id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,keyPass,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2465958743,133,1,1,13,37,bx0cdmzr2gwr70ez72dorx82p,1,33.2,11.6,2022-10-01T19:14:14.549Z,2022-10-02T02:29:46Z,3812752873,178,,3811844193,212,33.7,3811844191,141,15.6,3811844195,213,0.1,3811844189,140,65.2,3811844185,155,,3811844187,56,Right,3811844197,1,,vja0xo3xiuax8eh0b6q3y09,P. Rosario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465958749,134,61,1,13,40,bx0cdmzr2gwr70ez72dorx82p,0,67.6,16.5,2022-10-01T19:14:16.865Z,2022-10-02T02:29:46Z,3812753575,21,,3812753577,388,,3811844229,56,Right,,,,,,,,,,,,,,,,7fcq014jmdb0uqldcts6tglat,G. Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465958739,155,49,1,13,41,2b3mar72yy8d6uvat1ka6tn3r,1,33.3,92.2,2022-10-01T19:14:18.305Z,2022-10-02T02:29:45Z,,,,,,,,,,,,,,,,,,,,,,,,,54w62kh31qyyu7tipmjlt95g5,Juan Bernat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465958847,156,1,1,13,43,2b3mar72yy8d6uvat1ka6tn3r,1,25.2,98.4,2022-10-01T19:14:19.930Z,2022-10-02T02:29:45Z,3811844709,56,Back,3812754741,178,,3811844717,213,4.0,3811844715,212,25.4,3811844711,140,9.6,3811844713,141,69.9,,,,,,,54w62kh31qyyu7tipmjlt95g5,Juan Bernat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465958913,157,1,1,13,48,2b3mar72yy8d6uvat1ka6tn3r,1,6.5,65.1,2022-10-01T19:14:24.883Z,2022-10-02T02:29:44Z,3811845057,140,18.4,3811845059,141,24.1,3811845055,56,Back,3812755301,178,,3811845063,213,5.1,3811845061,212,30.6,,,,,,,4cetkl0w2uq40ccti5ka6a4t1,G. Donnarumma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465958955,158,1,1,13,51,2b3mar72yy8d6uvat1ka6tn3r,1,18.6,22.1,2022-10-01T19:14:28.244Z,2022-10-02T02:29:43Z,3811845273,56,Back,3811845277,141,3.8,3811845275,140,26.4,3811845279,212,14.9,3812756339,178,,3811845281,213,5.3,,,,,,,cfg0ocm0b2icpagbtnzkrihn9,N. Mukiele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465958983,159,1,1,13,54,2b3mar72yy8d6uvat1ka6tn3r,1,30.8,7.6,2022-10-01T19:14:31.183Z,2022-10-02T02:29:42Z,3811845467,212,11.3,3811845469,213,2.0,3811845461,56,Back,3811845465,141,22.8,3811845463,140,26.5,3812756505,178,,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465959143,160,1,1,13,57,2b3mar72yy8d6uvat1ka6tn3r,1,27.9,28.7,2022-10-01T19:14:33.702Z,2022-10-02T02:29:41Z,3811846379,56,Back,3811846383,141,59.6,3812757151,178,,3811846381,140,23.9,3811846385,212,21.4,3811846387,213,1.8,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465959185,161,1,1,14,4,2b3mar72yy8d6uvat1ka6tn3r,1,35.9,72.7,2022-10-01T19:14:41.559Z,2022-10-02T02:29:39Z,3811846603,212,8.5,3811846605,213,5.4,3811846601,141,63.4,3812757699,178,,3811846597,56,Back,3811846599,140,41.3,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465959231,162,1,1,14,7,2b3mar72yy8d6uvat1ka6tn3r,1,42.3,65.2,2022-10-01T19:14:44.241Z,2022-10-02T02:29:37Z,3811846849,140,41.2,3811846847,56,Back,3811846853,212,25.6,3812763541,178,,3811846851,141,27.6,3811846855,213,4.7,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465959345,163,1,1,14,10,2b3mar72yy8d6uvat1ka6tn3r,1,36.7,40.7,2022-10-01T19:14:46.848Z,2022-10-02T02:29:36Z,3811847503,213,4.9,3811847495,56,Back,3811847499,141,10.0,3812764207,178,,3811847497,140,41.2,3811847501,212,21.4,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465959355,164,1,1,14,16,2b3mar72yy8d6uvat1ka6tn3r,1,65.1,14.1,2022-10-01T19:14:52.805Z,2022-10-02T02:29:35Z,3811847561,212,6.5,3812764713,178,,3811847563,213,4.4,3811847559,141,5.0,3811847555,56,Right,3811847557,140,63.2,,,,,,,cfg0ocm0b2icpagbtnzkrihn9,N. Mukiele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465959415,165,1,1,14,17,2b3mar72yy8d6uvat1ka6tn3r,1,66.3,3.8,2022-10-01T19:14:53.859Z,2022-10-02T02:29:34Z,3812764957,178,,3811847881,213,2.5,3811847873,56,Right,3811847877,141,16.4,3811847875,140,56.0,3811847879,212,13.8,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465959513,166,1,1,14,20,2b3mar72yy8d6uvat1ka6tn3r,1,58.2,26.7,2022-10-01T19:14:57.176Z,2022-10-02T02:29:33Z,3811848343,140,70.2,3811848347,212,19.7,3811848341,56,Center,3811848345,141,49.0,3811848349,213,0.9,3812765297,178,,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465959541,167,1,1,14,27,2b3mar72yy8d6uvat1ka6tn3r,1,59.2,59.3,2022-10-01T19:15:03.681Z,2022-10-02T02:29:30Z,3811848505,213,1.3,3811848501,141,86.9,3811848497,56,Left,3811848499,140,63.7,3812765595,178,,3811848503,212,19.4,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465959559,168,1,1,14,30,2b3mar72yy8d6uvat1ka6tn3r,1,65,93,2022-10-01T19:15:06.786Z,2022-10-02T02:29:30Z,3811848581,140,68.3,3811848585,212,3.5,3811848587,213,0.0,3811848583,141,93.2,3811848579,56,Left,3812765875,178,,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465959583,169,1,1,14,30,2b3mar72yy8d6uvat1ka6tn3r,1,69.1,99.8,2022-10-01T19:15:07.456Z,2022-10-02T02:29:29Z,3811848707,56,Left,3811848717,213,3.8,3811848711,140,60.2,3811848715,212,11.5,3811848713,141,90.0,3812766577,178,,,,,,,,54w62kh31qyyu7tipmjlt95g5,Juan Bernat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465959629,170,1,1,14,32,2b3mar72yy8d6uvat1ka6tn3r,1,60.6,96.2,2022-10-01T19:15:09.382Z,2022-10-02T02:29:28Z,3811849037,56,Center,3811849043,212,15.6,3811849039,140,60.1,3812766921,178,,3811849045,213,4.7,3811849041,141,73.3,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465959635,171,1,1,14,36,2b3mar72yy8d6uvat1ka6tn3r,0,57.4,65.6,2022-10-01T19:15:13.405Z,2022-10-02T02:29:27Z,3812767457,178,,3811849407,236,,3811849065,56,Center,3811849413,286,,3811849067,140,60.2,3811849073,213,0.2,3811849071,212,3.0,3811849409,233,135,779rrkp47akkd5usq53begatx,Neymar,3811849069,141,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465959689,135,74,1,14,36,bx0cdmzr2gwr70ez72dorx82p,1,41.3,35.4,2022-10-01T19:15:13.483Z,2022-10-02T02:29:26Z,3812767687,178,,3811849417,233,171,3811849347,285,,3811849345,56,Back,,,,,,,,,,,,,8rfgwq7hbi4a3imda845vdyvp,M. Lemina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465959709,136,61,1,14,37,bx0cdmzr2gwr70ez72dorx82p,0,44.1,32.2,2022-10-01T19:15:13.864Z,2022-10-02T02:29:26Z,3811849433,56,Back,3812768045,178,,,,,,,,,,,,,,,,,,,,dxeju5zcb6j8etdgwq0kweor9,R. Barkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465959745,172,1,1,14,42,2b3mar72yy8d6uvat1ka6tn3r,1,50.9,77.7,2022-10-01T19:15:18.639Z,2022-10-02T02:29:25Z,3811849631,141,82.0,3811849635,213,0.6,3812769245,178,,3811849627,56,Left,3811849629,140,54.7,3811849633,212,4.9,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465959769,173,1,1,14,44,2b3mar72yy8d6uvat1ka6tn3r,1,54.4,90.7,2022-10-01T19:15:20.733Z,2022-10-02T02:29:24Z,3812769573,178,,3811849793,141,73.6,3811849797,213,4.7,3811849789,56,Center,3811849795,212,11.6,3811849791,140,54.2,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465959793,174,1,1,14,46,2b3mar72yy8d6uvat1ka6tn3r,1,54.1,75.3,2022-10-01T19:15:22.725Z,2022-10-02T02:29:23Z,3812770057,178,,3811849941,213,5.1,3811849939,212,12.8,3811849935,140,58.7,3811849937,141,57.8,3811849933,56,Center,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465959809,175,1,1,14,47,2b3mar72yy8d6uvat1ka6tn3r,1,57,58.9,2022-10-01T19:15:24.525Z,2022-10-02T02:29:22Z,3811850015,213,6.2,3811850011,141,58.5,3811850009,140,62.9,3811850007,56,Center,3811850013,212,6.2,3812770193,178,,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465959859,176,1,1,14,48,2b3mar72yy8d6uvat1ka6tn3r,1,61.9,60,2022-10-01T19:15:25.558Z,2022-10-02T02:29:22Z,3811850307,56,Center,3811850309,140,59.9,3811850315,213,2.5,3811850311,141,62.3,3811850313,212,2.6,3812770615,178,,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465959885,137,45,1,14,49,bx0cdmzr2gwr70ez72dorx82p,0,41.6,34.4,2022-10-01T19:15:26.046Z,2022-10-02T02:09:28Z,3811850443,56,Back,3811850447,285,,3811850785,233,177,,,,,,,,,,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465959945,177,3,1,14,49,2b3mar72yy8d6uvat1ka6tn3r,1,58.4,65.6,2022-10-01T19:15:26.046Z,2022-10-02T02:09:29Z,3812771307,178,,3812322211,464,,3811850755,56,Center,3811850777,233,137,3811850757,286,,,,,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465959953,178,1,1,14,56,2b3mar72yy8d6uvat1ka6tn3r,0,76.1,28.8,2022-10-01T19:15:32.927Z,2022-10-02T02:29:19Z,3811850811,141,29.5,3811850815,213,0.0,3811850807,56,Center,3811850809,140,85.7,3811850813,212,10.1,3812771653,178,,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465959959,138,61,1,14,56,bx0cdmzr2gwr70ez72dorx82p,1,18,71.7,2022-10-01T19:15:33.392Z,2022-10-02T02:29:18Z,3812772001,178,,3811850843,56,Back,,,,,,,,,,,,,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465959967,139,49,1,14,58,bx0cdmzr2gwr70ez72dorx82p,1,19.6,68.6,2022-10-01T19:15:34.598Z,2022-10-02T02:29:18Z,,,,,,,,,,,,,,,,,,,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465960017,140,1,1,15,0,bx0cdmzr2gwr70ez72dorx82p,1,21.7,73.3,2022-10-01T19:15:36.702Z,2022-10-02T02:29:17Z,3812674619,178,,3811851105,140,26.0,3811851109,212,13.3,3811851107,141,91.7,3811851111,213,1.2,3811851103,56,Back,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465960035,141,1,1,15,2,bx0cdmzr2gwr70ez72dorx82p,1,25.2,94,2022-10-01T19:15:38.669Z,2022-10-02T02:29:17Z,3812676355,178,,3811851193,141,96.9,3811851197,213,0.2,3811851195,212,8.2,3811851191,140,32.8,3811851189,56,Back,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465960049,142,1,1,15,3,bx0cdmzr2gwr70ez72dorx82p,0,31.6,97.5,2022-10-01T19:15:39.763Z,2022-10-02T02:29:16Z,3811851275,213,3.9,3811851271,141,95.3,3812676621,178,,3811851273,212,2.1,3811851267,56,Back,3811851269,140,30.2,,,,,,,ct32113pfx5q9avf2c0x208ru,S. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465960317,144,4,1,15,3,bx0cdmzr2gwr70ez72dorx82p,1,30.2,94.4,2022-10-01T19:15:39.987Z,2022-10-02T02:29:15Z,3811852635,285,,3811852631,56,Back,3811852903,233,179,3811852629,10,,3811852633,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465960089,179,4,1,15,3,2b3mar72yy8d6uvat1ka6tn3r,0,69.8,5.6,2022-10-01T19:15:39.988Z,2022-10-02T02:29:15Z,3811852801,10,,3811852805,286,,3811852803,152,,3811851469,56,Right,3812677315,178,,3811852931,233,144,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465960085,143,43,1,15,6,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2022-10-01T19:15:43.045Z,2022-10-01T19:16:02Z,3811852717,144,5,3811851455,347,0,3811851453,56,Back,,,,,,,,,,,,,,,,ct32113pfx5q9avf2c0x208ru,S. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465960099,180,43,1,15,8,2b3mar72yy8d6uvat1ka6tn3r,1,0,0,2022-10-01T19:15:45.195Z,2022-10-01T19:15:58Z,3811851521,56,Right,3811852415,144,5,3811851567,233,143,3811851523,347,0,,,,,,,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465960427,145,1,1,15,30,bx0cdmzr2gwr70ez72dorx82p,1,27.6,94.7,2022-10-01T19:16:07.340Z,2022-10-02T02:29:15Z,3811853167,152,,3811853165,155,,3811853177,213,6.3,3811853175,212,31.7,3811853169,56,Left,3811853163,5,,3812677709,178,,3811853171,140,57.8,2e0ipswbkv4vf7lav6ee1j3oq,M. Viti,3811853173,141,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465960443,146,1,1,15,32,bx0cdmzr2gwr70ez72dorx82p,0,57.5,94.7,2022-10-01T19:16:09.362Z,2022-10-02T02:29:14Z,3811853311,212,8.2,3811853309,141,85.1,3811853305,56,Left,3811853307,140,52.7,3811853303,3,,3811853313,213,4.1,3812677929,388,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465962463,203,8,1,15,34,2b3mar72yy8d6uvat1ka6tn3r,1,46.2,15,2022-10-01T19:16:10.604Z,2022-10-02T02:29:14Z,3812678331,178,,3812324569,385,,3811863947,56,Back,,,,,,,,,,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466116643,844,67,1,15,35,bx0cdmzr2gwr70ez72dorx82p,1,49.4,85.4,2022-10-01T19:16:11.694Z,2022-10-02T02:29:14Z,3812759865,233,1003,,,,,,,,,,,,,,,,,,,,,,ct32113pfx5q9avf2c0x208ru,S. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466116635,1003,67,1,15,35,2b3mar72yy8d6uvat1ka6tn3r,0,50.6,14.6,2022-10-01T19:16:11.695Z,2022-10-02T02:29:13Z,3812759889,233,844,,,,,,,,,,,,,,,,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465960467,147,3,1,15,35,bx0cdmzr2gwr70ez72dorx82p,0,48.7,85.4,2022-10-01T19:16:11.729Z,2022-10-02T02:29:13Z,3811853431,286,,3811853429,56,Back,3812324697,465,,3811853921,233,182,3812678655,178,,,,,,,,,,,ct32113pfx5q9avf2c0x208ru,S. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465960491,182,7,1,15,35,2b3mar72yy8d6uvat1ka6tn3r,0,51.3,14.6,2022-10-01T19:16:11.817Z,2022-10-02T02:29:12Z,3811853881,233,147,3811853517,56,Right,3812678835,178,,3811853853,285,,3812324735,385,,,,,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465960477,148,61,1,15,35,bx0cdmzr2gwr70ez72dorx82p,1,48.3,85.6,2022-10-01T19:16:12.101Z,2022-10-02T02:29:12Z,3811853469,56,Back,3812679215,178,,,,,,,,,,,,,,,,,,,,ct32113pfx5q9avf2c0x208ru,S. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465960487,181,49,1,15,36,2b3mar72yy8d6uvat1ka6tn3r,1,51.9,14.5,2022-10-01T19:16:13.151Z,2022-10-02T02:29:11Z,,,,,,,,,,,,,,,,,,,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465960535,183,50,1,15,37,2b3mar72yy8d6uvat1ka6tn3r,1,50.1,14.7,2022-10-01T19:16:13.646Z,2022-10-02T02:29:11Z,3811853677,56,Right,3811853679,286,,3811853945,233,149,,,,,,,,,,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465960519,149,7,1,15,37,bx0cdmzr2gwr70ez72dorx82p,1,49.9,85.3,2022-10-01T19:16:13.802Z,2022-10-02T02:29:10Z,3811853625,285,,3812683089,178,,3812325335,384,,3811853623,56,Back,3811853637,233,183,,,,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465960523,150,49,1,15,38,bx0cdmzr2gwr70ez72dorx82p,1,48.3,84.7,2022-10-01T19:16:15.153Z,2022-10-02T02:29:10Z,,,,,,,,,,,,,,,,,,,,,,,,,ct32113pfx5q9avf2c0x208ru,S. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465960567,151,1,1,15,42,bx0cdmzr2gwr70ez72dorx82p,1,42.1,97.5,2022-10-01T19:16:18.838Z,2022-10-02T02:29:09Z,3812684191,178,,3811853821,212,19.9,3811853817,140,23.5,3811853823,213,3.3,3811853815,56,Back,3811853819,141,92.0,,,,,,,ct32113pfx5q9avf2c0x208ru,S. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465960595,152,1,1,15,44,bx0cdmzr2gwr70ez72dorx82p,1,31,89.4,2022-10-01T19:16:20.606Z,2022-10-02T02:29:08Z,3811853977,212,6.0,3811853971,56,Back,3811853975,141,80.6,3811853979,213,4.7,3811853973,140,30.8,3812684425,178,,,,,,,,2e0ipswbkv4vf7lav6ee1j3oq,M. Viti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465960657,153,1,1,15,45,bx0cdmzr2gwr70ez72dorx82p,1,25.4,79.2,2022-10-01T19:16:21.778Z,2022-10-02T02:29:08Z,3811854237,141,73.6,3811854239,212,13.7,3811854235,140,37.9,3811854233,56,Back,3812684511,178,,3811854241,213,6.0,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465960703,154,2,1,15,48,bx0cdmzr2gwr70ez72dorx82p,1,32.3,67.4,2022-10-01T19:16:24.641Z,2022-10-02T02:29:07Z,3811854481,141,50.3,3811854505,4,,3811856527,7,dxeju5zcb6j8etdgwq0kweor9,3812684797,178,,3811854479,140,57.3,3811854477,56,Center,,,,,,,8rfgwq7hbi4a3imda845vdyvp,M. Lemina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465961139,185,55,1,15,48,2b3mar72yy8d6uvat1ka6tn3r,1,44.2,40.2,2022-10-01T19:16:24.642Z,2022-10-02T02:29:07Z,,,,,,,,,,,,,,,,,,,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465960819,155,43,1,15,59,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2022-10-01T19:16:35.837Z,2022-10-01T19:16:55Z,3811855071,213,2.0,3811855059,56,Center,3811856301,144,1,3811855061,140,82.7,3811855065,141,68.5,3811855069,212,7.0,,,,,,,dxeju5zcb6j8etdgwq0kweor9,R. Barkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465960855,156,43,1,16,1,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2022-10-01T19:16:37.900Z,2022-10-01T19:16:53Z,3811855259,56,Center,3811855263,141,46.6,3811856109,144,1,3811855261,140,75.2,3811855265,212,13.2,3811855267,213,4.4,,,,,,,ct32113pfx5q9avf2c0x208ru,S. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465960933,157,43,1,16,4,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2022-10-01T19:16:40.637Z,2022-10-01T19:16:53Z,3811856083,144,1,3811855777,140,85.5,3811855779,141,20.3,3811855775,56,Right,3811855783,213,5.3,3811855781,212,17.7,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465960937,158,43,1,16,12,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2022-10-01T19:16:48.684Z,2022-10-01T19:16:52Z,3811856045,144,50,3811855807,286,0,3811855805,56,Right,3811855857,233,184,,,,,,,,,,,,,99f4n1ws494k96r9ewdcrecbt,Y. Atal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465960939,184,43,1,16,12,2b3mar72yy8d6uvat1ka6tn3r,1,0,0,2022-10-01T19:16:48.685Z,2022-10-01T19:16:59Z,3811855811,285,0,3811856663,144,7,3811855809,56,Back,,,,,,,,,,,,,,,,54w62kh31qyyu7tipmjlt95g5,Juan Bernat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465961267,186,1,1,16,30,2b3mar72yy8d6uvat1ka6tn3r,1,19.5,53.7,2022-10-01T19:17:06.807Z,2022-10-02T02:29:06Z,3811857541,212,8.4,3811857543,213,5.2,3811857533,241,,3811857531,5,,3811857539,141,42.7,3811857535,56,Back,3811857537,140,23.2,3812685013,178,,4cetkl0w2uq40ccti5ka6a4t1,G. Donnarumma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465961283,187,1,1,16,32,2b3mar72yy8d6uvat1ka6tn3r,1,22.3,44.2,2022-10-01T19:17:08.791Z,2022-10-02T02:29:06Z,3811857639,141,13.8,3811857635,56,Back,3811857637,140,29.6,3812685183,178,,3811857643,213,5.1,3811857641,212,22.0,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465961305,188,1,1,16,35,2b3mar72yy8d6uvat1ka6tn3r,1,30,14.1,2022-10-01T19:17:12.067Z,2022-10-02T02:29:05Z,3811857737,140,27.3,3811857735,56,Back,3811857739,141,24.7,3811857741,212,7.7,3812685447,178,,3811857743,213,1.9,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465961333,189,1,1,16,38,2b3mar72yy8d6uvat1ka6tn3r,1,27.1,28.2,2022-10-01T19:17:14.745Z,2022-10-02T02:29:04Z,3811857947,212,14.0,3811857949,213,1.7,3811857941,56,Back,3811857945,141,48.7,3812685629,178,,3811857943,140,25.6,,,,,,,cfg0ocm0b2icpagbtnzkrihn9,N. Mukiele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465961359,190,1,1,16,41,2b3mar72yy8d6uvat1ka6tn3r,1,26.1,49.8,2022-10-01T19:17:17.651Z,2022-10-02T02:29:03Z,3811858081,213,0.8,3812685911,178,,3811858079,212,6.4,3811858075,140,30.5,3811858071,56,Back,3811858077,141,56.3,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465961391,191,1,1,16,43,2b3mar72yy8d6uvat1ka6tn3r,1,35,63.4,2022-10-01T19:17:20.337Z,2022-10-02T02:29:02Z,3811858263,141,83.2,3812686205,178,,3811858259,56,Back,3811858265,212,14.9,3811858269,213,1.1,3811858261,140,41.1,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
