id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/8/value,keyPass,qualifier/10/value,qualifier/11/value,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2534859115,63,49,1,8,25,3unkqo2g6ag99gd5ynz1j7vse,1,59.8,92.9,2023-04-16T18:53:34.673Z,2023-04-17T02:20:48Z,,,,,,,,,,,,,,,,,,,,,,,,,eznhm6o1jymvzaucjlngbaad,Y. Salmier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534859119,64,1,1,8,25,3unkqo2g6ag99gd5ynz1j7vse,0,59.7,92.6,2023-04-16T18:53:34.708Z,2023-04-17T02:20:48Z,4196779189,56,Left,4196779191,140,76.3,4197442743,178,,4196779193,141,84.5,4196779195,212,18.3,4196779197,213,6.0,,,,,,,eznhm6o1jymvzaucjlngbaad,Y. Salmier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534859129,90,49,1,8,26,27xvwccz8kpmqsefjv2b2sc0o,1,27.3,14.5,2023-04-16T18:53:36.275Z,2023-04-17T02:20:48Z,,,,,,,,,,,,,,,,,,,,,,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534859153,91,1,1,8,29,27xvwccz8kpmqsefjv2b2sc0o,1,31.1,11.1,2023-04-16T18:53:38.755Z,2023-04-17T02:20:46Z,4196779361,56,Back,4197442987,178,,4196779369,213,1.2,4196779363,140,33.7,4196779365,141,22.7,4196779367,212,8.3,,,,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534859157,92,50,1,8,29,27xvwccz8kpmqsefjv2b2sc0o,1,38,16.7,2023-04-16T18:53:39.472Z,2023-04-17T02:20:46Z,4196779517,233,65,4197731705,286,,4196779385,56,Back,,,,,,,,,,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534859173,65,7,1,8,30,3unkqo2g6ag99gd5ynz1j7vse,1,62,83.3,2023-04-16T18:53:39.948Z,2023-04-17T02:20:46Z,4196779493,233,92,4197731703,285,,4197443241,178,,4197222135,384,,4196779479,56,Left,,,,,,,,,,c8mp2wwwyvy930vfjnivg2hre,L. Agoumé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534859177,66,49,1,8,31,3unkqo2g6ag99gd5ynz1j7vse,1,65.4,81.1,2023-04-16T18:53:40.684Z,2023-04-17T02:20:45Z,,,,,,,,,,,,,,,,,,,,,,,,,bj37ny1s1gbbe4wrgyz1wag9h,Mama Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534859195,67,1,1,8,32,3unkqo2g6ag99gd5ynz1j7vse,1,67.7,76.6,2023-04-16T18:53:41.646Z,2023-04-17T02:20:45Z,4196779589,56,Center,4196779591,140,73.9,4197443615,178,,4196779597,213,5.0,4196779593,141,45.1,4196779595,212,22.4,,,,,,,bj37ny1s1gbbe4wrgyz1wag9h,Mama Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534859207,68,1,1,8,34,3unkqo2g6ag99gd5ynz1j7vse,0,74.1,51,2023-04-16T18:53:44.442Z,2023-04-17T02:20:44Z,4196779663,213,5.1,4196779657,140,81.0,4197443777,178,,4196779661,212,19.3,4196779655,56,Center,4196779659,141,24.7,,,,,,,3h3g7sne1jjevj0mwyliehm95,R. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534859225,93,8,1,8,35,27xvwccz8kpmqsefjv2b2sc0o,1,18.4,65.5,2023-04-16T18:53:45.402Z,2023-04-17T02:20:43Z,4197443883,178,,4197222439,385,,4196779759,56,Back,,,,,,,,,,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534859259,69,3,1,8,38,3unkqo2g6ag99gd5ynz1j7vse,1,81.7,22.3,2023-04-16T18:53:47.950Z,2023-04-17T02:20:42Z,4196779989,56,Center,4197222671,465,,4196779991,286,,4196779997,233,94,4197444079,178,,,,,,,,,,,4hns4p7a45kno60qqzlniycmi,T. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534859253,94,45,1,8,38,27xvwccz8kpmqsefjv2b2sc0o,0,18.3,77.7,2023-04-16T18:53:47.950Z,2023-04-17T02:20:42Z,4196779961,56,Back,4196779963,285,,4196780011,233,69,,,,,,,,,,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534859267,70,1,1,8,41,3unkqo2g6ag99gd5ynz1j7vse,0,96.7,26.9,2023-04-16T18:53:50.968Z,2023-04-17T02:20:41Z,4196780025,140,95.7,4196780031,213,1.6,4196780029,212,15.7,4196780023,56,Center,4197444397,178,,4196780027,141,50.0,,,,,,,4hns4p7a45kno60qqzlniycmi,T. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534859309,95,12,1,8,42,27xvwccz8kpmqsefjv2b2sc0o,1,6.1,50.5,2023-04-16T18:53:51.610Z,2023-04-17T02:20:41Z,4196780227,141,69.9,4196780223,140,12.2,4196780231,212,14.7,4196780235,213,1.1,4196780221,56,Back,4197444615,178,,,,,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534859333,96,1,1,8,43,27xvwccz8kpmqsefjv2b2sc0o,1,10.2,66.5,2023-04-16T18:53:53.285Z,2023-04-17T02:20:40Z,4196780327,56,Back,4196780329,140,12.0,4196780331,141,90.8,4196958597,155,,4196780333,212,16.6,4196780335,213,1.5,4197444959,178,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534859341,97,49,1,8,46,27xvwccz8kpmqsefjv2b2sc0o,1,10.9,84.6,2023-04-16T18:53:55.651Z,2023-04-17T02:20:40Z,,,,,,,,,,,,,,,,,,,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534859371,98,1,1,8,46,27xvwccz8kpmqsefjv2b2sc0o,0,10.8,85,2023-04-16T18:53:55.689Z,2023-04-17T02:20:40Z,4196780539,157,,4197445381,178,,4196780541,56,Back,4196780547,212,36.8,4196780545,141,96.0,4196780549,213,0.2,4196780543,140,45.1,4196780551,1,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534890655,344,49,1,8,49,3unkqo2g6ag99gd5ynz1j7vse,1,67.4,5.4,2023-04-16T18:53:59.449Z,2023-04-17T02:20:39Z,,,,,,,,,,,,,,,,,,,,,,,,,3h3g7sne1jjevj0mwyliehm95,R. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534859375,71,50,1,8,51,3unkqo2g6ag99gd5ynz1j7vse,1,57.6,2.6,2023-04-16T18:54:01.294Z,2023-04-17T02:20:38Z,4196780731,233,99,4196780571,286,,4196780565,56,Right,,,,,,,,,,,,,,,,3h3g7sne1jjevj0mwyliehm95,R. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534859395,99,7,1,8,52,27xvwccz8kpmqsefjv2b2sc0o,0,42.4,97.4,2023-04-16T18:54:01.643Z,2023-04-17T02:20:38Z,4196780723,233,71,4196780673,285,,4197223255,385,,4196780671,56,Back,4197447449,178,,,,,,,,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534859399,72,12,1,8,53,3unkqo2g6ag99gd5ynz1j7vse,1,45.1,7.8,2023-04-16T18:54:03.374Z,2023-04-17T02:20:38Z,4197223503,15,,4197223505,167,,4196780697,140,57.1,4196780695,56,Right,4196780701,212,14.1,4196780699,141,0.0,4197447877,178,,4196780703,213,5.8,7etm5qf3sonimtxllrw5xwkid,E. Palmer-Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534859403,73,5,1,8,57,3unkqo2g6ag99gd5ynz1j7vse,0,54.8,-1.1,2023-04-16T18:54:06.577Z,2023-04-16T23:43:59Z,4196780729,347,,4196780919,233,100,4196780727,56,Right,,,,,,,,,,,,,,,,7etm5qf3sonimtxllrw5xwkid,E. Palmer-Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534859431,100,5,1,8,57,27xvwccz8kpmqsefjv2b2sc0o,1,45.2,101.1,2023-04-16T18:54:06.577Z,2023-04-16T23:43:59Z,4196780861,347,,4196780877,233,73,4196780859,56,Back,,,,,,,,,,,,,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534859501,101,1,1,9,4,27xvwccz8kpmqsefjv2b2sc0o,1,38.6,100,2023-04-16T18:54:13.739Z,2023-04-17T02:20:37Z,4196781201,56,Back,4196781203,140,32.0,4196781209,213,4.1,4196781205,141,85.5,4196781199,107,,4196781207,212,12.5,4196781225,189,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534859519,102,1,1,9,6,27xvwccz8kpmqsefjv2b2sc0o,1,23.4,88.1,2023-04-16T18:54:15.777Z,2023-04-17T02:20:37Z,4196781341,189,,4196781297,140,25.5,4196781295,56,Back,4196781299,141,57.3,4197448383,178,,4196781301,212,21.1,4196781303,213,4.8,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534859545,103,1,1,9,12,27xvwccz8kpmqsefjv2b2sc0o,1,25.5,56.5,2023-04-16T18:54:21.963Z,2023-04-17T02:20:35Z,4196781471,140,13.1,4196781469,56,Back,4196781473,141,56.6,4196781475,212,13.0,4197448455,178,,4196781477,213,3.1,,,,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534859561,104,1,1,9,18,27xvwccz8kpmqsefjv2b2sc0o,1,23.3,50.8,2023-04-16T18:54:28.254Z,2023-04-17T02:20:34Z,4196781583,212,22.0,4196781587,213,4.6,4196781579,141,18.7,4196781575,140,20.6,4196781571,56,Back,4197448549,178,,,,,,,,26atxu4fr8f87oi8mt6z70mhh,Pau López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534859579,105,1,1,9,21,27xvwccz8kpmqsefjv2b2sc0o,1,23.2,19.1,2023-04-16T18:54:31.164Z,2023-04-17T02:20:33Z,4196781683,56,Back,4196781689,212,18.4,4196781685,140,17.8,4196781691,213,1.9,4197448655,178,,4196781687,141,44.9,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534859605,106,1,1,9,24,27xvwccz8kpmqsefjv2b2sc0o,1,18.2,49.7,2023-04-16T18:54:33.974Z,2023-04-17T02:20:32Z,4196781815,140,24.0,4196781819,212,17.9,4196781813,56,Back,4197448713,178,,4196781817,141,74.4,4196781821,213,1.2,,,,,,,26atxu4fr8f87oi8mt6z70mhh,Pau López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534859641,107,1,1,9,28,27xvwccz8kpmqsefjv2b2sc0o,1,32.7,77.7,2023-04-16T18:54:38.203Z,2023-04-17T02:20:31Z,4196781991,141,96.0,4196781989,140,45.1,4196781987,56,Back,4196781995,213,0.8,4196781993,212,18.0,4197448791,178,,,,,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534859709,108,1,1,9,32,27xvwccz8kpmqsefjv2b2sc0o,1,56.1,97.3,2023-04-16T18:54:42.524Z,2023-04-17T02:20:30Z,4196782287,212,8.1,4196782289,213,4.5,4196782283,140,54.8,4196782285,141,85.5,4197449001,178,,4196782281,56,Left,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534859733,109,1,1,9,38,27xvwccz8kpmqsefjv2b2sc0o,1,74.8,74.7,2023-04-16T18:54:47.774Z,2023-04-17T02:20:28Z,4196782407,141,64.2,4197449301,178,,4196782403,56,Center,4196782409,212,8.6,4196782405,140,79.4,4196782411,213,5.3,,,,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534859753,110,1,1,9,39,27xvwccz8kpmqsefjv2b2sc0o,1,82.5,67,2023-04-16T18:54:48.808Z,2023-04-17T02:20:28Z,4196782469,140,75.0,4196782471,141,60.5,4196782467,56,Center,4196786771,210,15,4197449427,178,,4196782475,213,3.7,4196782473,212,9.0,,,,cnriqwh17pqgz7p2gt74uar6c,Vítinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2534859755,111,15,1,9,40,27xvwccz8kpmqsefjv2b2sc0o,1,76.3,63.8,2023-04-16T18:54:49.724Z,2023-04-17T02:20:28Z,4196786795,328,,4196786799,147,59.8,4196782491,18,,4196786797,146,82.3,4196786801,230,96.8,4197449511,178,,4196786783,55,110,4196963599,215,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,4196782489,22,,4196786075,82,,4196786789,102,4196786071,20,4196786803,231,51.2,4196786793,103,19,4196786777,78,,4196804525,139,4196786779,29,,4196782493,56,,,51.7,,Center,,,,,,,,,,
2534859787,112,61,1,9,40,27xvwccz8kpmqsefjv2b2sc0o,1,82.1,59.3,2023-04-16T18:54:49.978Z,2023-04-17T02:20:27Z,4197449685,178,,4196782677,56,Center,4196785815,228,,,,,,,,,,,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534859747,74,49,1,9,41,3unkqo2g6ag99gd5ynz1j7vse,1,13.9,43,2023-04-16T18:54:51.382Z,2023-04-17T02:20:26Z,,,,,,,,,,,,,,,,,,,,,,,,,eznhm6o1jymvzaucjlngbaad,Y. Salmier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534859765,75,1,1,9,41,3unkqo2g6ag99gd5ynz1j7vse,1,13.6,43.1,2023-04-16T18:54:51.445Z,2023-04-17T02:20:26Z,4196782561,140,1.9,4196782559,56,Back,4196782565,212,15.5,4196782563,141,56.9,4197450091,178,,4196782567,213,2.5,,,,,,,eznhm6o1jymvzaucjlngbaad,Y. Salmier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534859797,76,1,1,9,43,3unkqo2g6ag99gd5ynz1j7vse,0,4.4,56.4,2023-04-16T18:54:53.187Z,2023-04-17T02:20:26Z,4196782721,56,Left,4196782723,140,68.4,4196782729,213,0.3,4196782731,1,,4196782725,141,86.0,4196782719,157,,4196782727,212,70.1,4197450203,178,,8xdrtww8r5jbxuxtall0wh591,G. Gallon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534859813,113,49,1,9,48,27xvwccz8kpmqsefjv2b2sc0o,1,43.8,17.9,2023-04-16T18:54:58.276Z,2023-04-17T02:20:25Z,,,,,,,,,,,,,,,,,,,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534859851,114,1,1,9,48,27xvwccz8kpmqsefjv2b2sc0o,1,43.7,17.9,2023-04-16T18:54:58.315Z,2023-04-17T02:20:25Z,4196783031,213,2.0,4196783025,140,34.3,4196783023,56,Back,4196783029,212,24.7,4196783027,141,51.2,4196783021,155,,4197450575,178,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534859883,115,1,1,9,52,27xvwccz8kpmqsefjv2b2sc0o,1,40.4,53,2023-04-16T18:55:02.482Z,2023-04-17T02:20:24Z,4196783179,56,Back,4196783187,213,6.3,4197450717,178,,4196783183,141,52.7,4196783185,212,6.4,4196783181,140,46.5,,,,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534859897,116,1,1,9,56,27xvwccz8kpmqsefjv2b2sc0o,1,50.6,47,2023-04-16T18:55:06.382Z,2023-04-17T02:20:23Z,4196783293,213,5.1,4196783281,56,Right,4197450875,178,,4196783283,140,60.0,4196783289,212,25.7,4196783285,141,12.1,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534859939,117,1,1,9,59,27xvwccz8kpmqsefjv2b2sc0o,1,59.6,11.2,2023-04-16T18:55:09.533Z,2023-04-17T02:20:22Z,4196783487,212,14.1,4196783485,141,3.8,4196783489,213,5.9,4196783483,140,72.1,4197450953,178,,4196783481,56,Right,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534859965,118,1,1,10,2,27xvwccz8kpmqsefjv2b2sc0o,1,65.8,3.6,2023-04-16T18:55:11.710Z,2023-04-17T02:20:21Z,4197451113,178,,4196783617,141,11.3,4196783613,56,Right,4196783619,212,11.8,4196783615,140,55.7,4196783621,213,2.7,,,,,,,2p70qo9oxplufwnhlrl2b8v3e,I. Kaboré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534860021,119,1,1,10,5,27xvwccz8kpmqsefjv2b2sc0o,1,54.9,21.5,2023-04-16T18:55:15.054Z,2023-04-17T02:20:19Z,4196783897,212,24.6,4196783895,141,56.0,4196783893,140,48.0,4196783899,213,1.9,4197451227,178,,4196783891,56,Back,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534860043,120,1,1,10,7,27xvwccz8kpmqsefjv2b2sc0o,1,48.4,54.6,2023-04-16T18:55:17.172Z,2023-04-17T02:20:19Z,4197451331,178,,4196784001,56,Left,4196784011,213,1.3,4196784007,141,94.2,4196784005,140,56.5,4196784009,212,28.2,,,,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534860083,121,1,1,10,10,27xvwccz8kpmqsefjv2b2sc0o,1,55.1,91.4,2023-04-16T18:55:20.278Z,2023-04-17T02:20:18Z,4196784201,140,44.2,4196784199,56,Back,4197451491,178,,4196784207,213,4.0,4196784203,141,72.9,4196784205,212,17.0,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534860151,122,1,1,10,13,27xvwccz8kpmqsefjv2b2sc0o,1,44,75,2023-04-16T18:55:23.177Z,2023-04-17T02:20:17Z,4196784573,213,3.8,4196784567,141,55.2,4197451603,178,,4196784563,56,Back,4196784569,212,21.8,4196784565,140,27.7,,,,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534860169,123,1,1,10,19,27xvwccz8kpmqsefjv2b2sc0o,1,33,52.4,2023-04-16T18:55:28.782Z,2023-04-17T02:20:16Z,4196784657,213,1.2,4197451713,178,,4196784653,141,75.5,4196784655,212,16.8,4196784649,56,Back,4196784651,140,38.8,,,,,,,26atxu4fr8f87oi8mt6z70mhh,Pau López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534860227,124,1,1,10,22,27xvwccz8kpmqsefjv2b2sc0o,1,47.1,78.8,2023-04-16T18:55:32.014Z,2023-04-17T02:20:15Z,4196784953,212,17.9,4196784955,213,0.1,4196784949,140,64.1,4196784951,141,81.0,4196784947,56,Left,4197451833,178,,,,,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534860279,125,1,1,10,26,27xvwccz8kpmqsefjv2b2sc0o,1,54.7,66.6,2023-04-16T18:55:35.863Z,2023-04-17T02:20:13Z,4196785221,140,66.9,4196785219,56,Right,4196785227,213,5.0,4197452003,178,,4196785223,141,8.9,4196785229,1,,4196785225,212,41.3,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534860283,126,1,1,10,32,27xvwccz8kpmqsefjv2b2sc0o,1,75.2,10.3,2023-04-16T18:55:41.616Z,2023-04-17T02:20:12Z,4196785253,213,2.6,4196785249,141,13.7,4197452147,178,,4196785245,56,Right,4196785251,212,4.2,4196785247,140,71.9,,,,,,,2p70qo9oxplufwnhlrl2b8v3e,I. Kaboré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534860309,127,1,1,10,33,27xvwccz8kpmqsefjv2b2sc0o,1,74.6,16.5,2023-04-16T18:55:43.423Z,2023-04-17T02:20:11Z,4197452267,178,,4196785411,140,70.5,4196785417,213,2.0,4196785413,141,29.0,4196785415,212,9.5,4196785409,56,Center,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534860319,128,1,1,10,37,27xvwccz8kpmqsefjv2b2sc0o,1,77.3,35.1,2023-04-16T18:55:46.718Z,2023-04-17T02:20:10Z,4196785457,141,27.1,4196785461,212,5.4,4196785453,140,77.4,4196785465,213,4.7,4197452409,178,,4196785449,56,Center,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534860343,129,1,1,10,38,27xvwccz8kpmqsefjv2b2sc0o,1,77.4,33.9,2023-04-16T18:55:48.231Z,2023-04-17T02:20:09Z,4196785561,140,72.6,4196786019,210,13,4196785559,56,Center,4197452535,178,,4196785565,212,24.3,4196785563,141,68.9,4196785567,213,1.8,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2534860347,130,13,1,10,41,27xvwccz8kpmqsefjv2b2sc0o,1,77.5,66.4,2023-04-16T18:55:50.975Z,2023-04-17T02:20:08Z,4197452697,178,,4196786033,102,41.8,4196785585,22,,4196785589,56,Center,4196785587,18,,4196786037,215,,4196786035,103,4.2,4196786041,231,52.2,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,4196786039,230,,4196786027,29,,4196785799,72,4196786025,84,4196786029,55,129,,,,,,,,,,,,,,96.8,,,,,,,,,,,,,,
2534860355,77,5,1,10,42,3unkqo2g6ag99gd5ynz1j7vse,1,-1.2,60.3,2023-04-16T18:55:52.366Z,2023-04-16T23:46:13Z,4196785683,233,131,4196785621,56,Back,4196785625,346,,,,,,,,,,,,,,,,,8xdrtww8r5jbxuxtall0wh591,G. Gallon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534860361,131,5,1,10,42,27xvwccz8kpmqsefjv2b2sc0o,0,101.2,39.7,2023-04-16T18:55:52.366Z,2023-04-16T23:46:13Z,4196785647,56,Center,4196785711,233,77,4196785651,346,,,,,,,,,,,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534860685,78,1,1,11,18,3unkqo2g6ag99gd5ynz1j7vse,1,5.3,62.7,2023-04-16T18:56:28.504Z,2023-04-17T02:20:07Z,4196787547,1,,4196787543,212,72.4,4196787545,213,0.2,4196787551,74,,4196787537,56,Left,4196787535,124,,4196787541,141,82.8,4196787539,140,73.0,8xdrtww8r5jbxuxtall0wh591,G. Gallon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534860691,79,44,1,11,22,3unkqo2g6ag99gd5ynz1j7vse,1,55.3,83.7,2023-04-16T18:56:31.642Z,2023-04-17T02:20:07Z,4196787639,233,132,4196787593,56,Left,4196787595,286,,,,,,,,,,,,,,,,,bj37ny1s1gbbe4wrgyz1wag9h,Mama Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534860693,132,44,1,11,22,27xvwccz8kpmqsefjv2b2sc0o,0,44.7,16.3,2023-04-16T18:56:31.643Z,2023-04-17T02:20:07Z,4196787597,56,Back,4196787655,233,79,4196787599,285,,,,,,,,,,,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534860695,80,1,1,11,22,3unkqo2g6ag99gd5ynz1j7vse,1,54.7,83.5,2023-04-16T18:56:31.695Z,2023-04-17T02:20:06Z,4196787611,213,5.9,4196787601,3,,4197453301,388,,4196787609,212,18.7,4196787605,140,71.0,4196787607,141,72.5,4196787901,168,,4196787603,56,Center,bj37ny1s1gbbe4wrgyz1wag9h,Mama Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
