id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/11/value,qualifier/14/value,qualifier/13/value,qualifier/15/value,qualifier/10/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2462243673,546,1,1,41,51,2b3mar72yy8d6uvat1ka6tn3r,1,64.9,39.9,2022-09-18T19:27:01.704Z,2022-09-19T02:02:03Z,3792155121,141,40.6,3792155119,140,76.3,3792155125,213,0.0,3792155123,212,12.0,3792839587,178,,3792155117,56,Center,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462243685,547,1,1,41,53,2b3mar72yy8d6uvat1ka6tn3r,1,71.2,50.7,2022-09-18T19:27:04.203Z,2022-09-19T02:02:01Z,3792840135,178,,3792155207,56,Center,3792155221,213,1.4,3792155219,212,17.4,3792155215,141,75.9,3792155211,140,74.3,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462243733,548,1,1,41,55,2b3mar72yy8d6uvat1ka6tn3r,1,74.6,72.1,2022-09-18T19:27:06.303Z,2022-09-19T02:02:01Z,3792155475,212,19.4,3792840307,178,,3792155469,56,Left,3792155471,140,90.1,3792155477,213,0.6,3792155473,141,87.7,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462243781,549,1,1,41,58,2b3mar72yy8d6uvat1ka6tn3r,1,88.5,78.8,2022-09-18T19:27:09.138Z,2022-09-19T02:01:59Z,3792161969,210,15,3792155751,141,77.6,3792155743,56,Center,3792840575,178,,3792155747,140,78.4,3792155755,212,10.6,3792155757,213,3.2,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2462243785,550,15,1,42,0,2b3mar72yy8d6uvat1ka6tn3r,1,77.2,67.3,2022-09-18T19:27:11.537Z,2022-09-19T02:01:59Z,3792162005,29,,3792162025,146,98,3792162013,103,7.0,3792162065,233,325,3792162017,215,,3792161171,20,,3792162003,80,,3792155783,22,,779rrkp47akkd5usq53begatx,Neymar,3792155787,18,,,3792162007,55,549,3792162011,102,3792155789,56,3792162029,147,52.3,3792840763,178,,,,,,,,,,,,,,Center,,,,46.4,,,,,
2462243797,325,10,1,42,1,121le8unjfzug3iu9pgkqa1c7,1,2.1,49.9,2022-09-18T19:27:12.541Z,2022-09-19T02:01:58Z,3792155887,56,Back,3792672291,377,,3792155881,173,,3792161245,233,550,3792156413,179,,3792155885,182,,,,,,,,d3mss0i879krqrk1owzmj2c45,Anthony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462243805,326,43,1,42,3,121le8unjfzug3iu9pgkqa1c7,1,0,0,2022-09-18T19:27:14.386Z,2022-09-18T19:27:19Z,3792155919,73,0,3792156261,144,6,3792155917,56,Back,,,,,,,,,,,,,,,,d3mss0i879krqrk1owzmj2c45,Anthony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462243919,551,1,1,42,10,2b3mar72yy8d6uvat1ka6tn3r,1,88.9,11.6,2022-09-18T19:27:21.319Z,2022-09-19T02:01:56Z,3792156541,140,73.9,3792156539,56,Right,3792156545,212,16.0,3792156543,141,16.1,3792156547,213,2.9,3792841021,178,,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462243953,552,1,1,42,13,2b3mar72yy8d6uvat1ka6tn3r,1,68.9,18.6,2022-09-18T19:27:24.058Z,2022-09-19T02:01:55Z,3792156721,140,69.6,3792156725,141,31.8,3792841089,178,,3792156727,212,9.0,3792156731,213,1.5,3792156717,56,Center,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462243981,553,1,1,42,16,2b3mar72yy8d6uvat1ka6tn3r,1,67.5,28.6,2022-09-18T19:27:26.651Z,2022-09-19T02:01:54Z,3792156915,212,19.3,3792156909,56,Right,3792156911,140,74.9,3792156917,213,5.1,3792841189,178,,3792156913,141,2.6,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462244025,554,1,1,42,18,2b3mar72yy8d6uvat1ka6tn3r,1,75.9,2.3,2022-09-18T19:27:29.142Z,2022-09-19T02:01:53Z,3792157171,213,2.7,3792157169,212,31.9,3792157165,140,48.0,3792841233,178,,3792157163,56,Back,3792157167,141,20.9,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462244045,555,1,1,42,21,2b3mar72yy8d6uvat1ka6tn3r,1,49.6,14.5,2022-09-18T19:27:32.175Z,2022-09-19T02:01:53Z,3792841377,178,,3792157291,212,15.1,3792157289,141,36.7,3792157285,56,Back,3792157287,140,48.7,3792157293,213,1.6,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462244119,556,1,1,42,24,2b3mar72yy8d6uvat1ka6tn3r,1,49.6,39.5,2022-09-18T19:27:34.909Z,2022-09-19T02:01:52Z,3792841541,178,,3792157785,141,63.4,3792157789,213,1.7,3792157783,140,46.9,3792157781,56,Back,3792157787,212,16.5,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462244161,557,1,1,42,31,2b3mar72yy8d6uvat1ka6tn3r,1,59.5,74.8,2022-09-18T19:27:42.405Z,2022-09-19T02:01:50Z,3792158037,140,53.8,3792158043,213,4.3,3792158041,212,14.5,3792158039,141,55.4,3792841621,178,,3792158035,56,Center,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462244201,558,1,1,42,37,2b3mar72yy8d6uvat1ka6tn3r,1,59.8,58.6,2022-09-18T19:27:47.645Z,2022-09-19T02:01:49Z,3792158265,212,30.8,3792841701,178,,3792158261,140,77.1,3792158263,141,95.1,3792158267,213,0.9,3792158259,56,Left,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462244245,559,1,1,42,40,2b3mar72yy8d6uvat1ka6tn3r,1,73.7,96.5,2022-09-18T19:27:51.620Z,2022-09-19T02:01:48Z,3792158527,140,69.8,3792841743,178,,3792158531,212,7.8,3792158533,213,4.2,3792158525,56,Left,3792158529,141,86.8,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462244257,560,1,1,42,43,2b3mar72yy8d6uvat1ka6tn3r,1,60.4,76,2022-09-18T19:27:54.606Z,2022-09-19T02:01:47Z,3792158607,212,16.9,3792158603,141,51.9,3792158599,56,Center,3792158611,213,5.0,3792842023,178,,3792158601,140,64.3,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462244301,561,1,1,42,46,2b3mar72yy8d6uvat1ka6tn3r,1,60.4,47.5,2022-09-18T19:27:57.472Z,2022-09-19T02:01:46Z,3792158833,56,Center,3792158837,141,23.4,3792842113,178,,3792158839,212,16.9,3792158835,140,64.3,3792158841,213,5.0,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462244323,562,1,1,42,50,2b3mar72yy8d6uvat1ka6tn3r,1,64.4,20.8,2022-09-18T19:28:01.105Z,2022-09-19T02:01:45Z,3792158965,212,12.3,3792158961,140,70.4,3792158959,56,Right,3792158967,213,5.2,3792842193,178,,3792158963,141,5.2,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462244347,563,1,1,42,53,2b3mar72yy8d6uvat1ka6tn3r,1,68.5,5.4,2022-09-18T19:28:03.915Z,2022-09-19T02:01:44Z,3792159153,140,71.4,3792842229,178,,3792159157,212,7.9,3792159159,213,1.2,3792159155,141,16.1,3792159151,56,Right,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462244353,564,1,1,42,55,2b3mar72yy8d6uvat1ka6tn3r,0,75.2,17.1,2022-09-18T19:28:05.739Z,2022-09-19T02:01:43Z,3792159197,213,4.8,3792159189,56,Right,3792159193,141,6.5,3792159191,140,75.7,3792159195,212,7.2,3792842267,178,,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462244373,327,8,1,42,55,121le8unjfzug3iu9pgkqa1c7,1,23.5,90.9,2022-09-18T19:28:06.261Z,2022-09-19T02:01:43Z,3792159323,56,Back,3792673387,383,,3792842471,178,,,,,,,,,,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462244385,328,49,1,42,56,121le8unjfzug3iu9pgkqa1c7,1,20.9,88.8,2022-09-18T19:28:06.820Z,2022-09-19T02:01:42Z,,,,,,,,,,,,,,,,,,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462244413,329,1,1,42,56,121le8unjfzug3iu9pgkqa1c7,1,20.7,88.6,2022-09-18T19:28:06.870Z,2022-09-19T02:01:42Z,3792159531,140,11.1,3792842851,178,,3792159535,212,11.7,3792159533,141,80.0,3792159537,213,3.7,3792159529,56,Back,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462244433,330,1,1,42,58,121le8unjfzug3iu9pgkqa1c7,1,12.9,82,2022-09-18T19:28:08.717Z,2022-09-19T02:01:41Z,3792159625,140,20.6,3792159629,141,69.0,3792159633,212,12.0,3792159637,213,5.5,3792159621,56,Back,3792843003,178,,,,,,,,d9zax4y92d85x7j63kg7ckvkl,M. Dembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462244453,331,1,1,42,58,121le8unjfzug3iu9pgkqa1c7,1,21.1,73.1,2022-09-18T19:28:09.506Z,2022-09-19T02:01:41Z,3792159715,212,6.5,3792159709,56,Back,3792159711,140,27.3,3792843239,178,,3792159717,213,0.0,3792159713,141,73.5,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462244455,332,50,1,43,0,121le8unjfzug3iu9pgkqa1c7,1,30.8,68.7,2022-09-18T19:28:11.289Z,2022-09-19T01:50:35Z,3792159725,56,Back,3792159727,285,,3792159955,233,565,,,,,,,,,,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462244487,565,7,1,43,1,2b3mar72yy8d6uvat1ka6tn3r,1,69.2,31.3,2022-09-18T19:28:12.040Z,2022-09-19T01:50:35Z,3792673741,384,,3792159897,286,,3792843573,178,,3792159935,233,332,3792159895,56,Center,,,,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462244491,566,49,1,43,2,2b3mar72yy8d6uvat1ka6tn3r,1,61.5,41.9,2022-09-18T19:28:13.453Z,2022-09-19T02:01:40Z,,,,,,,,,,,,,,,,,,,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462378023,2116,67,1,43,2,2b3mar72yy8d6uvat1ka6tn3r,1,62.2,43.7,2022-09-18T19:28:13.490Z,2022-09-19T02:01:39Z,3792921983,233,1259,,,,,,,,,,,,,,,,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462378017,1259,67,1,43,2,121le8unjfzug3iu9pgkqa1c7,0,37.8,56.3,2022-09-18T19:28:13.491Z,2022-09-19T02:01:39Z,3792922001,233,2116,,,,,,,,,,,,,,,,,,,,,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462244507,567,1,1,43,2,2b3mar72yy8d6uvat1ka6tn3r,1,61.7,42.2,2022-09-18T19:28:13.530Z,2022-09-19T02:01:39Z,3792843999,178,,3792159993,212,9.6,3792159989,140,68.9,3792159985,56,Center,3792159991,141,33.4,3792159995,213,5.6,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462244531,568,1,1,43,3,2b3mar72yy8d6uvat1ka6tn3r,1,65,35.8,2022-09-18T19:28:14.014Z,2022-09-19T02:01:38Z,3792160081,141,52.4,3792160077,56,Center,3792160085,213,1.0,3792160079,140,71.3,3792160083,212,13.1,3792844117,178,,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462244549,569,1,1,43,7,2b3mar72yy8d6uvat1ka6tn3r,1,75.1,56.2,2022-09-18T19:28:17.728Z,2022-09-19T02:01:38Z,3792160201,56,Center,3792160209,213,0.7,3792160205,141,70.9,3792844221,178,,3792160207,212,15.8,3792160203,140,86.7,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462244573,570,1,1,43,9,2b3mar72yy8d6uvat1ka6tn3r,1,87.4,71.4,2022-09-18T19:28:20.332Z,2022-09-19T02:01:36Z,3792160367,212,10.8,3792160363,140,87.6,3792160365,141,55.5,3792160369,213,4.7,3792844269,178,,3792160361,56,Center,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462244587,571,3,1,43,11,2b3mar72yy8d6uvat1ka6tn3r,0,83.6,51,2022-09-18T19:28:21.781Z,2022-09-19T02:01:36Z,3792160429,211,,3792160425,56,Center,3792844523,178,,3792674369,465,,3792160427,286,,,,,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462244601,333,49,1,43,11,121le8unjfzug3iu9pgkqa1c7,1,12.7,47.3,2022-09-18T19:28:22.556Z,2022-09-19T02:01:36Z,,,,,,,,,,,,,,,,,,,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462244617,334,1,1,43,11,121le8unjfzug3iu9pgkqa1c7,1,12.9,47.1,2022-09-18T19:28:22.621Z,2022-09-19T02:01:35Z,3792160581,141,34.9,3792160583,212,9.7,3792844729,178,,3792160579,140,17.7,3792160585,213,5.3,3792160577,56,Back,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462244629,335,1,1,43,12,121le8unjfzug3iu9pgkqa1c7,1,15.9,40.8,2022-09-18T19:28:23.304Z,2022-09-19T02:01:35Z,3792160675,213,1.0,3792160671,141,49.1,3792160669,140,19.1,3792844883,178,,3792160667,56,Back,3792160673,212,6.6,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462244659,336,1,1,43,13,121le8unjfzug3iu9pgkqa1c7,1,18.5,50,2022-09-18T19:28:24.576Z,2022-09-19T02:01:34Z,3792160823,213,0.8,3792845055,178,,3792160817,140,23.6,3792160821,212,7.7,3792160819,141,58.2,3792160815,56,Back,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462244697,337,1,1,43,15,121le8unjfzug3iu9pgkqa1c7,1,23.8,60.2,2022-09-18T19:28:26.433Z,2022-09-19T02:01:34Z,3792161005,141,56.0,3792161009,213,6.0,3792161007,212,11.0,3792161001,56,Back,3792161003,140,33.9,3792845145,178,,,,,,,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462382415,1333,67,1,43,17,121le8unjfzug3iu9pgkqa1c7,1,38.3,53.4,2022-09-18T19:28:28.367Z,2022-09-19T02:01:34Z,3792944755,233,2239,,,,,,,,,,,,,,,,,,,,,,d9zax4y92d85x7j63kg7ckvkl,M. Dembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462378543,1266,43,1,43,17,121le8unjfzug3iu9pgkqa1c7,1,0,0,2022-09-18T19:28:28.368Z,2022-09-19T00:48:33Z,3792945307,144,67,3792924517,233,2144,,,,,,,,,,,,,,,,,,,d9zax4y92d85x7j63kg7ckvkl,M. Dembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462382409,2239,67,1,43,17,2b3mar72yy8d6uvat1ka6tn3r,0,61.7,46.6,2022-09-18T19:28:28.368Z,2022-09-19T02:01:33Z,3792944777,233,1333,,,,,,,,,,,,,,,,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462378539,2144,43,1,43,17,2b3mar72yy8d6uvat1ka6tn3r,1,0,0,2022-09-18T19:28:28.369Z,2022-09-19T00:48:32Z,3792924545,233,1266,3792945291,144,67,,,,,,,,,,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462244819,338,1,1,43,17,121le8unjfzug3iu9pgkqa1c7,1,37.6,52.9,2022-09-18T19:28:28.406Z,2022-09-19T02:01:33Z,3792161687,141,89.7,3792161683,56,Back,3792161681,155,,3792161689,212,27.2,3792845287,178,,3792161685,140,47.8,3792161691,213,1.2,,,,d9zax4y92d85x7j63kg7ckvkl,M. Dembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462244829,339,3,1,43,26,121le8unjfzug3iu9pgkqa1c7,0,79.9,85,2022-09-18T19:28:37.517Z,2022-09-19T02:01:31Z,3792845529,178,,3792161739,56,Left,3792675009,465,,3792161741,286,,3792161967,233,572,,,,,,,,,,9mory3y7p8aku035r2kxtvz6d,K. Toko Ekambi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462244865,572,7,1,43,26,2b3mar72yy8d6uvat1ka6tn3r,1,20.1,15,2022-09-18T19:28:37.551Z,2022-09-19T02:01:30Z,3792161907,56,Back,3792675177,384,,3792161959,233,339,3792845677,178,,3792161909,285,,,,,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462244871,573,49,1,43,29,2b3mar72yy8d6uvat1ka6tn3r,1,22,16.8,2022-09-18T19:28:39.755Z,2022-09-19T02:01:30Z,,,,,,,,,,,,,,,,,,,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462244963,574,1,1,43,33,2b3mar72yy8d6uvat1ka6tn3r,0,41.3,28.5,2022-09-18T19:28:43.692Z,2022-09-19T02:01:28Z,3792845999,178,,3792162427,213,5.9,3792162423,141,7.6,3792162425,212,41.4,3792162429,1,,3792162421,140,78.3,3792162419,56,Right,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462244979,340,49,1,43,38,121le8unjfzug3iu9pgkqa1c7,1,21.1,90.2,2022-09-18T19:28:48.732Z,2022-09-19T02:01:27Z,,,,,,,,,,,,,,,,,,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462245043,341,1,1,43,41,121le8unjfzug3iu9pgkqa1c7,1,24.4,91.9,2022-09-18T19:28:52.398Z,2022-09-19T02:01:25Z,3792846205,178,,3792162879,212,17.9,3792162875,140,39.5,3792162873,56,Back,3792162877,141,79.8,3792162881,213,5.8,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462245085,342,1,1,43,43,121le8unjfzug3iu9pgkqa1c7,1,36.7,77.9,2022-09-18T19:28:53.647Z,2022-09-19T02:01:24Z,3792163161,141,77.4,3792163157,56,Back,3792846295,178,,3792163165,213,3.2,3792163163,212,15.4,3792163159,140,22.0,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462245147,343,1,1,43,45,121le8unjfzug3iu9pgkqa1c7,1,21.3,77,2022-09-18T19:28:56.593Z,2022-09-19T02:01:24Z,3792163489,212,18.2,3792163485,140,26.0,3792163491,213,5.0,3792163487,141,51.2,3792163483,56,Back,3792846405,178,,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462245177,344,1,1,43,51,121le8unjfzug3iu9pgkqa1c7,1,29.6,49.9,2022-09-18T19:29:01.794Z,2022-09-19T02:01:23Z,3792163605,140,36.6,3792163609,212,11.9,3792163611,213,0.9,3792163607,141,63.6,3792163603,56,Back,3792846445,178,,,,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462245237,345,1,1,43,53,121le8unjfzug3iu9pgkqa1c7,1,36.9,64.6,2022-09-18T19:29:04.254Z,2022-09-19T02:01:22Z,3792163975,140,47.0,3792163979,212,14.7,3792163977,141,79.5,3792163973,56,Back,3792163981,213,0.8,3792846495,178,,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462245261,346,1,1,43,57,121le8unjfzug3iu9pgkqa1c7,1,48.2,79.1,2022-09-18T19:29:07.915Z,2022-09-19T02:01:21Z,3792846573,178,,3792164111,141,68.3,3792164119,213,4.6,3792164115,212,7.4,3792164103,56,Back,3792164107,140,47.2,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462245293,347,1,1,43,58,121le8unjfzug3iu9pgkqa1c7,1,48.7,68.1,2022-09-18T19:29:09.046Z,2022-09-19T02:01:20Z,3792164333,213,3.2,3792846703,178,,3792164325,56,Back,3792164329,141,67.4,3792164327,140,40.9,3792164331,212,8.2,,,,,,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462245313,348,1,1,43,59,121le8unjfzug3iu9pgkqa1c7,1,43.5,66.1,2022-09-18T19:29:09.915Z,2022-09-19T02:01:20Z,3792846833,178,,3792164445,140,45.6,3792164449,141,64.1,3792164453,212,2.6,3792164441,56,Back,3792164461,213,5.7,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462245363,349,1,1,44,2,121le8unjfzug3iu9pgkqa1c7,1,49.4,61.7,2022-09-18T19:29:12.909Z,2022-09-19T02:01:19Z,3792164737,141,82.1,3792164733,56,Left,3792164741,213,0.9,3792164739,212,17.9,3792164735,140,60.2,3792846899,178,,,,,,,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462245377,350,1,1,44,3,121le8unjfzug3iu9pgkqa1c7,1,56.2,79.3,2022-09-18T19:29:14.567Z,2022-09-19T02:01:18Z,3792164817,56,Left,3792164823,212,15.0,3792164825,213,0.8,3792846979,178,,3792164821,141,94.8,3792164819,140,66.3,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462245383,351,1,1,44,7,121le8unjfzug3iu9pgkqa1c7,0,64.6,95.4,2022-09-18T19:29:17.718Z,2022-09-19T02:01:17Z,3792164881,141,70.2,3792164877,56,Center,3792847043,178,,3792164885,213,5.4,3792164879,140,77.8,3792164875,155,,3792164883,212,22.0,,,,9mory3y7p8aku035r2kxtvz6d,K. Toko Ekambi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462245403,575,1,1,44,8,2b3mar72yy8d6uvat1ka6tn3r,1,25.1,34.6,2022-09-18T19:29:19.006Z,2022-09-19T02:01:17Z,3792165025,212,12.3,3792165021,140,25.9,3792165019,56,Back,3792165017,3,,3792847215,388,,3792165023,141,16.5,3792165027,213,4.8,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462245405,576,49,1,44,9,2b3mar72yy8d6uvat1ka6tn3r,1,24.3,17.7,2022-09-18T19:29:20.442Z,2022-09-19T02:01:16Z,,,,,,,,,,,,,,,,,,,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
