id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value
2519184305,161,49,1,15,7,6xjy1q2m55iiwe8g1r1yffbc9,1,57.6,54.6,2023-03-12T14:15:11.223Z,2023-03-13T08:02:19Z,,,,,,,,,,,,,,,,,,,,,,,,,bm1utly0qt2kaexijsu2p2tw5,M. Coutadeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519184347,162,1,1,15,7,6xjy1q2m55iiwe8g1r1yffbc9,1,57.8,54.2,2023-03-12T14:15:11.761Z,2023-03-13T08:02:18Z,4092808621,140,62.3,4092808623,141,71.2,4095264053,178,,4092808619,56,Center,4092808627,213,1.2,4092808625,212,12.5,,,,,,,bm1utly0qt2kaexijsu2p2tw5,M. Coutadeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519184441,163,1,1,15,9,6xjy1q2m55iiwe8g1r1yffbc9,1,60.8,72,2023-03-12T14:15:13.846Z,2023-03-13T08:02:17Z,4092809123,140,44.0,4095264123,178,,4092809121,56,Back,4092809129,213,3.3,4092809125,141,68.5,4092809127,212,17.8,,,,,,,dfdq5f5mrzq9zaj1mrfhk5905,Y. Belaïli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519184467,164,1,1,15,14,6xjy1q2m55iiwe8g1r1yffbc9,1,41.7,62.8,2023-03-12T14:15:18.344Z,2023-03-13T08:02:15Z,4092809275,140,49.8,4092809277,141,90.6,4092809281,213,1.1,4092809279,212,20.7,4095264219,178,,4092809273,56,Back,,,,,,,67q7ve9vse4m2nb82j2z1clhx,C. Avinel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519184583,165,1,1,15,16,6xjy1q2m55iiwe8g1r1yffbc9,1,49.9,92.8,2023-03-12T14:15:20.257Z,2023-03-13T08:02:15Z,4092810015,140,45.5,4092810017,141,79.6,4095264321,178,,4092810013,56,Back,4092810021,213,4.2,4092810019,212,10.1,,,,,,,1e77it93nx78uu157mmksd71l,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519184631,166,1,1,15,20,6xjy1q2m55iiwe8g1r1yffbc9,1,42,80.5,2023-03-12T14:15:24.387Z,2023-03-13T08:02:14Z,4092810237,56,Left,4092810245,212,13.8,4095264379,178,,4092810241,141,93.1,4092810239,140,52.3,4092810249,213,0.7,,,,,,,529k1s89fjg133s8ycjwvgg5x,M. Barreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519184681,167,1,1,15,22,6xjy1q2m55iiwe8g1r1yffbc9,1,49.6,95.6,2023-03-12T14:15:26.825Z,2023-03-13T08:02:13Z,4092810539,212,11.4,4095264443,178,,4092810543,213,4.8,4092810531,140,50.3,4092810535,141,78.8,4092810527,56,Center,,,,,,,1e77it93nx78uu157mmksd71l,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519184749,168,1,1,15,24,6xjy1q2m55iiwe8g1r1yffbc9,1,49.2,83.9,2023-03-12T14:15:28.903Z,2023-03-13T08:02:12Z,4092810969,213,3.9,4095264475,178,,4092810961,56,Back,4092810963,140,34.3,4092810967,212,21.5,4092810965,141,62.3,,,,,,,bm1utly0qt2kaexijsu2p2tw5,M. Coutadeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519184825,169,1,1,15,28,6xjy1q2m55iiwe8g1r1yffbc9,1,31.2,58.3,2023-03-12T14:15:32.940Z,2023-03-13T08:02:10Z,4095264677,178,,4092811337,212,21.5,4092811335,141,84.2,4092811331,56,Back,4092811333,140,42.9,4092811339,213,1.0,,,,,,,67q7ve9vse4m2nb82j2z1clhx,C. Avinel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519184875,170,1,1,15,32,6xjy1q2m55iiwe8g1r1yffbc9,1,46,91.1,2023-03-12T14:15:36.604Z,2023-03-13T08:02:09Z,4092811617,212,19.5,4092811615,141,78.7,4092811619,213,5.8,4092811613,140,62.7,4092811611,56,Center,4095264733,178,,,,,,,,529k1s89fjg133s8ycjwvgg5x,M. Barreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519184909,171,1,1,15,33,6xjy1q2m55iiwe8g1r1yffbc9,0,63,86.6,2023-03-12T14:15:37.444Z,2023-03-13T08:02:09Z,4092811785,140,57.2,4095264821,178,,4092811783,56,Center,4092811793,213,4.3,4092811789,141,64.0,4092811791,212,16.5,,,,,,,cxzg0rkbjkyvpw0xiki7noktm,M. Djitté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519184901,177,49,1,15,34,2cjpmotqo8phcqfpgo9xf4gel,1,36.6,36.9,2023-03-12T14:15:39.031Z,2023-03-13T08:02:08Z,,,,,,,,,,,,,,,,,,,,,,,,,7za8h1pgec0y2s1ihmkkfvpm2,J. Chotard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519185009,178,1,1,15,36,2cjpmotqo8phcqfpgo9xf4gel,1,45.6,36.9,2023-03-12T14:15:40.933Z,2023-03-13T08:02:07Z,4092812287,213,1.0,4092812279,140,53.8,4092812277,56,Center,4092812281,141,57.8,4095265031,178,,4092812283,212,16.6,,,,,,,7za8h1pgec0y2s1ihmkkfvpm2,J. Chotard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519185125,179,1,1,15,38,2cjpmotqo8phcqfpgo9xf4gel,1,55.4,57.2,2023-03-12T14:15:43.105Z,2023-03-13T08:02:06Z,4092812883,141,98.7,4092812881,140,62.4,4095265183,178,,4092812879,56,Left,4092812885,212,29.2,4092812887,213,1.3,,,,,,,d8m8y59eum57eu7kiat38rkk5,W. Khazri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519185313,180,1,1,15,44,2cjpmotqo8phcqfpgo9xf4gel,1,76,86.2,2023-03-12T14:15:49.189Z,2023-03-13T08:02:04Z,4092813783,140,61.9,4095265359,178,,4092813789,213,3.7,4092813779,56,Center,4092813787,212,17.9,4092813785,141,71.4,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519185347,181,1,1,15,48,2cjpmotqo8phcqfpgo9xf4gel,1,73.9,76.7,2023-03-12T14:15:52.468Z,2023-03-13T08:02:02Z,4092813973,56,Left,4092813979,212,14.4,4095265561,178,,4092813981,213,1.2,4092813977,141,96.6,4092813975,140,78.7,,,,,,,7za8h1pgec0y2s1ihmkkfvpm2,J. Chotard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519185359,182,1,1,15,50,2cjpmotqo8phcqfpgo9xf4gel,0,82.8,94,2023-03-12T14:15:54.517Z,2023-03-13T08:02:01Z,4095265643,178,,4092814049,2,,4092814053,56,Center,4092814055,140,91.4,4092814057,141,46.4,4092814063,1,,4092814059,212,33.6,4094551991,72,,5w9g9gfeucuccwxd09o62f84p,F. Maouassa,,4092814051,155,4094551989,224,,4092814061,213,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2519185515,173,49,1,15,53,6xjy1q2m55iiwe8g1r1yffbc9,1,11.4,67.5,2023-03-12T14:15:57.271Z,2023-03-13T08:02:01Z,,,,,,,,,,,,,,,,,,,,,,,,,1e77it93nx78uu157mmksd71l,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519185621,174,1,1,15,56,6xjy1q2m55iiwe8g1r1yffbc9,1,10.6,77.5,2023-03-12T14:16:00.998Z,2023-03-13T08:01:59Z,4092815413,140,17.9,4092815411,56,Back,4095265843,178,,4092815419,213,5.7,4092815417,212,9.1,4092815415,141,70.3,,,,,,,1e77it93nx78uu157mmksd71l,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519185821,175,1,1,15,59,6xjy1q2m55iiwe8g1r1yffbc9,1,18.8,65.4,2023-03-12T14:16:03.376Z,2023-03-13T08:01:58Z,4092816425,141,62.3,4092816427,212,11.1,4095265939,178,,4092816429,213,6.1,4092816421,56,Back,4092816423,140,29.2,,,,,,,529k1s89fjg133s8ycjwvgg5x,M. Barreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519185837,176,1,1,16,7,6xjy1q2m55iiwe8g1r1yffbc9,1,39.2,54,2023-03-12T14:16:11.829Z,2023-03-13T08:01:54Z,4092816485,140,33.7,4092816487,141,44.3,4092816489,212,8.8,4092816491,213,4.0,4095266053,178,,4092816483,56,Back,,,,,,,dfdq5f5mrzq9zaj1mrfhk5905,Y. Belaïli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519185901,177,1,1,16,8,6xjy1q2m55iiwe8g1r1yffbc9,1,35.8,49.1,2023-03-12T14:16:12.916Z,2023-03-13T08:01:53Z,4092816863,212,11.2,4095266131,178,,4092816861,141,65.2,4092816857,56,Back,4092816859,140,33.5,4092816865,213,1.8,,,,,,,bm1utly0qt2kaexijsu2p2tw5,M. Coutadeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519185991,178,1,1,16,12,6xjy1q2m55iiwe8g1r1yffbc9,1,34.8,71.2,2023-03-12T14:16:16.314Z,2023-03-13T08:01:52Z,4095468989,1,,4092817323,141,23.9,4092817319,56,Back,4092817321,140,37.1,4092817327,213,4.8,4095266229,178,,4092817325,212,32.3,,,,529k1s89fjg133s8ycjwvgg5x,M. Barreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519186137,179,1,1,16,15,6xjy1q2m55iiwe8g1r1yffbc9,1,40,26,2023-03-12T14:16:19.977Z,2023-03-13T08:01:51Z,4092818095,213,6.1,4092818097,1,,4092818087,56,Right,4092818083,155,,4092818089,140,98.1,4092818093,212,62.4,4092818091,141,6.8,4095266293,178,,i0pvdl0hx7idtfi0xymygmp5,C. Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519186141,180,61,1,16,20,6xjy1q2m55iiwe8g1r1yffbc9,1,98.1,3.9,2023-03-12T14:16:24.919Z,2023-03-13T08:01:51Z,4092818131,56,Right,4095266397,178,,,,,,,,,,,,,,,,,,,,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519186153,181,5,1,16,21,6xjy1q2m55iiwe8g1r1yffbc9,0,96.4,-0.9,2023-03-12T14:16:25.633Z,2023-03-13T03:49:08Z,4092818195,347,,4092818193,56,Right,4092819401,233,184,,,,,,,,,,,,,,,,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519186293,184,5,1,16,21,2cjpmotqo8phcqfpgo9xf4gel,1,3.6,100.9,2023-03-12T14:16:25.633Z,2023-03-13T03:49:08Z,4092818971,347,,4092819009,233,181,4092818969,56,Back,,,,,,,,,,,,,,,,5w9g9gfeucuccwxd09o62f84p,F. Maouassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519186817,185,1,1,16,45,2cjpmotqo8phcqfpgo9xf4gel,1,1.8,100,2023-03-12T14:16:49.335Z,2023-03-13T08:01:50Z,4092821637,212,25.2,4092821625,56,Back,4095468973,1,,4092821629,140,25.4,4092821641,213,6.1,4092821619,107,,4092821633,141,95.1,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519186867,186,1,1,16,46,2cjpmotqo8phcqfpgo9xf4gel,1,21.6,86.6,2023-03-12T14:16:50.905Z,2023-03-13T08:01:50Z,4095266731,388,,4092821917,141,98.6,4092821915,140,24.3,4092821913,56,Back,4092821911,3,,4092821921,213,1.2,4092821919,212,8.6,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519186889,187,1,1,16,48,2cjpmotqo8phcqfpgo9xf4gel,0,21.9,95.9,2023-03-12T14:16:52.411Z,2023-03-13T08:01:49Z,4092821979,140,55.2,4092821985,213,5.6,4092821987,1,,4092821975,155,,4092821977,56,Center,4092821983,212,43.7,4095266881,178,,4092821981,141,57.3,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519186983,182,1,1,16,51,6xjy1q2m55iiwe8g1r1yffbc9,1,49.3,39.8,2023-03-12T14:16:55.337Z,2023-03-13T08:01:48Z,4092822327,56,Center,4092822335,213,5.4,4092822325,3,,4092822333,212,13.1,4092822331,141,25.5,4095266961,178,,4092822329,140,57.7,,,,67q7ve9vse4m2nb82j2z1clhx,C. Avinel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519186997,183,49,1,16,52,6xjy1q2m55iiwe8g1r1yffbc9,1,57.6,21.8,2023-03-12T14:16:56.963Z,2023-03-13T08:01:48Z,,,,,,,,,,,,,,,,,,,,,,,,,529k1s89fjg133s8ycjwvgg5x,M. Barreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519187137,184,1,1,16,56,6xjy1q2m55iiwe8g1r1yffbc9,1,51,3,2023-03-12T14:17:00.581Z,2023-03-13T08:01:46Z,4092823079,213,0.0,4092823071,56,Right,4092823073,140,73.7,4092823069,155,,4092823075,141,3.2,4092823077,212,23.8,4095267163,178,,,,,529k1s89fjg133s8ycjwvgg5x,M. Barreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519187161,185,1,1,16,59,6xjy1q2m55iiwe8g1r1yffbc9,1,73.5,7.5,2023-03-12T14:17:03.622Z,2023-03-13T08:01:45Z,4092823197,141,3.5,4092823195,140,71.2,4092823193,56,Right,4095267279,178,,4092823201,213,4.0,4092823199,212,3.6,,,,,,,9higgl848a37qflh0sts05tjp,C. Bayala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519187219,186,1,1,17,1,6xjy1q2m55iiwe8g1r1yffbc9,1,74.4,5.8,2023-03-12T14:17:05.718Z,2023-03-13T08:01:43Z,4095267335,178,,4092823467,212,12.8,4092823465,141,14.4,4092823461,56,Right,4092823463,140,63.6,4092823469,213,2.7,,,,,,,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519187241,187,1,1,17,2,6xjy1q2m55iiwe8g1r1yffbc9,1,68.2,17.8,2023-03-12T14:17:07.121Z,2023-03-13T08:01:43Z,4092823551,56,Center,4095267415,178,,4092823553,140,59.9,4092823557,212,10.5,4092823559,213,2.5,4092823555,141,26.5,,,,,,,529k1s89fjg133s8ycjwvgg5x,M. Barreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519187379,188,1,1,17,4,6xjy1q2m55iiwe8g1r1yffbc9,1,61.5,33.1,2023-03-12T14:17:09.166Z,2023-03-13T08:01:42Z,4092824199,141,89.6,4095267511,178,,4092824211,1,,4092824203,212,38.7,4092824193,196,,4092824207,213,1.4,4092824197,140,66.0,4092824195,56,Left,bm1utly0qt2kaexijsu2p2tw5,M. Coutadeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519187465,189,1,1,17,8,6xjy1q2m55iiwe8g1r1yffbc9,1,63.9,91.4,2023-03-12T14:17:12.454Z,2023-03-13T08:01:41Z,4092824645,141,74.4,4092824647,212,12.0,4095267581,178,,4092824649,213,5.0,4092824641,56,Center,4092824643,140,67.1,,,,,,,1e77it93nx78uu157mmksd71l,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519187523,188,45,1,17,11,2cjpmotqo8phcqfpgo9xf4gel,0,38.6,27.4,2023-03-12T14:17:16.041Z,2023-03-13T08:01:40Z,4092824899,285,,4092824897,56,Back,4092825177,233,190,,,,,,,,,,,,,,,,7za8h1pgec0y2s1ihmkkfvpm2,J. Chotard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519187565,190,3,1,17,11,6xjy1q2m55iiwe8g1r1yffbc9,1,61.4,72.6,2023-03-12T14:17:16.041Z,2023-03-13T08:01:39Z,4095267611,178,,4094554373,464,,4092825111,56,Center,4092825139,233,188,4092825113,286,,,,,,,,,,,dfdq5f5mrzq9zaj1mrfhk5905,Y. Belaïli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519187609,191,1,1,17,15,6xjy1q2m55iiwe8g1r1yffbc9,1,73.3,78.2,2023-03-12T14:17:19.336Z,2023-03-13T08:01:38Z,4092825353,212,14.2,4092825351,141,93.6,4092825349,140,82.5,4092825347,56,Left,4095267677,178,,4092825355,213,0.8,,,,,,,dfdq5f5mrzq9zaj1mrfhk5905,Y. Belaïli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519187741,192,1,1,17,17,6xjy1q2m55iiwe8g1r1yffbc9,0,87.1,98.1,2023-03-12T14:17:21.296Z,2023-03-13T08:01:37Z,4094554743,224,,4094554745,72,,4092826001,2,,4092826021,1,,4092826009,141,41.9,4095267745,178,,4092826007,140,86.2,4092826005,56,Center,1e77it93nx78uu157mmksd71l,I. Diallo,,4092826017,213,4092826003,155,,4092826013,212,38.2,,,,,,4.7,,,,,,,,,,,,,,,,,,,,
2519187705,189,44,1,17,19,2cjpmotqo8phcqfpgo9xf4gel,1,14.7,56.4,2023-03-12T14:17:23.603Z,2023-03-13T08:01:37Z,4092825829,285,,4092825827,56,Back,4092826151,233,193,,,,,,,,,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519187751,193,44,1,17,19,6xjy1q2m55iiwe8g1r1yffbc9,0,85.3,43.6,2023-03-12T14:17:23.604Z,2023-03-13T08:01:36Z,4092826071,286,,4092826241,233,189,4092826069,56,Center,,,,,,,,,,,,,,,,9higgl848a37qflh0sts05tjp,C. Bayala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519187723,190,12,1,17,19,2cjpmotqo8phcqfpgo9xf4gel,1,15.6,53.3,2023-03-12T14:17:23.658Z,2023-03-13T08:01:36Z,4092825935,213,5.4,4092825927,56,Back,4092825929,140,22.1,4095267807,388,,4092825933,212,10.5,4092825931,141,41.5,4092825971,15,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519187753,191,49,1,17,20,2cjpmotqo8phcqfpgo9xf4gel,1,20,43.3,2023-03-12T14:17:24.931Z,2023-03-13T08:01:35Z,,,,,,,,,,,,,,,,,,,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519187783,192,1,1,17,22,2cjpmotqo8phcqfpgo9xf4gel,1,24.9,50.2,2023-03-12T14:17:26.726Z,2023-03-13T08:01:34Z,4092826205,140,48.3,4092826207,141,58.1,4092826211,213,0.2,4092826203,56,Back,4092826209,212,25.2,4095267915,178,,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519188003,193,1,1,17,30,2cjpmotqo8phcqfpgo9xf4gel,1,48.8,61,2023-03-12T14:17:35.180Z,2023-03-13T08:01:30Z,4092827427,141,88.7,4092827425,140,56.9,4095267989,178,,4092827429,212,20.7,4092827431,213,1.1,4092827423,56,Left,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519188047,194,1,1,17,34,2cjpmotqo8phcqfpgo9xf4gel,0,67.2,80.4,2023-03-12T14:17:39.059Z,2023-03-13T08:01:29Z,4092827633,56,Left,4095269417,178,,4092827641,213,0.4,4092827639,212,22.3,4092827635,140,87.1,4092827637,141,91.8,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519188103,194,49,1,17,36,6xjy1q2m55iiwe8g1r1yffbc9,1,15.1,18.6,2023-03-12T14:17:41.002Z,2023-03-13T08:01:29Z,,,,,,,,,,,,,,,,,,,,,,,,,i0pvdl0hx7idtfi0xymygmp5,C. Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519188183,195,1,1,17,37,6xjy1q2m55iiwe8g1r1yffbc9,1,12.8,11.3,2023-03-12T14:17:41.938Z,2023-03-13T08:01:28Z,4092828265,140,36.6,4092828267,141,3.2,4095269477,178,,4092828271,212,25.6,4092828275,213,6.1,4092828261,56,Back,,,,,,,i0pvdl0hx7idtfi0xymygmp5,C. Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519188447,196,1,1,17,42,6xjy1q2m55iiwe8g1r1yffbc9,1,36,3.5,2023-03-12T14:17:46.365Z,2023-03-13T08:01:26Z,4092829719,212,12.4,4092829723,213,1.9,4092829711,140,32.2,4095269531,178,,4092829715,141,20.7,4092829707,56,Back,,,,,,,9higgl848a37qflh0sts05tjp,C. Bayala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519188603,197,1,1,17,53,6xjy1q2m55iiwe8g1r1yffbc9,1,45,35.2,2023-03-12T14:17:58.025Z,2023-03-13T08:01:22Z,4092830681,213,5.3,4092830675,140,57.6,4095269621,178,,4092830677,141,4.4,4092830673,56,Right,4092830679,212,24.8,,,,,,,bm1utly0qt2kaexijsu2p2tw5,M. Coutadeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519188649,198,1,1,17,59,6xjy1q2m55iiwe8g1r1yffbc9,0,80.8,10.1,2023-03-12T14:18:04.188Z,2023-03-13T08:01:20Z,4092830957,212,31.7,4095269651,178,,4092830955,141,55.2,4092830949,155,,4092830953,140,88.4,4094556341,20,,4092830947,2,,4092830951,56,Center,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,,4094556339,224,4092830959,213,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519188663,195,12,1,18,1,2cjpmotqo8phcqfpgo9xf4gel,1,10,47.9,2023-03-12T14:18:05.656Z,2023-03-13T08:01:20Z,4092831047,141,28.0,4095269717,388,,4092831049,212,23.3,4092831051,213,5.7,4092831179,15,,4092831043,140,28.1,4092831039,56,Back,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519188747,199,1,1,18,3,6xjy1q2m55iiwe8g1r1yffbc9,1,73,63,2023-03-12T14:18:07.738Z,2023-03-13T08:01:19Z,4092831411,140,79.8,4092831419,212,7.6,4092831423,213,0.4,4092831405,56,Center,4092831415,141,66.9,4095269751,178,,,,,,,,529k1s89fjg133s8ycjwvgg5x,M. Barreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519188781,200,1,1,18,4,6xjy1q2m55iiwe8g1r1yffbc9,1,82.9,68.8,2023-03-12T14:18:09.102Z,2023-03-13T07:33:12Z,4092831575,141,58.8,4092831577,212,16.2,4092831589,156,,4092831579,213,3.6,4095269805,178,,4092831571,56,Center,4092831573,140,68.9,,,,cxzg0rkbjkyvpw0xiki7noktm,M. Djitté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519188867,201,1,1,18,6,6xjy1q2m55iiwe8g1r1yffbc9,1,65.6,56.5,2023-03-12T14:18:11.075Z,2023-03-13T08:01:19Z,4092832029,141,92.9,4092832019,56,Left,4092832033,212,25.8,4092832023,140,72.5,4092832035,213,1.3,4095269891,178,,,,,,,,bm1utly0qt2kaexijsu2p2tw5,M. Coutadeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519188929,202,1,1,18,10,6xjy1q2m55iiwe8g1r1yffbc9,1,68.6,94.6,2023-03-12T14:18:14.618Z,2023-03-13T08:01:17Z,4092832369,141,70.3,4095269953,178,,4092832365,56,Center,4092832367,140,80.6,4092832373,213,5.4,4092832371,212,20.8,,,,,,,1e77it93nx78uu157mmksd71l,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519188943,203,61,1,18,13,6xjy1q2m55iiwe8g1r1yffbc9,0,82.5,72.5,2023-03-12T14:18:17.216Z,2023-03-13T08:01:16Z,4092832425,56,Center,4095270053,178,,,,,,,,,,,,,,,,,,,,cxzg0rkbjkyvpw0xiki7noktm,M. Djitté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519188921,196,49,1,18,13,2cjpmotqo8phcqfpgo9xf4gel,1,17.9,21.8,2023-03-12T14:18:18.185Z,2023-03-13T08:01:16Z,,,,,,,,,,,,,,,,,,,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519188997,197,1,1,18,14,2cjpmotqo8phcqfpgo9xf4gel,1,17.9,22,2023-03-12T14:18:18.260Z,2023-03-13T08:01:16Z,4092832717,56,Back,4092832725,213,0.3,4092832719,140,26.6,4092832723,212,9.6,4092832721,141,26.1,4095270199,178,,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519189047,198,1,1,18,15,2cjpmotqo8phcqfpgo9xf4gel,1,24.4,23,2023-03-12T14:18:20Z,2023-03-13T08:01:15Z,4092832991,56,Back,4092832993,140,28.6,4092832999,213,1.3,4095270289,178,,4092832997,212,17.5,4092832995,141,47.9,,,,,,,7za8h1pgec0y2s1ihmkkfvpm2,J. Chotard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519189107,199,50,1,18,20,2cjpmotqo8phcqfpgo9xf4gel,1,43.6,37.1,2023-03-12T14:18:25.171Z,2023-03-13T08:01:12Z,4092833385,56,Back,4092833703,233,204,4092833701,286,,,,,,,,,,,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519189153,204,7,1,18,21,6xjy1q2m55iiwe8g1r1yffbc9,1,56.4,62.9,2023-03-12T14:18:25.296Z,2023-03-13T08:01:12Z,4092833603,285,,4092833667,233,199,4092833601,56,Center,4094557169,384,,4095270473,389,,,,,,,,,,,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
