id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2442663999,427,1,1,41,13,71ajatxnuhc5cnm3xvgdky49w,0,40,45.2,2022-08-06T15:41:19.405Z,2022-08-07T02:54:26Z,3689653671,178,,3687976851,212,37.5,3687976849,141,33.6,3687976855,1,,3687976853,213,6.1,3687976847,140,74.9,3687976845,56,Center,,,,wg9qybhs3qeq9awhux331uqx,J. Bellegarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442664011,366,49,1,41,16,4t4hod56fsj7utpjdor8so5q6,1,26.7,64.3,2022-08-06T15:41:21.994Z,2022-08-07T02:54:25Z,,,,,,,,,,,,,,,,,,,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442664109,367,1,1,41,16,4t4hod56fsj7utpjdor8so5q6,1,26.2,64.6,2022-08-06T15:41:22.055Z,2022-08-07T02:54:25Z,3687977467,212,19.9,3687977461,56,Back,3687977465,141,57.7,3687977463,140,7.8,3689654923,178,,3687977469,213,3.4,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442664239,368,1,1,41,18,4t4hod56fsj7utpjdor8so5q6,1,5,59.9,2022-08-06T15:41:24.774Z,2022-08-07T02:54:25Z,3687978151,213,4.9,3687978137,56,Back,3687978139,140,13.6,3689655923,178,,3687978159,1,,3687978141,141,3.3,3687978145,212,39.5,,,,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442664293,369,1,1,41,23,4t4hod56fsj7utpjdor8so5q6,1,8.9,2,2022-08-06T15:41:29.539Z,2022-08-07T02:54:24Z,3687978499,213,1.8,3687978493,140,6.8,3687978491,56,Back,3687978495,141,14.3,3689659337,178,,3687978497,212,8.6,,,,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442664363,370,1,1,41,24,4t4hod56fsj7utpjdor8so5q6,0,2.8,12.8,2022-08-06T15:41:30.802Z,2022-08-07T02:54:24Z,3687978877,1,,3687978875,213,0.3,3687978871,141,33.6,3687978869,140,44.4,3687978873,212,45.9,3687978867,56,Back,3687978865,157,,3689659871,178,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442664491,428,1,1,41,27,71ajatxnuhc5cnm3xvgdky49w,0,54,63.1,2022-08-06T15:41:33.701Z,2022-08-07T02:54:23Z,3687979547,141,71.1,3687979553,1,,3687979541,157,,3687979545,140,75.3,3689660371,178,,3687979543,56,Center,3687979549,212,23.0,3687979551,213,0.2,7z1gixk4hvbbgo71xgb04942x,G. Nyamsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442664573,371,1,1,41,33,4t4hod56fsj7utpjdor8so5q6,1,25.7,29.8,2022-08-06T15:41:39.459Z,2022-08-07T02:54:23Z,3689660949,388,,3687979989,213,4.9,3687979983,141,15.4,3687979979,56,Back,3687979977,3,,3687979985,212,10.0,3687979981,140,27.7,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442664627,372,1,1,41,34,4t4hod56fsj7utpjdor8so5q6,1,26.5,18.7,2022-08-06T15:41:40.345Z,2022-08-07T02:54:23Z,3687980293,212,12.4,3689661441,178,,3688831329,3,,3687980297,213,0.8,3687980289,141,32.2,3687980283,140,34.4,3687980279,56,Back,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442664769,373,1,1,41,36,4t4hod56fsj7utpjdor8so5q6,1,29.7,30.3,2022-08-06T15:41:42.525Z,2022-08-07T02:54:22Z,3687981097,1,,3687981089,140,36.2,3687981095,213,1.4,3687981091,141,81.0,3689662113,178,,3687981093,212,35.1,3687981087,56,Back,,,,21x9ir9n7i6mt2qfuk4e891pl,Jean Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442664843,374,1,1,41,43,4t4hod56fsj7utpjdor8so5q6,1,55.8,83.2,2022-08-06T15:41:49.586Z,2022-08-07T02:54:21Z,3687981539,213,5.8,3687981533,140,59.2,3687981531,56,Left,3687981535,141,80.6,3689663267,178,,3687981537,212,4.0,,,,,,,9bqv99e39z86mn7dq3wnyt90p,I. Jakobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442664847,375,50,1,41,45,4t4hod56fsj7utpjdor8so5q6,1,57.9,77.7,2022-08-06T15:41:51.260Z,2022-08-07T02:54:20Z,3689079629,233,429,3687981561,56,Center,3687981563,286,,,,,,,,,,,,,,,,,72m5u1rlgh6e229zpfvp7f5jp,Gelson Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442664869,429,7,1,41,45,71ajatxnuhc5cnm3xvgdky49w,1,42.1,22.3,2022-08-06T15:41:51.518Z,2022-08-07T02:54:20Z,3689664235,178,,3687981671,56,Back,3687981677,285,,3687981775,233,375,3688832085,383,,,,,,,,,,,eo47h2ekymiisj3kry3og7tgp,L. Perrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442664879,430,49,1,41,47,71ajatxnuhc5cnm3xvgdky49w,1,44,24.1,2022-08-06T15:41:53.115Z,2022-08-07T02:54:20Z,,,,,,,,,,,,,,,,,,,,,,,,,eo47h2ekymiisj3kry3og7tgp,L. Perrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442664903,431,3,1,41,47,71ajatxnuhc5cnm3xvgdky49w,0,46.5,22.4,2022-08-06T15:41:53.483Z,2022-08-07T02:54:19Z,3687981859,56,Back,3689666267,178,,3687982125,233,376,3687981861,286,,3688833347,464,,,,,,,,,,,eo47h2ekymiisj3kry3og7tgp,L. Perrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442664913,376,7,1,41,47,4t4hod56fsj7utpjdor8so5q6,1,53.5,77.6,2022-08-06T15:41:53.755Z,2022-08-07T02:54:19Z,3687981945,56,Center,3687982055,233,431,3689666795,178,,3687981947,285,,3688833493,383,,,,,,,,,,,21x9ir9n7i6mt2qfuk4e891pl,Jean Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442664919,377,49,1,41,49,4t4hod56fsj7utpjdor8so5q6,1,57.5,83.6,2022-08-06T15:41:55.131Z,2022-08-07T02:54:19Z,,,,,,,,,,,,,,,,,,,,,,,,,21x9ir9n7i6mt2qfuk4e891pl,Jean Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442665113,378,1,1,41,49,4t4hod56fsj7utpjdor8so5q6,1,57.7,83.6,2022-08-06T15:41:55.185Z,2022-08-07T02:54:19Z,3687983157,213,6.0,3687983155,212,18.3,3689668137,178,,3687983149,56,Center,3687983151,140,74.3,3687983153,141,75.2,,,,,,,21x9ir9n7i6mt2qfuk4e891pl,Jean Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442665123,379,1,1,41,54,4t4hod56fsj7utpjdor8so5q6,0,94.2,65.7,2022-08-06T15:42:00.703Z,2022-08-07T02:54:18Z,3687983211,140,95.6,3689668807,178,,3687983207,56,Center,3687983317,233,432,3687983315,236,,3687983213,141,70.4,3687983321,286,,3687983215,212,3.5,ct32113pfx5q9avf2c0x208ru,S. Diop,3687983217,213,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442665137,432,74,1,41,54,71ajatxnuhc5cnm3xvgdky49w,1,5.3,33.9,2022-08-06T15:42:00.770Z,2022-08-07T02:54:18Z,3687983263,56,Back,3687983359,233,379,3689669329,178,,3687983265,285,,,,,,,,,,,,,,7z1gixk4hvbbgo71xgb04942x,G. Nyamsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442665165,380,6,1,41,55,4t4hod56fsj7utpjdor8so5q6,1,98.2,70.6,2022-08-06T15:42:01.727Z,2022-08-06T23:50:57Z,3687983693,233,433,3687983467,73,,3687983465,56,Center,,,,,,,,,,,,,,,,ct32113pfx5q9avf2c0x208ru,S. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442665199,433,6,1,41,55,71ajatxnuhc5cnm3xvgdky49w,0,1.8,29.4,2022-08-06T15:42:01.727Z,2022-08-06T23:50:57Z,3687983597,73,,3687983753,233,380,3687983595,56,Back,,,,,,,,,,,,,,,,7z1gixk4hvbbgo71xgb04942x,G. Nyamsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442666091,381,1,1,42,29,4t4hod56fsj7utpjdor8so5q6,1,99.3,99.5,2022-08-06T15:42:35.655Z,2022-08-06T23:51:16Z,3687988347,1,,3687988337,212,39.0,3688835021,20,,3687988323,2,,3687988335,141,46.2,3687988325,6,,3687988333,140,85.5,3687988341,213,4.3,ct32113pfx5q9avf2c0x208ru,S. Diop,3687988327,155,,3687988329,223,3689671659,178,,,,3687988331,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,
2442666109,382,44,1,42,32,4t4hod56fsj7utpjdor8so5q6,1,83.1,48.5,2022-08-06T15:42:38.098Z,2022-08-07T02:54:18Z,3687988473,56,Center,3687988511,233,434,3687988475,286,,,,,,,,,,,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442666101,434,44,1,42,32,71ajatxnuhc5cnm3xvgdky49w,0,16.9,51.5,2022-08-06T15:42:38.099Z,2022-08-07T02:54:18Z,3687988369,56,Back,3687988371,285,,3687988609,233,382,,,,,,,,,,,,,,,,42vsnv2j6emkbynforgon4n2t,S. Prcić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442666151,383,1,1,42,32,4t4hod56fsj7utpjdor8so5q6,1,83.4,49.6,2022-08-06T15:42:38.145Z,2022-08-07T02:54:17Z,3687999415,141,31.0,3688000277,210,16,3687988651,56,Center,3687999417,212,12.9,3687999419,213,4.5,3688000279,25,,3687999411,3,,3689672789,178,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,3687999413,140,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2442666267,384,16,1,42,34,4t4hod56fsj7utpjdor8so5q6,1,79.9,39.5,2022-08-06T15:42:40.315Z,2022-08-07T02:54:16Z,3687997561,103,17.1,3687997553,29,,3687989345,18,,3687993141,20,,3688838527,396,47.9,3688838525,395,97.4,3687993149,375,42:33.773,3687997555,55,383,f5j3vhj805xtkos7l538u0d7t,K. Diatta,3687989349,56,Center,3687997551,80,3687997563,215,,,,3687997565,108,,3687997559,102,46.4,3687997567,328,,3687993139,25,3687997575,230,97.3,3687993145,374,2022-08-06 16:42:39.578,,,3689674129,178,3687997577,231,48.5,,,,
2442668449,435,1,1,44,0,71ajatxnuhc5cnm3xvgdky49w,1,50.2,49.9,2022-08-06T15:44:05.834Z,2022-08-06T23:52:07Z,3688001477,213,3.2,3688001481,279,G,3688001469,141,48.8,3688001473,212,10.1,3689675011,178,,3688001465,140,40.6,3688001461,56,Back,,,,bndkgzdolm2c3iteenkv8s3it,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442668519,436,1,1,44,3,71ajatxnuhc5cnm3xvgdky49w,1,47.1,43.1,2022-08-06T15:44:08.854Z,2022-08-07T02:54:14Z,3688001935,141,4.9,3688001931,56,Right,3688001937,212,26.2,3688001939,213,4.9,3688001933,140,50.7,3689675557,178,,,,,,,,42vsnv2j6emkbynforgon4n2t,S. Prcić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442668591,437,1,1,44,6,71ajatxnuhc5cnm3xvgdky49w,1,49.6,16.6,2022-08-06T15:44:11.993Z,2022-08-07T02:54:13Z,3688002415,213,2.9,3688002407,56,Back,3688002411,141,21.0,3688002409,140,35.8,3688002413,212,14.8,3689676205,178,,,,,,,,9hz4s6zmelmg4ix47xbre3q3t,R. Pierre-Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442668659,438,1,1,44,9,71ajatxnuhc5cnm3xvgdky49w,1,36.1,30.1,2022-08-06T15:44:15.162Z,2022-08-07T02:54:12Z,3688002789,212,26.7,3688002767,56,Center,3689676725,178,,3688002775,140,55.1,3688002781,141,56.1,3688002793,213,0.7,,,,,,,eo47h2ekymiisj3kry3og7tgp,L. Perrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442668815,439,1,1,44,10,71ajatxnuhc5cnm3xvgdky49w,1,50.5,56.9,2022-08-06T15:44:16.634Z,2022-08-07T02:54:12Z,3688003741,140,55.7,3688003745,212,8.4,3688003739,56,Center,3688003749,213,5.4,3688003743,141,47.6,3689677487,178,,,,,,,,c8u45gxriyq1rup5fpr30xrdh,A. Thomasson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442668823,440,1,1,44,17,71ajatxnuhc5cnm3xvgdky49w,0,48.9,63.6,2022-08-06T15:44:22.869Z,2022-08-07T02:54:10Z,3688003799,212,3.9,3688003801,213,3.8,3688004155,236,,3688003793,56,Back,3688004157,233,385,3688003795,140,45.9,3688004161,286,,3689678183,178,,42vsnv2j6emkbynforgon4n2t,S. Prcić,3688003797,141,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442668889,385,74,1,44,17,4t4hod56fsj7utpjdor8so5q6,1,52.4,37.8,2022-08-06T15:44:22.995Z,2022-08-07T02:54:10Z,3689678565,178,,3688004109,285,,3688004207,233,440,3688004107,56,Center,,,,,,,,,,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442668945,386,49,1,44,18,4t4hod56fsj7utpjdor8so5q6,1,41,56.4,2022-08-06T15:44:24.367Z,2022-08-07T02:54:09Z,,,,,,,,,,,,,,,,,,,,,,,,,72m5u1rlgh6e229zpfvp7f5jp,Gelson Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442669031,387,1,1,44,19,4t4hod56fsj7utpjdor8so5q6,1,39.7,52.8,2022-08-06T15:44:25.086Z,2022-08-07T02:54:09Z,3688004849,56,Back,3688004851,140,39.7,3688004855,141,63.9,3688004857,212,7.5,3688004859,213,1.6,3689679885,178,,,,,,,,72m5u1rlgh6e229zpfvp7f5jp,Gelson Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442669091,388,1,1,44,23,4t4hod56fsj7utpjdor8so5q6,1,45.8,57.4,2022-08-06T15:44:28.954Z,2022-08-07T02:54:07Z,3689680455,178,,3688005131,141,40.2,3688005123,56,Back,3688005135,213,4.6,3688005127,140,44.9,3688005133,212,11.7,,,,,,,21x9ir9n7i6mt2qfuk4e891pl,Jean Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442669167,389,1,1,44,25,4t4hod56fsj7utpjdor8so5q6,1,46,36.7,2022-08-06T15:44:30.912Z,2022-08-07T02:54:06Z,3688005577,213,4.6,3688005563,140,45.0,3689681075,178,,3688005571,212,13.0,3688005567,141,17.7,3688005561,56,Back,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442669211,390,1,1,44,27,4t4hod56fsj7utpjdor8so5q6,1,48.2,13.4,2022-08-06T15:44:33.336Z,2022-08-07T02:54:06Z,3688005785,140,60.2,3688005787,141,28.5,3688005789,212,16.3,3688005791,213,0.7,3689681595,178,,3688005783,56,Center,,,,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442669219,391,3,1,44,28,4t4hod56fsj7utpjdor8so5q6,0,64.4,22.9,2022-08-06T15:44:34.564Z,2022-08-07T02:54:05Z,3688006497,233,441,3688843435,465,,3688005815,56,Center,3688005817,286,,3689682147,178,,,,,,,,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442669293,441,7,1,44,28,71ajatxnuhc5cnm3xvgdky49w,0,35.6,77.1,2022-08-06T15:44:34.751Z,2022-08-07T02:54:05Z,3688843547,385,,3689682543,178,,3688006239,285,,3688006235,56,Back,3688006409,233,391,,,,,,,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442669241,392,61,1,44,28,4t4hod56fsj7utpjdor8so5q6,1,64.5,24.3,2022-08-06T15:44:34.790Z,2022-08-07T02:54:05Z,3689683135,178,,3688005933,56,Center,,,,,,,,,,,,,,,,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442669339,442,49,1,44,30,71ajatxnuhc5cnm3xvgdky49w,1,37,78.7,2022-08-06T15:44:36.134Z,2022-08-07T02:54:04Z,,,,,,,,,,,,,,,,,,,,,,,,,c8u45gxriyq1rup5fpr30xrdh,A. Thomasson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442669383,443,1,1,44,30,71ajatxnuhc5cnm3xvgdky49w,1,36.9,78.7,2022-08-06T15:44:36.205Z,2022-08-07T02:54:04Z,3688006741,141,76.7,3688006745,213,3.3,3688006739,140,27.8,3689683611,178,,3688006737,56,Back,3688006743,212,9.7,,,,,,,c8u45gxriyq1rup5fpr30xrdh,A. Thomasson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442669417,444,1,1,44,32,71ajatxnuhc5cnm3xvgdky49w,1,25.3,84.8,2022-08-06T15:44:38.694Z,2022-08-07T02:54:03Z,3688006935,213,6.1,3688006931,141,73.6,3688006937,1,,3688006929,140,58.8,3688006927,56,Center,3688006933,212,36.0,3688006925,155,,3689684035,178,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442669473,445,44,1,44,35,71ajatxnuhc5cnm3xvgdky49w,1,55,82.1,2022-08-06T15:44:40.836Z,2022-08-07T02:54:02Z,3688007251,286,,3688007249,56,Left,3688007351,233,393,,,,,,,,,,,,,,,,bndkgzdolm2c3iteenkv8s3it,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442669429,393,44,1,44,35,4t4hod56fsj7utpjdor8so5q6,0,45,17.9,2022-08-06T15:44:40.837Z,2022-08-07T02:54:02Z,3688007405,233,445,3688007017,285,,3688007015,56,Back,,,,,,,,,,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442675399,468,1,1,44,35,71ajatxnuhc5cnm3xvgdky49w,0,54.9,81.2,2022-08-06T15:44:40.860Z,2022-08-07T02:54:02Z,3688039475,56,Left,3688039471,3,,3688039477,140,68.0,3689687613,388,,3688039481,212,13.8,3688039483,213,6.2,3688039479,141,79.1,3688039473,168,,bndkgzdolm2c3iteenkv8s3it,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442669575,395,61,1,44,35,4t4hod56fsj7utpjdor8so5q6,1,50.1,33.5,2022-08-06T15:44:40.862Z,2022-08-07T02:54:01Z,3688007809,56,Center,3690104445,15,,3690104449,388,,,,,,,,,,,,,,,,,21x9ir9n7i6mt2qfuk4e891pl,Jean Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442669507,446,44,1,44,37,71ajatxnuhc5cnm3xvgdky49w,1,61,69.5,2022-08-06T15:44:43.374Z,2022-08-07T02:54:01Z,3688007869,233,394,3688007437,286,,3688007435,56,Center,,,,,,,,,,,,,,,,bndkgzdolm2c3iteenkv8s3it,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442669557,394,44,1,44,37,4t4hod56fsj7utpjdor8so5q6,0,39,30.5,2022-08-06T15:44:43.375Z,2022-08-07T02:54:01Z,3688007681,56,Back,3688007685,285,,3688007853,233,446,,,,,,,,,,,,,,,,21x9ir9n7i6mt2qfuk4e891pl,Jean Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442671557,454,1,1,44,37,71ajatxnuhc5cnm3xvgdky49w,0,61.1,70.6,2022-08-06T15:44:43.416Z,2022-08-07T02:54:00Z,3688018633,56,Center,3689684737,388,,3688018639,141,76.0,3688018647,213,0.6,3688018635,140,66.3,3688018631,3,,3688018643,212,6.6,,,,bndkgzdolm2c3iteenkv8s3it,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442675199,438,61,1,44,37,4t4hod56fsj7utpjdor8so5q6,1,37.9,28.1,2022-08-06T15:44:43.573Z,2022-08-07T02:54:00Z,3688038423,56,Back,3689689267,178,,,,,,,,,,,,,,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443036619,1476,43,1,44,38,4t4hod56fsj7utpjdor8so5q6,1,0,0,2022-08-06T15:44:44.581Z,2022-08-07T02:35:10Z,3690200715,144,67,3690004883,233,1496,,,,,,,,,,,,,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443036613,1496,43,1,44,38,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2022-08-06T15:44:44.582Z,2022-08-07T02:35:10Z,3690200705,144,67,3690004931,233,1476,,,,,,,,,,,,,,,,,,,c8u45gxriyq1rup5fpr30xrdh,A. Thomasson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442669625,396,1,1,44,38,4t4hod56fsj7utpjdor8so5q6,0,34.9,39.7,2022-08-06T15:44:44.589Z,2022-08-07T02:54:00Z,3688008007,56,Back,3688041899,212,5.4,3689689685,178,,3688041893,157,,3688041901,213,1.7,3688041895,140,34.2,3688041903,1,,3688041897,141,47.6,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442669739,447,1,1,44,41,71ajatxnuhc5cnm3xvgdky49w,1,64.5,54.8,2022-08-06T15:44:47Z,2022-08-07T02:53:59Z,3688008653,140,86.5,3689690245,178,,3688008651,56,Center,3688023137,210,15,3688008659,213,0.1,3688008657,212,23.3,3688008649,3,,3688023139,154,,wg9qybhs3qeq9awhux331uqx,J. Bellegarde,3688008655,141,59.1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442669747,448,15,1,44,44,71ajatxnuhc5cnm3xvgdky49w,1,94.8,59.1,2022-08-06T15:44:50.534Z,2022-08-07T02:53:59Z,3688023163,154,,3688022141,233,397,3688023171,103,1.3,3688008687,56,Center,3688023173,146,96,3688023161,29,,3688008685,61,,3688008683,22,,bndkgzdolm2c3iteenkv8s3it,H. Diallo,3688023155,72,,3688023169,102,3688023175,147,57.9,51.9,,3689690771,178,,3688023159,76,,3688023165,55,447,,,,,,,,,,,,,,,,,,,
2442669783,397,10,1,44,44,4t4hod56fsj7utpjdor8so5q6,1,4,41.8,2022-08-06T15:44:50.581Z,2022-08-07T02:53:58Z,3688846245,377,,3688008883,173,,3688009855,21,,3688022191,233,448,3688009849,389,,3688008889,56,Back,,,,,,,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442669849,398,6,1,44,45,4t4hod56fsj7utpjdor8so5q6,0,2.8,31.2,2022-08-06T15:44:51.176Z,2022-08-06T23:57:01Z,3688009229,56,Back,3688009231,73,,3688009397,233,449,,,,,,,,,,,,,,,,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442669837,449,6,1,44,45,71ajatxnuhc5cnm3xvgdky49w,1,97.2,68.8,2022-08-06T15:44:51.176Z,2022-08-06T23:57:01Z,3688009183,73,,3688009377,233,398,3688009175,56,Center,,,,,,,,,,,,,,,,bndkgzdolm2c3iteenkv8s3it,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442670069,450,1,1,44,50,71ajatxnuhc5cnm3xvgdky49w,1,99.5,99.5,2022-08-06T15:44:56.277Z,2022-08-07T02:08:03Z,3688010423,56,Left,3688010435,141,92.1,3688010431,140,91.7,3689691999,178,,3688010437,212,9.6,3688010441,213,3.7,3688010417,6,,,,,c8u45gxriyq1rup5fpr30xrdh,A. Thomasson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442670121,451,1,1,44,54,71ajatxnuhc5cnm3xvgdky49w,0,90.7,85.1,2022-08-06T15:44:59.958Z,2022-08-07T02:53:58Z,3688010723,2,,3688010735,213,5.0,3688010731,141,41.6,3688847003,72,,3688010729,140,99.0,3688010727,56,Center,3688010733,212,30.8,3688010725,155,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,3688847001,224,,3689692363,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442670133,399,43,1,44,57,4t4hod56fsj7utpjdor8so5q6,1,0,0,2022-08-06T15:45:02.832Z,2022-08-06T15:45:06Z,3688010849,213,0,3688010845,141,57.8,3688011377,144,12,3688010891,15,0,3688010843,140,7.3,3688010839,56,Back,3688010847,212,0,,,,9bqv99e39z86mn7dq3wnyt90p,I. Jakobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
