id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/17/value
2537995353,157,1,1,12,21,70nn27vgkt6l48lvv5e66q7ww,1,56.5,36.3,2023-04-23T13:12:32.106Z,2023-04-24T06:15:47Z,4213458801,212,11.8,4213458799,141,43.3,4213458795,56,Back,4213458797,140,46.2,4213458803,213,2.7,4216438097,178,,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537995381,158,1,1,12,24,70nn27vgkt6l48lvv5e66q7ww,1,52.8,40.4,2023-04-23T13:12:36.026Z,2023-04-24T06:15:45Z,4213458941,56,Center,4213458947,212,12.2,4213458945,141,35.7,4216438153,178,,4213458943,140,64.0,4213458949,213,6.0,,,,,,,3hiehiu25aufrc0q9890haqc5,L. Abergel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537995403,159,1,1,12,26,70nn27vgkt6l48lvv5e66q7ww,0,69.1,37.4,2023-04-23T13:12:37.912Z,2023-04-24T06:15:44Z,4213459081,140,75.3,4213459087,213,5.9,4213459085,212,7.1,4216438455,178,,4213459079,56,Center,4213459083,141,33.1,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537995431,148,49,1,12,27,4aghw9tyi8ba3ju1ne83gmf9w,1,21.2,61.2,2023-04-23T13:12:39.021Z,2023-04-24T06:15:44Z,,,,,,,,,,,,,,,,,,,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537995451,149,1,1,12,27,4aghw9tyi8ba3ju1ne83gmf9w,1,21.1,61.5,2023-04-23T13:12:39.041Z,2023-04-24T06:15:43Z,4213459313,140,39.2,4213459319,213,0.4,4213459311,56,Back,4216438785,178,,4213459315,141,73.4,4213459317,212,20.7,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537995473,150,1,1,12,29,4aghw9tyi8ba3ju1ne83gmf9w,1,37.2,73.2,2023-04-23T13:12:40.650Z,2023-04-24T06:15:43Z,4213459441,212,3.4,4216438885,178,,4213459439,141,70.1,4213459461,156,,4213459435,56,Back,4213459437,140,34.6,4213459443,213,3.8,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537995537,151,1,1,12,30,4aghw9tyi8ba3ju1ne83gmf9w,1,32.8,61.6,2023-04-23T13:12:41.999Z,2023-04-24T06:15:42Z,4213459767,140,37.5,4213459765,56,Back,4213459773,213,1.1,4213459771,212,11.5,4213459769,141,76.8,4216439063,178,,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537995807,152,1,1,12,32,4aghw9tyi8ba3ju1ne83gmf9w,1,37,70.9,2023-04-23T13:12:43.299Z,2023-04-24T06:15:42Z,4216439109,178,,4213461013,213,0.8,4213461009,141,93.2,4213461007,140,52.2,4213461005,56,Left,4213461011,212,22.0,,,,,,,ierx7puzqykloqwz9c5gsovd,V. Sierro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537995859,153,1,1,12,39,4aghw9tyi8ba3ju1ne83gmf9w,1,72.6,87.4,2023-04-23T13:12:50.298Z,2023-04-24T06:15:39Z,4213461327,212,18.4,4213461325,141,91.8,4213461321,56,Left,4213461329,213,3.0,4216439221,178,,4213461323,140,55.3,,,,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537995901,154,1,1,12,42,4aghw9tyi8ba3ju1ne83gmf9w,1,55,85.9,2023-04-23T13:12:53.987Z,2023-04-24T06:15:38Z,4213461501,213,3.3,4213461493,56,Back,4213461499,212,19.7,4216439289,178,,4213461497,141,80.4,4213461495,140,36.6,,,,,,,8yak0o9o7z5j5ribga3ui2cb9,G. Suazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537995983,155,1,1,12,45,4aghw9tyi8ba3ju1ne83gmf9w,1,40,76,2023-04-23T13:12:56.501Z,2023-04-24T06:15:38Z,4213461911,56,Center,4216439369,178,,4213461917,212,32.3,4213461915,141,32.8,4213461925,1,,4213461921,213,5.1,4213461913,140,52.8,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537996109,156,1,1,12,50,4aghw9tyi8ba3ju1ne83gmf9w,1,53.2,27.2,2023-04-23T13:13:01.747Z,2023-04-24T06:15:36Z,4213462495,141,46.1,4216439377,178,,4213462489,56,Center,4213462491,140,51.3,4213462501,213,1.7,4213462499,212,13.0,,,,,,,24n3hqbko2cyoxk4q84rzqvhl,D. Genreau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537996199,157,1,1,12,53,4aghw9tyi8ba3ju1ne83gmf9w,1,52.4,48.6,2023-04-23T13:13:04.706Z,2023-04-24T06:15:35Z,4213462961,141,94.2,4213462965,213,1.4,4213462959,140,58.3,4216439427,178,,4213462957,56,Left,4213462963,212,31.6,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537996249,158,1,1,12,57,4aghw9tyi8ba3ju1ne83gmf9w,1,62.6,93.6,2023-04-23T13:13:08.274Z,2023-04-24T06:15:35Z,4213463201,56,Left,4213463205,141,97.7,4213463207,212,4.7,4213463209,213,0.6,4216439525,178,,4213463203,140,66.2,,,,,,,8yak0o9o7z5j5ribga3ui2cb9,G. Suazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537996267,159,1,1,12,58,4aghw9tyi8ba3ju1ne83gmf9w,1,66.8,99.9,2023-04-23T13:13:09.619Z,2023-04-24T06:15:34Z,4213463291,140,58.2,4213463289,56,Left,4213463295,212,9.9,4213463297,213,3.6,4213463293,141,93.9,4216439659,178,,,,,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537996365,160,1,1,13,0,4aghw9tyi8ba3ju1ne83gmf9w,1,59.7,90.1,2023-04-23T13:13:11.317Z,2023-04-24T06:15:33Z,4213463711,212,6.7,4213463707,140,56.1,4213463705,56,Left,4216439779,178,,4213463709,141,82.0,4213463713,213,4.1,,,,,,,8yak0o9o7z5j5ribga3ui2cb9,G. Suazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537996447,161,1,1,13,3,4aghw9tyi8ba3ju1ne83gmf9w,1,54.7,76.8,2023-04-23T13:13:14.706Z,2023-04-24T06:15:32Z,4216439881,178,,4213464079,140,45.7,4213464083,141,45.9,4213464077,56,Back,4213464085,212,23.0,4213464087,213,4.3,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537996539,162,1,1,13,6,4aghw9tyi8ba3ju1ne83gmf9w,1,45.8,42.5,2023-04-23T13:13:17.093Z,2023-04-24T06:15:31Z,4213464513,141,22.8,4216439951,178,,4213464509,56,Center,4213464523,213,5.4,4213464511,140,56.6,4213464515,212,17.6,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537996583,163,1,1,13,10,4aghw9tyi8ba3ju1ne83gmf9w,1,61.1,20,2023-04-23T13:13:21.206Z,2023-04-24T06:15:30Z,4213464761,56,Center,4213464767,212,14.3,4213464765,141,39.2,4216440057,178,,4213464763,140,66.7,4213464769,213,1.1,,,,,,,e9g52c7vl608rt5wuf9o46l79,M. Desler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537996625,164,1,1,13,12,4aghw9tyi8ba3ju1ne83gmf9w,1,63,34.9,2023-04-23T13:13:23.069Z,2023-04-24T06:15:29Z,4213464951,140,54.2,4213464957,213,2.4,4213464955,212,12.5,4216440153,178,,4213464949,56,Center,4213464953,141,47.2,,,,,,,1lnktjxx0mux4beo28cl54j1m,T. Dallinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537996709,165,1,1,13,13,4aghw9tyi8ba3ju1ne83gmf9w,1,54,45.2,2023-04-23T13:13:24.943Z,2023-04-24T06:15:29Z,4213465379,212,14.6,4213465373,56,Center,4216440227,178,,4213465381,213,1.5,4213465377,141,66.6,4213465375,140,54.3,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537996775,166,1,1,13,18,4aghw9tyi8ba3ju1ne83gmf9w,1,63.8,71,2023-04-23T13:13:29.436Z,2023-04-24T06:15:28Z,4213465763,56,Left,4213465771,213,1.2,4213465769,212,16.4,4213465767,141,93.5,4213465765,140,69.5,4216440323,178,,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537996819,167,1,1,13,21,4aghw9tyi8ba3ju1ne83gmf9w,1,74.2,96.2,2023-04-23T13:13:32.507Z,2023-04-24T06:15:26Z,4216440499,178,,4213465977,213,4.5,4213465969,141,84.2,4213465973,212,8.4,4213465961,56,Left,4213465965,140,72.4,,,,,,,8yak0o9o7z5j5ribga3ui2cb9,G. Suazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537996841,168,1,1,13,22,4aghw9tyi8ba3ju1ne83gmf9w,1,75.1,82.7,2023-04-23T13:13:33.146Z,2023-04-24T06:15:26Z,4213466069,213,2.8,4213466063,140,69.3,4213466067,212,6.6,4213466065,141,86.3,4216440633,178,,4213466061,56,Left,,,,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537996903,169,1,1,13,23,4aghw9tyi8ba3ju1ne83gmf9w,1,73.4,80.1,2023-04-23T13:13:34.869Z,2023-04-24T06:15:25Z,4216441033,178,,4213466369,141,84.9,4213466371,212,13.0,4213466367,140,61.4,4213466365,56,Left,4213466373,213,2.9,,,,,,,8yak0o9o7z5j5ribga3ui2cb9,G. Suazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537996937,170,1,1,13,25,4aghw9tyi8ba3ju1ne83gmf9w,1,67.7,81.7,2023-04-23T13:13:36.434Z,2023-04-24T06:15:25Z,4213466547,56,Center,4216441161,178,,4213466553,212,12.6,4213466551,141,69.2,4213466555,213,3.9,4213466549,140,58.8,,,,,,,ierx7puzqykloqwz9c5gsovd,V. Sierro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537996961,171,1,1,13,26,4aghw9tyi8ba3ju1ne83gmf9w,1,61.1,67.2,2023-04-23T13:13:37.909Z,2023-04-24T06:15:24Z,4216441315,178,,4213466661,56,Center,4213466673,212,9.8,4213466665,140,53.6,4213466677,213,2.5,4213466669,141,75.8,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537997041,172,1,1,13,27,4aghw9tyi8ba3ju1ne83gmf9w,1,57.8,76.1,2023-04-23T13:13:38.550Z,2023-04-24T06:15:24Z,4213467001,56,Back,4213467005,141,51.5,4213467007,212,20.8,4216441465,178,,4213467003,140,46.1,4213467009,213,4.1,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537997199,173,1,1,13,30,4aghw9tyi8ba3ju1ne83gmf9w,1,46.6,47.4,2023-04-23T13:13:41.720Z,2023-04-24T06:15:23Z,4213467719,140,49.2,4213467721,141,72.9,4213467725,213,1.4,4216441607,178,,4213467717,56,Back,4213467723,212,17.6,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537997293,174,1,1,13,35,4aghw9tyi8ba3ju1ne83gmf9w,1,49.6,69.9,2023-04-23T13:13:46.719Z,2023-04-24T06:15:22Z,4213468255,212,17.8,4213468257,213,4.7,4213468251,140,49.8,4216441767,178,,4213468249,56,Back,4213468253,141,43.7,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537997405,175,1,1,13,40,4aghw9tyi8ba3ju1ne83gmf9w,1,54.7,39.8,2023-04-23T13:13:51.728Z,2023-04-24T06:15:21Z,4213468853,56,Center,4213468859,212,19.4,4213468861,213,1.7,4216441847,178,,4213468855,140,53.2,4213468857,141,68.2,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537997459,176,1,1,13,44,4aghw9tyi8ba3ju1ne83gmf9w,0,57.1,69.3,2023-04-23T13:13:56.024Z,2023-04-24T06:15:20Z,4213469137,56,Center,4213469147,213,5.8,4213469141,141,61.0,4213469139,140,66.7,4213469143,212,11.6,4216441933,178,,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537997477,161,61,1,13,45,70nn27vgkt6l48lvv5e66q7ww,1,31.3,40.5,2023-04-23T13:13:56.897Z,2023-04-24T06:15:19Z,4216442213,178,,4213469213,56,Back,,,,,,,,,,,,,,,,,,,e83sc1gnj31vgpo9u6fknmfvt,J. Ponceau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537997523,162,49,1,13,48,70nn27vgkt6l48lvv5e66q7ww,1,35,23.8,2023-04-23T13:13:59.070Z,2023-04-24T06:15:19Z,,,,,,,,,,,,,,,,,,,,,,,,,7c5uk1ts8jlu88p1x6wubuz8p,R. Faivre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537997701,163,3,1,13,48,70nn27vgkt6l48lvv5e66q7ww,1,36.8,21.2,2023-04-23T13:13:59.676Z,2023-04-24T05:59:05Z,4216443079,178,,4213470435,233,177,4213470301,56,Back,4215136517,465,,4213470303,286,,,,,,,,,,,7c5uk1ts8jlu88p1x6wubuz8p,R. Faivre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537997559,177,45,1,13,48,4aghw9tyi8ba3ju1ne83gmf9w,0,63.2,78.8,2023-04-23T13:13:59.676Z,2023-04-24T05:59:05Z,4213470451,233,163,4213469623,56,Center,4213469625,285,,,,,,,,,,,,,,,,,ierx7puzqykloqwz9c5gsovd,V. Sierro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537997767,165,1,1,13,56,70nn27vgkt6l48lvv5e66q7ww,1,68.6,5.7,2023-04-23T13:14:07.394Z,2023-04-24T06:15:16Z,4213470689,141,25.0,4213470691,212,14.6,4216443307,178,,4213470685,56,Center,4213470693,213,2.0,4213470687,140,62.5,,,,,,,7c5uk1ts8jlu88p1x6wubuz8p,R. Faivre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537997729,164,43,1,13,57,70nn27vgkt6l48lvv5e66q7ww,1,0,0,2023-04-23T13:14:08.181Z,2023-04-23T18:16:19Z,4213470457,56,Right,4215138037,144,3,4213470459,286,0,4213470497,233,178,,,,,,,,,,,,,7c5uk1ts8jlu88p1x6wubuz8p,R. Faivre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537997709,178,43,1,13,57,4aghw9tyi8ba3ju1ne83gmf9w,1,0,0,2023-04-23T13:14:08.181Z,2023-04-23T18:16:26Z,4213470323,285,0,4215138717,144,45,4213470321,56,Back,,,,,,,,,,,,,,,,8yak0o9o7z5j5ribga3ui2cb9,G. Suazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537997813,166,1,1,13,59,70nn27vgkt6l48lvv5e66q7ww,0,65.2,28.4,2023-04-23T13:14:10.558Z,2023-04-24T06:15:15Z,4213470949,212,19.0,4213470943,140,78.3,4213470951,213,0.8,4213470937,56,Center,4216443505,178,,4213470947,141,47.6,,,,,,,3hiehiu25aufrc0q9890haqc5,L. Abergel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537997835,179,8,1,14,0,4aghw9tyi8ba3ju1ne83gmf9w,1,21.9,50.6,2023-04-23T13:14:11.568Z,2023-04-24T06:15:15Z,4213471063,56,Back,4216443677,388,,4215140545,385,,,,,,,,,,,,,,,,,ulqazti394q5bbzc4pblidat,A. Onaiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537997925,168,4,1,14,2,70nn27vgkt6l48lvv5e66q7ww,1,72.5,24.6,2023-04-23T13:14:13.583Z,2023-04-24T06:15:14Z,4213471503,56,Center,4213471499,13,,4213471669,233,180,4213471507,286,,4213471505,152,,4213471501,294,,,,,,,,7c5uk1ts8jlu88p1x6wubuz8p,R. Faivre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537997935,180,4,1,14,2,4aghw9tyi8ba3ju1ne83gmf9w,0,27.5,75.4,2023-04-23T13:14:13.584Z,2023-04-24T06:15:14Z,4213471549,13,,4213471555,152,,4213471557,285,,4213471551,294,,4216443839,178,,4213471553,56,Back,4213471701,233,168,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537997869,167,43,1,14,3,70nn27vgkt6l48lvv5e66q7ww,1,0,0,2023-04-23T13:14:14.325Z,2023-04-23T13:14:18Z,4213471589,144,61,4213471253,56,Center,,,,,,,,,,,,,,,,,,,7c5uk1ts8jlu88p1x6wubuz8p,R. Faivre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537999341,169,1,1,14,56,70nn27vgkt6l48lvv5e66q7ww,0,71.3,24.6,2023-04-23T13:15:07.933Z,2023-04-24T06:15:13Z,4213478923,56,Center,4213478915,2,,4216443935,178,,4215142963,224,,4213478927,141,46.1,4213478919,155,,4213478929,212,23.3,4213478917,5,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,4213478931,213,0.7,4213478925,140,88.6,4215142965,20,,4213478921,152,,,,,,,,,,,,,,,,,,,,,,,
2537999389,181,12,1,14,57,4aghw9tyi8ba3ju1ne83gmf9w,1,10.2,48.9,2023-04-23T13:15:09.032Z,2023-04-24T06:15:13Z,4213479241,15,,4213479183,212,23.9,4216444063,388,,4213479173,56,Back,4213479187,213,5.1,4213479181,141,16.3,4213479177,140,18.6,,,,1lnktjxx0mux4beo28cl54j1m,T. Dallinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537999573,170,1,1,15,1,70nn27vgkt6l48lvv5e66q7ww,1,79.4,83.4,2023-04-23T13:15:12.662Z,2023-04-24T06:15:12Z,4213480065,141,40.1,4213480067,212,31.3,4213480061,140,89.4,4213480047,2,,4215144199,72,,4215144195,224,,4213480055,56,Center,4213480069,213,5.1,538zux65h0l9028fpf4v1g0r9,V. Le Goff,4216339931,178,,4213480051,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537999581,171,61,1,15,3,70nn27vgkt6l48lvv5e66q7ww,1,93.2,45.5,2023-04-23T13:15:14.507Z,2023-04-24T06:15:12Z,4213480121,56,Center,4216340297,388,,4216340295,15,,,,,,,,,,,,,,,,,38cotevgsirv0csora7bar3vu,B. Meité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537999611,172,3,1,15,6,70nn27vgkt6l48lvv5e66q7ww,0,92.5,16.5,2023-04-23T13:15:17.825Z,2023-04-24T06:15:11Z,4213480245,56,Right,4213480247,286,,4215145697,465,,4213480483,233,182,4216340535,178,,,,,,,,,,,7c5uk1ts8jlu88p1x6wubuz8p,R. Faivre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537999621,182,7,1,15,6,4aghw9tyi8ba3ju1ne83gmf9w,1,7.5,83.5,2023-04-23T13:15:17.903Z,2023-04-24T06:15:11Z,4216340669,178,,4213480293,56,Back,4213480291,167,,4213480295,285,,4215146007,385,,4213480447,233,172,,,,,,,ierx7puzqykloqwz9c5gsovd,V. Sierro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538000005,173,5,1,15,8,70nn27vgkt6l48lvv5e66q7ww,1,87,-1.4,2023-04-23T13:15:19.867Z,2023-04-24T01:01:10Z,4213482149,233,183,4213482105,56,Right,4213482107,347,,,,,,,,,,,,,,,,,7c5uk1ts8jlu88p1x6wubuz8p,R. Faivre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537999641,183,5,1,15,8,4aghw9tyi8ba3ju1ne83gmf9w,0,13,101.4,2023-04-23T13:15:19.867Z,2023-04-24T01:01:10Z,4213482261,233,173,4213480423,347,,4213480421,56,Back,,,,,,,,,,,,,,,,ierx7puzqykloqwz9c5gsovd,V. Sierro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538000045,174,1,1,15,18,70nn27vgkt6l48lvv5e66q7ww,1,88.5,0,2023-04-23T13:15:29.874Z,2023-04-24T06:15:11Z,4213482325,213,1.9,4213482319,140,85.8,4213482321,141,9.5,4213482323,212,7.9,4213482315,107,,4213482317,56,Right,,,,,,,7c5uk1ts8jlu88p1x6wubuz8p,R. Faivre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538000061,175,1,1,15,19,70nn27vgkt6l48lvv5e66q7ww,1,88,8.1,2023-04-23T13:15:30.628Z,2023-04-24T06:15:10Z,4213482413,213,4.2,4213482409,141,2.2,4213482407,140,85.8,4213482405,56,Right,4216341283,388,,4213482411,212,4.6,4213483765,156,,,,,e83sc1gnj31vgpo9u6fknmfvt,J. Ponceau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538000077,176,3,1,15,20,70nn27vgkt6l48lvv5e66q7ww,1,90.2,1,2023-04-23T13:15:31.453Z,2023-04-24T06:15:10Z,4213482491,56,Right,4213482493,286,,4213482547,233,184,4216341583,178,,4215147153,465,,,,,,,,,,,7c5uk1ts8jlu88p1x6wubuz8p,R. Faivre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538000015,184,45,1,15,20,4aghw9tyi8ba3ju1ne83gmf9w,0,9.8,99,2023-04-23T13:15:31.453Z,2023-04-24T06:15:10Z,4213482189,56,Back,4213482191,285,,4213482621,233,176,,,,,,,,,,,,,,,,ierx7puzqykloqwz9c5gsovd,V. Sierro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538000089,177,3,1,15,21,70nn27vgkt6l48lvv5e66q7ww,0,96.1,9.3,2023-04-23T13:15:32.927Z,2023-04-24T06:15:09Z,4216342123,178,,4213482533,56,Right,4215149695,465,,4213482665,233,185,4213482535,286,,,,,,,,,,,7c5uk1ts8jlu88p1x6wubuz8p,R. Faivre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538000071,185,7,1,15,22,4aghw9tyi8ba3ju1ne83gmf9w,1,3.9,90.7,2023-04-23T13:15:33.219Z,2023-04-24T06:15:09Z,4213482635,233,177,4213482469,285,,4215150081,383,,4213482467,56,Back,4216342297,178,,,,,,,,,,,8yak0o9o7z5j5ribga3ui2cb9,G. Suazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538000085,186,49,1,15,23,4aghw9tyi8ba3ju1ne83gmf9w,1,4.9,91.1,2023-04-23T13:15:34.492Z,2023-04-24T06:15:08Z,,,,,,,,,,,,,,,,,,,,,,,,,8yak0o9o7z5j5ribga3ui2cb9,G. Suazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538000175,187,1,1,15,24,4aghw9tyi8ba3ju1ne83gmf9w,0,11.5,98.4,2023-04-23T13:15:35.950Z,2023-04-24T06:15:08Z,4213483003,56,Back,4213483009,212,3.3,4213483011,213,5.1,4216343411,178,,4213483005,140,12.6,4213483007,141,93.9,4213483001,155,,,,,8yak0o9o7z5j5ribga3ui2cb9,G. Suazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538000141,178,61,1,15,24,70nn27vgkt6l48lvv5e66q7ww,1,88.4,3.4,2023-04-23T13:15:36.016Z,2023-04-24T06:15:07Z,4216343611,178,,4213482845,56,Right,,,,,,,,,,,,,,,,,,,e83sc1gnj31vgpo9u6fknmfvt,J. Ponceau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538000205,179,61,1,15,27,70nn27vgkt6l48lvv5e66q7ww,0,63.7,30.9,2023-04-23T13:15:38.729Z,2023-04-24T06:15:07Z,4213483173,56,Center,4216343849,178,,,,,,,,,,,,,,,,,,,,3hiehiu25aufrc0q9890haqc5,L. Abergel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538000295,188,1,1,15,28,4aghw9tyi8ba3ju1ne83gmf9w,1,37,66,2023-04-23T13:15:39.708Z,2023-04-24T06:15:06Z,4216344013,178,,4213483603,212,10.3,4213483597,140,34.8,4213483605,213,4.5,4213483599,141,51.3,4213483593,56,Back,,,,,,,1lnktjxx0mux4beo28cl54j1m,T. Dallinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538000343,189,1,1,15,30,4aghw9tyi8ba3ju1ne83gmf9w,0,36.2,52.5,2023-04-23T13:15:41.490Z,2023-04-24T06:15:06Z,4213483853,212,52.0,4213483845,155,,4213483847,56,Center,4216344179,178,,4213483849,140,84.8,4213483851,141,67.2,4213483857,1,,4213483855,213,0.2,ulqazti394q5bbzc4pblidat,A. Onaiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538000371,180,52,1,15,35,70nn27vgkt6l48lvv5e66q7ww,1,15.6,30.9,2023-04-23T13:15:46.155Z,2023-04-24T06:15:05Z,4215152829,376,,4216344319,178,,,,,,,,,,,,,,,,,,,,6790uxmc1zs4emxtqf7vl6imt,Y. Mvogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
