id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value
2513216215,1133,67,2,50,8,71ajatxnuhc5cnm3xvgdky49w,0,22.8,48.5,2023-02-26T15:06:45.418Z,2023-02-27T06:34:55Z,4061251143,233,1231,,,,,,,,,,,,,,,,,,,,,,950o8rjqvnl5bnidq2dc3fglx,K. Gameiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512864363,465,1,2,50,8,17o35s8assv3kamxowzz77k4r,0,79.3,48.9,2023-02-26T15:06:45.429Z,2023-02-27T06:46:20Z,4059350021,140,76.2,4059350031,213,2.1,4059347519,56,Center,4061231663,388,,4059350029,212,7.1,4059363097,233,504,4059350025,141,58.1,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513216295,1139,67,2,50,9,71ajatxnuhc5cnm3xvgdky49w,1,23.6,46.6,2023-02-26T15:06:46.940Z,2023-02-27T06:34:48Z,4061251469,233,1245,,,,,,,,,,,,,,,,,,,,,,d394go61g90f1u6bddu1narit,M. Sanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513216293,1245,67,2,50,9,17o35s8assv3kamxowzz77k4r,0,76.4,53.4,2023-02-26T15:06:46.941Z,2023-02-27T06:34:49Z,4061251473,233,1139,,,,,,,,,,,,,,,,,,,,,,c8vsa9o761rsdy9l8xbtj3etx,E. Rashani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512864375,504,1,2,50,9,71ajatxnuhc5cnm3xvgdky49w,0,23.4,41.3,2023-02-26T15:06:46.951Z,2023-02-27T06:46:20Z,4059367475,157,,4061231723,178,,4059347581,56,Back,4059367477,1,,4059363921,141,51.1,4059363919,140,28.6,4059363927,213,0.9,4059363923,212,8.6,d394go61g90f1u6bddu1narit,M. Sanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512864391,466,61,2,50,9,17o35s8assv3kamxowzz77k4r,1,76.3,53.5,2023-02-26T15:06:46.966Z,2023-02-27T06:46:19Z,4061231771,178,,4059347641,56,Center,,,,,,,,,,,,,,,,,,,c8vsa9o761rsdy9l8xbtj3etx,E. Rashani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512864511,468,1,2,50,11,17o35s8assv3kamxowzz77k4r,1,70.3,52.4,2023-02-26T15:06:48.335Z,2023-02-27T06:46:19Z,4061304507,1,,4061231829,178,,4059348177,212,34.6,4059348175,141,46.0,4059348173,140,37.6,4059348171,56,Back,4059348179,213,3.3,,,,5rd9832gct7uy0acodmor8b11,F. Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512864555,469,1,2,50,16,17o35s8assv3kamxowzz77k4r,1,35.7,40.2,2023-02-26T15:06:53.698Z,2023-02-27T06:46:18Z,4059348363,56,Center,4061231881,178,,4059348369,212,41.9,4059348371,213,0.3,4059348373,1,,4059348367,141,55.6,4059348365,140,74.3,4060694641,155,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512864481,467,43,2,50,17,17o35s8assv3kamxowzz77k4r,1,0,0,2023-02-26T15:06:54.222Z,2023-02-26T15:08:49Z,4059359353,144,49,,,,,,,,,,,,,,,,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512864591,470,1,2,50,18,17o35s8assv3kamxowzz77k4r,1,66.8,63.8,2023-02-26T15:06:55.564Z,2023-02-27T06:46:17Z,4061231933,178,,4059348535,212,11.1,4059348537,213,5.2,4059348529,56,Center,4059348533,141,49.5,4060695107,168,,4059348531,140,71.9,,,,c8vsa9o761rsdy9l8xbtj3etx,E. Rashani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512864593,471,61,2,50,19,17o35s8assv3kamxowzz77k4r,0,67.1,59.8,2023-02-26T15:06:56.443Z,2023-02-27T06:46:17Z,4059348549,56,Center,4061231981,178,,,,,,,,,,,,,,,,,,,,757jd3kvmh2izb7q7k8if209h,G. Kyei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512864665,505,1,2,50,20,71ajatxnuhc5cnm3xvgdky49w,0,26.9,43.3,2023-02-26T15:06:57.697Z,2023-02-27T06:46:16Z,4059348929,1,,4059348921,140,61.4,4059348923,141,0.0,4059348919,56,Right,4059348927,213,5.6,4059348925,212,47.2,4061232017,178,,4059348917,157,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512865011,474,5,2,50,25,17o35s8assv3kamxowzz77k4r,1,32.2,101,2023-02-26T15:07:02.231Z,2023-02-27T03:44:37Z,4059352313,233,506,4059350721,347,,4059350719,56,Back,,,,,,,,,,,,,,,,bzr6a9okokrgaskvsbl03xmtx,M. Gonalons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512864671,506,5,2,50,25,71ajatxnuhc5cnm3xvgdky49w,0,67.8,-1,2023-02-26T15:07:02.231Z,2023-02-27T03:44:38Z,4059352341,233,474,4059348981,347,,4059348979,56,Right,,,,,,,,,,,,,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512864941,472,1,2,50,37,17o35s8assv3kamxowzz77k4r,1,26.6,100,2023-02-26T15:07:14.826Z,2023-02-27T06:46:16Z,4059350405,213,4.7,4059370263,107,,4059350397,56,Back,4059350401,141,88.8,4059350399,140,26.5,4059350403,212,8.2,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512864951,473,50,2,50,39,17o35s8assv3kamxowzz77k4r,1,28.2,92.6,2023-02-26T15:07:16.749Z,2023-02-27T06:46:15Z,4059446045,285,,4059446149,233,589,4059350431,56,Back,,,,,,,,,,,,,,,,bzr6a9okokrgaskvsbl03xmtx,M. Gonalons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512878293,589,7,2,50,39,71ajatxnuhc5cnm3xvgdky49w,1,71.8,7.4,2023-02-26T15:07:16.790Z,2023-02-27T06:46:14Z,4060696061,383,,4059446087,233,473,4059419893,286,,4061232159,178,,4059419891,56,Right,,,,,,,,,,d394go61g90f1u6bddu1narit,M. Sanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512864965,507,49,2,50,40,71ajatxnuhc5cnm3xvgdky49w,1,75.1,9,2023-02-26T15:07:17.450Z,2023-02-27T06:46:14Z,,,,,,,,,,,,,,,,,,,,,,,,,d394go61g90f1u6bddu1narit,M. Sanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512864999,508,1,2,50,42,71ajatxnuhc5cnm3xvgdky49w,1,81.1,26.4,2023-02-26T15:07:19.577Z,2023-02-27T06:46:12Z,4059350665,56,Center,4059350667,140,87.2,4059350673,213,1.3,4059350671,212,22.1,4061232295,178,,4059350669,141,57.5,,,,,,,d394go61g90f1u6bddu1narit,M. Sanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512865037,509,1,2,50,44,71ajatxnuhc5cnm3xvgdky49w,0,83.6,54.7,2023-02-26T15:07:21.616Z,2023-02-27T06:46:11Z,4059350841,140,94.2,4059350851,212,14.6,4059350837,56,Center,4061232329,178,,4059350855,213,0.7,4059350847,141,68.7,,,,,,,950o8rjqvnl5bnidq2dc3fglx,K. Gameiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512883353,639,8,2,50,45,17o35s8assv3kamxowzz77k4r,1,13.8,40.2,2023-02-26T15:07:22.428Z,2023-02-27T06:46:11Z,4059447213,56,Back,4061232349,178,,4060696599,384,,,,,,,,,,,,,,,,,6p7umqi0pvhgsjxool9yrcx78,C. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512865085,475,49,2,50,45,17o35s8assv3kamxowzz77k4r,1,15.8,35.6,2023-02-26T15:07:23.034Z,2023-02-27T06:46:10Z,,,,,,,,,,,,,,,,,,,,,,,,,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513221637,1246,83,2,50,51,71ajatxnuhc5cnm3xvgdky49w,1,89.2,98.2,2023-02-26T15:07:28.694Z,2023-02-27T06:46:07Z,4061284713,399,473389,,,,,,,,,,,,,,,,,,,,,,950o8rjqvnl5bnidq2dc3fglx,K. Gameiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512865263,476,1,2,50,54,17o35s8assv3kamxowzz77k4r,1,2.8,20.5,2023-02-26T15:07:31.988Z,2023-02-27T06:46:05Z,4059351987,141,30.5,4059351985,140,10.5,4059351991,213,0.7,4059351989,212,10.6,4061232445,178,,4059351983,56,Back,,,,,,,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512865297,477,1,2,50,57,17o35s8assv3kamxowzz77k4r,0,13.4,36.5,2023-02-26T15:07:34.067Z,2023-02-27T06:46:04Z,4059352179,140,20.8,4060697785,155,,4059352185,213,0.7,4059352177,56,Back,4059352183,212,10.3,4061232465,178,,4059352181,141,46.4,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512865305,510,61,2,50,57,71ajatxnuhc5cnm3xvgdky49w,1,79.9,49.9,2023-02-26T15:07:34.918Z,2023-02-27T06:46:04Z,4059352213,56,Center,4061232595,21,,4061232597,178,,,,,,,,,,,,,,,,,d394go61g90f1u6bddu1narit,M. Sanson,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2512865363,511,49,2,50,59,71ajatxnuhc5cnm3xvgdky49w,1,75.3,38.8,2023-02-26T15:07:36.452Z,2023-02-27T06:46:03Z,,,,,,,,,,,,,,,,,,,,,,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512865391,512,15,2,50,59,71ajatxnuhc5cnm3xvgdky49w,1,78.2,40.1,2023-02-26T15:07:36.978Z,2023-02-27T06:46:02Z,4059353249,103,11.4,4059352613,18,,4059353239,76,,4059353243,55,510,4059353251,215,,4059353247,102,51.9,4059353241,29,,4059352615,56,Center,7atxpldexe9adg8ft1wbjndud,F. Guilbert,4059353253,108,,4061232705,178,,4059353259,146,97.1,4059352755,20,,,4059353261,147,48.1,4059352611,22,4059353325,233,,478,,,,,,,,,,,,,,
2512865375,478,10,2,51,1,17o35s8assv3kamxowzz77k4r,1,2.9,50.8,2023-02-26T15:07:38.256Z,2023-02-27T06:46:02Z,4059352545,56,Back,4059352963,233,512,4060698891,377,,4059352873,177,,4059352541,178,,4059352543,182,,,,,,,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512865381,479,52,2,51,1,17o35s8assv3kamxowzz77k4r,1,3.9,50.2,2023-02-26T15:07:38.651Z,2023-02-27T06:46:01Z,4060699151,377,,4061232865,178,,,,,,,,,,,,,,,,,,,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512865515,480,1,2,51,6,17o35s8assv3kamxowzz77k4r,1,14.9,47.6,2023-02-26T15:07:43.243Z,2023-02-27T06:46:01Z,4061232923,178,,4059353303,213,5.0,4059353297,140,22.7,4059353301,212,28.5,4059353295,56,Back,4059353299,141,7.4,4059353293,123,,,,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512865555,481,1,2,51,11,17o35s8assv3kamxowzz77k4r,1,25.7,3.9,2023-02-26T15:07:48.202Z,2023-02-27T06:45:59Z,4061232945,178,,4059353555,212,22.7,4059353557,213,0.4,4059353553,141,17.7,4059353549,56,Back,4059353551,140,45.4,,,,,,,6p7umqi0pvhgsjxool9yrcx78,C. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513217025,1317,67,2,51,12,17o35s8assv3kamxowzz77k4r,1,44.8,21.7,2023-02-26T15:07:49.381Z,2023-02-27T06:45:59Z,4061254663,233,1156,,,,,,,,,,,,,,,,,,,,,,757jd3kvmh2izb7q7k8if209h,G. Kyei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513217019,1156,67,2,51,12,71ajatxnuhc5cnm3xvgdky49w,0,55.2,78.3,2023-02-26T15:07:49.382Z,2023-02-27T06:45:59Z,4061254667,233,1317,,,,,,,,,,,,,,,,,,,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512865557,482,61,2,51,12,17o35s8assv3kamxowzz77k4r,1,43.9,21.7,2023-02-26T15:07:49.400Z,2023-02-27T06:45:58Z,4061232977,178,,4059353587,56,Back,,,,,,,,,,,,,,,,,,,757jd3kvmh2izb7q7k8if209h,G. Kyei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512865577,483,3,2,51,13,17o35s8assv3kamxowzz77k4r,0,40.1,21.9,2023-02-26T15:07:50.812Z,2023-02-27T06:34:44Z,4059353687,286,,4059353685,56,Back,4061233035,178,,4060699891,465,,4059353795,233,513,,,,,,,,,,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512865585,513,7,2,51,13,71ajatxnuhc5cnm3xvgdky49w,0,59.9,78.1,2023-02-26T15:07:50.874Z,2023-02-27T06:34:44Z,4059353709,56,Center,4059353711,285,,4061233077,178,,4059353745,233,483,4060700197,385,,,,,,,,,,,cb6w7n7n1eh9huwzyzvgmdxih,I. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512865627,484,61,2,51,13,17o35s8assv3kamxowzz77k4r,1,38.5,22.6,2023-02-26T15:07:50.914Z,2023-02-27T06:45:58Z,4059353933,56,Back,4061233189,178,,,,,,,,,,,,,,,,,,,,757jd3kvmh2izb7q7k8if209h,G. Kyei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512865607,514,49,2,51,14,71ajatxnuhc5cnm3xvgdky49w,1,60.5,75.8,2023-02-26T15:07:51.182Z,2023-02-27T06:45:57Z,,,,,,,,,,,,,,,,,,,,,,,,,cb6w7n7n1eh9huwzyzvgmdxih,I. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513217211,1164,67,2,51,14,71ajatxnuhc5cnm3xvgdky49w,1,62.2,75.3,2023-02-26T15:07:51.218Z,2023-02-27T06:45:57Z,4061255505,233,1346,,,,,,,,,,,,,,,,,,,,,,cb6w7n7n1eh9huwzyzvgmdxih,I. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513217209,1346,67,2,51,14,17o35s8assv3kamxowzz77k4r,0,37.8,24.7,2023-02-26T15:07:51.219Z,2023-02-27T06:45:56Z,4061255517,233,1164,,,,,,,,,,,,,,,,,,,,,,757jd3kvmh2izb7q7k8if209h,G. Kyei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512865619,515,1,2,51,15,71ajatxnuhc5cnm3xvgdky49w,1,61.7,72.5,2023-02-26T15:07:52.618Z,2023-02-27T06:45:55Z,4059353879,56,Left,4059353895,213,2.0,4059353889,141,84.7,4059353893,212,9.3,4061233257,178,,4059353883,140,57.8,,,,,,,cb6w7n7n1eh9huwzyzvgmdxih,I. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512865639,516,2,2,51,16,71ajatxnuhc5cnm3xvgdky49w,1,60,79.8,2023-02-26T15:07:53.261Z,2023-02-27T06:45:55Z,4059353985,140,69.7,4059353987,141,60.4,4059354185,7,bndkgzdolm2c3iteenkv8s3it,4059353983,56,Center,4061233271,178,,,,,,,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512865701,485,55,2,51,16,17o35s8assv3kamxowzz77k4r,1,29.2,32.6,2023-02-26T15:07:53.262Z,2023-02-27T06:45:55Z,,,,,,,,,,,,,,,,,,,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512866035,486,1,2,51,32,17o35s8assv3kamxowzz77k4r,1,27.5,29.3,2023-02-26T15:08:09.687Z,2023-02-27T06:45:54Z,4059355735,56,Back,4059355737,140,29.4,4059355733,241,,4059355731,5,,4059355741,212,12.6,4059355739,141,11.0,4061233335,178,,4059355743,213,4.9,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512866125,487,1,2,51,36,17o35s8assv3kamxowzz77k4r,0,34.7,10.3,2023-02-26T15:08:13.812Z,2023-02-27T06:45:53Z,4059356115,141,55.4,4059356117,212,43.3,4061233409,178,,4059356111,56,Center,4059356113,140,63.8,4059356109,155,,4059356119,213,0.8,4059356121,1,,6p7umqi0pvhgsjxool9yrcx78,C. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512866111,517,44,2,51,39,71ajatxnuhc5cnm3xvgdky49w,1,40.6,46.7,2023-02-26T15:08:16.860Z,2023-02-27T06:45:53Z,4059356173,233,488,4059356065,285,,4059356063,56,Back,,,,,,,,,,,,,,,,7bba28af7hqhh7ruo91x2mk9g,I. Doukouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512866129,488,44,2,51,39,17o35s8assv3kamxowzz77k4r,0,59.4,53.3,2023-02-26T15:08:16.861Z,2023-02-27T06:45:52Z,4059356139,56,Center,4059356291,233,517,4059356141,286,,,,,,,,,,,,,,,,,c8vsa9o761rsdy9l8xbtj3etx,E. Rashani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512866155,518,1,2,51,39,71ajatxnuhc5cnm3xvgdky49w,1,39.8,46.9,2023-02-26T15:08:16.956Z,2023-02-27T06:45:52Z,4059356261,212,9.1,4059356259,141,40.6,4061233437,388,,4059356257,140,47.4,4059356263,213,5.8,4059356253,56,Back,4059356249,3,,,,,7bba28af7hqhh7ruo91x2mk9g,I. Doukouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512866175,519,49,2,51,41,71ajatxnuhc5cnm3xvgdky49w,1,48.7,34.3,2023-02-26T15:08:18.898Z,2023-02-27T06:45:51Z,,,,,,,,,,,,,,,,,,,,,,,,,d394go61g90f1u6bddu1narit,M. Sanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512866207,520,1,2,51,41,71ajatxnuhc5cnm3xvgdky49w,1,48.8,34.2,2023-02-26T15:08:18.928Z,2023-02-27T06:45:51Z,4059356535,213,4.0,4059356527,56,Back,4059356529,140,43.0,4059356533,212,9.4,4059356531,141,23.7,4061233489,178,,,,,,,,d394go61g90f1u6bddu1narit,M. Sanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512866219,521,61,2,51,43,71ajatxnuhc5cnm3xvgdky49w,0,41.9,23,2023-02-26T15:08:20.290Z,2023-02-27T06:45:50Z,4061233529,178,,4059356567,56,Back,,,,,,,,,,,,,,,,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512866239,489,49,2,51,44,17o35s8assv3kamxowzz77k4r,1,49.9,80.5,2023-02-26T15:08:21.350Z,2023-02-27T06:45:50Z,,,,,,,,,,,,,,,,,,,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512866409,490,1,2,51,46,17o35s8assv3kamxowzz77k4r,0,61.1,74.8,2023-02-26T15:08:23.685Z,2023-02-27T06:45:49Z,4059357405,56,Center,4059357407,140,100.0,4059357415,1,,4059357411,212,43.0,4059357413,213,0.0,4061233575,178,,4059357409,141,77.1,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512866375,522,56,2,51,52,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2023-02-26T15:08:29.921Z,2023-02-27T06:45:48Z,4059357917,56,Back,,,,,,,,,,,,,,,,,,,,,,7bba28af7hqhh7ruo91x2mk9g,I. Doukouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512866415,491,5,2,51,54,17o35s8assv3kamxowzz77k4r,0,101.2,76.9,2023-02-26T15:08:31.230Z,2023-02-27T03:47:24Z,4059357583,233,523,4059357433,56,Center,4059357437,346,,,,,,,,,,,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512866431,523,5,2,51,54,71ajatxnuhc5cnm3xvgdky49w,1,-1.2,23.1,2023-02-26T15:08:31.230Z,2023-02-27T03:47:24Z,4059357569,233,491,4059357535,56,Back,4059357539,346,,,,,,,,,,,,,,,,,7bba28af7hqhh7ruo91x2mk9g,I. Doukouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512866737,524,1,2,52,9,71ajatxnuhc5cnm3xvgdky49w,1,5.4,61.2,2023-02-26T15:08:46.910Z,2023-02-27T06:45:48Z,4059359309,213,4.6,4059359313,237,,4059359303,140,4.9,4059359301,56,Back,4059359305,141,51.5,4059359307,212,6.6,4059359299,124,,,,,4jal44qeyp9ur58768qre5uqd,M. Le Marchand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512866961,525,1,2,52,15,71ajatxnuhc5cnm3xvgdky49w,1,9.7,49.6,2023-02-26T15:08:52.528Z,2023-02-27T06:45:47Z,4059360495,56,Back,4059360497,140,26.1,4059360499,141,10.4,4061233671,178,,4059360501,212,31.7,4059360503,213,5.3,4059360493,155,,,,,2vgr8c97x4b2e51tyvvixusid,M. Sels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512866965,526,3,2,52,24,71ajatxnuhc5cnm3xvgdky49w,0,24.6,0.9,2023-02-26T15:09:01.337Z,2023-02-27T06:45:43Z,4059360523,56,Back,4060703981,465,,4059360525,285,,4061233691,178,,4059360715,233,492,,,,,,,,,,7bba28af7hqhh7ruo91x2mk9g,I. Doukouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512866977,492,7,2,52,24,17o35s8assv3kamxowzz77k4r,0,75.4,99.1,2023-02-26T15:09:01.605Z,2023-02-27T06:45:43Z,4059360663,233,526,4060704149,385,,4059360667,286,,4059360579,56,Left,4061233711,178,,,,,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512867041,527,1,2,52,26,71ajatxnuhc5cnm3xvgdky49w,1,24.7,0.6,2023-02-26T15:09:03.840Z,2023-02-27T06:45:42Z,4061233735,178,,4059360917,212,25.0,4059360915,141,21.5,4059360907,155,,4059360911,56,Back,4059360913,140,44.3,4059360919,213,0.6,,,,7bba28af7hqhh7ruo91x2mk9g,I. Doukouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512867061,528,1,2,52,28,71ajatxnuhc5cnm3xvgdky49w,1,44.6,18.9,2023-02-26T15:09:05.329Z,2023-02-27T06:45:42Z,4059361087,212,7.3,4059361085,141,9.8,4059361083,140,41.0,4061233757,178,,4059361081,56,Back,4059361089,213,4.2,,,,,,,bndkgzdolm2c3iteenkv8s3it,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512867075,529,1,2,52,29,71ajatxnuhc5cnm3xvgdky49w,0,41.4,6.4,2023-02-26T15:09:06.542Z,2023-02-27T06:45:42Z,4059361171,56,Back,4059361173,140,41.7,4059361179,213,1.5,4059361177,212,8.7,4061233781,178,,4059361175,141,19.2,,,,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512867105,493,1,2,52,29,17o35s8assv3kamxowzz77k4r,0,56.5,83.3,2023-02-26T15:09:06.974Z,2023-02-27T06:45:41Z,4061233869,178,,4059361335,141,76.0,4059361327,56,Center,4059361337,212,7.9,4059361329,140,62.4,4059361339,213,5.6,,,,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512867145,530,61,2,52,31,71ajatxnuhc5cnm3xvgdky49w,1,37.6,20.1,2023-02-26T15:09:08.804Z,2023-02-27T06:45:41Z,4059361551,56,Back,4061233899,178,,,,,,,,,,,,,,,,,,,,cb6w7n7n1eh9huwzyzvgmdxih,I. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512867185,531,44,2,52,32,71ajatxnuhc5cnm3xvgdky49w,1,39.4,30.1,2023-02-26T15:09:09.883Z,2023-02-27T06:45:40Z,4059361769,233,494,4059361727,56,Back,4059361729,285,,,,,,,,,,,,,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512867131,494,44,2,52,32,17o35s8assv3kamxowzz77k4r,0,60.6,69.9,2023-02-26T15:09:09.884Z,2023-02-27T06:45:40Z,4059361475,56,Center,4059361477,286,,4059361805,233,531,,,,,,,,,,,,,,,,4elohf5kyq6i1jmywfuzhh2ol,S. Khaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
