id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,assist
2534561729,183,1,1,19,25,6xjy1q2m55iiwe8g1r1yffbc9,1,34,2.2,2023-04-16T13:19:28.926Z,2023-04-17T04:35:00Z,4195224531,212,16.3,4195224527,140,22.5,4195224529,141,18.3,4195224533,213,2.4,4195224525,56,Back,4197319597,178,,,,,,,,1e77it93nx78uu157mmksd71l,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534561801,184,1,1,19,27,6xjy1q2m55iiwe8g1r1yffbc9,1,18.4,20,2023-04-16T13:19:31.399Z,2023-04-17T04:34:59Z,4195224925,140,7.6,4197319623,178,,4195224929,212,17.6,4195224927,141,39.8,4195224923,56,Back,4195224931,213,2.3,,,,,,,70ukveu4kwheeizg6x694krmx,O. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534561841,185,1,1,19,30,6xjy1q2m55iiwe8g1r1yffbc9,1,6.3,41.2,2023-04-16T13:19:34.166Z,2023-04-17T04:34:58Z,4195225127,141,38.2,4195225129,212,20.9,4195225125,140,26.1,4195225131,213,6.2,4195225123,56,Back,4197319697,178,,,,,,,,3xpo0nc3hysdi41gupi7adot1,B. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534561885,186,1,1,19,31,6xjy1q2m55iiwe8g1r1yffbc9,1,23.2,43.8,2023-04-16T13:19:35.551Z,2023-04-17T04:34:58Z,4195225421,56,Back,4195225423,140,7.9,4197319709,178,,4195225425,141,37.9,4195225427,212,16.6,4195225429,213,3.4,,,,,,,84ikqi9s3lng1mo4lxwq210wl,T. Mangani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534562053,187,1,1,19,34,6xjy1q2m55iiwe8g1r1yffbc9,0,6,43.9,2023-04-16T13:19:37.745Z,2023-04-17T04:34:58Z,4195226329,157,,4195226331,56,Right,4197319803,178,,4195226341,1,,4195226333,140,56.2,4195226339,213,5.8,4195226337,212,58.3,4195226335,141,7.3,3xpo0nc3hysdi41gupi7adot1,B. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534562093,181,8,1,19,39,71ajatxnuhc5cnm3xvgdky49w,1,47.9,85.6,2023-04-16T13:19:42.896Z,2023-04-17T04:34:57Z,4196134525,385,,4197319971,388,,4195226599,15,,4195226515,56,Back,,,,,,,,,,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534562141,182,5,1,19,41,71ajatxnuhc5cnm3xvgdky49w,0,56.2,101.5,2023-04-16T13:19:44.991Z,2023-04-16T22:32:14Z,4195226771,56,Left,4195226853,233,188,4195226773,347,,,,,,,,,,,,,,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534562135,188,5,1,19,41,6xjy1q2m55iiwe8g1r1yffbc9,1,43.8,-1.5,2023-04-16T13:19:44.991Z,2023-04-16T22:32:15Z,4195226745,56,Back,4195226747,347,,4195226821,233,182,,,,,,,,,,,,,,,,3xpo0nc3hysdi41gupi7adot1,B. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534562477,189,1,1,19,52,6xjy1q2m55iiwe8g1r1yffbc9,1,47.9,0,2023-04-16T13:19:56.472Z,2023-04-17T04:34:57Z,4195228539,107,,4195228541,56,Back,4195228543,140,34.7,4195228547,212,14.8,4195228555,213,2.8,4195228545,141,5.5,,,,,,,1e77it93nx78uu157mmksd71l,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534562591,190,1,1,19,55,6xjy1q2m55iiwe8g1r1yffbc9,1,29.2,18.7,2023-04-16T13:19:59.382Z,2023-04-17T04:34:56Z,4195229163,140,25.4,4197320175,178,,4195229165,141,53.0,4195229167,212,23.7,4195229169,213,1.7,4195229161,56,Back,,,,,,,70ukveu4kwheeizg6x694krmx,O. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534562661,191,1,1,19,59,6xjy1q2m55iiwe8g1r1yffbc9,1,25.5,63.2,2023-04-16T13:20:02.895Z,2023-04-17T04:34:55Z,4195229491,56,Back,4195229493,140,32.2,4197320227,178,,4195229499,213,1.2,4195229497,212,20.7,4195229495,141,91.8,,,,,,,67q7ve9vse4m2nb82j2z1clhx,C. Avinel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534562791,192,1,1,20,2,6xjy1q2m55iiwe8g1r1yffbc9,1,33.8,91.8,2023-04-16T13:20:06.028Z,2023-04-17T04:34:54Z,4195230213,1,,4197320293,178,,4195230203,56,Back,4195230209,212,38.9,4195230207,141,36.1,4195230205,140,25.2,4195230211,213,4.5,,,,3qcyotm0vljybir8poi67stsl,Y. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534562865,193,1,1,20,7,6xjy1q2m55iiwe8g1r1yffbc9,1,25.8,35.6,2023-04-16T13:20:10.830Z,2023-04-17T04:34:53Z,4195230533,56,Back,4195230537,140,21.6,4195230577,212,16.7,4195230579,213,1.8,4197320361,178,,4195230575,141,59.3,,,,,,,70ukveu4kwheeizg6x694krmx,O. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534562947,194,1,1,20,9,6xjy1q2m55iiwe8g1r1yffbc9,1,22.6,71.3,2023-04-16T13:20:13.620Z,2023-04-17T04:34:52Z,4195230957,56,Back,4195230959,140,33.2,4195230975,213,5.8,4195230969,212,12.3,4195230963,141,63.7,4197320455,178,,,,,,,,67q7ve9vse4m2nb82j2z1clhx,C. Avinel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534563013,195,1,1,20,12,6xjy1q2m55iiwe8g1r1yffbc9,1,31,70.8,2023-04-16T13:20:16.621Z,2023-04-17T04:34:51Z,4195231293,56,Back,4195231295,140,36.0,4195231297,141,93.2,4195231299,212,16.1,4197320565,178,,4195231301,213,1.2,,,,,,,84ikqi9s3lng1mo4lxwq210wl,T. Mangani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534563067,196,1,1,20,15,6xjy1q2m55iiwe8g1r1yffbc9,1,38.9,97.8,2023-04-16T13:20:19.519Z,2023-04-17T04:34:50Z,4195231593,212,17.8,4195231595,213,4.8,4195231587,140,40.7,4197320649,178,,4195231591,141,71.7,4195231583,56,Back,,,,,,,529k1s89fjg133s8ycjwvgg5x,M. Barreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534563097,197,1,1,20,17,6xjy1q2m55iiwe8g1r1yffbc9,0,43,81.9,2023-04-16T13:20:21.382Z,2023-04-17T04:34:49Z,4195231731,56,Left,4195231735,141,86.6,4195231737,212,11.7,4195231739,213,0.3,4195231733,140,53.7,4197320721,178,,,,,,,,84ikqi9s3lng1mo4lxwq210wl,T. Mangani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534563151,183,49,1,20,18,71ajatxnuhc5cnm3xvgdky49w,1,49.9,7,2023-04-16T13:20:21.946Z,2023-04-17T04:34:49Z,,,,,,,,,,,,,,,,,,,,,,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534563187,184,1,1,20,19,71ajatxnuhc5cnm3xvgdky49w,1,51.7,10.6,2023-04-16T13:20:22.949Z,2023-04-17T04:34:48Z,4195232109,140,59.8,4195232107,56,Center,4195232111,141,26.2,4195232115,213,0.9,4197320849,178,,4195232113,212,13.6,,,,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534563307,185,1,1,20,20,71ajatxnuhc5cnm3xvgdky49w,1,57.3,23,2023-04-16T13:20:24.582Z,2023-04-17T04:34:47Z,4195232641,213,1.6,4195232633,56,Center,4197320963,178,,4195232639,212,20.6,4195232637,141,53.3,4195232635,140,56.0,,,,,,,f0busiccqoe2jg69st02ngfe1,L. Mothiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534563387,186,1,1,20,26,71ajatxnuhc5cnm3xvgdky49w,1,64.8,68.2,2023-04-16T13:20:30.536Z,2023-04-17T04:34:45Z,4197321091,178,,4195233091,140,67.2,4195233087,56,Center,4195233097,212,12.2,4195233099,213,4.9,4195233093,141,50.6,,,,,,,d394go61g90f1u6bddu1narit,M. Sanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534563477,187,1,1,20,29,71ajatxnuhc5cnm3xvgdky49w,1,64,50.9,2023-04-16T13:20:33.337Z,2023-04-17T04:34:44Z,4195233563,141,30.2,4195233559,56,Center,4195233567,213,4.3,4195233565,212,15.5,4195233561,140,57.8,4197321147,178,,,,,,,,wg9qybhs3qeq9awhux331uqx,J. Bellegarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534563527,188,1,1,20,32,71ajatxnuhc5cnm3xvgdky49w,1,57.5,24.8,2023-04-16T13:20:36.668Z,2023-04-17T04:34:43Z,4197321211,178,,4195233845,212,15.3,4195233847,213,6.0,4195233839,140,71.5,4195233837,56,Right,4195233841,141,18.5,,,,,,,eo47h2ekymiisj3kry3og7tgp,L. Perrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534563581,189,1,1,20,34,71ajatxnuhc5cnm3xvgdky49w,1,70.3,19.6,2023-04-16T13:20:37.918Z,2023-04-17T04:34:43Z,4195234071,141,4.7,4195234073,212,10.2,4197321233,178,,4195234075,213,4.6,4195234067,56,Right,4195234069,140,69.0,,,,,,,950o8rjqvnl5bnidq2dc3fglx,K. Gameiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534563657,190,1,1,20,37,71ajatxnuhc5cnm3xvgdky49w,1,60.7,4.8,2023-04-16T13:20:40.742Z,2023-04-17T04:34:41Z,4197321285,178,,4195234421,141,23.5,4195234423,212,23.3,4195234425,213,2.6,4195234419,140,42.1,4195234417,56,Back,,,,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534563727,191,1,1,20,39,71ajatxnuhc5cnm3xvgdky49w,1,48.1,22.5,2023-04-16T13:20:43.385Z,2023-04-17T04:34:41Z,4195234813,213,0.8,4197321341,178,,4195234809,141,46.4,4195234807,140,61.9,4195234805,56,Center,4195234811,212,21.8,,,,,,,eo47h2ekymiisj3kry3og7tgp,L. Perrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534563729,192,61,1,20,40,71ajatxnuhc5cnm3xvgdky49w,0,58.5,42.3,2023-04-16T13:20:44.491Z,2023-04-17T04:34:40Z,4197321413,178,,4195234821,56,Center,,,,,,,,,,,,,,,,,,,88nw24pkg2ikj9c91tccvqol,J. Aholou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534563757,198,49,1,20,43,6xjy1q2m55iiwe8g1r1yffbc9,1,34,40.1,2023-04-16T13:20:47.258Z,2023-04-17T04:34:40Z,,,,,,,,,,,,,,,,,,,,,,,,,70ukveu4kwheeizg6x694krmx,O. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534563813,199,1,1,20,46,6xjy1q2m55iiwe8g1r1yffbc9,0,46.1,22.3,2023-04-16T13:20:50.337Z,2023-04-17T04:34:39Z,4195235683,236,,4195235691,286,,4197321781,178,,4195235245,56,Back,4195235259,212,7.4,4195235685,233,193,4195235263,213,5.3,4195235253,141,13.1,70ukveu4kwheeizg6x694krmx,O. Gonzalez,4195235249,140,,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534563881,193,74,1,20,46,71ajatxnuhc5cnm3xvgdky49w,1,52.4,77,2023-04-16T13:20:50.412Z,2023-04-17T04:34:38Z,4195235749,233,199,4195235607,56,Center,4195235609,285,,4197321965,178,,,,,,,,,,,,,,d394go61g90f1u6bddu1narit,M. Sanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534563925,194,5,1,20,49,71ajatxnuhc5cnm3xvgdky49w,0,38.8,102,2023-04-16T13:20:53.230Z,2023-04-16T22:33:54Z,4195235839,233,200,4195235799,56,Back,4195235801,347,,,,,,,,,,,,,,,,,d394go61g90f1u6bddu1narit,M. Sanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534563915,200,5,1,20,49,6xjy1q2m55iiwe8g1r1yffbc9,1,61.2,-2,2023-04-16T13:20:53.230Z,2023-04-16T22:33:54Z,4195235827,233,194,4195235779,56,Right,4195235781,347,,,,,,,,,,,,,,,,,70ukveu4kwheeizg6x694krmx,O. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534564251,201,1,1,21,3,6xjy1q2m55iiwe8g1r1yffbc9,1,64.3,0,2023-04-16T13:21:06.719Z,2023-04-17T04:34:38Z,4195237349,212,8.3,4195237345,141,10.1,4195237331,107,,4195237353,213,1.4,4195237339,140,65.4,4195237335,56,Right,,,,,,,1e77it93nx78uu157mmksd71l,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534564367,202,1,1,21,3,6xjy1q2m55iiwe8g1r1yffbc9,1,68.8,11.6,2023-04-16T13:21:07.578Z,2023-04-17T04:34:38Z,4195237915,56,Right,4195237919,141,2.9,4195237917,140,62.3,4197322473,178,,4195237923,213,3.9,4195237921,212,9.0,,,,,,,529k1s89fjg133s8ycjwvgg5x,M. Barreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534966863,901,43,1,21,8,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2023-04-16T13:21:11.762Z,2023-04-16T23:10:21Z,4197373887,399,173242,4197380871,144,83,,,,,,,,,,,,,,,,,,,88nw24pkg2ikj9c91tccvqol,J. Aholou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534968177,933,83,1,21,8,71ajatxnuhc5cnm3xvgdky49w,1,40.4,94.6,2023-04-16T13:21:11.762Z,2023-04-17T04:34:36Z,4197380961,399,173242,,,,,,,,,,,,,,,,,,,,,,d394go61g90f1u6bddu1narit,M. Sanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534564409,203,1,1,21,8,6xjy1q2m55iiwe8g1r1yffbc9,1,59.6,5.4,2023-04-16T13:21:11.780Z,2023-04-17T04:34:36Z,4195238111,56,Right,4195238113,140,57.0,4197322557,178,,4195238117,212,3.3,4195238119,213,2.5,4195238115,141,8.2,,,,,,,1e77it93nx78uu157mmksd71l,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534564487,204,1,1,21,11,6xjy1q2m55iiwe8g1r1yffbc9,1,54.9,19.4,2023-04-16T13:21:15.100Z,2023-04-17T04:34:35Z,4195238483,140,38.0,4195238495,213,2.5,4195238491,212,22.1,4195238481,56,Back,4197322683,178,,4195238487,141,38.8,,,,,,,84ikqi9s3lng1mo4lxwq210wl,T. Mangani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534564583,205,1,1,21,14,6xjy1q2m55iiwe8g1r1yffbc9,1,37.3,50.1,2023-04-16T13:21:18.350Z,2023-04-17T04:34:34Z,4195238939,56,Back,4195238951,213,1.2,4197322811,178,,4195238943,140,46.0,4195238949,212,23.0,4195238947,141,81.1,,,,,,,67q7ve9vse4m2nb82j2z1clhx,C. Avinel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534564619,206,1,1,21,18,6xjy1q2m55iiwe8g1r1yffbc9,0,50.7,92.4,2023-04-16T13:21:21.686Z,2023-04-17T04:34:33Z,4195239141,141,93.6,4195239137,56,Left,4195239139,140,61.1,4195239145,213,0.1,4197322891,178,,4195239143,212,11.0,,,,,,,3qcyotm0vljybir8poi67stsl,Y. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534564719,195,8,1,21,19,71ajatxnuhc5cnm3xvgdky49w,1,37.3,7.6,2023-04-16T13:21:22.722Z,2023-04-17T04:34:33Z,4196142951,383,,4197323017,178,,4195239665,56,Back,,,,,,,,,,,,,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534963355,804,67,1,21,20,71ajatxnuhc5cnm3xvgdky49w,1,44.6,3.1,2023-04-16T13:21:24.162Z,2023-04-17T04:34:33Z,4197355231,233,927,,,,,,,,,,,,,,,,,,,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534963351,927,67,1,21,20,6xjy1q2m55iiwe8g1r1yffbc9,0,55.4,96.9,2023-04-16T13:21:24.163Z,2023-04-17T04:34:32Z,4197355253,233,804,,,,,,,,,,,,,,,,,,,,,,3qcyotm0vljybir8poi67stsl,Y. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534564749,196,1,1,21,20,71ajatxnuhc5cnm3xvgdky49w,0,43.2,4.2,2023-04-16T13:21:24.177Z,2023-04-17T04:34:32Z,4197323209,389,,4195239781,56,Back,4195239783,140,40.1,4195239785,141,2.9,4195239841,233,207,4195239839,236,,4195239845,286,,4195239787,212,3.4,7atxpldexe9adg8ft1wbjndud,F. Guilbert,4195239789,213,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534564721,207,74,1,21,20,6xjy1q2m55iiwe8g1r1yffbc9,1,55.5,97,2023-04-16T13:21:24.221Z,2023-04-17T04:34:32Z,4195239865,233,196,4197323315,178,,4195239675,285,,4195239673,56,Left,,,,,,,,,,,,,3qcyotm0vljybir8poi67stsl,Y. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534565403,197,5,1,21,21,71ajatxnuhc5cnm3xvgdky49w,1,44.6,-1.6,2023-04-16T13:21:24.780Z,2023-04-16T22:34:45Z,4195243281,233,208,4195243207,56,Back,4195243209,347,,,,,,,,,,,,,,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534564745,208,5,1,21,21,6xjy1q2m55iiwe8g1r1yffbc9,0,55.4,101.6,2023-04-16T13:21:24.780Z,2023-04-16T22:34:45Z,4195239767,347,,4195239765,56,Left,4195243303,233,197,,,,,,,,,,,,,,,,3qcyotm0vljybir8poi67stsl,Y. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534565407,198,27,1,21,34,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2023-04-16T13:21:38.014Z,2023-04-16T22:34:53Z,4195243445,233,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534565237,209,27,1,21,34,6xjy1q2m55iiwe8g1r1yffbc9,1,0,0,2023-04-16T13:21:38.014Z,2023-04-16T22:34:53Z,4195243479,233,198,4195242377,41,Injury,4195242379,53,3qcyotm0vljybir8poi67stsl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534566855,199,28,1,22,44,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2023-04-16T13:22:47.911Z,2023-04-16T22:35:01Z,4195250715,55,198,4195250763,233,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534566845,210,28,1,22,44,6xjy1q2m55iiwe8g1r1yffbc9,1,0,0,2023-04-16T13:22:47.911Z,2023-04-16T22:35:02Z,4195250677,55,209,4195250801,233,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534566911,200,1,1,22,49,71ajatxnuhc5cnm3xvgdky49w,0,48.3,0,2023-04-16T13:22:53.288Z,2023-04-17T04:34:31Z,4195251023,141,10.4,4195251025,212,20.0,4195251027,213,0.4,4195251017,107,,4195251019,56,Right,4195251021,140,65.8,,,,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534566949,211,12,1,22,51,6xjy1q2m55iiwe8g1r1yffbc9,1,30.4,91.6,2023-04-16T13:22:54.767Z,2023-04-17T04:34:31Z,4195251141,56,Back,4195251143,140,29.6,4196147583,15,,4195251149,213,4.5,4197323775,178,,4195251147,212,3.6,4195251145,141,86.5,,,,67q7ve9vse4m2nb82j2z1clhx,C. Avinel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534567049,201,1,1,22,52,71ajatxnuhc5cnm3xvgdky49w,1,62.5,6.8,2023-04-16T13:22:56.369Z,2023-04-17T04:34:30Z,4195251653,212,11.7,4197323837,178,,4195251651,141,11.3,4195251655,213,0.3,4195251649,140,73.3,4195251647,56,Right,,,,,,,wg9qybhs3qeq9awhux331uqx,J. Bellegarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534567053,202,61,1,22,53,71ajatxnuhc5cnm3xvgdky49w,1,69.5,8.2,2023-04-16T13:22:57.206Z,2023-04-17T04:34:30Z,4195251661,56,Right,4197324109,178,,,,,,,,,,,,,,,,,,,,f0busiccqoe2jg69st02ngfe1,L. Mothiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534570401,208,4,1,22,59,71ajatxnuhc5cnm3xvgdky49w,1,92.3,22.4,2023-04-16T13:23:03.569Z,2023-04-17T04:34:28Z,4195269113,343,3,4195268861,56,Center,4195269569,348,950o8rjqvnl5bnidq2dc3fglx,4195268901,233,212,4195268863,152,,4195268865,265,,4195268867,286,,4195268859,13,,wg9qybhs3qeq9awhux331uqx,J. Bellegarde,4195268857,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534567187,212,4,1,22,59,6xjy1q2m55iiwe8g1r1yffbc9,0,7.7,77.6,2023-04-16T13:23:03.570Z,2023-04-17T04:34:28Z,4195266917,343,3,4197324955,178,,4195266055,265,,4195266053,152,,4195252281,56,Back,4195266051,13,,4195252283,285,,4195266649,9,,70ukveu4kwheeizg6x694krmx,O. Gonzalez,4195268973,233,,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534567161,203,84,1,23,2,71ajatxnuhc5cnm3xvgdky49w,0,0,0,2023-04-16T13:23:06.117Z,2023-04-16T13:25:07Z,4195252199,56,Center,4195266169,436,61,4195263127,343,2,,,,,,,,,,,,,,,,wg9qybhs3qeq9awhux331uqx,J. Bellegarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534567207,213,43,1,23,3,6xjy1q2m55iiwe8g1r1yffbc9,1,0,0,2023-04-16T13:23:06.800Z,2023-04-16T13:24:57Z,4195265237,144,5,4195258725,346,0,4195252395,56,Back,4195258175,233,204,,,,,,,,,,,,,70ukveu4kwheeizg6x694krmx,O. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534567221,204,43,1,23,3,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2023-04-16T13:23:07.004Z,2023-04-16T13:25:09Z,4195258687,346,0,4195252467,56,Center,4195266369,144,5,,,,,,,,,,,,,,,,wg9qybhs3qeq9awhux331uqx,J. Bellegarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534569119,205,27,1,23,14,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2023-04-16T13:23:18.082Z,2023-04-16T22:36:41Z,4195262177,364,,4195262175,207,,4195262173,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534569303,206,65,1,24,50,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2023-04-16T13:24:53.997Z,2023-04-16T22:37:10Z,4195266025,336,,4195263161,365,203,4195263159,331,,,,,,,,,,,,,,,,,wg9qybhs3qeq9awhux331uqx,J. Bellegarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534569865,207,28,1,25,25,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2023-04-16T13:25:28.931Z,2023-04-16T22:37:20Z,4195266017,55,205,4195266015,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534570837,209,16,1,25,50,71ajatxnuhc5cnm3xvgdky49w,1,88.5,50,2023-04-16T13:25:54.602Z,2023-04-17T05:51:10Z,4195271223,56,Center,4196150303,396,52.3,4195272109,20,,4195276343,114,,4195276359,280,PENALTY_WON,4195276351,390,219145,4195276363,282,153,4195276355,230,99.5,950o8rjqvnl5bnidq2dc3fglx,K. Gameiro,4195276347,102,,50.3,4195272111,214,4195272107,9,4195271221,17,,4195272167,353,214,4195276357,231,50,4195276345,79,,,,4196150301,395,4195272115,374,2023-04-16 14:25:53.750,4197327893,178,,98.9,4195276361,281,wg9qybhs3qeq9awhux331uqx,4195276353,458,4195272119,375,25:50.074,4195276349,103,23.4,
