id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value
2502254847,305,1,1,22,11,2b3mar72yy8d6uvat1ka6tn3r,1,79,28.1,2023-01-29T20:07:46.178Z,2023-01-30T04:45:55Z,4003512999,140,74.7,4003513003,212,12.8,4003512997,56,Center,4003513001,141,45.7,4003513005,213,1.9,4003969187,178,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502254851,306,1,1,22,13,2b3mar72yy8d6uvat1ka6tn3r,0,78.6,44,2023-01-29T20:07:47.942Z,2023-01-30T04:45:54Z,4003513025,213,1.6,4003969235,178,,4003513053,236,,4003513021,141,46.1,4003513055,233,185,4003513017,56,Center,4003513019,140,78.5,4003513023,212,1.4,cionsifzpx5rhc8es29wv6i95,Vitinha,,4003513059,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502254853,185,74,1,22,13,3c3jcs7vc1t6vz5lev162jyv7,1,19.4,55.4,2023-01-29T20:07:47.995Z,2023-01-30T04:45:53Z,4003513031,56,Back,4003513061,233,306,4003969273,178,,4003513033,285,,,,,,,,,,,,,,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502254865,307,1,1,22,14,2b3mar72yy8d6uvat1ka6tn3r,1,81.4,41.4,2023-01-29T20:07:49.259Z,2023-01-30T04:45:53Z,4003969381,178,,4003513101,212,10.4,4003513099,141,28.3,4003513095,56,Center,4003513103,213,5.3,4003513097,140,86.6,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502254875,308,1,1,22,16,2b3mar72yy8d6uvat1ka6tn3r,0,87,29.7,2023-01-29T20:07:51.140Z,2023-01-30T04:45:52Z,4003513137,212,3.0,4003513135,141,32.9,4003513139,213,0.8,4003513131,56,Center,4003513133,140,89.0,4003969449,178,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502254877,186,61,1,22,16,3c3jcs7vc1t6vz5lev162jyv7,1,11.8,67.1,2023-01-29T20:07:51.245Z,2023-01-30T04:45:52Z,4003969485,178,,4003513149,56,Back,,,,,,,,,,,,,,,,,,,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502254895,187,49,1,22,21,3c3jcs7vc1t6vz5lev162jyv7,1,28.4,85.4,2023-01-29T20:07:55.936Z,2023-01-30T04:45:51Z,,,,,,,,,,,,,,,,,,,,,,,,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502254927,188,1,1,22,22,3c3jcs7vc1t6vz5lev162jyv7,1,28.7,82.6,2023-01-29T20:07:57.088Z,2023-01-30T04:45:50Z,4003513379,56,Back,4003513383,141,61.2,4003513381,140,36.0,4003513387,213,5.2,4003969583,178,,4003513385,212,16.4,,,,,,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502254941,189,1,1,22,25,3c3jcs7vc1t6vz5lev162jyv7,1,36.4,61.3,2023-01-29T20:07:59.912Z,2023-01-30T04:45:50Z,4003969623,178,,4003513447,141,68.6,4003513445,140,27.8,4003513449,212,10.3,4003513451,213,2.6,4003513439,56,Back,,,,,,,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502254949,190,1,1,22,27,3c3jcs7vc1t6vz5lev162jyv7,1,31.6,65,2023-01-29T20:08:01.311Z,2023-01-30T04:45:48Z,4003969763,178,,4003513529,213,4.4,4003513521,141,57.0,4003513525,212,5.8,4003513519,140,29.8,4003513517,56,Back,,,,,,,2lvit204llltk13iglsa2tjah,J. Cajuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502254967,191,1,1,22,27,3c3jcs7vc1t6vz5lev162jyv7,1,31.3,51.6,2023-01-29T20:08:02.214Z,2023-01-30T04:45:48Z,4003513625,213,3.0,4003513621,141,56.9,4003513617,56,Back,4003969877,178,,4003513623,212,25.6,4003513619,140,7.2,,,,,,,96wcx761pzv5ub4sfwsynp51x,A. Matusiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502254985,192,1,1,22,31,3c3jcs7vc1t6vz5lev162jyv7,1,6.5,52.2,2023-01-29T20:08:05.662Z,2023-01-30T04:45:47Z,4003513717,213,5.3,4003513715,212,35.1,4003513711,140,23.9,4003513719,1,,4003969925,178,,4003513709,56,Back,4003513713,141,8.2,,,,89sv092huj2obzdazmft854a1,Y. Diouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502254993,193,1,1,22,34,3c3jcs7vc1t6vz5lev162jyv7,1,31.5,7.1,2023-01-29T20:08:08.889Z,2023-01-30T04:45:46Z,4003513753,140,33.9,4003513757,212,18.5,4003513755,141,34.1,4003969961,178,,4003513751,56,Back,4003513761,213,1.4,,,,,,,3sc349yey596xp2j6xlyt0frp,T. Foket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255001,194,1,1,22,36,3c3jcs7vc1t6vz5lev162jyv7,0,33.1,32.4,2023-01-29T20:08:10.678Z,2023-01-30T04:45:46Z,4003513811,140,38.1,4003513815,212,11.4,4003969991,178,,4003513817,213,1.1,4003513813,141,47.2,4003513809,56,Back,,,,,,,96wcx761pzv5ub4sfwsynp51x,A. Matusiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255007,309,49,1,22,37,2b3mar72yy8d6uvat1ka6tn3r,1,60.5,53.1,2023-01-29T20:08:11.629Z,2023-01-30T04:45:45Z,,,,,,,,,,,,,,,,,,,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255035,310,1,1,22,38,2b3mar72yy8d6uvat1ka6tn3r,1,62.3,51.1,2023-01-29T20:08:12.642Z,2023-01-30T04:45:44Z,4003513961,140,71.0,4003513959,56,Center,4003513967,213,5.3,4003513965,212,16.8,4003513963,141,30.4,4003970079,178,,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255041,311,1,1,22,41,2b3mar72yy8d6uvat1ka6tn3r,0,80,34.3,2023-01-29T20:08:15.980Z,2023-01-30T04:45:42Z,4003514003,141,53.1,4003514001,140,81.7,4003513999,56,Center,4003970141,178,,4003514007,213,1.4,4003514005,212,12.9,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255047,195,8,1,22,42,3c3jcs7vc1t6vz5lev162jyv7,1,17.9,47,2023-01-29T20:08:16.639Z,2023-01-30T04:45:42Z,4003791635,384,,4003514031,56,Back,4003970195,178,,,,,,,,,,,,,,,,,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255057,196,49,1,22,43,3c3jcs7vc1t6vz5lev162jyv7,1,18,58.1,2023-01-29T20:08:18.248Z,2023-01-30T04:45:42Z,,,,,,,,,,,,,,,,,,,,,,,,,2lvit204llltk13iglsa2tjah,J. Cajuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255061,197,1,1,22,44,3c3jcs7vc1t6vz5lev162jyv7,1,18.1,58,2023-01-29T20:08:18.312Z,2023-01-30T04:45:41Z,4003514117,140,26.1,4003970307,178,,4003514115,56,Back,4003514119,141,79.2,4003514123,213,1.0,4003514121,212,16.7,,,,,,,2lvit204llltk13iglsa2tjah,J. Cajuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255075,198,1,1,22,45,3c3jcs7vc1t6vz5lev162jyv7,1,24,76.3,2023-01-29T20:08:19.807Z,2023-01-30T04:45:41Z,4003514195,213,0.4,4003970345,178,,4003514191,141,84.6,4003514189,140,36.4,4003514187,56,Back,4003514193,212,14.2,,,,,,,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255091,199,1,1,22,50,3c3jcs7vc1t6vz5lev162jyv7,1,35.6,77,2023-01-29T20:08:24.801Z,2023-01-30T04:45:39Z,4003970435,178,,4003514293,56,Back,4003514299,212,6.9,4003514301,213,4.6,4003514295,140,34.6,4003514297,141,66.9,,,,,,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255119,200,1,1,22,53,3c3jcs7vc1t6vz5lev162jyv7,1,39.8,57.5,2023-01-29T20:08:27.687Z,2023-01-30T04:45:37Z,4003514479,141,22.7,4003514483,213,4.8,4003514477,140,40.9,4003970483,178,,4003514475,56,Back,4003514481,212,23.7,,,,,,,2lvit204llltk13iglsa2tjah,J. Cajuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255135,201,1,1,23,0,3c3jcs7vc1t6vz5lev162jyv7,1,62.4,20,2023-01-29T20:08:34.395Z,2023-01-30T04:45:36Z,4003514589,141,39.4,4003514585,56,Center,4003514587,140,60.9,4003514593,213,1.7,4003970525,178,,4003514591,212,13.3,,,,,,,3sc349yey596xp2j6xlyt0frp,T. Foket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255167,202,1,1,23,4,3c3jcs7vc1t6vz5lev162jyv7,1,64.4,42.6,2023-01-29T20:08:39.192Z,2023-01-30T04:45:35Z,4003514767,140,76.7,4003514765,56,Right,4003514769,141,7.9,4003514773,213,5.2,4003970553,178,,4003514771,212,26.9,,,,,,,2lvit204llltk13iglsa2tjah,J. Cajuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255175,203,3,1,23,10,3c3jcs7vc1t6vz5lev162jyv7,1,83.2,16.3,2023-01-29T20:08:44.292Z,2023-01-30T04:45:32Z,4003791843,465,,4003514851,233,312,4003970593,178,,4003514807,56,Right,4003514809,286,,,,,,,,,,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255169,312,45,1,23,10,2b3mar72yy8d6uvat1ka6tn3r,0,16.8,83.7,2023-01-29T20:08:44.292Z,2023-01-30T04:45:32Z,4003514779,285,,4003514859,233,203,4003514777,56,Back,,,,,,,,,,,,,,,,54w62kh31qyyu7tipmjlt95g5,Juan Bernat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255185,204,1,1,23,11,3c3jcs7vc1t6vz5lev162jyv7,1,82.9,22.8,2023-01-29T20:08:46.032Z,2023-01-30T04:21:45Z,4003514865,140,73.7,4003514867,141,19.7,4003970609,178,,4003514869,212,9.9,4003514863,56,Right,4003514871,213,3.4,,,,,,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255193,205,1,1,23,12,3c3jcs7vc1t6vz5lev162jyv7,1,75.9,18.3,2023-01-29T20:08:47.183Z,2023-01-30T04:45:31Z,4003514913,140,78.6,4003514911,56,Center,4003514919,213,1.2,4003514915,141,30.4,4003970641,178,,4003514917,212,8.7,,,,,,,3sc349yey596xp2j6xlyt0frp,T. Foket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255209,206,1,1,23,14,3c3jcs7vc1t6vz5lev162jyv7,1,81.6,34.4,2023-01-29T20:08:48.673Z,2023-01-30T04:45:30Z,4003514989,140,97.7,4003518463,154,,4003514987,56,Center,4003514993,212,17.0,4003514995,213,0.1,4003518461,210,15,4003970725,178,,4003514991,141,37.5,2lvit204llltk13iglsa2tjah,J. Cajuste,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255211,207,15,1,23,16,3c3jcs7vc1t6vz5lev162jyv7,1,98,36.7,2023-01-29T20:08:50.398Z,2023-01-30T04:45:30Z,4003970795,178,,4003518943,233,313,4003517909,22,,4004019971,62,,4003519771,328,,4003518473,29,,4003518487,102,48.5,4003518497,146,98.7,cmrdm4nnd62inlvsnc52vkicp,J. Ito,,4003518479,55,4003514999,56,4003792249,78,,4003518493,103,4003518397,20,,4003518499,147,40.7,4003518477,154,,206,Center,1.3,,,,,,,,,,,,,,,,,,
2502255235,313,10,1,23,16,2b3mar72yy8d6uvat1ka6tn3r,1,1.2,59.6,2023-01-29T20:08:50.548Z,2023-01-30T04:45:29Z,4003520113,389,,4003518953,233,207,4003792355,376,,4003520111,173,,4003520115,182,,4003515129,56,Back,,,,,,,4cetkl0w2uq40ccti5ka6a4t1,G. Donnarumma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255225,208,6,1,23,16,3c3jcs7vc1t6vz5lev162jyv7,1,99.6,40.1,2023-01-29T20:08:50.694Z,2023-01-30T02:25:17Z,4003515413,233,314,4003515061,56,Center,4003515063,75,,,,,,,,,,,,,,,,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255275,314,6,1,23,16,2b3mar72yy8d6uvat1ka6tn3r,0,0.4,59.9,2023-01-29T20:08:50.694Z,2023-01-30T02:25:17Z,4003515439,233,208,4003515321,56,Back,4003515325,73,,,,,,,,,,,,,,,,,4cetkl0w2uq40ccti5ka6a4t1,G. Donnarumma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255441,209,1,1,23,52,3c3jcs7vc1t6vz5lev162jyv7,0,99.6,0.7,2023-01-29T20:09:26.708Z,2023-01-30T02:25:19Z,4003516183,155,,4003516189,140,91.1,4003516193,212,29.8,4003516195,213,1.9,4003516179,2,,4003970971,178,,4003516191,141,42.5,4003516181,6,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,,4003516185,224,4003516187,56,4003792613,20,,,,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,
2502255431,315,44,1,23,53,2b3mar72yy8d6uvat1ka6tn3r,1,7.2,54.4,2023-01-29T20:09:28.044Z,2023-01-30T04:45:29Z,4003516137,56,Back,4003516303,233,210,4003516139,285,,,,,,,,,,,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255455,210,44,1,23,53,3c3jcs7vc1t6vz5lev162jyv7,0,92.8,45.6,2023-01-29T20:09:28.045Z,2023-01-30T04:45:28Z,4003516269,56,Center,4003516271,286,,4003516331,233,315,,,,,,,,,,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255449,316,12,1,23,53,2b3mar72yy8d6uvat1ka6tn3r,1,5.9,57,2023-01-29T20:09:28.182Z,2023-01-30T04:45:28Z,4003516243,140,26.6,4003516263,15,,4003516241,56,Back,4003516249,213,0.4,4003971055,388,,4003516247,212,24.0,4003516245,141,71.9,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255475,211,1,1,23,55,3c3jcs7vc1t6vz5lev162jyv7,1,76.5,34.8,2023-01-29T20:09:29.864Z,2023-01-30T04:45:27Z,4003971121,178,,4003516421,212,10.7,4003516419,141,20.6,4003516423,213,4.3,4003516417,140,72.2,4003516415,56,Right,,,,,,,96wcx761pzv5ub4sfwsynp51x,A. Matusiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255479,212,3,1,23,57,3c3jcs7vc1t6vz5lev162jyv7,0,80.3,20.6,2023-01-29T20:09:31.617Z,2023-01-30T04:45:27Z,4003516443,211,,4003516439,56,Right,4003516441,286,,4003971219,178,,4003793021,465,,,,,,,,,,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255473,317,3,1,23,58,2b3mar72yy8d6uvat1ka6tn3r,0,18.5,78.4,2023-01-29T20:09:32.805Z,2023-01-30T04:45:26Z,4003793265,464,,4003516405,56,Back,4003516637,233,213,4003971299,178,,4003516407,285,,,,,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255497,213,7,1,23,58,3c3jcs7vc1t6vz5lev162jyv7,1,81.5,21.6,2023-01-29T20:09:32.904Z,2023-01-30T04:45:26Z,4003516607,233,317,4003516543,286,,4003793305,383,,4003971347,178,,4003516541,56,Center,4003516539,167,,,,,,,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255505,215,13,1,24,0,3c3jcs7vc1t6vz5lev162jyv7,1,82.9,26.6,2023-01-29T20:09:34.571Z,2023-01-30T04:21:16Z,4003516697,103,52.8,4003516695,102,51.3,4003516705,231,48.0,4003516701,458,,4003516691,121,,4003516641,72,,4003523155,85,,4003516699,215,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,4003971403,178,4003516639,25,4003516587,56,Center,4003516585,18,4003516703,230,98.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255501,214,5,1,24,1,3c3jcs7vc1t6vz5lev162jyv7,0,101.4,50.4,2023-01-29T20:09:35.749Z,2023-01-30T02:25:52Z,4003516627,233,318,4003516561,56,Center,4003516563,346,,,,,,,,,,,,,,,,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255491,318,5,1,24,1,2b3mar72yy8d6uvat1ka6tn3r,1,-1.4,49.6,2023-01-29T20:09:35.749Z,2023-01-30T02:25:52Z,4003516603,233,214,4003516519,56,Back,4003516521,346,,,,,,,,,,,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255603,319,1,1,24,13,2b3mar72yy8d6uvat1ka6tn3r,1,5.2,49,2023-01-29T20:09:47.293Z,2023-01-30T04:45:25Z,4003517673,189,,4003517193,124,,4003517217,237,,4003517213,213,0.6,4003517205,141,63.5,4003517197,56,Back,4003517209,212,18.2,4003517201,140,19.8,4cetkl0w2uq40ccti5ka6a4t1,G. Donnarumma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255625,320,1,1,24,16,2b3mar72yy8d6uvat1ka6tn3r,1,17.6,68,2023-01-29T20:09:50.575Z,2023-01-30T04:45:25Z,4003517297,141,64.4,4003517295,140,25.6,4003517299,212,8.7,4003971511,178,,4003517301,213,6.0,4003517715,189,,4003517293,56,Back,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255643,321,1,1,24,16,2b3mar72yy8d6uvat1ka6tn3r,1,22.8,72.6,2023-01-29T20:09:50.990Z,2023-01-30T04:45:24Z,4003517399,141,48.5,4003517401,212,16.6,4003517395,56,Back,4003517397,140,25.4,4003971533,178,,4003517403,213,4.9,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255653,322,1,1,24,20,2b3mar72yy8d6uvat1ka6tn3r,1,25.7,51.3,2023-01-29T20:09:55.043Z,2023-01-30T04:45:22Z,4003517465,141,62.9,4003517467,212,7.9,4003971677,178,,4003517461,56,Back,4003517469,213,1.7,4003517463,140,25.1,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255675,323,1,1,24,23,2b3mar72yy8d6uvat1ka6tn3r,1,24.6,68,2023-01-29T20:09:57.527Z,2023-01-30T04:45:21Z,4003517563,213,1.0,4003971707,178,,4003517559,141,92.3,4003517561,212,19.1,4003517557,140,33.7,4003517555,56,Back,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255693,324,1,1,24,25,2b3mar72yy8d6uvat1ka6tn3r,1,35.6,94.7,2023-01-29T20:09:59.657Z,2023-01-30T04:45:20Z,4003517661,56,Back,4003517669,213,4.2,4003517665,141,69.9,4003517667,212,19.8,4003971763,178,,4003517663,140,25.7,,,,,,,54w62kh31qyyu7tipmjlt95g5,Juan Bernat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255723,325,1,1,24,31,2b3mar72yy8d6uvat1ka6tn3r,1,34.8,66.2,2023-01-29T20:10:05.878Z,2023-01-30T04:45:19Z,4003517843,212,5.5,4003517839,140,34.2,4003517841,141,74.3,4003971799,178,,4003517845,213,1.7,4003517837,56,Back,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255747,326,1,1,24,32,2b3mar72yy8d6uvat1ka6tn3r,1,37.4,77.1,2023-01-29T20:10:06.717Z,2023-01-30T04:45:18Z,4003518025,213,4.3,4003971885,178,,4003518021,141,63.6,4003518017,56,Back,4003518019,140,33.9,4003518023,212,9.9,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255767,327,1,1,24,38,2b3mar72yy8d6uvat1ka6tn3r,1,39.8,69,2023-01-29T20:10:12.415Z,2023-01-30T04:45:16Z,4003518181,213,6.3,4003518173,56,Back,4003518179,212,7.9,4003971937,178,,4003518177,141,68.9,4003518175,140,47.3,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255771,328,50,1,24,40,2b3mar72yy8d6uvat1ka6tn3r,1,55.2,70.9,2023-01-29T20:10:14.849Z,2023-01-30T04:45:15Z,4003518277,233,216,4003518189,56,Center,4003518191,286,,,,,,,,,,,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255769,216,7,1,24,40,3c3jcs7vc1t6vz5lev162jyv7,1,44.8,29.1,2023-01-29T20:10:14.978Z,2023-01-30T04:45:14Z,4003794235,383,,4003518187,285,,4003518185,56,Back,4003972143,178,,4003518253,233,328,,,,,,,,,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255775,217,49,1,24,41,3c3jcs7vc1t6vz5lev162jyv7,1,45.3,31.7,2023-01-29T20:10:15.408Z,2023-01-30T04:45:14Z,,,,,,,,,,,,,,,,,,,,,,,,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255823,218,1,1,24,45,3c3jcs7vc1t6vz5lev162jyv7,1,66.2,32.6,2023-01-29T20:10:20.082Z,2023-01-30T04:45:11Z,4003518541,141,33.8,4003518539,140,81.2,4003518711,154,,4003972303,178,,4003518537,56,Center,4003518545,213,0.1,4003518543,212,15.8,4003518709,210,13,cmrdm4nnd62inlvsnc52vkicp,J. Ito,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255829,220,13,1,24,48,3c3jcs7vc1t6vz5lev162jyv7,1,81.5,35.3,2023-01-29T20:10:22.675Z,2023-01-30T04:45:10Z,4003518733,328,,4003518563,56,Center,4003518729,103,36.1,4003518723,55,218,4003518719,29,,4003518721,154,,4003530995,23,,4003518727,102,40.8,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,4003518561,18,4003972323,178,4003518731,215,,4003518735,230,4003794535,84,,4003518737,231,48,4003518593,20,,,,97,,,,,,,,,,,,,,,,,,
2502255827,219,5,1,24,49,3c3jcs7vc1t6vz5lev162jyv7,0,100.8,42.3,2023-01-29T20:10:23.456Z,2023-01-30T02:26:58Z,4003518555,346,,4003518553,56,Center,4003518623,233,329,,,,,,,,,,,,,,,,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255817,329,5,1,24,49,2b3mar72yy8d6uvat1ka6tn3r,1,-0.8,57.7,2023-01-29T20:10:23.456Z,2023-01-30T02:26:58Z,4003518511,346,,4003518509,56,Back,4003518577,233,219,,,,,,,,,,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255919,330,1,1,24,58,2b3mar72yy8d6uvat1ka6tn3r,1,4.2,54.9,2023-01-29T20:10:32.991Z,2023-01-30T04:45:10Z,4003519089,213,5.5,4003519069,124,,4003519081,141,32.2,4003519085,212,21.9,4003519071,56,Back,4003519095,237,,4003519173,189,,4003519077,140,19.0,4cetkl0w2uq40ccti5ka6a4t1,G. Donnarumma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502255927,331,1,1,25,8,2b3mar72yy8d6uvat1ka6tn3r,1,28.1,34.3,2023-01-29T20:10:42.789Z,2023-01-30T04:45:09Z,4003519111,56,Back,4003519119,213,5.5,4003519117,212,20.3,4003972453,178,,4003519115,141,13.4,4003519113,140,41.9,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
