id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2527802697,110,1,1,10,32,121le8unjfzug3iu9pgkqa1c7,1,49.9,17.2,2023-04-02T19:05:38.808Z,2023-04-03T02:42:57Z,4159269545,140,36.6,4159269547,141,33.3,4159269543,56,Back,4160007097,178,,4159269551,213,2.5,4159269549,212,17.7,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527802761,111,1,1,10,37,121le8unjfzug3iu9pgkqa1c7,1,46.9,53.9,2023-04-02T19:05:44.408Z,2023-04-03T02:42:56Z,4159269893,141,83.8,4159269897,213,1.7,4159269895,212,20.5,4159269891,140,44.4,4160007245,178,,4159269889,56,Back,,,,,,,z2richg7upw6hth0dzrvm02d,D. Lovren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527802781,112,1,1,10,40,121le8unjfzug3iu9pgkqa1c7,1,46.6,86.7,2023-04-02T19:05:47.662Z,2023-04-03T02:42:55Z,4160007377,178,,4159269999,213,4.1,4159269995,141,73.6,4159269997,212,11.0,4159269993,140,40.4,4159269991,56,Back,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527802847,113,1,1,10,42,121le8unjfzug3iu9pgkqa1c7,1,42.1,68.8,2023-04-02T19:05:49.724Z,2023-04-03T02:42:54Z,4159270321,213,3.5,4159270311,56,Back,4159270317,212,16.8,4159270313,140,27.2,4159270315,141,59.9,4160007475,178,,,,,,,,z2richg7upw6hth0dzrvm02d,D. Lovren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527802867,114,1,1,10,46,121le8unjfzug3iu9pgkqa1c7,1,22.5,52.3,2023-04-02T19:05:53.365Z,2023-04-03T02:42:54Z,4160007581,178,,4159270449,213,4.9,4159270441,56,Back,4159270445,141,10.3,4159270443,140,27.2,4159270447,212,29.0,,,,,,,d3mss0i879krqrk1owzmj2c45,Anthony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527802895,115,1,1,10,52,121le8unjfzug3iu9pgkqa1c7,1,44.1,9.3,2023-04-02T19:05:59.270Z,2023-04-03T02:42:52Z,4159270601,56,Center,4159270605,141,23.3,4159270603,140,55.1,4159270613,213,0.7,4159270609,212,15.0,4160007675,178,,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527802921,116,1,1,10,53,121le8unjfzug3iu9pgkqa1c7,0,55.1,20.9,2023-04-02T19:05:59.971Z,2023-04-03T02:42:52Z,4160007843,178,,4159270895,156,,4159270715,212,17.6,4159270709,141,0.0,4159270719,213,4.2,4159270703,140,46.2,4159270699,56,Back,,,,1ehcji0j9s8b0qsj8v5zinjvu,R. Cherki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527802927,117,5,1,10,55,121le8unjfzug3iu9pgkqa1c7,0,47.6,-1.2,2023-04-02T19:06:02.183Z,2023-04-03T00:37:39Z,4159270731,347,,4159270729,56,Back,4159271845,233,169,,,,,,,,,,,,,,,,1ehcji0j9s8b0qsj8v5zinjvu,R. Cherki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527803125,169,5,1,10,55,2b3mar72yy8d6uvat1ka6tn3r,1,52.4,101.2,2023-04-02T19:06:02.183Z,2023-04-03T00:37:39Z,4159271815,347,,4159271813,56,Left,4159271825,233,117,,,,,,,,,,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527803141,170,1,1,11,12,2b3mar72yy8d6uvat1ka6tn3r,1,54.1,100,2023-04-02T19:06:19.379Z,2023-04-03T02:42:51Z,4159271887,141,92.1,4159271883,56,Left,4159271885,140,56.0,4159271891,213,5.0,4159271881,107,,4159271889,212,6.4,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527803173,171,1,1,11,14,2b3mar72yy8d6uvat1ka6tn3r,1,55.5,92.9,2023-04-02T19:06:21.312Z,2023-04-03T02:42:50Z,4159272051,213,1.9,4159272045,140,54.3,4159272043,56,Left,4159272047,141,98.7,4160008317,178,,4159272049,212,4.1,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527803199,172,1,1,11,15,2b3mar72yy8d6uvat1ka6tn3r,1,53.9,99.9,2023-04-02T19:06:22.559Z,2023-04-03T02:42:50Z,4159272169,213,5.0,4159272161,56,Left,4160008393,178,,4159272167,212,12.9,4159272163,140,57.3,4159272165,141,81.6,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527803219,173,1,1,11,17,2b3mar72yy8d6uvat1ka6tn3r,1,57.8,84.4,2023-04-02T19:06:24.204Z,2023-04-03T02:42:49Z,4159272283,56,Center,4159272287,141,61.7,4159272291,213,4.8,4159272285,140,58.5,4159272289,212,15.5,4160008457,178,,,,,,,,2ub88jcc3vku6mrnt5fb3oyqd,Renato Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527803255,174,1,1,11,19,2b3mar72yy8d6uvat1ka6tn3r,1,57.2,57.8,2023-04-02T19:06:26.005Z,2023-04-03T02:42:49Z,4159272453,212,17.6,4159272447,56,Center,4159272455,213,5.1,4159272451,141,33.4,4160008545,178,,4159272449,140,62.9,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527803289,175,1,1,11,22,2b3mar72yy8d6uvat1ka6tn3r,1,69.1,30.5,2023-04-02T19:06:28.995Z,2023-04-03T02:42:47Z,4159272623,140,76.9,4159272627,212,15.4,4159272625,141,11.3,4159272621,56,Right,4159272629,213,5.3,4160008577,178,,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527803335,176,1,1,11,25,2b3mar72yy8d6uvat1ka6tn3r,1,79.3,14.4,2023-04-02T19:06:32.791Z,2023-04-03T02:42:46Z,4159272869,140,82.8,4159272875,213,1.3,4160008687,178,,4159272873,212,13.3,4159272871,141,33.2,4159272867,56,Center,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527950711,1255,83,1,11,28,121le8unjfzug3iu9pgkqa1c7,1,16.3,65.5,2023-04-02T19:06:35.172Z,2023-04-03T02:42:45Z,4160078767,399,220160,,,,,,,,,,,,,,,,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527803375,177,1,1,11,29,2b3mar72yy8d6uvat1ka6tn3r,1,84.6,34.8,2023-04-02T19:06:36.485Z,2023-04-03T02:42:44Z,4159273037,56,Center,4160008769,178,,4159273041,141,26.6,4159273039,140,80.9,4159273043,212,6.8,4159273045,213,4.1,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527803407,178,1,1,11,32,2b3mar72yy8d6uvat1ka6tn3r,1,79.7,34.4,2023-04-02T19:06:39.465Z,2023-04-03T02:42:42Z,4159273173,213,3.9,4160008859,178,,4159273169,141,23.0,4159273171,212,11.1,4159273165,56,Center,4159273167,140,72.2,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527803451,179,1,1,11,33,2b3mar72yy8d6uvat1ka6tn3r,1,73.4,24.2,2023-04-02T19:06:40.674Z,2023-04-03T02:42:42Z,4159273409,141,21.2,4159273413,213,6.0,4160009093,178,,4159273411,212,6.8,4159273407,140,79.6,4159273405,56,Center,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527803495,180,1,1,11,37,2b3mar72yy8d6uvat1ka6tn3r,1,78,28.1,2023-04-02T19:06:44.788Z,2023-04-03T02:42:40Z,4159273621,140,66.4,4159273619,56,Center,4159273623,141,52.7,4159273627,213,2.2,4159273625,212,20.7,4160009201,178,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527803509,181,1,1,11,40,2b3mar72yy8d6uvat1ka6tn3r,0,65.3,57.2,2023-04-02T19:06:47.582Z,2023-04-03T02:42:40Z,4159273721,56,Center,4159273727,212,18.2,4160009265,178,,4159273723,140,76.3,4159273725,141,77.9,4159273729,213,0.9,,,,,,,atlhc604ri3rr4w012otutyj8,E. Bitshiabu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527803519,118,49,1,11,41,121le8unjfzug3iu9pgkqa1c7,1,22.8,22.2,2023-04-02T19:06:48.679Z,2023-04-03T02:42:39Z,,,,,,,,,,,,,,,,,,,,,,,,,al6dgtinz0ki8uj8wrvc7fg2c,S. Kumbedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527803647,119,1,1,11,42,121le8unjfzug3iu9pgkqa1c7,1,22.7,21.2,2023-04-02T19:06:49.646Z,2023-04-03T02:42:38Z,4159274491,213,6.2,4159274485,140,57.0,4159274483,56,Right,4159274487,141,16.4,4160009389,178,,4159274493,1,,4159274481,155,,4159274489,212,36.2,al6dgtinz0ki8uj8wrvc7fg2c,S. Kumbedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527892971,855,3,1,11,50,121le8unjfzug3iu9pgkqa1c7,0,86.9,5.5,2023-04-02T19:06:57.633Z,2023-04-03T02:42:37Z,4159765571,467,atlhc604ri3rr4w012otutyj8,4159765569,465,,4159765567,286,,4160009611,178,,4159765565,56,Right,,,,,,,,,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527803703,120,4,1,11,52,121le8unjfzug3iu9pgkqa1c7,1,96.3,9.4,2023-04-02T19:06:59.444Z,2023-04-03T02:42:37Z,4159274779,152,,4159274781,286,,4159274801,233,182,4159274773,13,,4159274777,56,Right,4159274775,295,,,,,,,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527803691,182,4,1,11,52,2b3mar72yy8d6uvat1ka6tn3r,0,3.7,90.6,2023-04-02T19:06:59.445Z,2023-04-03T02:42:37Z,4159274711,56,Back,4159274709,295,,4159274715,285,,4160010031,178,,4159274713,152,,4159274707,13,,4159274837,233,120,,,,atlhc604ri3rr4w012otutyj8,E. Bitshiabu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527803761,183,17,1,11,56,2b3mar72yy8d6uvat1ka6tn3r,1,0,0,2023-04-02T19:07:02.955Z,2023-04-03T00:38:42Z,4159275099,13,243,4159275097,393,,4159275095,31,,,,,,,,,,,,,,,,,atlhc604ri3rr4w012otutyj8,E. Bitshiabu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527804331,122,1,1,12,48,121le8unjfzug3iu9pgkqa1c7,1,96.4,6.5,2023-04-02T19:07:55.048Z,2023-04-03T02:42:36Z,4159278191,213,1.8,4159278181,152,,4160010213,178,,4159766553,20,,4159278185,140,89.2,4159278183,56,Center,4159278187,141,59.4,4159278179,155,,1ehcji0j9s8b0qsj8v5zinjvu,R. Cherki,4159278193,1,,4159278177,5,4159766551,224,,,,4159278175,2,,4159278189,212,,,,,36.8,,,,,,,,,,,,,,,
2527804345,123,44,1,12,50,121le8unjfzug3iu9pgkqa1c7,1,91.4,59.1,2023-04-02T19:07:57.132Z,2023-04-03T02:49:26Z,4159278261,56,Center,4159278263,286,,4159278383,233,184,,,,,,,,,,,,,,,,z2richg7upw6hth0dzrvm02d,D. Lovren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527804337,184,44,1,12,50,2b3mar72yy8d6uvat1ka6tn3r,0,8.6,40.9,2023-04-02T19:07:57.133Z,2023-04-03T02:42:36Z,4159278411,233,123,4159278213,56,Back,4159278215,285,,,,,,,,,,,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527804349,124,1,1,12,50,121le8unjfzug3iu9pgkqa1c7,0,89.8,57,2023-04-02T19:07:57.214Z,2023-04-03T02:49:27Z,4160010381,388,,4159294629,140,91.0,4159294627,3,,4159294631,141,48.2,4159278287,56,Center,4159294635,213,4.9,4159294633,212,6.1,,,,z2richg7upw6hth0dzrvm02d,D. Lovren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527804367,185,44,1,12,52,2b3mar72yy8d6uvat1ka6tn3r,1,8.5,49.8,2023-04-02T19:07:58.995Z,2023-04-03T02:49:27Z,4159278403,285,,4159278401,56,Back,4159278539,233,125,,,,,,,,,,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527804387,125,44,1,12,52,121le8unjfzug3iu9pgkqa1c7,0,91.5,50.2,2023-04-02T19:07:58.996Z,2023-04-03T02:42:34Z,4159278493,56,Center,4159278559,233,185,4159278495,286,,,,,,,,,,,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527804377,186,12,1,12,52,2b3mar72yy8d6uvat1ka6tn3r,1,7.8,51,2023-04-02T19:07:59.044Z,2023-04-03T02:49:27Z,4159278477,15,,4159278453,56,Back,4159278457,141,53.9,4159278455,140,9.5,4160010645,388,,4159278461,213,0.8,4159278459,212,2.7,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527804393,126,61,1,12,52,121le8unjfzug3iu9pgkqa1c7,1,91.7,50.3,2023-04-02T19:07:59.102Z,2023-04-03T02:42:34Z,4160010855,388,,4159278511,56,Center,4160010853,21,,,,,,,,,,,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527952543,2183,67,1,12,53,2b3mar72yy8d6uvat1ka6tn3r,1,13.2,54.7,2023-04-02T19:08:00.044Z,2023-04-03T02:49:28Z,4160087559,233,1319,,,,,,,,,,,,,,,,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527952541,1319,67,1,12,53,121le8unjfzug3iu9pgkqa1c7,0,86.8,45.3,2023-04-02T19:08:00.045Z,2023-04-03T02:42:33Z,4160087563,233,2183,,,,,,,,,,,,,,,,,,,,,,amvonu36at4dg7ksi1ioczi3u,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527804619,187,12,1,12,53,2b3mar72yy8d6uvat1ka6tn3r,1,12.8,51.4,2023-04-02T19:08:00.076Z,2023-04-03T02:49:28Z,4159279813,140,41.9,4159279817,212,30.7,4159279815,141,55.1,4159279811,56,Back,4160010929,178,,4159279819,213,0.1,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527804481,127,1,1,12,57,121le8unjfzug3iu9pgkqa1c7,1,55.1,47.4,2023-04-02T19:08:04.559Z,2023-04-03T02:42:32Z,4159278997,56,Center,4159278999,140,59.4,4160010991,178,,4159279001,141,72.9,4159279005,213,1.3,4159279003,212,17.9,,,,,,,al6dgtinz0ki8uj8wrvc7fg2c,S. Kumbedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527804529,128,1,1,13,0,121le8unjfzug3iu9pgkqa1c7,1,56.9,71.9,2023-04-02T19:08:07.487Z,2023-04-03T02:42:31Z,4159279255,140,36.2,4159279253,56,Back,4159279257,141,49.9,4159279261,213,3.7,4159279259,212,26.4,4160011133,178,,,,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527804649,129,1,1,13,3,121le8unjfzug3iu9pgkqa1c7,1,39.4,50.4,2023-04-02T19:08:10.084Z,2023-04-03T02:42:31Z,4160011239,178,,4159279999,140,12.7,4159279997,56,Back,4159280003,212,28.2,4159280007,213,3.0,4159280001,141,55.5,,,,,,,al6dgtinz0ki8uj8wrvc7fg2c,S. Kumbedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527804691,130,1,1,13,15,121le8unjfzug3iu9pgkqa1c7,1,18.2,58.7,2023-04-02T19:08:22.263Z,2023-04-03T02:42:30Z,4159280227,56,Back,4159280233,212,38.1,4159280237,1,,4159280235,213,5.0,4160011347,178,,4159280231,141,5.6,4159280229,140,29.9,,,,d3mss0i879krqrk1owzmj2c45,Anthony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527804697,131,1,1,13,17,121le8unjfzug3iu9pgkqa1c7,0,35.1,2.7,2023-04-02T19:08:24.516Z,2023-04-03T02:42:29Z,4159280269,3,,4159280275,141,9.5,4159280277,212,5.4,4159280273,140,37.8,4159280271,56,Back,4160011541,388,,4159280279,213,1.0,,,,al6dgtinz0ki8uj8wrvc7fg2c,S. Kumbedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527804705,188,49,1,13,19,2b3mar72yy8d6uvat1ka6tn3r,1,55.7,92.7,2023-04-02T19:08:26.632Z,2023-04-03T02:42:29Z,,,,,,,,,,,,,,,,,,,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527804729,189,1,1,13,20,2b3mar72yy8d6uvat1ka6tn3r,1,54.1,95.5,2023-04-02T19:08:27.642Z,2023-04-03T02:42:28Z,4159280455,213,3.8,4160011909,21,,4159280437,212,16.7,4159280433,140,41.2,4159280435,141,81.2,4159280431,56,Back,4160011907,178,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527804767,190,1,1,13,22,2b3mar72yy8d6uvat1ka6tn3r,1,40.6,81.7,2023-04-02T19:08:29.603Z,2023-04-03T02:42:28Z,4159280621,212,15.3,4159280623,213,6.0,4159280619,141,74.7,4159280615,56,Center,4159280617,140,54.4,4160012801,178,,,,,,,,atlhc604ri3rr4w012otutyj8,E. Bitshiabu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527804809,191,1,1,13,25,2b3mar72yy8d6uvat1ka6tn3r,1,57.1,74.9,2023-04-02T19:08:32.206Z,2023-04-03T02:42:27Z,4159280855,141,60.5,4159280857,212,14.9,4160013029,178,,4159280853,140,67.8,4159280851,56,Center,4159280859,213,5.6,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527804849,192,1,1,13,27,2b3mar72yy8d6uvat1ka6tn3r,0,69.5,62.8,2023-04-02T19:08:34.709Z,2023-04-03T02:42:25Z,4159281087,141,69.5,4159281083,56,Center,4159281085,140,100.0,4159281091,213,0.1,4159281637,4,,4159281089,212,33.5,4160189315,1,,4160013179,178,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527804841,132,5,1,13,31,121le8unjfzug3iu9pgkqa1c7,1,-1.4,29.5,2023-04-02T19:08:37.906Z,2023-04-03T00:40:13Z,4159281123,233,193,4159281045,346,,4159281043,56,Back,,,,,,,,,,,,,,,,d3mss0i879krqrk1owzmj2c45,Anthony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527804855,193,5,1,13,31,2b3mar72yy8d6uvat1ka6tn3r,0,101.4,70.5,2023-04-02T19:08:37.906Z,2023-04-03T00:40:12Z,4159281119,56,Center,4159281135,233,132,4159281121,346,,,,,,,,,,,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527805081,133,1,1,13,44,121le8unjfzug3iu9pgkqa1c7,1,4.7,44.2,2023-04-02T19:08:51.398Z,2023-04-03T02:42:25Z,4159282265,124,,4159282279,237,,4159282267,56,Back,4159282273,212,22.6,4159282275,213,5.1,4159282269,140,13.0,4159282271,141,13.5,,,,d3mss0i879krqrk1owzmj2c45,Anthony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527805125,134,1,1,13,50,121le8unjfzug3iu9pgkqa1c7,0,24.6,5.1,2023-04-02T19:08:57.124Z,2023-04-03T02:42:24Z,4159282499,1,,4159282489,56,Center,4159282491,140,82.4,4160013387,178,,4159771225,155,,4159282497,213,0.5,4159282493,141,54.5,4159282495,212,69.4,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527805137,194,49,1,13,55,2b3mar72yy8d6uvat1ka6tn3r,1,17.7,42.9,2023-04-02T19:09:01.851Z,2023-04-03T02:42:24Z,,,,,,,,,,,,,,,,,,,,,,,,,4cetkl0w2uq40ccti5ka6a4t1,G. Donnarumma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527805177,195,1,1,13,57,2b3mar72yy8d6uvat1ka6tn3r,1,18.9,46.2,2023-04-02T19:09:04.093Z,2023-04-03T02:42:23Z,4160013487,178,,4159282751,212,7.1,4159282745,56,Back,4159282753,213,0.8,4159282747,140,23.4,4159282749,141,54.0,,,,,,,4cetkl0w2uq40ccti5ka6a4t1,G. Donnarumma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527805275,196,1,1,14,5,2b3mar72yy8d6uvat1ka6tn3r,1,40.1,40.9,2023-04-02T19:09:12.494Z,2023-04-03T02:42:21Z,4160013583,178,,4159283349,213,4.9,4159283343,140,45.2,4159283347,212,24.8,4159283345,141,5.3,4159283341,56,Back,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527805297,197,1,1,14,8,2b3mar72yy8d6uvat1ka6tn3r,1,45,8.1,2023-04-02T19:09:15.060Z,2023-04-03T02:42:20Z,4159283463,212,16.2,4159283465,213,0.8,4159283459,140,55.9,4159283461,141,25.0,4159283457,56,Center,4160013671,178,,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527805321,198,1,1,14,9,2b3mar72yy8d6uvat1ka6tn3r,1,54.1,25.9,2023-04-02T19:09:16.001Z,2023-04-03T02:42:20Z,4159283589,56,Center,4159283599,212,4.0,4159283603,213,2.3,4160013717,178,,4159283595,141,30.1,4159283591,140,51.5,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527805331,199,1,1,14,11,2b3mar72yy8d6uvat1ka6tn3r,1,48.4,29.6,2023-04-02T19:09:18.066Z,2023-04-03T02:42:19Z,4159283663,140,45.5,4159283667,212,9.9,4159283665,141,15.8,4159283661,56,Back,4160013867,178,,4159283669,213,4.4,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527805349,200,1,1,14,12,2b3mar72yy8d6uvat1ka6tn3r,1,45.9,17.9,2023-04-02T19:09:19.437Z,2023-04-03T02:42:18Z,4159283771,140,52.4,4159283775,141,16.9,4159283767,56,Right,4159283781,213,6.2,4159283779,212,6.9,4160013973,178,,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527805387,201,1,1,14,13,2b3mar72yy8d6uvat1ka6tn3r,1,51.3,19.5,2023-04-02T19:09:20.067Z,2023-04-03T02:42:18Z,4159284001,141,0.7,4159284003,212,13.4,4159283997,56,Right,4159284005,213,5.0,4159283999,140,55.0,4160014337,178,,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527805407,202,1,1,14,18,2b3mar72yy8d6uvat1ka6tn3r,1,57.5,20.4,2023-04-02T19:09:25.258Z,2023-04-03T02:42:16Z,4159284133,213,2.4,4159284125,140,52.1,4159284121,56,Center,4160014463,178,,4159284131,212,7.4,4159284129,141,27.4,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527805465,203,1,1,14,20,2b3mar72yy8d6uvat1ka6tn3r,1,51.2,32.9,2023-04-02T19:09:27.337Z,2023-04-03T02:42:15Z,4159284435,141,58.4,4159284433,140,47.5,4159284437,212,17.8,4159284431,56,Back,4160014507,178,,4159284439,213,1.8,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527805493,204,1,1,14,25,2b3mar72yy8d6uvat1ka6tn3r,1,52.2,60.9,2023-04-02T19:09:32.490Z,2023-04-03T02:42:13Z,4159284591,56,Back,4160014621,178,,4159284593,140,43.8,4159284597,212,14.2,4159284595,141,44.5,4159284599,213,4.0,,,,,,,atlhc604ri3rr4w012otutyj8,E. Bitshiabu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527805501,205,61,1,14,27,2b3mar72yy8d6uvat1ka6tn3r,0,42.8,42.8,2023-04-02T19:09:33.862Z,2023-04-03T02:42:13Z,4160014845,178,,4159284639,56,Back,,,,,,,,,,,,,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
