id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2507258725,921,67,1,18,15,3unkqo2g6ag99gd5ynz1j7vse,1,63.7,1.2,2023-02-12T14:18:30.701Z,2023-02-13T03:38:47Z,4029750981,233,948,,,,,,,,,,,,,,,,,,,,,,4hns4p7a45kno60qqzlniycmi,T. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507258721,948,67,1,18,15,3c3jcs7vc1t6vz5lev162jyv7,0,36.3,98.8,2023-02-12T14:18:30.702Z,2023-02-13T03:38:47Z,4029750993,233,921,,,,,,,,,,,,,,,,,,,,,,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507020901,177,61,1,18,15,3unkqo2g6ag99gd5ynz1j7vse,0,64.7,1.1,2023-02-12T14:18:30.721Z,2023-02-13T03:38:47Z,4028477493,56,Right,4029665965,178,,,,,,,,,,,,,,,,,,,,4hns4p7a45kno60qqzlniycmi,T. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507020915,163,49,1,18,16,3c3jcs7vc1t6vz5lev162jyv7,1,38.1,95.9,2023-02-12T14:18:32.088Z,2023-02-13T03:38:46Z,,,,,,,,,,,,,,,,,,,,,,,,,18b0ti0bsq68842kgbczsbgmh,M. Maolida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507020921,164,50,1,18,17,3c3jcs7vc1t6vz5lev162jyv7,1,39.1,95,2023-02-12T14:18:32.772Z,2023-02-13T03:38:45Z,4028477749,286,,4028477745,233,178,4028477571,56,Back,,,,,,,,,,,,,,,,18b0ti0bsq68842kgbczsbgmh,M. Maolida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507020943,178,7,1,18,17,3unkqo2g6ag99gd5ynz1j7vse,1,60.9,5,2023-02-12T14:18:33.030Z,2023-02-13T03:38:45Z,4029404397,385,,4029666991,178,,4028477683,56,Right,4028477729,233,164,4028477687,285,,4028477677,167,,,,,,,,demp53kye0ium76t240vo8cet,Rony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507021013,165,5,1,18,18,3c3jcs7vc1t6vz5lev162jyv7,1,36,100.9,2023-02-12T14:18:33.855Z,2023-02-12T19:37:56Z,4028478027,233,179,4028477989,347,,4028477987,56,Back,,,,,,,,,,,,,,,,18b0ti0bsq68842kgbczsbgmh,M. Maolida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507020947,179,5,1,18,18,3unkqo2g6ag99gd5ynz1j7vse,0,64,-0.9,2023-02-12T14:18:33.855Z,2023-02-12T19:37:56Z,4028477699,56,Right,4028478037,233,165,4028477701,347,,,,,,,,,,,,,,,,,demp53kye0ium76t240vo8cet,Rony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507021155,166,1,1,18,28,3c3jcs7vc1t6vz5lev162jyv7,1,41.4,100,2023-02-12T14:18:44.075Z,2023-02-13T03:38:44Z,4028478681,56,Left,4028478685,141,84.8,4028478687,212,21.9,4028478679,107,,4028478689,213,5.8,4028478691,1,,4028478683,140,59.6,,,,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507021177,167,61,1,18,30,3c3jcs7vc1t6vz5lev162jyv7,0,54.2,81,2023-02-12T14:18:45.868Z,2023-02-13T03:38:43Z,4029667861,178,,4028478763,56,Left,,,,,,,,,,,,,,,,,,,edti8t30h7ukwi3wqlzaczje1,F. Balogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507021165,180,49,1,18,31,3unkqo2g6ag99gd5ynz1j7vse,1,46.8,21.6,2023-02-12T14:18:46.476Z,2023-02-13T03:38:43Z,,,,,,,,,,,,,,,,,,,,,,,,,c8mp2wwwyvy930vfjnivg2hre,L. Agoumé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507021181,181,50,1,18,31,3unkqo2g6ag99gd5ynz1j7vse,1,46.5,20,2023-02-12T14:18:46.649Z,2023-02-13T03:38:42Z,4028478769,56,Back,4028478773,286,,4028478925,233,168,,,,,,,,,,,,,,,,c8mp2wwwyvy930vfjnivg2hre,L. Agoumé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507021193,168,7,1,18,31,3c3jcs7vc1t6vz5lev162jyv7,1,53.5,80,2023-02-12T14:18:46.952Z,2023-02-13T03:38:42Z,4028478837,56,Left,4028478899,233,181,4029404891,384,,4028478839,285,,4029669737,178,,,,,,,,,,,edti8t30h7ukwi3wqlzaczje1,F. Balogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507021201,169,49,1,18,32,3c3jcs7vc1t6vz5lev162jyv7,1,47.6,72.5,2023-02-12T14:18:47.752Z,2023-02-13T03:38:41Z,,,,,,,,,,,,,,,,,,,,,,,,,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507021221,170,1,1,18,32,3c3jcs7vc1t6vz5lev162jyv7,1,47.6,72.6,2023-02-12T14:18:47.844Z,2023-02-13T03:38:41Z,4028478953,56,Left,4028478959,212,17.0,4028478961,213,1.0,4028478957,141,94.2,4028478955,140,55.7,4029670215,178,,,,,,,,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507021227,171,1,1,18,34,3c3jcs7vc1t6vz5lev162jyv7,0,52.7,95.4,2023-02-12T14:18:49.473Z,2023-02-13T03:38:40Z,4028478989,141,94.1,4028479143,286,,4028478987,140,54.9,4028479139,233,182,4028478991,212,2.5,4029670555,178,,4028479137,236,,4028478993,213,5.9,18b0ti0bsq68842kgbczsbgmh,M. Maolida,4028478985,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507021245,182,74,1,18,34,3unkqo2g6ag99gd5ynz1j7vse,1,48.7,6.7,2023-02-12T14:18:49.596Z,2023-02-13T03:38:40Z,4028479103,285,,4028479151,233,171,4029670871,178,,4028479101,56,Back,,,,,,,,,,,,,4hns4p7a45kno60qqzlniycmi,T. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507021387,172,5,1,18,35,3c3jcs7vc1t6vz5lev162jyv7,1,52.3,101.4,2023-02-12T14:18:50.165Z,2023-02-12T19:39:24Z,4028479909,233,183,4028479827,347,,4028479823,56,Left,,,,,,,,,,,,,,,,18b0ti0bsq68842kgbczsbgmh,M. Maolida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507021255,183,5,1,18,35,3unkqo2g6ag99gd5ynz1j7vse,0,47.7,-1.4,2023-02-12T14:18:50.165Z,2023-02-12T19:39:25Z,4028479171,56,Back,4028479933,233,172,4028479173,347,,,,,,,,,,,,,,,,,4hns4p7a45kno60qqzlniycmi,T. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507021465,173,1,1,18,45,3c3jcs7vc1t6vz5lev162jyv7,1,51.7,100,2023-02-12T14:19:01.056Z,2023-02-13T03:38:39Z,4028480227,140,58.8,4028480225,56,Left,4028480233,213,5.6,4028480223,107,,4028480231,212,9.8,4028480229,141,91.4,,,,,,,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507021487,174,1,1,18,46,3c3jcs7vc1t6vz5lev162jyv7,1,54,92.3,2023-02-12T14:19:01.844Z,2023-02-13T03:38:39Z,4028480351,56,Back,4028480355,141,98.3,4028480359,213,2.8,4028480357,212,10.9,4028480353,140,44.4,4029671937,178,,,,,,,,96wcx761pzv5ub4sfwsynp51x,A. Matusiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507021497,175,1,1,18,47,3c3jcs7vc1t6vz5lev162jyv7,0,48.1,98.5,2023-02-12T14:19:02.895Z,2023-02-13T03:38:38Z,4028480415,212,29.3,4028480411,140,75.2,4028480409,56,Left,4028480417,213,6.0,4028480413,141,88.5,4029672241,178,,4028480407,155,,,,,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507021541,184,1,1,18,49,3unkqo2g6ag99gd5ynz1j7vse,1,28.2,17.1,2023-02-12T14:19:04.877Z,2023-02-13T03:38:38Z,4028480637,212,11.4,4028480629,141,8.3,4028480621,56,Back,4029672765,178,,4028480625,140,37.4,4028480639,213,5.7,4028480617,3,,,,,7etm5qf3sonimtxllrw5xwkid,E. Palmer-Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507021551,185,49,1,18,51,3unkqo2g6ag99gd5ynz1j7vse,1,46.4,4.5,2023-02-12T14:19:06.832Z,2023-02-13T03:38:37Z,,,,,,,,,,,,,,,,,,,,,,,,,4hns4p7a45kno60qqzlniycmi,T. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507021571,186,4,1,18,51,3unkqo2g6ag99gd5ynz1j7vse,1,47.3,5.8,2023-02-12T14:19:06.930Z,2023-02-13T03:38:37Z,4028480791,152,,4028481195,233,176,4028480795,286,,4028480789,56,Back,4028480793,265,,4028480787,13,,,,,,,,4hns4p7a45kno60qqzlniycmi,T. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507021635,176,4,1,18,51,3c3jcs7vc1t6vz5lev162jyv7,0,52.7,94.2,2023-02-12T14:19:06.931Z,2023-02-13T03:38:36Z,4028481167,265,,4029673799,178,,4028481165,152,,4028481161,13,,4028481163,56,Left,4028481225,233,186,4028481169,285,,,,,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507021925,187,1,1,19,14,3unkqo2g6ag99gd5ynz1j7vse,1,48.7,18.4,2023-02-12T14:19:29.770Z,2023-02-13T03:38:36Z,4029674941,178,,4028482519,212,17.3,4028482505,152,,4028482509,56,Back,4028482561,189,,4028482517,141,25.0,4028482503,5,,4028482521,213,2.9,7ef73s1ryz38blmo3n9p9c82x,J. Reine-Adélaïde,4028482515,140,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022019,188,1,1,19,17,3unkqo2g6ag99gd5ynz1j7vse,1,35.9,19.1,2023-02-12T14:19:32.858Z,2023-02-13T03:38:35Z,4028482999,140,9.9,4028483003,212,35.0,4030393789,1,,4028483005,213,2.5,4028483001,141,51.2,4029675251,178,,4028482997,56,Back,,,,87gvtfqgn555sywr78abximsp,J. Porozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022029,189,1,1,19,21,3unkqo2g6ag99gd5ynz1j7vse,1,11,54.2,2023-02-12T14:19:36.848Z,2023-02-13T03:38:34Z,4028483053,56,Back,4028483057,141,33.5,4028483059,212,14.1,4029675659,178,,4028483055,140,12.0,4028483061,213,4.8,,,,,,,8xdrtww8r5jbxuxtall0wh591,G. Gallon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022045,190,1,1,19,24,3unkqo2g6ag99gd5ynz1j7vse,0,13.8,24.3,2023-02-12T14:19:39.769Z,2023-02-13T03:38:33Z,4028483209,195,,4028483127,141,19.7,4029675949,178,,4028483117,56,Back,4028483139,213,5.8,4028483121,140,19.6,4028483133,212,6.8,,,,7etm5qf3sonimtxllrw5xwkid,E. Palmer-Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507261273,960,67,1,19,25,3c3jcs7vc1t6vz5lev162jyv7,1,72.6,82.9,2023-02-12T14:19:41.027Z,2023-02-13T03:38:33Z,4029765805,233,925,,,,,,,,,,,,,,,,,,,,,,96wcx761pzv5ub4sfwsynp51x,A. Matusiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507261271,925,67,1,19,25,3unkqo2g6ag99gd5ynz1j7vse,0,27.4,17.1,2023-02-12T14:19:41.028Z,2023-02-13T03:38:32Z,4029765847,233,960,,,,,,,,,,,,,,,,,,,,,,7ef73s1ryz38blmo3n9p9c82x,J. Reine-Adélaïde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022077,177,8,1,19,25,3c3jcs7vc1t6vz5lev162jyv7,1,72.4,82.7,2023-02-12T14:19:41.046Z,2023-02-13T03:38:32Z,4029406187,384,,4028483325,56,Left,4029676391,178,,,,,,,,,,,,,,,,,96wcx761pzv5ub4sfwsynp51x,A. Matusiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022089,178,49,1,19,27,3c3jcs7vc1t6vz5lev162jyv7,1,80.5,80.5,2023-02-12T14:19:42.184Z,2023-02-13T03:38:31Z,,,,,,,,,,,,,,,,,,,,,,,,,edti8t30h7ukwi3wqlzaczje1,F. Balogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022097,179,3,1,19,28,3c3jcs7vc1t6vz5lev162jyv7,0,81.1,80.3,2023-02-12T14:19:43.808Z,2023-02-13T03:38:30Z,4028483445,56,Left,4029677049,178,,4028483447,286,,4028483461,211,,4029406395,465,,,,,,,,,,,edti8t30h7ukwi3wqlzaczje1,F. Balogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022103,191,56,1,19,32,3unkqo2g6ag99gd5ynz1j7vse,1,0,0,2023-02-12T14:19:47.342Z,2023-02-13T03:38:29Z,4028483921,56,Back,,,,,,,,,,,,,,,,,,,,,,87gvtfqgn555sywr78abximsp,J. Porozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022119,180,5,1,19,33,3c3jcs7vc1t6vz5lev162jyv7,0,101.2,81.8,2023-02-12T14:19:48.168Z,2023-02-12T19:41:52Z,4028483527,346,,4028483719,233,192,4028483525,56,Left,,,,,,,,,,,,,,,,edti8t30h7ukwi3wqlzaczje1,F. Balogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022147,192,5,1,19,33,3unkqo2g6ag99gd5ynz1j7vse,1,-1.2,18.2,2023-02-12T14:19:48.168Z,2023-02-12T19:41:52Z,4028483691,346,,4028483683,56,Back,4028483707,233,180,,,,,,,,,,,,,,,,87gvtfqgn555sywr78abximsp,J. Porozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022615,193,1,1,19,59,3unkqo2g6ag99gd5ynz1j7vse,0,5.7,45.9,2023-02-12T14:20:14.688Z,2023-02-13T03:11:28Z,4028485903,213,6.0,4028485909,74,,4028485893,155,,4028485899,141,27.2,4028485895,56,Center,4028485891,124,,4028485905,1,,4028485897,140,55.4,8xdrtww8r5jbxuxtall0wh591,G. Gallon,4028485901,212,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022663,181,44,1,20,2,3c3jcs7vc1t6vz5lev162jyv7,1,48.3,68.8,2023-02-12T14:20:18.059Z,2023-02-13T03:38:29Z,4028486115,56,Back,4028486117,285,,4028486121,233,194,,,,,,,,,,,,,,,,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022623,194,44,1,20,2,3unkqo2g6ag99gd5ynz1j7vse,0,51.7,31.2,2023-02-12T14:20:18.060Z,2023-02-13T03:38:29Z,4028486137,233,181,4028485939,56,Center,4028485941,286,,,,,,,,,,,,,,,,,7ef73s1ryz38blmo3n9p9c82x,J. Reine-Adélaïde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022671,182,1,1,20,2,3c3jcs7vc1t6vz5lev162jyv7,0,47.6,69.9,2023-02-12T14:20:18.096Z,2023-02-13T03:38:28Z,4028486157,141,62.9,4029678497,388,,4028486151,3,,4028486155,140,59.5,4028486159,212,13.4,4028486153,56,Center,4028486161,213,5.9,,,,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022709,195,1,1,20,5,3unkqo2g6ag99gd5ynz1j7vse,0,40.7,28.7,2023-02-12T14:20:20.282Z,2023-02-13T03:38:28Z,4028486349,56,Back,4029678725,178,,4028486353,141,24.7,4028486347,3,,4028486357,213,4.1,4028486351,140,38.9,4028486355,212,3.3,,,,7etm5qf3sonimtxllrw5xwkid,E. Palmer-Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022685,183,49,1,20,6,3c3jcs7vc1t6vz5lev162jyv7,1,52.6,75.7,2023-02-12T14:20:21.216Z,2023-02-13T03:38:27Z,,,,,,,,,,,,,,,,,,,,,,,,,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022763,184,1,1,20,8,3c3jcs7vc1t6vz5lev162jyv7,1,61.5,79.1,2023-02-12T14:20:23.533Z,2023-02-13T03:38:26Z,4029679353,178,,4028486591,141,90.6,4028486589,140,73.0,4028486595,213,0.6,4028486593,212,14.4,4028486587,56,Left,,,,,,,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022777,185,3,1,20,9,3c3jcs7vc1t6vz5lev162jyv7,1,70.6,90.4,2023-02-12T14:20:24.841Z,2023-02-13T03:38:25Z,4029407673,465,,4028486747,233,196,4029679997,178,,4028486667,286,,4028486663,56,Left,,,,,,,,,,18b0ti0bsq68842kgbczsbgmh,M. Maolida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022753,196,45,1,20,9,3unkqo2g6ag99gd5ynz1j7vse,0,29.4,9.6,2023-02-12T14:20:24.841Z,2023-02-13T03:38:25Z,4028486557,56,Back,4028486559,285,,4028486781,233,185,,,,,,,,,,,,,,,,87gvtfqgn555sywr78abximsp,J. Porozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022785,186,50,1,20,10,3c3jcs7vc1t6vz5lev162jyv7,1,70.8,85.6,2023-02-12T14:20:25.545Z,2023-02-13T03:38:24Z,4028486699,56,Left,4028486949,233,197,4028486701,286,,,,,,,,,,,,,,,,,18b0ti0bsq68842kgbczsbgmh,M. Maolida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022821,197,7,1,20,10,3unkqo2g6ag99gd5ynz1j7vse,1,29.2,14.4,2023-02-12T14:20:25.602Z,2023-02-13T03:38:24Z,4029407975,384,,4029681045,178,,4029012719,285,,4029012727,233,186,4029012717,56,Back,,,,,,,,,,4hns4p7a45kno60qqzlniycmi,T. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022827,198,49,1,20,11,3unkqo2g6ag99gd5ynz1j7vse,1,26,9.3,2023-02-12T14:20:26.321Z,2023-02-13T03:38:23Z,,,,,,,,,,,,,,,,,,,,,,,,,87gvtfqgn555sywr78abximsp,J. Porozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022841,199,50,1,20,12,3unkqo2g6ag99gd5ynz1j7vse,1,19.1,18.6,2023-02-12T14:20:28.099Z,2023-02-13T03:38:22Z,4028486983,285,,4028486981,56,Back,4028487031,233,187,,,,,,,,,,,,,,,,87gvtfqgn555sywr78abximsp,J. Porozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022845,187,7,1,20,13,3c3jcs7vc1t6vz5lev162jyv7,1,80.9,81.4,2023-02-12T14:20:28.491Z,2023-02-13T03:38:22Z,4028486999,233,199,4029682085,178,,4028486987,56,Left,4029408273,383,,4028486989,286,,,,,,,,,,,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022849,188,49,1,20,14,3c3jcs7vc1t6vz5lev162jyv7,1,86.7,79.3,2023-02-12T14:20:29.760Z,2023-02-13T03:38:22Z,,,,,,,,,,,,,,,,,,,,,,,,,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022877,189,1,1,20,15,3c3jcs7vc1t6vz5lev162jyv7,0,90.9,76.7,2023-02-12T14:20:30.568Z,2023-02-13T03:38:21Z,4028487139,140,88.0,4028487143,212,8.3,4028487145,213,4.3,4029682847,178,,4028487137,56,Center,4028487141,141,65.3,,,,,,,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022937,200,12,1,20,16,3unkqo2g6ag99gd5ynz1j7vse,1,12.3,33.8,2023-02-12T14:20:31.227Z,2023-02-13T03:38:20Z,4028487443,141,6.1,4028487453,213,4.4,4029683033,178,,4028487449,212,19.6,4028487435,140,7.2,4028487429,56,Back,,,,,,,c8mp2wwwyvy930vfjnivg2hre,L. Agoumé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022971,190,1,1,20,19,3c3jcs7vc1t6vz5lev162jyv7,1,92,94.4,2023-02-12T14:20:35.052Z,2023-02-13T03:38:20Z,4028487605,213,3.3,4028487599,140,74.7,4028487597,56,Left,4028487601,141,89.4,4029683247,178,,4028487603,212,18.5,,,,,,,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507023021,191,1,1,20,22,3c3jcs7vc1t6vz5lev162jyv7,1,81,90.3,2023-02-12T14:20:37.173Z,2023-02-13T03:38:17Z,4028487849,140,78.8,4029683535,178,,4028487853,212,9.5,4028487847,56,Center,4028487851,141,76.8,4028487855,213,4.5,,,,,,,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507023031,192,1,1,20,23,3c3jcs7vc1t6vz5lev162jyv7,1,81.3,79.6,2023-02-12T14:20:38.852Z,2023-02-13T03:38:16Z,4028487931,212,12.7,4028487929,141,94.2,4029683849,178,,4028487927,140,73.7,4028487925,56,Left,4028487933,213,2.2,,,,,,,18b0ti0bsq68842kgbczsbgmh,M. Maolida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507023073,193,1,1,20,25,3c3jcs7vc1t6vz5lev162jyv7,1,75.6,90.5,2023-02-12T14:20:40.574Z,2023-02-13T03:38:15Z,4029684209,178,,4028488103,140,74.4,4028488109,213,4.6,4028488105,141,70.8,4028488101,56,Center,4028488107,212,13.5,,,,,,,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507023099,194,3,1,20,26,3c3jcs7vc1t6vz5lev162jyv7,1,75.3,68.6,2023-02-12T14:20:42.084Z,2023-02-13T03:38:14Z,4029408807,464,,4028488191,56,Center,4028488229,233,201,4028488193,286,,4029684735,178,,,,,,,,,,,96wcx761pzv5ub4sfwsynp51x,A. Matusiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507023075,201,45,1,20,26,3unkqo2g6ag99gd5ynz1j7vse,0,24.7,31.4,2023-02-12T14:20:42.084Z,2023-02-13T03:38:15Z,4028488113,56,Back,4028488115,285,,4028488237,233,194,,,,,,,,,,,,,,,,9nhlgi0k783bq8a2704bu6n6d,X. Chavalerin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507023125,195,1,1,20,28,3c3jcs7vc1t6vz5lev162jyv7,0,73.7,61.4,2023-02-12T14:20:44.051Z,2023-02-13T03:38:13Z,4029685081,178,,4028488323,213,5.3,4028488319,141,29.6,4028488313,155,,4028488315,56,Center,4028488321,212,25.5,4028488317,140,86.6,,,,96wcx761pzv5ub4sfwsynp51x,A. Matusiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507023153,202,1,1,20,30,3unkqo2g6ag99gd5ynz1j7vse,0,11.7,71.6,2023-02-12T14:20:45.703Z,2023-02-13T03:38:13Z,4028488475,140,22.0,4028488471,3,,4028488477,141,73.5,4029685595,388,,4028488481,213,0.1,4028488473,56,Back,4028488479,212,10.9,,,,577j49ffrxuurraco9chy388a,Y. Larouci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507023205,196,61,1,20,32,3c3jcs7vc1t6vz5lev162jyv7,0,76.7,23.7,2023-02-12T14:20:47.946Z,2023-02-13T03:38:12Z,4028488765,56,Center,4029686033,178,,,,,,,,,,,,,,,,,,,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507023217,203,56,1,20,35,3unkqo2g6ag99gd5ynz1j7vse,1,0,0,2023-02-12T14:20:50.308Z,2023-02-13T03:38:12Z,4028488819,56,Back,,,,,,,,,,,,,,,,,,,,,,demp53kye0ium76t240vo8cet,Rony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507023221,197,5,1,20,35,3c3jcs7vc1t6vz5lev162jyv7,0,76.8,-1,2023-02-12T14:20:50.888Z,2023-02-12T19:45:35Z,4028489991,233,204,4028488839,347,,4028488837,56,Right,,,,,,,,,,,,,,,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507023445,204,5,1,20,35,3unkqo2g6ag99gd5ynz1j7vse,1,23.2,101,2023-02-12T14:20:50.888Z,2023-02-12T19:45:35Z,4028489937,347,,4028489935,56,Back,4028489959,233,197,,,,,,,,,,,,,,,,demp53kye0ium76t240vo8cet,Rony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
