id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/9/value,qualifier/14/value,keyPass,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2445633535,133,1,1,17,55,2cjpmotqo8phcqfpgo9xf4gel,1,21.6,86.7,2022-08-13T19:18:11.183Z,2022-08-14T03:53:30Z,3703811513,213,3.0,3703811511,212,10.6,3703811509,141,88.9,3703811507,140,11.6,3704688531,178,,3703811505,56,Back,,,,,,,16idj1wxzcbvuaov5duvpqhyi,E. Wahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445633569,134,1,1,17,56,2cjpmotqo8phcqfpgo9xf4gel,1,11.8,87.9,2022-08-13T19:18:12.320Z,2022-08-14T03:53:29Z,3704689009,178,,3703811721,140,21.6,3703811717,56,Back,3703811727,213,5.7,3703811723,141,78.5,3703811725,212,12.1,,,,,,,b92hwrzx6l5wdf3z9g7dxo4bt,T. Sainte-Luce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445633579,135,3,1,17,58,2cjpmotqo8phcqfpgo9xf4gel,0,15.6,83.4,2022-08-13T19:18:14.282Z,2022-08-14T03:53:29Z,3703811775,56,Back,3704438747,464,,3703811777,285,,3703811905,233,228,3704689643,178,,,,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445633593,228,7,1,17,58,2b3mar72yy8d6uvat1ka6tn3r,0,84.4,16.6,2022-08-13T19:18:14.423Z,2022-08-14T03:53:28Z,3704438789,385,,3703811881,233,135,3703811861,56,Right,3703811863,286,,3704689991,178,,,,,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445633739,136,1,1,18,0,2cjpmotqo8phcqfpgo9xf4gel,1,4.4,80.6,2022-08-13T19:18:15.993Z,2022-08-14T03:53:28Z,3703812681,56,Back,3703812689,213,0.9,3703812687,212,12.6,3704690331,178,,3703812683,140,12.3,3703812685,141,94.5,,,,,,,azcv772qzdbz1exafx3od6lt5,N. Cozza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445633747,137,4,1,18,7,2cjpmotqo8phcqfpgo9xf4gel,1,30.9,71.1,2022-08-13T19:18:22.733Z,2022-08-14T03:53:25Z,3703812793,233,229,3703812743,285,,3703812735,13,,3703812741,265,,3703812737,56,Back,3703812739,152,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445633751,229,4,1,18,7,2b3mar72yy8d6uvat1ka6tn3r,0,69.1,28.9,2022-08-13T19:18:22.734Z,2022-08-14T03:53:25Z,3703812851,286,,3703812751,265,,3704690891,178,,3703812745,13,,3703812839,233,137,3703812747,56,Center,3703812749,152,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445633863,138,1,1,18,11,2cjpmotqo8phcqfpgo9xf4gel,1,39.1,56,2022-08-13T19:18:26.731Z,2022-08-14T03:53:24Z,3703813341,212,29.6,3703813331,5,,3703813339,141,12.6,3703813337,140,37.6,3703813343,213,4.7,3703813335,56,Back,3703813333,152,,3704691699,178,,d8m8y59eum57eu7kiat38rkk5,W. Khazri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445633875,139,1,1,18,18,2cjpmotqo8phcqfpgo9xf4gel,0,68.3,13.2,2022-08-13T19:18:33.886Z,2022-08-14T03:53:22Z,3704439615,20,,3703813393,140,86.7,3704439613,224,,3703813395,141,46.6,3703813397,212,29.8,3703813399,213,0.9,3703813391,56,Center,3703813387,2,,1k6t5y26ufw2e6gh33tni45ey,E. Tchato,3703813389,155,3704691881,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445633921,230,12,1,18,19,2b3mar72yy8d6uvat1ka6tn3r,1,17.8,56.8,2022-08-13T19:18:35.137Z,2022-08-14T03:53:21Z,3704692115,388,,3703813661,140,32.2,3703813667,213,6.2,3703813663,141,56.0,3703813665,212,15.1,3703813659,56,Back,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445633975,140,1,1,18,23,2cjpmotqo8phcqfpgo9xf4gel,1,63.6,38,2022-08-13T19:18:39.646Z,2022-08-14T03:53:20Z,3704692495,178,,3703814023,213,1.7,3703814015,141,66.1,3703814013,140,61.1,3703814011,56,Center,3703814019,212,19.3,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445634025,141,1,1,18,25,2cjpmotqo8phcqfpgo9xf4gel,1,61.7,59.9,2022-08-13T19:18:41.313Z,2022-08-14T03:53:20Z,3703814325,56,Left,3703814327,140,73.1,3703814329,141,79.1,3704692745,178,,3703814333,213,0.8,3703814331,212,17.7,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445634201,142,1,1,18,29,2cjpmotqo8phcqfpgo9xf4gel,1,79.1,73,2022-08-13T19:18:45.555Z,2022-08-14T03:53:18Z,3703815283,141,59.6,3703815285,212,9.1,3703815279,56,Center,3704692941,178,,3703815287,213,4.7,3703815281,140,79.3,,,,,,,16idj1wxzcbvuaov5duvpqhyi,E. Wahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445832831,1394,83,1,18,39,2b3mar72yy8d6uvat1ka6tn3r,1,12.7,8.3,2022-08-13T19:18:54.816Z,2022-08-14T03:53:13Z,3704908997,399,60165,,,,,,,,,,,,,,,,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445634207,143,50,1,18,39,2cjpmotqo8phcqfpgo9xf4gel,1,92.2,96.5,2022-08-13T19:18:54.826Z,2022-08-14T03:22:51Z,3703815305,56,Left,3703815459,233,231,3703815307,286,,,,,,,,,,,,,,,,,d8m8y59eum57eu7kiat38rkk5,W. Khazri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445634215,231,7,1,18,40,2b3mar72yy8d6uvat1ka6tn3r,1,7.8,3.5,2022-08-13T19:18:56.256Z,2022-08-14T03:22:51Z,3703815401,233,143,3703815351,56,Back,3704441151,384,,3703815353,285,,3704695401,389,,,,,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445634217,232,49,1,18,42,2b3mar72yy8d6uvat1ka6tn3r,1,5.3,5.6,2022-08-13T19:18:57.943Z,2022-08-14T03:53:13Z,,,,,,,,,,,,,,,,,,,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445634287,233,1,1,18,42,2b3mar72yy8d6uvat1ka6tn3r,1,5.3,5.7,2022-08-13T19:18:57.989Z,2022-08-14T03:53:13Z,3704696147,178,,3703815717,140,12.8,3703815719,141,21.8,3703815721,212,13.5,3703815723,213,0.9,3703815715,56,Back,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445634345,234,1,1,18,47,2b3mar72yy8d6uvat1ka6tn3r,1,11,26.5,2022-08-13T19:19:03.288Z,2022-08-14T03:53:11Z,3703816021,213,1.6,3703816019,212,17.2,3703816017,141,51.8,3703816015,140,10.7,3703816013,56,Back,3704696741,178,,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445634477,235,1,1,18,50,2b3mar72yy8d6uvat1ka6tn3r,1,15.6,62.3,2022-08-13T19:19:06.125Z,2022-08-14T03:53:10Z,3704696991,178,,3703816725,141,89.1,3703816723,140,33.4,3703816729,213,0.8,3703816721,56,Back,3703816727,212,26.1,,,,,,,1qywnx1icmb4x7dbhhsck0vrp,P. Kimpembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445634503,236,1,1,18,55,2b3mar72yy8d6uvat1ka6tn3r,1,44.5,93.8,2022-08-13T19:19:11.467Z,2022-08-14T03:53:09Z,3703816867,213,4.4,3704697435,178,,3703816861,140,40.9,3703816859,56,Back,3703816865,212,14.3,3703816863,141,73.5,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445634549,237,1,1,18,58,2b3mar72yy8d6uvat1ka6tn3r,1,44.8,73.3,2022-08-13T19:19:14.109Z,2022-08-14T03:53:08Z,3703817113,140,56.7,3703817115,141,94.5,3703817111,56,Left,3703817119,213,0.9,3703817117,212,19.1,3704697841,178,,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445634585,238,1,1,19,1,2b3mar72yy8d6uvat1ka6tn3r,1,58.1,94.6,2022-08-13T19:19:17.030Z,2022-08-14T03:53:08Z,3703817319,213,4.8,3704698165,178,,3703817315,212,11.2,3703817303,140,58.8,3703817299,56,Center,3703817309,141,78.1,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445634647,239,1,1,19,3,2b3mar72yy8d6uvat1ka6tn3r,1,56.1,79,2022-08-13T19:19:19.592Z,2022-08-14T03:53:06Z,3703817643,56,Center,3703817649,140,63.3,3703817655,141,58.4,3703817659,212,15.9,3704698333,178,,3703817665,213,5.2,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445634717,240,1,1,19,6,2b3mar72yy8d6uvat1ka6tn3r,1,63,69.8,2022-08-13T19:19:22.598Z,2022-08-14T03:53:05Z,3703818007,213,0.9,3703818001,140,75.4,3703817999,56,Left,3703818003,141,93.2,3703818005,212,20.6,3704698533,178,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445634797,241,1,1,19,9,2b3mar72yy8d6uvat1ka6tn3r,1,74.2,93.3,2022-08-13T19:19:25.577Z,2022-08-14T03:53:04Z,3703818389,140,72.5,3703818387,56,Left,3703818391,141,86.3,3704698739,178,,3703818395,213,4.4,3703818393,212,5.1,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445634839,242,1,1,19,12,2b3mar72yy8d6uvat1ka6tn3r,1,67.8,79.5,2022-08-13T19:19:28.613Z,2022-08-14T03:53:04Z,3703818651,141,60.6,3703818653,212,13.0,3703818655,213,4.6,3703818647,56,Center,3703818649,140,65.9,3704698957,178,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445634907,243,1,1,19,16,2b3mar72yy8d6uvat1ka6tn3r,1,60.7,45.9,2022-08-13T19:19:32.125Z,2022-08-14T03:53:03Z,3703818983,141,37.6,3703818985,212,10.6,3703818979,56,Center,3703818987,213,5.7,3703818981,140,69.2,3704699225,178,,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445634925,244,1,1,19,20,2b3mar72yy8d6uvat1ka6tn3r,1,72.1,52.3,2022-08-13T19:19:36.344Z,2022-08-14T03:53:01Z,3703819087,212,12.3,3703819089,213,1.1,3703819081,56,Center,3704699627,178,,3703819083,140,77.0,3703819085,141,68.7,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445634983,245,1,1,19,21,2b3mar72yy8d6uvat1ka6tn3r,1,76.4,66.3,2022-08-13T19:19:37.498Z,2022-08-14T03:53:00Z,3703819351,141,57.0,3703819357,213,4.0,3704699819,178,,3703819355,212,8.6,3703819347,140,70.8,3703819345,56,Center,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445635063,246,1,1,19,26,2b3mar72yy8d6uvat1ka6tn3r,1,74.7,53.9,2022-08-13T19:19:41.814Z,2022-08-14T03:52:58Z,3703819691,213,1.2,3704700075,178,,3703819687,141,85.4,3703819689,212,22.9,3703819683,56,Left,3703819685,140,82.5,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445635175,247,1,1,19,30,2b3mar72yy8d6uvat1ka6tn3r,1,83.2,79.8,2022-08-13T19:19:45.909Z,2022-08-14T03:52:57Z,3703820301,213,3.5,3704700441,178,,3703820299,212,6.8,3703820297,141,76.1,3703820293,56,Center,3703820295,140,77.2,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445635215,248,1,1,19,34,2b3mar72yy8d6uvat1ka6tn3r,1,75.4,74.8,2022-08-13T19:19:50.648Z,2022-08-14T03:52:55Z,3703820543,213,6.2,3703820535,56,Center,3703820541,212,4.6,3703820539,141,74.2,3704700735,178,,3703820537,140,79.8,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445635255,249,1,1,19,36,2b3mar72yy8d6uvat1ka6tn3r,1,80.1,74.7,2022-08-13T19:19:51.805Z,2022-08-14T03:52:54Z,3703820743,213,3.8,3703820735,56,Center,3703820741,212,8.9,3703820737,140,73.2,3704701053,178,,3703820739,141,67.2,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445635299,250,1,1,19,39,2b3mar72yy8d6uvat1ka6tn3r,1,66.7,67.1,2022-08-13T19:19:54.868Z,2022-08-14T03:52:54Z,3704701347,178,,3703820963,212,9.8,3703820965,213,0.5,3703820957,56,Center,3703820959,140,75.1,3703820961,141,73.5,,,,,,,1qywnx1icmb4x7dbhhsck0vrp,P. Kimpembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445635321,251,1,1,19,41,2b3mar72yy8d6uvat1ka6tn3r,1,68.3,72.9,2022-08-13T19:19:57.623Z,2022-08-14T03:52:53Z,3704701741,178,,3703821085,212,8.1,3703821083,141,68.7,3703821079,56,Center,3703821087,213,5.9,3703821081,140,75.5,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445635339,252,1,1,19,42,2b3mar72yy8d6uvat1ka6tn3r,1,74.4,66.8,2022-08-13T19:19:58.323Z,2022-08-14T03:52:53Z,3704702039,178,,3703821187,212,5.1,3703821181,56,Center,3703821189,213,0.7,3703821185,141,71.7,3703821183,140,78.1,3703821179,168,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445635367,253,1,1,19,44,2b3mar72yy8d6uvat1ka6tn3r,1,75.8,72.3,2022-08-13T19:19:59.690Z,2022-08-14T03:52:52Z,3703821357,213,4.2,3703821351,212,4.7,3704702373,178,,3703821347,141,66.3,3703821341,56,Center,3703821343,140,73.6,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445635467,254,1,1,19,45,2b3mar72yy8d6uvat1ka6tn3r,1,71.8,67,2022-08-13T19:20:00.911Z,2022-08-14T03:52:51Z,3703821771,212,15.9,3703821765,56,Center,3703821773,213,0.2,3703821769,141,71.4,3703821767,140,86.7,3704702679,178,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445635479,255,1,1,19,49,2b3mar72yy8d6uvat1ka6tn3r,0,97.8,62.9,2022-08-13T19:20:04.700Z,2022-08-14T03:52:49Z,3703821817,212,5.9,3703821819,213,4.7,3703821811,56,Center,3704703323,389,,3703821813,140,98.0,3703821815,141,54.3,3703830101,233,146,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445636353,146,43,1,19,49,2cjpmotqo8phcqfpgo9xf4gel,1,0,0,2022-08-13T19:20:05.344Z,2022-08-13T19:21:51Z,3703826931,233,255,3703826587,285,0,3703830025,144,74,3703826583,56,Back,,,,,,,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445635595,144,12,1,19,50,2cjpmotqo8phcqfpgo9xf4gel,1,1.9,50.8,2022-08-13T19:20:05.655Z,2022-08-14T03:52:49Z,3703822417,56,Back,3703822427,213,5.3,3703822419,140,12.7,3703822421,141,26.8,3703822423,212,19.9,3704704545,178,,,,,,,,b92hwrzx6l5wdf3z9g7dxo4bt,T. Sainte-Luce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445637789,262,4,1,19,52,2b3mar72yy8d6uvat1ka6tn3r,1,86.2,76.3,2022-08-13T19:20:08.321Z,2022-08-14T03:52:48Z,3703834543,233,147,3703834523,152,,3703834525,286,,3703834911,348,5e9ilgrz3tzg9kd1gk3yvrahh,3703834517,9,,3703834519,10,,3703834521,56,Center,3703834671,343,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445637417,147,4,1,19,52,2cjpmotqo8phcqfpgo9xf4gel,0,13.8,23.7,2022-08-13T19:20:08.322Z,2022-08-14T03:52:48Z,3703832453,9,,3703832455,10,,3703832461,285,,3704705469,178,,3703832459,152,,3703832457,56,Back,3703834573,233,262,3703833115,343,3,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445635567,256,84,1,19,54,2b3mar72yy8d6uvat1ka6tn3r,1,0,0,2022-08-13T19:20:10.607Z,2022-08-13T19:22:31Z,3703832563,343,2,3703822293,56,Center,3703833293,436,61,,,,,,,,,,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445635663,257,43,1,19,57,2b3mar72yy8d6uvat1ka6tn3r,1,0,0,2022-08-13T19:20:13.440Z,2022-08-13T19:22:32Z,3703823443,215,0,3703823435,55,256,3703823431,81,0,3703822875,20,0,3703833391,144,13,3703823445,230,99.1,3703823433,29,0,3703822751,18,0,cionsifzpx5rhc8es29wv6i95,Vitinha,3703823447,231,3703823441,103,3703823439,102,3703822755,56,Center,3703822749,22,0,3703823429,120,0,,,49.8,41.3,68.1,,,,,,,,,,,,,,,,,,,,,
2445635675,258,43,1,19,59,2b3mar72yy8d6uvat1ka6tn3r,1,0,0,2022-08-13T19:20:14.961Z,2022-08-13T19:22:33Z,3703822817,346,0,3703833511,144,5,3703822815,56,Center,,,,,,,,,,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445635683,145,43,1,19,59,2cjpmotqo8phcqfpgo9xf4gel,1,0,0,2022-08-13T19:20:15.184Z,2022-08-13T19:22:06Z,3703831215,144,5,3703822887,233,258,3703822849,56,Back,3703822851,346,0,,,,,,,,,,,,,b92hwrzx6l5wdf3z9g7dxo4bt,T. Sainte-Luce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445637161,259,27,1,20,26,2b3mar72yy8d6uvat1ka6tn3r,1,0,0,2022-08-13T19:20:41.823Z,2022-08-14T00:00:51Z,3703831005,201,,3703831007,207,,3703831009,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445637439,260,65,1,21,11,2b3mar72yy8d6uvat1ka6tn3r,1,0,0,2022-08-13T19:21:27.193Z,2022-08-14T00:01:19Z,3703832877,336,,3703832595,365,256,3703832593,331,,,,,,,,,,,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445637475,261,28,1,21,48,2b3mar72yy8d6uvat1ka6tn3r,1,0,0,2022-08-13T19:22:04.091Z,2022-08-14T00:01:28Z,3703832839,364,,3703832841,55,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445638179,148,58,1,22,59,2cjpmotqo8phcqfpgo9xf4gel,0,0,0,2022-08-13T19:23:15.340Z,2022-08-14T03:52:48Z,3703837961,233,263,3703836713,73,,3703836715,56,Back,3703836707,9,,3703836709,187,,3703836711,179,,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445638153,263,15,1,22,59,2b3mar72yy8d6uvat1ka6tn3r,1,88.5,50,2022-08-13T19:23:15.340Z,2022-08-14T00:01:44Z,3703837819,9,,3703837827,214,,3703837831,458,,3703836565,56,Center,3703837835,147,49.8,3703836811,20,,3703836563,17,,3703837833,146,99.7,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,3704711363,178,3703837821,80,3703837825,103,3703837829,390,107641,3703837871,353,148,3703837867,233,149,3703837823,102,,13.9,,47.3,,,,,,,,,,,,,,,,,,,,
2445638185,149,10,1,23,0,2cjpmotqo8phcqfpgo9xf4gel,1,1,49.4,2022-08-13T19:23:15.700Z,2022-08-14T03:52:47Z,3703836741,182,,3703837911,233,263,3703836737,173,,3703836739,179,,3704445365,377,,3703836743,56,Back,3703836735,9,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445638215,151,6,1,23,0,2cjpmotqo8phcqfpgo9xf4gel,0,5.1,62,2022-08-13T19:23:16.653Z,2022-08-14T00:02:00Z,3703836993,233,264,3703836909,56,Back,3703836911,73,,,,,,,,,,,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445638173,264,6,1,23,0,2b3mar72yy8d6uvat1ka6tn3r,1,94.9,38,2022-08-13T19:23:16.653Z,2022-08-14T00:02:00Z,3703836687,56,Center,3703836937,233,151,3703836689,75,,,,,,,,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445638211,150,43,1,23,3,2cjpmotqo8phcqfpgo9xf4gel,1,0,0,2022-08-13T19:23:19.576Z,2022-08-13T19:23:34Z,3703837977,144,12,3703836891,213,2.3,3703836887,141,74.5,3703836889,212,8.2,3703836931,167,0,3703836883,56,Back,3703836885,140,0.0,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445638575,265,1,1,23,28,2b3mar72yy8d6uvat1ka6tn3r,0,99.5,0.5,2022-08-13T19:23:44.121Z,2022-08-14T00:02:06Z,3703838989,155,,3704712781,178,,3703839007,1,,3703838993,56,Center,3703839291,233,152,3703839005,213,1.6,3703838999,212,34.5,3703838987,6,,c5ryhn04g9goikd0blmh83aol,L. Messi,3704386943,72,3703838985,2,3703838995,140,3703838997,141,51.2,3703838991,223,,,,,,,,97.5,,,,,,,,,,,,,,,,,,,,,,
2445638615,152,41,1,23,30,2cjpmotqo8phcqfpgo9xf4gel,1,4.1,50.4,2022-08-13T19:23:45.669Z,2022-08-14T03:52:47Z,3704387203,378,,3704713239,388,,3703839243,212,21.0,3703839237,140,22.1,3703839247,213,0.5,3703839335,233,265,3703839241,141,63.9,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445837289,1552,67,1,23,31,2b3mar72yy8d6uvat1ka6tn3r,1,78.2,36.1,2022-08-13T19:23:47.400Z,2022-08-14T03:52:47Z,3704932181,233,1054,,,,,,,,,,,,,,,,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445837285,1054,67,1,23,31,2cjpmotqo8phcqfpgo9xf4gel,0,21.8,63.9,2022-08-13T19:23:47.401Z,2022-08-14T03:52:46Z,3704932199,233,1552,,,,,,,,,,,,,,,,,,,,,,5w9g9gfeucuccwxd09o62f84p,F. Maouassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445638691,266,1,1,23,31,2b3mar72yy8d6uvat1ka6tn3r,1,78,35.9,2022-08-13T19:23:47.452Z,2022-08-14T03:52:46Z,3704714121,388,,3703839665,155,,3703839671,141,36.4,3703839669,140,86.7,3703839667,56,Center,3703839675,213,0.0,3703839673,212,9.1,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445639013,268,61,1,23,33,2b3mar72yy8d6uvat1ka6tn3r,0,87.1,40.8,2022-08-13T19:23:48.952Z,2022-08-14T03:52:46Z,3703841473,56,Center,3704716305,388,,,,,,,,,,,,,,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
