id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/17/value
2479493165,231,10,1,25,41,3c3jcs7vc1t6vz5lev162jyv7,1,2,53.2,2022-10-30T14:25:45.667Z,2022-10-31T07:10:51Z,3883765589,179,,3883765593,56,Back,3883773085,233,276,3885002675,377,,3883765591,182,,3883765587,173,,,,,,,,89sv092huj2obzdazmft854a1,Y. Diouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479493215,232,6,1,25,42,3c3jcs7vc1t6vz5lev162jyv7,0,5.9,58.8,2022-10-30T14:25:46.224Z,2022-10-31T02:40:40Z,3883765871,73,,3883765965,233,277,3883765869,56,Back,,,,,,,,,,,,,,,,89sv092huj2obzdazmft854a1,Y. Diouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479493201,277,6,1,25,42,3adj8hkws0z1al232bg2h6tk0,1,94.1,41.2,2022-10-30T14:25:46.224Z,2022-10-31T02:40:40Z,3883765775,56,Center,3883765777,75,,3883765935,233,232,,,,,,,,,,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479493781,278,1,1,26,16,3adj8hkws0z1al232bg2h6tk0,0,99.5,0.5,2022-10-30T14:26:20.934Z,2022-10-31T02:40:43Z,3883769127,56,Center,3883769123,155,,3883769131,141,53.1,3883769135,213,1.7,3883769119,2,,3885004525,72,,3885912243,178,,3883769125,223,,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,3883769121,6,,3883769129,140,94.4,3883769137,1,,3883769133,212,,,36.2,,,,,,,,,,,,,,,,,
2479493839,235,4,1,26,18,3c3jcs7vc1t6vz5lev162jyv7,1,6.5,51.4,2022-10-30T14:26:22.989Z,2022-10-31T07:10:50Z,3883769527,56,Back,3883769823,233,279,3883769525,13,,3883769533,285,,3883769529,152,,3883771005,294,,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479493879,279,4,1,26,18,3adj8hkws0z1al232bg2h6tk0,0,93.5,48.6,2022-10-30T14:26:22.990Z,2022-10-31T07:10:50Z,3883769733,13,,3885912289,178,,3883769855,233,235,3883769745,56,Center,3883769751,152,,3883769755,286,,3883769739,294,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479493801,234,43,1,26,19,3c3jcs7vc1t6vz5lev162jyv7,1,0,0,2022-10-30T14:26:23.766Z,2022-10-30T14:26:29Z,3883769291,212,15.4,3883769287,140,23.8,3883769311,15,0,3883769699,144,12,3883769289,141,38.8,3883769293,213,6.0,3883769285,56,Back,,,,2ds26ub6ho0baamsjcmh7mmfo,B. Locko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479494665,236,27,1,26,40,3c3jcs7vc1t6vz5lev162jyv7,1,0,0,2022-10-30T14:26:44.979Z,2022-10-31T02:40:59Z,3883773821,41,Injury,3883773955,233,280,3883773825,53,976riwm0dz0e74d4l28y3ttcl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479494673,280,27,1,26,40,3adj8hkws0z1al232bg2h6tk0,1,0,0,2022-10-30T14:26:44.979Z,2022-10-31T02:40:58Z,3883773917,233,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479494759,237,28,1,27,5,3c3jcs7vc1t6vz5lev162jyv7,1,0,0,2022-10-30T14:27:09.186Z,2022-10-31T02:41:02Z,3883774655,233,281,3883774381,55,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479494805,281,28,1,27,5,3adj8hkws0z1al232bg2h6tk0,1,0,0,2022-10-30T14:27:09.186Z,2022-10-31T02:41:01Z,3883774619,233,237,3883774579,55,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479494819,238,1,1,27,8,3c3jcs7vc1t6vz5lev162jyv7,1,17.4,63.3,2022-10-30T14:27:13.122Z,2022-10-31T07:10:49Z,3883774685,56,Back,3883774681,5,,3883774689,141,42.7,3883774693,213,4.4,3885007183,189,,3883774691,212,14.9,3883774687,140,12.6,3883774683,152,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,3885912417,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479494901,239,1,1,27,11,3c3jcs7vc1t6vz5lev162jyv7,1,21.4,43.1,2022-10-30T14:27:16.107Z,2022-10-31T07:10:49Z,3883775205,212,18.9,3883775201,140,24.5,3883775207,213,1.4,3885912459,178,,3883775203,141,70.5,3883775199,56,Back,,,,,,,9p5jc07qnxrzpcmnh1cp6b3l5,A. Gravillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479494931,240,1,1,27,18,3c3jcs7vc1t6vz5lev162jyv7,0,33.1,79.4,2022-10-30T14:27:22.548Z,2022-10-31T07:10:47Z,3883775385,212,34.7,3883775381,141,72.0,3883775389,213,6.1,3883775393,1,,3883775373,56,Center,3883775377,140,65.8,3883775369,155,,3885912497,178,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479494997,282,1,1,27,20,3adj8hkws0z1al232bg2h6tk0,1,36.4,25.8,2022-10-30T14:27:24.667Z,2022-10-31T07:10:47Z,3883775721,213,5.9,3883775705,56,Right,3885912527,388,,3883775725,1,,3883775711,141,3.4,3883775715,212,42.9,3883775707,140,74.6,3883775703,3,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479495061,283,1,1,27,23,3adj8hkws0z1al232bg2h6tk0,0,66.7,1.8,2022-10-30T14:27:27.863Z,2022-10-31T07:10:46Z,3883776019,140,76.9,3883776027,1,,3883776023,212,23.0,3883776015,157,,3885912581,178,,3883776021,141,31.8,3883776017,56,Center,3883776025,213,1.1,9jiectkc8rk0ivxn80l87ic45,I. Slimani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479495121,241,1,1,27,26,3c3jcs7vc1t6vz5lev162jyv7,1,23.6,64.4,2022-10-30T14:27:31.115Z,2022-10-31T07:10:46Z,3885912615,388,,3883776353,213,3.5,3883776343,3,,3883776347,140,8.6,3883776349,141,56.4,3883776345,56,Back,3883776351,212,16.7,,,,9p5jc07qnxrzpcmnh1cp6b3l5,A. Gravillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479495127,242,52,1,27,29,3c3jcs7vc1t6vz5lev162jyv7,1,8.6,58.7,2022-10-30T14:27:33.271Z,2022-10-31T07:10:46Z,3885008773,377,,3885912633,178,,,,,,,,,,,,,,,,,,,,89sv092huj2obzdazmft854a1,Y. Diouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479495163,243,1,1,27,30,3c3jcs7vc1t6vz5lev162jyv7,1,8.9,59.2,2022-10-30T14:27:34.275Z,2022-10-31T07:10:45Z,3883776557,123,,3885912721,178,,3883776565,212,19.2,3883776561,140,23.2,3883776605,189,,3883776563,141,41.5,3883776567,213,5.6,3883776559,56,Back,89sv092huj2obzdazmft854a1,Y. Diouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479495351,244,1,1,27,39,3c3jcs7vc1t6vz5lev162jyv7,1,37.4,37.1,2022-10-30T14:27:43.396Z,2022-10-31T07:10:43Z,3883777557,212,20.1,3883777553,140,35.2,3883777555,141,66.5,3885912749,178,,3883777551,56,Back,3883777559,213,1.7,,,,,,,9p5jc07qnxrzpcmnh1cp6b3l5,A. Gravillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479495399,245,1,1,27,42,3c3jcs7vc1t6vz5lev162jyv7,1,37.8,66.2,2022-10-30T14:27:46.207Z,2022-10-31T07:10:42Z,3883777839,213,1.4,3883777831,56,Back,3885912839,178,,3883777835,141,95.8,3883777833,140,41.8,3883777837,212,20.6,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479495485,246,1,1,27,44,3c3jcs7vc1t6vz5lev162jyv7,0,52.7,96.5,2022-10-30T14:27:48.916Z,2022-10-31T07:10:42Z,3883778307,141,100.0,3883778303,56,Left,3885912895,178,,3883778311,213,0.2,3883778305,140,64.9,3883778309,212,13.1,,,,,,,2ds26ub6ho0baamsjcmh7mmfo,B. Locko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479495487,247,5,1,27,46,3c3jcs7vc1t6vz5lev162jyv7,0,64.4,101,2022-10-30T14:27:50.168Z,2022-10-31T02:42:11Z,3883778317,347,,3883778315,56,Left,3883778669,233,285,,,,,,,,,,,,,,,,2ds26ub6ho0baamsjcmh7mmfo,B. Locko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479495459,285,5,1,27,46,3adj8hkws0z1al232bg2h6tk0,1,35.6,-1,2022-10-30T14:27:50.168Z,2022-10-31T02:42:12Z,3883778137,56,Back,3883778615,233,247,3883778139,347,,,,,,,,,,,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479495441,284,43,1,27,47,3adj8hkws0z1al232bg2h6tk0,1,0,0,2022-10-30T14:27:51.309Z,2022-10-30T14:27:58Z,3883778759,144,8,3883778061,56,Back,,,,,,,,,,,,,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479495709,286,1,1,27,55,3adj8hkws0z1al232bg2h6tk0,1,42,0,2022-10-30T14:27:59.959Z,2022-10-31T07:10:41Z,3883779491,213,0.2,3883779487,141,3.7,3883779483,56,Right,3883779481,107,,3883779489,212,24.3,3883779493,1,,3883779485,140,64.9,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479495723,287,1,1,28,0,3adj8hkws0z1al232bg2h6tk0,0,63.7,3.9,2022-10-30T14:28:04.796Z,2022-10-31T07:10:39Z,3883779789,236,,3883779551,213,2.1,3883779545,140,63.5,3883779549,212,0.4,3883779547,141,4.4,3883779543,56,Right,3883779795,286,,3885912997,178,,9jiectkc8rk0ivxn80l87ic45,I. Slimani,3883779791,233,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479495761,248,74,1,28,0,3c3jcs7vc1t6vz5lev162jyv7,1,37.8,94.7,2022-10-30T14:28:04.803Z,2022-10-31T07:10:39Z,3883779803,233,287,3885913033,178,,3883779755,285,,3883779753,56,Back,,,,,,,,,,,,,fvd7y3f6948713acbas7w3u2,D. Lopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479495771,249,5,1,28,1,3c3jcs7vc1t6vz5lev162jyv7,0,39.1,101.4,2022-10-30T14:28:05.323Z,2022-10-31T02:42:27Z,3883779815,347,,3883779813,56,Back,3883780741,233,288,,,,,,,,,,,,,,,,fvd7y3f6948713acbas7w3u2,D. Lopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479495917,288,5,1,28,1,3adj8hkws0z1al232bg2h6tk0,1,60.9,-1.4,2022-10-30T14:28:05.323Z,2022-10-31T02:42:26Z,3883780669,347,,3883780667,56,Right,3883780701,233,249,,,,,,,,,,,,,,,,9jiectkc8rk0ivxn80l87ic45,I. Slimani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479495939,289,1,1,28,15,3adj8hkws0z1al232bg2h6tk0,1,65,0,2022-10-30T14:28:19.552Z,2022-10-31T07:10:38Z,3883780827,107,,3883780831,140,67.5,3883780829,56,Right,3883780835,212,10.0,3883780837,213,1.3,3883780833,141,12.5,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479495945,290,1,1,28,16,3adj8hkws0z1al232bg2h6tk0,0,68.8,13.3,2022-10-30T14:28:20.554Z,2022-10-31T07:10:38Z,3883780883,56,Right,3883780891,213,6.2,3883780887,141,12.5,3883780885,140,74.5,3883780889,212,6.0,3883780881,155,,3885913099,178,,,,,9jiectkc8rk0ivxn80l87ic45,I. Slimani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479495953,250,8,1,28,16,3c3jcs7vc1t6vz5lev162jyv7,1,26.3,89.6,2022-10-30T14:28:21.098Z,2022-10-31T07:10:37Z,3883780971,15,,3883780923,56,Back,3885913159,388,,3885010859,384,,,,,,,,,,,,,,2ds26ub6ho0baamsjcmh7mmfo,B. Locko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479495975,251,49,1,28,18,3c3jcs7vc1t6vz5lev162jyv7,1,21.6,72.8,2022-10-30T14:28:22.801Z,2022-10-31T07:10:37Z,,,,,,,,,,,,,,,,,,,,,,,,,9p5jc07qnxrzpcmnh1cp6b3l5,A. Gravillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479495997,252,1,1,28,18,3c3jcs7vc1t6vz5lev162jyv7,0,21.6,72.8,2022-10-30T14:28:22.818Z,2022-10-31T07:10:36Z,3883781177,155,,3883781189,212,19.9,3883781181,56,Back,3883781185,140,35.9,3885913223,178,,3883781191,213,0.7,3883781187,141,91.9,,,,9p5jc07qnxrzpcmnh1cp6b3l5,A. Gravillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496037,291,1,1,28,20,3adj8hkws0z1al232bg2h6tk0,1,66.2,5.5,2022-10-30T14:28:24.666Z,2022-10-31T07:10:36Z,3883781445,213,0.6,3883781435,3,,3885913281,388,,3883781439,140,77.0,3883781441,141,17.4,3883781437,56,Right,3883781443,212,13.9,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496081,293,1,1,28,21,3adj8hkws0z1al232bg2h6tk0,1,75.4,19.5,2022-10-30T14:28:26.039Z,2022-10-31T07:10:36Z,3885913339,388,,3883781665,56,Center,3883781667,140,74.8,3883781663,3,,3883781671,212,4.9,3883781673,213,1.7,3883781669,141,26.7,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496047,292,43,1,28,22,3adj8hkws0z1al232bg2h6tk0,1,0,0,2022-10-30T14:28:26.981Z,2022-10-30T14:28:41Z,3883781493,56,Right,3883782775,144,44,3883781495,286,0,,,,,,,,,,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496027,253,43,1,28,22,3c3jcs7vc1t6vz5lev162jyv7,1,0,0,2022-10-30T14:28:26.982Z,2022-10-30T14:28:39Z,3883781379,285,0,3883782601,144,44,3883781377,56,Back,3883781547,233,292,,,,,,,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496085,294,50,1,28,24,3adj8hkws0z1al232bg2h6tk0,1,74.2,32.5,2022-10-30T14:28:28.312Z,2022-10-31T07:10:34Z,3883781691,56,Center,3883781921,233,254,3883781693,286,,,,,,,,,,,,,,,,,3ynh418z6f6bfjz674vs40f6x,Mathias Pereira Lage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496101,254,7,1,28,24,3c3jcs7vc1t6vz5lev162jyv7,1,25.8,67.5,2022-10-30T14:28:28.447Z,2022-10-31T07:10:34Z,3885913405,178,,3883781883,233,294,3883781757,56,Back,3883781759,285,,3885012807,384,,,,,,,,,,,96wcx761pzv5ub4sfwsynp51x,A. Matusiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496111,255,49,1,28,26,3c3jcs7vc1t6vz5lev162jyv7,1,28.5,64.5,2022-10-30T14:28:30.247Z,2022-10-31T07:10:33Z,,,,,,,,,,,,,,,,,,,,,,,,,8gkexxgf3pypshhqwg6ibp7o4,K. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496189,256,1,1,28,28,3c3jcs7vc1t6vz5lev162jyv7,0,33,53.8,2022-10-30T14:28:32.240Z,2022-10-31T07:10:32Z,3883782207,56,Center,3885913479,178,,3883782215,213,0.3,3883782211,141,72.0,3883782217,1,,3883782213,212,45.0,3883782205,155,,3883782209,140,74.2,8gkexxgf3pypshhqwg6ibp7o4,K. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496203,295,8,1,28,30,3adj8hkws0z1al232bg2h6tk0,1,29.7,35.7,2022-10-30T14:28:34.440Z,2022-10-31T07:10:32Z,3883782279,56,Back,3883782301,15,,3885913517,388,,3885013473,384,,,,,,,,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496233,296,49,1,28,34,3adj8hkws0z1al232bg2h6tk0,1,34.6,47.7,2022-10-30T14:28:38.296Z,2022-10-31T07:10:31Z,,,,,,,,,,,,,,,,,,,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496373,297,1,1,28,39,3adj8hkws0z1al232bg2h6tk0,1,41.2,61,2022-10-30T14:28:43.158Z,2022-10-31T07:10:29Z,3883783185,213,1.9,3883783179,140,35.3,3883783183,212,17.5,3883783177,56,Back,3885913607,178,,3883783181,141,85.1,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496437,298,1,1,28,41,3adj8hkws0z1al232bg2h6tk0,1,38.8,89.6,2022-10-30T14:28:45.960Z,2022-10-31T07:10:28Z,3883783485,140,66.0,3883783493,213,6.2,3883783489,212,28.8,3883783481,155,,3883783483,56,Left,3885913635,178,,3883783487,141,84.2,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496489,257,45,1,28,44,3c3jcs7vc1t6vz5lev162jyv7,0,31.4,10.9,2022-10-30T14:28:48.779Z,2022-10-31T07:10:27Z,3883783761,56,Back,3883789587,233,299,3883783765,285,,,,,,,,,,,,,,,,,9p5jc07qnxrzpcmnh1cp6b3l5,A. Gravillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496473,299,3,1,28,44,3adj8hkws0z1al232bg2h6tk0,1,68.6,89.1,2022-10-30T14:28:48.779Z,2022-10-31T07:10:26Z,3885913663,178,,3883783671,56,Left,3883789563,233,257,3885014135,465,,3883783673,286,,,,,,,,,,,3ynh418z6f6bfjz674vs40f6x,Mathias Pereira Lage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496479,300,61,1,28,44,3adj8hkws0z1al232bg2h6tk0,1,68.9,89.5,2022-10-30T14:28:48.890Z,2022-10-31T07:10:26Z,3885913723,21,,3885913725,178,,3883783709,56,Left,,,,,,,,,,,,,,,,3ynh418z6f6bfjz674vs40f6x,Mathias Pereira Lage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496623,301,1,1,28,51,3adj8hkws0z1al232bg2h6tk0,1,75.6,82.7,2022-10-30T14:28:55.443Z,2022-10-31T07:10:25Z,3883784419,140,85.0,3885913759,178,,3883784427,1,,3883784423,212,42.2,3883784421,141,22.4,3883784413,155,,3883784417,56,Center,3883784425,213,4.9,e0hk5aepnpo7cne006zwahfx1,F. Honorat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496659,302,1,1,28,55,3adj8hkws0z1al232bg2h6tk0,1,82.5,26.5,2022-10-30T14:28:59.606Z,2022-10-31T07:10:24Z,3885913787,178,,3883784577,140,80.1,3883784581,212,6.2,3883784579,141,34.8,3883784583,213,2.0,3883784575,56,Center,,,,,,,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496703,303,1,1,28,57,3adj8hkws0z1al232bg2h6tk0,1,78.9,39.5,2022-10-30T14:29:01.474Z,2022-10-31T07:10:23Z,3885913807,178,,3883784805,213,4.9,3883784801,141,20.3,3883784799,140,81.1,3883784803,212,13.3,3883784797,56,Right,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496707,304,3,1,28,58,3adj8hkws0z1al232bg2h6tk0,0,81.6,24.7,2022-10-30T14:29:03.018Z,2022-10-31T07:10:22Z,3883784829,286,,3885913839,178,,3883784927,233,258,3883784827,56,Center,3885015819,465,,,,,,,,,,,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496713,258,7,1,28,58,3c3jcs7vc1t6vz5lev162jyv7,0,18.4,75.3,2022-10-30T14:29:03.110Z,2022-10-31T07:10:21Z,3885015983,385,,3885913851,178,,3883784853,285,,3883784901,233,304,3883784851,56,Back,,,,,,,,,,2ds26ub6ho0baamsjcmh7mmfo,B. Locko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496727,305,61,1,28,59,3adj8hkws0z1al232bg2h6tk0,0,81.4,23.3,2022-10-30T14:29:03.433Z,2022-10-31T07:10:21Z,3885913903,178,,3883784905,56,Center,,,,,,,,,,,,,,,,,,,32bc16sg6h58ajxigp7nl1ryt,R. Del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496745,259,49,1,29,0,3c3jcs7vc1t6vz5lev162jyv7,1,13.6,74.1,2022-10-30T14:29:04.460Z,2022-10-31T07:10:20Z,,,,,,,,,,,,,,,,,,,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496765,260,1,1,29,0,3c3jcs7vc1t6vz5lev162jyv7,1,14,74.4,2022-10-30T14:29:04.559Z,2022-10-31T07:10:20Z,3883785113,140,22.5,3885914157,178,,3883785117,212,9.0,3883785115,141,72.7,3883785119,213,6.2,3883785111,56,Back,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496769,261,61,1,29,0,3c3jcs7vc1t6vz5lev162jyv7,0,19.7,70.6,2022-10-30T14:29:04.975Z,2022-10-31T07:10:19Z,3885914253,178,,3883785135,56,Back,,,,,,,,,,,,,,,,,,,agwvouyocx93y39g7tmwaojx1,A. Zeneli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496787,306,49,1,29,3,3adj8hkws0z1al232bg2h6tk0,1,64.5,17.4,2022-10-30T14:29:07.927Z,2022-10-31T07:10:19Z,,,,,,,,,,,,,,,,,,,,,,,,,5lfki1zoxd4l96hjbr2rw3d2h,H. Magnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496901,307,1,1,29,5,3adj8hkws0z1al232bg2h6tk0,1,61.8,6.3,2022-10-30T14:29:09.582Z,2022-10-31T07:10:18Z,3885914313,178,,3883785933,56,Back,3883785937,141,19.2,3883785943,1,,3883785935,140,28.7,3883785941,213,2.9,3883785939,212,35.8,,,,5lfki1zoxd4l96hjbr2rw3d2h,H. Magnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479496971,308,1,1,29,12,3adj8hkws0z1al232bg2h6tk0,1,36.2,18.6,2022-10-30T14:29:16.594Z,2022-10-31T07:10:17Z,3883786357,140,35.7,3883786361,212,27.9,3883786363,213,1.6,3883786355,56,Back,3883786359,141,59.6,3885914353,178,,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479497005,309,1,1,29,17,3adj8hkws0z1al232bg2h6tk0,1,36.1,64.6,2022-10-30T14:29:21.757Z,2022-10-31T07:10:15Z,3883786581,212,16.0,3883786577,140,45.5,3883786575,56,Back,3885914383,178,,3883786583,213,5.4,3883786579,141,46.0,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479497015,262,45,1,29,19,3c3jcs7vc1t6vz5lev162jyv7,0,53.6,46.6,2022-10-30T14:29:23.557Z,2022-10-31T07:10:15Z,3883786635,285,,3883787195,233,310,3883786633,56,Center,,,,,,,,,,,,,,,,fvd7y3f6948713acbas7w3u2,D. Lopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479497103,310,3,1,29,19,3adj8hkws0z1al232bg2h6tk0,1,46.4,53.4,2022-10-30T14:29:23.557Z,2022-10-31T07:10:14Z,3883787145,233,262,3885914401,178,,3885017039,465,,3883787065,286,,3883787063,56,Back,,,,,,,,,,5lfki1zoxd4l96hjbr2rw3d2h,H. Magnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479500671,327,61,1,29,20,3adj8hkws0z1al232bg2h6tk0,1,47.6,53.9,2022-10-30T14:29:24.437Z,2022-10-31T07:10:14Z,3883806441,56,Back,3885914549,178,,,,,,,,,,,,,,,,,,,,5lfki1zoxd4l96hjbr2rw3d2h,H. Magnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479497113,311,4,1,29,21,3adj8hkws0z1al232bg2h6tk0,1,55.7,46.7,2022-10-30T14:29:26.063Z,2022-10-31T07:10:13Z,3883787143,286,,3883787203,233,263,3883787137,294,,3883787139,56,Center,3883787141,152,,3883787135,13,,,,,,,,3ynh418z6f6bfjz674vs40f6x,Mathias Pereira Lage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479497087,263,4,1,29,21,3c3jcs7vc1t6vz5lev162jyv7,0,44.3,53.3,2022-10-30T14:29:26.064Z,2022-10-31T07:10:12Z,3883787009,285,,3885914589,178,,3883787001,13,,3883787005,56,Back,3883877481,294,,3883787253,233,311,3883787007,152,,,,,96wcx761pzv5ub4sfwsynp51x,A. Matusiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
