id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value,assist
2445456387,327,6,1,45,4,4t4hod56fsj7utpjdor8so5q6,0,31.4,83,2022-08-13T15:45:33.398Z,2022-08-13T21:44:09Z,3702862453,56,Back,3702862455,73,,3702862859,233,468,,,,,,,,,,,,,,,,d3pb7ybk0yv0hrjbr80vyx1xw,S. Magassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445456427,468,6,1,45,4,z1wbqtd0fz5t5eezjvrbld3h,1,68.6,17,2022-08-13T15:45:33.398Z,2022-08-13T21:44:09Z,3702862701,75,,3702862699,56,Right,3702862783,233,327,,,,,,,,,,,,,,,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445456577,328,70,1,45,9,4t4hod56fsj7utpjdor8so5q6,1,0,0,2022-08-13T15:45:38.627Z,2022-08-13T18:58:43Z,3702863577,277,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445457041,469,1,1,45,30,z1wbqtd0fz5t5eezjvrbld3h,0,99.5,0.5,2022-08-13T15:45:59.988Z,2022-08-13T21:44:10Z,3702866063,223,,3702866069,141,44.6,3703735639,72,,3702866057,2,,3702866073,213,1.8,3702866071,212,30.8,3702866059,6,,3704369493,178,,3hd9nxdb54zn4fhbf7qa7x0q1,L. Majer,3702866067,140,93.0,,3702866065,56,Center,3702866061,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445457135,329,12,1,45,31,4t4hod56fsj7utpjdor8so5q6,1,5.8,57,2022-08-13T15:46:01.239Z,2022-08-14T00:08:09Z,3702866621,15,,3702866577,212,14.8,3702866579,213,4.9,3702866573,140,8.1,3702866571,56,Back,3702866575,141,35.5,3704369517,388,,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445457105,470,44,1,45,34,z1wbqtd0fz5t5eezjvrbld3h,1,93.9,58.8,2022-08-13T15:46:03.397Z,2022-08-14T00:08:09Z,3702866411,56,Center,3702866413,286,,3702873745,233,335,,,,,,,,,,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445458251,335,44,1,45,34,4t4hod56fsj7utpjdor8so5q6,0,6.1,41.2,2022-08-13T15:46:03.398Z,2022-08-14T00:08:09Z,3702872921,285,,3702874039,233,470,3702872919,56,Back,,,,,,,,,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445457229,471,1,1,45,34,z1wbqtd0fz5t5eezjvrbld3h,1,94.1,59,2022-08-13T15:46:03.554Z,2022-08-14T01:22:09Z,3702867069,140,92.4,3702868413,210,15,3702867071,141,47.9,3702867075,213,4.5,3702867067,56,Center,3702867065,3,,3702868415,154,,3702867073,212,7.8,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,3704369553,178,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445457247,472,15,1,45,35,z1wbqtd0fz5t5eezjvrbld3h,1,94.1,56.7,2022-08-13T15:46:04.468Z,2022-08-14T01:22:09Z,3702867161,17,,3702868473,103,13.9,3704369569,178,,3702868467,55,471,3702868475,108,,3702868461,78,,3702868533,233,330,3702867317,20,,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,3702868463,29,,,3702868479,146,98.4,3702868455,25,3703740523,215,,3702868471,102,3702868481,147,3702868477,328,,,50.6,50.9,3702868465,154,,3702867163,56,,,,,,,,Center,
2445457219,330,10,1,45,35,4t4hod56fsj7utpjdor8so5q6,1,2.1,50.5,2022-08-13T15:46:05.009Z,2022-08-14T00:19:20Z,3702870165,178,,3702867025,182,,3702867801,233,472,3703741033,176,,3703741035,377,,3702867027,56,Back,,,,,,,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445457237,331,52,1,45,38,4t4hod56fsj7utpjdor8so5q6,1,3,52.3,2022-08-13T15:46:07.933Z,2022-08-14T00:08:08Z,3704369633,178,,3703741373,377,,,,,,,,,,,,,,,,,,,,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445457825,332,1,1,45,53,4t4hod56fsj7utpjdor8so5q6,0,16.3,41.6,2022-08-13T15:46:22.280Z,2022-08-14T00:08:07Z,3702870581,212,49.2,3702870579,141,57.8,3702870577,140,62.0,3702870585,1,,3702870575,56,Center,3702870571,199,,3702870765,189,,3702870583,213,0.2,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445457827,473,61,1,45,56,z1wbqtd0fz5t5eezjvrbld3h,0,40.8,45.6,2022-08-13T15:46:25.439Z,2022-08-14T00:08:07Z,3702870601,56,Back,3704369677,178,,,,,,,,,,,,,,,,,,,,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445458023,333,1,1,46,0,4t4hod56fsj7utpjdor8so5q6,1,59.4,77,2022-08-13T15:46:30.219Z,2022-08-14T00:08:05Z,3702871615,140,53.3,3704369685,178,,3702871621,213,2.7,3702871617,141,81.2,3702871613,56,Left,3702871619,212,7.0,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445458123,334,1,1,46,3,4t4hod56fsj7utpjdor8so5q6,0,51.9,84.6,2022-08-13T15:46:32.548Z,2022-08-14T00:08:04Z,3702872155,141,59.6,3702872161,1,,3704369697,178,,3702872151,56,Center,3702872159,213,5.9,3702872153,140,87.8,3702872149,155,,3702872157,212,41.4,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445458155,474,12,1,46,5,z1wbqtd0fz5t5eezjvrbld3h,1,13.3,41.9,2022-08-13T15:46:35.128Z,2022-08-14T00:08:04Z,3702872365,56,Back,3702872373,213,5.1,3704369701,388,,3702872369,141,24.2,3702872371,212,13.0,3702872407,15,,3702872367,140,18.1,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445458239,475,12,1,46,7,z1wbqtd0fz5t5eezjvrbld3h,1,19.7,25.8,2022-08-13T15:46:36.509Z,2022-08-14T00:08:03Z,3702872851,56,Back,3702872857,212,18.3,3704369719,178,,3702872855,141,44.5,3702872853,140,32.2,3702872859,213,0.8,,,,,,,xrh2szvp5808no7zm1et2zf9,H. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445458243,476,49,1,46,8,z1wbqtd0fz5t5eezjvrbld3h,1,31.6,45,2022-08-13T15:46:37.991Z,2022-08-14T00:08:03Z,,,,,,,,,,,,,,,,,,,,,,,,,crn7i9243dnczl74jti8i5pzp,F. Tait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445458263,477,1,1,46,8,z1wbqtd0fz5t5eezjvrbld3h,1,31.6,43.9,2022-08-13T15:46:38.107Z,2022-08-14T00:08:03Z,3702872993,213,2.2,3702872989,141,52.4,3704369751,178,,3702872987,140,27.3,3702872985,56,Back,3702872991,212,7.3,,,,,,,crn7i9243dnczl74jti8i5pzp,F. Tait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445458303,478,1,1,46,10,z1wbqtd0fz5t5eezjvrbld3h,1,27.8,47.5,2022-08-13T15:46:39.359Z,2022-08-14T00:08:02Z,3704369813,178,,3702873251,56,Back,3702873255,141,79.5,3702873257,212,22.8,3702873259,213,1.3,3702873253,140,34.4,,,,,,,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445458349,479,1,1,46,11,z1wbqtd0fz5t5eezjvrbld3h,1,31.5,71.2,2022-08-13T15:46:40.588Z,2022-08-14T00:08:02Z,3704369829,178,,3702873457,56,Back,3702873459,140,32.7,3702873463,212,1.7,3702873461,141,72.8,3702873465,213,0.7,,,,,,,9b7iei751ersl6ny0o0k8gn3d,M. Terrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445458435,480,1,1,46,13,z1wbqtd0fz5t5eezjvrbld3h,1,33.3,74.6,2022-08-13T15:46:42.999Z,2022-08-14T00:08:01Z,3702873917,213,0.8,3702873909,56,Back,3702873913,141,93.8,3702873911,140,45.6,3704369833,178,,3702873915,212,18.4,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445458503,481,1,1,46,18,z1wbqtd0fz5t5eezjvrbld3h,1,53.8,83.5,2022-08-13T15:46:48.168Z,2022-08-14T00:08:00Z,3702874289,56,Left,3702874293,141,95.7,3702874297,213,0.6,3702874295,212,14.0,3702874291,140,64.5,3704369841,178,,,,,,,,9b7iei751ersl6ny0o0k8gn3d,M. Terrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445458575,482,1,1,46,21,z1wbqtd0fz5t5eezjvrbld3h,1,61,92.6,2022-08-13T15:46:50.507Z,2022-08-14T00:07:59Z,3702874691,212,14.9,3702874685,56,Center,3702874687,140,52.7,3704369861,178,,3702874689,141,74.9,3702874693,213,4.1,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445458645,483,1,1,46,24,z1wbqtd0fz5t5eezjvrbld3h,1,52.9,70.2,2022-08-13T15:46:53.678Z,2022-08-14T00:07:58Z,3702875137,141,42.4,3704369883,178,,3702875141,213,4.8,3702875133,56,Center,3702875139,212,18.9,3702875135,140,53.9,,,,,,,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445458799,484,1,1,46,27,z1wbqtd0fz5t5eezjvrbld3h,1,54.1,36.1,2022-08-13T15:46:56.549Z,2022-08-14T00:07:57Z,3702875987,141,8.6,3704369891,178,,3702875993,213,5.0,3702875983,56,Right,3702875989,212,19.6,3702875985,140,59.8,,,,,,,otan631zzfnq2sektkl3ywo9,J. Rodon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445458837,485,1,1,46,31,z1wbqtd0fz5t5eezjvrbld3h,1,59.1,14.3,2022-08-13T15:47:00.457Z,2022-08-14T00:07:56Z,3702876207,140,67.9,3702876213,213,0.9,3702876209,141,30.5,3702876211,212,14.4,3704369917,178,,3702876205,56,Center,,,,,,,xrh2szvp5808no7zm1et2zf9,H. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445458881,486,1,1,46,32,z1wbqtd0fz5t5eezjvrbld3h,1,65,29.4,2022-08-13T15:47:01.305Z,2022-08-14T00:07:56Z,3702876437,212,21.0,3704369967,178,,3702876433,140,74.9,3702876439,213,5.2,3702876431,56,Right,3702876435,141,2.6,,,,,,,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445458977,487,1,1,46,33,z1wbqtd0fz5t5eezjvrbld3h,1,72.2,1.5,2022-08-13T15:47:02.429Z,2022-08-14T00:07:56Z,3702876963,56,Right,3702876969,141,17.2,3702876977,213,0.4,3702876973,212,25.7,3704369983,178,,3702876967,140,94.5,,,,,,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445458991,488,1,1,46,36,z1wbqtd0fz5t5eezjvrbld3h,0,92.6,15.5,2022-08-13T15:47:05.439Z,2022-08-14T00:07:55Z,3702877061,2,,3702877065,56,Right,3703749703,224,,3702877067,140,94.8,3702877071,212,4.0,3702877307,236,,3702877073,213,1.0,3702877309,233,336,3hd9nxdb54zn4fhbf7qa7x0q1,L. Majer,3704370019,178,,,3703749705,20,,3702877069,141,3702877317,286,,,,,,,,,20.3,,,,,,,,,,,,,,,,
2445459017,336,12,1,46,36,4t4hod56fsj7utpjdor8so5q6,1,6.2,81.1,2022-08-13T15:47:05.659Z,2022-08-14T00:07:55Z,3702877227,185,,3702877229,56,Back,3704370053,178,,3702877371,233,488,,,,,,,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445459073,337,5,1,46,38,4t4hod56fsj7utpjdor8so5q6,0,7.4,101.2,2022-08-13T15:47:07.618Z,2022-08-13T21:44:21Z,3702878401,233,489,3702877551,56,Back,3702877553,347,,,,,,,,,,,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445459201,489,5,1,46,38,z1wbqtd0fz5t5eezjvrbld3h,1,92.6,-1.2,2022-08-13T15:47:07.618Z,2022-08-13T21:44:21Z,3702878357,233,337,3702878313,347,,3702878309,56,Right,,,,,,,,,,,,,,,,3hd9nxdb54zn4fhbf7qa7x0q1,L. Majer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445459243,490,1,1,46,42,z1wbqtd0fz5t5eezjvrbld3h,1,85,0,2022-08-13T15:47:11.369Z,2022-08-14T00:07:55Z,3702878577,213,2.7,3702878573,141,7.9,3702878571,140,72.7,3702878569,56,Right,3702878567,107,,3702878575,212,14.4,,,,,,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445459265,491,1,1,46,45,z1wbqtd0fz5t5eezjvrbld3h,1,66.5,10.6,2022-08-13T15:47:14.408Z,2022-08-14T00:07:53Z,3702878691,213,0.5,3704370141,178,,3702878685,140,76.2,3702878687,141,18.1,3702878683,56,Right,3702878689,212,11.4,,,,,,,xrh2szvp5808no7zm1et2zf9,H. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445459307,492,1,1,46,46,z1wbqtd0fz5t5eezjvrbld3h,1,72.2,19.7,2022-08-13T15:47:15.281Z,2022-08-14T00:07:53Z,3702878939,141,4.6,3704370161,178,,3702878941,212,21.0,3702878937,140,89.7,3702878935,56,Right,3702878943,213,5.8,,,,,,,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445459445,493,1,1,46,48,z1wbqtd0fz5t5eezjvrbld3h,1,84.6,5,2022-08-13T15:47:17.489Z,2022-08-14T00:07:53Z,3702881417,210,15,3702879779,56,Center,3702879781,140,78.3,3702879787,212,19.3,3704370179,178,,3702879783,141,31.7,3702879789,213,1.9,,,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445459451,338,45,1,46,51,4t4hod56fsj7utpjdor8so5q6,0,16.3,61.2,2022-08-13T15:47:20.640Z,2022-08-14T00:07:52Z,3702879841,56,Back,3702879843,285,,3702880073,233,494,,,,,,,,,,,,,,,,21x9ir9n7i6mt2qfuk4e891pl,Jean Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445459469,494,3,1,46,51,z1wbqtd0fz5t5eezjvrbld3h,1,83.7,38.8,2022-08-13T15:47:20.640Z,2022-08-14T00:07:51Z,3703753717,465,,3702879923,286,,3704370197,178,,3702880041,233,338,3702879917,56,Center,,,,,,,,,,7fcq014jmdb0uqldcts6tglat,G. Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445459483,495,15,1,46,51,z1wbqtd0fz5t5eezjvrbld3h,1,83.7,42.2,2022-08-13T15:47:21.115Z,2022-08-14T00:07:51Z,3702880811,72,,3702881443,29,,3704370243,178,,3702881455,146,88.6,3702880817,82,,3702881453,215,,3702880013,22,,3702881445,55,493,7fcq014jmdb0uqldcts6tglat,G. Laborde,3702880017,56,Center,,3702881457,147,45.7,3702881449,102,3702881451,103,19,3702881459,230,3702881441,78,3703755517,17,,51.6,96.8,,3702880871,233,339,3702881461,231,,,,,,,,48.1,
2445459535,339,10,1,46,52,4t4hod56fsj7utpjdor8so5q6,1,13,54.7,2022-08-13T15:47:21.307Z,2022-08-14T00:07:50Z,3702880253,56,Back,3702880903,233,495,3704370253,178,,3702880251,94,,,,,,,,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445459567,340,6,1,46,53,4t4hod56fsj7utpjdor8so5q6,0,17.2,57.2,2022-08-13T15:47:23.108Z,2022-08-13T21:44:26Z,3702880415,73,,3702880577,233,496,3702880413,56,Back,,,,,,,,,,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445459541,496,6,1,46,53,z1wbqtd0fz5t5eezjvrbld3h,1,82.8,42.8,2022-08-13T15:47:23.108Z,2022-08-13T21:44:26Z,3702880291,56,Center,3702880663,233,340,3702880293,75,,,,,,,,,,,,,,,,,7fcq014jmdb0uqldcts6tglat,G. Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445459891,497,1,1,47,5,z1wbqtd0fz5t5eezjvrbld3h,0,99.5,0.5,2022-08-13T15:47:34.518Z,2022-08-13T21:44:27Z,3702882231,212,8.0,3702882219,6,,3702882221,56,Right,3702882223,140,92.5,3702882237,213,2.7,3704370325,178,,3702882227,141,5.2,,,,3hd9nxdb54zn4fhbf7qa7x0q1,L. Majer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445459983,498,1,1,47,7,z1wbqtd0fz5t5eezjvrbld3h,0,96,6.3,2022-08-13T15:47:36.990Z,2022-08-14T00:07:49Z,3702882773,212,28.8,3704370351,178,,3702882763,56,Center,3702882769,141,48.7,3703763315,224,,3702882765,140,96.6,3702882761,155,,3703763319,20,,draibw1vui84ciizu30az81jp,B. Bourigeaud,3702882759,2,,,3702882775,213,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445466575,361,44,1,47,8,4t4hod56fsj7utpjdor8so5q6,1,4.6,60,2022-08-13T15:47:37.980Z,2022-08-14T00:07:49Z,3702918413,233,518,3702918393,56,Back,3702918397,285,,,,,,,,,,,,,,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445466479,518,44,1,47,8,z1wbqtd0fz5t5eezjvrbld3h,0,95.4,40,2022-08-13T15:47:37.981Z,2022-08-14T00:07:49Z,3702918529,233,361,3702917869,56,Center,3702917873,286,,,,,,,,,,,,,,,,,7fcq014jmdb0uqldcts6tglat,G. Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445460003,341,12,1,47,8,4t4hod56fsj7utpjdor8so5q6,1,4.3,58.2,2022-08-13T15:47:38.062Z,2022-08-14T00:07:48Z,3702882855,212,12.7,3702882851,140,14.4,3702882853,141,68.5,3702883489,15,,3702882857,213,0.6,3704370399,388,,3702882849,56,Back,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445460061,342,12,1,47,10,4t4hod56fsj7utpjdor8so5q6,1,11.7,66.9,2022-08-13T15:47:40.009Z,2022-08-14T00:07:48Z,3702883137,141,54.5,3702883141,213,5.9,3702883165,15,,3702883139,212,22.4,3702883133,56,Back,3704370411,178,,3702883135,140,31.5,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445460371,499,1,1,47,16,z1wbqtd0fz5t5eezjvrbld3h,0,58.1,67.3,2022-08-13T15:47:45.798Z,2022-08-14T00:07:48Z,3702884795,212,29.7,3702884791,140,35.7,3702884793,141,40.6,3704370419,178,,3702884789,56,Back,3702884797,213,3.8,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445460457,500,1,1,47,24,z1wbqtd0fz5t5eezjvrbld3h,0,36.8,42,2022-08-13T15:47:53.887Z,2022-08-14T00:07:46Z,3702885267,141,49.9,3702885271,213,0.1,3702885269,212,55.7,3704370451,178,,3702885263,56,Center,3702885261,155,,3702885273,1,,3702885265,140,89.6,cym4wbw14zw1jh4jsp3sbyk0l,S. Mandanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445460455,343,52,1,47,35,4t4hod56fsj7utpjdor8so5q6,1,11.2,38.8,2022-08-13T15:48:04.528Z,2022-08-14T00:07:44Z,3704370459,178,,3703765791,376,,,,,,,,,,,,,,,,,,,,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445460981,344,1,1,47,42,4t4hod56fsj7utpjdor8so5q6,1,13.1,47.1,2022-08-13T15:48:11.659Z,2022-08-14T00:07:44Z,3702888297,189,,3702888287,141,77.5,3702888289,212,24.2,3702888283,56,Back,3702888291,213,1.0,3702888281,123,,3702888285,140,25.1,3704370467,178,,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445461043,345,1,1,47,45,4t4hod56fsj7utpjdor8so5q6,0,32.3,89.2,2022-08-13T15:48:14.549Z,2022-08-14T00:07:43Z,3704370477,178,,3702888599,141,74.8,3702888601,212,31.6,3702888595,56,Center,3702888593,155,,3702888603,213,6.0,3702888597,140,60.9,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445461087,501,1,1,47,47,z1wbqtd0fz5t5eezjvrbld3h,0,36.7,21.6,2022-08-13T15:48:16.439Z,2022-08-14T00:07:42Z,3702888883,56,Center,3702888889,212,27.9,3702888887,141,31.7,3702888885,140,62.5,3704370481,388,,3702888881,3,,3702888891,213,0.2,,,,xrh2szvp5808no7zm1et2zf9,H. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445461155,346,1,1,47,49,4t4hod56fsj7utpjdor8so5q6,1,42.7,69.2,2022-08-13T15:48:18.737Z,2022-08-14T00:07:42Z,3702889273,212,19.2,3702889261,140,61.0,3702889259,56,Center,3702889271,141,68.4,3702889275,213,6.3,3702889257,3,,3704370517,388,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445461169,347,61,1,47,50,4t4hod56fsj7utpjdor8so5q6,0,63.7,73.5,2022-08-13T15:48:20.173Z,2022-08-14T00:07:42Z,3702889325,56,Center,3704370539,178,,,,,,,,,,,,,,,,,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445461211,502,1,1,47,51,z1wbqtd0fz5t5eezjvrbld3h,0,36.2,30.2,2022-08-13T15:48:20.838Z,2022-08-14T00:07:41Z,3702889529,213,1.1,3702889523,140,43.0,3702889527,212,17.4,3704370555,178,,3702889525,141,53.6,3702889521,56,Back,,,,,,,otan631zzfnq2sektkl3ywo9,J. Rodon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445461469,348,1,1,48,0,4t4hod56fsj7utpjdor8so5q6,1,63.6,40.4,2022-08-13T15:48:29.298Z,2022-08-14T00:07:39Z,3702890867,56,Right,3702890875,141,13.7,3702890871,140,93.1,3702890883,213,5.8,3702890879,212,35.9,3702890865,155,,3704733295,1,,3704370583,178,,21x9ir9n7i6mt2qfuk4e891pl,Jean Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445461491,349,1,1,48,2,4t4hod56fsj7utpjdor8so5q6,0,86.9,17.6,2022-08-13T15:48:31.287Z,2022-08-14T00:07:38Z,3702891009,213,1.9,3702891005,141,25.2,3702890999,3,,3702891003,140,85.3,3702891001,56,Center,3702891007,212,5.4,3704370589,178,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445461563,503,1,1,48,3,z1wbqtd0fz5t5eezjvrbld3h,1,17.1,79.1,2022-08-13T15:48:32.468Z,2022-08-14T00:07:38Z,3702891361,212,7.9,3702891355,56,Back,3702891357,140,11.3,3702891363,213,3.8,3702891353,3,,3704370593,388,,3702891359,141,71.6,,,,9b7iei751ersl6ny0o0k8gn3d,M. Terrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445461575,504,49,1,48,4,z1wbqtd0fz5t5eezjvrbld3h,1,11.1,62.8,2022-08-13T15:48:33.957Z,2022-08-14T00:07:38Z,,,,,,,,,,,,,,,,,,,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445461667,505,1,1,48,4,z1wbqtd0fz5t5eezjvrbld3h,0,11.5,62.7,2022-08-13T15:48:34.059Z,2022-08-14T00:07:37Z,3702891971,157,,3702891983,213,5.4,3702891975,56,Back,3704370607,178,,3702891977,140,27.8,3702891985,1,,3702891981,212,26.6,3702891979,141,32.8,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445461685,350,1,1,48,7,4t4hod56fsj7utpjdor8so5q6,0,67.8,61.1,2022-08-13T15:48:36.619Z,2022-08-14T00:07:37Z,3702892109,213,5.0,3702892085,3,,3702892091,140,72.5,3702892089,56,Center,3704370611,388,,3702892097,141,39.1,3702892101,212,15.8,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
