id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/16/value,qualifier/13/value,qualifier/15/value,assist
2494447703,377,1,1,37,19,4t4hod56fsj7utpjdor8so5q6,1,47.7,96.5,2023-01-01T14:38:06.263Z,2023-01-02T00:26:19Z,3962987511,178,,3962497317,56,Center,3962497325,213,5.8,3962497319,140,70.4,3962497323,212,26.7,3962497321,141,78.7,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494447709,378,1,1,37,22,4t4hod56fsj7utpjdor8so5q6,1,70,87.6,2023-01-01T14:38:09.163Z,2023-01-02T00:26:17Z,3962497353,56,Left,3962497361,213,2.0,3962497359,212,4.5,3962497357,141,93.6,3962497355,140,68.2,3962987611,178,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494447721,379,1,1,37,23,4t4hod56fsj7utpjdor8so5q6,1,69.8,98.6,2023-01-01T14:38:10.177Z,2023-01-02T00:26:16Z,3962497419,140,71.1,3962497421,141,56.8,3962497423,212,28.5,3962497417,56,Center,3962497425,213,4.8,3962987639,178,,,,,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494447725,380,1,1,37,24,4t4hod56fsj7utpjdor8so5q6,0,75.1,65.4,2023-01-01T14:38:11.840Z,2023-01-02T00:26:16Z,3962497439,212,8.6,3962497433,56,Center,3962497445,236,,3962497451,286,,3962497441,213,4.5,3962497435,140,73.0,3962987687,178,,3962497447,233,318,dkve6gf309h5tglwawqx8mlzp,B. Embolo,3962497437,141,,,,,,,,,,,53.2,,,,,,,,,,,,,,,,,,,
2494447723,318,74,1,37,25,3adj8hkws0z1al232bg2h6tk0,1,24.7,40.3,2023-01-01T14:38:11.995Z,2023-01-02T00:26:15Z,3962987713,388,,3962497429,56,Back,3962497431,285,,3962497453,233,380,,,,,,,,,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494447737,319,1,1,37,26,3adj8hkws0z1al232bg2h6tk0,1,35.2,20.4,2023-01-01T14:38:13.810Z,2023-01-02T00:26:15Z,3962497533,212,10.8,3962497531,141,11.4,3962497527,56,Back,3962497525,3,,3962987747,388,,3962497529,140,43.7,3962497535,213,5.7,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494447739,320,49,1,37,28,3adj8hkws0z1al232bg2h6tk0,1,44.9,14.3,2023-01-01T14:38:15.277Z,2023-01-02T00:26:15Z,,,,,,,,,,,,,,,,,,,,,,,,,3imcuejzt9r6zvvv1xbn5jbl6,J. Le Douaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494447753,321,4,1,37,30,3adj8hkws0z1al232bg2h6tk0,1,40.1,3.2,2023-01-01T14:38:17.316Z,2023-01-02T00:26:13Z,3962497597,152,,3962497595,56,Back,3962497687,294,,3962497601,286,,3962497657,233,381,3962497593,13,,,,,,,,3imcuejzt9r6zvvv1xbn5jbl6,J. Le Douaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494447763,381,4,1,37,30,4t4hod56fsj7utpjdor8so5q6,0,59.9,96.8,2023-01-01T14:38:17.317Z,2023-01-02T00:26:13Z,3962497661,233,321,3962497647,294,,3962497645,13,,3962497653,285,,3962497651,152,,3962497649,56,Left,3962987901,178,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494447779,322,1,1,37,40,3adj8hkws0z1al232bg2h6tk0,1,38.5,0.8,2023-01-01T14:38:26.996Z,2023-01-02T00:26:12Z,3962497751,141,16.9,3962497753,212,17.9,3962497747,56,Back,3962497745,152,,3962497755,213,2.5,3962497743,5,,3962988301,178,,3962497749,140,25.0,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494447801,323,1,1,37,44,3adj8hkws0z1al232bg2h6tk0,1,25.1,15,2023-01-01T14:38:30.945Z,2023-01-02T00:26:11Z,3962497909,213,2.3,3962497901,56,Back,3962497903,140,9.7,3962497907,212,25.5,3962497905,141,44.0,3962988325,178,,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494447807,324,1,1,37,48,3adj8hkws0z1al232bg2h6tk0,1,11,40.2,2023-01-01T14:38:34.865Z,2023-01-02T00:26:10Z,3962497945,213,5.2,3962497939,140,19.3,3962988487,178,,3962497941,141,15.8,3962497943,212,18.7,3962497937,56,Back,,,,,,,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494447813,325,1,1,37,51,3adj8hkws0z1al232bg2h6tk0,1,19.6,12.4,2023-01-01T14:38:38.450Z,2023-01-02T00:26:09Z,3962497979,212,15.5,3962497981,213,0.7,3962988503,178,,3962497973,56,Back,3962497975,140,30.9,3962497977,141,27.1,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494447823,326,1,1,37,55,3adj8hkws0z1al232bg2h6tk0,0,36.9,30.6,2023-01-01T14:38:41.956Z,2023-01-02T00:26:08Z,3962988535,178,,3962498059,213,0.7,3962498061,1,,3962498051,56,Left,3962498053,140,73.4,3962498055,141,82.4,3962498057,212,52.1,3962498049,155,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494447833,382,1,1,37,58,4t4hod56fsj7utpjdor8so5q6,1,25.4,21.2,2023-01-01T14:38:44.964Z,2023-01-02T00:26:07Z,3962498115,212,12.2,3962498117,213,5.8,3962988579,388,,3962498107,3,,3962498113,141,12.6,3962498109,56,Back,3962498111,140,35.6,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494447835,383,49,1,37,59,4t4hod56fsj7utpjdor8so5q6,1,31.4,19.1,2023-01-01T14:38:46.058Z,2023-01-02T00:26:07Z,,,,,,,,,,,,,,,,,,,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494447841,384,1,1,37,59,4t4hod56fsj7utpjdor8so5q6,1,31,18.6,2023-01-01T14:38:46.163Z,2023-01-02T00:26:06Z,3962498147,212,12.4,3962498145,141,31.5,3962951509,156,,3962498149,213,2.4,3962988717,178,,3962498143,140,22.7,3962498141,56,Back,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494447845,385,1,1,38,1,4t4hod56fsj7utpjdor8so5q6,1,21.5,36.1,2023-01-01T14:38:48.315Z,2023-01-02T00:26:05Z,3962498169,141,39.9,3962988789,178,,3962498173,213,0.2,3962498171,212,11.8,3962498167,140,32.5,3962498165,56,Back,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494447853,386,1,1,38,4,4t4hod56fsj7utpjdor8so5q6,1,38.6,51.4,2023-01-01T14:38:51.354Z,2023-01-02T00:26:04Z,3962988855,178,,3962498225,141,69.8,3962498227,212,14.8,3962498229,213,1.0,3962498221,56,Back,3962498223,140,46.2,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494447867,387,1,1,38,6,4t4hod56fsj7utpjdor8so5q6,1,53.2,79,2023-01-01T14:38:53.776Z,2023-01-02T00:26:03Z,3962498303,212,20.5,3962498297,56,Left,3962498301,141,90.0,3962988897,178,,3962498299,140,71.4,3962498305,213,0.4,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494447869,388,1,1,38,10,4t4hod56fsj7utpjdor8so5q6,1,80.7,82.6,2023-01-01T14:38:57.526Z,2023-01-02T00:26:01Z,3962498325,212,11.4,3962498327,213,5.9,3962988927,178,,3962498319,56,Center,3962498321,140,90.6,3962498323,141,75.8,,,,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494447871,389,1,1,38,11,4t4hod56fsj7utpjdor8so5q6,0,87.1,75.4,2023-01-01T14:38:58.441Z,2023-01-02T00:26:00Z,3962951649,224,,3962498335,141,59.3,3962988969,178,,3962498337,212,12.7,3962498333,140,93.3,3962951651,72,,3962498331,56,Center,3962498405,2,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,3962498339,213,,,,,,,,,,,5.2,,,,,,,,,,,,,,,,,,,
2494447887,328,12,1,38,13,3adj8hkws0z1al232bg2h6tk0,1,8.5,39.8,2023-01-01T14:39:00.238Z,2023-01-02T00:25:59Z,3962498431,213,5.9,3962989915,178,,3962498427,141,10.3,3962498425,140,58.7,3962498423,56,Right,3962498429,212,56.4,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494447873,327,43,1,38,13,3adj8hkws0z1al232bg2h6tk0,1,0,0,2023-01-01T14:39:00.580Z,2023-01-01T18:04:05Z,3962951693,144,49,,,,,,,,,,,,,,,,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494447899,391,1,1,38,17,4t4hod56fsj7utpjdor8so5q6,1,48.8,93.3,2023-01-01T14:39:04.792Z,2023-01-02T00:25:59Z,3962498483,56,Back,3962989933,178,,3962498489,212,30.3,3962498487,141,63.5,3962498485,140,27.3,3962498491,213,3.9,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494447891,390,43,1,38,20,4t4hod56fsj7utpjdor8so5q6,1,0,0,2023-01-01T14:39:07.463Z,2023-01-01T18:04:11Z,3962951727,144,49,,,,,,,,,,,,,,,,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494447905,392,1,1,38,20,4t4hod56fsj7utpjdor8so5q6,1,27.9,69.5,2023-01-01T14:39:07.565Z,2023-01-02T00:25:58Z,3962498529,213,5.3,3962498523,140,36.5,3962989941,178,,3962498521,56,Back,3962498525,141,47.4,3962498527,212,17.5,,,,,,,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494447917,393,1,1,38,23,4t4hod56fsj7utpjdor8so5q6,1,37.9,52.1,2023-01-01T14:39:10.354Z,2023-01-02T00:25:57Z,3962498577,56,Center,3962989999,178,,3962498585,213,0.2,3962498579,140,52.2,3962498581,141,56.0,3962498583,212,15.2,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494447923,394,1,1,38,30,4t4hod56fsj7utpjdor8so5q6,0,56.7,48.4,2023-01-01T14:39:16.915Z,2023-01-02T00:25:54Z,3962498619,1,,3962498611,140,100.0,3962498609,56,Right,3962498613,141,1.6,3962498617,213,5.7,3962498615,212,57.1,3962990051,178,,3962498607,155,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494447921,329,5,1,38,33,3adj8hkws0z1al232bg2h6tk0,1,-1.9,94.8,2023-01-01T14:39:20.535Z,2023-01-01T20:01:44Z,3962498603,346,,3962498637,233,395,3962498601,56,Back,,,,,,,,,,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494447925,395,5,1,38,33,4t4hod56fsj7utpjdor8so5q6,0,101.9,5.2,2023-01-01T14:39:20.535Z,2023-01-01T20:01:44Z,3962498621,56,Right,3962498623,346,,3962498641,233,329,,,,,,,,,,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494447953,330,1,1,38,56,3adj8hkws0z1al232bg2h6tk0,1,5.5,51.7,2023-01-01T14:39:42.938Z,2023-01-02T00:25:54Z,3962498769,141,23.9,3962498763,124,,3962498777,237,,3962498771,212,18.9,3962498767,140,6.7,3962498765,56,Back,3962498773,213,4.8,,,,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494447955,331,1,1,38,59,3adj8hkws0z1al232bg2h6tk0,1,9.9,18.7,2023-01-01T14:39:46.644Z,2023-01-02T00:25:53Z,3962498807,212,14.9,3962498805,141,23.7,3962498809,213,0.2,3962990193,178,,3962498801,56,Back,3962498803,140,23.7,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494447965,332,1,1,39,1,3adj8hkws0z1al232bg2h6tk0,1,22.1,24.6,2023-01-01T14:39:48.511Z,2023-01-02T00:25:52Z,3962990247,178,,3962498855,56,Back,3962498857,140,29.6,3962498861,212,16.4,3962498863,213,5.2,3962498859,141,3.5,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494447967,333,1,1,39,7,3adj8hkws0z1al232bg2h6tk0,1,17.5,1.5,2023-01-01T14:39:54.604Z,2023-01-02T00:25:50Z,3962498899,140,4.5,3962498905,213,2.8,3962498901,141,8.0,3962498903,212,14.3,3962498897,56,Back,3962990359,178,,,,,,,,5lfki1zoxd4l96hjbr2rw3d2h,H. Magnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494447973,334,1,1,39,9,3adj8hkws0z1al232bg2h6tk0,0,2.8,4.1,2023-01-01T14:39:56.061Z,2023-01-02T00:25:50Z,3962498923,212,46.2,3962498921,141,30.8,3962498919,140,43.3,3962498927,1,,3962498925,213,0.4,3962498917,56,Back,3962498915,155,,3962990401,178,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494447985,396,1,1,39,12,4t4hod56fsj7utpjdor8so5q6,0,54.6,72.2,2023-01-01T14:39:59.114Z,2023-01-02T00:25:49Z,3962498971,213,5.3,3962498967,141,43.7,3962498965,140,66.3,3962990427,388,,3962498969,212,22.9,3962498963,56,Center,3962498961,3,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494447983,335,44,1,39,15,3adj8hkws0z1al232bg2h6tk0,1,36.8,47.7,2023-01-01T14:40:02.347Z,2023-01-02T00:25:49Z,3962498957,56,Back,3962498959,285,,3962498993,233,397,,,,,,,,,,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494447987,397,44,1,39,15,4t4hod56fsj7utpjdor8so5q6,0,63.2,52.3,2023-01-01T14:40:02.348Z,2023-01-02T00:25:48Z,3962498997,233,335,3962498975,56,Center,3962498977,286,,,,,,,,,,,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494447991,336,1,1,39,15,3adj8hkws0z1al232bg2h6tk0,1,36.4,49.6,2023-01-01T14:40:02.380Z,2023-01-02T00:25:48Z,3962499011,212,12.7,3962499013,213,2.6,3962499007,140,26.1,3962990497,388,,3962499003,3,,3962499009,141,59.4,3962499005,56,Back,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494447993,337,1,1,39,17,3adj8hkws0z1al232bg2h6tk0,1,31.8,56.5,2023-01-01T14:40:04.086Z,2023-01-02T00:25:47Z,3962990577,178,,3962499025,212,5.1,3962499027,213,3.4,3962499021,140,27.1,3962499023,141,54.4,3962499019,56,Back,,,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494447995,338,1,1,39,18,3adj8hkws0z1al232bg2h6tk0,1,33.4,49.3,2023-01-01T14:40:04.936Z,2023-01-02T00:25:47Z,3962499037,212,16.4,3962499035,141,73.3,3962499039,213,1.5,3962499033,140,34.4,3962990609,178,,3962499031,56,Back,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494447999,339,1,1,39,20,3adj8hkws0z1al232bg2h6tk0,0,40.3,72.7,2023-01-01T14:40:07.733Z,2023-01-02T00:25:47Z,3962499065,213,0.8,3962499057,56,Left,3962990641,178,,3962499059,140,58.2,3962499061,141,100.0,3962499063,212,26.7,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494448001,340,5,1,39,23,3adj8hkws0z1al232bg2h6tk0,0,60.1,101,2023-01-01T14:40:10.472Z,2023-01-01T20:02:54Z,3962499229,233,398,3962499067,56,Left,3962499069,347,,,,,,,,,,,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494448033,398,5,1,39,23,4t4hod56fsj7utpjdor8so5q6,1,39.9,-1,2023-01-01T14:40:10.472Z,2023-01-01T20:02:54Z,3962499223,347,,3962499221,56,Back,3962499225,233,340,,,,,,,,,,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494448035,399,1,1,39,29,4t4hod56fsj7utpjdor8so5q6,1,27.2,0,2023-01-01T14:40:16.473Z,2023-01-02T00:25:46Z,3962499243,213,1.2,3962499979,189,,3962499237,140,30.7,3962499235,56,Back,3962499241,212,11.4,3962499239,141,13.8,3962499233,107,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494448037,400,1,1,39,30,4t4hod56fsj7utpjdor8so5q6,1,28.9,14.4,2023-01-01T14:40:17.063Z,2023-01-02T00:25:45Z,3962499255,213,4.8,3962499249,140,29.3,3962990723,178,,3962499253,212,7.6,3962499251,141,3.3,3962499247,56,Back,3962500017,189,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494448043,401,1,1,39,32,4t4hod56fsj7utpjdor8so5q6,1,24.3,4.1,2023-01-01T14:40:19.662Z,2023-01-02T00:25:44Z,3962499301,141,24.2,3962499297,56,Back,3962499303,212,16.9,3962499299,140,33.7,3962990817,178,,3962499305,213,0.9,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494448059,402,1,1,39,37,4t4hod56fsj7utpjdor8so5q6,1,31.1,32.3,2023-01-01T14:40:24.034Z,2023-01-02T00:25:43Z,3962499367,141,87.4,3962499371,212,40.9,3962499373,213,1.2,3962990937,178,,3962499363,140,46.6,3962499361,56,Back,3962499375,1,,3962499359,155,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494448075,403,1,1,39,43,4t4hod56fsj7utpjdor8so5q6,1,62.7,86.2,2023-01-01T14:40:30.358Z,2023-01-02T00:25:42Z,3962499457,212,10.4,3962499455,141,92.2,3962499453,140,71.8,3962499451,56,Left,3962990963,178,,3962499459,213,0.4,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494448081,404,1,1,39,46,4t4hod56fsj7utpjdor8so5q6,1,76.5,93.3,2023-01-01T14:40:33.225Z,2023-01-02T00:25:40Z,3962499479,141,75.7,3962499475,56,Center,3962499477,140,76.5,3962499481,212,12.0,3962499483,213,4.7,3962990971,178,,,,,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494448085,405,50,1,39,47,4t4hod56fsj7utpjdor8so5q6,1,80.7,82.3,2023-01-01T14:40:34.275Z,2023-01-02T00:25:39Z,3962499529,233,341,3962499501,56,Left,3962499503,286,,,,,,,,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494448079,341,7,1,39,47,3adj8hkws0z1al232bg2h6tk0,0,19.3,17.7,2023-01-01T14:40:34.494Z,2023-01-02T00:25:39Z,3962499519,233,405,3962499471,56,Back,3962952367,385,,3962499473,285,,3962991015,178,,,,,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494448091,406,61,1,39,48,4t4hod56fsj7utpjdor8so5q6,1,80.2,79.6,2023-01-01T14:40:34.847Z,2023-01-02T00:25:38Z,3962499513,56,Left,3962991115,178,,,,,,,,,,,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494448097,342,49,1,39,49,3adj8hkws0z1al232bg2h6tk0,1,23.3,24.3,2023-01-01T14:40:36.115Z,2023-01-02T00:25:38Z,,,,,,,,,,,,,,,,,,,,,,,,,3imcuejzt9r6zvvv1xbn5jbl6,J. Le Douaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494448103,343,4,1,39,50,3adj8hkws0z1al232bg2h6tk0,1,26.4,36.5,2023-01-01T14:40:37.374Z,2023-01-02T00:25:36Z,3962499587,152,,3962499585,56,Back,3962499583,295,,3962499581,13,,3962499605,233,407,3962499589,285,,,,,,,,3imcuejzt9r6zvvv1xbn5jbl6,J. Le Douaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494448107,407,4,1,39,50,4t4hod56fsj7utpjdor8so5q6,0,73.6,63.5,2023-01-01T14:40:37.375Z,2023-01-02T00:25:36Z,3962499609,233,343,3962499599,152,,3962499603,286,,3962499595,13,,3962499597,56,Center,3962499669,295,,3962991233,178,,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494448115,408,17,1,39,55,4t4hod56fsj7utpjdor8so5q6,1,0,0,2023-01-01T14:40:42.574Z,2023-01-01T20:04:34Z,3962499627,13,243,3962499625,393,,3962499623,31,,,,,,,,,,,,,,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494448191,344,1,1,40,21,3adj8hkws0z1al232bg2h6tk0,1,34.4,36.7,2023-01-01T14:41:08.555Z,2023-01-02T00:25:35Z,3962500075,140,29.9,3962500077,141,66.3,3962500069,5,,3962500079,212,20.7,3962500081,213,1.8,3962500071,152,,3962500073,56,Back,3962952531,189,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,3962991291,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494448203,345,1,1,40,24,3adj8hkws0z1al232bg2h6tk0,1,34.2,64.1,2023-01-01T14:41:10.996Z,2023-01-02T00:25:34Z,3962500155,213,1.5,3962991387,178,,3962500149,140,35.0,3962500147,56,Back,3962500151,141,93.1,3962500153,212,19.7,,,,,,,3zyw4328iilwrttjoww1wctlh,C. Hérelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494448205,346,1,1,40,25,3adj8hkws0z1al232bg2h6tk0,0,39.8,95.1,2023-01-01T14:41:12.456Z,2023-01-02T00:25:34Z,3962500165,141,100.0,3962500167,212,8.0,3962991447,178,,3962500169,213,0.6,3962500161,56,Back,3962500163,140,46.1,,,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494448207,347,5,1,40,26,3adj8hkws0z1al232bg2h6tk0,0,44.7,101.6,2023-01-01T14:41:13.596Z,2023-01-01T20:05:06Z,3962500173,347,,3962500171,56,Back,3962500271,233,409,,,,,,,,,,,,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494448223,409,5,1,40,26,4t4hod56fsj7utpjdor8so5q6,1,55.3,-1.6,2023-01-01T14:41:13.596Z,2023-01-01T20:05:06Z,3962500257,347,,3962500255,56,Right,3962500259,233,347,,,,,,,,,,,,,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494448243,410,1,1,40,34,4t4hod56fsj7utpjdor8so5q6,1,38.7,0,2023-01-01T14:41:21.832Z,2023-01-02T00:25:33Z,3962500391,107,,3962500393,56,Back,3962500401,213,2.8,3962500399,212,12.5,3962500395,140,27.6,3962500397,141,4.6,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494448267,411,1,1,40,42,4t4hod56fsj7utpjdor8so5q6,1,42.7,36.6,2023-01-01T14:41:29.310Z,2023-01-02T00:25:31Z,3962500507,155,,3962500515,212,44.6,3962500517,213,1.1,3962500511,140,63.7,3962500509,56,Left,3962500513,141,93.6,3962991655,178,,3962500519,1,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494448269,412,1,1,40,50,4t4hod56fsj7utpjdor8so5q6,0,66.6,82.9,2023-01-01T14:41:37.139Z,2023-01-02T00:25:29Z,3962500523,56,Center,3962500529,212,4.4,3962500565,233,348,3962500531,213,4.9,3962500563,236,,3962500527,141,76.6,3962500569,286,,3962500525,140,67.4,1o7se1aziz6fpes5hey7yijft,Caio Henrique,3962991685,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
