id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value
2502138097,188,44,1,16,46,6xjy1q2m55iiwe8g1r1yffbc9,1,93.3,48.3,2023-01-29T16:21:49.720Z,2023-01-30T04:28:51Z,4002876729,56,Center,4002876731,286,,4002876787,233,190,,,,,,,,,,,,,,,,9higgl848a37qflh0sts05tjp,C. Bayala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502138041,190,44,1,16,46,121le8unjfzug3iu9pgkqa1c7,0,6.7,51.7,2023-01-29T16:21:49.721Z,2023-01-30T04:28:50Z,4002876795,233,188,4002876499,285,,4002876497,56,Back,,,,,,,,,,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502138103,189,13,1,16,46,6xjy1q2m55iiwe8g1r1yffbc9,1,93.7,44.1,2023-01-29T16:21:49.742Z,2023-01-30T04:28:50Z,4002876967,15,,4003875971,388,,4002877119,55,187,4002877129,231,48.1,4002876763,22,,4002877123,102,52.3,4002877113,74,,4002876977,328,,9higgl848a37qflh0sts05tjp,C. Bayala,4002877117,154,,,4002877127,230,4002876767,56,Center,4002877115,29,,4002876765,17,4002877125,103,98.8,,77.8,,,,,,,,,,,,,,,,,,
2502138109,190,5,1,16,48,6xjy1q2m55iiwe8g1r1yffbc9,0,101.4,51.9,2023-01-29T16:21:51.306Z,2023-01-30T00:32:16Z,4002876809,346,,4002876807,56,Center,4002876845,233,191,,,,,,,,,,,,,,,,9higgl848a37qflh0sts05tjp,C. Bayala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502138069,191,5,1,16,48,121le8unjfzug3iu9pgkqa1c7,1,-1.4,48.1,2023-01-29T16:21:51.306Z,2023-01-30T00:32:16Z,4002876825,233,190,4002876603,346,,4002876601,56,Back,,,,,,,,,,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502138495,192,1,1,17,31,121le8unjfzug3iu9pgkqa1c7,0,5.3,51.7,2023-01-29T16:22:35.006Z,2023-01-30T04:28:49Z,4002879015,140,47.3,4002879025,74,,4002879017,141,65.1,4002879023,1,,4002879003,124,,4002879019,212,45.0,4002879009,155,,4002879011,56,Back,d3mss0i879krqrk1owzmj2c45,Anthony Lopes,4002879021,213,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502138509,191,49,1,17,34,6xjy1q2m55iiwe8g1r1yffbc9,1,50,33.9,2023-01-29T16:22:37.388Z,2023-01-30T04:28:49Z,,,,,,,,,,,,,,,,,,,,,,,,,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502138543,192,1,1,17,35,6xjy1q2m55iiwe8g1r1yffbc9,1,49.1,36.6,2023-01-29T16:22:38.518Z,2023-01-30T04:28:48Z,4002879305,56,Back,4003876121,178,,4002879313,213,1.8,4002879307,140,43.0,4002879309,141,72.0,4002879311,212,24.9,,,,,,,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502138615,193,1,1,17,39,6xjy1q2m55iiwe8g1r1yffbc9,1,51.6,83.5,2023-01-29T16:22:42.736Z,2023-01-30T04:28:47Z,4002879635,141,87.7,4002879633,140,84.5,4002879637,212,34.7,4004024029,1,,4002879639,213,0.1,4003876143,178,,4002879631,56,Left,,,,1e77it93nx78uu157mmksd71l,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502138621,194,1,1,17,45,6xjy1q2m55iiwe8g1r1yffbc9,0,99,99.9,2023-01-29T16:22:48.617Z,2023-01-30T04:28:45Z,4002879667,212,5.2,4002879687,236,,4002879663,140,96.9,4002879665,141,93.0,4002879661,56,Left,4002879693,286,,4002879669,213,4.3,4003876159,178,,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,4002879689,233,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502138625,194,74,1,17,45,121le8unjfzug3iu9pgkqa1c7,1,1.6,1.7,2023-01-29T16:22:48.710Z,2023-01-30T04:28:44Z,4002879695,233,194,4003876213,178,,4002879683,56,Back,4002879685,285,,,,,,,,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502138643,195,6,1,17,46,6xjy1q2m55iiwe8g1r1yffbc9,1,99,94.3,2023-01-29T16:22:49.206Z,2023-01-30T00:32:47Z,4002879775,233,195,4002879765,56,Left,4002879767,73,,,,,,,,,,,,,,,,,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502138629,195,6,1,17,46,121le8unjfzug3iu9pgkqa1c7,0,1,5.7,2023-01-29T16:22:49.206Z,2023-01-30T00:32:47Z,4002879751,73,,4002879715,56,Back,4002879785,233,195,,,,,,,,,,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502139115,196,1,1,18,25,6xjy1q2m55iiwe8g1r1yffbc9,1,99.5,99.5,2023-01-29T16:23:28.176Z,2023-01-30T00:32:50Z,4002882093,56,Left,4002882097,141,95.0,4002882095,140,94.7,4002882091,6,,4003876253,178,,4002882101,213,3.7,4002882099,212,5.9,,,,84ikqi9s3lng1mo4lxwq210wl,T. Mangani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502139189,197,1,1,18,29,6xjy1q2m55iiwe8g1r1yffbc9,1,85.5,92.3,2023-01-29T16:23:33.053Z,2023-01-30T04:28:42Z,4002882437,140,92.3,4002882445,1,,4002882435,56,Center,4003721187,20,,4002882441,212,35.6,4002882431,2,,4003721185,387,,4002883141,154,,dfdq5f5mrzq9zaj1mrfhk5905,Y. Belaïli,4002882433,155,,1,4002882443,213,4003721183,225,,4002883139,210,13,4002882439,141,4003876321,178,4.9,41.0,,,,,,,,,,,,,,,,,,,
2502139195,198,13,1,18,32,6xjy1q2m55iiwe8g1r1yffbc9,1,92,40.8,2023-01-29T16:23:35.679Z,2023-01-30T04:28:42Z,4002883173,55,197,4002883169,29,,4003876405,388,,4003721745,17,,4002883185,230,99,4002883179,103,18.1,4002882745,15,,4002883177,102,31.8,70ukveu4kwheeizg6x694krmx,O. Gonzalez,4002883189,231,47.7,,4002882477,56,4002882749,328,,4002883171,154,,4002883167,75,4002882743,25,Center,,,,,,,,,,,,,,,,,,,,
2502139155,197,5,1,18,35,121le8unjfzug3iu9pgkqa1c7,1,-1.7,70.2,2023-01-29T16:23:38.597Z,2023-01-30T00:33:05Z,4002882291,56,Back,4002882293,346,,4002882553,233,199,,,,,,,,,,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502139207,199,5,1,18,35,6xjy1q2m55iiwe8g1r1yffbc9,0,101.7,29.8,2023-01-29T16:23:38.597Z,2023-01-30T00:33:05Z,4002882531,56,Center,4002882561,233,197,4002882535,346,,,,,,,,,,,,,,,,,70ukveu4kwheeizg6x694krmx,O. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502139381,198,1,1,18,50,121le8unjfzug3iu9pgkqa1c7,1,5.6,50.7,2023-01-29T16:23:53.537Z,2023-01-30T04:28:41Z,4002883491,237,,4002883483,212,19.8,4002883479,140,8.8,4002883485,213,4.9,4002883481,141,22.0,4002883477,56,Back,4002883475,124,,,,,d3mss0i879krqrk1owzmj2c45,Anthony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502139397,199,1,1,18,53,121le8unjfzug3iu9pgkqa1c7,1,9.9,17.3,2023-01-29T16:23:56.601Z,2023-01-30T04:28:40Z,4002883559,212,31.6,4002883555,140,38.1,4002883557,141,33.5,4002883561,213,0.4,4002883553,56,Back,4003876509,178,,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502139443,200,1,1,18,55,121le8unjfzug3iu9pgkqa1c7,1,38.1,29.8,2023-01-29T16:23:58.467Z,2023-01-30T04:28:40Z,4002883771,140,41.2,4002883773,141,27.1,4002883777,213,5.8,4003730545,168,,4002883769,56,Back,4003876545,178,,4002883775,212,3.7,,,,1ehcji0j9s8b0qsj8v5zinjvu,R. Cherki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502139485,201,1,1,18,57,121le8unjfzug3iu9pgkqa1c7,1,44.8,36.2,2023-01-29T16:24:01.038Z,2023-01-30T04:28:39Z,4002883997,213,1.5,4002883993,141,55.9,4002883995,212,13.4,4002883987,140,45.2,4002883985,56,Back,4003876561,178,,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502139507,202,1,1,19,3,121le8unjfzug3iu9pgkqa1c7,1,60.7,69.4,2023-01-29T16:24:06.457Z,2023-01-30T04:28:37Z,4002884139,140,72.9,4002884141,141,66.2,4003876575,178,,4002884145,213,6.1,4002884137,56,Center,4002884143,212,13.0,,,,,,,1ehcji0j9s8b0qsj8v5zinjvu,R. Cherki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502139519,203,1,1,19,4,121le8unjfzug3iu9pgkqa1c7,1,68.7,65.7,2023-01-29T16:24:07.237Z,2023-01-30T04:28:37Z,4002884191,140,67.9,4002884195,212,22.0,4002884189,56,Left,4002884197,213,1.6,4003876583,178,,4002884193,141,98.1,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502139543,204,1,1,19,6,121le8unjfzug3iu9pgkqa1c7,1,65.5,95.7,2023-01-29T16:24:10.017Z,2023-01-30T04:28:36Z,4002884327,140,75.7,4003876623,178,,4002884331,212,10.8,4002884325,56,Left,4002884333,213,0.1,4002884329,141,97.7,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502139547,205,3,1,19,7,121le8unjfzug3iu9pgkqa1c7,0,72.6,95.6,2023-01-29T16:24:10.997Z,2023-01-30T04:28:35Z,4003730797,465,,4002884361,286,,4003876647,178,,4002884671,233,200,4002884359,56,Left,,,,,,,,,,a71n80h977h7fu99ftnri5zsa,B. Barcola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502139587,200,7,1,19,8,6xjy1q2m55iiwe8g1r1yffbc9,1,27.4,4.4,2023-01-29T16:24:11.093Z,2023-01-30T04:28:35Z,4002884589,285,,4003730847,385,,4002884587,56,Back,4002884649,233,205,4002884585,167,,4003876671,178,,,,,,,,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502139593,201,5,1,19,8,6xjy1q2m55iiwe8g1r1yffbc9,0,31.8,-1.2,2023-01-29T16:24:11.567Z,2023-01-30T00:33:49Z,4002884605,347,,4002884809,233,206,4002884603,56,Back,,,,,,,,,,,,,,,,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502139623,206,5,1,19,8,121le8unjfzug3iu9pgkqa1c7,1,68.2,101.2,2023-01-29T16:24:11.567Z,2023-01-30T00:33:48Z,4002884767,347,,4002884795,233,201,4002884765,56,Left,,,,,,,,,,,,,,,,a71n80h977h7fu99ftnri5zsa,B. Barcola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502139659,207,1,1,19,13,121le8unjfzug3iu9pgkqa1c7,1,61.7,100,2023-01-29T16:24:16.867Z,2023-01-30T04:28:34Z,4002884993,141,71.0,4002884997,213,3.9,4002884995,212,28.9,4002884989,56,Back,4002884987,107,,4002884991,140,42.4,4002884999,1,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502139669,208,1,1,19,18,121le8unjfzug3iu9pgkqa1c7,1,46.8,70,2023-01-29T16:24:21.428Z,2023-01-30T04:28:34Z,4002885099,140,35.9,4002885101,141,43.4,4002885103,212,21.4,4003876727,178,,4002885105,213,4.1,4002885097,56,Back,,,,,,,z2richg7upw6hth0dzrvm02d,D. Lovren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502139675,209,1,1,19,20,121le8unjfzug3iu9pgkqa1c7,1,37.4,45.3,2023-01-29T16:24:23.468Z,2023-01-30T04:28:33Z,4002885145,140,45.2,4002885147,141,25.1,4002885143,56,Back,4003876767,178,,4002885149,212,16.0,4002885151,213,5.3,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502139691,210,1,1,19,22,121le8unjfzug3iu9pgkqa1c7,1,45.5,22.1,2023-01-29T16:24:25.947Z,2023-01-30T04:28:32Z,4002885283,212,19.5,4003876787,178,,4002885285,213,0.0,4002885279,140,64.1,4002885277,56,Center,4002885281,141,22.3,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502139699,211,1,1,19,26,121le8unjfzug3iu9pgkqa1c7,1,58.9,21.1,2023-01-29T16:24:29.797Z,2023-01-30T04:28:30Z,4003876865,178,,4002885345,141,51.6,4002885349,213,1.2,4002885347,212,22.7,4002885341,56,Center,4002885343,140,67.7,,,,,,,1ehcji0j9s8b0qsj8v5zinjvu,R. Cherki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502139707,212,1,1,19,28,121le8unjfzug3iu9pgkqa1c7,1,64.2,46,2023-01-29T16:24:31.139Z,2023-01-30T04:28:30Z,4002889339,156,,4002885387,56,Center,4002885391,140,54.9,4002885399,212,10.3,4003876911,178,,4002885403,213,2.8,4002885395,141,50.7,,,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502139727,213,1,1,19,30,121le8unjfzug3iu9pgkqa1c7,1,53.8,50.1,2023-01-29T16:24:33.081Z,2023-01-30T04:28:29Z,4002885531,212,20.6,4002885533,213,1.0,4002885525,56,Center,4002885529,141,75.8,4003877049,178,,4002885527,140,64.1,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502139765,214,1,1,19,31,121le8unjfzug3iu9pgkqa1c7,1,62.9,73.1,2023-01-29T16:24:34.957Z,2023-01-30T04:28:28Z,4003877121,178,,4002885745,141,95.7,4002885749,213,0.7,4002885743,140,79.7,4002885747,212,23.4,4002885741,56,Left,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502139779,215,1,1,19,37,121le8unjfzug3iu9pgkqa1c7,1,89.6,81.8,2023-01-29T16:24:40.877Z,2023-01-30T04:28:25Z,4002885851,140,92.2,4002885849,56,Center,4003877241,178,,4002885857,213,5.1,4002885853,141,72.9,4002885855,212,6.6,,,,,,,a71n80h977h7fu99ftnri5zsa,B. Barcola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502139817,216,1,1,19,38,121le8unjfzug3iu9pgkqa1c7,1,88.1,72.1,2023-01-29T16:24:41.447Z,2023-01-30T04:28:25Z,4002885977,56,Center,4003877411,178,,4002885981,141,72.3,4002885985,213,0.0,4002885979,140,97.2,4002885983,212,9.6,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502139851,217,1,1,19,39,121le8unjfzug3iu9pgkqa1c7,1,97.5,68.6,2023-01-29T16:24:43.008Z,2023-01-30T04:28:25Z,4002886131,212,16.1,4002887623,154,,4003877439,178,,4002886127,141,46.6,4002886135,213,4.3,4002887625,22,,4002886123,140,91.8,4002887621,210,16,a71n80h977h7fu99ftnri5zsa,B. Barcola,4002886119,56,Center,,4002886411,195,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2502139855,218,16,1,19,41,121le8unjfzug3iu9pgkqa1c7,1,89.6,46.4,2023-01-29T16:24:44.894Z,2023-01-30T04:28:24Z,4002887653,214,,4002887643,154,,4002887205,20,,4002887639,80,,4003732295,395,100.3,4002887649,102,46.1,4002887659,231,52.7,4003732297,396,50.1,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,4002886183,56,Center,,4002887657,230,4002887645,55,217,4002886181,17,,4002887655,328,4002887651,103,100.3,,2.5,4002887641,29,,4002890289,136,,4003877567,178,4002887221,375,19:41.351,4002887213,374,,2023-01-29 16:24:44.409,4002886179,22,
2502140703,202,1,1,20,51,6xjy1q2m55iiwe8g1r1yffbc9,1,50.3,49.9,2023-01-29T16:25:54.587Z,2023-01-30T03:42:30Z,4002890645,141,49.1,4002899237,189,,4002890647,212,6.8,4002890643,140,43.8,4003877783,178,,4002890649,213,3.2,4002890651,279,G,4002890641,56,Back,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502140707,203,4,1,20,55,6xjy1q2m55iiwe8g1r1yffbc9,1,47.2,51,2023-01-29T16:25:58.097Z,2023-01-30T04:28:23Z,4002890671,13,,4002890679,286,,4002890673,56,Back,4002890849,233,219,4002890677,265,,4002890675,152,,4002899137,189,,,,,dfdq5f5mrzq9zaj1mrfhk5905,Y. Belaïli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502140737,219,4,1,20,55,121le8unjfzug3iu9pgkqa1c7,0,52.8,49,2023-01-29T16:25:58.098Z,2023-01-30T04:28:23Z,4002890839,285,,4002890823,13,,4003877831,178,,4002890827,56,Center,4002890885,189,,4002890831,152,,4002890835,265,,4002890909,233,203,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502140721,204,1,1,21,4,6xjy1q2m55iiwe8g1r1yffbc9,1,49.2,52.9,2023-01-29T16:26:07.578Z,2023-01-30T04:28:22Z,4002890767,140,51.9,4002890771,212,11.2,4002890763,152,,4002890765,56,Center,4002890761,5,,4002890773,213,5.0,4002890769,141,36.9,4003877967,178,,dfdq5f5mrzq9zaj1mrfhk5905,Y. Belaïli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502140749,205,1,1,21,5,6xjy1q2m55iiwe8g1r1yffbc9,1,51.5,38.4,2023-01-29T16:26:08.247Z,2023-01-30T04:28:22Z,4002890937,213,3.6,4003878017,178,,4002890933,141,27.3,4002890929,56,Back,4002890935,212,17.3,4002890931,140,36.7,,,,,,,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502140751,206,1,1,21,7,6xjy1q2m55iiwe8g1r1yffbc9,1,45.8,33.8,2023-01-29T16:26:10.437Z,2023-01-30T04:28:21Z,4002890949,141,48.4,4002890951,212,11.4,4003878061,178,,4002890945,56,Center,4002890953,213,1.1,4002890947,140,51.1,,,,,,,70ukveu4kwheeizg6x694krmx,O. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502140759,207,1,1,21,8,6xjy1q2m55iiwe8g1r1yffbc9,1,54.1,44.1,2023-01-29T16:26:11.285Z,2023-01-30T04:28:21Z,4003878269,178,,4002890993,213,0.1,4002890989,141,44.3,4002890991,212,1.4,4002890987,140,55.4,4002890985,56,Center,,,,,,,dfdq5f5mrzq9zaj1mrfhk5905,Y. Belaïli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502140781,208,3,1,21,10,6xjy1q2m55iiwe8g1r1yffbc9,1,57.9,47.8,2023-01-29T16:26:13.541Z,2023-01-30T04:28:19Z,4003878305,178,,4003732879,465,,4002891145,233,220,4002891125,286,,4002891123,56,Center,,,,,,,,,,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502140755,220,45,1,21,10,121le8unjfzug3iu9pgkqa1c7,0,42.1,52.2,2023-01-29T16:26:13.541Z,2023-01-30T04:28:19Z,4002891175,233,208,4002890969,56,Back,4002890971,285,,,,,,,,,,,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502140795,209,1,1,21,13,6xjy1q2m55iiwe8g1r1yffbc9,0,72.2,64.2,2023-01-29T16:26:16.907Z,2023-01-30T04:28:17Z,4002891203,141,53.4,4002891199,56,Center,4002891207,213,4.4,4002891205,212,7.6,4002891201,140,70.3,4003878387,178,,,,,,,,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502140801,221,61,1,21,13,121le8unjfzug3iu9pgkqa1c7,1,26.1,39.5,2023-01-29T16:26:17.033Z,2023-01-30T04:28:17Z,4002891237,56,Back,4003878433,178,,,,,,,,,,,,,,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502140809,222,61,1,21,14,121le8unjfzug3iu9pgkqa1c7,1,21.8,36.9,2023-01-29T16:26:17.390Z,2023-01-30T04:28:16Z,4003878493,178,,4002891279,56,Back,4003878491,21,,,,,,,,,,,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502140853,223,12,1,21,16,121le8unjfzug3iu9pgkqa1c7,1,13.8,49,2023-01-29T16:26:19.097Z,2023-01-30T04:28:16Z,4002891485,140,25.0,4003878521,178,,4002891491,213,0.5,4002891487,141,58.5,4002891489,212,13.4,4002891481,56,Back,,,,,,,z2richg7upw6hth0dzrvm02d,D. Lovren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502140875,210,44,1,21,21,6xjy1q2m55iiwe8g1r1yffbc9,1,80.3,35.8,2023-01-29T16:26:24.932Z,2023-01-30T04:28:16Z,4002891567,286,,4002891565,56,Center,4002891585,233,224,,,,,,,,,,,,,,,,1xxlgx6g07x3r0zwzywm26sq1,B. Moussiti-Oko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502140857,224,44,1,21,21,121le8unjfzug3iu9pgkqa1c7,0,19.7,64.2,2023-01-29T16:26:24.933Z,2023-01-30T04:28:15Z,4002891507,285,,4002891599,233,210,4002891505,56,Back,,,,,,,,,,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502140889,211,1,1,21,21,6xjy1q2m55iiwe8g1r1yffbc9,1,82.9,34.4,2023-01-29T16:26:25.053Z,2023-01-30T04:28:15Z,4002891647,141,21.6,4003878647,178,,4002891643,56,Center,4002891645,140,85.4,4002891641,3,,4002891649,212,9.1,4002891651,213,5.0,,,,1xxlgx6g07x3r0zwzywm26sq1,B. Moussiti-Oko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502140901,212,1,1,21,22,6xjy1q2m55iiwe8g1r1yffbc9,1,82.8,29.1,2023-01-29T16:26:25.827Z,2023-01-30T04:28:14Z,4002891711,141,38.8,4002891709,140,88.0,4002891713,212,8.6,4003878685,178,,4002891707,56,Center,4002891715,213,0.9,4002891705,155,,,,,9higgl848a37qflh0sts05tjp,C. Bayala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502140907,213,3,1,21,25,6xjy1q2m55iiwe8g1r1yffbc9,0,85.3,43.6,2023-01-29T16:26:28.097Z,2023-01-30T04:28:13Z,4002891749,56,Center,4003878783,178,,4002891751,286,,4003733339,465,,4002891793,233,225,,,,,,,,,,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502140903,225,7,1,21,25,121le8unjfzug3iu9pgkqa1c7,1,14.7,56.4,2023-01-29T16:26:28.148Z,2023-01-30T04:28:13Z,4003733371,384,,4002891729,56,Back,4002891761,233,213,4002891731,285,,4003878845,178,,,,,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502140923,214,3,1,21,26,6xjy1q2m55iiwe8g1r1yffbc9,0,83.9,43.4,2023-01-29T16:26:29.487Z,2023-01-30T04:28:13Z,4003733817,464,,4002891837,56,Center,4003878971,178,,4002891931,286,,4003737861,233,227,,,,,,,,,,dfdq5f5mrzq9zaj1mrfhk5905,Y. Belaïli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502140933,227,7,1,21,26,121le8unjfzug3iu9pgkqa1c7,0,16.1,56.6,2023-01-29T16:26:29.527Z,2023-01-30T04:28:12Z,4003878985,178,,4003737853,233,214,4002891879,285,,4002891877,56,Back,4003733831,385,,,,,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502140917,226,61,1,21,26,121le8unjfzug3iu9pgkqa1c7,1,14.2,59.3,2023-01-29T16:26:29.687Z,2023-01-30T04:28:12Z,4003879711,178,,4002891813,56,Back,,,,,,,,,,,,,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
