id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value
2519319449,116,1,1,11,9,3c3jcs7vc1t6vz5lev162jyv7,1,47.7,43,2023-03-12T16:16:41.104Z,2023-03-13T02:04:08Z,4094855737,178,,4093526497,212,25.4,4093526499,213,4.9,4093526493,140,51.3,4093526491,56,Right,4093526495,141,6.0,,,,,,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519319573,117,1,1,11,13,3c3jcs7vc1t6vz5lev162jyv7,1,52.7,5.7,2023-03-12T16:16:45.263Z,2023-03-13T02:04:08Z,4094855761,178,,4093527297,141,28.2,4093527299,212,16.8,4093527301,213,2.0,4093527293,56,Back,4093527295,140,46.2,,,,,,,3sc349yey596xp2j6xlyt0frp,T. Foket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519319521,114,27,1,11,14,4t4hod56fsj7utpjdor8so5q6,1,0,0,2023-03-12T16:16:46.666Z,2023-03-12T22:05:20Z,4093527357,233,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519319579,118,27,1,11,14,3c3jcs7vc1t6vz5lev162jyv7,1,0,0,2023-03-12T16:16:46.666Z,2023-03-12T22:05:20Z,4093527387,233,114,4093527325,53,8qmm84tue6kuz8e5nhhdhmz8p,4093527323,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519320405,115,28,1,12,8,4t4hod56fsj7utpjdor8so5q6,1,0,0,2023-03-12T16:17:40.319Z,2023-03-12T22:05:25Z,4093531883,233,120,4093531865,55,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519320377,120,28,1,12,8,3c3jcs7vc1t6vz5lev162jyv7,1,0,0,2023-03-12T16:17:40.319Z,2023-03-12T22:05:25Z,4093531907,233,115,4093531727,55,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519320419,116,68,1,12,12,4t4hod56fsj7utpjdor8so5q6,0,0,0,2023-03-12T16:17:43.861Z,2023-03-12T22:05:37Z,4093532565,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519320981,129,68,1,12,12,3c3jcs7vc1t6vz5lev162jyv7,1,0,0,2023-03-12T16:17:43.900Z,2023-03-12T22:05:45Z,4093535959,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519320417,121,1,1,12,14,3c3jcs7vc1t6vz5lev162jyv7,1,40.3,31.4,2023-03-12T16:17:46.075Z,2023-03-13T02:04:07Z,4093531965,140,38.5,4093531971,213,1.9,4093531963,56,Back,4093531969,212,6.4,4093531967,141,40.4,4094856283,178,,,,,,,,8zo4abj7d3ut3cry9tcsoglw,C. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519320461,122,1,1,12,16,3c3jcs7vc1t6vz5lev162jyv7,1,38.1,43.4,2023-03-12T16:17:48.465Z,2023-03-13T02:04:07Z,4093532195,140,43.2,4093532193,56,Back,4094856357,178,,4093532197,141,77.2,4093532199,212,23.6,4093532201,213,1.3,,,,,,,96wcx761pzv5ub4sfwsynp51x,A. Matusiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519320551,123,1,1,12,19,3c3jcs7vc1t6vz5lev162jyv7,1,46.8,85.6,2023-03-12T16:17:51.564Z,2023-03-13T02:04:06Z,4093532633,56,Center,4093532631,155,,4093532635,140,72.6,4094856391,178,,4093532641,213,5.9,4093532639,212,29.0,4093532637,141,70.3,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519320653,124,1,1,12,24,3c3jcs7vc1t6vz5lev162jyv7,1,64.5,59.9,2023-03-12T16:17:56.519Z,2023-03-13T02:04:04Z,4093533219,212,37.8,4093533221,213,4.9,4093533217,141,5.2,4093533223,1,,4093533215,140,70.7,4094856493,178,,4093533213,56,Right,,,,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519320679,125,1,1,12,31,3c3jcs7vc1t6vz5lev162jyv7,1,71.9,16.3,2023-03-12T16:18:03.019Z,2023-03-13T02:04:01Z,4093533389,141,4.6,4093533387,140,88.4,4093533393,213,5.9,4094856533,178,,4093533391,212,19.1,4093533385,56,Right,,,,,,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519320723,126,1,1,12,33,3c3jcs7vc1t6vz5lev162jyv7,1,87.4,4.5,2023-03-12T16:18:05.411Z,2023-03-13T02:04:01Z,4093533667,140,91.7,4093533669,141,39.1,4094439675,20,,4094439673,224,,4093533671,212,24.0,4093533661,2,,4093535085,154,,4093533665,56,Center,3sc349yey596xp2j6xlyt0frp,T. Foket,4094856603,178,4093533673,213,,1.4,4093535083,210,13,4093533663,155,,,,1,,,,,,,,,,,,,,,,,,,
2519320729,127,13,1,12,34,3c3jcs7vc1t6vz5lev162jyv7,1,92.4,37.3,2023-03-12T16:18:06.426Z,2023-03-13T02:04:00Z,4093535123,108,,4093535121,103,66.7,4093535119,102,41.5,4093535113,154,,4093535105,81,,4093535127,230,97.5,4093535129,231,48.7,4093535109,29,,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,4093535125,328,4093533703,56,,Center,4093535101,72,,4093533699,22,,4093533701,17,,4093535115,55,4094914201,388,,126,,,,,,,,,,,,,
2519320711,117,5,1,12,36,4t4hod56fsj7utpjdor8so5q6,1,-0.7,56.6,2023-03-12T16:18:07.757Z,2023-03-12T22:06:14Z,4093533735,233,128,4093533605,346,,4093533603,56,Back,,,,,,,,,,,,,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519320733,128,5,1,12,36,3c3jcs7vc1t6vz5lev162jyv7,0,100.7,43.4,2023-03-12T16:18:07.757Z,2023-03-12T22:06:13Z,4093533759,233,117,4093533715,56,Center,4093533717,346,,,,,,,,,,,,,,,,,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519321021,118,1,1,12,49,4t4hod56fsj7utpjdor8so5q6,1,4.7,49,2023-03-12T16:18:21.074Z,2023-03-13T02:03:59Z,4093535491,213,0.8,4093535481,56,Back,4093535493,1,,4093535489,212,37.6,4093535497,74,,4093535487,141,89.7,4093535477,155,,4093535485,140,28.9,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,4093535475,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519321067,119,1,1,12,58,4t4hod56fsj7utpjdor8so5q6,1,57.9,89.8,2023-03-12T16:18:30.083Z,2023-03-13T02:03:57Z,4094857707,178,,4093535731,213,4.5,4093535723,56,Center,4093535725,140,54.4,4093535729,212,14.8,4093535727,141,68.7,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519321123,120,1,1,13,0,4t4hod56fsj7utpjdor8so5q6,0,51.6,66.1,2023-03-12T16:18:32.525Z,2023-03-13T02:03:56Z,4093536043,141,0.0,4093536045,212,55.7,4094857759,178,,4093540797,196,,4093536039,140,81.9,4093536035,56,Right,4093536049,1,,4093536031,155,,28s6z18rcl9v8561yzu7m0voq,E. Matazo,4093536047,213,,,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519321129,121,43,1,13,4,4t4hod56fsj7utpjdor8so5q6,1,0,0,2023-03-12T16:18:35.909Z,2023-03-12T16:18:48Z,4093536069,56,Right,4093537069,144,61,,,,,,,,,,,,,,,,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519321147,122,5,1,13,5,4t4hod56fsj7utpjdor8so5q6,0,83.9,-1.6,2023-03-12T16:18:36.968Z,2023-03-12T22:07:09Z,4093536317,233,130,4093536155,56,Right,4093536159,347,,,,,,,,,,,,,,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519321167,130,5,1,13,5,3c3jcs7vc1t6vz5lev162jyv7,1,16.1,101.6,2023-03-12T16:18:36.968Z,2023-03-12T22:07:09Z,4093536291,233,122,4093536277,347,,4093536275,56,Back,,,,,,,,,,,,,,,,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519321359,131,1,1,13,17,3c3jcs7vc1t6vz5lev162jyv7,1,11.5,100,2023-03-12T16:18:48.997Z,2023-03-13T02:03:55Z,4093537331,213,5.5,4093537323,56,Back,4093537321,107,,4093537325,140,15.9,4093537329,212,6.5,4093537327,141,93.9,,,,,,,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519321403,132,1,1,13,19,3c3jcs7vc1t6vz5lev162jyv7,1,14.7,96.1,2023-03-12T16:18:51.054Z,2023-03-13T02:03:55Z,4093537569,212,33.2,4093537567,141,86.5,4093537563,56,Back,4093537573,1,,4094858421,178,,4093537565,140,45.7,4093537561,155,,4093537571,213,6.1,fvd7y3f6948713acbas7w3u2,D. Lopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519321431,133,1,1,13,21,3c3jcs7vc1t6vz5lev162jyv7,0,43.8,86,2023-03-12T16:18:53.654Z,2023-03-13T02:03:54Z,4093537709,212,19.4,4093537713,213,5.0,4094858503,178,,4093537701,140,48.6,4093537705,141,58.5,4093537699,56,Back,4093537697,155,,,,,edti8t30h7ukwi3wqlzaczje1,F. Balogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519321421,123,49,1,13,24,4t4hod56fsj7utpjdor8so5q6,1,55,40.3,2023-03-12T16:18:56.554Z,2023-03-13T02:03:54Z,,,,,,,,,,,,,,,,,,,,,,,,,2axi9gr1lhuewlt06emrk44q1,M. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519321479,124,1,1,13,26,4t4hod56fsj7utpjdor8so5q6,1,51.9,42.8,2023-03-12T16:18:58.450Z,2023-03-13T02:03:52Z,4094858669,178,,4093537929,141,18.4,4093537927,140,52.8,4093537931,212,16.6,4093537933,213,4.8,4093537925,56,Right,,,,,,,2axi9gr1lhuewlt06emrk44q1,M. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519321505,125,1,1,13,28,4t4hod56fsj7utpjdor8so5q6,1,52.9,12.6,2023-03-12T16:19:00.324Z,2023-03-13T02:03:51Z,4093538069,140,63.4,4093538077,213,0.4,4094858745,178,,4093538065,56,Right,4093538075,212,12.0,4093538073,141,19.4,,,,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519321567,126,1,1,13,30,4t4hod56fsj7utpjdor8so5q6,1,62.9,15.7,2023-03-12T16:19:02.525Z,2023-03-13T02:03:50Z,4093538453,141,6.1,4093538451,140,72.8,4094858803,178,,4093538455,212,12.3,4093538449,56,Right,4093538457,213,5.7,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519321599,127,1,1,13,35,4t4hod56fsj7utpjdor8so5q6,1,67.7,0.6,2023-03-12T16:19:06.933Z,2023-03-13T02:03:47Z,4093538649,140,68.3,4093538647,56,Right,4093538651,141,13.7,4093538655,213,1.5,4094858901,178,,4093538653,212,8.9,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519321621,128,1,1,13,36,4t4hod56fsj7utpjdor8so5q6,1,64.2,10.3,2023-03-12T16:19:07.898Z,2023-03-13T02:03:46Z,4093538793,212,11.3,4094858959,178,,4093538791,141,12.9,4093538795,213,0.2,4093538789,140,74.8,4093538787,56,Right,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519321645,129,1,1,13,36,4t4hod56fsj7utpjdor8so5q6,1,72.8,6.9,2023-03-12T16:19:08.633Z,2023-03-13T02:03:46Z,4094859075,178,,4093538931,212,17.0,4093538925,56,Center,4093538933,213,1.8,4093538937,156,,4093538929,141,31.1,4093538927,140,68.6,,,,8vhjmcgjbzpzd4vv3zb945p1w,M. Akliouche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519321747,130,1,1,13,41,4t4hod56fsj7utpjdor8so5q6,1,75.1,47.2,2023-03-12T16:19:13.126Z,2023-03-13T02:03:45Z,4093539497,141,78.0,4093539499,212,21.5,4094859151,178,,4093539501,213,1.8,4093539495,140,70.4,4093539493,56,Center,,,,,,,28s6z18rcl9v8561yzu7m0voq,E. Matazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519321815,131,1,1,13,44,4t4hod56fsj7utpjdor8so5q6,1,72.3,75.8,2023-03-12T16:19:15.964Z,2023-03-13T02:03:44Z,4093539843,212,4.0,4094859365,178,,4093539841,141,69.9,4093539837,140,71.8,4093539833,56,Center,4093539847,213,4.6,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519321847,132,1,1,13,47,4t4hod56fsj7utpjdor8so5q6,1,73.1,68.4,2023-03-12T16:19:18.950Z,2023-03-13T02:03:42Z,4093540031,140,89.5,4093540035,141,29.3,4094859415,178,,4093540039,213,5.3,4093540037,212,31.7,4093540029,56,Center,4093540027,155,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519321867,133,1,1,13,49,4t4hod56fsj7utpjdor8so5q6,0,89.5,25.4,2023-03-12T16:19:21.454Z,2023-03-13T02:03:41Z,4093540133,141,34.5,4094859489,178,,4093540135,212,6.2,4093540131,140,90.2,4093540259,233,134,4093540129,56,Center,4093540137,213,1.5,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519321887,134,61,1,13,49,3c3jcs7vc1t6vz5lev162jyv7,1,10.2,69.5,2023-03-12T16:19:21.572Z,2023-03-13T02:03:41Z,4093540211,56,Back,4094859765,178,,,,,,,,,,,,,,,,,,,,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519321905,134,6,1,13,52,4t4hod56fsj7utpjdor8so5q6,1,91.1,31.8,2023-03-12T16:19:23.941Z,2023-03-12T22:08:25Z,4093540329,56,Center,4093540357,233,135,4093540331,75,,,,,,,,,,,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519321901,135,6,1,13,52,3c3jcs7vc1t6vz5lev162jyv7,0,8.9,68.2,2023-03-12T16:19:23.941Z,2023-03-12T22:08:26Z,4093540303,73,,4093540301,56,Back,4093540375,233,134,,,,,,,,,,,,,,,,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519322417,135,1,1,14,25,4t4hod56fsj7utpjdor8so5q6,1,99.5,0.5,2023-03-12T16:19:57.261Z,2023-03-12T22:08:42Z,4093543173,6,,4093543185,213,1.8,4093543181,212,19.0,4093543175,56,Center,4094860113,178,,4093543179,141,28.0,4093543177,140,96.1,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519322467,136,1,1,14,27,4t4hod56fsj7utpjdor8so5q6,1,96.1,21.9,2023-03-12T16:19:59.119Z,2023-03-13T02:03:40Z,4093543477,141,16.2,4093543479,212,5.2,4093543475,140,92.8,4094860173,178,,4093543473,56,Right,4093543481,213,4.0,,,,,,,8vhjmcgjbzpzd4vv3zb945p1w,M. Akliouche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519322475,137,1,1,14,29,4t4hod56fsj7utpjdor8so5q6,0,88.3,11.3,2023-03-12T16:20:01.363Z,2023-03-13T02:03:39Z,4093543531,213,1.6,4093543525,140,88.4,4094446191,20,,4094860259,178,,4094446189,223,,4093543523,56,Right,4093543521,155,,4093543519,2,,28x7i681wkjueanvkevew3bh1,A. Golovin,4093543527,141,4093543529,212,19.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519322493,136,61,1,14,29,3c3jcs7vc1t6vz5lev162jyv7,1,11.8,82.5,2023-03-12T16:20:01.555Z,2023-03-13T02:03:39Z,4094860321,21,,4094860323,178,,4093543623,56,Back,,,,,,,,,,,,,,,,96wcx761pzv5ub4sfwsynp51x,A. Matusiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519322555,138,1,1,14,33,4t4hod56fsj7utpjdor8so5q6,1,70.1,11.3,2023-03-12T16:20:05.328Z,2023-03-13T02:03:38Z,4093543977,212,10.5,4093543979,213,5.9,4094860511,178,,4093543975,141,5.0,4093543971,56,Right,4093543973,140,79.2,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519322611,139,1,1,14,36,4t4hod56fsj7utpjdor8so5q6,1,78.5,5,2023-03-12T16:20:07.857Z,2023-03-13T02:03:37Z,4094860593,178,,4093544261,155,,4093544271,213,1.2,4093544263,56,Center,4093545319,154,,4093544269,212,25.4,4093544267,141,39.7,4093545317,210,13,28x7i681wkjueanvkevew3bh1,A. Golovin,4093544265,140,4094446871,20,87.5,,4093544259,2,,4094446869,224,,,,1,,,,,,,,,,,,,,,,,,,
2519322617,140,13,1,14,37,4t4hod56fsj7utpjdor8so5q6,1,88.9,41.9,2023-03-12T16:20:08.982Z,2023-03-13T02:03:36Z,4093545387,231,49.2,4093545025,328,,4093545367,55,139,4093545377,102,44.7,4093545363,154,,4093545381,103,69.4,4093544297,56,Center,4093545361,29,,2axi9gr1lhuewlt06emrk44q1,M. Sarr,4094860661,178,4093544295,17,,,4093545021,15,,4093545019,25,,4093545359,74,,4093545385,230,,,,95.8,,,,,,,,,,,,,
2519322599,137,5,1,14,38,3c3jcs7vc1t6vz5lev162jyv7,1,-1.3,59.8,2023-03-12T16:20:10.476Z,2023-03-12T22:09:12Z,4093544237,346,,4093544235,56,Back,4093544403,233,141,,,,,,,,,,,,,,,,96wcx761pzv5ub4sfwsynp51x,A. Matusiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519322625,141,5,1,14,38,4t4hod56fsj7utpjdor8so5q6,0,101.3,40.2,2023-03-12T16:20:10.476Z,2023-03-12T22:09:12Z,4093544347,346,,4093544421,233,137,4093544343,56,Center,,,,,,,,,,,,,,,,2axi9gr1lhuewlt06emrk44q1,M. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519322873,138,1,1,14,54,3c3jcs7vc1t6vz5lev162jyv7,1,4.6,47.4,2023-03-12T16:20:26.641Z,2023-03-13T02:03:36Z,4093545703,237,,4093545687,141,51.9,4093545691,212,12.4,4093545695,213,0.3,4093545685,140,16.0,4093545681,124,,4093545683,56,Back,,,,89sv092huj2obzdazmft854a1,Y. Diouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519322945,139,1,1,14,57,3c3jcs7vc1t6vz5lev162jyv7,1,16.2,48.8,2023-03-12T16:20:28.915Z,2023-03-13T02:03:35Z,4093546139,140,3.3,4093546145,141,38.2,4093546147,212,15.3,4094860853,178,,4093546135,56,Back,4093546149,213,3.6,,,,,,,96wcx761pzv5ub4sfwsynp51x,A. Matusiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519323025,140,1,1,15,1,3c3jcs7vc1t6vz5lev162jyv7,1,5.7,40.6,2023-03-12T16:20:32.693Z,2023-03-13T02:03:34Z,4093546647,140,47.9,4093546649,141,2.0,4093546655,1,,4093546651,212,51.5,4093546643,155,,4094845779,178,,4093546653,213,5.7,4093546645,56,Back,89sv092huj2obzdazmft854a1,Y. Diouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519574291,1209,67,1,15,3,3c3jcs7vc1t6vz5lev162jyv7,1,46.3,6.7,2023-03-12T16:20:35.503Z,2023-03-13T02:03:33Z,4094919603,233,1155,,,,,,,,,,,,,,,,,,,,,,3sc349yey596xp2j6xlyt0frp,T. Foket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519574289,1155,67,1,15,3,4t4hod56fsj7utpjdor8so5q6,0,53.7,93.3,2023-03-12T16:20:35.504Z,2023-03-13T02:03:33Z,4094919623,233,1209,,,,,,,,,,,,,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519323055,141,1,1,15,7,3c3jcs7vc1t6vz5lev162jyv7,1,42.4,16.6,2023-03-12T16:20:38.922Z,2023-03-13T02:03:31Z,4093546865,141,9.1,4094845985,178,,4093546861,56,Back,4093546863,140,32.1,4093546867,212,12.0,4093546869,213,3.6,,,,,,,3sc349yey596xp2j6xlyt0frp,T. Foket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519323187,142,1,1,15,11,3c3jcs7vc1t6vz5lev162jyv7,1,28.4,10.5,2023-03-12T16:20:42.728Z,2023-03-13T02:03:29Z,4093547497,141,37.1,4093547499,212,25.6,4094846503,178,,4093547501,213,2.4,4093547495,140,11.2,4093547493,56,Back,,,,,,,8zo4abj7d3ut3cry9tcsoglw,C. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519323213,143,1,1,15,15,3c3jcs7vc1t6vz5lev162jyv7,1,17.3,42.9,2023-03-12T16:20:46.849Z,2023-03-13T02:03:28Z,4093547629,141,62.7,4093547627,140,47.0,4094846917,178,,4093547635,1,,4093547631,212,34.0,4093547623,155,,4093547625,56,Back,4093547633,213,0.4,89sv092huj2obzdazmft854a1,Y. Diouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519323249,144,1,1,15,17,3c3jcs7vc1t6vz5lev162jyv7,1,46,60.9,2023-03-12T16:20:49.285Z,2023-03-13T02:03:27Z,4093547833,141,38.9,4093547835,212,15.0,4093547831,140,47.2,4093547829,56,Back,4094847007,178,,4093547837,213,4.8,,,,,,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519323277,145,1,1,15,20,3c3jcs7vc1t6vz5lev162jyv7,1,48.7,37.3,2023-03-12T16:20:51.910Z,2023-03-13T02:03:27Z,4093547933,56,Right,4093547935,140,56.6,4094847111,178,,4093547941,213,5.1,4093547939,212,20.1,4093547937,141,10.4,,,,,,,fvd7y3f6948713acbas7w3u2,D. Lopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519323343,146,1,1,15,22,3c3jcs7vc1t6vz5lev162jyv7,1,56.7,12.6,2023-03-12T16:20:54.280Z,2023-03-13T02:03:26Z,4093548309,140,56.0,4093548307,56,Right,4093548313,212,2.8,4093548315,213,1.8,4093548311,141,16.5,4094847227,178,,,,,,,,3sc349yey596xp2j6xlyt0frp,T. Foket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519323365,147,1,1,15,24,3c3jcs7vc1t6vz5lev162jyv7,1,55.7,21.8,2023-03-12T16:20:56.181Z,2023-03-13T02:03:25Z,4093548437,213,4.6,4093548435,212,9.1,4093548431,140,55.1,4093548433,141,8.5,4093548429,56,Right,4094847383,178,,,,,,,,fvd7y3f6948713acbas7w3u2,D. Lopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519323413,148,1,1,15,27,3c3jcs7vc1t6vz5lev162jyv7,1,53.4,20.2,2023-03-12T16:20:59.655Z,2023-03-13T02:03:24Z,4093548683,140,40.7,4094847503,178,,4093548685,141,65.8,4093548681,56,Back,4093548691,1,,4093548679,155,,4093548687,212,33.8,4093548689,213,2.0,3sc349yey596xp2j6xlyt0frp,T. Foket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519323471,151,1,1,15,33,3c3jcs7vc1t6vz5lev162jyv7,1,42,62.3,2023-03-12T16:21:04.881Z,2023-03-13T02:03:22Z,4093548955,141,45.2,4093548951,56,Center,4093548953,140,52.7,4093548957,212,16.2,4094847639,178,,4093548959,213,5.5,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519323533,152,1,1,15,35,3c3jcs7vc1t6vz5lev162jyv7,1,53.6,44.1,2023-03-12T16:21:07.414Z,2023-03-13T02:03:22Z,4093550333,210,15,4094848149,178,,4093549307,141,49.9,4093549309,212,18.1,4093549303,56,Center,4093549311,213,0.2,4093549305,140,70.4,,,,fvd7y3f6948713acbas7w3u2,D. Lopy,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2519323539,153,15,1,15,37,3c3jcs7vc1t6vz5lev162jyv7,1,69.8,46.2,2023-03-12T16:21:09.579Z,2023-03-13T02:03:21Z,4093549347,56,Center,4093550359,76,,4093549731,20,,4093549343,22,,4093550361,29,,4093550383,146,93.3,4093550363,55,152,4093550373,103,17.7,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,4093549773,233,4093550377,215,142,,4093550369,102,53.0,4093549345,18,,4094848255,178,,4093550387,147,,,,48.7,,,,,,,,,,,,,
2519323549,142,10,1,15,38,4t4hod56fsj7utpjdor8so5q6,1,3.5,49.6,2023-03-12T16:21:10.666Z,2023-03-13T02:03:20Z,4093549417,56,Back,4094451987,377,,4093549647,177,,4093549415,182,,4093549413,178,,4093549777,233,153,,,,,,,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
