id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/10/value,qualifier/13/value,qualifier/17/value,assist,qualifier/16/value
2458688485,156,61,1,13,37,bx0cdmzr2gwr70ez72dorx82p,0,66.7,97.3,2022-09-11T13:13:53.282Z,2022-09-12T06:04:04Z,3775555241,178,,3773235741,56,Left,,,,,,,,,,,,,,,,,,,e3kdoxu1kwn2w3wwi1rqhvr9x,A. Delort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458688553,138,1,1,13,38,6xjy1q2m55iiwe8g1r1yffbc9,1,36.1,4.9,2022-09-11T13:13:54.793Z,2022-09-12T06:04:04Z,3773236067,56,Right,3775555291,178,,3773236071,141,3.4,3773236063,157,,3773236069,140,63.4,3773236077,1,,3773236075,213,6.2,3773236073,212,28.7,bm1utly0qt2kaexijsu2p2tw5,M. Coutadeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458688557,139,61,1,13,40,6xjy1q2m55iiwe8g1r1yffbc9,0,53.8,6.6,2022-09-11T13:13:55.895Z,2022-09-12T06:04:03Z,3773236093,56,Right,3775555447,178,,,,,,,,,,,,,,,,,,,,d040o5igq61iizexn1v2a5t5h,R. Hamouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458688573,157,49,1,13,42,bx0cdmzr2gwr70ez72dorx82p,1,29.5,90.8,2022-09-11T13:13:58.585Z,2022-09-12T06:04:02Z,,,,,,,,,,,,,,,,,,,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458688679,158,1,1,13,44,bx0cdmzr2gwr70ez72dorx82p,1,25.4,77.2,2022-09-11T13:14:00.447Z,2022-09-12T06:04:02Z,3773236697,212,10.3,3775555529,178,,3773236695,141,62.4,3773236699,213,4.9,3773236693,140,27.7,3773236691,56,Back,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458688725,159,1,1,13,49,bx0cdmzr2gwr70ez72dorx82p,1,28,53.6,2022-09-11T13:14:05.514Z,2022-09-12T06:04:01Z,3773236903,213,0.8,3773236901,212,16.7,3773236897,140,39.1,3775555577,178,,3773236899,141,71.1,3773236895,56,Back,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458688869,160,1,1,13,50,bx0cdmzr2gwr70ez72dorx82p,1,37.8,61.7,2022-09-11T13:14:06.517Z,2022-09-12T06:04:01Z,3773237547,56,Back,3773237551,141,64.1,3773237549,140,9.4,3773237553,212,29.9,3775555615,178,,3773237555,213,3.1,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458688987,161,1,1,13,57,bx0cdmzr2gwr70ez72dorx82p,1,4,70.2,2022-09-11T13:14:13.488Z,2022-09-12T06:03:59Z,3775555727,178,,3773238101,213,0.5,3773238099,212,27.8,3773238093,56,Back,3773238095,140,26.7,3773238097,141,91.2,,,,,,,8govqd0xf8ijst50tgypaep5h,K. Schmeichel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458689033,162,1,1,14,1,bx0cdmzr2gwr70ez72dorx82p,1,22,90.4,2022-09-11T13:14:17.649Z,2022-09-12T06:03:58Z,3773238351,140,22.4,3773238349,56,Back,3773238355,212,12.2,3773238353,141,72.5,3775555845,178,,3773238357,213,4.7,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458689127,163,1,1,14,4,bx0cdmzr2gwr70ez72dorx82p,1,21,65.8,2022-09-11T13:14:20.634Z,2022-09-12T06:03:56Z,3773238831,141,26.0,3773238835,213,5.0,3773238829,140,27.6,3773238833,212,27.9,3773238827,56,Back,3775555891,178,,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458689211,164,1,1,14,10,bx0cdmzr2gwr70ez72dorx82p,1,41.9,20.1,2022-09-11T13:14:26.171Z,2022-09-12T06:03:55Z,3773239331,141,4.3,3773239333,212,29.1,3775555977,178,,3773239329,140,67.7,3773239335,213,5.9,3773239327,56,Right,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458689217,165,61,1,14,11,bx0cdmzr2gwr70ez72dorx82p,0,60,1.8,2022-09-11T13:14:27.135Z,2022-09-12T06:03:55Z,3773239355,56,Right,3775556213,178,,,,,,,,,,,,,,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459115079,1273,43,1,14,11,6xjy1q2m55iiwe8g1r1yffbc9,1,0,0,2022-09-11T13:14:27.135Z,2022-09-12T03:49:27Z,3775587439,144,82,3775587403,178,0,,,,,,,,,,,,,,,,,,,bi49lcldxz8jubp72kgeke2y2,K. Spadanuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459115075,1272,43,1,14,11,6xjy1q2m55iiwe8g1r1yffbc9,1,0,0,2022-09-11T13:14:27.145Z,2022-09-12T03:49:29Z,3775587377,178,0,3775587463,144,82,,,,,,,,,,,,,,,,,,,bi49lcldxz8jubp72kgeke2y2,K. Spadanuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458689197,140,49,1,14,12,6xjy1q2m55iiwe8g1r1yffbc9,1,42.5,96.2,2022-09-11T13:14:28.793Z,2022-09-12T06:03:54Z,,,,,,,,,,,,,,,,,,,,,,,,,bi49lcldxz8jubp72kgeke2y2,K. Spadanuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458689223,141,1,1,14,12,6xjy1q2m55iiwe8g1r1yffbc9,1,42.5,96.2,2022-09-11T13:14:28.818Z,2022-09-12T06:03:54Z,3773239377,140,54.5,3773239375,56,Left,3773239379,141,92.6,3775556337,178,,3773239383,213,6.1,3773239381,212,12.8,,,,,,,bi49lcldxz8jubp72kgeke2y2,K. Spadanuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458689239,142,1,1,14,14,6xjy1q2m55iiwe8g1r1yffbc9,1,51.6,93.6,2022-09-11T13:14:30.112Z,2022-09-12T06:03:53Z,3775556387,178,,3773239453,212,6.1,3773239455,213,4.0,3773239451,141,86.6,3773239447,56,Back,3773239449,140,47.9,,,,,,,da81277761mvu8idmy1ekqdw5,Y. Touzghar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458689357,143,1,1,14,15,6xjy1q2m55iiwe8g1r1yffbc9,0,45.5,86.6,2022-09-11T13:14:31.170Z,2022-09-12T06:03:53Z,3773240085,141,93.9,3773240089,213,0.1,3773240083,140,89.5,3773240091,1,,3773240079,155,,3773240087,212,46.5,3773240081,56,Left,3775556417,178,,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458689869,171,61,1,14,18,bx0cdmzr2gwr70ez72dorx82p,0,19.6,10.5,2022-09-11T13:14:34.653Z,2022-09-12T06:03:52Z,3775556727,178,,3775556725,21,,3773242659,56,Back,,,,,,,,,,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458689363,144,61,1,14,20,6xjy1q2m55iiwe8g1r1yffbc9,0,86,88.1,2022-09-11T13:14:35.945Z,2022-09-12T06:03:52Z,3775556817,178,,3773240113,56,Left,,,,,,,,,,,,,,,,,,,bi49lcldxz8jubp72kgeke2y2,K. Spadanuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458689391,166,49,1,14,22,bx0cdmzr2gwr70ez72dorx82p,1,17.4,4.8,2022-09-11T13:14:37.912Z,2022-09-12T06:03:52Z,,,,,,,,,,,,,,,,,,,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458689547,167,1,1,14,26,bx0cdmzr2gwr70ez72dorx82p,1,34.8,12.9,2022-09-11T13:14:42.842Z,2022-09-12T06:03:50Z,3773241037,213,1.2,3773241033,141,38.0,3773241029,56,Back,3773241035,212,18.5,3773241031,140,41.5,3775556971,178,,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458691851,159,45,1,14,30,6xjy1q2m55iiwe8g1r1yffbc9,0,48.7,48.3,2022-09-11T13:14:46.833Z,2022-09-12T06:03:49Z,3773252757,56,Back,3773252761,285,,3773253109,233,168,,,,,,,,,,,,,,,,9higgl848a37qflh0sts05tjp,C. Bayala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458689567,168,3,1,14,30,bx0cdmzr2gwr70ez72dorx82p,1,51.3,51.7,2022-09-11T13:14:46.833Z,2022-09-12T06:03:49Z,3773241165,286,,3773241163,56,Center,3775557077,178,,3773997249,464,,3773253071,233,159,,,,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458689585,169,3,1,14,32,bx0cdmzr2gwr70ez72dorx82p,0,62.8,58.5,2022-09-11T13:14:48.557Z,2022-09-12T06:03:48Z,3773241307,211,,3773241247,56,Center,3775557215,178,,3773241249,286,,3773997425,464,,,,,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458689619,145,1,1,14,33,6xjy1q2m55iiwe8g1r1yffbc9,0,29.7,32,2022-09-11T13:14:49.771Z,2022-09-12T06:03:48Z,3773241497,286,,3773241459,140,22.9,3773241457,56,Back,3773241469,213,3.7,3773241463,212,8.2,3773241493,233,170,3775557365,178,,3773241491,236,,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,3773241461,141,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458689609,170,74,1,14,33,bx0cdmzr2gwr70ez72dorx82p,1,69.3,65.8,2022-09-11T13:14:49.817Z,2022-09-12T06:03:48Z,3773241411,56,Center,3773241505,233,145,3775557517,389,,3773241413,285,,,,,,,,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458689667,146,52,1,14,37,6xjy1q2m55iiwe8g1r1yffbc9,1,14.9,46.7,2022-09-11T13:14:52.984Z,2022-09-12T06:03:47Z,3775557695,178,,3773997951,376,,,,,,,,,,,,,,,,,,,,3xpo0nc3hysdi41gupi7adot1,B. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458689959,147,80,1,14,51,6xjy1q2m55iiwe8g1r1yffbc9,0,13.2,38.4,2022-09-11T13:15:07.729Z,2022-09-12T06:03:47Z,3775557849,178,,,,,,,,,,,,,,,,,,,,,,,3xpo0nc3hysdi41gupi7adot1,B. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458690005,148,1,1,14,56,6xjy1q2m55iiwe8g1r1yffbc9,0,18.8,32.4,2022-09-11T13:15:12.727Z,2022-09-12T06:03:46Z,3773243379,56,Center,3773243389,1,,3773243383,141,21.5,3773243385,212,43.3,3773243375,157,,3773243387,213,6.1,3773243377,198,,3773243381,140,59.4,3xpo0nc3hysdi41gupi7adot1,B. Leroy,3775557909,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458690103,173,44,1,14,59,bx0cdmzr2gwr70ez72dorx82p,1,31.3,70.7,2022-09-11T13:15:15.541Z,2022-09-12T06:03:46Z,3773243955,233,149,3773243871,285,,3773243869,56,Back,,,,,,,,,,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458690109,149,44,1,14,59,6xjy1q2m55iiwe8g1r1yffbc9,0,68.7,29.3,2022-09-11T13:15:15.542Z,2022-09-12T06:03:46Z,3773243891,56,Center,3773243893,286,,3773244083,233,173,,,,,,,,,,,,,,,,da81277761mvu8idmy1ekqdw5,Y. Touzghar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458690129,174,1,1,14,59,bx0cdmzr2gwr70ez72dorx82p,0,32.6,67.4,2022-09-11T13:15:15.718Z,2022-09-12T06:03:45Z,3773244001,213,1.3,3773243991,3,,3773243997,141,69.3,3775515363,388,,3773243995,140,33.0,3773243993,56,Back,3773243999,212,1.4,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458690139,150,44,1,15,1,6xjy1q2m55iiwe8g1r1yffbc9,1,71,39.5,2022-09-11T13:15:17.142Z,2022-09-12T06:03:45Z,3773244227,233,175,3773244037,56,Center,3773244041,286,,,,,,,,,,,,,,,,,d040o5igq61iizexn1v2a5t5h,R. Hamouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458690155,175,44,1,15,1,bx0cdmzr2gwr70ez72dorx82p,0,29,60.5,2022-09-11T13:15:17.143Z,2022-09-12T06:03:45Z,3773244109,56,Back,3773244239,233,150,3773244113,285,,,,,,,,,,,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458690161,151,61,1,15,1,6xjy1q2m55iiwe8g1r1yffbc9,1,70.9,36.8,2022-09-11T13:15:17.237Z,2022-09-12T06:03:44Z,3773246421,56,Center,3775515723,388,,,,,,,,,,,,,,,,,,,,d040o5igq61iizexn1v2a5t5h,R. Hamouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458690201,176,61,1,15,1,bx0cdmzr2gwr70ez72dorx82p,1,28.8,61.5,2022-09-11T13:15:17.253Z,2022-09-12T06:03:44Z,3773244369,56,Back,3775515775,388,,3775515773,15,,,,,,,,,,,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458690223,177,49,1,15,2,bx0cdmzr2gwr70ez72dorx82p,1,27.3,68.8,2022-09-11T13:15:18.231Z,2022-09-12T06:03:43Z,,,,,,,,,,,,,,,,,,,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458690289,178,1,1,15,2,bx0cdmzr2gwr70ez72dorx82p,1,27.1,69,2022-09-11T13:15:18.320Z,2022-09-12T06:03:43Z,3773244777,213,1.6,3775515953,178,,3773244773,141,79.1,3773244775,212,6.9,3773244771,140,27.0,3773244769,56,Back,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459107079,951,43,1,15,4,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2022-09-11T13:15:20.161Z,2022-09-12T02:51:35Z,3775543677,144,82,3775543505,178,0,,,,,,,,,,,,,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458690297,179,61,1,15,5,bx0cdmzr2gwr70ez72dorx82p,1,21.6,77.6,2022-09-11T13:15:21.303Z,2022-09-12T06:03:42Z,3773244815,56,Back,3775516451,178,,,,,,,,,,,,,,,,,,,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459107223,840,83,1,15,10,6xjy1q2m55iiwe8g1r1yffbc9,1,70.1,14.4,2022-09-11T13:15:26.253Z,2022-09-12T06:03:40Z,3775544469,399,26894,,,,,,,,,,,,,,,,,,,,,,9higgl848a37qflh0sts05tjp,C. Bayala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458690447,180,4,1,15,12,bx0cdmzr2gwr70ez72dorx82p,1,27,87.7,2022-09-11T13:15:28.182Z,2022-09-12T05:33:26Z,3773245627,265,,3773245669,233,152,3773245623,56,Back,3773245629,285,,3773245625,152,,3773245621,13,,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458690451,152,4,1,15,12,6xjy1q2m55iiwe8g1r1yffbc9,0,73,12.3,2022-09-11T13:15:28.183Z,2022-09-12T05:33:26Z,3773245635,13,,3773245639,152,,3773245641,265,,3773245637,56,Right,3775516671,178,,3773245749,233,180,3773245643,286,,,,,d040o5igq61iizexn1v2a5t5h,R. Hamouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458690797,181,1,1,15,28,bx0cdmzr2gwr70ez72dorx82p,1,22.4,86.3,2022-09-11T13:15:44.015Z,2022-09-12T06:03:39Z,3773247323,140,19.0,3773247333,212,21.5,3773247337,213,4.5,3773247327,141,55.1,3775516765,178,,3773247317,152,,3773247319,56,Back,3773247315,5,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458690951,182,1,1,15,31,bx0cdmzr2gwr70ez72dorx82p,1,18.9,51.8,2022-09-11T13:15:46.986Z,2022-09-12T06:03:38Z,3773248113,212,18.6,3773248107,56,Back,3773248115,213,5.5,3775516829,178,,3773248109,140,31.1,3773248111,141,31.9,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458691013,183,1,1,15,37,bx0cdmzr2gwr70ez72dorx82p,1,44.9,18.9,2022-09-11T13:15:53.261Z,2022-09-12T06:03:37Z,3773248451,212,20.4,3773248447,140,31.7,3773248445,56,Back,3773248449,141,41.0,3773248453,213,2.3,3775516949,178,,,,,,,,2kgvn1lt5yjsixg13fj0cidt6,A. Beka Beka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458691037,184,1,1,15,41,bx0cdmzr2gwr70ez72dorx82p,1,34.4,36.5,2022-09-11T13:15:57.328Z,2022-09-12T06:03:36Z,3773248571,56,Back,3773248575,141,18.8,3773248573,140,36.9,3773248579,213,4.9,3775517171,178,,3773248577,212,12.3,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458691053,185,1,1,15,43,bx0cdmzr2gwr70ez72dorx82p,1,38.2,18.8,2022-09-11T13:15:59.413Z,2022-09-12T06:03:35Z,3773248685,141,19.1,3773248689,213,0.0,3773248683,140,43.2,3773248687,212,5.3,3773248681,56,Back,3775517231,178,,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458691099,186,1,1,15,44,bx0cdmzr2gwr70ez72dorx82p,1,45.3,22.1,2022-09-11T13:16:00.277Z,2022-09-12T06:03:35Z,3773248865,212,9.6,3775517323,178,,3773248863,141,17.6,3773248867,213,3.5,3773248859,56,Back,3773248861,140,36.6,,,,,,,2kgvn1lt5yjsixg13fj0cidt6,A. Beka Beka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458691127,187,1,1,15,46,bx0cdmzr2gwr70ez72dorx82p,1,38.5,21.3,2022-09-11T13:16:01.966Z,2022-09-12T06:03:34Z,3773249021,213,1.9,3773249017,141,36.5,3775517353,178,,3773249019,212,10.9,3773249013,56,Back,3773249015,140,35.2,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458691165,188,1,1,15,48,bx0cdmzr2gwr70ez72dorx82p,1,36,39.1,2022-09-11T13:16:04.644Z,2022-09-12T06:03:33Z,3773249231,140,49.7,3773249237,213,0.7,3773249229,56,Back,3773249235,212,18.5,3773249233,141,56.1,3775517497,178,,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458691201,189,1,1,15,50,bx0cdmzr2gwr70ez72dorx82p,1,49.9,57.6,2022-09-11T13:16:06.450Z,2022-09-12T06:03:32Z,3773249451,213,0.1,3773249447,141,59.9,3773249445,140,60.4,3773249443,56,Center,3773249449,212,11.1,3775517615,178,,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458691245,190,1,1,15,52,bx0cdmzr2gwr70ez72dorx82p,1,60.7,61.8,2022-09-11T13:16:08.478Z,2022-09-12T06:03:31Z,3775517669,178,,3773249657,141,95.0,3773249665,213,1.0,3773249651,140,75.3,3773249643,56,Left,3773249661,212,27.3,,,,,,,ct32113pfx5q9avf2c0x208ru,S. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458691309,191,1,1,15,55,bx0cdmzr2gwr70ez72dorx82p,0,82.3,92.8,2022-09-11T13:16:11.619Z,2022-09-12T06:03:30Z,3773250005,155,,3773250003,2,,3773250009,140,88.3,3775517727,178,,3773250007,56,Center,3773250013,212,39.3,3773250015,213,4.9,3774105679,72,,7sep6mx2s67mh5fr3raxu7aei,M. Bard,3773250011,141,,35.8,3774105677,224,3773250081,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2458691349,153,12,1,15,58,6xjy1q2m55iiwe8g1r1yffbc9,1,10.3,61.4,2022-09-11T13:16:14.199Z,2022-09-12T06:03:30Z,3775517879,178,,3773250241,15,,3773250211,140,21.1,3773250217,213,1.1,3773250209,56,Back,3773250213,141,91.4,3773250215,212,23.3,,,,1e77it93nx78uu157mmksd71l,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458691367,154,49,1,16,0,6xjy1q2m55iiwe8g1r1yffbc9,1,20.5,82.4,2022-09-11T13:16:16.437Z,2022-09-12T06:03:29Z,,,,,,,,,,,,,,,,,,,,,,,,,bi49lcldxz8jubp72kgeke2y2,K. Spadanuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458691455,155,3,1,16,1,6xjy1q2m55iiwe8g1r1yffbc9,1,23.7,90.2,2022-09-11T13:16:17.702Z,2022-09-12T06:03:28Z,3773250773,285,,3773250831,233,192,3774106503,465,,3773250771,56,Back,3775518157,178,,,,,,,,,,,bi49lcldxz8jubp72kgeke2y2,K. Spadanuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458691421,192,45,1,16,1,bx0cdmzr2gwr70ez72dorx82p,0,76.3,9.8,2022-09-11T13:16:17.702Z,2022-09-12T06:03:29Z,3773250567,286,,3773250857,233,155,3773250557,56,Right,,,,,,,,,,,,,,,,2kgvn1lt5yjsixg13fj0cidt6,A. Beka Beka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458691493,156,1,1,16,5,6xjy1q2m55iiwe8g1r1yffbc9,1,47.3,87,2022-09-11T13:16:21.784Z,2022-09-12T06:03:27Z,3773250979,56,Left,3773250983,141,97.7,3773250985,212,23.1,3773250987,213,0.3,3773250981,140,68.2,3775518203,178,,,,,,,,bi49lcldxz8jubp72kgeke2y2,K. Spadanuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458691499,157,3,1,16,7,6xjy1q2m55iiwe8g1r1yffbc9,0,65.8,92,2022-09-11T13:16:23.372Z,2022-09-12T06:03:27Z,3774107379,464,,3773250997,56,Left,3773251231,233,193,3773250999,286,,3775518389,178,,,,,,,,,,,d040o5igq61iizexn1v2a5t5h,R. Hamouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458691531,193,7,1,16,7,bx0cdmzr2gwr70ez72dorx82p,1,34.2,8,2022-09-11T13:16:23.458Z,2022-09-12T06:03:26Z,3773251167,285,,3773251165,56,Back,3773251163,167,,3774109005,385,,3773251209,233,157,3775518643,178,,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458691845,158,5,1,16,8,6xjy1q2m55iiwe8g1r1yffbc9,1,61,100.7,2022-09-11T13:16:23.986Z,2022-09-12T02:24:18Z,3773252745,56,Left,3773252801,233,194,3773252747,347,,,,,,,,,,,,,,,,,d040o5igq61iizexn1v2a5t5h,R. Hamouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458691553,194,5,1,16,8,bx0cdmzr2gwr70ez72dorx82p,0,39,-0.7,2022-09-11T13:16:23.986Z,2022-09-12T02:24:18Z,3773252853,233,158,3773251259,56,Back,3773251261,347,,,,,,,,,,,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458692099,160,1,1,16,38,6xjy1q2m55iiwe8g1r1yffbc9,0,59.3,100,2022-09-11T13:16:54.080Z,2022-09-12T06:03:26Z,3773254011,107,,3773254017,141,88.7,3775698033,1,,3773254021,213,5.9,3773254015,140,79.1,3773254019,212,22.4,3773254013,56,Left,,,,1e77it93nx78uu157mmksd71l,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458692115,195,1,1,16,39,bx0cdmzr2gwr70ez72dorx82p,1,25,7.9,2022-09-11T13:16:55.687Z,2022-09-12T06:03:26Z,3773254131,56,Back,3773254133,140,26.1,3773254139,213,1.2,3775518821,388,,3773254135,141,11.9,3773254129,3,,3773254137,212,3.0,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458692117,196,49,1,16,40,bx0cdmzr2gwr70ez72dorx82p,1,30.6,14.1,2022-09-11T13:16:56.439Z,2022-09-12T06:03:25Z,,,,,,,,,,,,,,,,,,,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458692171,197,1,1,16,41,bx0cdmzr2gwr70ez72dorx82p,1,31.9,12.6,2022-09-11T13:16:57.497Z,2022-09-12T06:03:25Z,3773254431,140,45.7,3773254433,141,23.3,3775518907,178,,3773254435,212,16.2,3773254429,56,Back,3773254427,155,,3773254437,213,0.5,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
