id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/13/value,qualifier/15/value,qualifier/9/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2482462129,209,1,1,20,39,750ustvk4jfqmo8q4gnrcxy7z,1,34,57.3,2022-11-06T14:20:53.773Z,2022-11-07T05:36:24Z,3899304963,56,Back,3899304967,141,36.1,3899304969,212,14.7,3899304965,140,31.1,3901614463,178,,3899304971,213,4.5,,,,,,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482462173,210,1,1,20,41,750ustvk4jfqmo8q4gnrcxy7z,1,37.5,29.7,2022-11-06T14:20:56.630Z,2022-11-07T05:36:23Z,3899305189,140,45.1,3899305187,56,Back,3901614483,178,,3899305195,213,5.2,3899305191,141,8.5,3899305193,212,16.5,,,,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482462221,211,1,1,20,44,750ustvk4jfqmo8q4gnrcxy7z,1,47.3,5.3,2022-11-06T14:20:58.772Z,2022-11-07T05:36:22Z,3901614513,178,,3899305501,213,2.7,3899305495,140,31.3,3899305499,212,18.9,3899305497,141,17.9,3899305493,56,Back,,,,,,,bf2yxiyhdyipaxxxobt9i1gq1,F. Centonze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482462311,212,1,1,20,46,750ustvk4jfqmo8q4gnrcxy7z,1,34.8,11.7,2022-11-06T14:21:01.223Z,2022-11-07T05:36:21Z,3899305949,56,Back,3901614549,178,,3899305951,140,18.5,3899305955,212,26.0,3899305957,213,2.3,3899305953,141,40.4,,,,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482462359,213,1,1,20,49,750ustvk4jfqmo8q4gnrcxy7z,1,17.4,40.1,2022-11-06T14:21:04.720Z,2022-11-07T05:36:21Z,3899306175,56,Back,3899306179,141,64.2,3899306177,140,27.3,3901614589,178,,3899306183,213,1.0,3899306181,212,19.4,,,,,,,f0e5posm9z0oma2t3u9k1qy95,A. Lafont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482462455,214,1,1,20,52,750ustvk4jfqmo8q4gnrcxy7z,1,22.8,57.8,2022-11-06T14:21:06.960Z,2022-11-07T05:36:20Z,3901614707,178,,3899306629,141,51.0,3899306627,140,30.0,3899306625,56,Back,3899306631,212,8.9,3899306633,213,5.7,,,,,,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482462575,215,1,1,20,55,750ustvk4jfqmo8q4gnrcxy7z,1,29.7,48.2,2022-11-06T14:21:10.245Z,2022-11-07T05:36:19Z,3899307263,213,1.9,3899307261,212,11.6,3899307255,56,Back,3899307259,141,64.6,3899307257,140,26.6,3901614781,178,,,,,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482462651,216,1,1,21,0,750ustvk4jfqmo8q4gnrcxy7z,1,31.5,70.5,2022-11-06T14:21:15.695Z,2022-11-07T05:36:18Z,3899307625,56,Back,3899307641,212,14.2,3899307645,213,1.9,3901614815,178,,3899307635,141,90.2,3899307631,140,27.1,,,,,,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482462863,217,1,1,21,3,750ustvk4jfqmo8q4gnrcxy7z,1,25,91.1,2022-11-06T14:21:18.469Z,2022-11-07T05:36:17Z,3899308817,1,,3899308805,155,,3899308813,212,63.9,3899308807,56,Left,3899308809,140,85.8,3899308815,213,0.0,3899308811,141,95.7,3901614849,178,,4a7x84pflda40oka94y36gwk,Q. Merlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482462899,218,3,1,21,11,750ustvk4jfqmo8q4gnrcxy7z,1,93.1,88.2,2022-11-06T14:21:26.148Z,2022-11-07T05:18:09Z,3900754265,465,,3901614947,178,,3899308955,56,Left,3899308957,286,,3899309023,233,219,,,,,,,,,,6tedvat245ajkir9c4035i0np,M. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482462877,219,45,1,21,11,3c3jcs7vc1t6vz5lev162jyv7,0,6.9,11.8,2022-11-06T14:21:26.148Z,2022-11-07T05:18:08Z,3899309117,233,218,3899308885,285,,3899308883,56,Back,,,,,,,,,,,,,,,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482463009,219,1,1,21,13,750ustvk4jfqmo8q4gnrcxy7z,1,96.4,72.5,2022-11-06T14:21:27.822Z,2022-11-07T05:36:15Z,3900755109,195,,3899309553,141,46.9,3899309557,213,4.0,3899311809,154,,3899311807,210,13,3901615037,178,,3899309551,140,82.0,3899309555,212,23.1,6tedvat245ajkir9c4035i0np,M. Simon,3899309549,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2482463017,220,13,1,21,15,750ustvk4jfqmo8q4gnrcxy7z,1,81.7,46.5,2022-11-06T14:21:29.737Z,2022-11-07T05:36:15Z,3899311871,102,35.3,3899311873,103,11.1,3901615097,178,,3899311863,29,,3899311883,230,98.5,3899310741,20,,3899309599,22,,3899309603,56,Center,oc04nz0mrmzeqpcbql3rbhlh,M. Sissoko,3899309601,18,,3899311875,215,3900756107,75,3899311865,154,,,3899311867,55,219,3900756105,121,3899311879,328,,3899311885,231,,,,,,,,,49.9,,,,,,,,,
2482462977,220,5,1,21,16,3c3jcs7vc1t6vz5lev162jyv7,1,-1,58,2022-11-06T14:21:30.850Z,2022-11-07T02:09:04Z,3899309391,346,,3899309389,56,Back,3899309811,233,221,,,,,,,,,,,,,,,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482463029,221,5,1,21,16,750ustvk4jfqmo8q4gnrcxy7z,0,101,42,2022-11-06T14:21:30.850Z,2022-11-07T02:09:03Z,3899309653,56,Center,3899309863,233,220,3899309663,346,,,,,,,,,,,,,,,,,oc04nz0mrmzeqpcbql3rbhlh,M. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482463773,221,1,1,21,43,3c3jcs7vc1t6vz5lev162jyv7,0,3.1,51.8,2022-11-06T14:21:58.101Z,2022-11-07T05:36:14Z,3899313637,124,,3899313639,56,Left,3899313655,1,,3899313651,213,0.4,3899314317,189,,3899313647,212,62.7,3899313641,140,57.5,3899313645,141,89.7,89sv092huj2obzdazmft854a1,Y. Diouf,3899313659,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482463827,222,1,1,21,44,750ustvk4jfqmo8q4gnrcxy7z,1,61.4,10.3,2022-11-06T14:21:59.596Z,2022-11-07T05:36:14Z,3899324369,189,,3899313975,56,Right,3899313979,141,9.4,3899313977,140,76.5,3901615157,178,,3899313981,212,15.9,3899313985,213,6.2,,,,bf2yxiyhdyipaxxxobt9i1gq1,F. Centonze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482463837,223,49,1,21,47,750ustvk4jfqmo8q4gnrcxy7z,1,82.1,2.7,2022-11-06T14:22:01.970Z,2022-11-07T05:36:13Z,3899324503,189,,,,,,,,,,,,,,,,,,,,,,,oc04nz0mrmzeqpcbql3rbhlh,M. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482463845,224,1,1,21,47,750ustvk4jfqmo8q4gnrcxy7z,0,82.7,2.8,2022-11-06T14:22:02.082Z,2022-11-07T05:36:13Z,3899314051,155,,3899314053,56,Center,3900757475,224,,3900757477,20,,3899314049,2,,3899314055,140,89.5,3899314059,212,23.0,3899314057,141,34.9,oc04nz0mrmzeqpcbql3rbhlh,M. Sissoko,3901615371,178,,3899314061,213,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,,,,,,,
2482463817,222,12,1,21,48,3c3jcs7vc1t6vz5lev162jyv7,1,11.6,68.2,2022-11-06T14:22:03.044Z,2022-11-07T05:36:13Z,3899313909,140,23.3,3899313907,56,Back,3901615443,388,,3899313915,212,16.1,3899313911,141,83.6,3899314003,15,,3899313921,213,0.7,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482463905,225,1,1,21,51,750ustvk4jfqmo8q4gnrcxy7z,1,77.6,16.1,2022-11-06T14:22:06.408Z,2022-11-07T05:36:12Z,3899314355,141,27.3,3899314351,56,Center,3901615471,178,,3899314353,140,69.9,3899314357,212,11.1,3899314359,213,2.4,,,,,,,bf2yxiyhdyipaxxxobt9i1gq1,F. Centonze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482463957,226,1,1,21,53,750ustvk4jfqmo8q4gnrcxy7z,1,69.1,27.4,2022-11-06T14:22:08.141Z,2022-11-07T05:36:11Z,3899314699,56,Center,3899314703,141,45.4,3899314715,213,1.5,3899314709,212,12.3,3901615511,178,,3899314701,140,70.4,,,,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482463997,227,1,1,21,54,750ustvk4jfqmo8q4gnrcxy7z,1,70.8,50.5,2022-11-06T14:22:09.363Z,2022-11-07T05:36:11Z,3899314971,213,3.9,3899314969,212,12.8,3899314967,141,37.1,3899314963,140,62.3,3899314959,56,Center,3901615551,178,,,,,,,,8zc2u2dfrokzg3domqmt30s0l,Pedro Chirivella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482464047,228,1,1,21,57,750ustvk4jfqmo8q4gnrcxy7z,1,59,37,2022-11-06T14:22:11.956Z,2022-11-07T05:36:10Z,3901615627,178,,3899315203,56,Back,3899315211,213,3.2,3899315207,141,35.2,3899315209,212,15.8,3899315205,140,44.0,,,,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482464125,229,1,1,21,59,750ustvk4jfqmo8q4gnrcxy7z,1,46.3,30.1,2022-11-06T14:22:14.268Z,2022-11-07T05:36:09Z,3899315629,140,58.3,3899315625,56,Center,3901615665,178,,3899315635,212,12.9,3899315633,141,26.2,3899315637,213,6.1,,,,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482464171,230,1,1,22,2,750ustvk4jfqmo8q4gnrcxy7z,1,55,19.2,2022-11-06T14:22:16.761Z,2022-11-07T05:36:09Z,3901615777,178,,3899315863,141,4.3,3899315867,213,4.9,3899315861,140,56.4,3899315865,212,10.2,3899315859,56,Right,,,,,,,8zc2u2dfrokzg3domqmt30s0l,Pedro Chirivella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482464191,231,1,1,22,2,750ustvk4jfqmo8q4gnrcxy7z,1,56.6,0.4,2022-11-06T14:22:17.629Z,2022-11-07T05:36:08Z,3901615839,178,,3899315961,213,0.4,3899315949,56,Right,3899315951,140,65.9,3899315955,141,5.9,3899315957,212,10.5,,,,,,,bf2yxiyhdyipaxxxobt9i1gq1,F. Centonze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482887549,917,43,1,22,3,750ustvk4jfqmo8q4gnrcxy7z,1,0,0,2022-11-06T14:22:18.530Z,2022-11-07T02:35:31Z,3901634423,233,1052,3901634441,144,67,,,,,,,,,,,,,,,,,,,oc04nz0mrmzeqpcbql3rbhlh,M. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482887547,1052,43,1,22,3,3c3jcs7vc1t6vz5lev162jyv7,1,0,0,2022-11-06T14:22:18.531Z,2022-11-07T02:35:31Z,3901634431,233,917,3901634447,144,67,,,,,,,,,,,,,,,,,,,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482464217,232,1,1,22,3,750ustvk4jfqmo8q4gnrcxy7z,1,64,3.5,2022-11-06T14:22:18.546Z,2022-11-07T05:36:08Z,3899316113,213,1.0,3899316105,56,Right,3900759115,168,,3899316111,212,12.1,3899316107,140,70.2,3899316109,141,18.5,3901615909,178,,,,,oc04nz0mrmzeqpcbql3rbhlh,M. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482464257,233,1,1,22,5,750ustvk4jfqmo8q4gnrcxy7z,1,67.3,17.2,2022-11-06T14:22:19.762Z,2022-11-07T05:36:08Z,3899316303,140,79.8,3899316309,213,5.9,3899316307,212,14.2,3899316305,141,9.2,3901615959,178,,3899316301,56,Right,,,,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482464305,234,1,1,22,7,750ustvk4jfqmo8q4gnrcxy7z,0,77.7,9.1,2022-11-06T14:22:21.875Z,2022-11-07T05:36:07Z,3899316571,2,,3900759685,20,,3899316581,56,Center,3899316591,213,1.1,3899316577,155,,3901615997,178,,3899316589,212,27.5,3899316587,141,45.4,bf2yxiyhdyipaxxxobt9i1gq1,F. Centonze,3899316585,140,89.3,3900759683,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482464329,223,12,1,22,8,3c3jcs7vc1t6vz5lev162jyv7,1,12.3,56.1,2022-11-06T14:22:23.101Z,2022-11-07T05:36:07Z,3899316713,212,16.5,3899316707,56,Back,3899316709,140,27.6,3899316711,141,61.7,3899316743,213,0.2,3899316801,15,,3901616069,178,,,,,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482464367,235,15,1,22,10,750ustvk4jfqmo8q4gnrcxy7z,1,78.5,40.3,2022-11-06T14:22:25.375Z,2022-11-07T05:36:06Z,3899316915,56,Center,3899323305,231,48.5,3899323291,458,,3899323293,146,90.3,3899323277,78,,3901616131,178,,3899323289,215,,3899323287,103,19,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,3899322465,233,224,3899316905,22,3899316909,18,3899323297,147,44.8,,3899323283,102,50.2,3899322429,20,3899322441,82,,3899323301,230,,,,,,,,,97.8,,,,,,,,,
2482464405,224,10,1,22,10,3c3jcs7vc1t6vz5lev162jyv7,1,12.8,54.3,2022-11-06T14:22:25.454Z,2022-11-07T05:36:06Z,3899317093,94,,3899317095,56,Back,3899322489,233,235,3901616169,178,,,,,,,,,,,,,,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482464699,236,1,1,22,16,750ustvk4jfqmo8q4gnrcxy7z,1,75.3,65.6,2022-11-06T14:22:31.191Z,2022-11-07T05:36:05Z,3901616261,178,,3899318619,56,Left,3899318623,141,91.7,3899318627,213,1.1,3899318625,212,20.3,3899318621,140,84.6,,,,,,,9yfnfwqog4y572aoe2iztnbv9,L. Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482464791,237,1,1,22,23,750ustvk4jfqmo8q4gnrcxy7z,1,86.7,79.6,2022-11-06T14:22:37.878Z,2022-11-07T05:36:03Z,3899319205,56,Left,3899319211,212,17.1,3899319215,213,2.7,3899319207,140,72.2,3899319209,141,91.1,3901616421,178,,,,,,,,6tedvat245ajkir9c4035i0np,M. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482464821,238,1,1,22,26,750ustvk4jfqmo8q4gnrcxy7z,1,72.2,84.5,2022-11-06T14:22:41.370Z,2022-11-07T05:36:01Z,3899319381,213,3.3,3901616473,178,,3899319373,56,Left,3899319377,141,82.6,3899319379,212,8.1,3899319375,140,64.6,,,,,,,4a7x84pflda40oka94y36gwk,Q. Merlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482464901,239,1,1,22,28,750ustvk4jfqmo8q4gnrcxy7z,1,66.1,74.8,2022-11-06T14:22:43.060Z,2022-11-07T05:36:01Z,3901616639,178,,3899319805,140,53.3,3899319811,213,3.6,3899319803,56,Center,3899319807,141,65.4,3899319809,212,14.9,,,,,,,8zc2u2dfrokzg3domqmt30s0l,Pedro Chirivella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482464947,240,1,1,22,31,750ustvk4jfqmo8q4gnrcxy7z,1,53.8,57.7,2022-11-06T14:22:46.004Z,2022-11-07T05:36:00Z,3901616707,178,,3899320097,141,19.2,3899320099,212,26.2,3899320101,213,4.8,3899320091,56,Right,3899320095,140,55.5,,,,,,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482465013,241,1,1,22,34,750ustvk4jfqmo8q4gnrcxy7z,1,60.2,15.3,2022-11-06T14:22:49.028Z,2022-11-07T05:35:59Z,3901616773,178,,3899320537,56,Right,3899320539,140,69.8,3899320541,141,7.4,3899320545,213,5.8,3899320543,212,11.4,,,,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482465019,242,61,1,22,36,750ustvk4jfqmo8q4gnrcxy7z,0,70,1.2,2022-11-06T14:22:51.354Z,2022-11-07T05:35:58Z,3899320577,56,Right,3901616831,178,,,,,,,,,,,,,,,,,,,,oc04nz0mrmzeqpcbql3rbhlh,M. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482465047,225,5,1,22,37,3c3jcs7vc1t6vz5lev162jyv7,1,21.8,101,2022-11-06T14:22:52.099Z,2022-11-07T02:11:06Z,3899320743,56,Back,3899320747,233,243,3899320745,347,,,,,,,,,,,,,,,,,agwvouyocx93y39g7tmwaojx1,A. Zeneli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482465025,243,5,1,22,37,750ustvk4jfqmo8q4gnrcxy7z,0,78.2,-1,2022-11-06T14:22:52.099Z,2022-11-07T02:11:06Z,3899320603,56,Right,3899320809,233,225,3899320605,347,,,,,,,,,,,,,,,,,oc04nz0mrmzeqpcbql3rbhlh,M. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482465487,226,1,1,22,54,3c3jcs7vc1t6vz5lev162jyv7,1,21.8,100,2022-11-06T14:23:09.224Z,2022-11-07T05:35:58Z,3899323093,141,93.3,3899323097,213,5.9,3899323091,140,37.2,3899323095,212,17.2,3899323085,107,,3899323089,56,Back,,,,,,,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482465521,227,1,1,22,56,3c3jcs7vc1t6vz5lev162jyv7,1,30.7,95,2022-11-06T14:23:11.268Z,2022-11-07T05:35:57Z,3901617065,178,,3899323331,140,23.9,3899323335,212,7.1,3899323337,213,3.2,3899323333,141,94.8,3899323329,56,Back,,,,,,,agwvouyocx93y39g7tmwaojx1,A. Zeneli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482465539,228,1,1,22,58,3c3jcs7vc1t6vz5lev162jyv7,0,25.1,97.7,2022-11-06T14:23:13.050Z,2022-11-07T05:35:56Z,3899323429,213,6.2,3899323427,212,10.8,3899323423,140,35.3,3901617125,178,,3899323425,141,95.7,3899323421,56,Back,,,,,,,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482465563,244,8,1,22,58,750ustvk4jfqmo8q4gnrcxy7z,1,67.7,2.8,2022-11-06T14:23:13.396Z,2022-11-07T05:35:56Z,3900765543,385,,3901617159,178,,3899323563,56,Right,,,,,,,,,,,,,,,,bf2yxiyhdyipaxxxobt9i1gq1,F. Centonze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482465583,229,5,1,23,0,3c3jcs7vc1t6vz5lev162jyv7,1,28.1,101.2,2022-11-06T14:23:14.968Z,2022-11-07T02:11:28Z,3899323689,347,,3899323737,233,245,3899323687,56,Back,,,,,,,,,,,,,,,,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482465573,245,5,1,23,0,750ustvk4jfqmo8q4gnrcxy7z,0,71.9,-1.2,2022-11-06T14:23:14.968Z,2022-11-07T02:11:28Z,3899323791,233,229,3899323627,56,Right,3899323629,347,,,,,,,,,,,,,,,,,bf2yxiyhdyipaxxxobt9i1gq1,F. Centonze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482465849,230,1,1,23,10,3c3jcs7vc1t6vz5lev162jyv7,1,34.4,100,2022-11-06T14:23:24.890Z,2022-11-07T05:35:56Z,3899325251,141,91.5,3899325255,213,5.8,3899325247,56,Back,3899325249,140,48.2,3899325245,107,,3899325253,212,16.2,,,,,,,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482887711,1061,67,1,23,11,3c3jcs7vc1t6vz5lev162jyv7,1,50.9,91.6,2022-11-06T14:23:26.384Z,2022-11-07T05:35:55Z,3901635091,233,934,,,,,,,,,,,,,,,,,,,,,,edti8t30h7ukwi3wqlzaczje1,F. Balogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482887709,934,67,1,23,11,750ustvk4jfqmo8q4gnrcxy7z,0,49.1,8.4,2022-11-06T14:23:26.385Z,2022-11-07T05:35:55Z,3901635095,233,1061,,,,,,,,,,,,,,,,,,,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482465885,231,1,1,23,11,3c3jcs7vc1t6vz5lev162jyv7,1,50.1,91.8,2022-11-06T14:23:26.390Z,2022-11-07T05:35:55Z,3899325449,56,Back,3899325455,212,7.6,3899325451,140,48.5,3899325457,213,4.5,3899325453,141,80.9,3901617227,178,,,,,,,,edti8t30h7ukwi3wqlzaczje1,F. Balogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482465923,232,1,1,23,12,3c3jcs7vc1t6vz5lev162jyv7,0,49,81.3,2022-11-06T14:23:27.519Z,2022-11-07T05:35:54Z,3899325663,1,,3899325661,213,0.4,3899325655,140,78.0,3901617299,178,,3899325659,212,33.4,3899325657,141,100.0,3899325653,56,Left,,,,96wcx761pzv5ub4sfwsynp51x,A. Matusiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482465929,233,5,1,23,15,3c3jcs7vc1t6vz5lev162jyv7,0,78,101.4,2022-11-06T14:23:29.929Z,2022-11-07T02:11:42Z,3899327645,233,246,3899325693,347,,3899325691,56,Left,,,,,,,,,,,,,,,,96wcx761pzv5ub4sfwsynp51x,A. Matusiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482466275,246,5,1,23,15,750ustvk4jfqmo8q4gnrcxy7z,1,22,-1.4,2022-11-06T14:23:29.929Z,2022-11-07T02:11:42Z,3899327607,233,233,3899327561,347,,3899327559,56,Back,,,,,,,,,,,,,,,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482466301,247,1,1,23,29,750ustvk4jfqmo8q4gnrcxy7z,1,26.5,0,2022-11-06T14:23:44.238Z,2022-11-07T05:35:54Z,3899327663,140,28.8,3899327675,213,1.3,3899327671,212,8.7,3899327661,56,Back,3899327665,141,11.0,3899327659,107,,,,,,,,bf2yxiyhdyipaxxxobt9i1gq1,F. Centonze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482466357,248,1,1,23,30,750ustvk4jfqmo8q4gnrcxy7z,0,29,12.6,2022-11-06T14:23:45.291Z,2022-11-07T05:35:54Z,3899327941,141,0.0,3899327945,213,6.0,3901617433,178,,3899327937,56,Right,3899327939,140,58.8,3899327943,212,32.7,3899327947,1,,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482466365,234,5,1,23,33,3c3jcs7vc1t6vz5lev162jyv7,1,40.6,101.6,2022-11-06T14:23:48.027Z,2022-11-07T02:11:50Z,3899327973,347,,3899327971,56,Back,3899328025,233,249,,,,,,,,,,,,,,,,96wcx761pzv5ub4sfwsynp51x,A. Matusiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482466363,249,5,1,23,33,750ustvk4jfqmo8q4gnrcxy7z,0,59.4,-1.6,2022-11-06T14:23:48.027Z,2022-11-07T02:11:50Z,3899328059,233,234,3899327969,347,,3899327967,56,Right,,,,,,,,,,,,,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482466649,235,1,1,23,43,3c3jcs7vc1t6vz5lev162jyv7,1,53.9,100,2022-11-06T14:23:58.001Z,2022-11-07T05:35:53Z,3899329441,1,,3899329429,107,,3899329439,213,6.0,3899329437,212,24.0,3899329433,140,76.1,3899329435,141,93.2,3899329431,56,Left,,,,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482466671,236,1,1,23,45,3c3jcs7vc1t6vz5lev162jyv7,0,73.2,95,2022-11-06T14:24:00.539Z,2022-11-07T05:35:52Z,3899329557,56,Left,3899329581,213,0.0,3899329647,236,,3899329649,233,250,3899329563,140,81.1,3899329653,286,,3899329575,212,8.3,3901617545,178,,2lvit204llltk13iglsa2tjah,J. Cajuste,3899329567,141,95.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
