id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/15/value,qualifier/17/value
2519065449,7,3,1,0,16,3xedluek08t2ka7oypwuullcn,1,47.9,77.6,2023-03-12T12:01:19.126Z,2023-03-13T00:57:16Z,4092202269,286,,4094590753,178,,4092202267,56,Back,4092970089,465,,4092202323,233,8,,,,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065455,8,45,1,0,16,17o35s8assv3kamxowzz77k4r,0,52.1,22.4,2023-03-12T12:01:19.126Z,2023-03-13T00:57:17Z,4092202355,233,7,4092202287,285,,4092202285,56,Center,,,,,,,,,,,,,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065479,8,3,1,0,16,3xedluek08t2ka7oypwuullcn,1,49.5,79.2,2023-03-12T12:01:19.679Z,2023-03-13T00:57:16Z,4092202399,56,Back,4092202425,233,9,4092969793,465,,4092202403,286,,4094590919,178,,,,,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065473,9,45,1,0,16,17o35s8assv3kamxowzz77k4r,0,50.5,20.8,2023-03-12T12:01:19.679Z,2023-03-13T00:57:16Z,4092202431,233,8,4092202385,56,Right,4092202387,285,,,,,,,,,,,,,,,,,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065521,9,1,1,0,20,3xedluek08t2ka7oypwuullcn,1,71.1,76.7,2023-03-12T12:01:23.422Z,2023-03-13T00:57:13Z,4092202619,212,15.4,4094591151,178,,4092202621,213,0.3,4092202617,141,84.1,4092202615,140,85.0,4092202613,56,Left,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065529,10,1,1,0,21,3xedluek08t2ka7oypwuullcn,0,80.6,83.2,2023-03-12T12:01:24.723Z,2023-03-13T00:57:12Z,4092202667,213,5.6,4092202665,212,8.4,4092971855,286,,4092971853,236,,4092202661,140,86.8,4092202663,141,75.3,4094591275,178,,4092202659,56,Center,64ubq0xra74xaunooi8knyajt,L. Openda,4093004983,233,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065519,10,74,1,0,21,17o35s8assv3kamxowzz77k4r,1,19.2,23.3,2023-03-12T12:01:24.760Z,2023-03-13T00:57:12Z,4094591413,178,,4093005079,233,10,4092202595,56,Back,4092972089,285,,,,,,,,,,,,,,6p7umqi0pvhgsjxool9yrcx78,C. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065523,11,5,1,0,23,17o35s8assv3kamxowzz77k4r,0,20.8,-0.9,2023-03-12T12:01:26.254Z,2023-03-12T20:13:06Z,4092202625,56,Back,4092202627,347,,4092203431,233,11,,,,,,,,,,,,,,,,6p7umqi0pvhgsjxool9yrcx78,C. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065671,11,5,1,0,23,3xedluek08t2ka7oypwuullcn,1,79.2,100.9,2023-03-12T12:01:26.254Z,2023-03-12T20:13:05Z,4092203409,347,,4092203419,233,11,4092203407,56,Left,,,,,,,,,,,,,,,,64ubq0xra74xaunooi8knyajt,L. Openda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065699,12,1,1,0,36,3xedluek08t2ka7oypwuullcn,1,82.9,100,2023-03-12T12:01:39.912Z,2023-03-13T00:57:12Z,4092203569,213,3.8,4092203559,140,77.0,4092203563,141,93.3,4092203555,107,,4092203567,212,8.2,4092203557,56,Left,,,,,,,qt2jl9zxkj4lxqzeydbb6hg5,M. Haïdara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065727,13,1,1,0,37,3xedluek08t2ka7oypwuullcn,0,82.6,89.7,2023-03-12T12:01:40.750Z,2023-03-13T00:57:11Z,4092203667,213,2.5,4092203665,212,6.1,4092203661,140,77.9,4092203663,141,95.0,4094592191,178,,4092203659,56,Left,,,,,,,d9q12xp4h8nhtjxl5il3vufh1,A. Fulgini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519105143,448,1,1,0,39,3xedluek08t2ka7oypwuullcn,0,84.7,98.8,2023-03-12T12:01:42.063Z,2023-03-13T00:57:10Z,4092407335,56,Left,4092407337,140,77.3,4094592341,178,,4092407339,141,97.7,4092407341,212,7.8,4092407343,213,3.2,,,,,,,qt2jl9zxkj4lxqzeydbb6hg5,M. Haïdara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519532481,973,67,1,0,39,17o35s8assv3kamxowzz77k4r,1,18.8,3.9,2023-03-12T12:01:42.691Z,2023-03-13T00:57:10Z,4094692021,233,1005,,,,,,,,,,,,,,,,,,,,,,8s5u921me5pvsfyvysjgpu2qy,M. Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519532477,1005,67,1,0,39,3xedluek08t2ka7oypwuullcn,0,81.2,96.1,2023-03-12T12:01:42.692Z,2023-03-13T00:57:09Z,4094692037,233,973,,,,,,,,,,,,,,,,,,,,,,d9q12xp4h8nhtjxl5il3vufh1,A. Fulgini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065737,12,8,1,0,39,17o35s8assv3kamxowzz77k4r,1,18.3,5,2023-03-12T12:01:42.797Z,2023-03-13T00:57:09Z,4092203747,56,Back,4092975581,385,,4094592489,178,,,,,,,,,,,,,,,,,8s5u921me5pvsfyvysjgpu2qy,M. Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065773,13,5,1,0,40,17o35s8assv3kamxowzz77k4r,0,22.8,-1.8,2023-03-12T12:01:43.476Z,2023-03-12T20:13:35Z,4092204027,233,14,4092203963,56,Back,4092203965,347,,,,,,,,,,,,,,,,,8s5u921me5pvsfyvysjgpu2qy,M. Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065769,14,5,1,0,40,3xedluek08t2ka7oypwuullcn,1,77.2,101.8,2023-03-12T12:01:43.476Z,2023-03-12T20:13:36Z,4092203947,56,Left,4092203979,233,13,4092203949,347,,,,,,,,,,,,,,,,,d9q12xp4h8nhtjxl5il3vufh1,A. Fulgini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065919,15,1,1,0,49,3xedluek08t2ka7oypwuullcn,1,86.5,100,2023-03-12T12:01:52.708Z,2023-03-13T00:57:08Z,4092204667,141,93.8,4092204665,140,80.2,4092204661,107,,4092204663,56,Left,4092204669,212,8.5,4092204671,213,3.8,,,,,,,qt2jl9zxkj4lxqzeydbb6hg5,M. Haïdara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065923,16,1,1,0,51,3xedluek08t2ka7oypwuullcn,1,85.2,91.1,2023-03-12T12:01:54.754Z,2023-03-13T00:57:07Z,4092210381,141,98.1,4092210387,213,0.8,4092210385,212,6.6,4092210377,140,89.6,4094593291,178,,4092204691,56,Left,,,,,,,64ubq0xra74xaunooi8knyajt,L. Openda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519105585,399,45,1,0,52,17o35s8assv3kamxowzz77k4r,0,15.3,3.2,2023-03-12T12:01:55.609Z,2023-03-13T00:57:07Z,4092409735,233,449,4092409665,285,,4092409663,56,Back,,,,,,,,,,,,,,,,6p7umqi0pvhgsjxool9yrcx78,C. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519105571,449,3,1,0,52,3xedluek08t2ka7oypwuullcn,1,84.7,96.8,2023-03-12T12:01:55.609Z,2023-03-13T00:57:06Z,4092977143,464,,4094593923,178,,4092409595,56,Left,4092409703,233,399,4092409597,286,,,,,,,,,,,qt2jl9zxkj4lxqzeydbb6hg5,M. Haïdara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519105621,450,61,1,0,53,3xedluek08t2ka7oypwuullcn,0,84.7,96.5,2023-03-12T12:01:56.140Z,2023-03-13T00:57:06Z,4092409855,56,Left,4094594111,178,,,,,,,,,,,,,,,,,,,,qt2jl9zxkj4lxqzeydbb6hg5,M. Haïdara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519218555,789,49,1,0,53,17o35s8assv3kamxowzz77k4r,1,11.1,5.1,2023-03-12T12:01:56.834Z,2023-03-13T00:57:05Z,,,,,,,,,,,,,,,,,,,,,,,,,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065909,14,1,1,0,54,17o35s8assv3kamxowzz77k4r,0,11.4,5.2,2023-03-12T12:01:57.138Z,2023-03-13T00:57:05Z,4094594445,178,,4092204609,140,9.7,4092204613,141,1.3,4092204605,56,Back,4092204621,213,4.1,4092204617,212,3.2,,,,,,,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519106185,451,3,1,0,55,3xedluek08t2ka7oypwuullcn,0,89.8,94.3,2023-03-12T12:01:58.140Z,2023-03-13T00:36:42Z,4092984339,464,,4092412453,56,Left,4092412455,286,,4092412501,233,400,4094594569,178,,,,,,,,,,,qt2jl9zxkj4lxqzeydbb6hg5,M. Haïdara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519106111,400,7,1,0,55,17o35s8assv3kamxowzz77k4r,1,10.2,5.7,2023-03-12T12:01:58.210Z,2023-03-13T00:36:42Z,4092412143,56,Back,4092993765,385,,4092412489,233,451,4092412145,285,,4094594773,178,,,,,,,,,,,6p7umqi0pvhgsjxool9yrcx78,C. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065915,16,50,1,0,55,17o35s8assv3kamxowzz77k4r,1,14,3,2023-03-12T12:01:58.404Z,2023-03-13T00:57:04Z,4092412511,56,Back,4092412513,285,,4092414593,233,452,,,,,,,,,,,,,,,,8s5u921me5pvsfyvysjgpu2qy,M. Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065911,15,43,1,0,55,17o35s8assv3kamxowzz77k4r,1,0,0,2023-03-12T12:01:58.499Z,2023-03-12T12:02:15Z,4092204629,56,Back,4092204631,347,0,4092205617,144,5,,,,,,,,,,,,,,,,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519219359,790,43,1,0,55,17o35s8assv3kamxowzz77k4r,1,0,0,2023-03-12T12:01:58.904Z,2023-03-12T14:41:47Z,4092993529,213,6.0,4092994935,144,1,4092993523,140,26.9,4092993521,56,Back,4092993525,141,3.8,4092993527,212,5.3,,,,,,,6p7umqi0pvhgsjxool9yrcx78,C. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519106621,452,7,1,0,56,3xedluek08t2ka7oypwuullcn,1,86,97,2023-03-12T12:01:59.134Z,2023-03-13T00:57:04Z,4092414549,56,Left,4092996623,385,,4092414551,286,,4092414561,233,16,4094595615,178,,,,,,,,,,,d9q12xp4h8nhtjxl5il3vufh1,A. Fulgini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065951,17,1,1,0,56,3xedluek08t2ka7oypwuullcn,0,82,94.9,2023-03-12T12:01:59.686Z,2023-03-13T00:57:03Z,4092415359,141,89.2,4094601261,178,,4092415357,140,82.5,4092415367,213,4.8,4092204829,56,Left,4092415363,212,3.9,4092415353,3,,,,,64ubq0xra74xaunooi8knyajt,L. Openda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065927,17,43,1,0,58,17o35s8assv3kamxowzz77k4r,1,0,0,2023-03-12T12:02:01.328Z,2023-03-12T14:42:08Z,4092997467,144,49,,,,,,,,,,,,,,,,,,,,,,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519065971,18,1,1,0,59,17o35s8assv3kamxowzz77k4r,1,13.3,12.7,2023-03-12T12:02:01.992Z,2023-03-13T00:57:02Z,4094601325,178,,4092204925,140,10.5,4092204927,141,28.1,4092204923,56,Back,4092204931,213,1.8,4092204929,212,10.9,,,,,,,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519066001,19,1,1,1,1,17o35s8assv3kamxowzz77k4r,1,9.8,30.4,2023-03-12T12:02:04.053Z,2023-03-13T00:57:02Z,4092205083,212,19.8,4092205081,141,1.9,4094601511,178,,4092205085,213,4.5,4092205079,140,6.0,4092205077,56,Back,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519066007,20,1,1,1,3,17o35s8assv3kamxowzz77k4r,0,4.6,6.1,2023-03-12T12:02:06.239Z,2023-03-13T00:57:01Z,4092205109,140,7.4,4094601611,178,,4092205151,233,18,4092205155,286,,4092205149,236,,4092205115,213,5.4,4092205107,56,Back,4092205113,212,4.5,6p7umqi0pvhgsjxool9yrcx78,C. Konaté,4092205111,141,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519066011,18,74,1,1,3,3xedluek08t2ka7oypwuullcn,1,93.7,94.3,2023-03-12T12:02:06.290Z,2023-03-13T00:57:00Z,4094601973,178,,4092205129,56,Left,4092205131,285,,4092205169,233,20,,,,,,,,,,,,,64ubq0xra74xaunooi8knyajt,L. Openda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519066029,19,5,1,1,5,3xedluek08t2ka7oypwuullcn,0,91.7,101.6,2023-03-12T12:02:08.363Z,2023-03-12T20:16:53Z,4092205319,233,21,4092205201,56,Left,4092205551,347,,,,,,,,,,,,,,,,,64ubq0xra74xaunooi8knyajt,L. Openda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519066045,21,5,1,1,5,17o35s8assv3kamxowzz77k4r,1,8.3,-1.6,2023-03-12T12:02:08.363Z,2023-03-12T20:16:53Z,4092205311,233,19,4092205579,347,,4092205283,56,Back,,,,,,,,,,,,,,,,6p7umqi0pvhgsjxool9yrcx78,C. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519066147,22,1,1,1,12,17o35s8assv3kamxowzz77k4r,0,6.6,0,2023-03-12T12:02:15.565Z,2023-03-13T00:57:00Z,4092205839,56,Back,4092205869,1,,4092205859,212,25.5,4092205855,141,4.3,4092205849,140,30.6,4092205835,107,,4092205863,213,0.2,,,,6p7umqi0pvhgsjxool9yrcx78,C. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519066189,20,1,1,1,15,3xedluek08t2ka7oypwuullcn,0,66.4,93.4,2023-03-12T12:02:18.492Z,2023-03-13T00:56:59Z,4094602539,388,,4092206061,56,Left,4092206063,140,68.4,4092206067,212,6.0,4092206065,141,100.0,4092206069,213,1.2,4092206059,3,,,,,5jrt4as7f9xt1i1enj2dxx65m,S. Abdul Samed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519066191,21,5,1,1,16,3xedluek08t2ka7oypwuullcn,0,67,101.6,2023-03-12T12:02:19.624Z,2023-03-12T20:17:05Z,4092206681,233,23,4092206077,347,,4092206075,56,Left,,,,,,,,,,,,,,,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519066281,23,5,1,1,16,17o35s8assv3kamxowzz77k4r,1,33,-1.6,2023-03-12T12:02:19.624Z,2023-03-12T20:17:05Z,4092206609,347,,4092206661,233,21,4092206607,56,Back,,,,,,,,,,,,,,,,6p7umqi0pvhgsjxool9yrcx78,C. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519066305,24,1,1,1,26,17o35s8assv3kamxowzz77k4r,1,29,0,2023-03-12T12:02:29.187Z,2023-03-13T00:56:59Z,4092206719,213,0.6,4092206709,107,,4092206713,140,34.9,4092206711,56,Back,4092206715,141,4.4,4092206717,212,7.5,,,,,,,6p7umqi0pvhgsjxool9yrcx78,C. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
