id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2502920667,63,8,1,5,45,bx0cdmzr2gwr70ez72dorx82p,1,36,78.3,2023-02-01T20:06:42.701Z,2023-02-02T08:29:23Z,4007029549,56,Back,4007545423,388,,4007384283,384,,,,,,,,,,,,,,,,,e7e68wlpiqqohpg71oh4vrbl6,H. Boudaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502920699,64,1,1,5,46,bx0cdmzr2gwr70ez72dorx82p,0,42.6,79.4,2023-02-01T20:06:43.966Z,2023-02-02T08:29:23Z,4007029681,56,Back,4007029691,212,3.6,4007029685,140,39.5,4007029735,286,,4007029689,141,77.3,4007029731,233,91,4007029729,236,,4007545519,178,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,4007029693,213,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502920681,91,74,1,5,46,3xedluek08t2ka7oypwuullcn,1,58.6,18.2,2023-02-01T20:06:43.985Z,2023-02-02T08:29:22Z,4007029595,56,Right,4007029749,233,64,4007029597,285,,4007545555,178,,,,,,,,,,,,,,c8u45gxriyq1rup5fpr30xrdh,A. Thomasson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502920741,92,1,1,5,50,3xedluek08t2ka7oypwuullcn,1,46.4,24.3,2023-02-01T20:06:47.397Z,2023-02-02T08:29:21Z,4007545637,178,,4007029883,56,Back,4007029887,141,49.1,4007029891,213,2.2,4007029885,140,35.8,4007029889,212,20.2,,,,,,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502920823,93,1,1,5,52,3xedluek08t2ka7oypwuullcn,1,35.4,47.8,2023-02-01T20:06:49.680Z,2023-02-02T08:29:20Z,4007030293,56,Back,4007030301,213,1.1,4007030299,212,16.0,4007030295,140,42.4,4007030297,141,68.7,4007545665,178,,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502920863,94,1,1,5,57,3xedluek08t2ka7oypwuullcn,1,58.5,75.4,2023-02-01T20:06:54.960Z,2023-02-02T08:29:18Z,4007030539,56,Left,4007030543,141,93.0,4007030545,212,18.9,4007030541,140,72.4,4007030547,213,0.7,4007545681,178,,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502920873,95,1,1,6,0,3xedluek08t2ka7oypwuullcn,0,71.8,88.2,2023-02-01T20:06:57.605Z,2023-02-02T08:29:16Z,4007545717,178,,4007030587,140,73.5,4007030591,212,3.2,4007030741,286,,4007030589,141,92.1,4007030585,56,Left,4007030731,236,,4007030735,233,65,3h62hv3ksrnl7n7di2b080y51,S. Fofana,4007030593,213,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502920899,65,74,1,6,0,bx0cdmzr2gwr70ez72dorx82p,1,26.5,13.7,2023-02-01T20:06:57.886Z,2023-02-02T08:29:16Z,4007545739,178,,4007030713,56,Back,4007030715,285,,4007030749,233,95,,,,,,,,,,,,,9yjtdz1toq241g6cgdty94lck,A. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502920947,96,1,1,6,2,3xedluek08t2ka7oypwuullcn,1,68,91.7,2023-02-01T20:06:59.746Z,2023-02-02T08:29:15Z,4007030983,140,77.8,4007030993,212,10.7,4007545767,178,,4007030979,56,Left,4007030989,141,96.0,4007030997,213,0.3,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503022703,971,83,1,6,4,bx0cdmzr2gwr70ez72dorx82p,1,22.8,2.3,2023-02-01T20:07:01.101Z,2023-02-02T08:29:14Z,4007572787,399,92170,,,,,,,,,,,,,,,,,,,,,,9yjtdz1toq241g6cgdty94lck,A. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502920955,97,61,1,6,4,3xedluek08t2ka7oypwuullcn,0,75.4,99.2,2023-02-01T20:07:01.993Z,2023-02-02T08:29:13Z,4007546097,389,,4007031033,56,Left,,,,,,,,,,,,,,,,,,,qt2jl9zxkj4lxqzeydbb6hg5,M. Haïdara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502920963,67,49,1,6,5,bx0cdmzr2gwr70ez72dorx82p,1,23.9,1.3,2023-02-01T20:07:02.224Z,2023-02-02T08:29:12Z,,,,,,,,,,,,,,,,,,,,,,,,,9yjtdz1toq241g6cgdty94lck,A. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502920953,66,43,1,6,5,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2023-02-01T20:07:02.628Z,2023-02-01T20:07:48Z,4007031027,285,0,4007031025,56,Back,4007034027,144,7,4007031067,233,97,,,,,,,,,,,,,9yjtdz1toq241g6cgdty94lck,A. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502920967,98,43,1,6,6,3xedluek08t2ka7oypwuullcn,1,0,0,2023-02-01T20:07:03.529Z,2023-02-01T20:08:11Z,4007035551,144,61,4007031063,56,Left,,,,,,,,,,,,,,,,,,,qt2jl9zxkj4lxqzeydbb6hg5,M. Haïdara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502921001,68,50,1,6,9,bx0cdmzr2gwr70ez72dorx82p,1,34,18.7,2023-02-01T20:07:06.225Z,2023-02-02T08:29:10Z,4007031319,233,99,4007678585,286,,4007031269,56,Back,,,,,,,,,,,,,,,,9yjtdz1toq241g6cgdty94lck,A. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502920995,99,7,1,6,9,3xedluek08t2ka7oypwuullcn,0,66,81.3,2023-02-01T20:07:06.347Z,2023-02-02T08:29:10Z,4007384501,385,,4007678583,285,,4007031231,56,Left,4007546253,178,,4007031293,233,68,,,,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502921027,69,1,1,6,10,bx0cdmzr2gwr70ez72dorx82p,1,30.2,23,2023-02-01T20:07:07.682Z,2023-02-02T08:29:09Z,4007031403,56,Back,4007031405,140,25.3,4007546301,178,,4007031407,141,59.4,4007031409,212,25.3,4007031411,213,1.8,,,,,,,e7e68wlpiqqohpg71oh4vrbl6,H. Boudaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502921057,70,1,1,6,13,bx0cdmzr2gwr70ez72dorx82p,1,25.8,56.4,2023-02-01T20:07:10.380Z,2023-02-02T08:29:08Z,4007031593,56,Back,4007031605,213,1.5,4007031601,212,27.3,4007031595,140,27.2,4007546347,178,,4007031597,141,96.5,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502921087,71,1,1,6,17,bx0cdmzr2gwr70ez72dorx82p,1,31.1,88.1,2023-02-01T20:07:14.165Z,2023-02-02T08:29:07Z,4007031759,212,11.2,4007031761,213,3.9,4007031755,140,23.2,4007031757,141,77.1,4007031753,56,Back,4007546375,178,,,,,,,,8f3bhiy6r5eei1n25exhbwr8p,J. Lotomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502921119,72,1,1,6,19,bx0cdmzr2gwr70ez72dorx82p,1,22,71.7,2023-02-01T20:07:16.071Z,2023-02-02T08:29:06Z,4007031913,140,18.4,4007031919,213,4.4,4007031917,212,14.4,4007031911,56,Back,4007546441,178,,4007031915,141,51.2,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502921169,73,1,1,6,21,bx0cdmzr2gwr70ez72dorx82p,1,17.7,52.2,2023-02-01T20:07:18.165Z,2023-02-02T08:29:05Z,4007032199,141,16.9,4007032195,140,18.7,4007032191,56,Back,4007546487,178,,4007032201,212,24.0,4007032205,213,4.8,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502921191,74,1,1,6,24,bx0cdmzr2gwr70ez72dorx82p,0,20.3,14.2,2023-02-01T20:07:21.260Z,2023-02-02T08:29:04Z,4007032351,140,49.2,4007032357,213,0.6,4007032355,212,35.8,4007032359,1,,4007032349,56,Back,4007546509,178,,4007032353,141,42.1,4007032347,155,,7c0y2e3949kvohxadzfbmct7t,Y. Ndayishimiye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502921199,100,1,1,6,26,3xedluek08t2ka7oypwuullcn,1,50.4,61.6,2023-02-01T20:07:23.388Z,2023-02-02T08:29:03Z,4007032407,141,54.8,4007032405,140,54.7,4007032411,213,5.5,4007032409,212,6.5,4007546589,178,,4007032403,56,Center,4007546591,21,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502921205,101,49,1,6,27,3xedluek08t2ka7oypwuullcn,1,54.8,54.1,2023-02-01T20:07:24.067Z,2023-02-02T08:29:03Z,,,,,,,,,,,,,,,,,,,,,,,,,b4lc7czw7al6g7a7qzcqzya22,J. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502921217,102,1,1,6,27,3xedluek08t2ka7oypwuullcn,1,55,54.3,2023-02-01T20:07:24.141Z,2023-02-02T08:29:02Z,4007032505,213,1.8,4007546645,178,,4007032501,141,59.7,4007032497,56,Center,4007032503,212,3.8,4007032499,140,54.0,,,,,,,b4lc7czw7al6g7a7qzcqzya22,J. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502921221,103,50,1,6,28,3xedluek08t2ka7oypwuullcn,1,52.4,61.4,2023-02-01T20:07:25.617Z,2023-02-02T08:29:01Z,4007032523,286,,4007032521,56,Center,4007032685,233,75,,,,,,,,,,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502921239,75,7,1,6,28,bx0cdmzr2gwr70ez72dorx82p,0,47.6,38.6,2023-02-01T20:07:25.670Z,2023-02-02T08:29:01Z,4007032605,285,,4007384675,385,,4007546759,178,,4007032603,56,Back,4007032679,233,103,,,,,,,,,,7fcq014jmdb0uqldcts6tglat,G. Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502921235,104,1,1,6,29,3xedluek08t2ka7oypwuullcn,0,56.3,59.6,2023-02-01T20:07:26.936Z,2023-02-02T08:29:00Z,4007032583,140,65.0,4007546815,178,,4007032581,56,Center,4007032587,212,12.2,4007032585,141,71.6,4007032579,3,,4007032589,213,0.7,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502921281,76,1,1,6,31,bx0cdmzr2gwr70ez72dorx82p,1,35.7,23.7,2023-02-01T20:07:28.827Z,2023-02-02T08:29:00Z,4007032857,212,12.2,4007032851,56,Back,4007032855,141,30.4,4007032859,213,2.8,4007032849,3,,4007546847,178,,4007032853,140,24.9,,,,9yjtdz1toq241g6cgdty94lck,A. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502921289,77,49,1,6,33,bx0cdmzr2gwr70ez72dorx82p,1,27.9,29.4,2023-02-01T20:07:30.350Z,2023-02-02T08:29:00Z,,,,,,,,,,,,,,,,,,,,,,,,,7c0y2e3949kvohxadzfbmct7t,Y. Ndayishimiye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502921293,78,1,1,6,34,bx0cdmzr2gwr70ez72dorx82p,0,28.2,30.1,2023-02-01T20:07:31.332Z,2023-02-02T08:28:59Z,4007032897,141,24.8,4007546889,178,,4007032895,140,31.6,4007032893,56,Back,4007032901,213,5.5,4007032899,212,5.1,,,,,,,7c0y2e3949kvohxadzfbmct7t,Y. Ndayishimiye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502921291,105,8,1,6,34,3xedluek08t2ka7oypwuullcn,1,65.8,71.7,2023-02-01T20:07:31.641Z,2023-02-02T08:28:58Z,4007546921,178,,4007032883,56,Center,4007384791,385,,,,,,,,,,,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502921367,79,61,1,6,38,bx0cdmzr2gwr70ez72dorx82p,0,28.7,5.4,2023-02-01T20:07:35.525Z,2023-02-02T08:28:56Z,4007033267,56,Back,4007547003,178,,,,,,,,,,,,,,,,,,,,7c0y2e3949kvohxadzfbmct7t,Y. Ndayishimiye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502921375,80,5,1,6,39,bx0cdmzr2gwr70ez72dorx82p,0,32.7,-1.2,2023-02-01T20:07:36.919Z,2023-02-02T04:46:50Z,4007033319,347,,4007033913,233,107,4007033317,56,Back,,,,,,,,,,,,,,,,7c0y2e3949kvohxadzfbmct7t,Y. Ndayishimiye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502921473,107,5,1,6,39,3xedluek08t2ka7oypwuullcn,1,67.3,101.2,2023-02-01T20:07:36.919Z,2023-02-02T04:46:50Z,4007033883,233,80,4007033851,56,Left,4007033853,347,,,,,,,,,,,,,,,,,bzmxjsk1tr4p2n7hwakvfomei,David Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502921409,106,43,1,6,41,3xedluek08t2ka7oypwuullcn,1,0,0,2023-02-01T20:07:39.011Z,2023-02-01T20:07:41Z,4007033589,144,1,4007033479,141,100.0,4007033477,140,68.8,4007033485,213,3.1,4007033471,3,0,4007033475,56,Left,4007033473,168,0,4007033483,212,0,bzmxjsk1tr4p2n7hwakvfomei,David Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502921489,108,1,1,6,46,3xedluek08t2ka7oypwuullcn,1,60.9,100,2023-02-01T20:07:43.659Z,2023-02-02T08:28:56Z,4007033965,212,5.6,4007034195,189,,4007033961,140,59.9,4007033959,56,Left,4007033967,213,4.5,4007033957,107,,4007033963,141,93.2,,,,bzmxjsk1tr4p2n7hwakvfomei,David Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502921531,109,1,1,6,48,3xedluek08t2ka7oypwuullcn,1,54.8,94.3,2023-02-01T20:07:45.992Z,2023-02-02T08:28:55Z,4007034155,140,39.3,4007034157,141,89.6,4007547157,178,,4007034159,212,16.6,4007034161,213,3.3,4007034153,56,Back,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502921563,110,1,1,6,53,3xedluek08t2ka7oypwuullcn,1,41.5,87.1,2023-02-01T20:07:50.166Z,2023-02-02T08:28:54Z,4007034353,141,89.6,4007547189,178,,4007034349,56,Left,4007034357,213,0.1,4007034351,140,60.8,4007034355,212,20.3,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502921603,111,1,1,6,58,3xedluek08t2ka7oypwuullcn,1,62.8,91,2023-02-01T20:07:55.194Z,2023-02-02T08:28:51Z,4007034615,141,84.8,4007034617,212,4.2,4007034611,56,Left,4007547209,178,,4007034619,213,4.6,4007034613,140,62.5,,,,,,,bzmxjsk1tr4p2n7hwakvfomei,David Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502921667,112,1,1,7,0,3xedluek08t2ka7oypwuullcn,1,56.5,78.8,2023-02-01T20:07:57.895Z,2023-02-02T08:28:50Z,4007034885,155,,4007034903,1,,4007034891,140,66.0,4007034887,196,,4007034895,141,16.1,4007034889,56,Right,4007547243,178,,4007034899,212,43.8,3h62hv3ksrnl7n7di2b080y51,S. Fofana,4007034901,213,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502921695,113,1,1,7,5,3xedluek08t2ka7oypwuullcn,0,69.7,23.4,2023-02-01T20:08:02.852Z,2023-02-02T08:28:48Z,4007035095,4,,4007035045,212,30.5,4007035041,140,95.5,4007035047,213,0.5,4007035039,56,Center,4007547273,178,,4007035043,141,43.9,,,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502921703,81,52,1,7,8,bx0cdmzr2gwr70ez72dorx82p,1,5,56.2,2023-02-01T20:08:05.413Z,2023-02-02T08:28:47Z,4007384979,376,,4007547319,178,,,,,,,,,,,,,,,,,,,,8govqd0xf8ijst50tgypaep5h,K. Schmeichel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502921801,82,1,1,7,12,bx0cdmzr2gwr70ez72dorx82p,1,9.1,51.9,2023-02-01T20:08:09.837Z,2023-02-02T08:28:47Z,4007035583,141,81.5,4007035579,56,Back,4007547367,178,,4007035587,213,1.2,4007035581,140,15.8,4007035577,123,,4007035585,212,21.3,,,,8govqd0xf8ijst50tgypaep5h,K. Schmeichel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502921825,83,1,1,7,15,bx0cdmzr2gwr70ez72dorx82p,1,17.2,79.2,2023-02-01T20:08:12.436Z,2023-02-02T08:28:46Z,4007035703,140,28.7,4007035709,213,0.1,4007035705,141,81.3,4007035707,212,12.2,4007547395,178,,4007035701,56,Back,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502921885,84,1,1,7,18,bx0cdmzr2gwr70ez72dorx82p,1,24.7,80.9,2023-02-01T20:08:15.161Z,2023-02-02T08:28:45Z,4007547445,178,,4007036041,213,3.9,4007036033,56,Back,4007036035,140,14.9,4007036037,141,65.7,4007036039,212,14.6,,,,,,,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502921905,85,1,1,7,22,bx0cdmzr2gwr70ez72dorx82p,1,21.2,71,2023-02-01T20:08:19.502Z,2023-02-02T08:28:43Z,4007036145,140,28.8,4007036147,141,98.1,4007036149,212,20.1,4007547473,178,,4007036151,213,1.2,4007036143,56,Back,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502921949,86,1,1,7,25,bx0cdmzr2gwr70ez72dorx82p,1,27.8,88.5,2023-02-01T20:08:22.150Z,2023-02-02T08:28:42Z,4007036369,212,10.2,4007036365,140,21.0,4007036367,141,77.7,4007547527,178,,4007036363,56,Back,4007036371,213,3.9,,,,,,,azuc3tma44xyrbgf5y279o1xx,Dante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502921975,87,1,1,7,27,bx0cdmzr2gwr70ez72dorx82p,1,19.2,70.3,2023-02-01T20:08:24.934Z,2023-02-02T08:28:42Z,4007036535,213,4.4,4007036531,141,47.0,4007547547,178,,4007036529,140,13.5,4007036533,212,16.9,4007036527,56,Back,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502922007,88,1,1,7,30,bx0cdmzr2gwr70ez72dorx82p,1,12.7,45.6,2023-02-01T20:08:27.743Z,2023-02-02T08:28:40Z,4007036665,212,15.7,4007547699,178,,4007036661,140,18.8,4007036667,213,5.1,4007036659,56,Back,4007036663,141,24.5,,,,,,,8govqd0xf8ijst50tgypaep5h,K. Schmeichel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502922051,89,1,1,7,32,bx0cdmzr2gwr70ez72dorx82p,0,19.8,22.6,2023-02-01T20:08:29.499Z,2023-02-02T08:28:39Z,4007547743,178,,4007036829,213,0.7,4007036821,56,Back,4007036827,212,21.7,4007036825,141,43.7,4007036823,140,35.3,,,,,,,7c0y2e3949kvohxadzfbmct7t,Y. Ndayishimiye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502922065,114,49,1,7,35,3xedluek08t2ka7oypwuullcn,1,60.8,59.2,2023-02-01T20:08:32.229Z,2023-02-02T08:28:39Z,,,,,,,,,,,,,,,,,,,,,,,,,b4lc7czw7al6g7a7qzcqzya22,J. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502922075,115,1,1,7,35,3xedluek08t2ka7oypwuullcn,0,61.1,58.8,2023-02-01T20:08:32.323Z,2023-02-02T08:28:38Z,4007036939,213,6.2,4007036933,140,71.9,4007547793,178,,4007036935,141,56.9,4007036937,212,11.4,4007036931,56,Center,,,,,,,b4lc7czw7al6g7a7qzcqzya22,J. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502922079,90,8,1,7,35,bx0cdmzr2gwr70ez72dorx82p,1,30.1,40.9,2023-02-01T20:08:32.800Z,2023-02-02T08:28:38Z,4007036945,56,Back,4007385047,385,,4007547835,178,,,,,,,,,,,,,,,,,e7e68wlpiqqohpg71oh4vrbl6,H. Boudaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502922101,116,1,1,7,37,3xedluek08t2ka7oypwuullcn,1,65.7,60.1,2023-02-01T20:08:34.212Z,2023-02-02T08:28:37Z,4007037033,140,73.0,4007547883,178,,4007037039,213,0.4,4007037031,56,Center,4007037037,212,8.3,4007037035,141,64.7,,,,,,,b4lc7czw7al6g7a7qzcqzya22,J. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502922117,117,1,1,7,37,3xedluek08t2ka7oypwuullcn,1,73.4,67.2,2023-02-01T20:08:34.934Z,2023-02-02T08:28:37Z,4007037123,56,Center,4007037131,213,5.2,4007037129,212,8.3,4007037127,141,56.3,4007037125,140,77.0,4007547907,178,,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503023257,1321,67,1,7,38,3xedluek08t2ka7oypwuullcn,1,78,58.4,2023-02-01T20:08:35.477Z,2023-02-02T08:28:36Z,4007576247,233,1036,,,,,,,,,,,,,,,,,,,,,,7h28voyog9dhvitn6hj1omhh,W. Saïd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503023255,1036,67,1,7,38,bx0cdmzr2gwr70ez72dorx82p,0,22,41.6,2023-02-01T20:08:35.478Z,2023-02-02T08:28:36Z,4007576261,233,1321,,,,,,,,,,,,,,,,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502922141,118,1,1,7,38,3xedluek08t2ka7oypwuullcn,1,77.5,57.2,2023-02-01T20:08:35.484Z,2023-02-02T08:28:36Z,4007037265,212,5.9,4007037261,140,78.5,4007037259,56,Center,4007037267,213,1.4,4007548319,178,,4007037263,141,65.7,,,,,,,7h28voyog9dhvitn6hj1omhh,W. Saïd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502922145,119,50,1,7,40,3xedluek08t2ka7oypwuullcn,1,88.5,62.8,2023-02-01T20:08:37.168Z,2023-02-02T08:06:59Z,4007037283,56,Center,4007037285,286,,4007037425,233,91,,,,,,,,,,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502922153,91,7,1,7,40,bx0cdmzr2gwr70ez72dorx82p,0,11.5,37.2,2023-02-01T20:08:37.886Z,2023-02-02T08:06:59Z,4007385273,385,,4007037317,56,Back,4007548419,178,,4007037319,285,,4007037409,233,119,,,,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502986313,927,61,1,7,40,3xedluek08t2ka7oypwuullcn,1,88.6,63.7,2023-02-01T20:08:37.936Z,2023-02-02T08:28:35Z,4007385305,56,Center,4007548547,178,,,,,,,,,,,,,,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502922623,121,43,1,7,41,3xedluek08t2ka7oypwuullcn,1,0,0,2023-02-01T20:08:38.708Z,2023-02-01T23:11:06Z,4007040001,56,Center,4007385139,144,61,,,,,,,,,,,,,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502922159,92,49,1,7,41,bx0cdmzr2gwr70ez72dorx82p,1,8.1,37.8,2023-02-01T20:08:39.023Z,2023-02-02T08:28:34Z,,,,,,,,,,,,,,,,,,,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502922187,93,4,1,7,43,bx0cdmzr2gwr70ez72dorx82p,1,11.4,37.3,2023-02-01T20:08:40.088Z,2023-02-02T08:28:32Z,4007037531,56,Back,4007037537,285,,4007037535,265,,4007037533,152,,4007037615,233,120,4007037529,13,,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502922201,120,4,1,7,43,3xedluek08t2ka7oypwuullcn,0,88.6,62.7,2023-02-01T20:08:40.089Z,2023-02-02T08:28:32Z,4007037629,233,93,4007037603,152,,4007037605,265,,4007037599,13,,4007037601,56,Center,4007037607,286,,4007548647,178,,,,,c8u45gxriyq1rup5fpr30xrdh,A. Thomasson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502922537,94,1,1,8,15,bx0cdmzr2gwr70ez72dorx82p,1,13.8,34,2023-02-01T20:09:12.144Z,2023-02-02T08:28:31Z,4007039511,212,2.3,4007039509,141,36.7,4007039501,5,,4007039507,140,15.1,4007039505,56,Back,4007039503,152,,4007548689,178,,4007039513,213,0.9,8govqd0xf8ijst50tgypaep5h,K. Schmeichel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
