id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/17/value
2507020599,264,1,1,18,3,be2k34rut1lz79jxenabttqlc,1,54.2,51.5,2023-02-12T14:18:09.086Z,2023-02-13T04:16:50Z,4028475835,56,Center,4028475837,140,68.7,4028475845,213,0.2,4028475841,212,15.5,4030195933,178,,4028475839,141,55.7,,,,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507020683,265,1,1,18,4,be2k34rut1lz79jxenabttqlc,1,65.6,57,2023-02-12T14:18:10.619Z,2023-02-13T04:16:49Z,4030197205,178,,4028476257,141,50.3,4028476255,140,66.1,4028476261,213,4.8,4028476259,212,4.6,4028476253,56,Center,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507020869,266,1,1,18,5,be2k34rut1lz79jxenabttqlc,0,65.3,52.9,2023-02-12T14:18:10.923Z,2023-02-13T04:16:49Z,4030197333,178,,4028477281,213,5.2,4028477279,212,2.9,4028477273,56,Center,4028477277,141,49.0,4028477275,140,66.5,,,,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507020603,114,61,1,18,5,71ajatxnuhc5cnm3xvgdky49w,1,32.8,43.3,2023-02-12T14:18:11.241Z,2023-02-13T04:16:48Z,4030197537,178,,4030197535,21,,4028475851,56,Back,,,,,,,,,,,,,,,,7bba28af7hqhh7ruo91x2mk9g,I. Doukouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507021239,117,27,1,18,7,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2023-02-12T14:18:13.187Z,2023-02-13T00:03:28Z,4028479073,41,Injury,4028479075,53,7bba28af7hqhh7ruo91x2mk9g,4028486381,233,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507020997,267,27,1,18,7,be2k34rut1lz79jxenabttqlc,1,0,0,2023-02-12T14:18:13.187Z,2023-02-13T00:03:28Z,4028486337,233,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022101,118,28,1,19,41,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2023-02-12T14:19:46.817Z,2023-02-13T00:04:02Z,4028484637,233,268,4028483463,55,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507021055,268,28,1,19,41,be2k34rut1lz79jxenabttqlc,1,0,0,2023-02-12T14:19:46.817Z,2023-02-13T00:04:02Z,4028484511,233,118,4028478229,55,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022181,119,68,1,19,42,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2023-02-12T14:19:47.962Z,2023-02-13T00:04:10Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022187,269,68,1,19,42,be2k34rut1lz79jxenabttqlc,0,0,0,2023-02-12T14:19:48.569Z,2023-02-13T00:04:16Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022259,120,49,1,19,47,71ajatxnuhc5cnm3xvgdky49w,1,32.2,54.1,2023-02-12T14:19:52.987Z,2023-02-13T04:16:48Z,,,,,,,,,,,,,,,,,,,,,,,,,4jal44qeyp9ur58768qre5uqd,M. Le Marchand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022281,121,1,1,19,47,71ajatxnuhc5cnm3xvgdky49w,1,32,54.7,2023-02-12T14:19:53.300Z,2023-02-13T04:16:47Z,4028484349,141,48.1,4028484351,212,23.7,4028484347,140,9.8,4028484345,56,Back,4030199169,178,,4028484353,213,3.3,,,,,,,4jal44qeyp9ur58768qre5uqd,M. Le Marchand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022289,122,1,1,19,51,71ajatxnuhc5cnm3xvgdky49w,1,11,45.9,2023-02-12T14:19:56.853Z,2023-02-13T04:16:46Z,4028484395,213,0.9,4028484391,141,93.6,4028484397,1,,4028484385,155,,4028484387,56,Back,4028484393,212,40.1,4030199281,178,,4028484389,140,33.5,2vgr8c97x4b2e51tyvvixusid,M. Sels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022317,123,1,1,19,53,71ajatxnuhc5cnm3xvgdky49w,1,33.8,85.7,2023-02-12T14:19:59.621Z,2023-02-13T04:16:46Z,4030199353,178,,4028484549,56,Back,4028484555,212,21.3,4028484551,140,13.5,4028484557,213,3.2,4028484553,141,85.1,,,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022383,124,1,1,19,56,71ajatxnuhc5cnm3xvgdky49w,1,17.3,87.4,2023-02-12T14:20:01.999Z,2023-02-13T04:16:45Z,4028484867,213,0.2,4028484859,56,Back,4028484861,140,46.5,4028484865,212,31.4,4028484863,141,97.1,4028485153,155,,4030199401,178,,,,,4jal44qeyp9ur58768qre5uqd,M. Le Marchand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022419,125,1,1,19,59,71ajatxnuhc5cnm3xvgdky49w,0,47.4,99.9,2023-02-12T14:20:05.154Z,2023-02-13T04:16:45Z,4028485027,213,5.9,4028485025,212,27.6,4028485021,140,71.6,4028485019,56,Left,4028485023,141,84.2,4030199497,388,,4028485017,168,,4028485015,3,,950o8rjqvnl5bnidq2dc3fglx,K. Gameiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022423,270,49,1,20,3,be2k34rut1lz79jxenabttqlc,1,34.7,9.5,2023-02-12T14:20:08.817Z,2023-02-13T04:16:45Z,,,,,,,,,,,,,,,,,,,,,,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022507,271,1,1,20,5,be2k34rut1lz79jxenabttqlc,1,34.1,16.9,2023-02-12T14:20:10.901Z,2023-02-13T04:16:43Z,4028485405,212,10.4,4028485401,140,44.0,4028485399,56,Back,4030199773,178,,4028485403,141,18.2,4028485409,213,0.1,,,,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022649,272,1,1,20,7,be2k34rut1lz79jxenabttqlc,1,45.2,23,2023-02-12T14:20:13.259Z,2023-02-13T04:16:42Z,4028486029,56,Right,4028486039,1,,4028486033,141,4.0,4030199847,178,,4028486027,155,,4028486037,213,5.9,4028486035,212,34.6,4028486031,140,75.8,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022673,273,1,1,20,15,be2k34rut1lz79jxenabttqlc,1,82.9,21.5,2023-02-12T14:20:21Z,2023-02-13T03:52:08Z,4028486171,213,2.3,4028486169,212,10.6,4028486163,56,Center,4030199893,178,,4028486165,140,76.2,4028486167,141,33.2,,,,,,,4st4hurqbtyzw1tbkzuuk78fe,E. Zhegrova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022697,274,1,1,20,16,be2k34rut1lz79jxenabttqlc,1,76,36.6,2023-02-12T14:20:21.988Z,2023-02-13T04:16:39Z,4028486269,140,83.5,4028486271,141,43.6,4028486275,213,0.5,4030199955,178,,4028486267,56,Center,4028486273,212,9.2,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022789,275,1,1,20,17,be2k34rut1lz79jxenabttqlc,1,82.3,43.2,2023-02-12T14:20:23.359Z,2023-02-13T04:16:38Z,4028486721,212,1.9,4028486719,141,45.2,4030200087,178,,4028486723,213,0.8,4028486717,140,83.6,4028486715,56,Center,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507188395,1075,3,1,20,18,be2k34rut1lz79jxenabttqlc,0,83.9,43,2023-02-12T14:20:23.745Z,2023-02-13T04:16:37Z,4029364825,464,,4029364821,56,Center,4029364827,467,eo47h2ekymiisj3kry3og7tgp,4029364823,286,,4030200143,178,,,,,,,,,,,4st4hurqbtyzw1tbkzuuk78fe,E. Zhegrova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507022795,276,4,1,20,18,be2k34rut1lz79jxenabttqlc,1,84,42.6,2023-02-12T14:20:24.077Z,2023-02-13T04:16:37Z,4028486757,56,Center,4028486763,286,,4028486755,13,,4028488241,233,126,4028486753,9,,4028486761,265,,4028486759,152,,4028490911,348,b8dd5q3n5irlkcv0ekzqhzc2x,4st4hurqbtyzw1tbkzuuk78fe,E. Zhegrova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507023105,126,4,1,20,18,71ajatxnuhc5cnm3xvgdky49w,0,16,57.4,2023-02-12T14:20:24.078Z,2023-02-13T04:16:36Z,4028488215,13,,4028488217,56,Back,4028488303,233,276,4030200235,178,,4028488213,9,,4028488219,152,,4028488225,285,,4028488221,265,,eo47h2ekymiisj3kry3og7tgp,L. Perrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507024403,127,58,1,22,2,71ajatxnuhc5cnm3xvgdky49w,0,0,0,2023-02-12T14:22:08.671Z,2023-02-13T04:16:36Z,4028495129,233,277,4028494829,73,,4028494827,179,,4028494823,9,,4028494831,56,Back,4028494825,186,,,,,,,,2vgr8c97x4b2e51tyvvixusid,M. Sels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507024331,277,16,1,22,2,be2k34rut1lz79jxenabttqlc,1,88.5,50,2023-02-12T14:22:08.671Z,2023-02-13T00:05:32Z,4028494381,9,,4029369637,395,0.3,4028495651,102,46.0,4028495769,353,127,4028494681,375,22:02.248,4028495659,230,99.7,4028495667,282,429,4028494387,214,,b8dd5q3n5irlkcv0ekzqhzc2x,J. David,4028495657,458,,4029369639,396,51.3,4028494673,20,,,4028495661,231,4028495649,80,4028494385,56,Center,4030200379,178,,4028494677,374,50.4,,2023-02-12 14:22:07.952,4028495655,390,456300,4028494383,17,4028495653,103,1.9,4028495663,280,PENALTY_WON,4028495665,281,4st4hurqbtyzw1tbkzuuk78fe,
2507025413,128,1,1,23,9,71ajatxnuhc5cnm3xvgdky49w,1,49.8,49.7,2023-02-12T14:23:15.215Z,2023-02-13T00:05:38Z,4028499805,56,Back,4028499807,140,37.2,4028499811,212,14.3,4028499815,279,G,4030200599,178,,4028499809,141,57.5,4028499813,213,2.8,,,,950o8rjqvnl5bnidq2dc3fglx,K. Gameiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025477,129,1,1,23,11,71ajatxnuhc5cnm3xvgdky49w,0,39.3,55.5,2023-02-12T14:23:17.522Z,2023-02-13T04:16:35Z,4028500107,140,74.0,4028500105,56,Right,4028500115,1,,4028500111,212,46.5,4028500109,141,13.1,4028500103,155,,4030200665,178,,4028500113,213,5.6,4jal44qeyp9ur58768qre5uqd,M. Le Marchand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025503,278,1,1,23,15,be2k34rut1lz79jxenabttqlc,0,24.5,84.2,2023-02-12T14:23:20.764Z,2023-02-13T04:16:34Z,4028500213,212,11.1,4028500209,140,32.9,4028500211,141,74.4,4028500215,213,5.6,4028500205,3,,4030200709,388,,4028500207,56,Back,,,,e5xxqwz0sdlwkkmp8bgs1k6w9,T. Weah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025533,130,1,1,23,16,71ajatxnuhc5cnm3xvgdky49w,0,64.9,24.3,2023-02-12T14:23:22.113Z,2023-02-13T04:16:34Z,4028500331,213,0.0,4028500325,140,77.6,4028500321,3,,4028500327,141,24.7,4030200983,178,,4028500329,212,13.3,4028500323,56,Center,,,,42vsnv2j6emkbynforgon4n2t,S. Prcić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025521,279,49,1,23,17,be2k34rut1lz79jxenabttqlc,1,22.7,72.8,2023-02-12T14:23:23.173Z,2023-02-13T04:16:33Z,,,,,,,,,,,,,,,,,,,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025537,280,1,1,23,17,be2k34rut1lz79jxenabttqlc,1,22.7,72.8,2023-02-12T14:23:23.200Z,2023-02-13T04:16:33Z,4028500351,141,69.0,4028500355,213,6.0,4028500349,140,31.4,4028500353,212,9.5,4030201103,178,,4028500347,56,Back,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025551,281,1,1,23,18,be2k34rut1lz79jxenabttqlc,1,28.8,71.9,2023-02-12T14:23:23.931Z,2023-02-13T04:16:33Z,4028500413,140,25.6,4028500419,213,1.9,4028500417,212,10.9,4028500411,56,Back,4028500415,141,87.2,4030201137,178,,,,,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025571,282,1,1,23,19,be2k34rut1lz79jxenabttqlc,1,25.6,92.7,2023-02-12T14:23:25.213Z,2023-02-13T04:16:32Z,4030201247,178,,4028500497,56,Back,4028500505,213,6.2,4028500501,141,91.8,4028500503,212,7.4,4028500499,140,32.6,,,,,,,e5xxqwz0sdlwkkmp8bgs1k6w9,T. Weah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025605,131,45,1,23,21,71ajatxnuhc5cnm3xvgdky49w,0,66.9,3.8,2023-02-12T14:23:27.513Z,2023-02-13T04:16:31Z,4028500613,56,Right,4028500615,286,,4028500649,233,283,,,,,,,,,,,,,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025591,283,3,1,23,21,be2k34rut1lz79jxenabttqlc,1,33.1,96.2,2023-02-12T14:23:27.513Z,2023-02-13T04:16:30Z,4028500577,56,Back,4028500579,285,,4029374993,464,,4030201287,178,,4028500627,233,131,,,,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025593,284,42,1,23,22,be2k34rut1lz79jxenabttqlc,1,31.8,93.2,2023-02-12T14:23:28.384Z,2023-02-13T04:16:30Z,,,,,,,,,,,,,,,,,,,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025715,285,1,1,23,26,be2k34rut1lz79jxenabttqlc,1,18.8,91.3,2023-02-12T14:23:31.777Z,2023-02-13T04:16:28Z,4028501067,56,Back,4028501073,212,12.0,4028501069,140,7.7,4030201485,178,,4028501071,141,87.3,4028501075,213,3.4,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025725,286,1,1,23,29,be2k34rut1lz79jxenabttqlc,0,9,97.9,2023-02-12T14:23:35.184Z,2023-02-13T04:16:26Z,4030201601,178,,4028501111,213,5.1,4028501105,140,11.8,4028501107,141,87.5,4028501103,56,Back,4028501109,212,7.7,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025747,132,61,1,23,29,71ajatxnuhc5cnm3xvgdky49w,1,87.9,1.4,2023-02-12T14:23:35.350Z,2023-02-13T04:16:26Z,4030201663,178,,4028501227,56,Right,,,,,,,,,,,,,,,,,,,42vsnv2j6emkbynforgon4n2t,S. Prcić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025853,134,49,1,23,30,71ajatxnuhc5cnm3xvgdky49w,1,85.5,0.1,2023-02-12T14:23:36.121Z,2023-02-13T04:16:25Z,,,,,,,,,,,,,,,,,,,,,,,,,bndkgzdolm2c3iteenkv8s3it,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025791,133,3,1,23,30,71ajatxnuhc5cnm3xvgdky49w,0,87.8,6.6,2023-02-12T14:23:36.216Z,2023-02-13T03:56:23Z,4028501455,56,Right,4029376997,464,,4028502097,286,,4028502143,233,287,4030201773,178,,,,,,,,,,,bndkgzdolm2c3iteenkv8s3it,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025815,287,7,1,23,30,be2k34rut1lz79jxenabttqlc,1,12.2,93.4,2023-02-12T14:23:36.335Z,2023-02-13T03:56:23Z,4029377247,384,,4028501563,56,Back,4028501567,285,,4028502117,233,133,4030202113,178,,,,,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025823,288,49,1,23,31,be2k34rut1lz79jxenabttqlc,1,12.1,83.2,2023-02-12T14:23:37.582Z,2023-02-13T04:16:25Z,,,,,,,,,,,,,,,,,,,,,,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025841,289,1,1,23,31,be2k34rut1lz79jxenabttqlc,1,11.9,83.6,2023-02-12T14:23:37.644Z,2023-02-13T04:16:24Z,4028501681,140,41.4,4028501679,56,Back,4028501685,212,31.7,4028501687,213,0.2,4030202279,178,,4028501683,141,93.3,,,,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025873,290,1,1,23,35,be2k34rut1lz79jxenabttqlc,1,38.5,93.1,2023-02-12T14:23:41.048Z,2023-02-13T04:16:23Z,4028501829,213,4.4,4028501823,140,36.0,4030202359,178,,4028501827,212,8.2,4028501821,56,Back,4028501825,141,81.6,,,,,,,b8dd5q3n5irlkcv0ekzqhzc2x,J. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025895,291,1,1,23,38,be2k34rut1lz79jxenabttqlc,1,56.4,72.9,2023-02-12T14:23:44.572Z,2023-02-13T04:16:21Z,4028501947,141,44.6,4028501945,140,59.7,4028501943,56,Center,4028501949,212,19.6,4028501951,213,4.9,4030202711,178,,,,,,,,e5xxqwz0sdlwkkmp8bgs1k6w9,T. Weah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507025979,292,1,1,23,41,be2k34rut1lz79jxenabttqlc,1,59.2,46.9,2023-02-12T14:23:47.102Z,2023-02-13T04:16:21Z,4028502349,140,90.0,4028502357,1,,4028502355,213,5.7,4028502351,141,15.1,4030202797,178,,4028502347,56,Right,4028502353,212,38.9,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026001,293,1,1,23,47,be2k34rut1lz79jxenabttqlc,0,92,18.9,2023-02-12T14:23:52.996Z,2023-02-13T04:16:18Z,4029380439,223,,4030202889,178,,4028502477,141,38.2,4029380441,72,,4028502481,213,1.5,4028502469,2,,4028502475,140,92.7,4028502471,155,,4st4hurqbtyzw1tbkzuuk78fe,E. Zhegrova,4028502473,56,Center,4028502479,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026027,135,12,1,23,47,71ajatxnuhc5cnm3xvgdky49w,1,6.5,61.6,2023-02-12T14:23:53.580Z,2023-02-13T04:16:18Z,4028502607,15,,4028502719,167,,4028502577,56,Back,4030203067,178,,4028502583,212,26.9,4028502581,141,100.0,4028502579,140,8.1,4028502585,213,1.5,4jal44qeyp9ur58768qre5uqd,M. Le Marchand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026055,136,5,1,23,50,71ajatxnuhc5cnm3xvgdky49w,0,9.4,101.2,2023-02-12T14:23:55.918Z,2023-02-13T00:07:55Z,4028502709,56,Back,4028502837,233,294,4028502715,347,,,,,,,,,,,,,,,,,4jal44qeyp9ur58768qre5uqd,M. Le Marchand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026065,294,5,1,23,50,be2k34rut1lz79jxenabttqlc,1,90.6,-1.2,2023-02-12T14:23:55.918Z,2023-02-13T00:07:55Z,4028502797,233,136,4028502749,56,Right,4028502751,347,,,,,,,,,,,,,,,,,4st4hurqbtyzw1tbkzuuk78fe,E. Zhegrova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026145,295,1,1,23,53,be2k34rut1lz79jxenabttqlc,1,98,0,2023-02-12T14:23:59.281Z,2023-02-13T04:16:17Z,4028503157,212,11.8,4028503151,140,88.3,4028503155,141,7.3,4028503149,56,Right,4028503161,213,2.6,4028503147,107,,,,,,,,4st4hurqbtyzw1tbkzuuk78fe,E. Zhegrova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026163,137,45,1,23,55,71ajatxnuhc5cnm3xvgdky49w,0,9,95.3,2023-02-12T14:24:01.542Z,2023-02-13T04:16:16Z,4028503373,233,296,4028503257,285,,4028503253,56,Back,,,,,,,,,,,,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026171,296,3,1,23,55,be2k34rut1lz79jxenabttqlc,1,91,4.7,2023-02-12T14:24:01.542Z,2023-02-13T04:16:15Z,4028503329,233,137,4028503301,56,Right,4029381275,465,,4028503303,286,,4030203277,178,,,,,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026179,297,42,1,23,55,be2k34rut1lz79jxenabttqlc,1,91,4.7,2023-02-12T14:24:01.543Z,2023-02-13T04:30:11Z,,,,,,,,,,,,,,,,,,,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026203,298,1,1,23,58,be2k34rut1lz79jxenabttqlc,0,95.9,24.2,2023-02-12T14:24:04.603Z,2023-02-13T04:16:14Z,4029381893,224,,4028503455,56,Center,4028503451,2,,4030203627,178,,4028503789,233,138,4028503453,155,,4029381895,20,,4028503459,141,26.6,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,4028503793,286,,4028503463,213,1.2,4028503457,140,,96.5,4028503461,212,4028503787,236,,,,,,,,,1.7,,,,,,,,,,,,,,,,,
2507026259,138,12,1,23,58,71ajatxnuhc5cnm3xvgdky49w,1,3.8,74.4,2023-02-12T14:24:04.657Z,2023-02-13T04:16:14Z,4028503733,185,,4028503801,233,298,4030203681,178,,4028503735,56,Back,,,,,,,,,,,,,cb6w7n7n1eh9huwzyzvgmdxih,I. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026287,139,6,1,24,0,71ajatxnuhc5cnm3xvgdky49w,0,5.2,73.1,2023-02-12T14:24:06.313Z,2023-02-13T00:08:29Z,4028503853,73,,4028503851,56,Back,4028503933,233,299,,,,,,,,,,,,,,,,cb6w7n7n1eh9huwzyzvgmdxih,I. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026229,299,6,1,24,0,be2k34rut1lz79jxenabttqlc,1,94.8,26.9,2023-02-12T14:24:06.313Z,2023-02-13T00:08:29Z,4028503569,56,Center,4028503571,75,,4028503895,233,139,,,,,,,,,,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026793,300,1,1,24,29,be2k34rut1lz79jxenabttqlc,1,99.6,0.4,2023-02-12T14:24:35.199Z,2023-02-13T00:08:33Z,4030203853,178,,4028506329,212,24.4,4028506323,56,Right,4028506331,213,2.5,4028506325,140,80.3,4028506321,6,,4028506327,141,20.5,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026831,301,1,1,24,32,be2k34rut1lz79jxenabttqlc,0,78.5,20.6,2023-02-12T14:24:37.959Z,2023-02-13T04:16:13Z,4028506451,155,,4028506455,140,92.6,4028506457,141,57.2,4030203901,178,,4028506461,213,1.0,4028506459,212,29.0,4028506453,56,Center,,,,4st4hurqbtyzw1tbkzuuk78fe,E. Zhegrova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026849,140,12,1,24,34,71ajatxnuhc5cnm3xvgdky49w,1,5.3,43.1,2023-02-12T14:24:39.956Z,2023-02-13T04:16:12Z,4028506507,56,Back,4028506511,141,50.3,4028506515,213,0.6,4030203997,388,,4028506521,15,,4028506509,140,11.9,4028506513,212,8.5,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507026921,141,12,1,24,36,71ajatxnuhc5cnm3xvgdky49w,1,10.9,49.8,2023-02-12T14:24:41.997Z,2023-02-13T04:16:12Z,4028506873,141,40.4,4030204061,388,,4028506869,56,Back,4028506883,15,,4028506871,140,20.7,4028506875,212,12.1,4028506877,213,5.7,,,,cb6w7n7n1eh9huwzyzvgmdxih,I. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
