id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2502034901,208,1,1,17,5,4aghw9tyi8ba3ju1ne83gmf9w,1,74.4,43.2,2023-01-29T14:18:29.791Z,2023-01-30T08:34:22Z,4002330951,213,4.4,4002330941,56,Center,4004040937,388,,4002330943,140,70.6,4002330939,3,,4002330947,212,13.0,4002330945,141,25.0,,,,1lnktjxx0mux4beo28cl54j1m,T. Dallinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502034875,198,43,1,17,6,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2023-01-29T14:18:31.148Z,2023-01-29T14:21:44Z,4002330783,3,0,4002330793,213,1.5,4002330789,141,73.2,4002330787,140,35.1,4002330791,212,7.6,4002349401,144,1,4002330785,56,Back,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502034961,209,1,1,17,7,4aghw9tyi8ba3ju1ne83gmf9w,1,75.8,34.3,2023-01-29T14:18:32.166Z,2023-01-30T08:34:21Z,4002331229,212,15.4,4004041001,178,,4002331223,56,Right,4002331227,141,17.5,4002331231,213,5.4,4002331225,140,85.6,,,,,,,684cguhktvth28ql6qgvvmcyc,F. Chaïbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502035009,210,1,1,17,10,4aghw9tyi8ba3ju1ne83gmf9w,1,88.8,27.5,2023-01-29T14:18:35.142Z,2023-01-30T08:34:19Z,4002331513,140,95.2,4002331519,213,0.0,4002331517,212,6.7,4002331511,56,Center,4004041143,178,,4002331515,141,27.9,,,,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502035125,211,1,1,17,11,4aghw9tyi8ba3ju1ne83gmf9w,1,95.4,28.4,2023-01-29T14:18:36.149Z,2023-01-30T08:34:19Z,4003278865,195,,4002332041,213,1.9,4002335679,210,15,4002332035,140,91.9,4002332033,56,Center,4002332039,212,11.5,4004041213,178,,4002332037,141,44.5,e9g52c7vl608rt5wuf9o46l79,M. Desler,4002335681,154,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2502035129,212,15,1,17,12,4aghw9tyi8ba3ju1ne83gmf9w,1,92.1,45.9,2023-01-29T14:18:37.384Z,2023-01-30T08:34:18Z,4002335143,20,,4002335709,55,211,4002335703,29,,4004041255,178,,4002335185,233,199,4002335717,103,5.7,4002332055,56,Center,4002335723,146,96.5,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,4002335715,102,48.3,4002332049,22,,4002335705,154,,4002335721,328,,,4002335719,214,4002332053,17,4002335701,78,4002335727,147,47.5,,,,,,,,,,,,,
2502035145,199,10,1,17,12,71ajatxnuhc5cnm3xvgdky49w,1,4.1,52.3,2023-01-29T14:18:37.580Z,2023-01-30T08:34:17Z,4002338805,21,,4002335199,233,212,4002332115,174,,4002332123,56,Back,4002332119,179,,4003281481,376,,,,,,,,2vgr8c97x4b2e51tyvvixusid,M. Sels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502035367,213,2,1,17,13,4aghw9tyi8ba3ju1ne83gmf9w,1,95.6,44,2023-01-29T14:18:38.039Z,2023-01-30T08:34:17Z,4002333273,56,Center,4002333277,141,44.7,4002333271,7,1lnktjxx0mux4beo28cl54j1m,4004041431,178,,4002333275,140,98.0,4002340155,8,,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502035377,200,55,1,17,13,71ajatxnuhc5cnm3xvgdky49w,1,2.4,64.4,2023-01-29T14:18:38.040Z,2023-01-30T08:34:17Z,,,,,,,,,,,,,,,,,,,,,,,,,4jal44qeyp9ur58768qre5uqd,M. Le Marchand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502036927,202,1,1,18,50,71ajatxnuhc5cnm3xvgdky49w,0,8.3,51.6,2023-01-29T14:20:14.776Z,2023-01-30T08:34:16Z,4002341215,140,43.1,4002341223,1,,4002341209,5,,4002341221,213,0.4,4004041503,178,,4002341211,241,,4002341217,141,77.5,4002341219,212,40.6,2vgr8c97x4b2e51tyvvixusid,M. Sels,4002341213,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502036981,214,1,1,18,51,4aghw9tyi8ba3ju1ne83gmf9w,0,57.9,25.2,2023-01-29T14:20:16.659Z,2023-01-30T08:34:16Z,4004041553,178,,4002517625,141,21.7,4002517623,140,69.7,4002517629,213,6.1,4002517627,212,12.6,4002517621,56,Center,,,,,,,684cguhktvth28ql6qgvvmcyc,F. Chaïbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502036985,203,1,1,18,53,71ajatxnuhc5cnm3xvgdky49w,1,30.3,80.2,2023-01-29T14:20:18.358Z,2023-01-30T08:34:15Z,4002341479,212,35.8,4002341473,56,Center,4002341481,213,6.0,4004041607,178,,4002341477,141,66.6,4002341469,155,,4003289445,1,,4002341475,140,63.2,4jal44qeyp9ur58768qre5uqd,M. Le Marchand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502036999,204,1,1,18,55,71ajatxnuhc5cnm3xvgdky49w,0,58.4,65.5,2023-01-29T14:20:20.522Z,2023-01-30T08:34:15Z,4002341559,212,8.7,4002341553,56,Center,4002341551,3,,4002341557,141,72.8,4004041737,388,,4002341555,140,65.2,4002341561,213,0.6,,,,bndkgzdolm2c3iteenkv8s3it,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502037037,215,61,1,18,57,4aghw9tyi8ba3ju1ne83gmf9w,0,33.3,31.6,2023-01-29T14:20:21.984Z,2023-01-30T08:34:14Z,4004041769,178,,4002341783,56,Back,,,,,,,,,,,,,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502037139,216,51,1,18,58,4aghw9tyi8ba3ju1ne83gmf9w,1,27.6,37.1,2023-01-29T14:20:23.400Z,2023-01-30T08:34:14Z,4002342323,170,,,,,,,,,,,,,,,,,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502037089,205,16,1,19,2,71ajatxnuhc5cnm3xvgdky49w,1,91.7,42.9,2023-01-29T14:20:27.049Z,2023-01-30T09:19:57Z,4002343773,374,2023-01-29 14:20:26.315,4002346551,214,,4002343769,20,,4002342053,17,,4003299331,396,47.7,4002346549,103,1.9,4002346557,231,48.6,4004041829,178,,950o8rjqvnl5bnidq2dc3fglx,K. Gameiro,4002346555,230,96.4,4002342051,22,,4002343777,375,19:01.585,4002346553,458,,,4002346547,102,4003299329,395,4002346545,78,4002342055,56,Center,49.2,96.0,,,,,,,,,,,
2502038701,218,1,1,20,25,4aghw9tyi8ba3ju1ne83gmf9w,1,49.9,50,2023-01-29T14:21:49.750Z,2023-01-30T05:00:00Z,4002350265,279,G,4002350259,141,44.6,4002350253,56,Back,4002350261,212,19.5,4002350255,140,31.7,4004041855,178,,4002350263,213,3.3,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502038831,219,1,1,20,28,4aghw9tyi8ba3ju1ne83gmf9w,0,31.8,48,2023-01-29T14:21:53.390Z,2023-01-30T08:34:12Z,4002350835,212,53.3,4004041875,178,,4002350837,213,5.6,4002350827,155,,4002350831,140,71.4,4002350833,141,0.0,4002350829,56,Right,4002350839,1,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502038953,207,5,1,20,33,71ajatxnuhc5cnm3xvgdky49w,1,31,101.5,2023-01-29T14:21:58.400Z,2023-01-30T05:00:08Z,4002351383,347,,4002351409,233,220,4002351381,56,Back,,,,,,,,,,,,,,,,88nw24pkg2ikj9c91tccvqol,J. Aholou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502038835,220,5,1,20,33,4aghw9tyi8ba3ju1ne83gmf9w,0,69,-1.5,2023-01-29T14:21:58.400Z,2023-01-30T05:00:09Z,4002350847,347,,4002350845,56,Right,4002351419,233,207,,,,,,,,,,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502039003,208,1,1,20,43,71ajatxnuhc5cnm3xvgdky49w,0,27.7,100,2023-01-29T14:22:08.161Z,2023-01-30T08:34:11Z,4002351597,56,Left,4002351599,140,50.7,4002351605,213,5.8,4002351595,107,,4002351603,212,26.8,4002351607,1,,4002351601,141,84.8,,,,1hlvnmu8we38d44sdexhhxcyd,E. Sobol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502039059,221,49,1,20,47,4aghw9tyi8ba3ju1ne83gmf9w,1,45.1,22.3,2023-01-29T14:22:12.685Z,2023-01-30T08:34:11Z,,,,,,,,,,,,,,,,,,,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502039131,222,1,1,20,48,4aghw9tyi8ba3ju1ne83gmf9w,1,45,22.7,2023-01-29T14:22:12.780Z,2023-01-30T08:34:10Z,4002352211,141,58.1,4002352217,213,1.8,4002352213,212,24.7,4004042109,178,,4002352209,140,39.9,4002352207,56,Back,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502039221,223,1,1,20,51,4aghw9tyi8ba3ju1ne83gmf9w,1,39.1,62.8,2023-01-29T14:22:16.304Z,2023-01-30T08:34:09Z,4002352685,56,Back,4004042137,178,,4002352687,140,19.5,4002352691,212,21.7,4002352693,213,3.5,4002352689,141,52.8,,,,,,,c44zop1hvob3cmgu2grj8m0yy,M. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502039289,224,1,1,20,54,4aghw9tyi8ba3ju1ne83gmf9w,1,21.1,53,2023-01-29T14:22:19.659Z,2023-01-30T08:34:08Z,4002353029,212,22.9,4002353023,56,Back,4002353031,213,5.3,4002353027,141,25.6,4002353025,140,33.7,4004042177,178,,,,,,,,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502039325,225,1,1,21,0,4aghw9tyi8ba3ju1ne83gmf9w,1,34,26.8,2023-01-29T14:22:24.928Z,2023-01-30T08:34:06Z,4002353223,56,Back,4004042251,178,,4002353229,212,15.5,4002353227,141,43.9,4002353231,213,2.3,4002353225,140,24.3,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502039357,226,1,1,21,3,4aghw9tyi8ba3ju1ne83gmf9w,1,26.3,49.5,2023-01-29T14:22:27.877Z,2023-01-30T08:34:05Z,4002353425,140,26.6,4004042279,178,,4002353423,56,Back,4002353429,212,9.0,4002353431,213,1.5,4002353427,141,62.7,,,,,,,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502039461,227,1,1,21,9,4aghw9tyi8ba3ju1ne83gmf9w,1,31.7,73,2023-01-29T14:22:33.975Z,2023-01-30T08:34:04Z,4002353851,140,22.4,4002353857,213,4.1,4002353849,56,Back,4004042297,178,,4002353853,141,53.9,4002353855,212,16.2,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502039573,228,1,1,21,11,4aghw9tyi8ba3ju1ne83gmf9w,1,21.8,54,2023-01-29T14:22:36.686Z,2023-01-30T08:34:03Z,4002354443,141,16.4,4002354439,56,Back,4002354441,140,35.0,4002354447,213,5.2,4004042323,178,,4002354445,212,29.1,,,,,,,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502039577,229,1,1,21,16,4aghw9tyi8ba3ju1ne83gmf9w,0,42.7,18.9,2023-01-29T14:22:41.287Z,2023-01-30T08:34:01Z,4002357073,140,46.0,4004042531,178,,4002357079,213,0.1,4002357077,212,3.5,4002357071,56,Back,4002357075,141,19.4,,,,,,,684cguhktvth28ql6qgvvmcyc,F. Chaïbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502219963,1009,61,1,21,16,71ajatxnuhc5cnm3xvgdky49w,1,53.4,82,2023-01-29T14:22:41.511Z,2023-01-30T08:34:01Z,4003306715,56,Left,4004042573,178,,,,,,,,,,,,,,,,,,,,d394go61g90f1u6bddu1narit,M. Sanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502039581,230,1,1,21,17,4aghw9tyi8ba3ju1ne83gmf9w,1,56.9,14.5,2023-01-29T14:22:42.708Z,2023-01-30T08:34:00Z,4002358137,141,21.3,4002358139,212,4.9,4002358141,213,1.3,4002358129,56,Center,4003307619,156,,4002358133,140,58.3,4004042651,178,,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502039665,232,1,1,21,20,4aghw9tyi8ba3ju1ne83gmf9w,1,57.3,22.5,2023-01-29T14:22:44.810Z,2023-01-30T08:34:00Z,4002360649,212,8.1,4002360643,56,Center,4002360651,213,2.2,4002360647,141,32.2,4004042705,178,,4002360645,140,52.8,,,,,,,684cguhktvth28ql6qgvvmcyc,F. Chaïbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502039661,231,1,1,21,21,4aghw9tyi8ba3ju1ne83gmf9w,1,52.5,32.1,2023-01-29T14:22:46.213Z,2023-01-30T08:33:59Z,4002354897,213,5.6,4002354879,56,Center,4002354889,141,24.8,4002354893,212,8.4,4004042885,178,,4002354885,140,58.9,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502040961,252,1,1,21,23,4aghw9tyi8ba3ju1ne83gmf9w,0,60.3,17.9,2023-01-29T14:22:48.727Z,2023-01-30T08:33:57Z,4002362997,212,23.8,4002362991,56,Center,4002362993,140,79.2,4004042945,178,,4002362999,213,0.6,4002362985,155,,4002362995,141,37.3,,,,684cguhktvth28ql6qgvvmcyc,F. Chaïbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502039707,209,1,1,21,25,71ajatxnuhc5cnm3xvgdky49w,0,19,60.9,2023-01-29T14:22:50.244Z,2023-01-30T08:33:57Z,4002355109,213,6.1,4002355103,140,27.3,4002355101,56,Back,4002355107,212,8.9,4004043057,388,,4002355105,141,58.1,4002355099,3,,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502039831,233,1,1,21,27,4aghw9tyi8ba3ju1ne83gmf9w,1,73.5,47.2,2023-01-29T14:22:52.143Z,2023-01-30T08:33:57Z,4002355657,56,Center,4002355659,140,75.5,4004043101,178,,4002355667,212,14.4,4002355669,213,4.9,4002355663,141,26.2,,,,,,,cphxr8p8dhc1qeqfgdt7is4ph,Rafael Ratão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502362329,1770,83,1,21,32,71ajatxnuhc5cnm3xvgdky49w,1,19.4,86.5,2023-01-29T14:22:57.542Z,2023-01-30T08:33:53Z,4004090155,399,219263,,,,,,,,,,,,,,,,,,,,,,d394go61g90f1u6bddu1narit,M. Sanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502039847,234,1,1,21,32,4aghw9tyi8ba3ju1ne83gmf9w,0,80.6,13.5,2023-01-29T14:22:57.604Z,2023-01-30T08:33:53Z,4002355749,141,23.5,4002355751,212,13.8,4004043167,178,,4002355753,213,0.5,4002355747,140,92.0,4002355745,56,Center,,,,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502039853,210,49,1,21,35,71ajatxnuhc5cnm3xvgdky49w,1,6.1,77.6,2023-01-29T14:22:59.997Z,2023-01-30T08:33:53Z,,,,,,,,,,,,,,,,,,,,,,,,,4jal44qeyp9ur58768qre5uqd,M. Le Marchand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502039887,211,1,1,21,35,71ajatxnuhc5cnm3xvgdky49w,0,5.9,77.3,2023-01-29T14:23:00.025Z,2023-01-30T08:33:52Z,4002356005,213,6.2,4002355995,157,,4002356001,141,75.4,4002355997,56,Back,4002356007,1,,4002355999,140,36.8,4002356003,212,32.5,4004043317,178,,4jal44qeyp9ur58768qre5uqd,M. Le Marchand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502039929,235,49,1,21,36,4aghw9tyi8ba3ju1ne83gmf9w,1,70.9,31.6,2023-01-29T14:23:01.696Z,2023-01-30T08:33:52Z,,,,,,,,,,,,,,,,,,,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502039975,236,1,1,21,38,4aghw9tyi8ba3ju1ne83gmf9w,1,71,18.7,2023-01-29T14:23:03.329Z,2023-01-30T08:33:51Z,4002356475,141,5.0,4002356471,56,Right,4004043445,178,,4002356477,212,9.4,4002356479,213,4.6,4002356473,140,69.9,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502039989,237,1,1,21,40,4aghw9tyi8ba3ju1ne83gmf9w,1,72,7.4,2023-01-29T14:23:04.997Z,2023-01-30T08:33:50Z,4004043483,178,,4002356577,212,10.5,4002356579,213,3.2,4002356573,141,6.7,4002356567,56,Right,4002356569,140,62.0,,,,,,,e9g52c7vl608rt5wuf9o46l79,M. Desler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502040027,238,1,1,21,42,4aghw9tyi8ba3ju1ne83gmf9w,1,59.1,8.5,2023-01-29T14:23:07.114Z,2023-01-30T08:33:49Z,4002356835,213,3.2,4002356829,140,45.6,4002356833,212,14.2,4002356831,141,7.7,4002356827,56,Back,4004043581,178,,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502040049,239,1,1,21,45,4aghw9tyi8ba3ju1ne83gmf9w,0,46.5,7.1,2023-01-29T14:23:10.284Z,2023-01-30T08:33:48Z,4002356955,213,0.3,4002356951,212,28.2,4002356943,155,,4002356949,141,19.2,4002356947,140,72.2,4004043643,178,,4002356945,56,Right,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502040085,212,1,1,21,47,71ajatxnuhc5cnm3xvgdky49w,0,28.3,83,2023-01-29T14:23:11.898Z,2023-01-30T08:33:47Z,4004043717,178,,4002357161,213,6.2,4002357155,140,40.0,4002357159,212,12.4,4002357153,56,Back,4002357151,3,,4002357157,141,81.0,,,,4jal44qeyp9ur58768qre5uqd,M. Le Marchand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502040109,240,1,1,21,48,4aghw9tyi8ba3ju1ne83gmf9w,1,56,19.1,2023-01-29T14:23:13.294Z,2023-01-30T08:33:47Z,4002357345,141,26.2,4002357339,155,,4002357341,56,Center,4002357347,212,20.9,4004043751,388,,4002357349,213,0.2,4002357343,140,75.4,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502040181,241,44,1,21,50,4aghw9tyi8ba3ju1ne83gmf9w,1,76.2,29.5,2023-01-29T14:23:15.447Z,2023-01-30T08:33:46Z,4002357733,56,Center,4002357735,286,,4002357771,233,213,,,,,,,,,,,,,,,,1lnktjxx0mux4beo28cl54j1m,T. Dallinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502040113,213,44,1,21,50,71ajatxnuhc5cnm3xvgdky49w,0,23.8,70.5,2023-01-29T14:23:15.448Z,2023-01-30T08:33:46Z,4002357373,56,Back,4002357819,233,241,4002357375,285,,,,,,,,,,,,,,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502040127,214,43,1,21,52,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2023-01-29T14:23:17.383Z,2023-01-29T14:23:42Z,4002357421,56,Back,4002359485,144,61,,,,,,,,,,,,,,,,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502040187,242,3,1,21,56,4aghw9tyi8ba3ju1ne83gmf9w,0,96.3,2.4,2023-01-29T14:23:20.987Z,2023-01-30T08:33:45Z,4002357759,56,Right,4003085583,233,215,4003315123,464,,4004043909,178,,4002357761,286,,,,,,,,,,,1lnktjxx0mux4beo28cl54j1m,T. Dallinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502040185,215,7,1,21,56,71ajatxnuhc5cnm3xvgdky49w,1,3.7,97.6,2023-01-29T14:23:21.055Z,2023-01-30T08:33:45Z,4002357749,285,,4003316847,383,,4002357747,56,Back,4002357795,233,242,4004043973,178,,,,,,,,,,,4jal44qeyp9ur58768qre5uqd,M. Le Marchand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502040189,216,49,1,21,57,71ajatxnuhc5cnm3xvgdky49w,1,4.6,96.9,2023-01-29T14:23:21.790Z,2023-01-30T08:33:44Z,,,,,,,,,,,,,,,,,,,,,,,,,4jal44qeyp9ur58768qre5uqd,M. Le Marchand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502040239,217,1,1,21,57,71ajatxnuhc5cnm3xvgdky49w,1,7.4,97,2023-01-29T14:23:22.656Z,2023-01-30T08:33:43Z,4002358021,141,73.6,4004044103,178,,4002358023,212,15.9,4002358019,140,8.1,4002358025,213,4.8,4002358017,56,Back,,,,,,,4jal44qeyp9ur58768qre5uqd,M. Le Marchand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502040241,218,1,1,22,0,71ajatxnuhc5cnm3xvgdky49w,0,1.5,80.3,2023-01-29T14:23:25.600Z,2023-01-30T08:33:42Z,4004044625,178,,4002358043,141,88.6,4002358039,56,Back,4002358041,140,14.0,4002358047,213,0.4,4002358045,212,14.3,,,,,,,42vsnv2j6emkbynforgon4n2t,S. Prcić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502040243,243,8,1,22,1,4aghw9tyi8ba3ju1ne83gmf9w,1,85.4,13.3,2023-01-29T14:23:26.455Z,2023-01-30T08:33:42Z,4004044667,178,,4002358051,56,Right,4003318327,383,,,,,,,,,,,,,,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502040257,244,49,1,22,3,4aghw9tyi8ba3ju1ne83gmf9w,1,87.1,22.8,2023-01-29T14:23:27.889Z,2023-01-30T08:33:41Z,,,,,,,,,,,,,,,,,,,,,,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502040289,245,13,1,22,3,4aghw9tyi8ba3ju1ne83gmf9w,1,87.3,23.3,2023-01-29T14:23:27.951Z,2023-01-30T08:33:41Z,4004044839,178,,4002359041,230,97.5,4003319801,121,,4002358291,63,,4002359031,77,,4002358505,72,,4002359035,103,45.8,4002359039,458,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,4002359033,102,63.0,4002358293,56,Center,4002358289,22,,4002359043,231,47.4,,4002359037,215,,,,,,,,,,,,,,,,,,,,
2502040273,219,5,1,22,4,71ajatxnuhc5cnm3xvgdky49w,1,-0.8,47.2,2023-01-29T14:23:29.125Z,2023-01-30T05:05:30Z,4002358189,346,,4002358187,56,Back,4002358377,233,246,,,,,,,,,,,,,,,,42vsnv2j6emkbynforgon4n2t,S. Prcić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502040299,246,5,1,22,4,4aghw9tyi8ba3ju1ne83gmf9w,0,100.8,52.8,2023-01-29T14:23:29.125Z,2023-01-30T05:05:29Z,4002358355,346,,4002358403,233,219,4002358353,56,Center,,,,,,,,,,,,,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502040645,220,1,1,22,21,71ajatxnuhc5cnm3xvgdky49w,1,4.1,51,2023-01-29T14:23:46.636Z,2023-01-30T08:33:40Z,4002360123,141,33.3,4002360121,140,15.5,4002360127,213,5.5,4002360131,237,,4002360117,124,,4002360125,212,17.0,4002360119,56,Back,4003320205,189,,2vgr8c97x4b2e51tyvvixusid,M. Sels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502040667,221,1,1,22,25,71ajatxnuhc5cnm3xvgdky49w,0,16.7,33.1,2023-01-29T14:23:49.752Z,2023-01-30T08:33:40Z,4002360205,155,,4002360213,212,34.5,4002360211,141,42.9,4002360217,1,,4004045019,178,,4002360207,56,Back,4002360209,140,48.9,4002360215,213,0.2,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502040719,247,1,1,22,27,4aghw9tyi8ba3ju1ne83gmf9w,1,50.7,60.5,2023-01-29T14:23:52.206Z,2023-01-30T08:33:40Z,4002360447,56,Center,4002360465,213,6.3,4002360443,3,,4002360451,140,66.2,4004045071,388,,4002360461,212,16.3,4002360455,141,59.8,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
