id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2479777195,130,1,1,10,30,be2k34rut1lz79jxenabttqlc,0,87.6,88.9,2022-10-30T19:55:56.147Z,2022-10-31T04:19:39Z,3885315151,2,,3885315213,236,,3885793595,224,,3885315153,155,,3885315157,140,89.9,3885315219,286,,3885315155,56,Left,3885863895,178,,5ixupu8etas04im7097qhb1ed,Ismaily,3885315163,213,3885793597,72,,5.2,,3885315215,233,3885315159,141,81.8,3885315161,212,5.4,,,,,,97,,,,,,,,,,,,,,,,,,,,
2479777203,97,12,1,10,30,121le8unjfzug3iu9pgkqa1c7,1,12.8,15.1,2022-10-30T19:55:56.201Z,2022-10-31T04:19:39Z,3885863945,178,,3885315227,233,130,3885315181,185,,3885315183,56,Back,,,,,,,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479777221,98,49,1,10,32,121le8unjfzug3iu9pgkqa1c7,1,10.7,27.3,2022-10-30T19:55:58.340Z,2022-10-31T04:19:38Z,,,,,,,,,,,,,,,,,,,,,,,,,46acb400oivj94jwu3i3lrxsl,D. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479777241,99,1,1,10,34,121le8unjfzug3iu9pgkqa1c7,1,12.4,18.3,2022-10-30T19:55:59.626Z,2022-10-31T04:19:38Z,3885315321,141,27.1,3885315317,56,Back,3885315323,212,10.1,3885315325,213,0.6,3885863979,178,,3885315319,140,20.1,,,,,,,46acb400oivj94jwu3i3lrxsl,D. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479777269,100,1,1,10,35,121le8unjfzug3iu9pgkqa1c7,1,20.9,29.7,2022-10-30T19:56:01.194Z,2022-10-31T04:19:37Z,3885315481,140,5.3,3885315479,56,Back,3885315487,213,3.6,3885315483,141,18.1,3885315485,212,18.2,3885864005,178,,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479777281,101,1,1,10,39,121le8unjfzug3iu9pgkqa1c7,1,8.8,12.7,2022-10-30T19:56:05.043Z,2022-10-31T04:19:36Z,3885315555,212,27.7,3885315547,155,,3885315551,140,34.9,3885864027,178,,3885315557,213,6.1,3885315553,141,6.8,3885315549,56,Back,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479777293,102,1,1,10,41,121le8unjfzug3iu9pgkqa1c7,0,41.9,2.9,2022-10-30T19:56:07.482Z,2022-10-31T04:19:36Z,3885315609,140,38.6,3885315615,213,1.9,3885315605,3,,3885315611,141,19.1,3885315607,56,Back,3885315613,212,11.5,3885864047,388,,,,,d9zax4y92d85x7j63kg7ckvkl,M. Dembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479777311,131,1,1,10,43,be2k34rut1lz79jxenabttqlc,1,55.5,86,2022-10-30T19:56:08.762Z,2022-10-31T04:19:35Z,3885315693,3,,3885315697,140,65.7,3885315695,56,Left,3885315701,212,11.7,3885864119,178,,3885315699,141,79.1,3885315703,213,5.9,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479777317,132,49,1,10,44,be2k34rut1lz79jxenabttqlc,1,60.2,86.5,2022-10-30T19:56:09.815Z,2022-10-31T04:19:35Z,,,,,,,,,,,,,,,,,,,,,,,,,bfdco9clf3dwltaogfhv5v0et,André Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479777349,133,1,1,10,45,be2k34rut1lz79jxenabttqlc,1,61.1,81.6,2022-10-30T19:56:10.781Z,2022-10-31T04:19:34Z,3885864205,178,,3885315863,140,72.2,3885315867,212,18.6,3885315861,56,Center,3885315869,213,5.4,3885316059,210,13,3885315865,141,60.2,,,,bfdco9clf3dwltaogfhv5v0et,André Gomes,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479777353,134,13,1,10,49,be2k34rut1lz79jxenabttqlc,1,79.9,59.4,2022-10-30T19:56:14.928Z,2022-10-31T04:19:33Z,3885316081,55,133,3885316087,103,50,3885316079,29,,3885315905,56,Center,3885316097,231,52.8,3885315903,18,,3885316095,230,94.8,3885864285,178,,e5xxqwz0sdlwkkmp8bgs1k6w9,T. Weah,3885315901,22,3885316085,102,45.4,,,3885315955,20,3885316077,85,,3885316089,215,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479777347,103,5,1,10,50,121le8unjfzug3iu9pgkqa1c7,1,-0.8,53.9,2022-10-30T19:56:16.073Z,2022-10-31T01:31:33Z,3885315855,56,Back,3885315937,233,135,3885315859,346,,,,,,,,,,,,,,,,,d9zax4y92d85x7j63kg7ckvkl,M. Dembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479777357,135,5,1,10,50,be2k34rut1lz79jxenabttqlc,0,100.8,46.1,2022-10-30T19:56:16.073Z,2022-10-31T01:31:32Z,3885315945,233,103,3885315929,346,,3885315927,56,Center,,,,,,,,,,,,,,,,e5xxqwz0sdlwkkmp8bgs1k6w9,T. Weah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479777509,105,1,1,11,5,121le8unjfzug3iu9pgkqa1c7,1,1.7,47.2,2022-10-30T19:56:30.774Z,2022-10-31T04:19:32Z,3885316717,140,8.6,3885316723,213,5.0,3885316713,124,,3885316727,237,,3885316721,212,22.5,3885316719,141,15.8,3885318427,189,,3885316715,56,Back,d3mss0i879krqrk1owzmj2c45,Anthony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479777513,106,1,1,11,7,121le8unjfzug3iu9pgkqa1c7,1,7,15.1,2022-10-30T19:56:32.864Z,2022-10-31T04:19:32Z,3885316747,140,21.8,3885864375,178,,3885318431,189,,3885316751,212,17.5,3885316745,56,Back,3885316749,141,3.4,3885316753,213,5.8,,,,46acb400oivj94jwu3i3lrxsl,D. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479777521,107,1,1,11,8,121le8unjfzug3iu9pgkqa1c7,1,23.7,2.9,2022-10-30T19:56:34.073Z,2022-10-31T04:19:31Z,3885316795,141,10.1,3885316799,213,2.8,3885316791,56,Back,3885864429,178,,3885316797,212,16.6,3885316793,140,8.6,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479777547,108,1,1,11,11,121le8unjfzug3iu9pgkqa1c7,1,8.5,9.3,2022-10-30T19:56:37.091Z,2022-10-31T04:19:31Z,3885316933,140,48.7,3885316937,212,46.2,3885316929,155,,3885316931,56,Back,3885316941,1,,3885864507,178,,3885316939,213,0.4,3885316935,141,37.0,46acb400oivj94jwu3i3lrxsl,D. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479777551,109,44,1,11,14,121le8unjfzug3iu9pgkqa1c7,1,49.3,36,2022-10-30T19:56:40.045Z,2022-10-31T04:19:30Z,3885316945,56,Back,3885316953,233,136,3885316947,285,,,,,,,,,,,,,,,,,d9zax4y92d85x7j63kg7ckvkl,M. Dembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479777553,136,44,1,11,14,be2k34rut1lz79jxenabttqlc,0,50.7,64,2022-10-30T19:56:40.046Z,2022-10-31T04:19:30Z,3885316951,286,,3885316991,233,109,3885316949,56,Center,,,,,,,,,,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479777563,110,1,1,11,14,121le8unjfzug3iu9pgkqa1c7,1,49.4,35.2,2022-10-30T19:56:40.138Z,2022-10-31T04:19:30Z,3885317009,212,14.1,3885864599,388,,3885317005,140,46.5,3885317003,56,Back,3885317007,141,55.5,3885317011,213,1.8,3885317001,3,,,,,d9zax4y92d85x7j63kg7ckvkl,M. Dembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479777577,111,1,1,11,15,121le8unjfzug3iu9pgkqa1c7,1,45.5,49.4,2022-10-30T19:56:41.605Z,2022-10-31T04:19:29Z,3885317075,212,33.1,3885317069,56,Left,3885317077,213,1.2,3885968341,1,,3885317073,141,94.1,3885864643,178,,3885317071,140,58.0,,,,412hlm2edd05jd1ad597brcvd,H. Aouar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479777621,112,1,1,11,19,121le8unjfzug3iu9pgkqa1c7,1,54.2,90.6,2022-10-30T19:56:45.367Z,2022-10-31T04:19:29Z,3885317297,56,Back,3885317301,141,82.1,3885864685,178,,3885317303,212,19.3,3885317305,213,3.4,3885317299,140,36.7,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479777629,113,1,1,11,24,121le8unjfzug3iu9pgkqa1c7,1,38,76.5,2022-10-30T19:56:50.028Z,2022-10-31T04:19:27Z,3885317355,141,50.1,3885317359,213,4.3,3885317351,56,Back,3885864725,178,,3885317357,212,19.5,3885317353,140,30.7,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479777665,114,1,1,11,26,121le8unjfzug3iu9pgkqa1c7,1,29.4,56.5,2022-10-30T19:56:51.967Z,2022-10-31T04:19:26Z,3885864779,178,,3885317523,56,Back,3885317527,141,56.4,3885317525,140,7.6,3885317531,213,3.1,3885317529,212,22.9,,,,,,,aftis8f2ahy7dhk5bp8co4q1h,J. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479777685,115,1,1,11,31,121le8unjfzug3iu9pgkqa1c7,0,7.7,69.3,2022-10-30T19:56:57.436Z,2022-10-31T04:19:25Z,3885317639,1,,3885317627,155,,3885317635,212,36.3,3885317629,56,Back,3885317637,213,0.2,3885317633,141,78.6,3885864839,178,,3885317631,140,41.7,d3mss0i879krqrk1owzmj2c45,Anthony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479777701,137,1,1,11,34,be2k34rut1lz79jxenabttqlc,0,53.2,23,2022-10-30T19:57:00.521Z,2022-10-31T04:19:25Z,3885317711,141,17.5,3885864885,178,,3885317707,56,Right,3885317713,212,15.5,3885317709,140,67.5,3885317715,213,6.0,3885317705,3,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479882623,1091,67,1,11,36,121le8unjfzug3iu9pgkqa1c7,1,34.5,81.6,2022-10-30T19:57:01.781Z,2022-10-31T04:19:25Z,3885887077,233,1152,,,,,,,,,,,,,,,,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479882621,1152,67,1,11,36,be2k34rut1lz79jxenabttqlc,0,65.5,18.4,2022-10-30T19:57:01.782Z,2022-10-31T04:19:24Z,3885887081,233,1091,,,,,,,,,,,,,,,,,,,,,,e5xxqwz0sdlwkkmp8bgs1k6w9,T. Weah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479777705,116,8,1,11,36,121le8unjfzug3iu9pgkqa1c7,1,34,79.9,2022-10-30T19:57:01.797Z,2022-10-31T04:19:24Z,3885864961,178,,3885794695,385,,3885317733,56,Back,,,,,,,,,,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479777717,138,61,1,11,37,be2k34rut1lz79jxenabttqlc,0,54.1,37.2,2022-10-30T19:57:03.251Z,2022-10-31T04:19:24Z,3885317783,56,Center,3885865067,178,,,,,,,,,,,,,,,,,,,,bfdco9clf3dwltaogfhv5v0et,André Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479777757,117,1,1,11,40,121le8unjfzug3iu9pgkqa1c7,1,54.4,61.9,2022-10-30T19:57:05.995Z,2022-10-31T04:19:23Z,3885317979,212,14.8,3885865165,178,,3885317975,140,56.1,3885317981,213,4.8,3885317973,56,Center,3885317977,141,40.3,,,,,,,d9zax4y92d85x7j63kg7ckvkl,M. Dembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479777785,118,1,1,11,44,121le8unjfzug3iu9pgkqa1c7,1,66.9,42.2,2022-10-30T19:57:09.867Z,2022-10-31T04:19:21Z,3885318093,56,Right,3885865189,178,,3885318097,141,10.1,3885318099,212,26.6,3885318101,213,5.3,3885318095,140,81.3,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479777791,119,1,1,11,46,121le8unjfzug3iu9pgkqa1c7,0,82.6,14.3,2022-10-30T19:57:12.139Z,2022-10-31T04:19:20Z,3885318139,140,96.5,3885318145,213,1.0,3885794967,224,,3885865227,178,,3885318133,2,,3885318143,212,28.7,3885318137,56,Center,3885794969,20,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,3885318141,141,,,,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479777797,139,52,1,11,48,be2k34rut1lz79jxenabttqlc,1,3.5,51.4,2022-10-30T19:57:13.704Z,2022-10-31T04:19:20Z,3885794985,377,,3885865241,178,,,,,,,,,,,,,,,,,,,,8h5jl1u3p8sr2pwdmyxl14416,L. Chevalier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479777879,140,80,1,12,3,be2k34rut1lz79jxenabttqlc,0,9.3,51.5,2022-10-30T19:57:29.299Z,2022-10-31T04:19:20Z,3885865283,178,,,,,,,,,,,,,,,,,,,,,,,8h5jl1u3p8sr2pwdmyxl14416,L. Chevalier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479777901,141,1,1,12,5,be2k34rut1lz79jxenabttqlc,1,10,50,2022-10-30T19:57:31.147Z,2022-10-31T04:19:19Z,3885318627,213,6.2,3885318623,141,48.2,3885318621,140,26.1,3885318619,56,Back,3885865309,178,,3885318625,212,16.9,,,,,,,8h5jl1u3p8sr2pwdmyxl14416,L. Chevalier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479777945,142,1,1,12,8,be2k34rut1lz79jxenabttqlc,1,23.3,46.6,2022-10-30T19:57:33.627Z,2022-10-31T04:19:18Z,3885318851,212,14.9,3885318853,213,3.1,3885865337,178,,3885318841,56,Back,3885318847,141,48.5,3885318843,140,9.2,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479777979,143,1,1,12,12,be2k34rut1lz79jxenabttqlc,0,10.5,44.4,2022-10-30T19:57:38.102Z,2022-10-31T04:19:17Z,3885318963,155,,3885865367,178,,3885318967,140,55.3,3885318975,1,,3885318969,141,0.0,3885318973,213,5.7,3885318965,56,Right,3885318971,212,56.5,8h5jl1u3p8sr2pwdmyxl14416,L. Chevalier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479778135,120,5,1,12,17,121le8unjfzug3iu9pgkqa1c7,1,43.8,101.1,2022-10-30T19:57:43.398Z,2022-10-31T01:33:17Z,3885319667,347,,3885319669,233,144,3885319665,56,Back,,,,,,,,,,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479777981,144,5,1,12,17,be2k34rut1lz79jxenabttqlc,0,56.2,-1.1,2022-10-30T19:57:43.398Z,2022-10-31T01:33:18Z,3885319683,233,120,3885318977,56,Right,3885318979,347,,,,,,,,,,,,,,,,,8h5jl1u3p8sr2pwdmyxl14416,L. Chevalier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479778145,121,1,1,12,39,121le8unjfzug3iu9pgkqa1c7,1,48.8,100,2022-10-30T19:58:04.880Z,2022-10-31T04:19:17Z,3885319727,141,94.4,3885319723,56,Back,3885319721,107,,3885319729,212,14.7,3885319731,213,3.5,3885319725,140,35.6,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479778181,122,1,1,12,42,121le8unjfzug3iu9pgkqa1c7,1,33.7,90.2,2022-10-30T19:58:08.034Z,2022-10-31T04:19:16Z,3885865637,178,,3885319895,140,8.5,3885319899,212,33.7,3885319903,1,,3885319891,56,Back,3885319901,213,3.8,3885319897,141,59.6,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479778201,123,1,1,12,46,121le8unjfzug3iu9pgkqa1c7,1,8.1,67.4,2022-10-30T19:58:12.408Z,2022-10-31T04:19:15Z,3885319979,213,0.3,3885865713,178,,3885319975,141,80.0,3885319977,212,30.7,3885319973,140,36.2,3885319971,56,Back,,,,,,,d3mss0i879krqrk1owzmj2c45,Anthony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479778207,124,1,1,12,48,121le8unjfzug3iu9pgkqa1c7,0,32.6,79.8,2022-10-30T19:58:14.286Z,2022-10-31T04:19:15Z,3885320023,56,Back,3885320027,141,100.0,3885320029,212,14.8,3885865799,178,,3885320025,140,34.3,3885320031,213,1.4,,,,,,,412hlm2edd05jd1ad597brcvd,H. Aouar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479778209,125,5,1,12,50,121le8unjfzug3iu9pgkqa1c7,0,32.7,101.7,2022-10-30T19:58:15.919Z,2022-10-31T01:33:41Z,3885320201,233,145,3885320033,56,Back,3885320035,347,,,,,,,,,,,,,,,,,412hlm2edd05jd1ad597brcvd,H. Aouar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479778245,145,5,1,12,50,be2k34rut1lz79jxenabttqlc,1,67.3,-1.7,2022-10-30T19:58:15.919Z,2022-10-31T01:33:40Z,3885320177,233,125,3885320173,56,Right,3885320175,347,,,,,,,,,,,,,,,,,8h5jl1u3p8sr2pwdmyxl14416,L. Chevalier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479778253,146,1,1,12,56,be2k34rut1lz79jxenabttqlc,1,70.1,0,2022-10-30T19:58:21.825Z,2022-10-31T04:19:15Z,3885320235,212,7.6,3885320227,107,,3885320231,140,70.9,3885320229,56,Right,3885320237,213,1.5,3885320233,141,9.1,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479778259,147,1,1,12,57,be2k34rut1lz79jxenabttqlc,1,73.3,9.8,2022-10-30T19:58:22.688Z,2022-10-31T04:19:14Z,3885320277,141,2.4,3885320273,56,Right,3885320279,212,7.3,3885795385,156,,3885320281,213,3.9,3885320275,140,68.3,3885866049,178,,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479778263,148,1,1,12,57,be2k34rut1lz79jxenabttqlc,0,70.7,1.6,2022-10-30T19:58:23.340Z,2022-10-31T04:19:14Z,3885320309,213,2.0,3885866091,178,,3885320305,141,4.5,3885320303,140,69.9,3885320307,212,2.1,3885320301,56,Right,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479778275,126,8,1,12,57,121le8unjfzug3iu9pgkqa1c7,1,26.7,95.6,2022-10-30T19:58:23.553Z,2022-10-31T04:19:14Z,3885320347,56,Back,3885866149,178,,3885795531,385,,,,,,,,,,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479778277,127,5,1,12,59,121le8unjfzug3iu9pgkqa1c7,0,31,101.2,2022-10-30T19:58:24.912Z,2022-10-31T01:34:38Z,3885320355,347,,3885320511,233,149,3885320353,56,Back,,,,,,,,,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479778319,149,5,1,12,59,be2k34rut1lz79jxenabttqlc,1,69,-1.2,2022-10-30T19:58:24.912Z,2022-10-31T01:34:37Z,3885320491,56,Right,3885320495,233,127,3885320493,347,,,,,,,,,,,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479778335,150,1,1,13,9,be2k34rut1lz79jxenabttqlc,1,70.6,0,2022-10-30T19:58:35.076Z,2022-10-31T04:19:13Z,3885320571,56,Right,3885320577,212,25.4,3885320573,140,94.4,3885320569,107,,3885320581,1,,3885320575,141,4.4,3885320579,213,0.2,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479778345,151,1,1,13,13,be2k34rut1lz79jxenabttqlc,1,93.6,3,2022-10-30T19:58:39.114Z,2022-10-31T04:19:12Z,3885320621,140,80.7,3885866479,178,,3885320625,212,13.6,3885320623,141,2.2,3885320627,213,3.2,3885320619,56,Right,,,,,,,b8dd5q3n5irlkcv0ekzqhzc2x,J. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479778351,152,1,1,13,14,be2k34rut1lz79jxenabttqlc,0,83.1,1.3,2022-10-30T19:58:40.458Z,2022-10-31T04:19:11Z,3885866523,178,,3885320655,212,7.0,3885320647,56,Right,3885320651,140,88.4,3885320657,213,0.6,3885320653,141,7.5,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479778361,128,1,1,13,15,121le8unjfzug3iu9pgkqa1c7,0,11.5,73.4,2022-10-30T19:58:41.067Z,2022-10-31T04:19:11Z,3885320715,141,89.0,3885866567,178,,3885320719,213,0.7,3885320711,56,Back,3885320717,212,17.0,3885320713,140,24.1,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479887139,1525,67,1,13,15,be2k34rut1lz79jxenabttqlc,1,78.2,10.4,2022-10-30T19:58:41.595Z,2022-10-31T04:19:10Z,3885905953,233,1391,,,,,,,,,,,,,,,,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479887137,1391,67,1,13,15,121le8unjfzug3iu9pgkqa1c7,0,21.8,89.6,2022-10-30T19:58:41.596Z,2022-10-31T04:19:10Z,3885905961,233,1525,,,,,,,,,,,,,,,,,,,,,,412hlm2edd05jd1ad597brcvd,H. Aouar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479778367,153,50,1,13,16,be2k34rut1lz79jxenabttqlc,1,78.9,11.2,2022-10-30T19:58:41.750Z,2022-10-31T04:19:09Z,3885323095,286,,3885323117,233,134,3885320751,56,Right,,,,,,,,,,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479778735,134,7,1,13,16,121le8unjfzug3iu9pgkqa1c7,0,21.1,88.8,2022-10-30T19:58:42.107Z,2022-10-31T04:19:09Z,3885795801,385,,3885322543,285,,3885322541,56,Back,3885323105,233,153,3885866803,178,,,,,,,,,,,412hlm2edd05jd1ad597brcvd,H. Aouar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479778403,154,61,1,13,17,be2k34rut1lz79jxenabttqlc,0,80.1,8.9,2022-10-30T19:58:42.716Z,2022-10-31T04:19:09Z,3885320879,56,Right,3885866811,178,,,,,,,,,,,,,,,,,,,,b8dd5q3n5irlkcv0ekzqhzc2x,J. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479778413,129,4,1,13,18,121le8unjfzug3iu9pgkqa1c7,1,26.7,95.6,2022-10-30T19:58:44.562Z,2022-10-31T04:19:08Z,3885320921,285,,3885320989,233,155,3885320917,56,Back,3885320915,10,,3885320919,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479778417,155,4,1,13,18,be2k34rut1lz79jxenabttqlc,0,73.3,4.4,2022-10-30T19:58:44.563Z,2022-10-31T04:19:08Z,3885320953,152,,3885320951,56,Right,3885321001,233,129,3885867073,178,,3885320955,286,,3885322599,10,,,,,,,,b8dd5q3n5irlkcv0ekzqhzc2x,J. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479778521,130,1,1,13,35,121le8unjfzug3iu9pgkqa1c7,1,21.1,83.8,2022-10-30T19:59:01.449Z,2022-10-31T04:19:07Z,3885321515,56,Back,3885867189,178,,3885321519,141,52.0,3885329565,189,,3885321521,212,25.5,3885321511,5,,3885321517,140,8.3,3885321523,213,4.2,aaaskdins76bd0368sbpt7wq2,C. Lukeba,3885321513,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
