id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/11/value,qualifier/17/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2509500009,127,6,1,11,10,75qj99fhg5c0ztj2tva5u4uii,0,6.4,76.1,2023-02-18T20:11:18.866Z,2023-02-19T01:11:14Z,4041629473,73,,4041629577,233,126,4041629469,56,Back,,,,,,,,,,,,,,,,cnei0h8qtnmr9n9ojtm029uj9,M. Blažič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509500393,127,1,1,11,43,71ajatxnuhc5cnm3xvgdky49w,0,99.5,0.5,2023-02-18T20:11:52.070Z,2023-02-19T01:11:20Z,4041631591,6,,4041631595,223,,4041631593,155,,4041631601,141,48.6,4041631605,213,1.8,4041631603,212,33.8,4041631589,2,,4041631599,140,91.4,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,4042330475,178,4041631597,56,4041631607,1,,4042126047,72,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509500445,129,4,1,11,45,75qj99fhg5c0ztj2tva5u4uii,1,3.1,48.8,2023-02-18T20:11:53.619Z,2023-02-19T05:28:04Z,4041631889,56,Back,4041631893,152,,4041631885,13,,4041631887,264,,4041632025,233,129,4041631897,285,,,,,,,,cgqunmh8aw465fna15rdve8d1,P. Bernardoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509500461,129,4,1,11,45,71ajatxnuhc5cnm3xvgdky49w,0,96.9,51.2,2023-02-18T20:11:53.620Z,2023-02-19T05:28:04Z,4042331027,388,,4041632003,286,,4041632001,152,,4041631997,264,,4041632057,233,129,4041631995,13,,4041631999,56,Center,,,,cb6w7n7n1eh9huwzyzvgmdxih,I. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509500425,128,43,1,11,47,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2023-02-18T20:11:56.042Z,2023-02-18T20:12:04Z,4041631775,56,Center,4041631777,286,0,4041632107,144,44,,,,,,,,,,,,,,,,cb6w7n7n1eh9huwzyzvgmdxih,I. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509501141,130,27,1,12,1,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2023-02-18T20:12:09.749Z,2023-02-19T01:11:52Z,4041635993,233,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509501175,130,27,1,12,1,75qj99fhg5c0ztj2tva5u4uii,1,0,0,2023-02-18T20:12:09.749Z,2023-02-19T01:11:51Z,4041635977,41,Injury,4041635979,53,cgqunmh8aw465fna15rdve8d1,4041636011,233,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509501255,131,28,1,12,52,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2023-02-18T20:13:01.049Z,2023-02-19T01:12:15Z,4041636393,55,130,4041637355,233,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509501189,131,28,1,12,52,75qj99fhg5c0ztj2tva5u4uii,1,0,0,2023-02-18T20:13:01.049Z,2023-02-19T01:12:15Z,4041636045,55,130,4041637379,233,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509501299,132,1,1,12,53,75qj99fhg5c0ztj2tva5u4uii,1,4.7,51.6,2023-02-18T20:13:01.430Z,2023-02-19T05:28:03Z,4041636579,152,,4041636589,213,0.2,4041636581,56,Back,4041636585,141,56.7,4041636583,140,24.0,4042332225,178,,4041636577,5,,4041636587,212,20.6,cgqunmh8aw465fna15rdve8d1,P. Bernardoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509501333,133,1,1,12,57,75qj99fhg5c0ztj2tva5u4uii,1,20.4,56.1,2023-02-18T20:13:05.751Z,2023-02-19T05:28:02Z,4041636789,212,25.3,4041636791,213,4.9,4042332893,178,,4041636783,140,24.1,4041636787,141,19.4,4041636777,56,Back,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509501349,134,1,1,13,0,75qj99fhg5c0ztj2tva5u4uii,1,19.8,21.3,2023-02-18T20:13:08.508Z,2023-02-19T05:28:01Z,4041636887,212,21.2,4041636883,140,36.1,4041636881,56,Back,4041636885,141,2.8,4041636889,213,5.6,4042333047,178,,,,,,,,8927ird9ax5sj69nadeqaktlh,C. Hountondji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509501431,135,1,1,13,2,75qj99fhg5c0ztj2tva5u4uii,1,32,5.7,2023-02-18T20:13:10.255Z,2023-02-19T05:28:01Z,4041637257,212,12.9,4041637255,141,7.3,4041637251,56,Back,4041637253,140,44.2,4041637259,213,0.1,4042333169,178,,,,,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509669405,1169,83,1,13,4,71ajatxnuhc5cnm3xvgdky49w,1,61.2,97.8,2023-02-18T20:13:13Z,2023-02-19T05:06:32Z,4042543523,399,112580,,,,,,,,,,,,,,,,,,,,,,cb6w7n7n1eh9huwzyzvgmdxih,I. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509501443,136,1,1,13,5,75qj99fhg5c0ztj2tva5u4uii,1,35.7,3.7,2023-02-18T20:13:14.062Z,2023-02-19T05:27:58Z,4042333357,178,,4041637327,56,Back,4041637329,140,34.8,4041637331,141,17.4,4041637335,213,1.7,4041637333,212,9.4,,,,,,,dvtd4xsoihe7srn69irnng5w5,P. Capelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509501457,137,1,1,13,6,75qj99fhg5c0ztj2tva5u4uii,0,34.5,18.8,2023-02-18T20:13:14.960Z,2023-02-19T05:27:57Z,4041637387,56,Back,4041637389,140,43.5,4042333437,178,,4041637393,212,13.2,4041637395,213,5.5,4041637391,141,5.3,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509634361,796,67,1,13,7,71ajatxnuhc5cnm3xvgdky49w,1,56.8,93.7,2023-02-18T20:13:15.766Z,2023-02-19T05:27:57Z,4042351187,233,1021,,,,,,,,,,,,,,,,,,,,,,1hlvnmu8we38d44sdexhhxcyd,E. Sobol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509634359,1021,67,1,13,7,75qj99fhg5c0ztj2tva5u4uii,0,43.2,6.3,2023-02-18T20:13:15.767Z,2023-02-19T05:27:56Z,4042351195,233,796,,,,,,,,,,,,,,,,,,,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509501469,132,8,1,13,7,71ajatxnuhc5cnm3xvgdky49w,1,57.2,92,2023-02-18T20:13:15.794Z,2023-02-19T05:27:56Z,4042128059,384,,4042333625,178,,4041637469,56,Left,,,,,,,,,,,,,,,,1hlvnmu8we38d44sdexhhxcyd,E. Sobol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509501501,133,49,1,13,8,71ajatxnuhc5cnm3xvgdky49w,1,61.4,88.5,2023-02-18T20:13:16.370Z,2023-02-19T05:27:55Z,,,,,,,,,,,,,,,,,,,,,,,,,cb6w7n7n1eh9huwzyzvgmdxih,I. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509501563,134,1,1,13,8,71ajatxnuhc5cnm3xvgdky49w,1,61.3,88.6,2023-02-18T20:13:16.395Z,2023-02-19T05:27:55Z,4041637895,56,Left,4042334401,178,,4041637899,141,96.6,4041637897,140,63.7,4041637901,212,6.0,4041637903,213,1.1,,,,,,,cb6w7n7n1eh9huwzyzvgmdxih,I. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509501571,135,3,1,13,9,71ajatxnuhc5cnm3xvgdky49w,0,72.2,91.9,2023-02-18T20:13:17.265Z,2023-02-19T05:06:17Z,4041637925,56,Left,4042129201,465,,4041637927,286,,4041637975,233,138,4042334617,178,,,,,,,,,,,1hlvnmu8we38d44sdexhhxcyd,E. Sobol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509501531,138,7,1,13,10,75qj99fhg5c0ztj2tva5u4uii,0,27.8,8.1,2023-02-18T20:13:18.465Z,2023-02-19T05:06:18Z,4042334911,389,,4042129273,385,,4041637961,233,135,4041637749,285,,4041637747,56,Back,,,,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509501609,136,1,1,13,15,71ajatxnuhc5cnm3xvgdky49w,0,99.9,87.8,2023-02-18T20:13:23.471Z,2023-02-19T05:27:54Z,4041638117,140,96.6,4041642409,210,16,4041638127,213,4.0,4042335387,178,,4041638119,141,82.4,4041638113,56,Left,4041642411,154,,4041642413,22,,1hlvnmu8we38d44sdexhhxcyd,E. Sobol,,4041638123,212,,,,,,,,5.0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
2509501685,139,61,1,13,15,75qj99fhg5c0ztj2tva5u4uii,1,1.2,20.1,2023-02-18T20:13:23.517Z,2023-02-19T05:27:54Z,4042335647,178,,4041638539,56,Back,,,,,,,,,,,,,,,,,,,dvtd4xsoihe7srn69irnng5w5,P. Capelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509501637,137,16,1,13,16,71ajatxnuhc5cnm3xvgdky49w,1,92.4,52.9,2023-02-18T20:13:25.063Z,2023-02-19T05:27:54Z,4041638277,17,,4041642497,328,,4041642487,55,136,4041642493,103,3.2,4041642483,29,,4042131313,395,98.6,4041641341,374,2023-02-18 20:13:24.447,4041641345,375,13:16.264,bndkgzdolm2c3iteenkv8s3it,H. Diallo,,4041642501,231,4041642499,230,4041638279,56,Center,4042336351,178,51.8,98.5,4041641337,20,4041642481,80,,,4041642495,214,,4041642491,102,4041642485,154,,47.4,4041638275,22,4042131315,396,50.2,,,,,,,,
2509502437,140,1,1,14,13,75qj99fhg5c0ztj2tva5u4uii,1,50.2,50,2023-02-18T20:14:21.663Z,2023-02-19T04:27:03Z,4041642535,56,Back,4041642539,141,31.6,4041642541,212,16.8,4041642545,279,G,4041642543,213,4.0,4041642537,140,39.5,4042336479,178,,4042134413,189,,8kcm8g1fpcqqslzmut1fdhotl,I. Niane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509502449,141,1,1,14,16,75qj99fhg5c0ztj2tva5u4uii,1,40.1,35,2023-02-18T20:14:25.039Z,2023-02-19T05:27:52Z,4042134735,189,,4041642649,141,11.9,4041642645,56,Back,4041642653,213,5.0,4042336739,178,,4041642651,212,16.2,4041642647,140,44.0,,,,dvtd4xsoihe7srn69irnng5w5,P. Capelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509502471,142,1,1,14,19,75qj99fhg5c0ztj2tva5u4uii,1,45,11.9,2023-02-18T20:14:28.002Z,2023-02-19T05:27:51Z,4041642769,212,19.0,4041642763,56,Back,4041642765,140,29.2,4041642767,141,25.6,4042336837,178,,4041642771,213,2.6,,,,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509502495,143,1,1,14,22,75qj99fhg5c0ztj2tva5u4uii,1,28.3,31.6,2023-02-18T20:14:30.839Z,2023-02-19T05:27:50Z,4042336961,178,,4041642903,140,33.0,4041642905,141,69.4,4041642901,56,Back,4041642909,213,1.4,4041642907,212,26.2,,,,,,,8927ird9ax5sj69nadeqaktlh,C. Hountondji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509502549,144,1,1,14,25,75qj99fhg5c0ztj2tva5u4uii,1,31.7,70.7,2023-02-18T20:14:34.102Z,2023-02-19T05:27:49Z,4041643183,56,Back,4041643191,213,1.2,4041643185,140,37.3,4041643189,212,15.4,4041643187,141,91.7,4042337053,178,,,,,,,,cnei0h8qtnmr9n9ojtm029uj9,M. Blažič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509502563,145,1,1,14,28,75qj99fhg5c0ztj2tva5u4uii,0,39.1,98.5,2023-02-18T20:14:36.849Z,2023-02-19T05:27:48Z,4041643243,212,19.5,4041643241,141,88.0,4041643245,213,5.9,4041643239,140,56.4,4041643237,56,Left,4042337177,178,,,,,,,,8j04w1662nucmmi276lrokmvp,F. Ghoulam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509502577,138,8,1,14,29,71ajatxnuhc5cnm3xvgdky49w,1,50.2,5.6,2023-02-18T20:14:37.377Z,2023-02-19T05:27:48Z,4042337389,178,,4041643293,56,Right,4042135537,385,,,,,,,,,,,,,,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509502633,146,50,1,14,31,75qj99fhg5c0ztj2tva5u4uii,1,51.1,68.9,2023-02-18T20:14:39.652Z,2023-02-19T05:27:47Z,4041643737,233,139,4041643585,56,Center,4041643587,286,,,,,,,,,,,,,,,,,36ylt0kjn7t0vajmelu4mbazu,A. Sima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509502653,139,7,1,14,32,71ajatxnuhc5cnm3xvgdky49w,1,48.9,31.1,2023-02-18T20:14:40.187Z,2023-02-19T05:27:47Z,4042135863,383,,4041643665,285,,4042337995,388,,4041643663,56,Back,4041643711,233,146,,,,,,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509502661,140,49,1,14,33,71ajatxnuhc5cnm3xvgdky49w,1,53.5,26.1,2023-02-18T20:14:41.357Z,2023-02-19T05:27:46Z,,,,,,,,,,,,,,,,,,,,,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509502677,141,61,1,14,34,71ajatxnuhc5cnm3xvgdky49w,1,51.9,17.5,2023-02-18T20:14:42.985Z,2023-02-19T05:27:45Z,4042338397,178,,4041643797,56,Right,4041643839,238,,,,,,,,,,,,,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509502701,142,5,1,14,36,71ajatxnuhc5cnm3xvgdky49w,0,55.6,-1.8,2023-02-18T20:14:44.261Z,2023-02-19T01:14:50Z,4041643911,347,,4041643909,56,Right,4041644639,233,147,,,,,,,,,,,,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509502861,147,5,1,14,36,75qj99fhg5c0ztj2tva5u4uii,1,44.4,101.8,2023-02-18T20:14:44.261Z,2023-02-19T01:14:50Z,4041644607,347,,4041644605,56,Back,4041644613,233,142,,,,,,,,,,,,,,,,36ylt0kjn7t0vajmelu4mbazu,A. Sima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509503235,148,1,1,15,18,75qj99fhg5c0ztj2tva5u4uii,0,49.7,100,2023-02-18T20:15:26.294Z,2023-02-19T05:27:45Z,4041646575,212,30.9,4041646581,1,,4041646571,140,77.1,4041646573,141,85.0,4041646567,107,,4041646985,189,,4041646811,238,,4041646577,213,5.9,8j04w1662nucmmi276lrokmvp,F. Ghoulam,,4041646569,56,,,,,,,,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509503253,143,49,1,15,20,71ajatxnuhc5cnm3xvgdky49w,1,21.9,10.8,2023-02-18T20:15:28.519Z,2023-02-19T05:27:45Z,4041646719,189,,,,,,,,,,,,,,,,,,,,,,,7bba28af7hqhh7ruo91x2mk9g,I. Doukouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509503287,144,1,1,15,20,71ajatxnuhc5cnm3xvgdky49w,1,21.2,12.2,2023-02-18T20:15:28.763Z,2023-02-19T05:27:44Z,4041646845,56,Back,4041646849,141,50.5,4042358473,178,,4041646847,140,8.4,4041646853,213,2.0,4041646851,212,29.3,,,,,,,7bba28af7hqhh7ruo91x2mk9g,I. Doukouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509503311,145,1,1,15,23,71ajatxnuhc5cnm3xvgdky49w,1,10,47.7,2023-02-18T20:15:31.281Z,2023-02-19T05:27:44Z,4042358545,178,,4041646959,213,1.4,4041646951,56,Back,4041646957,212,17.1,4041646955,141,72.2,4041646953,140,13.5,,,,,,,2vgr8c97x4b2e51tyvvixusid,M. Sels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509503345,146,1,1,15,25,71ajatxnuhc5cnm3xvgdky49w,1,13,66.3,2023-02-18T20:15:34.072Z,2023-02-19T05:27:43Z,4041647157,140,23.8,4041647163,213,5.9,4041647161,212,12.3,4041647155,56,Back,4041647159,141,59.3,4042358623,178,,,,,,,,4jal44qeyp9ur58768qre5uqd,M. Le Marchand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509503357,147,3,1,15,27,71ajatxnuhc5cnm3xvgdky49w,1,21.6,57.5,2023-02-18T20:15:36.157Z,2023-02-19T05:27:41Z,4041647223,56,Back,4041647225,285,,4042137859,464,,4041647397,233,149,4042358735,178,,,,,,,,,,,cb6w7n7n1eh9huwzyzvgmdxih,I. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509503381,149,45,1,15,27,75qj99fhg5c0ztj2tva5u4uii,0,78.4,42.5,2023-02-18T20:15:36.157Z,2023-02-19T05:27:41Z,4041647431,233,147,4041647345,56,Center,4041647347,286,,,,,,,,,,,,,,,,,36ylt0kjn7t0vajmelu4mbazu,A. Sima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509503401,148,1,1,15,29,71ajatxnuhc5cnm3xvgdky49w,1,24.1,67.9,2023-02-18T20:15:37.740Z,2023-02-19T05:27:40Z,4042358975,178,,4041647455,56,Back,4041647459,141,58.4,4041647463,213,5.8,4041647461,212,14.9,4041647457,140,36.9,,,,,,,cb6w7n7n1eh9huwzyzvgmdxih,I. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509503403,149,61,1,15,30,71ajatxnuhc5cnm3xvgdky49w,0,37.5,61.2,2023-02-18T20:15:38.782Z,2023-02-19T05:27:40Z,4042359209,178,,4041647467,56,Back,,,,,,,,,,,,,,,,,,,950o8rjqvnl5bnidq2dc3fglx,K. Gameiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509503417,150,50,1,15,32,75qj99fhg5c0ztj2tva5u4uii,1,68.6,54.1,2023-02-18T20:15:40.345Z,2023-02-19T05:27:39Z,4041647621,233,150,4041647531,56,Center,4041647535,286,,,,,,,,,,,,,,,,,310zaj8t3k4c8aj54ml0n0kx5,H. Abdelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509503423,150,7,1,15,32,71ajatxnuhc5cnm3xvgdky49w,0,31.4,45.9,2023-02-18T20:15:40.863Z,2023-02-19T05:27:39Z,4042359697,178,,4042138117,385,,4041647567,285,,4041647577,233,150,4041647563,56,Back,,,,,,,,,,950o8rjqvnl5bnidq2dc3fglx,K. Gameiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509503439,151,61,1,15,32,75qj99fhg5c0ztj2tva5u4uii,1,67,56.8,2023-02-18T20:15:40.958Z,2023-02-19T05:27:38Z,4041647649,56,Center,4042359845,178,,,,,,,,,,,,,,,,,,,,310zaj8t3k4c8aj54ml0n0kx5,H. Abdelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509503525,151,1,1,15,34,71ajatxnuhc5cnm3xvgdky49w,1,32.9,42.7,2023-02-18T20:15:42.709Z,2023-02-19T05:27:38Z,4041648149,140,42.2,4041648147,56,Back,4041648151,141,35.9,4041648155,213,5.8,4041648153,212,10.8,4042360063,178,,,,,,,,950o8rjqvnl5bnidq2dc3fglx,K. Gameiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509594089,746,3,1,15,35,71ajatxnuhc5cnm3xvgdky49w,0,43,33.3,2023-02-18T20:15:43.999Z,2023-02-19T05:27:36Z,4042361385,178,,4042139551,56,Back,4042139555,464,,4042139553,286,,4042139557,467,dlzepva4fgihzwx4vfzagiy1h,,,,,,,,,,d394go61g90f1u6bddu1narit,M. Sanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509503527,152,4,1,15,37,71ajatxnuhc5cnm3xvgdky49w,1,49.7,18.5,2023-02-18T20:15:45.849Z,2023-02-19T05:27:36Z,4041648165,13,,4041648169,56,Back,4041648173,286,,4041648171,152,,4041648203,233,152,4041648167,295,,,,,,,,d394go61g90f1u6bddu1narit,M. Sanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509503515,152,4,1,15,37,75qj99fhg5c0ztj2tva5u4uii,0,50.3,81.5,2023-02-18T20:15:45.850Z,2023-02-19T05:27:35Z,4042361421,178,,4041648229,233,152,4041649869,295,,4041648109,285,,4041648103,56,Left,4041648105,152,,4041648101,13,,,,,dlzepva4fgihzwx4vfzagiy1h,S. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509503657,153,1,1,15,49,71ajatxnuhc5cnm3xvgdky49w,1,53.9,11.8,2023-02-18T20:15:57.624Z,2023-02-19T05:27:35Z,4041648931,212,11.8,4041648925,56,Back,4041648923,152,,4041648933,213,2.4,4041648929,141,23.5,4041648919,5,,4041648955,189,,4041648927,140,45.6,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,4042361757,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509503667,154,1,1,15,51,71ajatxnuhc5cnm3xvgdky49w,1,47.8,16.3,2023-02-18T20:15:59.958Z,2023-02-19T05:27:34Z,4041648973,141,41.9,4041648981,213,2.0,4041648967,56,Back,4042361905,178,,4041648977,212,19.1,4041648969,140,40.3,,,,,,,7bba28af7hqhh7ruo91x2mk9g,I. Doukouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509503693,155,1,1,15,54,71ajatxnuhc5cnm3xvgdky49w,1,41.7,41.9,2023-02-18T20:16:03.001Z,2023-02-19T05:27:33Z,4042362013,178,,4041649097,140,46.5,4041649095,56,Back,4041649101,212,12.4,4041649099,141,25.2,4041649103,213,5.1,,,,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509503753,156,1,1,15,57,71ajatxnuhc5cnm3xvgdky49w,1,48.6,16.2,2023-02-18T20:16:05.340Z,2023-02-19T05:27:32Z,4041649397,56,Center,4041649403,212,19.1,4041649405,213,0.4,4041649401,141,26.0,4042362141,178,,4041649399,140,65.6,,,,,,,7bba28af7hqhh7ruo91x2mk9g,I. Doukouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509503779,157,1,1,16,2,71ajatxnuhc5cnm3xvgdky49w,1,68.3,9.3,2023-02-18T20:16:10.541Z,2023-02-19T05:27:30Z,4042362299,178,,4041649517,56,Right,4041649519,140,74.5,4041649523,212,6.8,4041649521,141,6.2,4041649525,213,6.0,,,,,,,d394go61g90f1u6bddu1narit,M. Sanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509503795,158,1,1,16,4,71ajatxnuhc5cnm3xvgdky49w,0,73.9,0.5,2023-02-18T20:16:12.209Z,2023-02-19T05:27:29Z,4041649651,236,,4041649653,233,153,4041649601,140,78.6,4041649605,212,6.4,4041649599,56,Right,4041649603,141,6.5,4042362377,178,,4041649657,286,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,4041649607,213,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509503805,153,74,1,16,4,75qj99fhg5c0ztj2tva5u4uii,1,24.2,99,2023-02-18T20:16:12.359Z,2023-02-19T05:27:29Z,4041649637,285,,4041649671,233,158,4042362547,178,,4041649635,56,Back,,,,,,,,,,,,,8j04w1662nucmmi276lrokmvp,F. Ghoulam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509503813,154,5,1,16,5,75qj99fhg5c0ztj2tva5u4uii,0,23.8,101,2023-02-18T20:16:13.333Z,2023-02-19T01:27:34Z,4041649681,347,,4041649837,233,159,4041649679,56,Back,,,,,,,,,,,,,,,,8j04w1662nucmmi276lrokmvp,F. Ghoulam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509503831,159,5,1,16,5,71ajatxnuhc5cnm3xvgdky49w,1,76.2,-1,2023-02-18T20:16:13.333Z,2023-02-19T01:27:34Z,4041649813,233,154,4041649793,56,Right,4041649795,347,,,,,,,,,,,,,,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509503901,160,1,1,16,11,71ajatxnuhc5cnm3xvgdky49w,1,77.9,0,2023-02-18T20:16:19.655Z,2023-02-19T05:27:28Z,4041650261,107,,4041650265,56,Right,4041650269,140,88.7,4041650277,212,13.3,4041650273,141,8.3,4041650279,213,0.5,,,,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
