id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,assist,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/value,keyPass,qualifier/12/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2458693475,168,1,1,18,14,2cjpmotqo8phcqfpgo9xf4gel,1,81.6,100,2022-09-11T13:18:19.418Z,2022-09-12T04:57:15Z,3773261209,141,88.2,3773261207,140,88.9,3773261211,212,11.8,3773261203,107,,3773261205,56,Left,3773261213,213,5.4,,,,,,,azcv772qzdbz1exafx3od6lt5,N. Cozza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458693511,169,1,1,18,15,2cjpmotqo8phcqfpgo9xf4gel,1,83.4,87.3,2022-09-11T13:18:20.523Z,2022-09-12T04:57:14Z,3773261413,213,0.7,3773261405,56,Left,3773261403,3,,3773261411,212,6.8,3773261407,140,88.2,3775390433,178,,3773261409,141,94.1,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458693533,170,3,1,18,17,2cjpmotqo8phcqfpgo9xf4gel,0,80.3,95.1,2022-09-11T13:18:22.328Z,2022-09-12T04:57:14Z,3773261537,286,,3774096717,465,,3773261697,233,178,3775390821,178,,3773261533,56,Left,,,,,,,,,,azcv772qzdbz1exafx3od6lt5,N. Cozza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458693541,178,7,1,18,17,75qj99fhg5c0ztj2tva5u4uii,1,19.7,4.9,2022-09-11T13:18:22.378Z,2022-09-12T04:57:13Z,3773261555,285,,3774096835,385,,3773261619,233,170,3773261553,56,Back,3773261551,167,,3775391031,178,,,,,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458693555,171,5,1,18,17,2cjpmotqo8phcqfpgo9xf4gel,1,83.6,101,2022-09-11T13:18:22.948Z,2022-09-12T00:39:00Z,3773261637,233,179,3773261599,56,Left,3773261601,347,,,,,,,,,,,,,,,,,azcv772qzdbz1exafx3od6lt5,N. Cozza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458693547,179,5,1,18,17,75qj99fhg5c0ztj2tva5u4uii,0,16.4,-1,2022-09-11T13:18:22.948Z,2022-09-12T00:39:01Z,3773261729,233,171,3773261581,347,,3773261579,56,Back,,,,,,,,,,,,,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458693679,172,1,1,18,21,2cjpmotqo8phcqfpgo9xf4gel,1,82.2,100,2022-09-11T13:18:26.947Z,2022-09-12T04:57:13Z,3773262217,141,97.1,3773262211,107,,3773262219,212,17.9,3773262221,213,3.3,3773262213,56,Left,3773262215,140,65.3,,,,,,,azcv772qzdbz1exafx3od6lt5,N. Cozza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458693735,173,1,1,18,25,2cjpmotqo8phcqfpgo9xf4gel,1,56.7,90.4,2022-09-11T13:18:30.609Z,2022-09-12T04:57:12Z,3773262527,212,23.0,3773262521,56,Back,3773262529,213,4.3,3775391579,178,,3773262523,140,47.2,3773262525,141,59.9,,,,,,,f2wjw84p0ztxt636u2ibnoxxx,M. Sakho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458693761,174,1,1,18,29,2cjpmotqo8phcqfpgo9xf4gel,1,48,58.8,2022-09-11T13:18:34.482Z,2022-09-12T04:57:11Z,3773262685,213,0.1,3773262683,212,9.2,3773262677,56,Center,3773262679,140,56.7,3773262681,141,60.6,3775391783,178,,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458693783,175,1,1,18,30,2cjpmotqo8phcqfpgo9xf4gel,1,57,58.7,2022-09-11T13:18:36.116Z,2022-09-12T04:57:11Z,3773262783,56,Center,3775391991,178,,3773262793,212,10.9,3773262785,140,67.3,3773262797,213,6.2,3773262787,141,57.2,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458693859,176,1,1,18,32,2cjpmotqo8phcqfpgo9xf4gel,1,66.1,58.4,2022-09-11T13:18:37.482Z,2022-09-12T04:57:10Z,3773263219,140,89.7,3773263217,56,Center,3775392193,178,,3773263225,213,0.5,3773263223,212,28.1,3774098761,4,,3773263221,141,77.9,,,,7za8h1pgec0y2s1ihmkkfvpm2,J. Chotard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458693957,177,1,1,18,35,2cjpmotqo8phcqfpgo9xf4gel,1,86.8,78.8,2022-09-11T13:18:40.187Z,2022-09-12T04:35:56Z,3774099887,72,,3774099883,225,,3773263755,1,,3774099885,386,,3773263753,213,4.8,3773263751,212,51.4,3773265627,2,,3775392435,178,,azcv772qzdbz1exafx3od6lt5,N. Cozza,3773263745,56,Right,3773263747,140,89.7,3773263749,141,,,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458694047,178,1,1,18,40,2cjpmotqo8phcqfpgo9xf4gel,1,92.6,3.6,2022-09-11T13:18:46.121Z,2022-09-12T04:57:09Z,3775392705,178,,3773264157,213,2.5,3773264151,140,81.1,3773264155,212,15.2,3773264153,141,17.2,3773264149,56,Right,,,,,,,6ir1z8c3o7t4kqx04kw24i415,A. Nordin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458694053,179,3,1,18,43,2cjpmotqo8phcqfpgo9xf4gel,0,80.6,17.2,2022-09-11T13:18:48.228Z,2022-09-12T04:57:09Z,3773264175,56,Right,3773264203,211,,3775392831,178,,3773264177,286,,3774101201,464,,,,,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458694065,180,49,1,18,44,75qj99fhg5c0ztj2tva5u4uii,1,18.5,79.4,2022-09-11T13:18:49.354Z,2022-09-12T04:57:08Z,,,,,,,,,,,,,,,,,,,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458871247,796,3,1,18,46,75qj99fhg5c0ztj2tva5u4uii,0,29,66.9,2022-09-11T13:18:51.813Z,2022-09-12T04:57:07Z,3774205903,465,,3774205899,56,Back,3775393241,178,,3774205905,467,7za8h1pgec0y2s1ihmkkfvpm2,3774205901,285,,,,,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458694211,181,4,1,18,47,75qj99fhg5c0ztj2tva5u4uii,1,30.8,59.7,2022-09-11T13:18:52.428Z,2022-09-12T04:57:06Z,3773264935,152,,3773264933,56,Back,3775624521,285,,3773264983,233,180,3773265241,295,,3773264931,13,,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458694189,180,4,1,18,47,2cjpmotqo8phcqfpgo9xf4gel,0,69.2,40.3,2022-09-11T13:18:52.429Z,2022-09-12T04:57:06Z,3773264789,152,,3773264787,56,Center,3775393427,178,,3775624527,286,,3773264785,13,,3773265209,233,181,3773265119,295,,,,,7za8h1pgec0y2s1ihmkkfvpm2,J. Chotard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458694715,181,27,1,19,29,2cjpmotqo8phcqfpgo9xf4gel,1,0,0,2022-09-11T13:19:34.626Z,2022-09-12T00:40:41Z,3773268099,233,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458694809,182,27,1,19,29,75qj99fhg5c0ztj2tva5u4uii,1,0,0,2022-09-11T13:19:34.626Z,2022-09-12T00:40:41Z,3773276161,41,Injury,3773276163,53,9tdb905kq5becch102boicdex,3773268085,233,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458694835,183,43,1,19,35,75qj99fhg5c0ztj2tva5u4uii,1,0,0,2022-09-11T13:19:40.943Z,2022-09-11T13:20:56Z,3773274983,144,28,3773268193,55,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458696469,182,28,1,21,6,2cjpmotqo8phcqfpgo9xf4gel,1,0,0,2022-09-11T13:21:12.142Z,2022-09-12T00:40:54Z,3773327987,233,186,3773276775,55,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458696357,186,28,1,21,6,75qj99fhg5c0ztj2tva5u4uii,1,0,0,2022-09-11T13:21:12.142Z,2022-09-12T00:40:53Z,3773276213,55,182,3773327949,233,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458696741,187,1,1,21,26,75qj99fhg5c0ztj2tva5u4uii,1,37.4,52,2022-09-11T13:21:31.152Z,2022-09-12T04:57:06Z,3773278271,152,,3773278281,213,0.5,3775395211,178,,3773278283,1,,3773278273,56,Center,3773278275,140,67.9,3773278269,155,,3773278279,212,36.6,cnei0h8qtnmr9n9ojtm029uj9,M. Blažič,3773278265,5,,3773278277,141,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458696797,188,44,1,21,29,75qj99fhg5c0ztj2tva5u4uii,1,74.1,84.4,2022-09-11T13:21:34.151Z,2022-09-12T04:57:05Z,3773278617,233,183,3773278571,286,,3773278569,56,Left,,,,,,,,,,,,,,,,36ylt0kjn7t0vajmelu4mbazu,A. Sima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458696727,183,44,1,21,29,2cjpmotqo8phcqfpgo9xf4gel,0,25.9,15.6,2022-09-11T13:21:34.152Z,2022-09-12T04:57:05Z,3773278199,56,Back,3773278201,285,,3773278641,233,188,,,,,,,,,,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458696801,189,61,1,21,29,75qj99fhg5c0ztj2tva5u4uii,0,74.3,82.6,2022-09-11T13:21:34.238Z,2022-09-12T04:57:04Z,3775395777,15,,3773278587,56,Left,3775395779,388,,,,,,,,,,,,,,,,,36ylt0kjn7t0vajmelu4mbazu,A. Sima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458696847,184,4,1,21,32,2cjpmotqo8phcqfpgo9xf4gel,1,34.5,20.6,2022-09-11T13:21:37.238Z,2022-09-12T04:57:04Z,3773278847,294,,3773278891,286,,3773278887,233,190,3773278849,56,Back,3773278851,152,,3773278845,13,,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458696827,190,4,1,21,32,75qj99fhg5c0ztj2tva5u4uii,0,65.5,79.4,2022-09-11T13:21:37.239Z,2022-09-12T04:57:04Z,3773278735,13,,3773278741,152,,3773278737,294,,3773278743,285,,3773278739,56,Left,3773278937,233,184,3775395889,178,,,,,36ylt0kjn7t0vajmelu4mbazu,A. Sima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458696955,185,1,1,21,37,2cjpmotqo8phcqfpgo9xf4gel,1,32.4,20.6,2022-09-11T13:21:42.944Z,2022-09-12T04:57:03Z,3773279417,212,27.1,3773279409,152,,3773279407,5,,3773279419,213,1.9,3773279411,56,Back,3775396073,178,,3773279415,141,58.7,3773279413,140,24.9,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458697003,186,1,1,21,42,2cjpmotqo8phcqfpgo9xf4gel,1,26.1,63.3,2022-09-11T13:21:47.761Z,2022-09-12T04:57:03Z,3773279659,56,Back,3773279667,213,4.5,3773279661,140,22.1,3773279665,212,23.7,3773279663,141,29.0,3775396263,178,,,,,,,,f2wjw84p0ztxt636u2ibnoxxx,M. Sakho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458697025,187,1,1,21,46,2cjpmotqo8phcqfpgo9xf4gel,1,16,31.1,2022-09-11T13:21:51.415Z,2022-09-12T04:57:02Z,3773279795,212,11.1,3773279793,141,42.2,3773279797,213,2.4,3775396431,178,,3773279791,140,8.3,3773279789,56,Back,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458697075,188,1,1,21,47,2cjpmotqo8phcqfpgo9xf4gel,0,6.3,44,2022-09-11T13:21:53.019Z,2022-09-12T04:57:01Z,3773280057,1,,3773280051,141,17.6,3773280045,157,,3775396605,178,,3773280047,56,Right,3773280055,213,6.0,3773280053,212,65.8,3773280049,140,66.6,a065rtv2lfh0rso33dfuah4ut,B. Kamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458697125,191,1,1,21,51,75qj99fhg5c0ztj2tva5u4uii,0,36,79.6,2022-09-11T13:21:56.893Z,2022-09-12T04:57:01Z,3773280299,56,Back,3773280307,213,0.8,3773280297,3,,3773280301,140,49.2,3775396781,178,,3773280303,141,100.0,3773280305,212,20.2,,,,cnei0h8qtnmr9n9ojtm029uj9,M. Blažič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458697207,189,5,1,21,54,2cjpmotqo8phcqfpgo9xf4gel,1,53.3,-1.1,2022-09-11T13:21:59.488Z,2022-09-12T00:42:08Z,3773280661,56,Right,3773280663,347,,3773280673,233,192,,,,,,,,,,,,,,,,a065rtv2lfh0rso33dfuah4ut,B. Kamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458697133,192,5,1,21,54,75qj99fhg5c0ztj2tva5u4uii,0,46.7,101.1,2022-09-11T13:21:59.488Z,2022-09-12T00:42:08Z,3773280345,347,,3773280343,56,Back,3773280703,233,189,,,,,,,,,,,,,,,,cnei0h8qtnmr9n9ojtm029uj9,M. Blažič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458697295,190,1,1,21,57,2cjpmotqo8phcqfpgo9xf4gel,1,51.7,0,2022-09-11T13:22:02.233Z,2022-09-12T04:57:00Z,3773281103,141,5.3,3773281095,107,,3773281099,56,Right,3773281101,140,54.3,3773281107,212,5.1,3773281111,213,1.0,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458697393,191,1,1,22,0,2cjpmotqo8phcqfpgo9xf4gel,1,55.8,14.1,2022-09-11T13:22:05.826Z,2022-09-12T04:57:00Z,3773281545,141,86.4,3773281551,1,,3773281539,140,76.2,3773281517,155,,3773281525,196,,3773281533,56,Left,3773281549,213,1.2,3773281547,212,53.6,7teasnynvwarky180hl6zvkk5,J. Ferri,3775397503,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458697449,192,1,1,22,5,2cjpmotqo8phcqfpgo9xf4gel,1,82.2,88.9,2022-09-11T13:22:10.650Z,2022-09-12T04:56:59Z,3773281827,141,81.6,3775397727,178,,3773281829,212,13.2,3773281831,213,5.9,3773281825,140,93.8,3773281823,56,Left,,,,,,,5w9g9gfeucuccwxd09o62f84p,F. Maouassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458697457,193,1,1,22,9,2cjpmotqo8phcqfpgo9xf4gel,0,95.8,76.9,2022-09-11T13:22:14.248Z,2022-09-12T04:56:58Z,3773281875,141,52.8,3773281879,213,4.4,3773281871,56,Center,3773281873,140,90.3,3775397921,178,,3773281877,212,17.4,3774106149,195,,,,,azcv772qzdbz1exafx3od6lt5,N. Cozza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458697617,193,12,1,22,9,75qj99fhg5c0ztj2tva5u4uii,1,9.7,46.6,2022-09-11T13:22:15.007Z,2022-09-12T04:56:58Z,3773282719,213,0.1,3773282691,56,Back,3773282699,140,29.3,3775398087,178,,3773282713,212,20.6,3773282705,141,48.9,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458697625,194,1,1,22,13,2cjpmotqo8phcqfpgo9xf4gel,1,74.2,58.2,2022-09-11T13:22:18.257Z,2022-09-12T04:56:57Z,3773282745,140,83.5,3773282751,213,1.1,3773282743,56,Left,3773283119,210,13,3773282749,212,23.4,3773282747,141,89.4,3775398239,178,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2458697639,196,13,1,22,17,2cjpmotqo8phcqfpgo9xf4gel,1,81,79.5,2022-09-11T13:22:22.176Z,2022-09-12T04:56:56Z,3773283163,231,52.5,3773283141,55,194,3773283153,103,86.1,3773282853,20,,3773283157,215,,3773282831,22,,3775398427,178,,3775616765,68,,5w9g9gfeucuccwxd09o62f84p,F. Maouassa,3773282835,56,Left,3773283135,29,,3773283133,81,3773283149,102,42.5,,,3773283161,230,,,,,,,,,,,,,,,,,,,,,,97.7,,,
2458697665,194,5,1,22,18,75qj99fhg5c0ztj2tva5u4uii,1,-1.1,54,2022-09-11T13:22:23.677Z,2022-09-12T00:43:04Z,3773282961,56,Back,3773282963,346,,3773282995,233,195,,,,,,,,,,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458697631,195,5,1,22,18,2cjpmotqo8phcqfpgo9xf4gel,0,101.1,46,2022-09-11T13:22:23.677Z,2022-09-12T00:43:05Z,3773282783,56,Center,3773283005,233,194,3773282785,346,,,,,,,,,,,,,,,,,5w9g9gfeucuccwxd09o62f84p,F. Maouassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458697865,195,1,1,22,28,75qj99fhg5c0ztj2tva5u4uii,1,5.6,52,2022-09-11T13:22:33.920Z,2022-09-12T04:56:55Z,3773283997,140,8.5,3773284003,213,1.4,3773283999,141,73.2,3773284007,237,,3773283993,124,,3773284001,212,14.7,3773283995,56,Back,,,,821ma6ofy7t9wtdvu1w6uni09,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458697955,196,1,1,22,32,75qj99fhg5c0ztj2tva5u4uii,1,14.3,72.7,2022-09-11T13:22:37.946Z,2022-09-12T04:56:54Z,3773284463,213,1.0,3773284455,56,Back,3773284461,212,18.6,3773284457,140,24.1,3773284459,141,95.4,3775398891,178,,,,,,,,cnei0h8qtnmr9n9ojtm029uj9,M. Blažič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458697991,197,1,1,22,38,75qj99fhg5c0ztj2tva5u4uii,1,28.1,80.5,2022-09-11T13:22:43.743Z,2022-09-12T04:56:52Z,3773284661,212,13.7,3775399051,178,,3773284645,56,Back,3773284651,140,29.8,3773284665,213,4.8,3773284655,141,60.5,,,,,,,dlzepva4fgihzwx4vfzagiy1h,S. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458698149,198,1,1,22,40,75qj99fhg5c0ztj2tva5u4uii,1,27.1,54.8,2022-09-11T13:22:46.055Z,2022-09-12T04:56:51Z,3773285455,140,33.4,3773285459,212,26.9,3773285453,56,Back,3773285461,213,5.0,3773285457,141,16.5,3775399243,178,,,,,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458698199,199,1,1,22,48,75qj99fhg5c0ztj2tva5u4uii,1,64.6,10.9,2022-09-11T13:22:53.551Z,2022-09-12T04:56:49Z,3773285669,213,5.7,3773285661,56,Right,3775399449,178,,3773285667,212,7.7,3773285665,141,4.6,3773285663,140,70.7,,,,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458698223,200,1,1,22,51,75qj99fhg5c0ztj2tva5u4uii,1,71.1,2.8,2022-09-11T13:22:56.197Z,2022-09-12T04:56:48Z,3773285797,212,17.6,3773285791,56,Right,3773285799,213,2.8,3775399667,178,,3773285795,141,12.5,3773285793,140,55.6,,,,,,,41jb0ts5688xz8ell62rybm22,A. Ounahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458698277,201,1,1,22,53,75qj99fhg5c0ztj2tva5u4uii,1,59.3,10.2,2022-09-11T13:22:58.213Z,2022-09-12T04:56:47Z,3773286061,141,16.5,3773286057,56,Right,3773286059,140,61.4,3775399875,178,,3773286065,213,1.1,3773286063,212,4.8,,,,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458698307,202,1,1,22,56,75qj99fhg5c0ztj2tva5u4uii,1,61.4,20.2,2022-09-11T13:23:01.792Z,2022-09-12T04:56:45Z,3773286251,213,2.6,3773286243,140,45.6,3773286239,56,Back,3775399987,178,,3773286247,141,35.9,3773286249,212,19.7,,,,,,,41jb0ts5688xz8ell62rybm22,A. Ounahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458698413,203,1,1,22,59,75qj99fhg5c0ztj2tva5u4uii,1,44.6,35.2,2022-09-11T13:23:04.272Z,2022-09-12T04:56:45Z,3775400109,178,,3773286767,141,74.9,3773286769,212,27.0,3773286773,213,1.5,3773286765,140,45.3,3773286763,56,Back,,,,,,,8927ird9ax5sj69nadeqaktlh,C. Hountondji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458698451,204,1,1,23,2,75qj99fhg5c0ztj2tva5u4uii,1,51.6,75.2,2022-09-11T13:23:08.132Z,2022-09-12T04:56:44Z,3773286999,141,95.6,3773286997,140,61.1,3773287001,212,17.1,3773286995,56,Left,3775400287,178,,3773287003,213,0.9,,,,,,,cnei0h8qtnmr9n9ojtm029uj9,M. Blažič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458698457,205,3,1,23,6,75qj99fhg5c0ztj2tva5u4uii,0,70.2,94.7,2022-09-11T13:23:12.145Z,2022-09-12T04:56:41Z,3775400569,178,,3773287031,56,Left,3773287033,286,,3774112399,465,,3773287225,233,197,,,,,,,,,,9fcg5wz6no3f9mn7ch45g06hh,S. Boufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458698489,197,7,1,23,7,2cjpmotqo8phcqfpgo9xf4gel,1,29.8,5.3,2022-09-11T13:23:12.457Z,2022-09-12T04:56:41Z,3775400681,178,,3774112971,384,,3773287191,233,205,3773287171,285,,3773287169,56,Back,,,,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458698495,198,49,1,23,9,2cjpmotqo8phcqfpgo9xf4gel,1,27.1,0.7,2022-09-11T13:23:14.496Z,2022-09-12T04:56:40Z,,,,,,,,,,,,,,,,,,,,,,,,,6ir1z8c3o7t4kqx04kw24i415,A. Nordin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458698571,199,3,1,23,10,2cjpmotqo8phcqfpgo9xf4gel,1,32.7,0.1,2022-09-11T13:23:16.142Z,2022-09-12T04:56:39Z,3775401087,178,,3775641237,285,,3774114377,464,,3773287593,56,Back,3773287667,233,206,,,,,,,,,,6ir1z8c3o7t4kqx04kw24i415,A. Nordin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458698533,206,45,1,23,10,75qj99fhg5c0ztj2tva5u4uii,0,67.3,99.9,2022-09-11T13:23:16.142Z,2022-09-12T04:56:39Z,3773287697,233,199,3775641239,286,,3773287427,56,Left,,,,,,,,,,,,,,,,bqq4tqw6tp68c1fya04onf6c5,A. Hunou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458698579,200,4,1,23,12,2cjpmotqo8phcqfpgo9xf4gel,1,36.4,3.5,2022-09-11T13:23:17.656Z,2022-09-12T04:56:38Z,3773287617,13,,3773287625,265,,3773287623,152,,3773287619,56,Back,3773287627,286,,3773287849,233,207,,,,,,,6ir1z8c3o7t4kqx04kw24i415,A. Nordin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458698611,207,4,1,23,12,75qj99fhg5c0ztj2tva5u4uii,0,63.6,96.5,2022-09-11T13:23:17.657Z,2022-09-12T04:56:38Z,3773287761,13,,3773287769,265,,3773287775,285,,3773287859,233,200,3775401175,178,,3773287765,152,,3773287763,56,Left,,,,9fcg5wz6no3f9mn7ch45g06hh,S. Boufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458698703,201,1,1,23,16,2cjpmotqo8phcqfpgo9xf4gel,1,36.1,12.7,2022-09-11T13:23:21.897Z,2022-09-12T04:56:38Z,3773288209,140,33.0,3775401419,178,,3773288219,213,1.9,3773288211,141,25.8,3773288207,56,Back,3773288203,5,,3773288205,152,,3773291875,189,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,3773288215,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458698711,202,1,1,23,17,2cjpmotqo8phcqfpgo9xf4gel,1,32.3,25.7,2022-09-11T13:23:22.923Z,2022-09-12T04:56:37Z,3773288257,141,30.1,3773288261,213,2.7,3775401573,178,,3773288259,212,7.8,3773288255,140,25.4,3773288253,56,Back,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
