id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/13/value,qualifier/10/value,qualifier/14/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/17/value,qualifier/20/value
2443320963,119,1,1,18,1,3unkqo2g6ag99gd5ynz1j7vse,1,45.1,71.5,2022-08-07T13:18:08.350Z,2022-08-08T00:16:02Z,3691462017,56,Center,3691462025,141,54.6,3691462029,212,26.4,3691462033,213,5.8,3692719023,178,,3691462021,140,67.7,,,,,,,3h3g7sne1jjevj0mwyliehm95,R. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443321021,120,1,1,18,3,3unkqo2g6ag99gd5ynz1j7vse,1,59.9,67.8,2022-08-07T13:18:10.410Z,2022-08-08T00:16:01Z,3691462319,56,Left,3691462327,213,0.6,3692719245,178,,3691462321,140,78.8,3691462323,141,88.9,3691462325,212,24.5,,,,,,,bj37ny1s1gbbe4wrgyz1wag9h,Mama Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443321113,121,1,1,18,8,3unkqo2g6ag99gd5ynz1j7vse,1,81.9,85.4,2022-08-07T13:18:15.936Z,2022-08-08T00:15:59Z,3691462849,2,,3691462863,213,6.2,3691462851,155,,3691462853,56,Left,3691462855,140,86.5,3691462859,212,4.8,3692719579,178,,3692316305,224,,577j49ffrxuurraco9chy388a,Y. Larouci,3691462857,141,85.1,3692316307,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443321123,122,61,1,18,8,3unkqo2g6ag99gd5ynz1j7vse,1,85,79,2022-08-07T13:18:16.140Z,2022-08-07T23:54:37Z,3691462917,56,Left,3692719759,178,,,,,,,,,,,,,,,,,,,,9nhlgi0k783bq8a2704bu6n6d,X. Chavalerin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443321129,123,5,1,18,10,3unkqo2g6ag99gd5ynz1j7vse,0,101.4,72.2,2022-08-07T13:18:17.394Z,2022-08-07T19:13:56Z,3691462939,346,,3691462937,56,Center,3691462975,233,132,,,,,,,,,,,,,,,,9nhlgi0k783bq8a2704bu6n6d,X. Chavalerin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443321125,132,5,1,18,10,2cjpmotqo8phcqfpgo9xf4gel,1,-1.4,27.8,2022-08-07T13:18:17.394Z,2022-08-07T19:13:56Z,3691462921,56,Back,3691462923,346,,3691462967,233,123,,,,,,,,,,,,,,,,as2iznyhn5bzw3rofcz0dg104,E. Tchato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443321267,133,1,1,18,18,2cjpmotqo8phcqfpgo9xf4gel,1,4.1,47.3,2022-08-07T13:18:25.693Z,2022-08-08T00:15:59Z,3691463689,124,,3691463699,212,13.3,3691463695,141,66.0,3691463701,213,1.3,3691463693,140,7.9,3691463705,237,,3691463691,56,Back,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443321403,134,1,1,18,20,2cjpmotqo8phcqfpgo9xf4gel,1,8,63.3,2022-08-07T13:18:28.220Z,2022-08-08T00:15:58Z,3692720643,178,,3691464453,213,6.3,3691464445,56,Back,3691464447,140,22.5,3691464449,141,62.6,3691464451,212,15.2,,,,,,,f2wjw84p0ztxt636u2ibnoxxx,M. Sakho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443321467,135,1,1,18,28,2cjpmotqo8phcqfpgo9xf4gel,1,31.2,54.5,2022-08-07T13:18:35.536Z,2022-08-08T00:15:55Z,3692720933,178,,3691464755,141,43.1,3691464759,213,4.9,3691464751,56,Back,3691464753,140,32.3,3691464757,212,7.8,,,,,,,7za8h1pgec0y2s1ihmkkfvpm2,J. Chotard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443321535,136,1,1,18,32,2cjpmotqo8phcqfpgo9xf4gel,1,38.6,27.3,2022-08-07T13:18:39.537Z,2022-08-08T00:15:54Z,3691465065,213,5.2,3692721353,178,,3691465059,140,45.7,3691465063,212,16.7,3691465057,56,Back,3691465061,141,5.3,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443321581,137,1,1,18,34,2cjpmotqo8phcqfpgo9xf4gel,1,45.7,4.3,2022-08-07T13:18:42.085Z,2022-08-08T00:15:53Z,3691465305,213,2.3,3692721669,178,,3691465299,140,30.3,3691465297,56,Back,3691465301,141,31.2,3691465303,212,24.4,,,,,,,as2iznyhn5bzw3rofcz0dg104,E. Tchato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443321663,138,1,1,18,37,2cjpmotqo8phcqfpgo9xf4gel,1,35.1,21.5,2022-08-07T13:18:44.427Z,2022-08-08T00:15:53Z,3691465717,140,33.7,3691465721,212,26.8,3692722029,178,,3691465723,213,1.6,3691465715,56,Back,3691465719,141,60.8,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443321693,139,1,1,18,41,2cjpmotqo8phcqfpgo9xf4gel,1,43.5,66.6,2022-08-07T13:18:48.736Z,2022-08-08T00:15:52Z,3691465855,213,5.4,3691465845,140,47.0,3691465849,141,59.6,3691465843,56,Back,3692722519,178,,3691465853,212,6.0,,,,,,,f2wjw84p0ztxt636u2ibnoxxx,M. Sakho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443321757,140,1,1,18,42,2cjpmotqo8phcqfpgo9xf4gel,1,48.5,58.6,2022-08-07T13:18:49.950Z,2022-08-08T00:15:51Z,3691466165,141,67.5,3691466169,213,2.4,3691466167,212,9.1,3691466163,140,42.0,3692723159,178,,3691466161,56,Back,,,,,,,7za8h1pgec0y2s1ihmkkfvpm2,J. Chotard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443321855,141,1,1,18,46,2cjpmotqo8phcqfpgo9xf4gel,1,47.4,68.1,2022-08-07T13:18:53.527Z,2022-08-08T00:15:50Z,3691466661,212,22.5,3691466663,213,1.2,3691466657,140,56.1,3692723521,178,,3691466655,56,Left,3691466659,141,98.4,,,,,,,f2wjw84p0ztxt636u2ibnoxxx,M. Sakho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443321893,142,1,1,18,49,2cjpmotqo8phcqfpgo9xf4gel,1,56.2,94.7,2022-08-07T13:18:56.885Z,2022-08-08T00:15:49Z,3691466877,213,3.8,3691466871,140,42.4,3691466873,141,77.2,3692724113,178,,3691466875,212,18.8,3691466869,56,Back,,,,,,,b92hwrzx6l5wdf3z9g7dxo4bt,T. Sainte-Luce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443577181,804,43,1,18,51,2cjpmotqo8phcqfpgo9xf4gel,1,0,0,2022-08-07T13:18:58.812Z,2022-08-07T19:47:06Z,3692855793,178,0,3692855955,144,82,,,,,,,,,,,,,,,,,,,f2wjw84p0ztxt636u2ibnoxxx,M. Sakho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443321933,143,1,1,18,52,2cjpmotqo8phcqfpgo9xf4gel,1,42.2,70.8,2022-08-07T13:18:59.850Z,2022-08-08T00:15:48Z,3691467113,141,54.6,3691467111,140,53.8,3691467117,213,5.5,3691467109,56,Center,3692724525,178,,3691467115,212,16.4,,,,,,,f2wjw84p0ztxt636u2ibnoxxx,M. Sakho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443577497,807,43,1,18,54,2cjpmotqo8phcqfpgo9xf4gel,1,0,0,2022-08-07T13:19:02.194Z,2022-08-07T19:47:33Z,3692857519,144,82,3692857251,178,0,,,,,,,,,,,,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443322001,144,1,1,18,55,2cjpmotqo8phcqfpgo9xf4gel,1,49.5,58.5,2022-08-07T13:19:02.327Z,2022-08-08T00:15:47Z,3692724935,178,,3691467497,56,Back,3691467503,212,19.1,3691467501,141,84.5,3691467505,213,2.0,3691467499,140,42.7,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443322073,145,1,1,18,59,2cjpmotqo8phcqfpgo9xf4gel,1,46.8,76.8,2022-08-07T13:19:06.334Z,2022-08-08T00:15:47Z,3691467895,56,Left,3692725267,178,,3691467899,140,58.0,3691467901,141,97.2,3691467905,212,18.2,3691467909,213,0.9,,,,,,,f2wjw84p0ztxt636u2ibnoxxx,M. Sakho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443322095,146,1,1,19,1,2cjpmotqo8phcqfpgo9xf4gel,0,57.9,92,2022-08-07T13:19:08.779Z,2022-08-08T00:15:46Z,3691468051,140,75.7,3691468053,141,66.6,3691468047,155,,3691468057,213,5.5,3692725595,178,,3691468049,56,Center,3691468055,212,25.4,,,,b92hwrzx6l5wdf3z9g7dxo4bt,T. Sainte-Luce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443322125,124,49,1,19,3,3unkqo2g6ag99gd5ynz1j7vse,1,21.5,38.3,2022-08-07T13:19:10.411Z,2022-08-08T00:15:46Z,,,,,,,,,,,,,,,,,,,,,,,,,7etm5qf3sonimtxllrw5xwkid,E. Palmer-Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443322147,125,1,1,19,4,3unkqo2g6ag99gd5ynz1j7vse,1,23.7,37.1,2022-08-07T13:19:11.499Z,2022-08-08T00:15:45Z,3691468335,213,0.0,3691468327,56,Back,3692726433,178,,3691468333,212,13.4,3691468331,141,37.6,3691468329,140,36.5,,,,,,,7etm5qf3sonimtxllrw5xwkid,E. Palmer-Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443322163,126,1,1,19,5,3unkqo2g6ag99gd5ynz1j7vse,1,29.4,37.8,2022-08-07T13:19:12.363Z,2022-08-08T00:15:45Z,3691468407,212,10.2,3691468401,56,Back,3692726771,178,,3691468403,140,34.2,3691468405,141,24.7,3691468409,213,5.2,,,,,,,5x4cp16m9z8vzgq1kkjvm71ed,F. Tardieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443322211,127,1,1,19,6,3unkqo2g6ag99gd5ynz1j7vse,1,29.9,21.9,2022-08-07T13:19:14.250Z,2022-08-08T00:15:44Z,3692727153,178,,3691468659,141,2.9,3691468655,56,Back,3691468661,212,13.5,3691468657,140,33.6,3691468663,213,5.0,,,,,,,7etm5qf3sonimtxllrw5xwkid,E. Palmer-Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443322229,128,1,1,19,9,3unkqo2g6ag99gd5ynz1j7vse,0,36,3.7,2022-08-07T13:19:16.531Z,2022-08-08T00:15:43Z,3692727477,178,,3691468743,140,47.0,3691468741,56,Back,3691468747,212,13.8,3691468749,213,0.6,3691468745,141,14.9,,,,,,,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443322233,147,49,1,19,10,2cjpmotqo8phcqfpgo9xf4gel,1,52.8,85.5,2022-08-07T13:19:17.548Z,2022-08-08T00:15:43Z,,,,,,,,,,,,,,,,,,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443322267,148,43,1,19,12,2cjpmotqo8phcqfpgo9xf4gel,1,0,0,2022-08-07T13:19:20.131Z,2022-08-07T13:20:04Z,3691473313,144,50,3691468913,56,Left,3691468915,286,0,,,,,,,,,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443322335,129,43,1,19,12,3unkqo2g6ag99gd5ynz1j7vse,1,0,0,2022-08-07T13:19:20.132Z,2022-08-07T13:20:03Z,3691473231,144,7,3691469269,285,0,3691469295,233,148,3691469267,56,Back,,,,,,,,,,,,,a7rdypucykxo0a9xmcuqzabpx,R. Ripart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443322319,149,1,1,19,13,2cjpmotqo8phcqfpgo9xf4gel,0,53,98.4,2022-08-07T13:19:20.815Z,2022-08-08T00:15:41Z,3691469197,56,Left,3691469203,212,9.4,3691469199,140,61.8,3692728085,178,,3691469201,141,95.6,3691469205,213,6.1,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443322343,130,61,1,19,13,3unkqo2g6ag99gd5ynz1j7vse,1,45.8,3.2,2022-08-07T13:19:21.055Z,2022-08-08T00:15:41Z,3691469323,56,Back,3692728565,178,,,,,,,,,,,,,,,,,,,,a7rdypucykxo0a9xmcuqzabpx,R. Ripart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443322351,131,5,1,19,14,3unkqo2g6ag99gd5ynz1j7vse,0,41.8,-1,2022-08-07T13:19:22.170Z,2022-08-07T19:15:54Z,3691469381,347,,3691469481,233,150,3691469379,56,Back,,,,,,,,,,,,,,,,a7rdypucykxo0a9xmcuqzabpx,R. Ripart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443322355,150,5,1,19,14,2cjpmotqo8phcqfpgo9xf4gel,1,58.2,101,2022-08-07T13:19:22.170Z,2022-08-07T19:15:54Z,3691469393,233,131,3691469387,56,Left,3691469389,347,,,,,,,,,,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443322387,151,1,1,19,17,2cjpmotqo8phcqfpgo9xf4gel,1,47,100,2022-08-07T13:19:24.941Z,2022-08-08T00:15:40Z,3691469563,140,35.4,3691469561,56,Back,3691469567,212,15.9,3691469559,107,,3691469569,213,3.8,3691469565,141,86.3,,,,,,,b92hwrzx6l5wdf3z9g7dxo4bt,T. Sainte-Luce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443578585,814,43,1,19,19,2cjpmotqo8phcqfpgo9xf4gel,1,0,0,2022-08-07T13:19:27.010Z,2022-08-07T19:49:18Z,3692863061,144,82,3692862787,178,0,,,,,,,,,,,,,,,,,,,f2wjw84p0ztxt636u2ibnoxxx,M. Sakho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443322433,152,1,1,19,19,2cjpmotqo8phcqfpgo9xf4gel,1,36.8,78.1,2022-08-07T13:19:27.055Z,2022-08-08T00:15:40Z,3691469841,140,38.5,3691469853,213,1.4,3692729997,178,,3691469849,212,10.4,3691469837,56,Back,3691469845,141,93.2,,,,,,,f2wjw84p0ztxt636u2ibnoxxx,M. Sakho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443322457,153,1,1,19,22,2cjpmotqo8phcqfpgo9xf4gel,1,37.8,81,2022-08-07T13:19:29.479Z,2022-08-08T00:15:39Z,3691469943,56,Back,3691469947,141,76.3,3691469951,213,3.6,3691469949,212,6.6,3691469945,140,32.3,3692730457,178,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443322549,154,1,1,19,24,2cjpmotqo8phcqfpgo9xf4gel,1,32.9,74.6,2022-08-07T13:19:31.445Z,2022-08-08T00:15:38Z,3691470381,213,0.6,3692730721,178,,3691470379,212,24.6,3691470375,140,51.7,3691470373,56,Left,3691470377,141,96.3,,,,,,,f2wjw84p0ztxt636u2ibnoxxx,M. Sakho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443322645,155,1,1,19,30,2cjpmotqo8phcqfpgo9xf4gel,1,63.9,90.1,2022-08-07T13:19:37.441Z,2022-08-08T00:15:37Z,3692731189,178,,3691470993,212,5.6,3691470991,141,82.1,3691470989,140,65.0,3691470987,56,Left,3691470995,213,4.9,,,,,,,b92hwrzx6l5wdf3z9g7dxo4bt,T. Sainte-Luce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443322669,156,1,1,19,33,2cjpmotqo8phcqfpgo9xf4gel,0,75.1,88.9,2022-08-07T13:19:40.876Z,2022-08-08T00:15:35Z,3692731593,178,,3691471133,141,81.7,3691471131,140,85.1,3691471137,213,5.8,3691471135,212,11.6,3691471129,56,Left,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443579303,772,43,1,19,34,3unkqo2g6ag99gd5ynz1j7vse,1,0,0,2022-08-07T13:19:42.055Z,2022-08-07T19:50:25Z,3692866851,144,82,3692866607,178,0,,,,,,,,,,,,,,,,,,,87gvtfqgn555sywr78abximsp,J. Porozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443322691,132,49,1,19,34,3unkqo2g6ag99gd5ynz1j7vse,1,15.3,19.7,2022-08-07T13:19:42.087Z,2022-08-08T00:15:34Z,,,,,,,,,,,,,,,,,,,,,,,,,87gvtfqgn555sywr78abximsp,J. Porozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443322735,133,1,1,19,35,3unkqo2g6ag99gd5ynz1j7vse,0,15.8,20.9,2022-08-07T13:19:42.927Z,2022-08-08T00:15:34Z,3692731975,178,,3691471485,140,32.3,3691471489,212,18.6,3691471483,56,Back,3691471481,155,,3691471491,213,5.9,3691471487,141,11.1,,,,87gvtfqgn555sywr78abximsp,J. Porozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443322785,134,4,1,19,38,3unkqo2g6ag99gd5ynz1j7vse,1,27.3,7.4,2022-08-07T13:19:45.514Z,2022-08-08T02:20:12Z,3691471757,56,Back,3691471753,13,,3691471759,152,,3691471755,294,,3691472113,233,157,3691472117,285,,,,,,,,a7rdypucykxo0a9xmcuqzabpx,R. Ripart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443322847,157,4,1,19,38,2cjpmotqo8phcqfpgo9xf4gel,0,72.7,92.6,2022-08-07T13:19:45.515Z,2022-08-08T02:20:12Z,3691472071,152,,3691472067,294,,3691472073,286,,3691472169,233,134,3692732091,178,,3691472065,13,,3691472069,56,Left,,,,b92hwrzx6l5wdf3z9g7dxo4bt,T. Sainte-Luce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443323163,135,1,1,19,57,3unkqo2g6ag99gd5ynz1j7vse,1,26.1,19.7,2022-08-07T13:20:04.633Z,2022-08-08T00:15:33Z,3691473905,212,8.1,3691473907,213,0.8,3692732557,178,,3691473897,152,,3691473895,5,,3691473899,56,Back,3691473903,141,28.0,3691473901,140,31.6,87gvtfqgn555sywr78abximsp,J. Porozo,3691474661,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443323211,136,1,1,19,57,3unkqo2g6ag99gd5ynz1j7vse,1,34,23.8,2022-08-07T13:20:04.962Z,2022-08-08T00:15:33Z,3691474207,213,2.9,3691474529,189,,3692732669,178,,3691474203,141,31.3,3691474201,140,12.5,3691474205,212,23.1,3691474199,56,Back,,,,3h3g7sne1jjevj0mwyliehm95,R. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443323273,137,1,1,20,3,3unkqo2g6ag99gd5ynz1j7vse,1,14.6,33.9,2022-08-07T13:20:10.926Z,2022-08-08T00:15:32Z,3691474507,141,68.4,3691474503,56,Back,3691474505,140,22.4,3692733195,178,,3691474509,212,24.8,3691474511,213,1.2,,,,,,,8xdrtww8r5jbxuxtall0wh591,G. Gallon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443323441,138,1,1,20,11,3unkqo2g6ag99gd5ynz1j7vse,1,31.2,78.1,2022-08-07T13:20:18.713Z,2022-08-08T00:15:30Z,3691475305,212,32.6,3691475299,56,Back,3693503053,1,,3691475303,141,30.7,3691475301,140,35.8,3691475307,213,4.9,3692733577,178,,,,,eznhm6o1jymvzaucjlngbaad,Y. Salmier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443323507,139,1,1,20,15,3unkqo2g6ag99gd5ynz1j7vse,1,38.6,33.3,2022-08-07T13:20:22.302Z,2022-08-08T00:15:28Z,3691475625,140,57.0,3691475629,212,26.1,3691475631,213,5.5,3691475627,141,7.6,3691475623,56,Right,3692733757,178,,,,,,,,3h3g7sne1jjevj0mwyliehm95,R. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443323563,140,1,1,20,18,3unkqo2g6ag99gd5ynz1j7vse,1,54.3,4.2,2022-08-07T13:20:25.533Z,2022-08-08T00:15:28Z,3691475951,56,Center,3691475953,140,84.8,3691475961,1,,3692734261,178,,3691475957,212,36.4,3691475949,155,,3691475955,141,29.7,3691475959,213,0.5,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443323573,141,61,1,20,20,3unkqo2g6ag99gd5ynz1j7vse,0,80.1,29.7,2022-08-07T13:20:27.517Z,2022-08-08T00:15:27Z,3692734655,178,,3691476007,56,Center,,,,,,,,,,,,,,,,,,,bj37ny1s1gbbe4wrgyz1wag9h,Mama Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443323583,158,52,1,20,21,2cjpmotqo8phcqfpgo9xf4gel,1,12.5,59.4,2022-08-07T13:20:29.262Z,2022-08-08T00:15:27Z,3692736097,178,,3692326629,377,,,,,,,,,,,,,,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443323655,159,1,1,20,22,2cjpmotqo8phcqfpgo9xf4gel,1,13.4,60.7,2022-08-07T13:20:29.740Z,2022-08-08T00:15:27Z,3691476451,56,Back,3691476447,123,,3691476453,140,21.5,3691476457,212,13.4,3692736633,178,,3691476459,213,0.9,3691476455,141,75.9,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443323733,160,1,1,20,25,2cjpmotqo8phcqfpgo9xf4gel,1,28.2,73.2,2022-08-07T13:20:32.995Z,2022-08-08T00:15:25Z,3692737011,178,,3691476859,212,12.4,3691476855,140,33.4,3691476861,213,5.2,3691476857,141,56.9,3691476853,56,Back,,,,,,,f2wjw84p0ztxt636u2ibnoxxx,M. Sakho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443323819,161,1,1,20,30,2cjpmotqo8phcqfpgo9xf4gel,0,40.9,49.4,2022-08-07T13:20:37.547Z,2022-08-08T00:15:24Z,3691477333,212,55.9,3691477331,141,91.1,3691477337,1,,3691477325,155,,3691477329,140,86.8,3692737353,178,,3691477335,213,0.5,3691477327,56,Left,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443323873,142,1,1,20,34,3unkqo2g6ag99gd5ynz1j7vse,0,15.2,13.5,2022-08-07T13:20:42.058Z,2022-08-08T00:15:24Z,3692329601,286,,3692737775,178,,3692329723,233,162,3691477599,213,4.2,3691477595,141,9.7,3691477591,140,13.9,3692329599,236,,3691477587,56,Back,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,3691477597,212,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443323847,162,74,1,20,34,2cjpmotqo8phcqfpgo9xf4gel,1,85.9,86.8,2022-08-07T13:20:42.132Z,2022-08-08T00:15:23Z,3692738365,178,,3691477457,56,Left,3692329767,233,142,3692329453,285,,,,,,,,,,,,,,d8m8y59eum57eu7kiat38rkk5,W. Khazri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443323895,143,5,1,20,36,3unkqo2g6ag99gd5ynz1j7vse,1,-1,16.9,2022-08-07T13:20:43.501Z,2022-08-07T19:18:03Z,3691477721,56,Back,3691477723,346,,3691477727,233,163,,,,,,,,,,,,,,,,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443323877,163,5,1,20,36,2cjpmotqo8phcqfpgo9xf4gel,0,101,83.1,2022-08-07T13:20:43.501Z,2022-08-07T19:18:03Z,3691477611,56,Left,3691477613,346,,3691477765,233,143,,,,,,,,,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443324365,144,1,1,21,4,3unkqo2g6ag99gd5ynz1j7vse,0,5.7,52.4,2022-08-07T13:21:11.412Z,2022-08-07T23:54:01Z,3691480271,1,,3691480267,212,60.5,3691480261,56,Center,3691480263,140,60.3,3691480269,213,6.0,3691480265,141,24.1,3691480275,74,,3691480259,124,,8xdrtww8r5jbxuxtall0wh591,G. Gallon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443324349,164,44,1,21,7,2cjpmotqo8phcqfpgo9xf4gel,1,43.6,77.5,2022-08-07T13:21:14.654Z,2022-08-08T00:37:16Z,3691480147,285,,3691480145,56,Back,3691480325,233,145,,,,,,,,,,,,,,,,f2wjw84p0ztxt636u2ibnoxxx,M. Sakho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
