id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/11/value,qualifier/13/value,assist,qualifier/12/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId
2458692483,180,4,1,17,4,4aghw9tyi8ba3ju1ne83gmf9w,0,36.2,82.2,2022-09-11T13:17:11.203Z,2022-09-12T05:55:48Z,3773256005,265,,3773256003,152,,3775439951,178,,3773256001,56,Back,3773255999,13,,3773256067,233,182,3773256007,285,,,,,684cguhktvth28ql6qgvvmcyc,F. Chaïbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458693171,183,1,1,17,51,3c3jcs7vc1t6vz5lev162jyv7,1,63.2,20.4,2022-09-11T13:17:58.668Z,2022-09-12T05:55:47Z,3773259677,140,93.8,3774087457,224,,3773259667,2,,3773259675,56,Center,3773259683,213,0.7,3773259673,152,,3773259685,1,,3775440039,178,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,3773259679,141,57.0,3773259681,212,40.6,3773259671,155,,3774087459,20,3773259669,5,,,,,,,,,,,,,,,,,,,,,,,,
2458693177,184,61,1,17,54,3c3jcs7vc1t6vz5lev162jyv7,0,97.3,68.1,2022-09-11T13:18:01.263Z,2022-09-12T05:55:47Z,3773259705,56,Center,3775440267,178,,,,,,,,,,,,,,,,,,,,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458693189,181,5,1,17,56,4aghw9tyi8ba3ju1ne83gmf9w,1,-1,36.3,2022-09-11T13:18:03.018Z,2022-09-12T01:11:37Z,3773259777,56,Back,3773259779,346,,3773259817,233,185,,,,,,,,,,,,,,,,684cguhktvth28ql6qgvvmcyc,F. Chaïbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458693195,185,5,1,17,56,3c3jcs7vc1t6vz5lev162jyv7,0,101,63.7,2022-09-11T13:18:03.018Z,2022-09-12T01:11:37Z,3773259803,56,Center,3773259855,233,181,3773259805,346,,,,,,,,,,,,,,,,,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458693489,182,1,1,18,6,4aghw9tyi8ba3ju1ne83gmf9w,1,5.1,45.4,2022-09-11T13:18:13.329Z,2022-09-12T05:55:47Z,3773261273,140,20.9,3773261283,237,,3773261275,141,52.2,3773261269,124,,3773261271,56,Back,3773262441,189,,3773261279,213,0.3,3773261277,212,17.2,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458693517,183,1,1,18,12,4aghw9tyi8ba3ju1ne83gmf9w,1,20.1,49.6,2022-09-11T13:18:19.470Z,2022-09-12T05:55:46Z,3773261443,140,11.5,3773261445,141,32.8,3773261441,56,Back,3773261449,213,4.0,3775440903,178,,3773261447,212,14.6,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458693527,184,1,1,18,13,4aghw9tyi8ba3ju1ne83gmf9w,1,12.8,30.3,2022-09-11T13:18:20.664Z,2022-09-12T05:55:46Z,3773261511,212,14.7,3773261507,140,21.6,3773261513,213,5.4,3773261505,56,Back,3775440973,178,,3773261509,141,13.5,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458693561,185,1,1,18,16,4aghw9tyi8ba3ju1ne83gmf9w,1,19.9,5.1,2022-09-11T13:18:22.955Z,2022-09-12T05:55:45Z,3773261645,213,1.9,3773261633,141,34.2,3773261639,212,21.2,3773261627,56,Back,3775441029,178,,3773261629,140,12.6,,,,,,,e9g52c7vl608rt5wuf9o46l79,M. Desler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458693585,186,1,1,18,17,4aghw9tyi8ba3ju1ne83gmf9w,1,11.7,24.3,2022-09-11T13:18:24.734Z,2022-09-12T05:55:45Z,3775441213,178,,3773261773,141,47.3,3773261775,212,16.0,3773261769,56,Back,3773261771,140,8.6,3773261777,213,1.8,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458693655,187,1,1,18,19,4aghw9tyi8ba3ju1ne83gmf9w,0,4.8,45.8,2022-09-11T13:18:26.165Z,2022-09-12T05:55:44Z,3773262097,213,6.3,3775441751,178,,3773262095,212,41.9,3773262089,56,Back,3773262093,141,45.7,3773262083,157,,3773262099,1,,3773262091,140,44.7,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458693647,186,49,1,18,22,3c3jcs7vc1t6vz5lev162jyv7,1,52.6,51.4,2022-09-11T13:18:28.958Z,2022-09-12T05:55:44Z,,,,,,,,,,,,,,,,,,,,,,,,,9p5jc07qnxrzpcmnh1cp6b3l5,A. Gravillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458693745,187,1,1,18,25,3c3jcs7vc1t6vz5lev162jyv7,1,52.8,46.5,2022-09-11T13:18:32.271Z,2022-09-12T05:55:42Z,3773262575,56,Center,3773262583,213,5.8,3773262581,212,18.9,3773262579,141,33.6,3775441981,178,,3773262577,140,68.7,,,,,,,9p5jc07qnxrzpcmnh1cp6b3l5,A. Gravillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458693753,188,1,1,18,27,3c3jcs7vc1t6vz5lev162jyv7,0,61.7,39.5,2022-09-11T13:18:34.696Z,2022-09-12T05:55:41Z,3773263077,4,,3773262625,56,Center,3773262633,213,6.0,3775442125,178,,3773262629,141,32.5,3773262627,140,75.8,3773262631,212,15.6,,,,8gkexxgf3pypshhqwg6ibp7o4,K. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458693769,188,49,1,18,28,4aghw9tyi8ba3ju1ne83gmf9w,1,26.7,59.5,2022-09-11T13:18:35.431Z,2022-09-12T05:55:40Z,,,,,,,,,,,,,,,,,,,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458693821,189,1,1,18,30,4aghw9tyi8ba3ju1ne83gmf9w,1,29.9,60,2022-09-11T13:18:37.756Z,2022-09-12T05:55:39Z,3773263011,213,0.6,3773263007,141,68.2,3773263005,140,37.1,3773263003,56,Back,3773263009,212,9.4,3775442795,178,,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458693887,190,1,1,18,32,4aghw9tyi8ba3ju1ne83gmf9w,1,35.2,71.4,2022-09-11T13:18:39.152Z,2022-09-12T05:55:38Z,3773263391,140,46.9,3773263395,212,12.4,3773263389,56,Back,3773263393,141,69.4,3775442963,178,,3773263397,213,6.2,,,,,,,c44zop1hvob3cmgu2grj8m0yy,M. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458693991,191,1,1,18,35,4aghw9tyi8ba3ju1ne83gmf9w,1,50.6,82,2022-09-11T13:18:42.063Z,2022-09-12T05:55:37Z,3773263897,212,20.1,3773263895,141,94.5,3775443031,178,,3773263893,140,67.9,3773263899,213,0.4,3773263891,56,Left,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458694003,192,3,1,18,39,4aghw9tyi8ba3ju1ne83gmf9w,0,70.7,85.3,2022-09-11T13:18:45.933Z,2022-09-12T05:55:36Z,3774091993,464,,3773263965,286,,3775443113,178,,3773264095,233,189,3773263963,56,Left,,,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458694009,189,7,1,18,39,3c3jcs7vc1t6vz5lev162jyv7,1,29.3,14.7,2022-09-11T13:18:46.151Z,2022-09-12T05:55:35Z,3773263981,56,Back,3773263983,285,,3773264061,233,192,3774092175,383,,3775443595,178,,,,,,,,,,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458694017,190,49,1,18,40,3c3jcs7vc1t6vz5lev162jyv7,1,28.2,15.8,2022-09-11T13:18:47.239Z,2022-09-12T05:55:35Z,,,,,,,,,,,,,,,,,,,,,,,,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458694235,191,1,1,18,42,3c3jcs7vc1t6vz5lev162jyv7,1,38.6,24.9,2022-09-11T13:18:49.864Z,2022-09-12T05:55:34Z,3773265065,140,95.8,3775443895,178,,3773265071,213,6.2,3773265063,56,Right,3773265069,212,60.5,3773265073,1,,3773265067,141,13.8,,,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458694255,192,1,1,18,52,3c3jcs7vc1t6vz5lev162jyv7,0,90.1,23.7,2022-09-11T13:18:59.762Z,2022-09-12T05:55:32Z,3773265195,141,38.3,3774092975,224,,3773265199,212,10.2,3773265191,140,92.3,3775444189,178,,3773265185,56,Center,3773265177,2,,3774092977,20,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,3773265201,213,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459098405,971,67,1,18,53,4aghw9tyi8ba3ju1ne83gmf9w,1,9.1,61.4,2022-09-11T13:19:00.072Z,2022-09-12T05:55:32Z,3775494269,233,1066,,,,,,,,,,,,,,,,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459098401,1066,67,1,18,53,3c3jcs7vc1t6vz5lev162jyv7,0,90.9,38.6,2022-09-11T13:19:00.073Z,2022-09-12T05:55:31Z,3775494279,233,971,,,,,,,,,,,,,,,,,,,,,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458694265,193,8,1,18,53,4aghw9tyi8ba3ju1ne83gmf9w,1,6.6,63.9,2022-09-11T13:19:00.273Z,2022-09-12T05:55:31Z,3774093383,383,,3773265255,56,Back,3775444291,178,,,,,,,,,,,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458694285,194,49,1,18,55,4aghw9tyi8ba3ju1ne83gmf9w,1,0.4,68.4,2022-09-11T13:19:02.824Z,2022-09-12T05:55:30Z,,,,,,,,,,,,,,,,,,,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458694435,195,12,1,18,55,4aghw9tyi8ba3ju1ne83gmf9w,1,0.3,68.6,2022-09-11T13:19:02.856Z,2022-09-12T05:55:30Z,3773266049,140,39.6,3773266055,213,0.3,3773266053,212,42.9,3775444599,178,,3773266047,56,Back,3773266051,141,85.7,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458694679,197,4,1,18,58,4aghw9tyi8ba3ju1ne83gmf9w,1,31.2,80.6,2022-09-11T13:19:05.341Z,2022-09-12T05:55:30Z,3773273977,294,,3773284705,233,194,3775692213,285,,3773267397,13,,3773267401,152,,3773267399,56,Back,,,,,,,684cguhktvth28ql6qgvvmcyc,F. Chaïbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458694423,194,4,1,18,58,3c3jcs7vc1t6vz5lev162jyv7,0,68.8,19.4,2022-09-11T13:19:05.342Z,2022-09-12T05:55:29Z,3773265995,56,Right,3773284721,233,197,3775692201,286,,3773265993,13,,3775444849,178,,3773267293,294,,3773265997,152,,,,,2lvit204llltk13iglsa2tjah,J. Cajuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458694359,193,43,1,19,1,3c3jcs7vc1t6vz5lev162jyv7,1,0,0,2022-09-11T13:19:08.370Z,2022-09-11T13:19:33Z,3773267507,144,49,,,,,,,,,,,,,,,,,,,,,,9p5jc07qnxrzpcmnh1cp6b3l5,A. Gravillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458694441,196,43,1,19,6,4aghw9tyi8ba3ju1ne83gmf9w,1,0,0,2022-09-11T13:19:13.153Z,2022-09-11T13:20:05Z,3773270399,144,4,3773266071,10,0,3773266075,152,0,3773266073,56,Back,3773266077,286,0,3773266097,233,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458694731,198,1,1,19,23,4aghw9tyi8ba3ju1ne83gmf9w,1,30.1,67.9,2022-09-11T13:19:30.876Z,2022-09-12T05:55:29Z,3773267695,212,23.6,3775445093,178,,3773267693,141,42.7,3773267689,56,Back,3773267691,140,14.7,3773278099,189,,3773267685,5,,3773267687,152,,c44zop1hvob3cmgu2grj8m0yy,M. Diarra,3773267697,213,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458694795,200,1,1,19,25,4aghw9tyi8ba3ju1ne83gmf9w,1,29,30.9,2022-09-11T13:19:32.096Z,2022-09-12T05:55:29Z,3773267997,56,Back,3773268001,141,28.5,3775446275,178,,3773268005,213,6.2,3773268003,212,14.6,3773267999,140,42.8,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458694769,199,1,1,19,25,4aghw9tyi8ba3ju1ne83gmf9w,1,11.6,48.6,2022-09-11T13:19:32.141Z,2022-09-12T05:55:28Z,3773267855,141,33.6,3775445203,178,,3773267853,140,27.3,3773267859,213,5.7,3773267851,56,Back,3773292051,189,,3773267857,212,19.4,,,,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458694813,201,1,1,19,27,4aghw9tyi8ba3ju1ne83gmf9w,1,44.7,25.8,2022-09-11T13:19:34.594Z,2022-09-12T05:55:27Z,3773268073,56,Back,3773268075,140,33.9,3775445433,178,,3773268079,212,11.3,3773268081,213,3.2,3773268077,141,25.3,,,,,,,1lnktjxx0mux4beo28cl54j1m,T. Dallinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458850591,860,3,1,19,29,4aghw9tyi8ba3ju1ne83gmf9w,1,39.3,6.3,2022-09-11T13:19:36.366Z,2022-09-12T05:55:26Z,3774251319,233,882,3774096325,464,,3775692149,286,,3775445579,178,,3774095459,56,Back,,,,,,,,,,e9g52c7vl608rt5wuf9o46l79,M. Desler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458850593,882,45,1,19,29,3c3jcs7vc1t6vz5lev162jyv7,0,60.7,93.7,2022-09-11T13:19:36.366Z,2022-09-12T05:55:27Z,3775692159,285,,3774095469,56,Left,3774251383,233,860,,,,,,,,,,,,,,,,2ds26ub6ho0baamsjcmh7mmfo,B. Locko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458694827,202,1,1,19,31,4aghw9tyi8ba3ju1ne83gmf9w,1,33.9,15.5,2022-09-11T13:19:38.490Z,2022-09-12T05:55:26Z,3775446035,178,,3773268147,141,26.8,3773268151,213,2.3,3773268143,56,Back,3773268145,140,27.0,3773268149,212,10.6,,,,,,,e9g52c7vl608rt5wuf9o46l79,M. Desler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458694887,203,1,1,19,33,4aghw9tyi8ba3ju1ne83gmf9w,1,21.2,19.4,2022-09-11T13:19:40.052Z,2022-09-12T05:55:25Z,3773268485,212,19.0,3773268483,141,44.6,3773268479,56,Back,3773268481,140,13.3,3775446809,178,,3773268487,213,2.0,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458694933,204,1,1,19,36,4aghw9tyi8ba3ju1ne83gmf9w,0,12,45.8,2022-09-11T13:19:43.560Z,2022-09-12T05:55:24Z,3773268717,213,0.5,3773268709,56,Back,3775446885,178,,3773268719,1,,3773268711,140,44.3,3773268715,212,38.6,3773268707,155,,3773268713,141,73.0,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458694949,195,44,1,19,38,3c3jcs7vc1t6vz5lev162jyv7,1,57.1,35.8,2022-09-11T13:19:45.736Z,2022-09-12T05:55:24Z,3773268835,233,205,3773268801,286,,3773268799,56,Center,,,,,,,,,,,,,,,,2lvit204llltk13iglsa2tjah,J. Cajuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458694937,205,44,1,19,38,4aghw9tyi8ba3ju1ne83gmf9w,0,42.9,64.2,2022-09-11T13:19:45.737Z,2022-09-12T05:55:23Z,3773268743,285,,3773268907,233,195,3773268741,56,Back,,,,,,,,,,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458694959,196,1,1,19,38,3c3jcs7vc1t6vz5lev162jyv7,1,57.5,34.8,2022-09-11T13:19:45.821Z,2022-09-12T05:55:23Z,3773268847,140,65.2,3773268853,212,9.3,3775447121,388,,3773268857,213,0.5,3773268849,141,41.5,3773268843,3,,3773268845,56,Center,,,,2lvit204llltk13iglsa2tjah,J. Cajuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458694977,197,49,1,19,41,3c3jcs7vc1t6vz5lev162jyv7,1,69,58.2,2022-09-11T13:19:48.601Z,2022-09-12T05:55:23Z,,,,,,,,,,,,,,,,,,,,,,,,,8gkexxgf3pypshhqwg6ibp7o4,K. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458695003,198,1,1,19,42,3c3jcs7vc1t6vz5lev162jyv7,1,73.3,59.4,2022-09-11T13:19:49.603Z,2022-09-12T05:55:22Z,3773269119,56,Center,3773269123,141,41.1,3773269125,212,12.7,3773269121,140,75.5,3773269127,213,4.9,3775447433,178,,,,,,,,8gkexxgf3pypshhqwg6ibp7o4,K. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458695061,199,1,1,19,43,3c3jcs7vc1t6vz5lev162jyv7,0,79.3,46.5,2022-09-11T13:19:50.344Z,2022-09-12T05:55:21Z,3773269403,141,71.4,3773269399,56,Center,3775447593,178,,3773269405,212,25.2,3773269401,140,97.1,3773269407,213,0.7,,,,,,,edti8t30h7ukwi3wqlzaczje1,F. Balogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458695115,206,52,1,19,48,4aghw9tyi8ba3ju1ne83gmf9w,1,5.3,25.5,2022-09-11T13:19:55.754Z,2022-09-12T05:55:21Z,3775447753,178,,3774098707,376,,,,,,,,,,,,,,,,,,,,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458695229,207,1,1,19,52,4aghw9tyi8ba3ju1ne83gmf9w,1,16.3,30.4,2022-09-11T13:19:59.082Z,2022-09-12T05:55:20Z,3773270245,212,22.5,3773270243,141,7.0,3773270239,56,Back,3773270241,140,31.4,3775447839,178,,3773270247,213,5.5,3773270237,123,,,,,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458695287,208,1,1,19,55,4aghw9tyi8ba3ju1ne83gmf9w,1,28.8,10.1,2022-09-11T13:20:02.691Z,2022-09-12T05:55:19Z,3773270563,212,14.7,3773270565,213,2.0,3773270561,141,29.7,3775447943,178,,3773270555,56,Back,3773270559,140,22.8,,,,,,,e9g52c7vl608rt5wuf9o46l79,M. Desler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458695375,209,1,1,19,58,4aghw9tyi8ba3ju1ne83gmf9w,1,16.5,33.5,2022-09-11T13:20:05.500Z,2022-09-12T05:55:18Z,3773270951,213,1.8,3773270947,141,55.8,3773270949,212,15.6,3773270943,56,Back,3773270945,140,13.1,3775448029,178,,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458695409,210,1,1,20,4,4aghw9tyi8ba3ju1ne83gmf9w,0,12.8,49.5,2022-09-11T13:20:11.252Z,2022-09-12T05:55:17Z,3773271115,212,35.6,3773271099,155,,3773271111,141,29.4,3773271119,213,5.9,3775448087,178,,3773271123,1,,3773271101,56,Back,3773271105,140,44.1,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458695453,200,1,1,20,8,3c3jcs7vc1t6vz5lev162jyv7,0,61.8,81.2,2022-09-11T13:20:14.891Z,2022-09-12T05:55:17Z,3773271331,141,79.1,3773271327,56,Left,3773271489,286,,3775448233,178,,3773271329,140,63.8,3773271483,236,,3773271333,212,2.5,3773271335,213,5.7,2ds26ub6ho0baamsjcmh7mmfo,B. Locko,3773271485,233,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458695469,211,74,1,20,8,4aghw9tyi8ba3ju1ne83gmf9w,1,37,20.1,2022-09-11T13:20:14.964Z,2022-09-12T05:55:16Z,3775448339,178,,3773271413,285,,3773271407,56,Back,3773271505,233,200,,,,,,,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458695475,201,49,1,20,10,3c3jcs7vc1t6vz5lev162jyv7,1,64.3,72.6,2022-09-11T13:20:17.178Z,2022-09-12T05:55:16Z,,,,,,,,,,,,,,,,,,,,,,,,,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458695553,202,1,1,20,11,3c3jcs7vc1t6vz5lev162jyv7,1,65.3,68.5,2022-09-11T13:20:18.231Z,2022-09-12T05:55:15Z,3773271835,56,Center,3773271845,212,4.3,3773271849,213,4.1,3773271841,141,63.5,3775448653,178,,3773271837,140,62.8,,,,,,,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458695561,203,81,1,20,11,3c3jcs7vc1t6vz5lev162jyv7,0,62.8,63.5,2022-09-11T13:20:18.815Z,2022-09-12T01:17:44Z,3773271879,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458695691,204,68,1,20,21,3c3jcs7vc1t6vz5lev162jyv7,1,0,0,2022-09-11T13:20:28.422Z,2022-09-12T01:18:03Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458695713,212,68,1,20,22,4aghw9tyi8ba3ju1ne83gmf9w,0,0,0,2022-09-11T13:20:29.064Z,2022-09-12T01:18:14Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458695723,205,1,1,20,23,3c3jcs7vc1t6vz5lev162jyv7,1,63.8,53.6,2022-09-11T13:20:30.215Z,2022-09-12T05:55:15Z,3773272765,140,57.9,3773272771,212,14.0,3773272763,56,Center,3775449711,178,,3773272775,213,4.3,3773272767,141,35.2,,,,,,,2lvit204llltk13iglsa2tjah,J. Cajuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458695751,206,1,1,20,25,3c3jcs7vc1t6vz5lev162jyv7,0,59.3,33.5,2022-09-11T13:20:32.699Z,2022-09-12T05:55:14Z,3773272905,140,75.0,3773272903,56,Center,3773272909,212,18.3,3775449833,178,,3773272911,213,5.8,3773272907,141,21.9,,,,,,,9p5jc07qnxrzpcmnh1cp6b3l5,A. Gravillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459099193,988,67,1,20,26,4aghw9tyi8ba3ju1ne83gmf9w,1,24.8,75.4,2022-09-11T13:20:33.817Z,2022-09-12T05:55:14Z,3775498549,233,1098,,,,,,,,,,,,,,,,,,,,,,c44zop1hvob3cmgu2grj8m0yy,M. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459099191,1098,67,1,20,26,3c3jcs7vc1t6vz5lev162jyv7,0,75.2,24.6,2022-09-11T13:20:33.818Z,2022-09-12T05:55:13Z,3775498565,233,988,,,,,,,,,,,,,,,,,,,,,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458695767,213,8,1,20,27,4aghw9tyi8ba3ju1ne83gmf9w,1,24.9,73.4,2022-09-11T13:20:33.928Z,2022-09-12T05:55:13Z,3775449967,178,,3773272977,56,Back,3774113863,385,,,,,,,,,,,,,,,,,c44zop1hvob3cmgu2grj8m0yy,M. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458695801,207,61,1,20,28,3c3jcs7vc1t6vz5lev162jyv7,0,75.6,21.5,2022-09-11T13:20:35.756Z,2022-09-12T05:55:12Z,3775450199,178,,3773273123,56,Center,,,,,,,,,,,,,,,,,,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458695815,214,49,1,20,30,4aghw9tyi8ba3ju1ne83gmf9w,1,17.4,60.7,2022-09-11T13:20:37.206Z,2022-09-12T05:55:12Z,,,,,,,,,,,,,,,,,,,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
