id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2455783253,206,61,1,21,34,6xjy1q2m55iiwe8g1r1yffbc9,1,13.6,96.3,2022-09-04T13:21:45.336Z,2022-09-05T03:13:55Z,3759664641,178,,3757778869,56,Back,,,,,,,,,,,,,,,,,,,bi49lcldxz8jubp72kgeke2y2,K. Spadanuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455783327,194,1,1,21,37,70nn27vgkt6l48lvv5e66q7ww,0,84.9,5.5,2022-09-04T13:21:48.569Z,2022-09-05T03:13:55Z,3759664733,178,,3757779253,2,,3757779269,1,,3757779259,140,100.0,3757779263,212,52.3,3758989947,20,,3757779257,56,Center,3757779261,141,78.5,dg4782hj9xdqg46w225kzph5g,D. Ouattara,,3757779255,155,,3758989945,224,,3757779265,213,,,,,,,,,,,,,,,1.3,,,,,,,,,,
2455783339,195,5,1,21,42,70nn27vgkt6l48lvv5e66q7ww,0,101,67.7,2022-09-04T13:21:53.017Z,2022-09-04T22:45:24Z,3757779349,233,207,3757779295,346,,3757779293,56,Center,,,,,,,,,,,,,,,,dg4782hj9xdqg46w225kzph5g,D. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455783345,207,5,1,21,42,6xjy1q2m55iiwe8g1r1yffbc9,1,-1,32.3,2022-09-04T13:21:53.017Z,2022-09-04T22:45:23Z,3757779331,233,195,3757779327,346,,3757779325,56,Back,,,,,,,,,,,,,,,,bi49lcldxz8jubp72kgeke2y2,K. Spadanuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455783709,208,1,1,22,5,6xjy1q2m55iiwe8g1r1yffbc9,0,4.4,41.2,2022-09-04T13:22:16.639Z,2022-09-05T03:13:54Z,3757781337,56,Center,3757781343,212,63.3,3757781351,74,,3757781335,124,,3757781345,213,6.2,3757781347,1,,3757781341,141,29.5,3757781339,140,64.2,3xpo0nc3hysdi41gupi7adot1,B. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455783713,196,44,1,22,9,70nn27vgkt6l48lvv5e66q7ww,1,41.9,78.5,2022-09-04T13:22:20.118Z,2022-09-05T03:40:55Z,3757781373,285,,3757781371,56,Back,3757781453,233,209,,,,,,,,,,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455783721,209,44,1,22,9,6xjy1q2m55iiwe8g1r1yffbc9,0,58.1,21.5,2022-09-04T13:22:20.119Z,2022-09-05T03:13:53Z,3757781407,286,,3757781403,56,Center,3757781559,233,196,,,,,,,,,,,,,,,,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455783739,197,1,1,22,9,70nn27vgkt6l48lvv5e66q7ww,0,40.7,76.7,2022-09-04T13:22:20.125Z,2022-09-05T03:40:55Z,3757781499,56,Back,3757781505,212,7.0,3757781501,140,46.6,3757781507,213,5.8,3757781503,141,71.8,3759665277,388,,3757781497,3,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455783985,213,61,1,22,10,6xjy1q2m55iiwe8g1r1yffbc9,1,49,24.6,2022-09-04T13:22:21.092Z,2022-09-05T03:13:53Z,3759666101,178,,3757782699,56,Back,3757783101,189,,,,,,,,,,,,,,,,,84ikqi9s3lng1mo4lxwq210wl,T. Mangani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455783803,210,1,1,22,12,6xjy1q2m55iiwe8g1r1yffbc9,1,55.3,17.3,2022-09-04T13:22:23.585Z,2022-09-05T03:13:52Z,3757781849,141,4.1,3759666255,178,,3757781851,212,14.2,3757781845,56,Right,3757781853,213,5.6,3757781847,140,65.8,,,,,,,bi49lcldxz8jubp72kgeke2y2,K. Spadanuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455783805,211,1,1,22,14,6xjy1q2m55iiwe8g1r1yffbc9,0,59.9,0.1,2022-09-04T13:22:25.133Z,2022-09-05T03:13:51Z,3759666351,178,,3757781863,140,68.8,3757781869,213,0.3,3757781861,56,Right,3757781867,212,9.8,3757781971,233,198,3757781865,141,4.4,3757781969,236,,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,,3757781975,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455783815,198,74,1,22,14,70nn27vgkt6l48lvv5e66q7ww,1,38.5,97.7,2022-09-04T13:22:25.273Z,2022-09-05T03:13:51Z,3757781927,285,,3757781977,233,211,3757781925,56,Back,3759666413,178,,,,,,,,,,,,,,2zvbw080n4yro1phgv39ri3qi,T. Le Bris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455783825,199,5,1,22,15,70nn27vgkt6l48lvv5e66q7ww,0,31.8,102,2022-09-04T13:22:25.648Z,2022-09-04T22:46:12Z,3757782739,233,212,3757781951,347,,3757781949,56,Back,,,,,,,,,,,,,,,,2zvbw080n4yro1phgv39ri3qi,T. Le Bris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455783977,212,5,1,22,15,6xjy1q2m55iiwe8g1r1yffbc9,1,68.2,-2,2022-09-04T13:22:25.648Z,2022-09-04T22:46:12Z,3757782679,347,,3757782733,233,199,3757782677,56,Right,,,,,,,,,,,,,,,,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455784005,200,27,1,22,27,70nn27vgkt6l48lvv5e66q7ww,1,0,0,2022-09-04T13:22:38.265Z,2022-09-04T22:46:14Z,3757782801,246,,3757793067,233,214,3757782799,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455784431,214,27,1,22,27,6xjy1q2m55iiwe8g1r1yffbc9,1,0,0,2022-09-04T13:22:38.265Z,2022-09-04T22:46:13Z,3757784873,246,,3757793047,233,200,3757784871,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455784445,215,43,1,23,4,6xjy1q2m55iiwe8g1r1yffbc9,1,0,0,2022-09-04T13:23:15.247Z,2022-09-04T13:24:39Z,3757791467,144,28,3757784951,55,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455785759,201,28,1,24,24,70nn27vgkt6l48lvv5e66q7ww,1,0,0,2022-09-04T13:24:34.836Z,2022-09-04T22:46:17Z,3757791421,55,200,3757791573,233,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455785783,216,28,1,24,24,6xjy1q2m55iiwe8g1r1yffbc9,1,0,0,2022-09-04T13:24:34.836Z,2022-09-04T22:46:17Z,3757791557,233,201,3757791513,55,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455785817,217,1,1,24,30,6xjy1q2m55iiwe8g1r1yffbc9,1,65.2,0,2022-09-04T13:24:40.940Z,2022-09-05T03:13:50Z,3757791657,107,,3757791661,140,73.1,3757791667,213,0.7,3757791659,56,Right,3757791665,212,10.7,3757791663,141,9.2,,,,,,,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455785831,218,1,1,24,30,6xjy1q2m55iiwe8g1r1yffbc9,1,65,9.8,2022-09-04T13:24:41.582Z,2022-09-05T03:13:50Z,3757791733,141,3.4,3759666897,178,,3757791737,213,5.7,3757791731,140,71.5,3757791735,212,8.1,3757791729,56,Right,,,,,,,84ikqi9s3lng1mo4lxwq210wl,T. Mangani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455785855,219,2,1,24,32,6xjy1q2m55iiwe8g1r1yffbc9,1,66.2,1.1,2022-09-04T13:24:43.146Z,2022-09-05T03:13:49Z,3757791865,140,85.0,3757791863,56,Right,3757792335,7,2fa3vmp34mwrthdiehnaxnnqh,3757791867,141,16.4,3759667371,178,,,,,,,,,,,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455786049,202,55,1,24,32,70nn27vgkt6l48lvv5e66q7ww,1,21.4,78.1,2022-09-04T13:24:43.147Z,2022-09-05T03:13:49Z,,,,,,,,,,,,,,,,,,,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455786191,203,1,1,25,1,70nn27vgkt6l48lvv5e66q7ww,0,18.5,82.9,2022-09-04T13:25:11.676Z,2022-09-05T03:13:48Z,3757793719,140,61.9,3757793721,141,62.7,3757793727,1,,3757793713,157,,3757793711,5,,3759667399,178,,3757793717,56,Center,3757793723,212,47.6,6790uxmc1zs4emxtqf7vl6imt,Y. Mvogo,,3757793725,213,6.0,3757793715,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455786257,220,1,1,25,4,6xjy1q2m55iiwe8g1r1yffbc9,1,42,35.8,2022-09-04T13:25:15.512Z,2022-09-05T03:13:48Z,3757794035,3,,3757794037,56,Back,3757794043,212,15.0,3757794041,141,56.9,3757794039,140,46.2,3759667527,388,,3757794045,213,1.3,,,,1czk5wkuu6ahu3ytu2or8276d,Q. Laçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455786263,221,49,1,25,7,6xjy1q2m55iiwe8g1r1yffbc9,1,43.2,50.5,2022-09-04T13:25:18.031Z,2022-09-05T03:13:47Z,,,,,,,,,,,,,,,,,,,,,,,,,bi49lcldxz8jubp72kgeke2y2,K. Spadanuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455786317,222,4,1,25,9,6xjy1q2m55iiwe8g1r1yffbc9,1,46.1,69.8,2022-09-04T13:25:19.907Z,2022-09-05T05:52:32Z,3757794289,265,,3757794283,13,,3757794291,286,,3757794301,233,204,3757794287,152,,3757794285,56,Back,,,,,,,bi49lcldxz8jubp72kgeke2y2,K. Spadanuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455786309,204,4,1,25,9,70nn27vgkt6l48lvv5e66q7ww,0,53.9,30.2,2022-09-04T13:25:19.908Z,2022-09-05T05:52:33Z,3757794241,56,Center,3757794247,285,,3757794239,13,,3757794245,265,,3757794243,152,,3757794333,233,222,3759667895,178,,,,,dg4782hj9xdqg46w225kzph5g,D. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455786461,223,1,1,25,19,6xjy1q2m55iiwe8g1r1yffbc9,1,46.9,72.1,2022-09-04T13:25:30.238Z,2022-09-05T03:13:47Z,3759668069,178,,3757794979,213,3.9,3757794973,140,39.4,3757794967,5,,3757794975,141,60.3,3757794969,152,,3757794977,212,11.2,3757794971,56,Back,1czk5wkuu6ahu3ytu2or8276d,Q. Laçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455786485,224,1,1,25,23,6xjy1q2m55iiwe8g1r1yffbc9,1,39.1,57.4,2022-09-04T13:25:33.853Z,2022-09-05T03:13:46Z,3757795091,212,15.7,3757795087,141,77.3,3757795081,56,Back,3757795093,213,1.0,3759668285,178,,3757795083,140,46.6,,,,,,,i0pvdl0hx7idtfi0xymygmp5,C. Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455786545,225,1,1,25,25,6xjy1q2m55iiwe8g1r1yffbc9,1,47,75.8,2022-09-04T13:25:36.053Z,2022-09-05T03:13:45Z,3757795333,141,95.3,3757795337,213,0.6,3757795331,140,63.8,3759668443,178,,3757795335,212,22.1,3757795329,56,Left,,,,,,,1czk5wkuu6ahu3ytu2or8276d,Q. Laçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455786595,226,1,1,25,28,6xjy1q2m55iiwe8g1r1yffbc9,0,67.9,96.6,2022-09-04T13:25:39.552Z,2022-09-05T03:13:44Z,3759668561,178,,3757795555,213,5.8,3757795549,140,97.8,3757795551,141,74.5,3757795553,212,34.8,3757795547,56,Center,3760057735,1,,,,,1e77it93nx78uu157mmksd71l,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455786601,205,49,1,25,32,70nn27vgkt6l48lvv5e66q7ww,1,4.9,27.1,2022-09-04T13:25:43.477Z,2022-09-05T03:13:43Z,,,,,,,,,,,,,,,,,,,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455786647,206,1,1,25,35,70nn27vgkt6l48lvv5e66q7ww,1,3.1,17.6,2022-09-04T13:25:45.894Z,2022-09-05T03:13:42Z,3757795783,141,25.6,3757795779,56,Back,3757795787,213,0.3,3757795781,140,22.1,3759669005,178,,3757795785,212,20.7,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455786715,207,1,1,25,38,70nn27vgkt6l48lvv5e66q7ww,1,23.5,24.4,2022-09-04T13:25:49.277Z,2022-09-05T03:13:41Z,3757796143,141,4.4,3757796145,212,14.7,3757796139,56,Back,3759669167,178,,3757796141,140,28.7,3757796147,213,5.1,,,,,,,3hiehiu25aufrc0q9890haqc5,L. Abergel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456169921,1555,83,1,25,40,6xjy1q2m55iiwe8g1r1yffbc9,1,71.7,97.2,2022-09-04T13:25:51.445Z,2022-09-05T03:13:41Z,3759923153,399,247403,,,,,,,,,,,,,,,,,,,,,,bi49lcldxz8jubp72kgeke2y2,K. Spadanuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455786723,208,1,1,25,40,70nn27vgkt6l48lvv5e66q7ww,0,28.5,2.6,2022-09-04T13:25:51.544Z,2022-09-05T03:13:40Z,3757796181,56,Back,3757796187,212,8.8,3759669375,178,,3757796185,141,3.1,3757796183,140,36.9,3757796189,213,0.0,,,,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455786729,227,8,1,25,41,6xjy1q2m55iiwe8g1r1yffbc9,1,62.8,92,2022-09-04T13:25:51.904Z,2022-09-05T03:13:40Z,3757796211,56,Left,3758999631,384,,3759669793,388,,3757796245,15,,,,,,,,,,,,,,1czk5wkuu6ahu3ytu2or8276d,Q. Laçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455786795,228,1,1,25,43,6xjy1q2m55iiwe8g1r1yffbc9,1,64.3,72.8,2022-09-04T13:25:54.012Z,2022-09-05T03:13:40Z,3757796543,141,67.0,3759670109,178,,3757796545,212,9.8,3759670111,21,,3757796539,56,Center,3757796547,213,3.6,3757796541,140,55.8,,,,1lbgavu1rxlrfg14062suwyj9,R. Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455786801,229,49,1,25,44,6xjy1q2m55iiwe8g1r1yffbc9,1,58.6,67.6,2022-09-04T13:25:55.349Z,2022-09-05T03:13:39Z,,,,,,,,,,,,,,,,,,,,,,,,,84ikqi9s3lng1mo4lxwq210wl,T. Mangani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455786829,230,1,1,25,45,6xjy1q2m55iiwe8g1r1yffbc9,1,57.2,67.4,2022-09-04T13:25:56.465Z,2022-09-05T03:13:38Z,3757796703,56,Back,3757796719,213,4.0,3759670409,178,,3757796715,212,18.2,3757796707,140,45.6,3757796711,141,47.6,,,,,,,84ikqi9s3lng1mo4lxwq210wl,T. Mangani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455786847,231,1,1,25,49,6xjy1q2m55iiwe8g1r1yffbc9,1,47.2,48.1,2022-09-04T13:26:00.177Z,2022-09-05T03:13:37Z,3757796833,213,0.9,3757796825,56,Back,3757796827,140,49.4,3759670479,178,,3757796829,141,52.7,3757796831,212,3.9,,,,,,,70ukveu4kwheeizg6x694krmx,O. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455786871,232,1,1,25,51,6xjy1q2m55iiwe8g1r1yffbc9,1,50.5,48.6,2022-09-04T13:26:02.272Z,2022-09-05T03:13:37Z,3757796931,56,Right,3757796937,212,26.7,3757796935,141,9.4,3759670551,178,,3757796933,140,52.1,3757796939,213,4.8,,,,,,,84ikqi9s3lng1mo4lxwq210wl,T. Mangani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455786903,233,1,1,25,55,6xjy1q2m55iiwe8g1r1yffbc9,1,51,6.1,2022-09-04T13:26:06.383Z,2022-09-05T03:13:36Z,3757797143,140,36.7,3757797149,213,2.3,3757797147,212,22.3,3757797141,56,Back,3759670927,178,,3757797145,141,30.3,,,,,,,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455786965,234,1,1,25,58,6xjy1q2m55iiwe8g1r1yffbc9,1,41.3,25.1,2022-09-04T13:26:09.143Z,2022-09-05T03:13:35Z,3757797481,140,38.9,3757797487,213,1.7,3757797485,212,28.1,3759671105,178,,3757797479,56,Back,3757797483,141,66.3,,,,,,,70ukveu4kwheeizg6x694krmx,O. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455786975,235,1,1,26,1,6xjy1q2m55iiwe8g1r1yffbc9,1,38.4,58.5,2022-09-04T13:26:12.043Z,2022-09-05T03:13:34Z,3757797527,140,37.3,3757797533,213,4.6,3757797525,56,Back,3759671183,178,,3757797531,212,16.3,3757797529,141,34.6,,,,,,,i0pvdl0hx7idtfi0xymygmp5,C. Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455787005,236,1,1,26,3,6xjy1q2m55iiwe8g1r1yffbc9,1,39.3,33.6,2022-09-04T13:26:13.786Z,2022-09-05T03:13:34Z,3759671333,178,,3757797683,56,Back,3757797693,213,5.1,3757797689,212,12.2,3757797687,141,16.8,3757797685,140,43.4,,,,,,,70ukveu4kwheeizg6x694krmx,O. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455787041,237,1,1,26,6,6xjy1q2m55iiwe8g1r1yffbc9,0,45.8,15,2022-09-04T13:26:17.218Z,2022-09-05T03:13:33Z,3757797883,140,79.8,3759671527,178,,3757797879,155,,3757797889,213,0.2,3757797881,56,Center,3757797887,212,36.3,3757797891,1,,3757797885,141,25.0,84ikqi9s3lng1mo4lxwq210wl,T. Mangani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455787043,209,44,1,26,9,70nn27vgkt6l48lvv5e66q7ww,1,19,78.5,2022-09-04T13:26:19.862Z,2022-09-05T03:40:56Z,3757797895,56,Back,3757797897,285,,3757798011,233,238,,,,,,,,,,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455787049,238,44,1,26,9,6xjy1q2m55iiwe8g1r1yffbc9,0,81,21.5,2022-09-04T13:26:19.863Z,2022-09-05T03:13:32Z,3757798019,233,209,3757797915,286,,3757797913,56,Center,,,,,,,,,,,,,,,,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455787055,210,12,1,26,9,70nn27vgkt6l48lvv5e66q7ww,1,17.8,77.8,2022-09-04T13:26:19.876Z,2022-09-05T03:40:56Z,3757797927,140,18.5,3757797925,56,Back,3757797933,213,1.5,3757797931,212,16.3,3759671699,178,,3757797993,167,,3757797929,141,100.0,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455787065,211,5,1,26,10,70nn27vgkt6l48lvv5e66q7ww,0,18,101.8,2022-09-04T13:26:21.643Z,2022-09-04T22:48:52Z,3757797979,56,Back,3757798295,233,239,3757797981,347,,,,,,,,,,,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455787121,239,5,1,26,10,6xjy1q2m55iiwe8g1r1yffbc9,1,82,-1.8,2022-09-04T13:26:21.643Z,2022-09-04T22:48:51Z,3757798269,233,211,3757798255,347,,3757798253,56,Right,,,,,,,,,,,,,,,,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455787137,240,1,1,26,15,6xjy1q2m55iiwe8g1r1yffbc9,1,78.8,0,2022-09-04T13:26:26.068Z,2022-09-05T03:13:31Z,3757798349,140,69.2,3757798351,141,6.4,3757798355,213,2.6,3757798345,107,,3757798347,56,Right,3757798353,212,11.6,,,,,,,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455787155,241,1,1,26,16,6xjy1q2m55iiwe8g1r1yffbc9,1,73.2,7.4,2022-09-04T13:26:27.521Z,2022-09-05T03:13:31Z,3757798431,56,Right,3757798437,212,3.3,3757798435,141,3.2,3759671981,178,,3757798439,213,5.2,3757798433,140,74.7,,,,,,,84ikqi9s3lng1mo4lxwq210wl,T. Mangani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455787201,242,1,1,26,17,6xjy1q2m55iiwe8g1r1yffbc9,1,77.4,0.5,2022-09-04T13:26:28.540Z,2022-09-05T03:13:30Z,3759672127,178,,3757798687,213,2.6,3757798681,140,63.7,3757798685,212,16.6,3757798679,56,Right,3757798683,141,12.8,,,,,,,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455787211,243,1,1,26,20,6xjy1q2m55iiwe8g1r1yffbc9,0,69.7,10.6,2022-09-04T13:26:31.261Z,2022-09-05T03:13:29Z,3757798741,212,31.1,3757798733,155,,3757798739,141,41.8,3757798745,213,0.8,3757798735,56,Center,3757798737,140,91.3,3759672251,178,,,,,84ikqi9s3lng1mo4lxwq210wl,T. Mangani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455787205,212,8,1,26,21,70nn27vgkt6l48lvv5e66q7ww,1,12,58.4,2022-09-04T13:26:32.542Z,2022-09-05T03:13:29Z,3759002853,384,,3759672389,178,,3757798703,56,Back,,,,,,,,,,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455787243,213,44,1,26,24,70nn27vgkt6l48lvv5e66q7ww,1,26.1,68.3,2022-09-04T13:26:35.025Z,2022-09-05T03:40:56Z,3757798873,233,244,3757798865,56,Back,3757798867,285,,,,,,,,,,,,,,,,,466ev7tumk8flx0gz9d0h15d6,I. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455787239,244,44,1,26,24,6xjy1q2m55iiwe8g1r1yffbc9,0,73.9,31.7,2022-09-04T13:26:35.026Z,2022-09-05T03:13:28Z,3757798901,233,213,3757798851,286,,3757798849,56,Center,,,,,,,,,,,,,,,,1czk5wkuu6ahu3ytu2or8276d,Q. Laçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455787251,214,1,1,26,24,70nn27vgkt6l48lvv5e66q7ww,0,24.8,67.3,2022-09-04T13:26:35.063Z,2022-09-05T03:40:57Z,3757798931,213,3.9,3759672651,388,,3757798923,56,Back,3757798929,212,12.6,3757798927,141,54.3,3757798921,3,,3757798925,140,16.3,,,,466ev7tumk8flx0gz9d0h15d6,I. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455787283,245,1,1,26,26,6xjy1q2m55iiwe8g1r1yffbc9,0,86,51.3,2022-09-04T13:26:36.766Z,2022-09-05T03:13:27Z,3757799053,141,37.0,3757799047,3,,3757799055,212,18.5,3757799049,56,Center,3757799051,140,100.0,3759672773,388,,3757799057,213,5.7,,,,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455787279,215,5,1,26,29,70nn27vgkt6l48lvv5e66q7ww,1,-1.1,67,2022-09-04T13:26:39.865Z,2022-09-04T22:49:34Z,3757799069,233,246,3757799033,56,Back,3757799035,346,,,,,,,,,,,,,,,,,466ev7tumk8flx0gz9d0h15d6,I. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455787285,246,5,1,26,29,6xjy1q2m55iiwe8g1r1yffbc9,0,101.1,33,2022-09-04T13:26:39.865Z,2022-09-04T22:49:33Z,3757799063,346,,3757799073,233,215,3757799061,56,Center,,,,,,,,,,,,,,,,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455787549,216,1,1,26,48,70nn27vgkt6l48lvv5e66q7ww,1,3.8,50.8,2022-09-04T13:26:59.196Z,2022-09-05T03:13:27Z,3757800489,212,58.7,3757800493,1,,3757800483,56,Center,3757800491,213,6.0,3757800497,74,,3757800481,124,,3757800487,141,29.8,3757800485,140,58.0,6790uxmc1zs4emxtqf7vl6imt,Y. Mvogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455787553,217,44,1,26,51,70nn27vgkt6l48lvv5e66q7ww,1,56.1,29.3,2022-09-04T13:27:01.909Z,2022-09-05T03:40:57Z,3757800659,233,247,3757800507,56,Center,3757800509,286,,,,,,,,,,,,,,,,,466ev7tumk8flx0gz9d0h15d6,I. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455787567,247,44,1,26,51,6xjy1q2m55iiwe8g1r1yffbc9,0,43.9,70.7,2022-09-04T13:27:01.910Z,2022-09-05T03:13:26Z,3757800583,56,Back,3757800585,285,,3757800679,233,217,,,,,,,,,,,,,,,,i0pvdl0hx7idtfi0xymygmp5,C. Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
