id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist
2455691147,183,1,1,12,28,be2k34rut1lz79jxenabttqlc,1,14.1,49.7,2022-09-04T11:12:37.047Z,2022-09-04T21:56:08Z,3757307673,141,28.0,3757307679,213,5.4,3757307675,212,19.3,3757307669,56,Back,3757307671,140,26.0,3759101195,178,,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455691205,184,1,1,12,32,be2k34rut1lz79jxenabttqlc,1,22.1,32.1,2022-09-04T11:12:40.730Z,2022-09-04T21:56:07Z,3757308029,140,31.8,3757308031,141,32.4,3757308037,213,0.0,3757308027,56,Back,3757308035,212,10.2,3759101501,178,,,,,,,,5ixupu8etas04im7097qhb1ed,Ismaily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455691223,185,1,1,12,40,be2k34rut1lz79jxenabttqlc,1,38.4,50.8,2022-09-04T11:12:48.522Z,2022-09-04T21:56:05Z,3757308197,140,41.7,3757308201,212,24.7,3757308199,141,86.8,3757308195,56,Back,3759101943,178,,3757308203,213,1.4,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455691261,186,1,1,12,43,be2k34rut1lz79jxenabttqlc,1,46.1,91.2,2022-09-04T11:12:52.166Z,2022-09-04T21:56:04Z,3757308429,140,35.2,3757308427,56,Back,3757308431,141,70.5,3757308435,213,4.0,3757308433,212,18.1,3759102267,178,,,,,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455691291,187,1,1,12,47,be2k34rut1lz79jxenabttqlc,1,45.3,79.6,2022-09-04T11:12:55.804Z,2022-09-04T21:56:03Z,3757308591,56,Left,3757308597,212,17.0,3757308595,141,91.7,3757308599,213,0.5,3757308593,140,59.5,3759103075,178,,,,,,,,5ixupu8etas04im7097qhb1ed,Ismaily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455691323,188,1,1,12,51,be2k34rut1lz79jxenabttqlc,1,62.3,97.7,2022-09-04T11:12:59.997Z,2022-09-04T21:56:01Z,3759103329,178,,3757308757,212,25.2,3757308751,56,Left,3757308753,140,84.7,3757308759,213,5.9,3757308755,141,84.5,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455691333,189,1,1,12,54,be2k34rut1lz79jxenabttqlc,0,83.3,77.4,2022-09-04T11:13:03.168Z,2022-09-04T21:56:01Z,3757308807,140,90.5,3759103581,178,,3757308813,213,5.2,3757308809,141,55.7,3757308811,212,16.6,3757308805,56,Center,,,,,,,5ixupu8etas04im7097qhb1ed,Ismaily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455873311,627,49,1,12,56,2cjpmotqo8phcqfpgo9xf4gel,1,9.2,48.1,2022-09-04T11:13:04.564Z,2022-09-04T21:56:00Z,,,,,,,,,,,,,,,,,,,,,,,,,f2wjw84p0ztxt636u2ibnoxxx,M. Sakho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455691481,89,12,1,12,56,2cjpmotqo8phcqfpgo9xf4gel,1,9.2,48.1,2022-09-04T11:13:04.617Z,2022-09-04T21:56:00Z,3757309637,213,5.8,3759104431,178,,3757309629,140,31.2,3757309631,141,31.5,3757309633,212,25.7,3757309627,56,Back,,,,,,,f2wjw84p0ztxt636u2ibnoxxx,M. Sakho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455873361,1085,49,1,12,57,be2k34rut1lz79jxenabttqlc,1,71.9,65.1,2022-09-04T11:13:06.153Z,2022-09-04T21:56:00Z,,,,,,,,,,,,,,,,,,,,,,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455691401,190,1,1,12,58,be2k34rut1lz79jxenabttqlc,1,70.8,63.5,2022-09-04T11:13:06.986Z,2022-09-04T21:55:59Z,3757309225,213,4.5,3759105337,178,,3757309223,212,22.1,3757309217,56,Center,3757309221,141,31.8,3757309219,140,66.3,,,,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455691405,191,61,1,13,2,be2k34rut1lz79jxenabttqlc,1,65.4,30.4,2022-09-04T11:13:10.857Z,2022-09-04T21:55:57Z,3757309241,56,Center,3759106063,178,,,,,,,,,,,,,,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455691455,192,1,1,13,7,be2k34rut1lz79jxenabttqlc,1,55.6,5.2,2022-09-04T11:13:15.491Z,2022-09-04T21:55:56Z,3757309487,213,2.5,3759106845,178,,3757309481,140,42.6,3757309483,141,19.2,3757309479,56,Back,3757309485,212,16.6,,,,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455691471,193,1,1,13,10,be2k34rut1lz79jxenabttqlc,1,36.9,14.6,2022-09-04T11:13:18.618Z,2022-09-04T21:55:56Z,3757309583,212,29.5,3757309585,213,2.4,3757309581,141,42.5,3757309579,140,15.4,3757309577,56,Back,3759107067,178,,,,,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455691493,194,1,1,13,12,be2k34rut1lz79jxenabttqlc,1,18.1,42.8,2022-09-04T11:13:20.990Z,2022-09-04T21:55:55Z,3757309715,212,20.5,3757309713,141,71.7,3757309711,140,23.6,3759107305,178,,3757309709,56,Back,3757309717,213,1.3,,,,,,,2ols4tslj83nkbztgkx9s92hh,Léo Jardim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455691597,195,1,1,13,23,be2k34rut1lz79jxenabttqlc,1,40.9,66.2,2022-09-04T11:13:31.914Z,2022-09-04T21:55:52Z,3757310287,56,Left,3757310295,213,0.7,3757310293,212,27.9,3757310289,140,60.9,3757310291,141,93.3,3759107555,178,,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455691647,196,1,1,13,30,be2k34rut1lz79jxenabttqlc,1,59.4,94.6,2022-09-04T11:13:38.474Z,2022-09-04T21:55:50Z,3757310547,141,75.7,3757310545,140,47.4,3757310551,213,3.9,3757310543,56,Back,3757310549,212,18.0,3759107885,178,,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455691683,197,1,1,13,36,be2k34rut1lz79jxenabttqlc,1,54.7,65.9,2022-09-04T11:13:44.513Z,2022-09-04T21:55:49Z,3757310693,141,27.7,3757310695,212,26.0,3759108239,178,,3757310697,213,4.7,3757310691,140,54.0,3757310689,56,Center,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455691709,198,1,1,13,38,be2k34rut1lz79jxenabttqlc,1,56.9,25.2,2022-09-04T11:13:47.316Z,2022-09-04T21:55:48Z,3757310841,56,Right,3757310847,212,18.2,3757310845,141,5.0,3757310849,213,5.4,3759108371,178,,3757310843,140,68.3,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455691713,199,61,1,13,40,be2k34rut1lz79jxenabttqlc,0,72.3,4.6,2022-09-04T11:13:48.740Z,2022-09-04T21:55:48Z,3759109017,178,,3757310865,56,Right,,,,,,,,,,,,,,,,,,,4st4hurqbtyzw1tbkzuuk78fe,E. Zhegrova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455691733,90,61,1,13,41,2cjpmotqo8phcqfpgo9xf4gel,0,23.9,91.6,2022-09-04T11:13:49.880Z,2022-09-04T21:55:47Z,3757310945,56,Back,3759109511,178,,,,,,,,,,,,,,,,,,,,azcv772qzdbz1exafx3od6lt5,N. Cozza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455691753,200,1,1,13,46,be2k34rut1lz79jxenabttqlc,1,80.3,12.4,2022-09-04T11:13:54.488Z,2022-09-04T21:55:45Z,3757311055,56,Right,3757311063,213,3.0,3759110545,178,,3757311059,141,14.4,3757311057,140,66.5,3757311061,212,14.6,,,,,,,4st4hurqbtyzw1tbkzuuk78fe,E. Zhegrova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455691777,201,1,1,13,48,be2k34rut1lz79jxenabttqlc,1,70,13.3,2022-09-04T11:13:56.537Z,2022-09-04T21:55:45Z,3757311179,141,24.7,3757311175,56,Center,3757311183,213,2.4,3757311181,212,11.7,3759110903,178,,3757311177,140,61.7,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455691787,202,1,1,13,51,be2k34rut1lz79jxenabttqlc,1,59.5,32.1,2022-09-04T11:13:59.816Z,2022-09-04T21:55:43Z,3759111115,178,,3757311245,141,43.7,3757311243,140,67.8,3757311249,213,0.7,3757311241,56,Center,3757311247,212,11.8,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455691835,203,1,1,13,53,be2k34rut1lz79jxenabttqlc,1,67.2,43.2,2022-09-04T11:14:01.586Z,2022-09-04T21:55:42Z,3757311461,141,71.4,3757311457,56,Center,3757311465,213,2.0,3757311459,140,58.0,3759111471,178,,3757311463,212,21.5,,,,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455691845,204,1,1,13,56,be2k34rut1lz79jxenabttqlc,1,59.7,84.3,2022-09-04T11:14:05.370Z,2022-09-04T21:55:42Z,3757311499,140,83.0,3757311503,212,24.8,3757311505,213,0.2,3759111881,178,,3757311497,56,Left,3757311501,141,90.2,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455691849,205,3,1,13,58,be2k34rut1lz79jxenabttqlc,0,79.6,89.9,2022-09-04T11:14:07.346Z,2022-09-04T21:55:41Z,3757311731,233,91,3759112187,178,,3757311531,56,Left,3757311533,286,,3758260425,464,,,,,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455691887,91,7,1,13,59,2cjpmotqo8phcqfpgo9xf4gel,0,20.4,10.1,2022-09-04T11:14:07.470Z,2022-09-04T21:55:41Z,3759112395,178,,3758260513,385,,3757311721,233,205,3757311691,56,Back,3757311695,285,,,,,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456053221,1903,43,1,13,59,be2k34rut1lz79jxenabttqlc,1,0,0,2022-09-04T11:14:08.314Z,2022-09-04T19:57:28Z,3759271247,144,67,3759270467,233,844,,,,,,,,,,,,,,,,,,,5ixupu8etas04im7097qhb1ed,Ismaily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456053217,844,43,1,13,59,2cjpmotqo8phcqfpgo9xf4gel,1,0,0,2022-09-04T11:14:08.315Z,2022-09-04T19:57:27Z,3759271233,144,67,3759270485,233,1903,,,,,,,,,,,,,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456076755,2161,67,1,13,59,be2k34rut1lz79jxenabttqlc,1,78.5,87.6,2022-09-04T11:14:08.332Z,2022-09-04T21:55:40Z,3759406793,233,917,,,,,,,,,,,,,,,,,,,,,,5ixupu8etas04im7097qhb1ed,Ismaily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456076749,917,67,1,13,59,2cjpmotqo8phcqfpgo9xf4gel,0,21.5,12.4,2022-09-04T11:14:08.333Z,2022-09-04T21:55:40Z,3759406817,233,2161,,,,,,,,,,,,,,,,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455691873,207,3,1,13,59,be2k34rut1lz79jxenabttqlc,0,78.1,87.1,2022-09-04T11:14:08.393Z,2022-09-04T21:55:39Z,3757318125,233,92,3758260821,464,,3757311633,56,Left,3757311635,286,,3759112885,178,,,,,,,,,,,5ixupu8etas04im7097qhb1ed,Ismaily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455691899,92,7,1,14,0,2cjpmotqo8phcqfpgo9xf4gel,1,21.9,12.9,2022-09-04T11:14:08.451Z,2022-09-04T21:55:39Z,3757311743,285,,3757318105,233,207,3759113137,178,,3758260929,383,,3757311741,56,Back,,,,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455691855,206,43,1,14,0,be2k34rut1lz79jxenabttqlc,1,0,0,2022-09-04T11:14:09.199Z,2022-09-04T11:16:31Z,3757317929,144,61,3757311557,56,Left,,,,,,,,,,,,,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455691901,93,49,1,14,1,2cjpmotqo8phcqfpgo9xf4gel,1,25.5,16.8,2022-09-04T11:14:09.957Z,2022-09-04T21:55:38Z,,,,,,,,,,,,,,,,,,,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455691917,94,1,1,14,2,2cjpmotqo8phcqfpgo9xf4gel,1,27.6,16.6,2022-09-04T11:14:10.437Z,2022-09-04T21:55:38Z,3757311827,140,39.0,3759113785,178,,3757311833,213,5.8,3757311829,141,6.6,3757311831,212,13.8,3757311825,56,Back,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455691929,95,1,1,14,5,2cjpmotqo8phcqfpgo9xf4gel,1,47.3,6.6,2022-09-04T11:14:13.894Z,2022-09-04T21:55:36Z,3757311915,212,14.6,3757311913,141,18.5,3759114095,178,,3757311911,140,58.9,3757311917,213,0.6,3757311909,56,Right,,,,,,,6ir1z8c3o7t4kqx04kw24i415,A. Nordin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455691935,96,50,1,14,6,2cjpmotqo8phcqfpgo9xf4gel,1,51.5,23.2,2022-09-04T11:14:15.257Z,2022-09-04T21:55:36Z,3757311929,56,Center,3757311959,233,208,3757311931,286,,,,,,,,,,,,,,,,,16idj1wxzcbvuaov5duvpqhyi,E. Wahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455691933,208,7,1,14,6,be2k34rut1lz79jxenabttqlc,1,48.5,76.8,2022-09-04T11:14:15.356Z,2022-09-04T21:55:35Z,3757311927,285,,3758261719,383,,3757311937,233,96,3757311925,56,Back,3759114797,178,,,,,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455691939,209,49,1,14,7,be2k34rut1lz79jxenabttqlc,1,49,78,2022-09-04T11:14:15.770Z,2022-09-04T21:55:35Z,,,,,,,,,,,,,,,,,,,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455691951,210,1,1,14,7,be2k34rut1lz79jxenabttqlc,1,49.2,78.2,2022-09-04T11:14:15.903Z,2022-09-04T21:55:35Z,3757311993,213,3.4,3757311987,140,47.3,3757311985,56,Back,3759115147,178,,3757311989,141,77.5,3757311991,212,2.1,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455691975,211,1,1,14,8,be2k34rut1lz79jxenabttqlc,1,49.4,82.9,2022-09-04T11:14:16.710Z,2022-09-04T21:55:34Z,3757312099,56,Left,3757312101,140,59.5,3757312107,213,0.4,3757312105,212,11.4,3757312103,141,88.9,3759116327,178,,,,,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455691993,212,1,1,14,11,be2k34rut1lz79jxenabttqlc,1,65,88.2,2022-09-04T11:14:20.410Z,2022-09-04T21:55:32Z,3757312177,212,12.9,3759116615,178,,3757312171,56,Left,3757312179,213,0.5,3757312173,140,76.0,3757312175,141,96.5,,,,,,,5ixupu8etas04im7097qhb1ed,Ismaily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455691999,213,3,1,14,13,be2k34rut1lz79jxenabttqlc,0,74.9,96.5,2022-09-04T11:14:21.562Z,2022-09-04T21:39:38Z,3757312205,286,,3757312277,233,97,3759116835,178,,3757312203,56,Left,3758262537,465,,,,,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455692007,97,7,1,14,13,2cjpmotqo8phcqfpgo9xf4gel,0,25.1,3.5,2022-09-04T11:14:21.806Z,2022-09-04T21:39:38Z,3757312253,233,213,3758262935,385,,3757312233,56,Back,3759116935,178,,3757312235,285,,,,,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455692077,215,61,1,14,13,be2k34rut1lz79jxenabttqlc,1,73.9,99.4,2022-09-04T11:14:21.861Z,2022-09-04T21:55:32Z,3759118033,178,,3757312517,56,Left,3759118029,21,,,,,,,,,,,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455692011,98,5,1,14,14,2cjpmotqo8phcqfpgo9xf4gel,1,25.8,-1.8,2022-09-04T11:14:23.182Z,2022-09-04T19:18:09Z,3757312399,233,214,3757312243,56,Back,3757312245,347,,,,,,,,,,,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455692047,214,5,1,14,14,be2k34rut1lz79jxenabttqlc,0,74.2,101.8,2022-09-04T11:14:23.182Z,2022-09-04T19:18:08Z,3757312393,347,,3757312391,56,Left,3757312451,233,98,,,,,,,,,,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455692185,99,1,1,14,19,2cjpmotqo8phcqfpgo9xf4gel,0,27.2,0,2022-09-04T11:14:28.357Z,2022-09-04T21:55:32Z,3757312975,212,4.8,3757312967,107,,3757312973,141,5.2,3757313013,189,,3757312971,140,29.2,3757312969,56,Back,3757312977,213,1.1,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455874911,628,61,1,14,29,2cjpmotqo8phcqfpgo9xf4gel,1,73.1,44.1,2022-09-04T11:14:38.009Z,2022-09-04T21:55:31Z,3759118345,178,,3758265365,56,Center,3758265421,189,,,,,,,,,,,,,,,,,16idj1wxzcbvuaov5duvpqhyi,E. Wahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455692193,217,49,1,14,32,be2k34rut1lz79jxenabttqlc,1,32.2,23.3,2022-09-04T11:14:41.334Z,2022-09-04T21:55:31Z,,,,,,,,,,,,,,,,,,,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455692211,218,1,1,14,32,be2k34rut1lz79jxenabttqlc,1,32.3,23,2022-09-04T11:14:41.368Z,2022-09-04T21:55:31Z,3757313105,141,24.3,3757313103,140,44.4,3759119665,178,,3757313109,213,0.1,3757313101,56,Back,3757313107,212,12.7,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455692249,219,1,1,14,36,be2k34rut1lz79jxenabttqlc,1,47.9,19.2,2022-09-04T11:14:44.851Z,2022-09-04T21:55:30Z,3757313303,141,12.0,3759119875,178,,3757313305,212,19.1,3757313307,213,6.0,3757313299,56,Right,3757313301,140,65.5,,,,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455692275,220,1,1,14,41,be2k34rut1lz79jxenabttqlc,1,68.1,9.2,2022-09-04T11:14:49.965Z,2022-09-04T21:55:29Z,3757313437,212,6.0,3757313431,56,Right,3757313439,213,2.8,3757313433,140,62.7,3757313435,141,12.2,3759120039,178,,,,,,,,4st4hurqbtyzw1tbkzuuk78fe,E. Zhegrova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455692283,221,1,1,14,45,be2k34rut1lz79jxenabttqlc,1,61.3,25.6,2022-09-04T11:14:53.526Z,2022-09-04T21:55:27Z,3757313473,56,Center,3757313479,212,11.4,3757313475,140,68.1,3759120611,178,,3757313477,141,38.6,3757313481,213,0.9,,,,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455692299,222,1,1,14,46,be2k34rut1lz79jxenabttqlc,1,64.2,40.2,2022-09-04T11:14:54.513Z,2022-09-04T21:55:26Z,3757313593,213,4.7,3759120811,178,,3757313587,140,64.8,3757313585,56,Right,3757313591,212,18.2,3757313583,155,,3757313589,141,13.5,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455692335,223,1,1,14,48,be2k34rut1lz79jxenabttqlc,1,63.4,13.9,2022-09-04T11:14:57.277Z,2022-09-04T21:55:26Z,3757313755,141,7.7,3757313759,213,5.9,3757313753,140,74.3,3757313749,56,Right,3759121045,178,,3757313757,212,12.2,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455692361,224,1,1,14,52,be2k34rut1lz79jxenabttqlc,1,73.4,2.5,2022-09-04T11:15:00.974Z,2022-09-04T21:55:25Z,3757313865,56,Right,3757313871,212,9.0,3757313869,141,8.8,3759121201,178,,3757313873,213,2.6,3757313867,140,65.9,,,,,,,4st4hurqbtyzw1tbkzuuk78fe,E. Zhegrova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455692377,225,1,1,14,55,be2k34rut1lz79jxenabttqlc,1,62.4,14.3,2022-09-04T11:15:04.141Z,2022-09-04T21:55:23Z,3757313963,140,56.9,3757313969,213,2.8,3757313959,56,Right,3757313965,141,17.0,3757313967,212,6.1,3759122885,178,,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455692389,226,1,1,14,58,be2k34rut1lz79jxenabttqlc,1,54.3,23.1,2022-09-04T11:15:06.565Z,2022-09-04T21:55:22Z,3757314043,1,,3757314039,212,39.1,3757314033,140,74.1,3757314027,155,,3757314037,141,71.8,3759123219,178,,3757314041,213,1.0,3757314029,56,Center,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455692419,227,1,1,15,1,be2k34rut1lz79jxenabttqlc,1,71.9,77.5,2022-09-04T11:15:09.524Z,2022-09-04T21:55:22Z,3757314161,56,Center,3757314167,212,7.4,3757314165,141,68.7,3757314159,3,,3759023763,388,,3757314169,213,4.1,3757314163,140,67.8,,,,5ixupu8etas04im7097qhb1ed,Ismaily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455692433,228,1,1,15,6,be2k34rut1lz79jxenabttqlc,1,57.6,91.8,2022-09-04T11:15:14.480Z,2022-09-04T21:55:21Z,3757314227,141,76.1,3759023767,178,,3757314223,56,Back,3757314229,212,16.2,3757314231,213,3.9,3757314225,140,46.0,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455692465,229,1,1,15,7,be2k34rut1lz79jxenabttqlc,1,47.4,80.3,2022-09-04T11:15:16.280Z,2022-09-04T21:55:20Z,3757314449,56,Center,3757314451,140,57.4,3759023785,178,,3757314457,213,5.6,3757314455,212,13.5,3757314453,141,67.9,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455692477,230,1,1,15,14,be2k34rut1lz79jxenabttqlc,1,51.4,49.1,2022-09-04T11:15:23.356Z,2022-09-04T21:55:19Z,3757314535,212,11.6,3759023831,178,,3757314533,141,34.0,3757314531,140,56.5,3757314529,56,Center,3757314537,213,5.2,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455692497,231,1,1,15,16,be2k34rut1lz79jxenabttqlc,1,53.6,33.6,2022-09-04T11:15:24.525Z,2022-09-04T21:55:18Z,3757314667,213,0.5,3757314661,140,61.6,3759023907,178,,3757314663,141,40.7,3757314665,212,9.7,3757314659,56,Center,,,,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
