id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/14/value,qualifier/19/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/22/id,qualifier/22/qualifierId,qualifier/22/value
2453920621,279,1,1,23,37,3xedluek08t2ka7oypwuullcn,0,85.2,26.8,2022-08-31T19:23:42.783Z,2022-09-01T08:01:11Z,3747898795,212,14.2,3748382741,20,,3747898783,2,,3747898791,141,44.4,3747898789,140,92.4,3747898797,213,1.0,3748382739,224,,3747898787,56,Center,dk4bgvo6xobwtpiv2ysgu3jrp,J. Cabot,3748920123,178,,3747898785,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453920659,175,12,1,23,38,70nn27vgkt6l48lvv5e66q7ww,1,8.6,52.1,2022-08-31T19:23:43.977Z,2022-09-01T08:01:10Z,3747898967,141,70.5,3747899021,15,,3748920281,388,,3747898965,140,7.5,3747898971,213,1.7,3747898963,56,Back,3747898969,212,12.6,,,,d8jdziu0arw1rcx5byxd7rj6d,J. Laporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453920707,280,1,1,23,42,3xedluek08t2ka7oypwuullcn,1,98,19.6,2022-08-31T19:23:48.046Z,2022-09-01T08:01:10Z,3747899229,212,10.7,3747899223,56,Center,3747899231,213,2.3,3747899225,140,91.3,3748920323,178,,3747899227,141,31.4,,,,,,,7h28voyog9dhvitn6hj1omhh,W. Saïd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453920717,176,45,1,23,43,70nn27vgkt6l48lvv5e66q7ww,0,10.5,68.7,2022-08-31T19:23:48.882Z,2022-09-01T08:01:10Z,3747899333,233,281,3747899277,56,Back,3747899281,285,,,,,,,,,,,,,,,,,3hiehiu25aufrc0q9890haqc5,L. Abergel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453920721,281,3,1,23,43,3xedluek08t2ka7oypwuullcn,1,89.5,31.3,2022-08-31T19:23:48.882Z,2022-09-01T08:01:10Z,3747899325,233,176,3748383253,465,,3747899301,286,,3747899299,56,Center,3748920445,178,,,,,,,,,,,bzmxjsk1tr4p2n7hwakvfomei,David Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453920759,282,1,1,23,45,3xedluek08t2ka7oypwuullcn,1,95.8,28.9,2022-08-31T19:23:50.254Z,2022-09-01T08:01:10Z,3747899597,212,17.4,3747902767,210,16,3747899591,56,Center,3747899595,141,54.4,3747902771,22,,3747899593,140,96.7,3748920519,178,,3747899599,213,1.5,bzmxjsk1tr4p2n7hwakvfomei,David Costa,3747902769,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2453920765,283,16,1,23,46,3xedluek08t2ka7oypwuullcn,1,95.8,59.1,2022-08-31T19:23:51.653Z,2022-09-01T08:01:09Z,3747902825,328,,3748384339,61,,3747902829,231,45,3747899623,22,,3747900687,375,23:46.172,3747902811,29,,3748920669,178,,3747902823,214,,7izciy79i6d6h7usfr8mcmh91,F. Sotoca,3748384343,396,54.7,3747899629,56,Center,3747902815,55,282,,3747902827,230,97.8,3747900683,374,2022-08-31 20:23:51.321,3747902819,102,49.8,3747902809,78,3747902821,103,3748384341,395,2.2,3747900679,20,4.4,,3747902813,154,,,,,,,,,,,,,,
2453921749,177,1,1,24,52,70nn27vgkt6l48lvv5e66q7ww,1,49.8,50.3,2022-08-31T19:24:58.073Z,2022-09-01T04:05:38Z,3747904631,140,35.7,3747904635,212,14.8,3747904637,213,3.1,3747904639,279,G,3747904629,56,Back,3747904633,141,50.3,3748920715,178,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453921753,178,1,1,24,54,70nn27vgkt6l48lvv5e66q7ww,1,37.1,51.4,2022-08-31T19:24:59.473Z,2022-09-01T08:01:07Z,3747904649,141,48.2,3747904651,212,2.6,3748920901,178,,3747904653,213,4.2,3747904645,56,Back,3747904647,140,35.8,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453921807,179,1,1,24,55,70nn27vgkt6l48lvv5e66q7ww,1,34.8,48.2,2022-08-31T19:25:00.574Z,2022-09-01T08:01:07Z,3747904947,1,,3747904939,140,43.7,3747904941,141,93.9,3747904945,213,1.3,3747904943,212,32.5,3748921015,178,,3747904937,56,Back,,,,d8jdziu0arw1rcx5byxd7rj6d,J. Laporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453921809,180,1,1,24,58,70nn27vgkt6l48lvv5e66q7ww,0,41.8,87.5,2022-08-31T19:25:03.769Z,2022-09-01T08:01:06Z,3747904951,56,Back,3747904963,213,1.1,3747905081,286,,3747904953,140,44.1,3747904961,212,5.3,3747904957,141,94.5,3747905077,233,284,3747905075,236,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,3748921139,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453921831,284,74,1,24,58,3xedluek08t2ka7oypwuullcn,1,57.3,14.2,2022-08-31T19:25:03.770Z,2022-09-01T08:01:06Z,3747905093,233,180,3747905047,56,Right,3748921213,178,,3747905049,285,,,,,,,,,,,,,,7izciy79i6d6h7usfr8mcmh91,F. Sotoca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453921963,181,5,1,24,59,70nn27vgkt6l48lvv5e66q7ww,1,39.4,101.2,2022-08-31T19:25:04.757Z,2022-09-01T04:06:19Z,3747905755,347,,3747905787,233,285,3747905753,56,Back,,,,,,,,,,,,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453921839,285,5,1,24,59,3xedluek08t2ka7oypwuullcn,0,60.6,-1.2,2022-08-31T19:25:04.757Z,2022-09-01T04:06:19Z,3747905835,233,181,3747905111,347,,3747905109,56,Right,,,,,,,,,,,,,,,,7izciy79i6d6h7usfr8mcmh91,F. Sotoca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453922007,182,1,1,25,10,70nn27vgkt6l48lvv5e66q7ww,1,40.8,100,2022-08-31T19:25:15.597Z,2022-09-01T08:01:06Z,3747906019,213,6.1,3747906013,140,62.3,3747906009,107,,3747906011,56,Left,3747906015,141,93.8,3747906017,212,23.2,3749121493,1,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453922011,183,50,1,25,13,70nn27vgkt6l48lvv5e66q7ww,1,59.9,89.5,2022-08-31T19:25:18.631Z,2022-09-01T08:01:05Z,3747906033,286,,3747906031,56,Left,3747906321,233,286,,,,,,,,,,,,,,,,33jtnv5kyzyw1it7y9czhn4a2,T. Moffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453922059,286,7,1,25,13,3xedluek08t2ka7oypwuullcn,1,40.1,10.5,2022-08-31T19:25:18.990Z,2022-09-01T08:01:05Z,3747906297,233,183,3748921733,178,,3747906239,56,Back,3747906241,285,,3748387953,384,,,,,,,,,,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453922063,287,49,1,25,14,3xedluek08t2ka7oypwuullcn,1,41.2,12.9,2022-08-31T19:25:20.066Z,2022-09-01T08:01:04Z,,,,,,,,,,,,,,,,,,,,,,,,,5jrt4as7f9xt1i1enj2dxx65m,S. Abdul Samed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453922089,288,1,1,25,15,3xedluek08t2ka7oypwuullcn,1,44.2,13.4,2022-08-31T19:25:21.111Z,2022-09-01T08:01:03Z,3748921997,178,,3747906399,212,18.5,3747906401,213,1.7,3747906395,140,41.9,3747906393,56,Back,3747906397,141,40.4,,,,,,,5jrt4as7f9xt1i1enj2dxx65m,S. Abdul Samed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453922161,289,1,1,25,17,3xedluek08t2ka7oypwuullcn,1,43.4,36.2,2022-08-31T19:25:23.147Z,2022-09-01T08:01:03Z,3747906703,141,59.1,3747906701,140,54.5,3747906699,56,Center,3748922041,178,,3747906705,212,19.5,3747906707,213,0.9,,,,,,,d49iskrm33kt3vlxy4q85m0ru,Ł. Poręba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453922187,290,1,1,25,22,3xedluek08t2ka7oypwuullcn,0,56.7,70,2022-08-31T19:25:27.940Z,2022-09-01T08:01:01Z,3747906837,212,39.4,3747906825,155,,3747906835,141,72.9,3747906833,140,94.2,3748922169,178,,3747906841,1,,3747906839,213,0.1,3747906829,56,Center,bzmxjsk1tr4p2n7hwakvfomei,David Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453922205,184,49,1,25,25,70nn27vgkt6l48lvv5e66q7ww,1,7.4,28.2,2022-08-31T19:25:31.091Z,2022-09-01T08:01:01Z,,,,,,,,,,,,,,,,,,,,,,,,,d8jdziu0arw1rcx5byxd7rj6d,J. Laporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453922225,185,1,1,25,27,70nn27vgkt6l48lvv5e66q7ww,1,0.7,9.5,2022-08-31T19:25:32.861Z,2022-09-01T08:01:00Z,3747907023,213,6.1,3747907019,141,6.2,3747907017,140,12.0,3748922491,178,,3747907021,212,12.1,3747907015,56,Back,,,,,,,d8jdziu0arw1rcx5byxd7rj6d,J. Laporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453922253,186,1,1,25,28,70nn27vgkt6l48lvv5e66q7ww,1,11.7,5.4,2022-08-31T19:25:33.819Z,2022-09-01T08:01:00Z,3747907161,141,5.9,3747907165,213,0.0,3747907159,140,29.3,3748922561,178,,3747907157,56,Back,3747907163,212,18.5,3747907155,155,,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453922485,187,4,1,25,31,70nn27vgkt6l48lvv5e66q7ww,1,32.1,4.3,2022-08-31T19:25:36.395Z,2022-09-01T08:00:59Z,3747912933,233,291,3748389597,265,,3747908263,56,Back,3747908265,152,,3747908259,13,,3747908267,285,,,,,,,,2abpo4w3jcxp1wzp50yypxsrt,S. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453922423,291,4,1,25,31,3xedluek08t2ka7oypwuullcn,0,67.9,95.7,2022-08-31T19:25:36.396Z,2022-09-01T08:00:59Z,3747907999,152,,3747912937,233,187,3747907993,13,,3748389737,265,,3747912941,286,,3747907997,56,Left,3748922745,178,,,,,d49iskrm33kt3vlxy4q85m0ru,Ł. Poręba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453922677,189,43,1,26,3,70nn27vgkt6l48lvv5e66q7ww,1,0,0,2022-08-31T19:26:08.733Z,2022-08-31T19:26:35Z,3747909651,189,0,3747909481,56,Back,3747911557,144,61,,,,,,,,,,,,,,,,3hiehiu25aufrc0q9890haqc5,L. Abergel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453922671,188,1,1,26,5,70nn27vgkt6l48lvv5e66q7ww,1,30.1,22.4,2022-08-31T19:26:10.397Z,2022-09-01T08:00:58Z,3747909427,140,34.8,3747909421,5,,3747909425,56,Back,3747909431,212,9.2,3747909423,152,,3747909433,213,5.3,3747909573,189,,3747909429,141,11.0,d8jdziu0arw1rcx5byxd7rj6d,J. Laporte,3748922835,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453922805,190,1,1,26,7,70nn27vgkt6l48lvv5e66q7ww,1,39.1,15.1,2022-08-31T19:26:12.256Z,2022-09-01T08:00:58Z,3747910037,140,35.8,3747910043,213,1.7,3747910035,56,Back,3748922991,178,,3747910041,212,30.3,3747910039,141,59.3,,,,,,,3hiehiu25aufrc0q9890haqc5,L. Abergel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453922821,191,1,1,26,11,70nn27vgkt6l48lvv5e66q7ww,1,40,61.9,2022-08-31T19:26:16.173Z,2022-09-01T08:00:57Z,3747910123,56,Back,3747910127,141,45.4,3747910129,212,12.3,3748923037,178,,3747910125,140,44.9,3747910131,213,5.1,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453922833,192,1,1,26,13,70nn27vgkt6l48lvv5e66q7ww,1,43.8,47.8,2022-08-31T19:26:18.900Z,2022-09-01T08:00:56Z,3747910201,140,52.1,3747910205,212,9.0,3747910199,56,Center,3747910207,213,6.0,3748923149,178,,3747910203,141,44.6,,,,,,,3hiehiu25aufrc0q9890haqc5,L. Abergel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453922893,193,1,1,26,14,70nn27vgkt6l48lvv5e66q7ww,1,51.1,44.7,2022-08-31T19:26:19.603Z,2022-09-01T08:00:56Z,3747910449,141,7.9,3747910455,213,4.8,3747910451,212,25.1,3747910445,56,Right,3748923203,178,,3747910447,140,52.2,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453922917,194,1,1,26,18,70nn27vgkt6l48lvv5e66q7ww,1,63.1,5.8,2022-08-31T19:26:23.828Z,2022-09-01T08:00:55Z,3748923709,178,,3747910573,140,73.6,3747910567,56,Right,3747910585,213,0.2,3747910581,212,11.2,3747910577,141,8.3,,,,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453922937,195,1,1,26,19,70nn27vgkt6l48lvv5e66q7ww,1,70.4,12.1,2022-08-31T19:26:24.597Z,2022-09-01T08:00:55Z,3747910705,141,2.6,3748923425,178,,3747910701,56,Right,3747910709,213,5.2,3747910703,140,73.3,3747910707,212,7.1,,,,,,,2zvbw080n4yro1phgv39ri3qi,T. Le Bris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453923013,196,1,1,26,20,70nn27vgkt6l48lvv5e66q7ww,0,73,2.5,2022-08-31T19:26:25.687Z,2022-09-01T08:00:54Z,3748923673,178,,3747911133,212,8.4,3747911129,140,80.7,3747911127,56,Right,3747911131,141,0.0,3747911135,213,6.0,,,,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453923015,197,5,1,26,21,70nn27vgkt6l48lvv5e66q7ww,0,79.6,-1.1,2022-08-31T19:26:26.582Z,2022-09-01T04:08:55Z,3747911137,56,Right,3747911499,233,292,3747911139,347,,,,,,,,,,,,,,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453922983,292,5,1,26,21,3xedluek08t2ka7oypwuullcn,1,20.4,101.1,2022-08-31T19:26:26.582Z,2022-09-01T04:08:56Z,3747911217,233,197,3747910971,56,Back,3747910973,347,,,,,,,,,,,,,,,,,d49iskrm33kt3vlxy4q85m0ru,Ł. Poręba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453923231,293,1,1,26,39,3xedluek08t2ka7oypwuullcn,0,24.8,100,2022-08-31T19:26:44.662Z,2022-09-01T08:00:54Z,3749121359,1,,3747912313,141,94.5,3747912309,56,Back,3747912311,140,44.9,3747912307,107,,3747912315,212,21.6,3747912317,213,6.1,,,,1ad3itgiwcnyw3o9wplhah2hh,D. Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453923251,198,1,1,26,40,70nn27vgkt6l48lvv5e66q7ww,0,55.8,7.4,2022-08-31T19:26:46.078Z,2022-09-01T08:00:53Z,3747912439,212,16.7,3747912433,56,Right,3748923969,388,,3747912441,213,5.9,3747912431,3,,3747912435,140,70.8,3747912437,141,0.0,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453923261,199,5,1,26,41,70nn27vgkt6l48lvv5e66q7ww,0,65.2,-1.2,2022-08-31T19:26:47.109Z,2022-09-01T04:09:12Z,3747912505,56,Right,3747912509,347,,3747912585,233,294,,,,,,,,,,,,,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453923275,294,5,1,26,41,3xedluek08t2ka7oypwuullcn,1,34.8,101.2,2022-08-31T19:26:47.109Z,2022-09-01T04:09:12Z,3747912577,233,199,3747912543,347,,3747912541,56,Back,,,,,,,,,,,,,,,,1ad3itgiwcnyw3o9wplhah2hh,D. Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453923461,295,1,1,26,52,3xedluek08t2ka7oypwuullcn,1,35,100,2022-08-31T19:26:57.625Z,2022-09-01T08:00:53Z,3747913603,140,17.7,3747913609,213,3.4,3747913599,107,,3747913607,212,18.8,3747913605,141,93.8,3747913601,56,Back,,,,,,,1ad3itgiwcnyw3o9wplhah2hh,D. Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453923503,296,1,1,26,57,3xedluek08t2ka7oypwuullcn,1,21,84.3,2022-08-31T19:27:02.796Z,2022-09-01T08:00:52Z,3747913807,140,32.7,3747913811,212,16.0,3748924123,178,,3747913805,56,Back,3747913809,141,69.2,3747913813,213,5.6,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453923519,297,1,1,26,59,3xedluek08t2ka7oypwuullcn,1,29.1,71.9,2022-08-31T19:27:04.531Z,2022-09-01T08:00:51Z,3747913869,140,24.6,3747913873,212,5.9,3748924167,178,,3747913865,56,Back,3747913871,141,77.2,3747913877,213,2.5,,,,,,,5jrt4as7f9xt1i1enj2dxx65m,S. Abdul Samed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453923551,298,1,1,27,0,3xedluek08t2ka7oypwuullcn,1,23.4,77.3,2022-08-31T19:27:05.775Z,2022-09-01T08:00:51Z,3747914097,213,4.8,3747914089,56,Back,3748924249,178,,3747914091,140,25.3,3747914095,212,17.9,3747914093,141,51.2,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453923597,299,1,1,27,5,3xedluek08t2ka7oypwuullcn,1,30.7,43.5,2022-08-31T19:27:10.972Z,2022-09-01T08:00:50Z,3747914367,213,1.1,3747914359,56,Back,3747914361,140,41.6,3748924281,178,,3747914365,212,24.0,3747914363,141,74.5,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453923643,300,1,1,27,9,3xedluek08t2ka7oypwuullcn,1,47.3,76.1,2022-08-31T19:27:15.108Z,2022-09-01T08:00:49Z,3747914617,140,74.1,3747914615,56,Left,3747914621,212,31.2,3747914613,155,,3747914623,213,0.4,3747914619,141,96.0,3748924327,178,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453923655,301,1,1,27,14,3xedluek08t2ka7oypwuullcn,1,77.2,75.9,2022-08-31T19:27:19.479Z,2022-09-01T08:00:48Z,3747914661,213,4.5,3747914653,56,Center,3747914659,212,10.6,3747914657,141,60.7,3747914655,140,74.8,3748924409,178,,,,,,,,7h28voyog9dhvitn6hj1omhh,W. Saïd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453923685,302,1,1,27,15,3xedluek08t2ka7oypwuullcn,1,76.6,63.7,2022-08-31T19:27:20.579Z,2022-09-01T08:00:47Z,3747919443,154,,3747914819,140,90.4,3748924521,178,,3747914823,212,14.7,3747914821,141,67.1,3747919447,22,,3747914825,213,0.2,3747919439,210,16,bzmxjsk1tr4p2n7hwakvfomei,David Costa,3747914817,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2453923703,200,45,1,27,17,70nn27vgkt6l48lvv5e66q7ww,0,9.5,37.2,2022-08-31T19:27:22.894Z,2022-09-01T08:00:47Z,3747914963,285,,3747914961,56,Back,3747915027,233,303,,,,,,,,,,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453923691,303,3,1,27,17,3xedluek08t2ka7oypwuullcn,1,90.5,62.8,2022-08-31T19:27:22.894Z,2022-09-01T08:00:47Z,3747914863,286,,3748924849,178,,3748394395,465,,3747914861,56,Center,3747915005,233,200,,,,,,,,,,7h28voyog9dhvitn6hj1omhh,W. Saïd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453923715,201,45,1,27,19,70nn27vgkt6l48lvv5e66q7ww,0,7.2,38.9,2022-08-31T19:27:24.221Z,2022-09-01T07:42:41Z,3747915053,56,Back,3747915211,233,304,3747915055,285,,,,,,,,,,,,,,,,,d8jdziu0arw1rcx5byxd7rj6d,J. Laporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453923733,304,3,1,27,19,3xedluek08t2ka7oypwuullcn,1,92.8,61.1,2022-08-31T19:27:24.221Z,2022-09-01T07:42:42Z,3748394487,465,,3747915143,286,,3747915189,233,201,3748925027,178,,3747915141,56,Center,,,,,,,,,,7h28voyog9dhvitn6hj1omhh,W. Saïd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454010555,839,42,1,27,19,3xedluek08t2ka7oypwuullcn,1,93.2,60.3,2022-08-31T19:27:24.593Z,2022-09-01T08:00:46Z,,,,,,,,,,,,,,,,,,,,,,,,,7h28voyog9dhvitn6hj1omhh,W. Saïd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453923737,305,16,1,27,20,3xedluek08t2ka7oypwuullcn,1,93.4,58.6,2022-08-31T19:27:25.439Z,2022-09-01T08:00:45Z,3747916829,375,27:19.918,3748396489,395,4.1,3748926043,178,,3747919481,29,,3747919493,214,,3747916825,374,2022-08-31 20:27:25.067,3747919495,215,,3747919499,231,54.7,7h28voyog9dhvitn6hj1omhh,W. Saïd,3747915167,17,,3748396491,396,44.5,3747919501,300,,,3747919483,154,,3747919491,103,9.5,3747916819,20,,3747919479,76,3747915169,56,3747919489,102,53.3,3747919497,230,Center,96.4,3747915165,22,,3747915171,254,3747919485,55,302,,,,,,,,
2453924813,202,1,1,28,35,70nn27vgkt6l48lvv5e66q7ww,1,49.8,49.9,2022-08-31T19:28:40.231Z,2022-09-01T07:17:01Z,3747920931,140,39.9,3747920935,212,10.5,3747920937,213,3.0,3747920939,279,G,3747921715,189,,3747920929,56,Back,3747920933,141,51.9,3748926465,178,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453924815,203,61,1,28,37,70nn27vgkt6l48lvv5e66q7ww,1,41.7,46.9,2022-08-31T19:28:43.058Z,2022-09-01T08:00:44Z,3748926517,178,,3747920943,56,Back,3747921533,189,,,,,,,,,,,,,,,,,3hiehiu25aufrc0q9890haqc5,L. Abergel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453924817,306,61,1,28,41,3xedluek08t2ka7oypwuullcn,1,29.7,14.9,2022-08-31T19:28:46.749Z,2022-09-01T08:00:44Z,3747921025,189,,3747920945,56,Back,3748926691,178,,,,,,,,,,,,,,,,,dk4bgvo6xobwtpiv2ysgu3jrp,J. Cabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453924861,307,49,1,28,44,3xedluek08t2ka7oypwuullcn,1,59,32.6,2022-08-31T19:28:49.407Z,2022-09-01T08:00:44Z,,,,,,,,,,,,,,,,,,,,,,,,,7h28voyog9dhvitn6hj1omhh,W. Saïd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453924901,308,1,1,28,49,3xedluek08t2ka7oypwuullcn,1,55.3,6.4,2022-08-31T19:28:54.543Z,2022-09-01T08:00:42Z,3747921399,141,2.8,3748927077,178,,3747921403,212,16.9,3747921395,56,Back,3747921405,213,3.3,3747921397,140,39.4,,,,,,,7h28voyog9dhvitn6hj1omhh,W. Saïd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453924935,309,1,1,28,50,3xedluek08t2ka7oypwuullcn,1,41.9,3.7,2022-08-31T19:28:56.007Z,2022-09-01T08:00:41Z,3747921607,140,31.6,3748927139,178,,3747921617,213,2.3,3747921613,212,17.0,3747921605,56,Back,3747921609,141,23.0,,,,,,,dk4bgvo6xobwtpiv2ysgu3jrp,J. Cabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
