id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/13/value
2496643069,569,4,2,53,37,27xvwccz8kpmqsefjv2b2sc0o,0,28.7,12.7,2023-01-11T21:12:41.921Z,2023-01-12T06:49:07Z,3974072985,295,,3974071923,13,,3974071989,233,337,3974071931,285,,3974071925,56,Back,3974071927,152,,3974272591,178,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496643121,570,17,2,53,44,27xvwccz8kpmqsefjv2b2sc0o,1,0,0,2023-01-11T21:12:49.595Z,2023-01-12T03:13:13Z,3974072179,13,243,3974072177,393,,3974072175,31,,,,,,,,,,,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496643527,340,1,2,54,30,3unkqo2g6ag99gd5ynz1j7vse,0,74.2,85.5,2023-01-11T21:13:34.651Z,2023-01-12T06:49:07Z,3974074025,155,,3974074029,56,Center,3974074027,152,,3974074033,141,42.7,3974166563,72,,3974166561,224,,3974074031,140,90.7,3974272637,178,,demp53kye0ium76t240vo8cet,Rony Lopes,3974166565,1,3974074035,212,33.9,,3974074037,213,,3974074023,5,,3974074021,2,5.2,,,,,,,,,,,,,,,,,,,,,,,,,
2496643553,571,12,2,54,31,27xvwccz8kpmqsefjv2b2sc0o,1,8.2,56.3,2023-01-11T21:13:36.454Z,2023-01-12T06:49:06Z,3974272669,388,,3974074147,141,21.0,3974074175,15,,3974074149,212,30.5,3974074145,140,26.1,3974074151,213,5.4,3974074143,56,Back,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496643591,341,1,2,54,36,3unkqo2g6ag99gd5ynz1j7vse,1,68.3,75,2023-01-11T21:13:40.791Z,2023-01-12T06:49:05Z,3974074325,56,Center,3974074329,141,76.2,3974074327,140,55.0,3974272699,178,,3974074333,213,3.1,3974074331,212,14.0,,,,,,,demp53kye0ium76t240vo8cet,Rony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496643633,342,1,2,54,39,3unkqo2g6ag99gd5ynz1j7vse,1,52.1,74.2,2023-01-11T21:13:44.074Z,2023-01-12T06:49:04Z,3974074515,141,43.9,3974272759,178,,3974074513,140,46.2,3974074509,56,Back,3974074517,212,21.5,3974074519,213,4.4,,,,,,,e0tmfkagd1lmf2hw7gctbaqqd,Abdu Conté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496643699,343,1,2,54,42,3unkqo2g6ag99gd5ynz1j7vse,1,47.5,46.7,2023-01-11T21:13:47.521Z,2023-01-12T06:49:03Z,3974074795,56,Center,3974074799,141,70.5,3974074797,140,63.1,3974074801,212,23.0,3974074803,213,0.8,3974272783,178,,,,,,,,4hns4p7a45kno60qqzlniycmi,T. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496643711,344,1,2,54,49,3unkqo2g6ag99gd5ynz1j7vse,1,73.6,88.1,2023-01-11T21:13:54.001Z,2023-01-12T06:49:00Z,3974074851,56,Left,3974074853,140,76.0,3974074857,212,3.7,3974272805,178,,3974074859,213,0.8,3974074855,141,92.1,,,,,,,9nhlgi0k783bq8a2704bu6n6d,X. Chavalerin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496643737,345,1,2,54,51,3unkqo2g6ag99gd5ynz1j7vse,1,71.5,94.3,2023-01-11T21:13:55.916Z,2023-01-12T06:48:59Z,3974075009,141,85.1,3974272821,178,,3974075017,213,3.9,3974075005,140,65.4,3974075013,212,9.0,3974075003,56,Left,,,,,,,demp53kye0ium76t240vo8cet,Rony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496643761,346,1,2,54,53,3unkqo2g6ag99gd5ynz1j7vse,1,61.5,85.7,2023-01-11T21:13:58.121Z,2023-01-12T06:48:58Z,3974075125,212,14.4,3974075127,213,0.5,3974075123,141,95.0,3974272847,178,,3974075121,140,73.8,3974075119,56,Left,,,,,,,e0tmfkagd1lmf2hw7gctbaqqd,Abdu Conté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496643763,347,61,2,54,54,3unkqo2g6ag99gd5ynz1j7vse,0,69.5,97.6,2023-01-11T21:13:59.041Z,2023-01-12T06:48:58Z,3974272901,178,,3974075131,56,Left,,,,,,,,,,,,,,,,,,,demp53kye0ium76t240vo8cet,Rony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496643771,348,5,2,54,54,3unkqo2g6ag99gd5ynz1j7vse,0,74.6,101.4,2023-01-11T21:13:59.499Z,2023-01-12T03:14:03Z,3974075157,347,,3974075155,56,Left,3974075875,233,572,,,,,,,,,,,,,,,,demp53kye0ium76t240vo8cet,Rony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496643909,572,5,2,54,54,27xvwccz8kpmqsefjv2b2sc0o,1,25.4,-1.4,2023-01-11T21:13:59.499Z,2023-01-12T03:14:02Z,3974075861,347,,3974075867,233,348,3974075859,56,Back,,,,,,,,,,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496643937,573,1,2,55,14,27xvwccz8kpmqsefjv2b2sc0o,1,30.5,0,2023-01-11T21:14:19.495Z,2023-01-12T06:48:58Z,3974075963,213,1.6,3974075953,107,,3974075961,212,5.7,3974075959,141,6.7,3974075957,140,30.2,3974075955,56,Back,,,,,,,2p70qo9oxplufwnhlrl2b8v3e,I. Kaboré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496643955,574,1,2,55,17,27xvwccz8kpmqsefjv2b2sc0o,1,35.2,2.3,2023-01-11T21:14:21.669Z,2023-01-12T06:48:57Z,3974076059,56,Back,3974076065,212,13.6,3974076067,213,0.2,3974076055,155,,3974272977,178,,3974076063,141,5.9,3974076061,140,47.9,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496643961,575,1,2,55,18,27xvwccz8kpmqsefjv2b2sc0o,0,47.8,3.6,2023-01-11T21:14:23.320Z,2023-01-12T06:48:56Z,3974076095,213,1.1,3974076087,56,Right,3974076089,140,53.1,3974273023,178,,3974076091,141,18.2,3974076093,212,11.4,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496643973,349,1,2,55,19,3unkqo2g6ag99gd5ynz1j7vse,1,45.3,92.4,2023-01-11T21:14:24.483Z,2023-01-12T06:48:56Z,3974076153,141,88.8,3974076149,56,Left,3974076151,140,55.8,3974076155,212,11.3,3974273067,178,,3974076157,213,6.1,,,,,,,7etm5qf3sonimtxllrw5xwkid,E. Palmer-Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496643975,350,49,2,55,20,3unkqo2g6ag99gd5ynz1j7vse,1,53.2,96.2,2023-01-11T21:14:25.583Z,2023-01-12T06:48:55Z,,,,,,,,,,,,,,,,,,,,,,,,,e0tmfkagd1lmf2hw7gctbaqqd,Abdu Conté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496643981,351,1,2,55,21,3unkqo2g6ag99gd5ynz1j7vse,0,53.6,96.3,2023-01-11T21:14:25.775Z,2023-01-12T06:48:55Z,3974274095,178,,3974076179,141,91.7,3974076181,212,9.3,3974076177,140,61.9,3974076183,213,5.9,3974076175,56,Left,,,,,,,e0tmfkagd1lmf2hw7gctbaqqd,Abdu Conté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496643971,576,49,2,55,21,27xvwccz8kpmqsefjv2b2sc0o,1,41.3,3.5,2023-01-11T21:14:26.249Z,2023-01-12T06:48:54Z,,,,,,,,,,,,,,,,,,,,,,,,,2p70qo9oxplufwnhlrl2b8v3e,I. Kaboré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496643991,577,1,2,55,23,27xvwccz8kpmqsefjv2b2sc0o,1,40.8,0.3,2023-01-11T21:14:27.896Z,2023-01-12T06:48:54Z,3974076231,213,1.4,3974076223,56,Back,3974076227,141,8.9,3974273227,178,,3974076229,212,5.9,3974076225,140,41.8,,,,,,,2p70qo9oxplufwnhlrl2b8v3e,I. Kaboré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496644047,578,1,2,55,24,27xvwccz8kpmqsefjv2b2sc0o,1,45.1,6,2023-01-11T21:14:29.031Z,2023-01-12T06:48:53Z,3974273245,178,,3974076485,140,39.5,3974076491,213,1.9,3974076489,212,19.3,3974076487,141,33.1,3974076483,56,Back,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496644069,579,1,2,55,30,27xvwccz8kpmqsefjv2b2sc0o,1,54.8,57.3,2023-01-11T21:14:34.764Z,2023-01-12T06:48:50Z,3974076595,140,61.2,3974076601,213,1.3,3974076597,141,89.9,3974273269,178,,3974076599,212,23.2,3974076593,56,Left,,,,,,,asvqr3i5wcjiajxipt1qvldyh,M. Guendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496644081,580,1,2,55,32,27xvwccz8kpmqsefjv2b2sc0o,1,67.1,84.3,2023-01-11T21:14:37.587Z,2023-01-12T06:48:49Z,3974076651,56,Left,3974076653,140,65.7,3974076659,213,1.8,3974076657,212,8.2,3974076655,141,96.2,3974273283,178,,,,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496644111,581,1,2,55,34,27xvwccz8kpmqsefjv2b2sc0o,1,74.2,95.7,2023-01-11T21:14:38.777Z,2023-01-12T06:48:48Z,3974076811,212,13.1,3974273309,178,,3974076813,213,3.7,3974076801,56,Left,3974076809,141,84.7,3974076807,140,63.9,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496644125,582,1,2,55,38,27xvwccz8kpmqsefjv2b2sc0o,1,73.7,76.8,2023-01-11T21:14:43.298Z,2023-01-12T06:48:46Z,3974076877,212,6.4,3974076873,141,70.8,3974076869,56,Center,3974273349,178,,3974076881,213,3.8,3974076871,140,69.0,,,,,,,asvqr3i5wcjiajxipt1qvldyh,M. Guendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496644147,583,1,2,55,39,27xvwccz8kpmqsefjv2b2sc0o,1,72.8,65.3,2023-01-11T21:14:44.491Z,2023-01-12T06:48:45Z,3974076963,56,Left,3974273383,178,,3974076965,140,64.6,3974076971,213,1.9,3974076967,141,98.4,3974076969,212,24.1,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496644203,584,1,2,55,43,27xvwccz8kpmqsefjv2b2sc0o,1,60,98.6,2023-01-11T21:14:48.462Z,2023-01-12T06:48:44Z,3974077133,141,66.0,3974077131,140,33.7,3974077135,212,35.4,3974273443,178,,3974077137,213,3.8,3974077139,1,,3974077129,56,Back,,,,asvqr3i5wcjiajxipt1qvldyh,M. Guendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496644225,585,1,2,55,47,27xvwccz8kpmqsefjv2b2sc0o,1,32,60.3,2023-01-11T21:14:52.340Z,2023-01-12T06:48:44Z,3974077223,140,38.5,3974077233,212,21.1,3974273467,178,,3974077237,213,5.0,3974077219,56,Back,3974077229,141,30.9,,,,,,,26atxu4fr8f87oi8mt6z70mhh,Pau López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496644251,586,1,2,55,49,27xvwccz8kpmqsefjv2b2sc0o,0,39.3,24.6,2023-01-11T21:14:54.045Z,2023-01-12T06:48:43Z,3974077333,56,Center,3974077331,157,,3974077343,1,,3974077335,140,70.8,3974077339,212,36.9,3974273489,178,,3974077337,141,48.7,3974077341,213,0.5,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496644287,352,1,2,55,53,3unkqo2g6ag99gd5ynz1j7vse,1,27.7,50.5,2023-01-11T21:14:57.664Z,2023-01-12T06:48:43Z,3974077487,140,33.3,3974077489,141,40.7,3974077491,212,8.9,3974077493,213,5.4,3974077485,56,Back,3974273529,178,,3974077483,3,,,,,eznhm6o1jymvzaucjlngbaad,Y. Salmier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496644293,353,49,2,55,54,3unkqo2g6ag99gd5ynz1j7vse,1,33.9,42.9,2023-01-11T21:14:58.909Z,2023-01-12T06:48:42Z,,,,,,,,,,,,,,,,,,,,,,,,,3h3g7sne1jjevj0mwyliehm95,R. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496644331,354,1,2,55,58,3unkqo2g6ag99gd5ynz1j7vse,1,37,24.9,2023-01-11T21:15:02.932Z,2023-01-12T06:48:39Z,3974077669,213,5.4,3974077667,212,6.6,3974273583,178,,3974077665,141,17.5,3974077661,56,Back,3974077663,140,41.1,,,,,,,3h3g7sne1jjevj0mwyliehm95,R. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496644335,355,3,2,55,59,3unkqo2g6ag99gd5ynz1j7vse,0,45.4,14.9,2023-01-11T21:15:04.195Z,2023-01-12T06:48:38Z,3974077675,286,,3974167099,465,,3974273655,178,,3974077673,56,Back,3974077843,233,587,,,,,,,,,,4hns4p7a45kno60qqzlniycmi,T. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496644369,587,7,2,55,59,27xvwccz8kpmqsefjv2b2sc0o,1,54.6,85.1,2023-01-11T21:15:04.557Z,2023-01-12T06:48:38Z,3974273667,178,,3974077833,233,355,3974077823,285,,3974167113,383,,3974077821,56,Left,,,,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496644371,588,49,2,56,1,27xvwccz8kpmqsefjv2b2sc0o,1,55.1,82,2023-01-11T21:15:05.674Z,2023-01-12T06:48:37Z,,,,,,,,,,,,,,,,,,,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496644393,589,1,2,56,1,27xvwccz8kpmqsefjv2b2sc0o,1,59.2,83.1,2023-01-11T21:15:06.613Z,2023-01-12T06:48:36Z,3974077977,213,4.7,3974077963,140,59.0,3974077959,56,Center,3974077971,212,8.3,3974273721,178,,3974077967,141,70.9,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496644399,590,1,2,56,5,27xvwccz8kpmqsefjv2b2sc0o,1,59.2,66.2,2023-01-11T21:15:10.262Z,2023-01-12T06:48:34Z,3974077999,140,61.0,3974273751,178,,3974077997,56,Center,3974078005,213,5.1,3974078003,212,4.5,3974078001,141,60.2,,,,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496644467,591,1,2,56,8,27xvwccz8kpmqsefjv2b2sc0o,1,68,56.8,2023-01-11T21:15:12.841Z,2023-01-12T06:48:32Z,3974078323,212,23.3,3974078321,141,61.7,3974078319,140,90.0,3974078317,56,Center,3974078325,213,0.1,3974273775,178,,3974079101,154,,3974079099,210,13,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496644473,592,13,2,56,10,27xvwccz8kpmqsefjv2b2sc0o,1,91,62.4,2023-01-11T21:15:15.355Z,2023-01-12T06:48:32Z,3974078711,72,,3974078355,56,Center,3974079113,102,41.8,3974078351,22,,3974167257,84,,3974079105,29,,3974079117,214,,3974079121,230,94.7,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,3974079119,328,3974273845,178,,,3974079123,231,,3974079115,103,2.8,3974079107,154,56.7,,3974078353,17,3974079109,55,591,,,,,,,,,,,,,,,,,,,
2496644463,356,5,2,56,11,3unkqo2g6ag99gd5ynz1j7vse,1,-1.2,62.2,2023-01-11T21:15:16.614Z,2023-01-12T03:16:42Z,3974078457,233,593,3974078309,346,,3974078307,56,Back,,,,,,,,,,,,,,,,4hns4p7a45kno60qqzlniycmi,T. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496644491,593,5,2,56,11,27xvwccz8kpmqsefjv2b2sc0o,0,101.2,37.8,2023-01-11T21:15:16.614Z,2023-01-12T03:16:42Z,3974078461,233,356,3974078427,346,,3974078425,56,Center,,,,,,,,,,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496644655,357,1,2,56,37,3unkqo2g6ag99gd5ynz1j7vse,1,3.1,47,2023-01-11T21:15:42.395Z,2023-01-12T06:48:31Z,3974079333,140,8.5,3974079331,56,Back,3974079335,141,27.2,3974079343,237,,3974079337,212,14.6,3974079329,124,,3974168693,189,,3974079339,213,5.1,1bs4vwqye00mn2oaxrvfkkt7t,M. Lis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496644663,358,1,2,56,38,3unkqo2g6ag99gd5ynz1j7vse,1,14.7,27.2,2023-01-11T21:15:42.708Z,2023-01-12T06:48:30Z,3974079373,56,Back,3974273891,178,,3974079381,213,2.3,3974079375,140,3.5,3974168723,189,,3974079379,212,17.8,3974079377,141,46.9,,,,eznhm6o1jymvzaucjlngbaad,Y. Salmier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496644671,359,1,2,56,39,3unkqo2g6ag99gd5ynz1j7vse,1,3.7,49.1,2023-01-11T21:15:44.532Z,2023-01-12T06:48:29Z,3974079427,212,10.9,3974079429,213,6.1,3974079419,140,14.0,3974273907,178,,3974079415,56,Back,3974079423,141,46.7,,,,,,,1bs4vwqye00mn2oaxrvfkkt7t,M. Lis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496644683,360,1,2,56,41,3unkqo2g6ag99gd5ynz1j7vse,1,15.9,50.8,2023-01-11T21:15:46.609Z,2023-01-12T06:48:29Z,3974079493,56,Back,3974079495,140,22.1,3974079499,212,21.2,3974079501,213,5.0,3974079497,141,21.2,3974273929,178,,,,,,,,9nhlgi0k783bq8a2704bu6n6d,X. Chavalerin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496644705,361,1,2,56,46,3unkqo2g6ag99gd5ynz1j7vse,1,28.3,18.6,2023-01-11T21:15:51.174Z,2023-01-12T06:48:27Z,3974079593,212,8.4,3974273963,178,,3974079595,213,5.0,3974079587,56,Back,3974079589,140,30.5,3974079591,141,6.7,,,,,,,eznhm6o1jymvzaucjlngbaad,Y. Salmier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496644739,362,1,2,56,48,3unkqo2g6ag99gd5ynz1j7vse,1,31.4,6.5,2023-01-11T21:15:53.121Z,2023-01-12T06:48:26Z,3974273991,178,,3974079795,213,1.7,3974079791,141,28.1,3974079789,140,30.2,3974079787,56,Back,3974079793,212,14.7,,,,,,,4hns4p7a45kno60qqzlniycmi,T. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496644755,363,1,2,56,52,3unkqo2g6ag99gd5ynz1j7vse,1,23.1,38.1,2023-01-11T21:15:57.538Z,2023-01-12T06:48:24Z,3974273995,178,,3974079911,56,Back,3974079913,140,19.9,3974079919,213,1.7,3974079917,212,29.2,3974079915,141,80.7,,,,,,,3h3g7sne1jjevj0mwyliehm95,R. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496644799,364,1,2,56,56,3unkqo2g6ag99gd5ynz1j7vse,1,21,83,2023-01-11T21:16:01.035Z,2023-01-12T06:48:24Z,3974080175,141,93.5,3974274015,178,,3974080179,213,0.4,3974080177,212,19.2,3974080173,140,38.0,3974080171,56,Back,,,,,,,e0tmfkagd1lmf2hw7gctbaqqd,Abdu Conté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496644841,365,1,2,57,0,3unkqo2g6ag99gd5ynz1j7vse,1,34.6,99.3,2023-01-11T21:16:05.026Z,2023-01-12T06:48:22Z,3974080369,56,Back,3974080373,141,91.5,3974080371,140,27.4,3974080375,212,9.2,3974080377,213,3.8,3974274455,389,,,,,,,,a7rdypucykxo0a9xmcuqzabpx,R. Ripart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496644859,366,1,2,57,1,3unkqo2g6ag99gd5ynz1j7vse,0,28,98,2023-01-11T21:16:06.220Z,2023-01-12T06:48:22Z,3974080473,140,38.0,3974080471,56,Back,3974080475,141,82.2,3974274493,178,,3974080477,212,15.0,3974080479,213,5.5,,,,,,,9nhlgi0k783bq8a2704bu6n6d,X. Chavalerin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496644845,594,49,2,57,4,27xvwccz8kpmqsefjv2b2sc0o,1,55.2,24.1,2023-01-11T21:16:08.710Z,2023-01-12T06:48:21Z,,,,,,,,,,,,,,,,,,,,,,,,,asvqr3i5wcjiajxipt1qvldyh,M. Guendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496644853,595,1,2,57,4,27xvwccz8kpmqsefjv2b2sc0o,1,54.7,22.9,2023-01-11T21:16:08.858Z,2023-01-12T06:48:21Z,3974080439,213,4.4,3974080437,212,9.3,3974080435,141,9.8,3974080431,56,Right,3974274531,178,,3974080433,140,52.3,,,,,,,asvqr3i5wcjiajxipt1qvldyh,M. Guendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496644877,596,1,2,57,5,27xvwccz8kpmqsefjv2b2sc0o,1,50.6,6.3,2023-01-11T21:16:09.838Z,2023-01-12T06:48:20Z,3974080571,213,2.1,3974080565,140,39.8,3974274539,178,,3974080569,212,20.8,3974080567,141,31.9,3974080563,56,Back,,,,,,,2p70qo9oxplufwnhlrl2b8v3e,I. Kaboré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496644897,597,1,2,57,6,27xvwccz8kpmqsefjv2b2sc0o,1,39.5,29.2,2023-01-11T21:16:11.189Z,2023-01-12T06:48:20Z,3974274563,178,,3974080685,140,44.3,3974080687,141,32.7,3974080689,212,5.6,3974080691,213,0.4,3974080683,56,Back,,,,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496644925,598,1,2,57,10,27xvwccz8kpmqsefjv2b2sc0o,1,48.3,30.8,2023-01-11T21:16:14.702Z,2023-01-12T06:48:19Z,3974080819,141,35.1,3974080821,212,11.4,3974080817,140,58.8,3974274605,178,,3974080815,56,Center,3974080823,213,0.3,,,,,,,asvqr3i5wcjiajxipt1qvldyh,M. Guendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496644963,599,1,2,57,10,27xvwccz8kpmqsefjv2b2sc0o,1,58.3,32.1,2023-01-11T21:16:15.588Z,2023-01-12T06:48:19Z,3974081009,140,51.8,3974081013,212,8.6,3974081015,213,2.5,3974081007,56,Center,3974274621,178,,3974081011,141,39.8,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496644981,600,1,2,57,16,27xvwccz8kpmqsefjv2b2sc0o,1,55.4,45.5,2023-01-11T21:16:20.702Z,2023-01-12T06:48:16Z,3974081105,213,4.6,3974081103,212,7.6,3974274635,178,,3974081099,140,54.9,3974081101,141,34.3,3974081097,56,Center,,,,,,,asvqr3i5wcjiajxipt1qvldyh,M. Guendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496645009,601,1,2,57,17,27xvwccz8kpmqsefjv2b2sc0o,1,55.5,29.5,2023-01-11T21:16:22.614Z,2023-01-12T06:48:15Z,3974081229,141,38.5,3974081227,140,65.8,3974081225,56,Center,3974274663,178,,3974081231,212,12.4,3974081233,213,0.5,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496645025,602,1,2,57,19,27xvwccz8kpmqsefjv2b2sc0o,1,65,37.2,2023-01-11T21:16:23.664Z,2023-01-12T06:48:15Z,3974081355,213,3.9,3974081347,56,Center,3974081353,212,6.0,3974081349,140,60.7,3974274695,178,,3974081351,141,31.3,,,,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496645083,603,1,2,57,22,27xvwccz8kpmqsefjv2b2sc0o,1,57.8,24.6,2023-01-11T21:16:27.190Z,2023-01-12T06:48:13Z,3974274723,178,,3974081669,141,45.8,3974081673,213,2.3,3974081667,140,46.6,3974081671,212,18.6,3974081665,56,Back,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
