id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2502081431,509,27,2,54,18,17o35s8assv3kamxowzz77k4r,1,0,0,2023-01-29T15:10:55.377Z,2023-01-30T04:26:36Z,4002576543,233,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502082129,465,28,2,55,13,750ustvk4jfqmo8q4gnrcxy7z,1,0,0,2023-01-29T15:11:49.715Z,2023-01-30T04:26:39Z,4002580509,233,510,4002580417,55,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502082109,510,28,2,55,13,17o35s8assv3kamxowzz77k4r,1,0,0,2023-01-29T15:11:49.715Z,2023-01-30T04:26:39Z,4002580479,233,465,4002580331,55,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502082301,466,1,2,55,28,750ustvk4jfqmo8q4gnrcxy7z,0,74.1,95.2,2023-01-29T15:12:05.302Z,2023-01-30T08:32:15Z,4002581449,56,Center,4002581453,141,48.8,4002581447,152,,4003361705,223,,4002581457,213,5.3,4002581567,233,511,4002581459,1,,4004022843,178,,8zc2u2dfrokzg3domqmt30s0l,Pedro Chirivella,4002581433,2,,4002581441,155,,4002581437,5,4002581451,140,95.4,4002581455,212,38.7,,,4003361709,20,,,,,,,,,,,,,,,,,,
2502082315,511,11,2,55,30,17o35s8assv3kamxowzz77k4r,1,6.7,51.2,2023-01-29T15:12:07.419Z,2023-01-30T08:32:14Z,4002581539,88,,4002581535,56,Back,4002581615,233,466,4004022895,388,,4003361925,378,,,,,,,,,,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502082479,512,1,2,55,37,17o35s8assv3kamxowzz77k4r,1,14.9,46.1,2023-01-29T15:12:14.384Z,2023-01-30T08:32:14Z,4002582403,141,79.0,4002582401,140,20.5,4002582399,56,Back,4002582407,213,1.3,4004022941,178,,4002582405,212,23.1,4002582397,123,,,,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502082561,513,1,2,55,45,17o35s8assv3kamxowzz77k4r,1,32.3,81.5,2023-01-29T15:12:21.899Z,2023-01-30T08:32:11Z,4002582863,213,4.4,4002582857,140,22.9,4004022975,178,,4002582855,56,Back,4002582859,141,41.6,4002582861,212,28.9,,,,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502082623,514,1,2,55,51,17o35s8assv3kamxowzz77k4r,1,35.4,25.6,2023-01-29T15:12:27.730Z,2023-01-30T08:32:09Z,4002583157,212,14.7,4002583151,56,Back,4002583155,141,4.0,4004023021,178,,4002583159,213,4.6,4002583153,140,34.5,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502082717,515,1,2,55,53,17o35s8assv3kamxowzz77k4r,1,33.5,4.8,2023-01-29T15:12:29.947Z,2023-01-30T08:32:08Z,4002583721,212,28.2,4002583723,213,2.2,4004023069,178,,4002583719,141,37.7,4002583717,140,17.1,4002583715,56,Back,,,,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502082773,516,1,2,55,57,17o35s8assv3kamxowzz77k4r,1,18.6,43.1,2023-01-29T15:12:33.833Z,2023-01-30T08:32:07Z,4002584013,141,81.5,4002584009,56,Back,4002584015,212,28.7,4002584017,213,1.1,4002584011,140,29.9,4004023097,178,,,,,,,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502082783,517,1,2,56,1,17o35s8assv3kamxowzz77k4r,1,34.3,81.8,2023-01-29T15:12:37.607Z,2023-01-30T08:32:06Z,4002584069,56,Back,4002584073,141,95.0,4004023145,178,,4002584075,212,10.9,4002584077,213,1.0,4002584071,140,40.2,,,,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502082837,518,1,2,56,1,17o35s8assv3kamxowzz77k4r,1,42.2,98.5,2023-01-29T15:12:38.482Z,2023-01-30T08:32:06Z,4002584363,141,87.1,4004023207,178,,4002584369,212,7.8,4002584357,56,Back,4002584373,213,4.8,4002584361,140,42.9,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502082945,519,1,2,56,4,17o35s8assv3kamxowzz77k4r,1,44.4,75,2023-01-29T15:12:41.434Z,2023-01-30T08:32:05Z,4004023247,178,,4002584891,140,73.1,4002584887,196,,4002584895,212,56.5,4002584889,56,Right,4002584897,213,5.3,4002584885,155,,4002584899,1,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,4002584893,141,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502082975,520,1,2,56,12,17o35s8assv3kamxowzz77k4r,0,87.4,8.2,2023-01-29T15:12:48.672Z,2023-01-30T08:32:03Z,4004023295,178,,4002585073,2,,4002585089,212,24.2,4003364147,20,,4002585081,56,Center,4002585087,141,43.1,4002585091,213,1.4,4002585085,140,91.7,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,4002585077,155,,4003364145,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502083059,467,61,2,56,13,750ustvk4jfqmo8q4gnrcxy7z,0,8.1,60.5,2023-01-29T15:12:49.603Z,2023-01-30T08:32:03Z,4002585533,56,Back,4004023369,178,,,,,,,,,,,,,,,,,,,,dzh403ofb9zatvornq0svb0gk,J. Hadjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502083085,522,13,2,56,14,17o35s8assv3kamxowzz77k4r,1,90.3,41.8,2023-01-29T15:12:51.508Z,2023-01-30T08:32:02Z,4002585633,22,,4004023491,178,,4003366665,108,,4002586751,102,64.9,4002586755,215,,4002585637,56,Center,4002586749,73,,4002586753,103,18.1,c8vsa9o761rsdy9l8xbtj3etx,E. Rashani,4002586747,72,,4002586757,458,,4002586761,231,4002585635,17,,4002586759,230,98.6,,47,,,,,,,,,,,,,,,,,,,,
2502083065,468,5,2,56,17,750ustvk4jfqmo8q4gnrcxy7z,1,-1.1,37.6,2023-01-29T15:12:54.102Z,2023-01-30T04:27:56Z,4002585557,346,,4002585681,233,521,4002585555,56,Back,,,,,,,,,,,,,,,,dzh403ofb9zatvornq0svb0gk,J. Hadjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502083075,521,5,2,56,17,17o35s8assv3kamxowzz77k4r,0,101.1,62.4,2023-01-29T15:12:54.102Z,2023-01-30T04:27:56Z,4002585589,346,,4002585717,233,468,4002585587,56,Center,,,,,,,,,,,,,,,,c8vsa9o761rsdy9l8xbtj3etx,E. Rashani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502083571,469,1,2,56,44,750ustvk4jfqmo8q4gnrcxy7z,1,4.9,57.6,2023-01-29T15:13:20.959Z,2023-01-30T08:32:01Z,4002588311,74,,4002588307,1,,4002588301,141,75.4,4002588305,213,0.2,4002588303,212,63.4,4002588299,140,64.2,4002588295,124,,4002588297,56,Center,f0e5posm9z0oma2t3u9k1qy95,A. Lafont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502083579,470,44,2,56,47,750ustvk4jfqmo8q4gnrcxy7z,1,57.5,74.3,2023-01-29T15:13:24.501Z,2023-01-30T08:32:01Z,4002588425,233,523,4002588347,56,Center,4002588349,286,,,,,,,,,,,,,,,,,d3y4csfpvhzcowlusw9xe32eh,Mostafa Mohamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502083577,523,44,2,56,47,17o35s8assv3kamxowzz77k4r,0,42.5,25.7,2023-01-29T15:13:24.502Z,2023-01-30T08:32:00Z,4002588485,233,470,4002588343,285,,4002588339,56,Back,,,,,,,,,,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502083613,471,1,2,56,48,750ustvk4jfqmo8q4gnrcxy7z,0,57.1,72.4,2023-01-29T15:13:24.619Z,2023-01-30T08:32:00Z,4002588521,140,72.4,4002588527,213,0.0,4002588525,212,16.1,4002588523,141,73.3,4004023687,388,,4002588519,56,Center,4002588517,168,,4002588515,3,,d3y4csfpvhzcowlusw9xe32eh,Mostafa Mohamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502083621,524,44,2,56,49,17o35s8assv3kamxowzz77k4r,1,37.4,23.5,2023-01-29T15:13:25.674Z,2023-01-30T08:31:59Z,4002588557,285,,4002588555,56,Back,4002588669,233,472,,,,,,,,,,,,,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502083615,472,44,2,56,49,750ustvk4jfqmo8q4gnrcxy7z,0,62.6,76.5,2023-01-29T15:13:25.675Z,2023-01-30T08:31:59Z,4002588767,233,524,4002588531,56,Center,4002588533,286,,,,,,,,,,,,,,,,,6tedvat245ajkir9c4035i0np,M. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502083653,525,1,2,56,49,17o35s8assv3kamxowzz77k4r,1,36.9,25.4,2023-01-29T15:13:25.714Z,2023-01-30T08:31:59Z,4002588713,141,28.3,4002588709,56,Back,4002588715,212,5.2,4004023761,388,,4002588717,213,0.4,4002588711,140,41.5,4002588707,3,,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502083673,526,4,2,56,50,17o35s8assv3kamxowzz77k4r,1,43.5,26.5,2023-01-29T15:13:27.053Z,2023-01-30T08:31:58Z,4002588813,13,,4003369077,294,,4002588929,233,473,4002588821,286,,4002588815,56,Back,4002588817,152,,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502083675,473,4,2,56,50,750ustvk4jfqmo8q4gnrcxy7z,0,56.5,73.5,2023-01-29T15:13:27.054Z,2023-01-30T08:31:57Z,4003369003,294,,4002588833,56,Center,4002588975,233,526,4004023811,178,,4002588839,285,,4002588831,13,,4002588835,152,,,,,d3y4csfpvhzcowlusw9xe32eh,Mostafa Mohamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502084047,527,1,2,57,13,17o35s8assv3kamxowzz77k4r,1,40.5,32.4,2023-01-29T15:13:50.485Z,2023-01-30T08:31:57Z,4002590691,212,5.0,4002590677,5,,4002590681,56,Back,4002590687,141,28.8,4002590679,152,,4004023849,178,,4002590693,213,3.7,4002590683,140,36.4,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502231507,928,3,2,57,16,17o35s8assv3kamxowzz77k4r,0,39.8,27.9,2023-01-29T15:13:53.285Z,2023-01-30T08:31:56Z,4003370623,465,,4003370619,56,Back,4004023905,178,,4003370621,286,,4003370625,467,d3y4csfpvhzcowlusw9xe32eh,,,,,,,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502084121,528,4,2,57,17,17o35s8assv3kamxowzz77k4r,1,42.1,29.9,2023-01-29T15:13:54.005Z,2023-01-30T08:31:55Z,4002591093,56,Back,4002591089,13,,4002591095,152,,4002591091,294,,4002591171,233,474,4002591097,286,,,,,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502084125,474,4,2,57,17,750ustvk4jfqmo8q4gnrcxy7z,0,57.9,70.1,2023-01-29T15:13:54.006Z,2023-01-30T08:31:55Z,4004023989,178,,4002591127,13,,4002591129,56,Center,4002591135,285,,4002591259,294,,4002591131,152,,4002591393,233,528,,,,d3y4csfpvhzcowlusw9xe32eh,Mostafa Mohamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502084365,529,1,2,57,30,17o35s8assv3kamxowzz77k4r,1,41.1,34,2023-01-29T15:14:06.667Z,2023-01-30T08:31:54Z,4002592389,152,,4002592401,141,70.9,4002592407,213,1.5,4002592397,140,43.5,4002592387,5,,4002592393,56,Back,4002593653,189,,4004024023,178,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,4002592403,212,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502084461,530,1,2,57,35,17o35s8assv3kamxowzz77k4r,1,53.6,68.3,2023-01-29T15:14:11.834Z,2023-01-30T08:31:53Z,4002592843,56,Center,4002592851,213,0.2,4002592847,141,78.1,4004024055,178,,4002592841,155,,4002592845,140,80.9,4002592849,212,29.4,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502084473,531,44,2,57,36,17o35s8assv3kamxowzz77k4r,1,79.4,83.3,2023-01-29T15:14:13.430Z,2023-01-30T08:31:52Z,4002593001,233,475,4002592947,56,Left,4002592949,286,,,,,,,,,,,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502084431,475,44,2,57,36,750ustvk4jfqmo8q4gnrcxy7z,0,20.6,16.7,2023-01-29T15:14:13.431Z,2023-01-30T08:31:52Z,4002592695,285,,4002593005,233,531,4002592693,56,Back,,,,,,,,,,,,,,,,bf2yxiyhdyipaxxxobt9i1gq1,F. Centonze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502084479,532,61,2,57,37,17o35s8assv3kamxowzz77k4r,0,80.5,87.5,2023-01-29T15:14:13.625Z,2023-01-30T08:31:52Z,4004024239,388,,4002592979,56,Left,4004024237,21,,,,,,,,,,,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502084489,476,12,2,57,39,750ustvk4jfqmo8q4gnrcxy7z,1,12.7,34.1,2023-01-29T15:14:15.556Z,2023-01-30T08:31:51Z,4002593061,167,,4002593019,140,14.4,4002593023,212,24.1,4002593017,56,Back,4004024265,178,,4002593025,213,4.8,4002593021,141,0.0,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502084491,477,5,2,57,42,750ustvk4jfqmo8q4gnrcxy7z,0,16.2,-1.6,2023-01-29T15:14:19.264Z,2023-01-30T04:29:15Z,4002593027,56,Back,4002593029,347,,4002593321,233,533,,,,,,,,,,,,,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502084539,533,5,2,57,42,17o35s8assv3kamxowzz77k4r,1,83.8,101.6,2023-01-29T15:14:19.264Z,2023-01-30T04:29:15Z,4002593277,347,,4002593301,233,477,4002593275,56,Left,,,,,,,,,,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502084705,534,1,2,57,51,17o35s8assv3kamxowzz77k4r,1,90.8,100,2023-01-29T15:14:27.641Z,2023-01-30T08:31:51Z,4002594101,140,65.6,4002594107,213,3.3,4002594105,212,26.7,4002594099,56,Left,4004120935,1,,4002594103,141,96.3,4002594097,107,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502084759,535,1,2,57,54,17o35s8assv3kamxowzz77k4r,1,69.3,93.4,2023-01-29T15:14:31.066Z,2023-01-30T08:31:50Z,4004024407,178,,4002594373,56,Left,4002594375,140,70.0,4002594381,213,4.9,4002594377,141,87.4,4002594379,212,4.1,,,,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502084797,536,1,2,57,55,17o35s8assv3kamxowzz77k4r,1,72.7,82.3,2023-01-29T15:14:32.015Z,2023-01-30T08:31:50Z,4002594551,212,9.8,4004024453,178,,4002594545,56,Left,4002594553,213,1.1,4002594547,140,76.8,4002594549,141,95.3,,,,,,,8s5u921me5pvsfyvysjgpu2qy,M. Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502084833,537,1,2,57,58,17o35s8assv3kamxowzz77k4r,0,80.2,95.9,2023-01-29T15:14:34.752Z,2023-01-30T08:31:49Z,4004024495,178,,4002594711,56,Center,4003373767,72,,4002594715,141,65.2,4002594713,140,90.7,4002594707,2,,4002594719,213,5.2,4002594717,212,23.6,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,4003373765,224,,4002594709,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502084855,478,12,2,57,59,750ustvk4jfqmo8q4gnrcxy7z,1,10.2,38.6,2023-01-29T15:14:36.220Z,2023-01-30T08:31:49Z,4004024527,178,,4002594835,140,27.8,4002594837,141,42.4,4002594839,212,18.7,4002594879,15,,4002594841,213,0.1,4002594833,56,Back,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502084915,479,1,2,58,1,750ustvk4jfqmo8q4gnrcxy7z,1,24.4,32.6,2023-01-29T15:14:37.786Z,2023-01-30T08:31:48Z,4002595147,56,Back,4004024589,388,,4002595145,168,,4002595153,212,14.4,4002595149,140,36.6,4002595155,213,0.5,4002595143,3,,4002595151,141,42.2,8zc2u2dfrokzg3domqmt30s0l,Pedro Chirivella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502084923,480,49,2,58,2,750ustvk4jfqmo8q4gnrcxy7z,1,33.3,34.6,2023-01-29T15:14:38.981Z,2023-01-30T08:31:48Z,,,,,,,,,,,,,,,,,,,,,,,,,d3y4csfpvhzcowlusw9xe32eh,Mostafa Mohamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502084925,481,1,2,58,2,750ustvk4jfqmo8q4gnrcxy7z,0,33.1,34.6,2023-01-29T15:14:39.010Z,2023-01-30T08:31:47Z,4002595195,212,3.0,4002595191,140,35.9,4002595197,213,6.1,4002595189,56,Back,4004024685,178,,4002595193,141,33.9,,,,,,,d3y4csfpvhzcowlusw9xe32eh,Mostafa Mohamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502084953,538,1,2,58,3,17o35s8assv3kamxowzz77k4r,1,66.8,79.3,2023-01-29T15:14:39.683Z,2023-01-30T08:31:47Z,4004024819,178,,4002595331,213,4.0,4002595323,140,56.1,4002595319,56,Center,4002595327,141,61.8,4002595329,212,16.4,,,,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502084961,539,49,2,58,5,17o35s8assv3kamxowzz77k4r,1,56.7,58.2,2023-01-29T15:14:41.754Z,2023-01-30T08:31:46Z,,,,,,,,,,,,,,,,,,,,,,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502084985,540,1,2,58,5,17o35s8assv3kamxowzz77k4r,1,56.4,58.5,2023-01-29T15:14:41.846Z,2023-01-30T08:31:46Z,4002595495,140,46.4,4002595497,141,67.0,4002595499,212,12.0,4004024949,178,,4002595501,213,2.6,4002595493,56,Back,,,,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502085023,541,1,2,58,7,17o35s8assv3kamxowzz77k4r,1,44.2,64.8,2023-01-29T15:14:43.753Z,2023-01-30T08:31:45Z,4004024973,178,,4002595685,141,86.5,4002595691,212,14.9,4002595677,56,Back,4002595697,213,1.4,4002595681,140,46.3,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502085067,542,1,2,58,9,17o35s8assv3kamxowzz77k4r,1,43.5,87,2023-01-29T15:14:45.791Z,2023-01-30T08:31:45Z,4002595913,141,76.7,4004024989,178,,4002595915,212,12.4,4002595909,56,Center,4002595911,140,53.3,4002595917,213,5.7,,,,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502085103,543,1,2,58,11,17o35s8assv3kamxowzz77k4r,1,48.8,79.1,2023-01-29T15:14:48.264Z,2023-01-30T08:31:44Z,4002596063,141,98.0,4002596065,212,14.1,4004025001,178,,4002596061,140,54.3,4002596059,56,Left,4002596067,213,1.1,,,,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502085151,544,1,2,58,13,17o35s8assv3kamxowzz77k4r,1,54.5,99.2,2023-01-29T15:14:50.385Z,2023-01-30T08:31:43Z,4002596273,140,41.1,4004025039,178,,4002596279,213,3.3,4002596277,212,14.2,4002596271,56,Back,4002596275,141,96.9,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502085185,545,1,2,58,16,17o35s8assv3kamxowzz77k4r,1,43.1,95.9,2023-01-29T15:14:52.573Z,2023-01-30T08:31:42Z,4002596429,141,84.4,4002596433,213,5.8,4002596425,56,Left,4002596427,140,58.2,4004025087,178,,4002596431,212,17.7,,,,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502085213,546,1,2,58,17,17o35s8assv3kamxowzz77k4r,1,56.7,83.9,2023-01-29T15:14:54.475Z,2023-01-30T08:31:41Z,4002596649,141,73.0,4002596645,56,Center,4002596653,213,4.8,4002596647,140,57.2,4004025121,178,,4002596651,212,7.4,,,,,,,c8vsa9o761rsdy9l8xbtj3etx,E. Rashani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502085297,547,1,2,58,19,17o35s8assv3kamxowzz77k4r,1,56.7,73.8,2023-01-29T15:14:56.168Z,2023-01-30T08:31:40Z,4002597109,141,92.9,4002597111,212,21.0,4004025145,178,,4002597105,140,72.4,4002597101,56,Left,4002597113,213,0.7,,,,,,,8s5u921me5pvsfyvysjgpu2qy,M. Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502085341,548,1,2,58,24,17o35s8assv3kamxowzz77k4r,1,69,91.8,2023-01-29T15:15:01.025Z,2023-01-30T08:31:38Z,4002597359,213,3.8,4002597351,56,Center,4002597357,212,13.8,4002597355,141,78.8,4004025175,178,,4002597353,140,58.9,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502085405,549,1,2,58,27,17o35s8assv3kamxowzz77k4r,1,56.8,77.5,2023-01-29T15:15:04.264Z,2023-01-30T08:31:37Z,4004025187,178,,4002597733,140,43.2,4002597751,213,3.5,4002597737,141,70.0,4002597731,56,Back,4002597743,212,15.2,,,,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502085451,550,1,2,58,30,17o35s8assv3kamxowzz77k4r,1,41.3,76.8,2023-01-29T15:15:06.852Z,2023-01-30T08:31:35Z,4002598021,212,13.1,4004025225,178,,4002598015,56,Back,4002598017,140,47.4,4002598019,141,93.6,4002598023,213,1.1,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502085511,551,1,2,58,33,17o35s8assv3kamxowzz77k4r,1,55.5,89.4,2023-01-29T15:15:10.488Z,2023-01-30T08:31:34Z,4002598303,56,Left,4004025275,178,,4002598309,212,13.0,4002598311,213,6.1,4002598305,140,67.5,4002598307,141,85.0,,,,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502354647,1269,67,2,58,34,17o35s8assv3kamxowzz77k4r,1,66,83.9,2023-01-29T15:15:11.233Z,2023-01-30T08:31:33Z,4004045631,233,1076,,,,,,,,,,,,,,,,,,,,,,c8vsa9o761rsdy9l8xbtj3etx,E. Rashani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502354645,1076,67,2,58,34,750ustvk4jfqmo8q4gnrcxy7z,0,34,16.1,2023-01-29T15:15:11.234Z,2023-01-30T08:31:33Z,4004045641,233,1269,,,,,,,,,,,,,,,,,,,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502085539,552,1,2,58,34,17o35s8assv3kamxowzz77k4r,1,65.8,85.8,2023-01-29T15:15:11.271Z,2023-01-30T08:31:32Z,4002598489,141,96.0,4002598495,213,1.7,4002598481,56,Left,4004025331,178,,4002598491,212,7.0,4002598485,140,65.1,4003377207,156,,,,,c8vsa9o761rsdy9l8xbtj3etx,E. Rashani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502085561,553,1,2,58,35,17o35s8assv3kamxowzz77k4r,0,63,99.2,2023-01-29T15:15:12.189Z,2023-01-30T08:31:32Z,4004025345,178,,4002598601,213,5.7,4002598599,212,30.6,4002598591,140,87.0,4002598595,141,73.8,4002598587,56,Center,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
