id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2518504943,422,1,1,35,45,z1wbqtd0fz5t5eezjvrbld3h,1,53.6,8.4,2023-03-11T16:35:54.429Z,2023-03-12T01:31:53Z,4089209385,212,21.3,4089209375,140,44.8,4089209389,213,2.0,4089209379,141,36.7,4089209369,56,Back,4090443457,178,,,,,,,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518505117,423,1,1,35,47,z1wbqtd0fz5t5eezjvrbld3h,1,46.6,31.6,2023-03-11T16:35:56.894Z,2023-03-12T01:31:52Z,4089210415,140,63.9,4089210411,155,,4090443635,178,,4089210413,56,Left,4089210421,213,1.1,4089210417,141,91.2,4089210419,212,44.4,4089210423,1,,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518505175,424,61,1,35,50,z1wbqtd0fz5t5eezjvrbld3h,0,63.5,92.8,2023-03-11T16:35:59.267Z,2023-03-12T01:31:52Z,4090444111,178,,4089210713,56,Left,,,,,,,,,,,,,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518505277,287,5,1,35,51,9bxav814mkuhueiyivyive82d,1,22.8,-0.8,2023-03-11T16:36:00.749Z,2023-03-11T21:18:45Z,4089211277,347,,4089211275,56,Back,4089211293,233,425,,,,,,,,,,,,,,,,baogzi00mwdclwbvkd618evv9,R. Raveloson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518505203,425,5,1,35,51,z1wbqtd0fz5t5eezjvrbld3h,0,77.2,100.8,2023-03-11T16:36:00.749Z,2023-03-11T21:18:45Z,4089210877,56,Left,4089211383,233,287,4089210881,347,,,,,,,,,,,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518505725,288,1,1,36,10,9bxav814mkuhueiyivyive82d,1,20.1,0,2023-03-11T16:36:19.300Z,2023-03-12T01:31:51Z,4089213785,140,12.3,4089213781,107,,4089213783,56,Back,4089213793,213,2.6,4089213787,141,5.3,4089213789,212,9.4,4089215201,189,,,,,tca8ra7ew1b1uny96ku0ql05,A. Zedadka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518505777,289,1,1,36,10,9bxav814mkuhueiyivyive82d,0,13.5,3.1,2023-03-11T16:36:19.827Z,2023-03-12T01:31:51Z,4089214091,157,,4089214095,56,Back,4089219495,189,,4090444651,178,,4089214097,140,44.2,4089214103,213,0.2,4089214099,141,12.5,4089214105,1,,baogzi00mwdclwbvkd618evv9,R. Raveloson,4089214101,212,,,,,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518505769,426,44,1,36,13,z1wbqtd0fz5t5eezjvrbld3h,1,55.2,82.9,2023-03-11T16:36:22.189Z,2023-03-12T01:31:50Z,4089214303,233,290,4089214047,56,Left,4089214053,286,,,,,,,,,,,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518505785,290,44,1,36,13,9bxav814mkuhueiyivyive82d,0,44.8,17.1,2023-03-11T16:36:22.190Z,2023-03-12T01:31:50Z,4089215633,233,426,4089214129,285,,4089214125,56,Back,,,,,,,,,,,,,,,,9qk1hoxri8dee6yat0cateqxh,M. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518505791,427,61,1,36,13,z1wbqtd0fz5t5eezjvrbld3h,1,55.8,80.6,2023-03-11T16:36:22.306Z,2023-03-12T01:31:49Z,4090445053,21,,4090445055,388,,4089214169,56,Left,,,,,,,,,,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518505893,428,49,1,36,15,z1wbqtd0fz5t5eezjvrbld3h,1,59.4,68.1,2023-03-11T16:36:24.669Z,2023-03-12T01:31:49Z,,,,,,,,,,,,,,,,,,,,,,,,,3hd9nxdb54zn4fhbf7qa7x0q1,L. Majer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518505995,429,1,1,36,15,z1wbqtd0fz5t5eezjvrbld3h,1,59.5,67.7,2023-03-11T16:36:24.774Z,2023-03-12T01:31:48Z,4089215263,56,Center,4089215271,213,5.1,4089215265,140,65.0,4089215267,141,46.7,4090445649,178,,4089215269,212,15.4,,,,,,,3hd9nxdb54zn4fhbf7qa7x0q1,L. Majer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518506131,430,1,1,36,18,z1wbqtd0fz5t5eezjvrbld3h,1,69.5,57.1,2023-03-11T16:36:27.819Z,2023-03-12T01:31:47Z,4090445905,178,,4089216029,140,74.5,4089216027,56,Left,4089216037,213,1.3,4089216031,141,86.3,4089216035,212,20.5,,,,,,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518506177,431,1,1,36,23,z1wbqtd0fz5t5eezjvrbld3h,1,73.2,88.3,2023-03-11T16:36:32.940Z,2023-03-12T01:31:44Z,4089216349,212,11.9,4089216347,141,93.3,4090446127,178,,4089216343,56,Left,4089216351,213,0.3,4089216345,140,84.1,,,,,,,9mory3y7p8aku035r2kxtvz6d,K. Toko Ekambi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518506263,432,1,1,36,25,z1wbqtd0fz5t5eezjvrbld3h,1,81.2,94.3,2023-03-11T16:36:35.044Z,2023-03-12T01:31:43Z,4090446331,178,,4089216805,212,8.8,4089216797,56,Left,4089216801,141,95.9,4089216799,140,72.9,4089216811,213,3.0,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518506339,433,1,1,36,27,z1wbqtd0fz5t5eezjvrbld3h,1,74.6,98.7,2023-03-11T16:36:36.672Z,2023-03-12T01:31:43Z,4089217163,141,82.0,4089217159,56,Left,4089217165,212,11.6,4089217161,140,72.5,4089217167,213,4.5,4090446497,178,,,,,,,,9mory3y7p8aku035r2kxtvz6d,K. Toko Ekambi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518745077,844,83,1,36,30,9bxav814mkuhueiyivyive82d,1,28.2,22.4,2023-03-11T16:36:39.153Z,2023-03-12T01:31:42Z,4090518257,399,168985,,,,,,,,,,,,,,,,,,,,,,9qk1hoxri8dee6yat0cateqxh,M. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518506435,434,1,1,36,30,z1wbqtd0fz5t5eezjvrbld3h,0,71.8,77.6,2023-03-11T16:36:39.181Z,2023-03-12T01:31:41Z,4089217707,213,0.1,4090446759,178,,4089217701,141,80.6,4089217699,140,100.0,4089217697,56,Left,4089217703,212,30.1,,,,,,,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518506445,291,5,1,36,33,9bxav814mkuhueiyivyive82d,1,-0.6,15.5,2023-03-11T16:36:42.432Z,2023-03-11T21:19:40Z,4089217847,233,435,4089217763,56,Back,4089217765,346,,,,,,,,,,,,,,,,,9qk1hoxri8dee6yat0cateqxh,M. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518506447,435,5,1,36,33,z1wbqtd0fz5t5eezjvrbld3h,0,100.6,84.5,2023-03-11T16:36:42.432Z,2023-03-11T21:19:39Z,4089217915,233,291,4089217771,56,Left,4089217773,346,,,,,,,,,,,,,,,,,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518507681,292,1,1,37,4,9bxav814mkuhueiyivyive82d,1,5.7,43.3,2023-03-11T16:37:13.383Z,2023-03-12T01:14:02Z,4089224289,140,54.5,4089224297,1,,4089224287,56,Center,4089224291,141,29.4,4089224293,212,52.1,4089224283,124,,4089224295,213,6.1,4089224285,155,,6wplm29z7qxxmujyc2ml19gix,I. Radu,4089224301,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518507691,293,44,1,37,7,9bxav814mkuhueiyivyive82d,1,58.1,27.3,2023-03-11T16:37:16.787Z,2023-03-12T01:31:41Z,4089224343,56,Center,4089224345,286,,4089224467,233,436,,,,,,,,,,,,,,,,9qk1hoxri8dee6yat0cateqxh,M. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518507707,436,44,1,37,7,z1wbqtd0fz5t5eezjvrbld3h,0,41.9,72.7,2023-03-11T16:37:16.788Z,2023-03-12T01:31:40Z,4089224519,233,293,4089224405,56,Back,4089224407,285,,,,,,,,,,,,,,,,,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518507747,294,1,1,37,7,9bxav814mkuhueiyivyive82d,1,57.8,26.4,2023-03-11T16:37:16.873Z,2023-03-12T01:31:40Z,4090447659,388,,4089224641,3,,4089224645,140,66.4,4089224643,56,Center,4089224651,213,1.2,4089224649,212,22.4,4089224647,141,56.6,,,,9qk1hoxri8dee6yat0cateqxh,M. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518507871,295,1,1,37,10,9bxav814mkuhueiyivyive82d,1,62.1,50.2,2023-03-11T16:37:19.748Z,2023-03-12T01:31:39Z,4090448191,178,,4089225349,141,91.7,4089225303,140,66.6,4089225351,212,28.6,4089225301,56,Left,4089225353,213,1.4,,,,,,,6gdoxudvl1rgcn7d19e89p9ed,G. Perrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518507927,296,1,1,37,15,9bxav814mkuhueiyivyive82d,0,78.6,93.8,2023-03-11T16:37:24.481Z,2023-03-12T01:31:38Z,4089225719,213,5.1,4089225721,1,,4089225717,212,38.1,4089225711,140,93.7,4089225705,2,,4089938125,224,,4089225713,141,42.9,4089225707,155,,512mx8ixg85cbefyan94g82y1,G. Mensah,4089938127,72,4089225709,56,4090448423,178,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518507965,437,12,1,37,17,z1wbqtd0fz5t5eezjvrbld3h,1,6.2,57.3,2023-03-11T16:37:26.359Z,2023-03-12T01:31:38Z,4089226101,167,,4089225947,213,2.5,4090448577,178,,4089225941,140,0.0,4089225945,212,9.0,4089225939,56,Back,4089225943,141,65.2,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518508007,297,6,1,37,18,9bxav814mkuhueiyivyive82d,1,96.3,37,2023-03-11T16:37:27.671Z,2023-03-11T21:20:16Z,4089226221,233,438,4089226175,56,Center,4089226179,75,,,,,,,,,,,,,,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518507987,438,6,1,37,18,z1wbqtd0fz5t5eezjvrbld3h,0,3.7,63,2023-03-11T16:37:27.671Z,2023-03-11T21:20:16Z,4089226037,73,,4089226255,233,297,4089226035,56,Back,,,,,,,,,,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518508567,298,1,1,37,37,9bxav814mkuhueiyivyive82d,0,99.5,0.5,2023-03-11T16:37:46.251Z,2023-03-11T21:20:22Z,4089229265,2,,4089229275,140,93.6,4089939043,72,,4089229267,6,,4090449009,178,,4089229277,141,38.3,4089229279,212,26.4,4089229269,155,,co59rv08x22hk5itwibbwq191,G. Hein,4089229271,223,4089229281,213,4089229273,56,,1.8,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518508879,439,12,1,37,38,z1wbqtd0fz5t5eezjvrbld3h,1,4.2,62.7,2023-03-11T16:37:47.387Z,2023-03-12T01:31:37Z,4089230927,213,1.9,4090449363,388,,4089231341,15,,4089230917,56,Back,4089231085,167,,4089230925,212,17.2,4089230921,140,0.0,4089230923,141,86.9,dw9fzixumboknmucqgqffurmy,A. Kalimuendo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518508835,299,6,1,37,40,9bxav814mkuhueiyivyive82d,1,97.1,25.7,2023-03-11T16:37:49.959Z,2023-03-11T21:20:37Z,4089231143,233,440,4089230691,56,Center,4089230695,75,,,,,,,,,,,,,,,,,co59rv08x22hk5itwibbwq191,G. Hein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518508889,440,6,1,37,40,z1wbqtd0fz5t5eezjvrbld3h,0,2.9,74.3,2023-03-11T16:37:49.959Z,2023-03-11T21:20:37Z,4089231199,233,299,4089230953,56,Back,4089230957,73,,,,,,,,,,,,,,,,,dw9fzixumboknmucqgqffurmy,A. Kalimuendo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518509203,300,1,1,37,53,9bxav814mkuhueiyivyive82d,0,99.5,0.5,2023-03-11T16:38:02.222Z,2023-03-11T21:20:42Z,4089232685,56,Center,4089232691,212,31.1,4089232681,155,,4089232693,213,1.9,4089232683,223,,4089232689,141,44.3,4089232687,140,90.9,4089939669,72,,co59rv08x22hk5itwibbwq191,G. Hein,4089232679,6,4090449967,178,4089232677,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518509239,441,44,1,37,54,z1wbqtd0fz5t5eezjvrbld3h,1,4.1,51.2,2023-03-11T16:38:03.689Z,2023-03-12T01:31:37Z,4089232907,285,,4089233397,233,301,4089232905,56,Back,,,,,,,,,,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518509261,301,44,1,37,54,9bxav814mkuhueiyivyive82d,0,95.9,48.8,2023-03-11T16:38:03.690Z,2023-03-12T01:31:36Z,4090033729,233,441,4089233011,56,Center,4089233015,286,,,,,,,,,,,,,,,,,9qk1hoxri8dee6yat0cateqxh,M. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518509277,442,12,1,37,54,z1wbqtd0fz5t5eezjvrbld3h,1,4.2,51.4,2023-03-11T16:38:03.806Z,2023-03-12T01:31:36Z,4089233113,141,53.9,4090450401,388,,4089233111,140,25.1,4089233115,212,22.0,4089233109,56,Back,4089233341,15,,4089233117,213,0.1,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518509399,302,1,1,37,59,9bxav814mkuhueiyivyive82d,1,75.9,37.4,2023-03-11T16:38:08.383Z,2023-03-12T01:31:35Z,4090450675,178,,4089233743,212,15.3,4089233745,213,4.5,4089233739,140,73.1,4089233741,141,15.3,4089233737,56,Right,,,,,,,6gdoxudvl1rgcn7d19e89p9ed,G. Perrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518509465,303,1,1,38,1,9bxav814mkuhueiyivyive82d,1,72.5,12.9,2023-03-11T16:38:10.183Z,2023-03-12T01:31:34Z,4089234093,140,88.4,4090450803,178,,4089234097,212,21.1,4089234095,141,31.8,4089234091,56,Center,4089234099,213,0.7,,,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518509539,304,1,1,38,1,9bxav814mkuhueiyivyive82d,1,86,27.5,2023-03-11T16:38:10.998Z,2023-03-12T01:31:34Z,4089236761,154,,4089234511,56,Center,4089234527,213,1.1,4090450963,388,,4089234523,212,11.6,4089234519,141,42.5,4089234515,140,91.2,4089236757,210,15,46vm60m1v8o9t0aesa0bpr42y,H. Massengo,4089234503,3,4089234507,168,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2518509545,305,15,1,38,3,9bxav814mkuhueiyivyive82d,1,93,41.9,2023-03-11T16:38:12.852Z,2023-03-12T01:31:33Z,4089236769,78,,4089235235,82,,4089236789,147,45.8,4089236783,108,,4089235229,25,,4089236781,103,19,4089236791,230,97.5,4089234553,56,Center,6ypo3vp0zupq6s1jbk8rbmq51,Jubal,4089236775,55,4090451317,178,4089234551,17,304,,,4089236779,102,4089236787,146,95.5,4089236771,29,4089236923,233,,49.3,4089236773,154,,,443,4089235231,20,4089236785,100,4089236795,231,45.9,,,,,
2518509573,443,10,1,38,3,z1wbqtd0fz5t5eezjvrbld3h,1,5.2,57.9,2023-03-11T16:38:12.969Z,2023-03-12T01:31:32Z,4090451827,178,,4089234705,94,,4089235389,233,305,4090451831,15,,4089234707,56,Back,,,,,,,,,,ayx2iydekv69471d92zmpbbze,C. Wooh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518509597,306,6,1,38,4,9bxav814mkuhueiyivyive82d,1,93.4,42,2023-03-11T16:38:14.047Z,2023-03-11T21:21:27Z,4089234879,233,444,4089234809,75,,4089234807,56,Center,,,,,,,,,,,,,,,,6ypo3vp0zupq6s1jbk8rbmq51,Jubal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518509603,444,6,1,38,4,z1wbqtd0fz5t5eezjvrbld3h,0,6.6,58,2023-03-11T16:38:14.047Z,2023-03-11T21:21:26Z,4089234951,233,306,4089234829,73,,4089234827,56,Back,,,,,,,,,,,,,,,,ayx2iydekv69471d92zmpbbze,C. Wooh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518510575,307,1,1,38,33,9bxav814mkuhueiyivyive82d,0,99.5,0.5,2023-03-11T16:38:42.855Z,2023-03-11T21:21:32Z,4090452051,178,,4089240249,141,43.4,4089240247,140,91.5,4089240237,2,,4089240241,155,,4089240239,6,,4089240253,213,1.9,4089240243,223,,co59rv08x22hk5itwibbwq191,G. Hein,4089240251,212,4089943467,72,4089240245,56,30.4,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518513759,452,44,1,38,35,z1wbqtd0fz5t5eezjvrbld3h,1,4.9,58.5,2023-03-11T16:38:44.121Z,2023-03-12T01:31:32Z,4089261125,233,321,4089257711,285,,4089257709,56,Back,,,,,,,,,,,,,,,,ayx2iydekv69471d92zmpbbze,C. Wooh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518514149,321,44,1,38,35,9bxav814mkuhueiyivyive82d,0,95.1,41.5,2023-03-11T16:38:44.122Z,2023-03-12T01:31:31Z,4089260991,286,,4089261189,233,452,4089260989,56,Center,,,,,,,,,,,,,,,,baogzi00mwdclwbvkd618evv9,R. Raveloson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518510603,445,12,1,38,35,z1wbqtd0fz5t5eezjvrbld3h,1,3.9,56.7,2023-03-11T16:38:44.174Z,2023-03-12T01:31:31Z,4089240393,56,Back,4089240403,213,0.5,4089240401,212,15.6,4090452375,388,,4089240397,140,17.0,4089240449,15,,4089240399,141,67.6,,,,ayx2iydekv69471d92zmpbbze,C. Wooh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518512523,451,43,1,38,36,z1wbqtd0fz5t5eezjvrbld3h,1,0,0,2023-03-11T16:38:45.710Z,2023-03-11T16:40:05Z,4089250859,56,Back,4089253553,144,44,4089250861,285,0,,,,,,,,,,,,,,,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518513923,453,49,1,38,37,z1wbqtd0fz5t5eezjvrbld3h,1,17.8,68.7,2023-03-11T16:38:46.149Z,2023-03-12T01:31:30Z,,,,,,,,,,,,,,,,,,,,,,,,,3hd9nxdb54zn4fhbf7qa7x0q1,L. Majer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518510711,446,1,1,38,37,z1wbqtd0fz5t5eezjvrbld3h,0,17.9,68.6,2023-03-11T16:38:46.211Z,2023-03-12T01:31:30Z,4089241013,157,,4089241015,56,Back,4090452839,178,,4089241023,213,0.1,4089241019,141,73.8,4089241025,1,,4089241021,212,33.0,4089241017,140,49.1,3hd9nxdb54zn4fhbf7qa7x0q1,L. Majer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518510845,309,49,1,38,40,9bxav814mkuhueiyivyive82d,1,51.9,28.9,2023-03-11T16:38:49.221Z,2023-03-12T01:31:30Z,,,,,,,,,,,,,,,,,,,,,,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518510909,310,1,1,38,45,9bxav814mkuhueiyivyive82d,0,40,40.5,2023-03-11T16:38:54.445Z,2023-03-12T01:31:28Z,4089242211,141,95.0,4089242203,56,Left,4089242213,212,46.7,4089242201,155,,4089242217,213,0.9,4089242219,1,,4090455105,178,,4089242207,140,67.1,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518510917,447,8,1,38,48,z1wbqtd0fz5t5eezjvrbld3h,1,33.5,8.9,2023-03-11T16:38:57.114Z,2023-03-12T01:31:27Z,4089242299,15,,4089242245,56,Back,4089945123,385,,4090455397,388,,,,,,,,,,,,,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518511007,311,5,1,38,49,9bxav814mkuhueiyivyive82d,1,67.4,101,2023-03-11T16:38:58.316Z,2023-03-11T21:22:38Z,4089242727,56,Left,4089242729,347,,4089242827,233,448,,,,,,,,,,,,,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518510953,448,5,1,38,49,z1wbqtd0fz5t5eezjvrbld3h,0,32.6,-1,2023-03-11T16:38:58.316Z,2023-03-11T21:22:39Z,4089242459,56,Back,4089242899,233,311,4089242465,347,,,,,,,,,,,,,,,,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518511811,313,1,1,39,14,9bxav814mkuhueiyivyive82d,1,66.4,100,2023-03-11T16:39:24.028Z,2023-03-12T01:31:27Z,4089246843,212,13.1,4089246841,141,83.8,4089246839,140,72.2,4089246845,213,5.2,4089246837,56,Left,4089246835,107,,,,,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518511821,314,1,1,39,18,9bxav814mkuhueiyivyive82d,0,69.8,76.1,2023-03-11T16:39:27.291Z,2023-03-12T01:31:25Z,4089248095,236,,4089246887,141,68.2,4089246889,212,5.5,4089246883,56,Center,4089246891,213,4.9,4089246881,155,,4090456935,178,,4089248097,233,449,6gdoxudvl1rgcn7d19e89p9ed,G. Perrin,4089248103,286,4089246885,140,,,,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518511851,449,74,1,39,18,z1wbqtd0fz5t5eezjvrbld3h,1,30.4,30.8,2023-03-11T16:39:27.333Z,2023-03-12T01:31:25Z,4089247013,56,Back,4089248185,233,314,4089247017,285,,4090457105,178,,,,,,,,,,,,,,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518512121,315,1,1,39,23,9bxav814mkuhueiyivyive82d,1,72.9,20.6,2023-03-11T16:39:33.026Z,2023-03-12T01:31:25Z,4089248497,56,Right,4089248499,140,74.7,4089248503,212,8.2,4089248505,213,4.9,4089248501,141,8.8,4089248495,3,,4090457453,178,,,,,tca8ra7ew1b1uny96ku0ql05,A. Zedadka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518512145,316,1,1,39,27,9bxav814mkuhueiyivyive82d,1,76.3,6.9,2023-03-11T16:39:36.228Z,2023-03-12T01:31:23Z,4089248613,141,25.5,4089248607,56,Center,4089248615,212,14.2,4089248617,213,2.0,4089248611,140,70.1,4090457613,178,,,,,,,,co59rv08x22hk5itwibbwq191,G. Hein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518512299,317,1,1,39,29,9bxav814mkuhueiyivyive82d,1,71,7.8,2023-03-11T16:39:38.317Z,2023-03-12T01:31:22Z,4089249545,212,6.0,4089249539,56,Right,4089249541,140,76.2,4089249543,141,4.1,4089249547,213,5.9,4090457767,178,,,,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518641543,708,3,1,39,33,9bxav814mkuhueiyivyive82d,0,77.1,3.9,2023-03-11T16:39:42.507Z,2023-03-12T01:31:20Z,4089950119,56,Right,4089950121,286,,4089950125,467,9mory3y7p8aku035r2kxtvz6d,4090458037,178,,4089950123,464,,,,,,,,,,,tca8ra7ew1b1uny96ku0ql05,A. Zedadka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518512311,318,4,1,39,33,9bxav814mkuhueiyivyive82d,1,76.2,6.1,2023-03-11T16:39:42.959Z,2023-03-12T01:31:20Z,4089249609,152,,4089249613,286,,4089249607,56,Right,4089249611,265,,4089250017,233,450,4089249603,13,,,,,,,,tca8ra7ew1b1uny96ku0ql05,A. Zedadka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518512355,450,4,1,39,33,z1wbqtd0fz5t5eezjvrbld3h,0,23.8,93.9,2023-03-11T16:39:42.960Z,2023-03-12T01:31:19Z,4089249881,13,,4089249885,152,,4089249883,56,Back,4089250077,233,318,4089249887,265,,4090458337,178,,4089249889,285,,,,,9mory3y7p8aku035r2kxtvz6d,K. Toko Ekambi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
