id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2531075913,272,1,1,25,55,3c3jcs7vc1t6vz5lev162jyv7,0,49.4,11.2,2023-04-09T13:26:13.984Z,2023-04-10T04:03:31Z,4178225383,178,,4176626313,140,78.4,4176626311,56,Right,4176626315,141,16.2,4176626319,213,0.1,4176626317,212,30.6,,,,,,,3sc349yey596xp2j6xlyt0frp,T. Foket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531075931,240,49,1,25,58,3adj8hkws0z1al232bg2h6tk0,1,16.8,83,2023-04-09T13:26:16.818Z,2023-04-10T04:03:30Z,,,,,,,,,,,,,,,,,,,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531076041,241,1,1,26,3,3adj8hkws0z1al232bg2h6tk0,1,19.8,98.2,2023-04-09T13:26:21.501Z,2023-04-10T04:03:29Z,4178797157,1,,4176627049,141,69.9,4176627047,140,52.6,4176627045,56,Center,4176627051,212,39.5,4178225703,178,,4176627053,213,5.8,4176627043,155,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531076059,242,1,1,26,5,3adj8hkws0z1al232bg2h6tk0,0,49.5,74.1,2023-04-09T13:26:23.767Z,2023-04-10T04:03:29Z,4176627145,212,13.5,4176627147,213,6.0,4176627143,141,69.0,4178225893,178,,4176627137,3,,4176627141,140,61.9,4176627139,56,Center,,,,5yg9ljo5pf1lo2xk74d0k240l,S. Mounié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531076077,273,49,1,26,7,3c3jcs7vc1t6vz5lev162jyv7,1,38.5,27.5,2023-04-09T13:26:26.175Z,2023-04-10T04:03:28Z,,,,,,,,,,,,,,,,,,,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531076181,274,1,1,26,9,3c3jcs7vc1t6vz5lev162jyv7,1,39.1,28.4,2023-04-09T13:26:27.658Z,2023-04-10T04:03:28Z,4176627737,213,1.2,4176627721,56,Back,4176627725,140,45.3,4178226115,178,,4176627733,212,16.4,4176627729,141,50.6,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531076213,275,1,1,26,14,3c3jcs7vc1t6vz5lev162jyv7,1,57.2,51.3,2023-04-09T13:26:33.412Z,2023-04-10T04:03:26Z,4176627927,213,0.1,4176627925,212,9.8,4178226231,178,,4176627919,56,Center,4176627921,140,66.5,4176627923,141,52.1,,,,,,,96wcx761pzv5ub4sfwsynp51x,A. Matusiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531076219,276,1,1,26,15,3c3jcs7vc1t6vz5lev162jyv7,1,65.1,48.3,2023-04-09T13:26:34.145Z,2023-04-10T04:03:25Z,4178226363,178,,4176627961,56,Center,4176627967,141,58.1,4176627969,212,10.9,4176627965,140,56.9,4176627971,213,2.5,,,,,,,edti8t30h7ukwi3wqlzaczje1,F. Balogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531076237,277,1,1,26,16,3c3jcs7vc1t6vz5lev162jyv7,1,58.3,56.8,2023-04-09T13:26:35.061Z,2023-04-10T04:03:25Z,4176628025,213,6.1,4176628019,140,65.1,4176628021,141,54.5,4176628017,56,Center,4176628023,212,7.3,4178226521,178,,,,,,,,96wcx761pzv5ub4sfwsynp51x,A. Matusiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531076259,278,1,1,26,17,3c3jcs7vc1t6vz5lev162jyv7,1,64,55.1,2023-04-09T13:26:36.297Z,2023-04-10T04:03:24Z,4176628189,213,1.3,4176628187,212,12.6,4176628185,141,72.9,4176628181,56,Center,4176628183,140,67.3,4178226583,178,,,,,,,,edti8t30h7ukwi3wqlzaczje1,F. Balogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531076293,279,1,1,26,19,3c3jcs7vc1t6vz5lev162jyv7,1,67.3,72.6,2023-04-09T13:26:38.472Z,2023-04-10T04:03:23Z,4176628377,213,0.7,4178226749,178,,4176628375,212,24.8,4176628371,140,85.6,4176628369,56,Left,4176628373,141,95.7,,,,,,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531076303,280,1,1,26,23,3c3jcs7vc1t6vz5lev162jyv7,0,89.7,92.2,2023-04-09T13:26:41.794Z,2023-04-10T04:03:23Z,4176628413,2,,4176628425,213,5.1,4177492857,72,,4178226863,178,,4176628423,212,1.5,4176628417,56,Left,4176628421,141,90.2,4176628419,140,90.2,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,4177492855,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531076315,243,61,1,26,23,3adj8hkws0z1al232bg2h6tk0,1,8.7,12.2,2023-04-09T13:26:41.918Z,2023-04-10T04:03:22Z,4176628469,56,Back,4178226923,178,,,,,,,,,,,,,,,,,,,,ef2n7d6rysar49toiz2k3obth,K. Lala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531076341,281,1,1,26,25,3c3jcs7vc1t6vz5lev162jyv7,0,97.9,67.4,2023-04-09T13:26:44.159Z,2023-04-10T04:03:22Z,4176628619,140,97.2,4176628617,56,Center,4176628723,236,,4176628623,212,2.6,4176628729,286,,4178227047,178,,4176628621,141,71.1,4176628725,233,244,edti8t30h7ukwi3wqlzaczje1,F. Balogun,4176628625,213,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531076351,244,74,1,26,25,3adj8hkws0z1al232bg2h6tk0,1,2.2,34.3,2023-04-09T13:26:44.197Z,2023-04-10T04:03:21Z,4176628689,56,Back,4176628691,285,,4178227201,178,,4176628753,233,281,,,,,,,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531076465,282,1,1,26,28,3c3jcs7vc1t6vz5lev162jyv7,1,85.3,80.8,2023-04-09T13:26:47.128Z,2023-04-10T04:03:21Z,4178227305,388,,4176629265,212,14.1,4176629259,56,Center,4176629267,213,4.0,4176629257,3,,4176629263,141,64.6,4176629261,140,76.9,,,,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531076493,283,1,1,26,36,3c3jcs7vc1t6vz5lev162jyv7,1,69.4,82.8,2023-04-09T13:26:54.801Z,2023-04-10T04:03:18Z,4176629413,212,9.3,4176629411,141,96.5,4176629407,56,Left,4176629415,213,1.5,4176629409,140,69.6,4178227635,178,,,,,,,,2lvit204llltk13iglsa2tjah,J. Cajuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531076531,284,1,1,26,37,3c3jcs7vc1t6vz5lev162jyv7,1,73.8,97.1,2023-04-09T13:26:56.280Z,2023-04-10T04:03:18Z,4176629573,140,58.9,4176629571,56,Center,4176629575,141,73.0,4176629579,213,4.0,4178227787,178,,4176629577,212,22.7,,,,,,,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531076577,285,1,1,26,40,3c3jcs7vc1t6vz5lev162jyv7,1,60.1,71.8,2023-04-09T13:26:59.113Z,2023-04-10T04:03:17Z,4178227927,178,,4176629813,56,Center,4176629819,212,11.8,4176629821,213,5.2,4176629817,141,56.9,4176629815,140,65.8,,,,,,,96wcx761pzv5ub4sfwsynp51x,A. Matusiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531076585,286,1,1,26,41,3c3jcs7vc1t6vz5lev162jyv7,0,66.8,54.2,2023-04-09T13:27:00.344Z,2023-04-10T04:03:16Z,4176629887,286,,4176629833,140,64.0,4176629837,212,3.8,4176629883,233,245,4176629839,213,3.8,4178227969,178,,4176629831,56,Center,4176629835,141,50.6,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,4176629881,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531076571,245,74,1,26,41,3adj8hkws0z1al232bg2h6tk0,1,34.3,47.2,2023-04-09T13:27:00.416Z,2023-04-10T04:03:16Z,4176629783,285,,4178228375,178,,4176629781,56,Back,4176629919,233,286,,,,,,,,,,,,,5yg9ljo5pf1lo2xk74d0k240l,S. Mounié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531076589,246,49,1,26,43,3adj8hkws0z1al232bg2h6tk0,1,27.3,51.2,2023-04-09T13:27:01.768Z,2023-04-10T04:03:16Z,,,,,,,,,,,,,,,,,,,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531076611,247,1,1,26,44,3adj8hkws0z1al232bg2h6tk0,1,28.5,56.4,2023-04-09T13:27:02.722Z,2023-04-10T04:03:15Z,4176629983,141,71.8,4176629981,140,38.2,4176629979,56,Back,4178228707,178,,4176629985,212,14.6,4176629987,213,0.8,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531076655,248,3,1,26,46,3adj8hkws0z1al232bg2h6tk0,1,42.5,80.9,2023-04-09T13:27:04.907Z,2023-04-10T04:03:14Z,4177494365,465,,4176630217,233,287,4176630165,286,,4178228797,178,,4176630163,56,Back,,,,,,,,,,3imcuejzt9r6zvvv1xbn5jbl6,J. Le Douaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531076649,287,45,1,26,46,3c3jcs7vc1t6vz5lev162jyv7,0,57.5,19.1,2023-04-09T13:27:04.907Z,2023-04-10T04:36:31Z,4176630221,233,248,4176630147,56,Right,4176630149,285,,,,,,,,,,,,,,,,,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531076663,249,61,1,26,48,3adj8hkws0z1al232bg2h6tk0,0,44.3,68.7,2023-04-09T13:27:07.391Z,2023-04-10T04:03:13Z,4178228991,178,,4176630205,56,Back,,,,,,,,,,,,,,,,,,,3imcuejzt9r6zvvv1xbn5jbl6,J. Le Douaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531076687,288,1,1,26,49,3c3jcs7vc1t6vz5lev162jyv7,1,56.9,34,2023-04-09T13:27:07.507Z,2023-04-10T04:03:13Z,4176630343,141,16.4,4176630339,140,70.0,4176630337,56,Right,4178229059,178,,4176630345,212,18.2,4176630347,213,5.6,,,,,,,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531076697,289,49,1,26,50,3c3jcs7vc1t6vz5lev162jyv7,1,62.8,17.2,2023-04-09T13:27:09.322Z,2023-04-10T04:03:12Z,,,,,,,,,,,,,,,,,,,,,,,,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531076751,290,3,1,26,53,3c3jcs7vc1t6vz5lev162jyv7,0,71.5,11.7,2023-04-09T13:27:11.819Z,2023-04-10T04:03:11Z,4178229487,178,,4176630627,286,,4176630643,211,,4177495717,465,,4176630623,56,Right,,,,,,,,,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531076721,250,49,1,26,55,3adj8hkws0z1al232bg2h6tk0,1,13.5,90.5,2023-04-09T13:27:14.091Z,2023-04-10T04:03:11Z,,,,,,,,,,,,,,,,,,,,,,,,,2ds26ub6ho0baamsjcmh7mmfo,B. Locko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531076771,251,61,1,26,57,3adj8hkws0z1al232bg2h6tk0,0,20.5,97.9,2023-04-09T13:27:16.241Z,2023-04-10T04:03:10Z,4176630715,56,Back,4176630819,189,,4178229815,178,,,,,,,,,,,,,,,,,2ds26ub6ho0baamsjcmh7mmfo,B. Locko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531482123,1787,1,1,26,59,3c3jcs7vc1t6vz5lev162jyv7,1,72.7,4.6,2023-04-09T13:27:17.494Z,2023-04-10T04:38:40Z,4178846719,178,,4178846661,56,Right,4178846663,140,62.2,4178846667,212,12.4,4178846669,213,2.7,4178846665,141,13.0,,,,,,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531076799,291,49,1,26,59,3c3jcs7vc1t6vz5lev162jyv7,1,63.2,10.9,2023-04-09T13:27:18.451Z,2023-04-10T04:38:34Z,,,,,,,,,,,,,,,,,,,,,,,,,3sc349yey596xp2j6xlyt0frp,T. Foket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531381535,1027,83,1,27,0,3adj8hkws0z1al232bg2h6tk0,1,36.9,88,2023-04-09T13:27:19.270Z,2023-04-10T04:03:09Z,4178282565,399,120947,,,,,,,,,,,,,,,,,,,,,,5yg9ljo5pf1lo2xk74d0k240l,S. Mounié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531076841,292,1,1,27,0,3c3jcs7vc1t6vz5lev162jyv7,1,63.1,12.1,2023-04-09T13:27:19.333Z,2023-04-10T04:03:08Z,4176631105,141,32.4,4178231665,178,,4176631109,213,1.7,4176631107,212,14.0,4176631103,140,61.1,4176631101,56,Center,,,,,,,3sc349yey596xp2j6xlyt0frp,T. Foket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531076857,293,1,1,27,5,3c3jcs7vc1t6vz5lev162jyv7,1,56.8,20.9,2023-04-09T13:27:23.951Z,2023-04-10T04:03:07Z,4176631195,212,12.0,4178231825,178,,4176631189,56,Right,4176631197,213,6.2,4176631193,141,19.1,4176631191,140,68.2,,,,,,,96wcx761pzv5ub4sfwsynp51x,A. Matusiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531076867,294,1,1,27,7,3c3jcs7vc1t6vz5lev162jyv7,0,72.2,22.1,2023-04-09T13:27:25.861Z,2023-04-10T04:03:06Z,4176631293,286,,4176631253,213,3.3,4176631245,56,Center,4176631287,236,,4178231913,178,,4176631289,233,252,4176631251,212,2.9,4176631247,140,69.5,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,4176631249,141,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531076855,252,74,1,27,7,3adj8hkws0z1al232bg2h6tk0,1,25.4,74.1,2023-04-09T13:27:26.011Z,2023-04-10T04:03:06Z,4176631301,233,294,4176631185,56,Back,4176631187,285,,4178232013,389,,,,,,,,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531076877,253,49,1,27,9,3adj8hkws0z1al232bg2h6tk0,1,29.1,80.6,2023-04-09T13:27:27.977Z,2023-04-10T04:03:05Z,,,,,,,,,,,,,,,,,,,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531076893,254,3,1,27,9,3adj8hkws0z1al232bg2h6tk0,0,30.9,85.3,2023-04-09T13:27:28.020Z,2023-04-10T03:48:21Z,4176631379,56,Back,4177503579,464,,4178232229,178,,4178028803,233,295,4177503271,285,,,,,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531076955,295,7,1,27,9,3c3jcs7vc1t6vz5lev162jyv7,0,69.1,14.7,2023-04-09T13:27:28.396Z,2023-04-10T03:48:21Z,4177503745,286,,4178028785,233,254,4176631715,56,Right,4177503879,385,,4178232281,178,,,,,,,,,,,3sc349yey596xp2j6xlyt0frp,T. Foket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531077319,255,27,1,27,15,3adj8hkws0z1al232bg2h6tk0,1,0,0,2023-04-09T13:27:34.191Z,2023-04-09T21:33:41Z,4176633927,233,296,4176642779,41,Injury,4176642781,53,36yupk7p1vks4dbguw53xhucp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531077285,296,27,1,27,15,3c3jcs7vc1t6vz5lev162jyv7,1,0,0,2023-04-09T13:27:34.191Z,2023-04-09T21:33:41Z,4176633903,233,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531077339,256,28,1,27,40,3adj8hkws0z1al232bg2h6tk0,1,0,0,2023-04-09T13:27:59.052Z,2023-04-09T21:33:49Z,4176633997,233,297,4176633953,55,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531077327,297,28,1,27,40,3c3jcs7vc1t6vz5lev162jyv7,1,0,0,2023-04-09T13:27:59.052Z,2023-04-09T21:33:48Z,4176633989,233,256,4176633881,55,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531077351,298,68,1,27,48,3c3jcs7vc1t6vz5lev162jyv7,0,0,0,2023-04-09T13:28:06.804Z,2023-04-09T21:33:56Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531077357,257,68,1,27,48,3adj8hkws0z1al232bg2h6tk0,1,0,0,2023-04-09T13:28:07.277Z,2023-04-09T21:34:01Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531077463,258,1,1,27,54,3adj8hkws0z1al232bg2h6tk0,0,32.2,92,2023-04-09T13:28:13.241Z,2023-04-10T04:03:05Z,4176634647,212,40.9,4178233525,178,,4176634649,213,6.1,4176634645,141,80.0,4176634651,1,,4176634639,155,,4176634641,56,Left,4177506725,189,,2ds26ub6ho0baamsjcmh7mmfo,B. Locko,4176634643,140,70.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531077465,299,44,1,27,55,3c3jcs7vc1t6vz5lev162jyv7,1,33.3,16.3,2023-04-09T13:28:13.611Z,2023-04-10T04:03:05Z,4176634659,285,,4176634695,233,259,4176634657,56,Back,,,,,,,,,,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531077469,259,44,1,27,55,3adj8hkws0z1al232bg2h6tk0,0,66.7,83.7,2023-04-09T13:28:13.612Z,2023-04-10T04:03:04Z,4176634807,233,299,4176634673,286,,4176634669,56,Left,,,,,,,,,,,,,,,,5yg9ljo5pf1lo2xk74d0k240l,S. Mounié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531077479,300,1,1,27,55,3c3jcs7vc1t6vz5lev162jyv7,1,32.5,18.4,2023-04-09T13:28:13.702Z,2023-04-10T04:03:04Z,4178233935,388,,4176634723,3,,4176634729,141,10.0,4176634733,213,5.1,4176634727,140,34.5,4176634731,212,6.1,4176634725,56,Back,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531077495,301,1,1,27,56,3c3jcs7vc1t6vz5lev162jyv7,0,35.5,16.9,2023-04-09T13:28:14.710Z,2023-04-10T04:03:04Z,4176634815,168,,4176634821,141,5.5,4176634817,56,Back,4176634819,140,40.6,4178234005,388,,4176634813,3,,4176634825,212,9.4,4176634829,213,5.3,96wcx761pzv5ub4sfwsynp51x,A. Matusiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531077523,260,1,1,27,58,3adj8hkws0z1al232bg2h6tk0,1,55.2,97.4,2023-04-09T13:28:17.236Z,2023-04-10T04:03:03Z,4176634913,213,3.4,4176634911,212,17.2,4176634907,140,39.5,4176634909,141,90.3,4178234095,178,,4176634905,56,Back,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531077551,261,1,1,28,0,3adj8hkws0z1al232bg2h6tk0,1,34.5,92.1,2023-04-09T13:28:18.953Z,2023-04-10T04:03:03Z,4176635077,56,Back,4176635079,140,46.5,4178234291,178,,4176635081,141,90.2,4176635083,212,12.7,4176635085,213,6.2,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531077561,262,1,1,28,2,3adj8hkws0z1al232bg2h6tk0,1,44.8,92.7,2023-04-09T13:28:21.389Z,2023-04-10T04:03:02Z,4178234397,178,,4176635155,213,0.7,4176635147,56,Back,4176635149,140,47.5,4176635153,212,3.6,4176635151,141,95.9,,,,,,,2ds26ub6ho0baamsjcmh7mmfo,B. Locko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531077593,263,1,1,28,4,3adj8hkws0z1al232bg2h6tk0,1,49,99.3,2023-04-09T13:28:22.643Z,2023-04-10T04:03:01Z,4178234517,178,,4176635329,141,81.8,4176635333,213,3.5,4176635327,140,21.8,4176635331,212,30.9,4176635325,56,Back,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531077645,264,1,1,28,7,3adj8hkws0z1al232bg2h6tk0,1,23,87.1,2023-04-09T13:28:25.658Z,2023-04-10T04:03:01Z,4176635655,213,4.0,4176635647,56,Back,4176635649,140,8.4,4176635653,212,24.6,4178234757,178,,4176635651,141,58.8,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531077695,265,1,1,28,10,3adj8hkws0z1al232bg2h6tk0,1,6.6,55,2023-04-09T13:28:29.141Z,2023-04-10T04:03:00Z,4176635915,141,4.7,4176635909,155,,4176635917,212,44.5,4178234837,178,,4176635921,1,,4176635919,213,5.4,4176635913,140,33.7,4176635911,56,Back,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531077725,266,1,1,28,14,3adj8hkws0z1al232bg2h6tk0,1,32.4,2.9,2023-04-09T13:28:32.864Z,2023-04-10T04:02:59Z,4176636115,141,17.0,4176636119,213,2.3,4176636117,212,13.2,4178234951,178,,4176636113,140,23.8,4176636111,56,Back,,,,,,,ef2n7d6rysar49toiz2k3obth,K. Lala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531077757,267,1,1,28,17,3adj8hkws0z1al232bg2h6tk0,1,20.8,10.3,2023-04-09T13:28:36.142Z,2023-04-10T04:02:59Z,4178235023,178,,4176636283,56,Center,4176636291,213,0.4,4176636281,155,,4176636295,1,,4176636285,140,57.5,4176636289,212,41.1,4176636287,141,31.5,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531077769,268,1,1,28,19,3adj8hkws0z1al232bg2h6tk0,0,55,36,2023-04-09T13:28:38.117Z,2023-04-10T04:02:58Z,4176636347,140,65.8,4176636349,141,23.1,4176636345,56,Center,4176636337,3,,4176636351,212,14.3,4176636341,168,,4178235181,388,,4176636353,213,5.6,5yg9ljo5pf1lo2xk74d0k240l,S. Mounié,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531077799,302,49,1,28,20,3c3jcs7vc1t6vz5lev162jyv7,1,35.7,72.5,2023-04-09T13:28:39.191Z,2023-04-10T04:02:58Z,,,,,,,,,,,,,,,,,,,,,,,,,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531077811,303,1,1,28,22,3c3jcs7vc1t6vz5lev162jyv7,1,30.2,70.1,2023-04-09T13:28:40.830Z,2023-04-10T04:02:57Z,4176636577,213,4.5,4176636575,212,19.4,4176636571,140,26.4,4178235561,178,,4176636569,56,Back,4176636573,141,42.2,,,,,,,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531077841,304,1,1,28,23,3c3jcs7vc1t6vz5lev162jyv7,1,27.8,48.4,2023-04-09T13:28:42.372Z,2023-04-10T04:02:57Z,4176636751,141,52.8,4176636755,212,6.8,4176636745,56,Back,4176636757,213,0.5,4178235663,178,,4176636747,140,33.6,,,,,,,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531077899,305,1,1,28,26,3c3jcs7vc1t6vz5lev162jyv7,1,34.8,55.9,2023-04-09T13:28:44.659Z,2023-04-10T04:02:56Z,4176637091,141,17.0,4176637093,212,28.2,4178235809,178,,4176637087,56,Back,4176637089,140,44.1,4176637095,213,5.1,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
