id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/12/value,keyPass,qualifier/13/value,qualifier/10/value,qualifier/14/value
2468522949,384,49,1,41,10,4aghw9tyi8ba3ju1ne83gmf9w,1,25.2,8.8,2022-10-07T19:41:44.039Z,2022-10-08T02:41:12Z,,,,,,,,,,,,,,,,,,,,,,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468523005,385,1,1,41,11,4aghw9tyi8ba3ju1ne83gmf9w,1,25.9,8.1,2022-10-07T19:41:45.089Z,2022-10-08T02:41:11Z,3825565965,213,2.8,3825565961,141,11.6,3825565957,56,Back,3825565959,140,19.4,3825875415,178,,3825565963,212,7.2,,,,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468523033,386,1,1,41,13,4aghw9tyi8ba3ju1ne83gmf9w,0,16.2,10.8,2022-10-07T19:41:46.514Z,2022-10-08T02:41:11Z,3825566139,140,56.7,3825566143,212,45.0,3825566137,56,Center,3825875445,178,,3825566141,141,32.4,3825566145,213,0.3,3825566147,1,,3825566133,155,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468523051,381,49,1,41,16,121le8unjfzug3iu9pgkqa1c7,1,42.1,64,2022-10-07T19:41:49.841Z,2022-10-08T02:41:11Z,,,,,,,,,,,,,,,,,,,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468523117,382,1,1,41,19,121le8unjfzug3iu9pgkqa1c7,1,55.1,53.4,2022-10-07T19:41:52.924Z,2022-10-08T02:41:09Z,3825566601,212,7.2,3825875523,178,,3825566595,56,Center,3825566597,140,57.8,3825566603,213,5.1,3825566599,141,43.6,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468523121,383,61,1,41,19,121le8unjfzug3iu9pgkqa1c7,1,57.5,42.2,2022-10-07T19:41:53.300Z,2022-10-08T02:41:09Z,3825566607,56,Center,3825875549,178,,,,,,,,,,,,,,,,,,,,79nno03ww57p02dz5o0g60rqi,Tetê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468523113,387,49,1,41,22,4aghw9tyi8ba3ju1ne83gmf9w,1,42,80.3,2022-10-07T19:41:55.810Z,2022-10-08T02:41:08Z,,,,,,,,,,,,,,,,,,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468523199,388,1,1,41,22,4aghw9tyi8ba3ju1ne83gmf9w,1,42.3,80.3,2022-10-07T19:41:55.860Z,2022-10-08T02:41:08Z,3825566989,141,66.3,3825566993,213,5.6,3825566985,56,Center,3825566987,140,54.5,3825875583,178,,3825566991,212,16.0,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468523261,389,1,1,41,26,4aghw9tyi8ba3ju1ne83gmf9w,1,73.5,66.8,2022-10-07T19:42:00.330Z,2022-10-08T02:41:07Z,3825875603,178,,3825567375,213,0.6,3825567371,141,79.3,3825567373,212,14.9,3825567365,56,Left,3825567367,140,85.2,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468523267,390,1,1,41,30,4aghw9tyi8ba3ju1ne83gmf9w,0,92.8,81.9,2022-10-07T19:42:03.914Z,2022-10-08T02:41:07Z,3825567415,141,79.7,3825824145,224,,3825567411,56,Left,3825567673,236,,3825875635,178,,3825567417,212,1.5,3825824147,72,,3825567407,2,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,3825567681,286,3825567419,213,4.5,3825567677,233,3825567413,140,92.5,,,,,,,,,,,,,,,,,,,,384,
2468523307,384,12,1,41,30,121le8unjfzug3iu9pgkqa1c7,1,6.1,23,2022-10-07T19:42:03.982Z,2022-10-08T02:41:06Z,3825875671,178,,3825567607,185,,3825567609,56,Back,3825567719,233,390,,,,,,,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468569613,974,61,1,41,31,121le8unjfzug3iu9pgkqa1c7,0,4.4,20.7,2022-10-07T19:42:05.031Z,2022-10-08T02:41:06Z,3825875949,178,,3825824637,56,Back,,,,,,,,,,,,,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468580639,1072,67,1,41,32,4aghw9tyi8ba3ju1ne83gmf9w,1,95.7,80.4,2022-10-07T19:42:05.444Z,2022-10-08T02:49:16Z,3825889985,233,1338,,,,,,,,,,,,,,,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468580637,1338,67,1,41,32,121le8unjfzug3iu9pgkqa1c7,0,4.3,19.6,2022-10-07T19:42:05.445Z,2022-10-08T02:41:05Z,3825889989,233,1072,,,,,,,,,,,,,,,,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468523291,391,3,1,41,32,4aghw9tyi8ba3ju1ne83gmf9w,0,95.4,80.7,2022-10-07T19:42:05.450Z,2022-10-08T02:41:04Z,3825825255,464,,3825567515,286,,3825825389,233,385,3825875991,178,,3825567513,56,Left,,,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468523329,385,7,1,41,32,121le8unjfzug3iu9pgkqa1c7,0,4.6,19.3,2022-10-07T19:42:05.803Z,2022-10-08T02:41:04Z,3825567759,285,,3825825385,233,391,3825876009,178,,3825825461,385,,3825567757,56,Back,,,,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468569767,824,61,1,41,32,4aghw9tyi8ba3ju1ne83gmf9w,1,95.4,79.8,2022-10-07T19:42:05.831Z,2022-10-08T02:41:04Z,3825876023,178,,3825825527,56,Left,,,,,,,,,,,,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468523335,386,49,1,41,33,121le8unjfzug3iu9pgkqa1c7,1,4.3,20,2022-10-07T19:42:06.750Z,2022-10-08T02:41:03Z,,,,,,,,,,,,,,,,,,,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468523355,387,1,1,41,35,121le8unjfzug3iu9pgkqa1c7,0,0.8,11.1,2022-10-07T19:42:08.921Z,2022-10-08T02:41:02Z,3825567909,213,6.0,3825567895,140,6.3,3825567905,212,6.0,3825567981,286,,3825567889,56,Back,3825567977,233,392,3825567975,236,,3825567899,141,8.5,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,3825876081,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468523363,392,74,1,41,35,4aghw9tyi8ba3ju1ne83gmf9w,1,98.4,89.3,2022-10-07T19:42:09.003Z,2022-10-08T02:41:01Z,3825567943,285,,3825876117,178,,3825567941,56,Left,3825567993,233,387,,,,,,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468523381,388,5,1,41,37,121le8unjfzug3iu9pgkqa1c7,1,15.4,-1.8,2022-10-07T19:42:11.101Z,2022-10-08T00:10:53Z,3825568033,347,,3825568031,56,Back,3825568075,233,393,,,,,,,,,,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468523379,393,5,1,41,37,4aghw9tyi8ba3ju1ne83gmf9w,0,84.6,101.8,2022-10-07T19:42:11.101Z,2022-10-08T00:10:53Z,3825568025,56,Left,3825568027,347,,3825568095,233,388,,,,,,,,,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468523819,389,1,1,42,3,121le8unjfzug3iu9pgkqa1c7,1,20.6,0,2022-10-07T19:42:37.345Z,2022-10-08T02:41:01Z,3825570593,56,Back,3825570601,213,2.9,3825570597,141,3.1,3825570595,140,8.2,3825570591,107,,3825570599,212,13.5,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468523827,390,1,1,42,5,121le8unjfzug3iu9pgkqa1c7,0,10.8,4.8,2022-10-07T19:42:39.242Z,2022-10-08T02:41:00Z,3825570637,157,,3825876173,178,,3825570671,286,,3825570645,212,1.9,3825570641,140,10.1,3825570647,213,4.3,3825570665,236,,3825570667,233,394,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,3825570643,141,3825570639,56,Back,3825570649,1,,,,,,,,,,,,,,,,,,,2.3,,,,,
2468523825,394,74,1,42,5,4aghw9tyi8ba3ju1ne83gmf9w,1,88,95.7,2022-10-07T19:42:39.262Z,2022-10-08T02:41:00Z,3825876249,178,,3825570633,56,Left,3825570635,285,,3825570691,233,390,,,,,,,,,,,,,1lnktjxx0mux4beo28cl54j1m,T. Dallinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468523923,391,5,1,42,7,121le8unjfzug3iu9pgkqa1c7,1,16.2,-1.5,2022-10-07T19:42:40.531Z,2022-10-08T00:11:14Z,3825571183,347,,3825571181,56,Back,3825571217,233,395,,,,,,,,,,,,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468523843,395,5,1,42,7,4aghw9tyi8ba3ju1ne83gmf9w,0,83.8,101.5,2022-10-07T19:42:40.531Z,2022-10-08T00:11:15Z,3825570747,56,Left,3825571239,233,391,3825570749,347,,,,,,,,,,,,,,,,,1lnktjxx0mux4beo28cl54j1m,T. Dallinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524053,392,1,1,42,18,121le8unjfzug3iu9pgkqa1c7,0,21.4,0,2022-10-07T19:42:52.034Z,2022-10-08T02:41:00Z,3825571819,141,36.0,3825571827,1,,3825571811,107,,3825571815,56,Back,3825571817,140,28.3,3825571821,212,26.2,3825571823,213,1.3,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524013,396,61,1,42,20,4aghw9tyi8ba3ju1ne83gmf9w,0,71,79.3,2022-10-07T19:42:53.501Z,2022-10-08T02:40:59Z,3825571627,56,Left,3825876331,21,,3825876333,178,,,,,,,,,,,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524059,393,61,1,42,20,121le8unjfzug3iu9pgkqa1c7,0,28.7,25.5,2022-10-07T19:42:54.109Z,2022-10-08T02:40:59Z,3825876379,178,,3825571863,56,Back,3825876377,21,,,,,,,,,,,,,,,,,79nno03ww57p02dz5o0g60rqi,Tetê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524043,397,49,1,42,21,4aghw9tyi8ba3ju1ne83gmf9w,1,69.8,69.9,2022-10-07T19:42:54.633Z,2022-10-08T02:40:58Z,,,,,,,,,,,,,,,,,,,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524083,398,14,1,42,23,4aghw9tyi8ba3ju1ne83gmf9w,1,77.8,53.2,2022-10-07T19:42:57.024Z,2022-10-08T02:40:57Z,3825573757,113,,3825573771,215,,3825573775,231,50.7,3825588849,458,,3825876437,178,,3825571981,22,,3825571985,56,Center,3825573767,102,47.3,aa0888u38mjc1euhofseazb2t,S. Spierings,,3825573099,20,3825573759,74,,3825571983,18,3825573769,103,39.2,3825573773,230,,,,,,,,,,,,,,,96.5,,,,
2468524117,394,5,1,42,24,121le8unjfzug3iu9pgkqa1c7,1,-1,55.4,2022-10-07T19:42:57.946Z,2022-10-08T00:11:49Z,3825572219,233,399,3825572195,346,,3825572193,56,Back,,,,,,,,,,,,,,,,79nno03ww57p02dz5o0g60rqi,Tetê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524095,399,5,1,42,24,4aghw9tyi8ba3ju1ne83gmf9w,0,101,44.6,2022-10-07T19:42:57.946Z,2022-10-08T00:11:49Z,3825572055,56,Center,3825572057,346,,3825572255,233,394,,,,,,,,,,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524439,395,1,1,42,45,121le8unjfzug3iu9pgkqa1c7,1,5.1,49.6,2022-10-07T19:43:19.334Z,2022-10-08T02:40:57Z,3825573903,212,10.9,3825573897,56,Back,3825573895,124,,3825826433,189,,3825573899,140,15.5,3825573901,141,50.4,3825573905,213,0.0,3825573909,237,,d3mss0i879krqrk1owzmj2c45,Anthony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524463,396,1,1,42,46,121le8unjfzug3iu9pgkqa1c7,1,17.8,53,2022-10-07T19:43:20.212Z,2022-10-08T02:40:57Z,3825574017,213,3.2,3825574011,140,4.5,3825574015,212,14.0,3825876487,178,,3825574009,56,Back,3825574013,141,52.1,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524487,397,1,1,42,49,121le8unjfzug3iu9pgkqa1c7,1,4.9,51.5,2022-10-07T19:43:22.708Z,2022-10-08T02:40:56Z,3825574121,140,8.3,3825574125,141,79.7,3825574117,56,Back,3825574133,213,1.4,3825574129,212,19.5,3825876495,178,,,,,,,,d3mss0i879krqrk1owzmj2c45,Anthony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524515,398,1,1,42,52,121le8unjfzug3iu9pgkqa1c7,1,6.2,76.7,2022-10-07T19:43:25.821Z,2022-10-08T02:40:55Z,3825574279,213,4.5,3825876531,178,,3825574275,141,54.9,3825574271,56,Back,3825574277,212,15.1,3825574273,140,3.7,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524613,399,1,1,42,53,121le8unjfzug3iu9pgkqa1c7,1,3.4,52.3,2022-10-07T19:43:26.905Z,2022-10-08T02:40:54Z,3825574769,213,0.4,3825574767,212,42.1,3825574765,141,79.1,3825574761,56,Back,3825876551,178,,3825574763,140,39.5,3825574771,1,,3825574759,157,,d3mss0i879krqrk1owzmj2c45,Anthony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524621,400,61,1,42,56,121le8unjfzug3iu9pgkqa1c7,0,37.2,78.6,2022-10-07T19:43:30.147Z,2022-10-08T02:40:54Z,3825876601,178,,3825574787,56,Back,,,,,,,,,,,,,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524575,400,49,1,42,58,4aghw9tyi8ba3ju1ne83gmf9w,1,65.1,11.8,2022-10-07T19:43:31.739Z,2022-10-08T02:40:54Z,,,,,,,,,,,,,,,,,,,,,,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524671,401,1,1,43,0,4aghw9tyi8ba3ju1ne83gmf9w,1,60.8,8.1,2022-10-07T19:43:33.696Z,2022-10-08T02:40:52Z,3825575071,140,66.2,3825575075,212,6.9,3825575073,141,14.0,3825575077,213,0.6,3825575069,56,Right,3825876627,178,,,,,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524703,401,45,1,43,4,121le8unjfzug3iu9pgkqa1c7,0,34.3,90.6,2022-10-07T19:43:37.540Z,2022-10-08T02:40:51Z,3825575251,56,Back,3825575295,233,402,3825575253,285,,,,,,,,,,,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524695,402,3,1,43,4,4aghw9tyi8ba3ju1ne83gmf9w,1,65.7,9.4,2022-10-07T19:43:37.540Z,2022-10-08T02:40:51Z,3825575211,56,Right,3825575271,233,401,3825876673,178,,3825575213,286,,3825826885,464,,,,,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524709,403,1,1,43,5,4aghw9tyi8ba3ju1ne83gmf9w,1,67.6,9.7,2022-10-07T19:43:38.858Z,2022-10-08T02:40:50Z,3825575263,213,1.1,3825876715,178,,3825575259,141,23.4,3825575257,140,72.5,3825575255,56,Center,3825575261,212,10.6,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524725,404,1,1,43,6,4aghw9tyi8ba3ju1ne83gmf9w,1,72.7,21.5,2022-10-07T19:43:39.568Z,2022-10-08T02:40:50Z,3825575329,56,Center,3825575333,141,24.6,3825575337,213,2.8,3825876741,178,,3825575331,140,66.6,3825575335,212,6.7,,,,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524767,405,1,1,43,7,4aghw9tyi8ba3ju1ne83gmf9w,1,66.4,26,2022-10-07T19:43:40.676Z,2022-10-08T02:40:49Z,3825575585,213,5.8,3825575581,141,7.3,3825575577,56,Right,3825575575,155,,3825876763,178,,3825575579,140,87.3,3825575583,212,25.4,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524775,406,1,1,43,10,4aghw9tyi8ba3ju1ne83gmf9w,0,88.3,10,2022-10-07T19:43:43.440Z,2022-10-08T02:40:49Z,3825575639,212,12.4,3825575637,141,28.3,3825575631,155,,3825575635,140,88.0,3825876809,178,,3825575641,213,1.6,3825575633,56,Center,,,,eu71261se8nv26xcd39nrdous,K. Keben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468570049,975,49,1,43,11,121le8unjfzug3iu9pgkqa1c7,1,11,68.1,2022-10-07T19:43:45.097Z,2022-10-08T02:40:48Z,,,,,,,,,,,,,,,,,,,,,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524879,402,12,1,43,11,121le8unjfzug3iu9pgkqa1c7,1,11,68.5,2022-10-07T19:43:45.160Z,2022-10-08T02:40:48Z,3825576241,213,0.4,3825576233,56,Back,3825876865,178,,3825576239,212,30.1,3825576237,141,86.3,3825576235,140,37.2,,,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524963,407,44,1,43,14,4aghw9tyi8ba3ju1ne83gmf9w,1,63.3,11,2022-10-07T19:43:47.744Z,2022-10-08T02:49:17Z,3825576753,56,Right,3825576755,286,,3825576813,233,403,,,,,,,,,,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524885,403,44,1,43,14,121le8unjfzug3iu9pgkqa1c7,0,36.7,89,2022-10-07T19:43:47.745Z,2022-10-08T02:26:31Z,3825576279,285,,3825576835,233,407,3825576277,56,Back,,,,,,,,,,,,,,,,9mory3y7p8aku035r2kxtvz6d,K. Toko Ekambi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524971,408,61,1,43,14,4aghw9tyi8ba3ju1ne83gmf9w,1,63.2,16,2022-10-07T19:43:47.943Z,2022-10-08T02:49:18Z,3825876933,21,,3825576785,56,Right,3825876935,388,,,,,,,,,,,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524923,404,5,1,43,16,121le8unjfzug3iu9pgkqa1c7,1,44.3,101.2,2022-10-07T19:43:50.157Z,2022-10-08T00:13:21Z,3825576489,56,Back,3825589205,233,409,3825576491,347,,,,,,,,,,,,,,,,,9mory3y7p8aku035r2kxtvz6d,K. Toko Ekambi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468524993,409,5,1,43,16,4aghw9tyi8ba3ju1ne83gmf9w,0,55.7,-1.2,2022-10-07T19:43:50.157Z,2022-10-08T00:13:20Z,3825576891,347,,3825589229,233,404,3825576889,56,Right,,,,,,,,,,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468525153,405,1,1,43,30,121le8unjfzug3iu9pgkqa1c7,1,46.5,100,2022-10-07T19:44:04.086Z,2022-10-08T02:40:47Z,3825577777,213,3.6,3825577775,212,19.8,3825577771,141,88.7,3825577757,107,,3825577761,56,Back,3825577767,140,29.3,,,,,,,9mory3y7p8aku035r2kxtvz6d,K. Toko Ekambi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468525189,406,1,1,43,34,121le8unjfzug3iu9pgkqa1c7,1,26.5,84.2,2022-10-07T19:44:07.656Z,2022-10-08T02:40:46Z,3825577963,141,59.0,3825577959,56,Back,3825577967,213,4.8,3825577965,212,17.2,3825577961,140,28.3,3825877019,178,,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468525309,407,1,1,43,40,121le8unjfzug3iu9pgkqa1c7,1,36.5,59.5,2022-10-07T19:44:13.725Z,2022-10-08T02:40:44Z,3825578571,212,12.9,3825877043,178,,3825578569,141,78.2,3825578567,140,34.3,3825578565,56,Back,3825578573,213,1.8,,,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468525407,408,1,1,43,44,121le8unjfzug3iu9pgkqa1c7,1,44.2,83.5,2022-10-07T19:44:18.156Z,2022-10-08T02:40:43Z,3825579121,56,Left,3825579125,141,97.4,3825579127,212,23.8,3825579129,213,0.4,3825877075,178,,3825579123,140,65.0,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468525475,409,1,1,43,50,121le8unjfzug3iu9pgkqa1c7,1,72.2,93.2,2022-10-07T19:44:23.420Z,2022-10-08T02:40:41Z,3825579499,141,80.8,3825579503,213,4.2,3825579497,140,68.1,3825579495,56,Left,3825579501,212,9.5,3825877159,178,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468525509,410,1,1,43,55,121le8unjfzug3iu9pgkqa1c7,1,68.7,59.2,2022-10-07T19:44:29.117Z,2022-10-08T02:40:39Z,3825877189,178,,3825579703,140,75.9,3825579709,212,7.6,3825579711,213,6.2,3825579701,56,Center,3825579705,141,58.7,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468525519,411,1,1,43,56,121le8unjfzug3iu9pgkqa1c7,0,77.6,52,2022-10-07T19:44:29.773Z,2022-10-08T02:40:39Z,3825579749,212,9.0,3825877239,178,,3825579747,141,65.2,3825579743,56,Center,3825579745,140,77.5,3825579751,213,1.6,,,,,,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468525531,410,49,1,43,58,4aghw9tyi8ba3ju1ne83gmf9w,1,21.4,37.8,2022-10-07T19:44:31.417Z,2022-10-08T02:40:38Z,,,,,,,,,,,,,,,,,,,,,,,,,eu71261se8nv26xcd39nrdous,K. Keben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468525575,411,1,1,43,58,4aghw9tyi8ba3ju1ne83gmf9w,1,21.5,37.8,2022-10-07T19:44:31.481Z,2022-10-08T02:40:38Z,3825580019,141,42.8,3825877291,178,,3825580015,56,Back,3825580017,140,38.8,3825580021,212,18.5,3825580023,213,0.2,,,,,,,eu71261se8nv26xcd39nrdous,K. Keben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468525581,412,1,1,44,0,4aghw9tyi8ba3ju1ne83gmf9w,0,38,42.3,2022-10-07T19:44:33.880Z,2022-10-08T02:40:37Z,3825580061,212,1.6,3825580055,56,Back,3825580057,140,39.2,3825580229,233,412,3825580227,236,,3825580233,286,,3825580059,141,40.9,3825877345,178,,1lnktjxx0mux4beo28cl54j1m,T. Dallinga,,3825580063,213,,,,,,,,,,,,,,,,,,,,,,,,5.6,,,,,
2468525603,412,74,1,44,0,121le8unjfzug3iu9pgkqa1c7,1,60.6,57.4,2022-10-07T19:44:33.955Z,2022-10-08T02:40:36Z,3825580179,285,,3825877369,178,,3825580329,233,412,3825580177,56,Center,,,,,,,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2468525633,413,49,1,44,1,121le8unjfzug3iu9pgkqa1c7,1,69.1,55.9,2022-10-07T19:44:35.402Z,2022-10-08T02:40:36Z,,,,,,,,,,,,,,,,,,,,,,,,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468525639,414,15,1,44,4,121le8unjfzug3iu9pgkqa1c7,1,70.5,51.6,2022-10-07T19:44:37.480Z,2022-10-08T02:40:35Z,3825581085,147,48.7,3825580593,20,,3825581071,29,,3825581073,55,412,3825877397,178,,3825581081,215,,3825580423,56,Center,3825580419,22,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,3825581077,102,3825581069,78,,3825581083,146,3825581079,103,13.3,3825581137,233,3825580421,18,,,,,,,,,,,,49.2,413,,,96.2,
