id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/13/value,qualifier/16/value,qualifier/14/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2497720829,159,1,1,23,46,3adj8hkws0z1al232bg2h6tk0,1,9.6,41.5,2023-01-15T14:24:10.147Z,2023-01-16T07:20:08Z,3979752535,213,5.5,3979752531,141,23.4,3979752529,140,22.1,3979752527,56,Back,3980988291,178,,3979752533,212,18.0,,,,,,,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497720843,160,1,1,23,49,3adj8hkws0z1al232bg2h6tk0,1,22,25.7,2023-01-15T14:24:13.559Z,2023-01-16T07:20:08Z,3979752597,141,34.9,3979752595,140,28.8,3980988333,178,,3979752601,213,0.7,3979752593,56,Back,3979752599,212,9.5,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497720857,161,1,1,23,51,3adj8hkws0z1al232bg2h6tk0,1,29.6,39.6,2023-01-15T14:24:15.310Z,2023-01-16T07:20:07Z,3979752691,56,Back,3979752695,140,25.6,3979752703,213,1.8,3979752697,141,64.5,3980988371,178,,3979752701,212,17.4,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497720891,162,1,1,23,54,3adj8hkws0z1al232bg2h6tk0,1,28,62.7,2023-01-15T14:24:18.148Z,2023-01-16T07:20:06Z,3979752913,141,57.9,3980988413,178,,3979752909,56,Back,3979752911,140,42.3,3979752915,212,15.4,3979752917,213,6.1,,,,,,,3zyw4328iilwrttjoww1wctlh,C. Hérelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497720933,163,1,1,23,55,3adj8hkws0z1al232bg2h6tk0,1,45.8,59.9,2023-01-15T14:24:19.447Z,2023-01-16T07:20:05Z,3979753129,213,2.1,3979753123,140,31.8,3979753121,56,Back,3980988499,178,,3979753125,141,94.4,3980549247,156,,3979753127,212,27.7,,,,3imcuejzt9r6zvvv1xbn5jbl6,J. Le Douaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497720945,164,3,1,23,59,3adj8hkws0z1al232bg2h6tk0,1,42.2,96.7,2023-01-15T14:24:23.521Z,2023-01-16T07:20:04Z,3979753195,233,259,3980988583,178,,3979753173,56,Back,3980549655,464,,3979753201,286,,,,,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497720941,259,45,1,23,59,4aghw9tyi8ba3ju1ne83gmf9w,0,57.8,3.3,2023-01-15T14:24:23.521Z,2023-01-16T07:20:04Z,3979753159,285,,3979753223,233,164,3979753157,56,Right,,,,,,,,,,,,,,,,ulqazti394q5bbzc4pblidat,A. Onaiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497720995,165,1,1,24,1,3adj8hkws0z1al232bg2h6tk0,1,41,90,2023-01-15T14:24:25.300Z,2023-01-16T07:20:03Z,3979753441,140,61.9,3979753445,212,28.3,3979753439,56,Center,3979753447,213,5.6,3980988675,178,,3979753443,141,63.7,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497721045,166,1,1,24,6,3adj8hkws0z1al232bg2h6tk0,1,75.3,67,2023-01-15T14:24:31.102Z,2023-01-16T07:20:01Z,3980988719,178,,3979753683,213,4.4,3979753679,141,45.2,3979753675,56,Center,3979754141,210,13,3979753677,140,70.1,3979753681,212,15.8,,,,e0hk5aepnpo7cne006zwahfx1,F. Honorat,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2497721049,167,13,1,24,9,3adj8hkws0z1al232bg2h6tk0,1,75.3,45.2,2023-01-15T14:24:33.436Z,2023-01-16T07:20:00Z,3979754151,55,166,3979754163,231,50.2,3979754161,230,97.5,3979753813,20,,3979753697,22,,3979754157,103,68.1,3979754149,29,,3979754155,102,36.3,36yupk7p1vks4dbguw53xhucp,M. Camara,3979753701,56,3980988789,178,,3979754147,81,,3979754159,215,3979753699,18,,,,,,,,,,,,,,,,Center,,,,,,,,,,
2497721055,168,5,1,24,10,3adj8hkws0z1al232bg2h6tk0,0,101,39.2,2023-01-15T14:24:34.950Z,2023-01-16T04:56:24Z,3979753733,56,Center,3979753791,233,260,3979753735,346,,,,,,,,,,,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497721047,260,5,1,24,10,4aghw9tyi8ba3ju1ne83gmf9w,1,-1,60.8,2023-01-15T14:24:34.950Z,2023-01-16T04:56:25Z,3979753689,56,Back,3979753771,233,168,3979753691,346,,,,,,,,,,,,,,,,,ulqazti394q5bbzc4pblidat,A. Onaiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497721193,261,1,1,24,17,4aghw9tyi8ba3ju1ne83gmf9w,1,4.3,56.7,2023-01-15T14:24:41.323Z,2023-01-16T07:19:59Z,3979754449,213,5.0,3979754443,140,9.1,3979754445,141,31.5,3980550587,189,,3979754441,56,Back,3979754447,212,17.9,3979754453,237,,3979754439,124,,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497721263,262,1,1,24,23,4aghw9tyi8ba3ju1ne83gmf9w,1,21.7,35.6,2023-01-15T14:24:47.494Z,2023-01-16T07:19:57Z,3979754849,141,67.9,3979754851,212,22.5,3980988911,178,,3979754845,56,Back,3979754853,213,1.3,3979754847,140,26.4,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497721347,263,1,1,24,28,4aghw9tyi8ba3ju1ne83gmf9w,1,30.4,65.1,2023-01-15T14:24:53.013Z,2023-01-16T07:19:56Z,3979755239,212,22.0,3979755241,213,4.9,3979755233,56,Back,3980989015,178,,3979755235,140,34.8,3979755237,141,33.4,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497721355,264,1,1,24,34,4aghw9tyi8ba3ju1ne83gmf9w,1,35.6,35.9,2023-01-15T14:24:58.700Z,2023-01-16T07:19:54Z,3979755279,212,13.9,3980989077,178,,3979755273,56,Back,3979755275,140,46.9,3979755281,213,0.6,3979755277,141,46.6,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497721387,265,1,1,24,35,4aghw9tyi8ba3ju1ne83gmf9w,1,43.7,43,2023-01-15T14:24:59.978Z,2023-01-16T07:19:53Z,3979755463,140,36.6,3979755469,213,3.6,3979755467,212,8.5,3980989113,178,,3979755465,141,36.9,3979755461,56,Back,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497721409,266,1,1,24,39,4aghw9tyi8ba3ju1ne83gmf9w,1,39.1,30.3,2023-01-15T14:25:03.200Z,2023-01-16T07:19:53Z,3980989159,178,,3979755601,212,19.9,3979755597,140,54.7,3979755599,141,46.9,3979755603,213,0.6,3979755595,56,Center,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497721463,267,1,1,24,40,4aghw9tyi8ba3ju1ne83gmf9w,1,52.3,46.3,2023-01-15T14:25:04.438Z,2023-01-16T07:19:52Z,3979755865,212,15.4,3979755861,140,44.8,3979755867,213,2.1,3979755859,56,Back,3980989235,178,,3979755863,141,65.7,,,,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497721471,268,1,1,24,47,4aghw9tyi8ba3ju1ne83gmf9w,1,47.6,68.7,2023-01-15T14:25:12.057Z,2023-01-16T07:19:49Z,3979755919,212,12.5,3979755913,56,Center,3980989263,178,,3979755915,140,54.1,3979755921,213,5.3,3979755917,141,53.3,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497721481,269,1,1,24,49,4aghw9tyi8ba3ju1ne83gmf9w,1,54.2,59.1,2023-01-15T14:25:13.929Z,2023-01-16T07:19:48Z,3979756033,141,70.6,3980989315,178,,3979756029,56,Center,3979756037,213,1.0,3979756031,140,59.0,3979756035,212,9.3,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497721493,270,1,1,24,52,4aghw9tyi8ba3ju1ne83gmf9w,1,63,72.6,2023-01-15T14:25:16.845Z,2023-01-16T07:19:47Z,3979756097,140,70.3,3979756101,212,15.8,3979756095,56,Left,3979756103,213,1.1,3979756099,141,93.0,3980989349,178,,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497721503,271,1,1,24,56,4aghw9tyi8ba3ju1ne83gmf9w,1,77.5,91.5,2023-01-15T14:25:20.128Z,2023-01-16T07:19:46Z,3979756201,212,16.3,3979756199,141,90.2,3979756197,140,93.0,3980989383,178,,3979756195,56,Left,3979756203,213,6.2,,,,,,,cphxr8p8dhc1qeqfgdt7is4ph,Rafael Ratão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497721515,272,1,1,24,58,4aghw9tyi8ba3ju1ne83gmf9w,1,95.3,87.4,2023-01-15T14:25:22.360Z,2023-01-16T07:19:45Z,3979756255,2,,3979756629,154,,3979756259,56,Center,3980989533,178,,3979756267,213,4.5,3979756627,210,15,3979756265,212,18.5,3980551819,224,,c44zop1hvob3cmgu2grj8m0yy,M. Diarra,3980551821,72,3979756263,141,60.8,3979756261,140,91.4,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2497721517,273,15,1,24,59,4aghw9tyi8ba3ju1ne83gmf9w,1,95,65.9,2023-01-15T14:25:23.202Z,2023-01-16T07:19:45Z,3979756659,102,50.2,3979756667,100,,3979756273,22,,3979756665,328,,3979756649,78,,3979756677,230,98,3979756457,233,169,3979756673,147,56.7,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,3979756425,72,3979756651,29,,3979756663,108,,3979756277,56,3981058379,65,,Center,,3979756679,231,3979756655,55,3980989657,178,,3979756661,103,3979756653,154,,,51.9,19,272,,3979756429,82,,3979756671,146,96.4
2497721523,169,10,1,24,59,3adj8hkws0z1al232bg2h6tk0,1,2.1,41.6,2023-01-15T14:25:23.645Z,2023-01-16T09:02:27Z,3979756307,56,Back,3979756479,233,273,3979756305,94,,3980989731,178,,,,,,,,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497721531,170,6,1,25,1,3adj8hkws0z1al232bg2h6tk0,0,6.1,43.5,2023-01-15T14:25:25.497Z,2023-01-16T04:58:28Z,3979756375,73,,3979756373,56,Back,3979756421,233,274,,,,,,,,,,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497721527,274,6,1,25,1,4aghw9tyi8ba3ju1ne83gmf9w,1,93.9,56.5,2023-01-15T14:25:25.497Z,2023-01-16T04:58:29Z,3979756359,73,,3979756357,56,Center,3979756415,233,170,,,,,,,,,,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497721757,275,1,1,25,18,4aghw9tyi8ba3ju1ne83gmf9w,0,99.7,99.7,2023-01-15T14:25:42.769Z,2023-01-16T04:58:42Z,3979757597,2,,3980989857,178,,3979757603,223,,3979757601,155,,3979757615,1,,3979757599,6,,3979757609,141,27.4,3979757613,213,4.7,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,3980553633,20,3979757605,56,Center,3979757607,140,100.0,3979757611,212,,,,49.2,,,,,,,,,,,,,,,,,,,,,,,,
2497721771,171,5,1,25,22,3adj8hkws0z1al232bg2h6tk0,1,-1.2,77.2,2023-01-15T14:25:46.718Z,2023-01-16T04:58:51Z,3979757673,56,Back,3979757675,346,,3979757723,233,277,,,,,,,,,,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497721781,277,5,1,25,22,4aghw9tyi8ba3ju1ne83gmf9w,0,101.2,22.8,2023-01-15T14:25:46.718Z,2023-01-16T04:58:50Z,3979757693,56,Center,3979757757,233,171,3979757695,346,,,,,,,,,,,,,,,,,ulqazti394q5bbzc4pblidat,A. Onaiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497721761,276,43,1,25,22,4aghw9tyi8ba3ju1ne83gmf9w,1,0,0,2023-01-15T14:25:46.891Z,2023-01-15T14:26:01Z,3979757935,25,0,3979758499,144,13,3979757937,20,0,3979757627,60,0,3979757629,56,Center,,,,,,,,,,ulqazti394q5bbzc4pblidat,A. Onaiwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497722139,172,1,1,25,55,3adj8hkws0z1al232bg2h6tk0,0,5.5,56.8,2023-01-15T14:26:19.797Z,2023-01-16T07:19:43Z,3979759711,140,50.4,3979759707,155,,3979759715,212,56.3,3979759721,74,,3979759705,124,,3979759717,213,0.6,3979759719,1,,3979759713,141,100.0,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,3979759709,56,,,,,,,,,,,,,,,,,,,,,,,,,,Left,,,,,,,,,,
2497722141,173,5,1,25,59,3adj8hkws0z1al232bg2h6tk0,0,50.4,101.8,2023-01-15T14:26:23.335Z,2023-01-16T04:59:14Z,3979759725,56,Left,3979759727,347,,3979760027,233,278,,,,,,,,,,,,,,,,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497722201,278,5,1,25,59,4aghw9tyi8ba3ju1ne83gmf9w,1,49.6,-1.8,2023-01-15T14:26:23.335Z,2023-01-16T04:59:13Z,3979760005,347,,3979760015,233,173,3979760003,56,Back,,,,,,,,,,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497722257,279,1,1,26,3,4aghw9tyi8ba3ju1ne83gmf9w,1,44.2,0,2023-01-15T14:26:28.102Z,2023-01-16T07:19:43Z,3979760299,140,31.4,3979760303,212,36.1,3979760305,213,2.0,3979760295,107,,3979760301,141,47.2,3979760307,1,,3979760297,56,Back,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497722285,280,1,1,26,9,4aghw9tyi8ba3ju1ne83gmf9w,1,34.4,51.7,2023-01-15T14:26:33.367Z,2023-01-16T07:19:42Z,3979760437,212,30.2,3979760423,56,Back,3979760433,141,92.4,3979760441,213,1.2,3979760427,140,45.9,3980990477,178,,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497722319,281,1,1,26,14,4aghw9tyi8ba3ju1ne83gmf9w,1,49.5,91.1,2023-01-15T14:26:38.311Z,2023-01-16T07:19:41Z,3980990569,178,,3979760603,141,62.6,3979760605,212,23.8,3979760601,140,36.4,3979760599,56,Back,3979760607,213,4.1,,,,,,,c44zop1hvob3cmgu2grj8m0yy,M. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497722349,282,1,1,26,17,4aghw9tyi8ba3ju1ne83gmf9w,1,41.7,67,2023-01-15T14:26:41.161Z,2023-01-16T07:19:40Z,3979760799,212,23.8,3979760801,213,4.9,3979760793,56,Back,3979760795,140,45.2,3979760797,141,32.4,3980990661,178,,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497722367,283,1,1,26,20,4aghw9tyi8ba3ju1ne83gmf9w,0,50.2,29,2023-01-15T14:26:44.515Z,2023-01-16T07:19:39Z,3979760923,213,0.0,3979760919,141,30.7,3979760913,155,,3979760915,56,Center,3979760917,140,80.2,3980990749,178,,3979760921,212,31.5,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497722423,174,43,1,26,24,3adj8hkws0z1al232bg2h6tk0,1,0,0,2023-01-15T14:26:48.276Z,2023-01-15T19:57:32Z,3980644341,144,49,,,,,,,,,,,,,,,,,,,,,,3zyw4328iilwrttjoww1wctlh,C. Hérelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497722437,175,1,1,26,25,3adj8hkws0z1al232bg2h6tk0,0,14,95,2023-01-15T14:26:49.393Z,2023-01-16T07:19:38Z,3979761239,141,95.3,3979761235,56,Back,3979761269,236,,3979761275,286,,3979761237,140,13.2,3980990839,178,,3979761241,212,0.9,3979761271,233,284,3zyw4328iilwrttjoww1wctlh,C. Hérelle,3979761243,213,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,,,,,,,,,,
2497722441,284,74,1,26,25,4aghw9tyi8ba3ju1ne83gmf9w,1,85,3.8,2023-01-15T14:26:49.482Z,2023-01-16T07:19:38Z,3980990983,178,,3979761255,285,,3979761285,233,175,3979761253,56,Right,,,,,,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497722483,176,12,1,26,28,3adj8hkws0z1al232bg2h6tk0,1,0.9,82.3,2023-01-15T14:26:52.165Z,2023-01-16T07:19:37Z,3979761581,140,0.0,3979761585,212,11.3,3979761641,167,,3979761587,213,1.8,3980991217,178,,3979761579,56,Back,3979761583,141,98.5,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497722485,177,6,1,26,28,3adj8hkws0z1al232bg2h6tk0,0,5,94.1,2023-01-15T14:26:52.708Z,2023-01-16T05:00:41Z,3979762693,73,,3979761611,56,Back,3979762807,233,286,,,,,,,,,,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497722637,286,6,1,26,28,4aghw9tyi8ba3ju1ne83gmf9w,1,95,5.9,2023-01-15T14:26:52.708Z,2023-01-16T05:00:41Z,3979762405,56,Right,3979762409,75,,3979762791,233,177,,,,,,,,,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497722635,285,43,1,26,31,4aghw9tyi8ba3ju1ne83gmf9w,1,0,0,2023-01-15T14:26:55.453Z,2023-01-15T14:27:12Z,3979762459,233,177,3979762401,56,Right,3979762403,347,0,3979762535,144,5,,,,,,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497722841,287,1,1,27,4,4aghw9tyi8ba3ju1ne83gmf9w,1,99.5,0.5,2023-01-15T14:27:28.733Z,2023-01-16T05:00:47Z,3979763543,140,86.4,3979763551,1,,3980645059,20,,3979763533,2,,3979763541,56,Center,3979763535,6,,3979763549,213,1.9,3979763537,155,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,3979763539,224,3979763547,212,43.8,3980991407,178,,3979763545,141,,,,61.7,,,,,,,,,,,,,,,,,,,,,,,,
2497722847,288,1,1,27,6,4aghw9tyi8ba3ju1ne83gmf9w,0,88.6,59.2,2023-01-15T14:27:30.980Z,2023-01-16T07:19:37Z,3979763597,213,4.8,3980991465,388,,3979763589,56,Center,3979763595,212,13.2,3979763591,140,90.1,3979763593,141,40.0,3979763587,3,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497722895,178,12,1,27,7,3adj8hkws0z1al232bg2h6tk0,1,10.1,56.6,2023-01-15T14:27:32.060Z,2023-01-16T07:19:36Z,3979763857,212,15.8,3980991569,178,,3979763851,56,Back,3979763855,141,63.1,3979763853,140,24.5,3979763859,213,0.3,,,,,,,3imcuejzt9r6zvvv1xbn5jbl6,J. Le Douaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497953389,1574,67,1,27,10,4aghw9tyi8ba3ju1ne83gmf9w,1,71.3,37.1,2023-01-15T14:27:34.659Z,2023-01-16T07:19:36Z,3981006565,233,1038,,,,,,,,,,,,,,,,,,,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497953387,1038,67,1,27,10,3adj8hkws0z1al232bg2h6tk0,0,28.7,62.9,2023-01-15T14:27:34.660Z,2023-01-16T07:19:35Z,3981006571,233,1574,,,,,,,,,,,,,,,,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497722977,289,1,1,27,10,4aghw9tyi8ba3ju1ne83gmf9w,1,70.8,38.4,2023-01-15T14:27:34.666Z,2023-01-16T07:19:35Z,3979764341,1,,3979764333,141,21.0,3980991629,178,,3979764339,213,3.5,3979764337,212,38.8,3979764329,140,35.6,3979764323,56,Back,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497722941,179,43,1,27,11,3adj8hkws0z1al232bg2h6tk0,1,0,0,2023-01-15T14:27:36.014Z,2023-01-15T14:27:48Z,3979764115,141,77.2,3979764107,157,0,3979764111,140,67.2,3979764109,56,Center,3979764129,1,0,3979764735,144,1,3979764123,213,0.2,3979764119,212,41.7,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497723003,290,1,1,27,16,4aghw9tyi8ba3ju1ne83gmf9w,1,25.6,11.9,2023-01-15T14:27:40.651Z,2023-01-16T07:19:34Z,3979764445,56,Back,3979764447,140,18.4,3979764453,213,1.9,3979764449,141,46.1,3979764451,212,24.5,3980991713,178,,,,,,,,eswivc2a0iwwdly6ft8eh0ogl,B. Dejaegere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497723055,291,1,1,27,19,4aghw9tyi8ba3ju1ne83gmf9w,1,20.6,44.1,2023-01-15T14:27:43.490Z,2023-01-16T07:19:33Z,3979764753,213,1.2,3979764747,140,27.2,3979764745,56,Back,3980991775,178,,3979764749,141,72.3,3979764751,212,20.4,,,,,,,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497723119,292,1,1,27,24,4aghw9tyi8ba3ju1ne83gmf9w,1,36.7,80,2023-01-15T14:27:48.911Z,2023-01-16T07:19:31Z,3979765059,141,65.1,3979765065,213,4.9,3979765061,212,10.3,3979765055,56,Back,3980991807,178,,3979765057,140,38.4,,,,,,,c44zop1hvob3cmgu2grj8m0yy,M. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497723141,293,1,1,27,31,4aghw9tyi8ba3ju1ne83gmf9w,1,44.8,83,2023-01-15T14:27:56.113Z,2023-01-16T07:19:28Z,3979765195,141,38.2,3979765191,56,Back,3979765197,212,30.8,3980991847,178,,3979765199,213,4.6,3979765193,140,40.7,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497723207,294,1,1,27,35,4aghw9tyi8ba3ju1ne83gmf9w,1,44.5,29.4,2023-01-15T14:27:59.892Z,2023-01-16T07:19:26Z,3979765571,56,Back,3979765575,141,11.4,3979765577,212,12.3,3979765579,213,4.8,3980991899,178,,3979765573,140,45.0,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497723257,295,1,1,27,40,4aghw9tyi8ba3ju1ne83gmf9w,1,52.9,18.1,2023-01-15T14:28:04.502Z,2023-01-16T07:19:24Z,3979765883,141,95.3,3980991943,178,,3979765879,56,Left,3979765889,1,,3979765887,213,1.3,3979765885,212,54.0,3979765877,196,,3979765881,140,65.0,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497723261,296,1,1,27,46,4aghw9tyi8ba3ju1ne83gmf9w,0,75.8,76.9,2023-01-15T14:28:11.078Z,2023-01-16T07:19:22Z,3979765911,140,86.4,3979765915,212,15.8,3980991991,178,,3979765917,213,5.5,3979765909,56,Center,3979765913,141,60.5,,,,,,,c44zop1hvob3cmgu2grj8m0yy,M. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497723267,180,8,1,27,47,3adj8hkws0z1al232bg2h6tk0,1,16.9,34.1,2023-01-15T14:28:11.664Z,2023-01-16T06:59:12Z,3980646303,383,,3980992045,178,,3979765947,56,Back,,,,,,,,,,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497723273,181,49,1,27,48,3adj8hkws0z1al232bg2h6tk0,1,14.4,33.9,2023-01-15T14:28:13.057Z,2023-01-16T07:19:21Z,,,,,,,,,,,,,,,,,,,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
