id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/17/value,assist
2461940499,269,10,1,28,20,27xvwccz8kpmqsefjv2b2sc0o,1,5.7,43,2022-09-18T13:28:37.496Z,2022-09-18T23:43:47Z,3792181245,15,,3790514581,94,,3790514583,56,Back,3792181243,388,,3790514953,233,278,,,,,,,,,,bt2h27b7sfmsa5w6tnfp7lw4p,A. Harit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461940523,270,6,1,28,21,27xvwccz8kpmqsefjv2b2sc0o,0,7,45.2,2022-09-18T13:28:38.383Z,2022-09-18T19:33:51Z,3790514779,233,279,3790514717,73,,3790514715,56,Back,,,,,,,,,,,,,,,,bt2h27b7sfmsa5w6tnfp7lw4p,A. Harit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461940513,279,6,1,28,21,z1wbqtd0fz5t5eezjvrbld3h,1,93,54.8,2022-09-18T13:28:38.383Z,2022-09-18T19:33:51Z,3790514751,233,270,3790514665,73,,3790514661,56,Center,,,,,,,,,,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461940667,280,1,1,28,33,z1wbqtd0fz5t5eezjvrbld3h,1,99.5,99.5,2022-09-18T13:28:50.153Z,2022-09-18T19:33:58Z,3792181839,178,,3790515521,141,92.3,3790515515,6,,3790515525,213,3.9,3790515523,212,7.3,3790515517,56,Left,3790515519,140,94.3,,,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461940689,281,1,1,28,35,z1wbqtd0fz5t5eezjvrbld3h,1,93.1,96,2022-09-18T13:28:52.438Z,2022-09-18T23:43:46Z,3790515649,141,89.4,3790515647,140,80.0,3792182081,178,,3790515645,56,Left,3790515651,212,14.5,3790515653,213,3.5,,,,,,,crn7i9243dnczl74jti8i5pzp,F. Tait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461940721,282,1,1,28,37,z1wbqtd0fz5t5eezjvrbld3h,0,79.7,90.1,2022-09-18T13:28:54.393Z,2022-09-18T23:43:46Z,3790515807,212,39.4,3791535589,223,,3790515809,213,4.9,3790515803,140,87.9,3790515797,2,,3790515799,155,,3792182363,178,,3790515811,1,,draibw1vui84ciizu30az81jp,B. Bourigeaud,3790515805,141,3790515801,56,Center,3791535591,20,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461940735,271,61,1,28,39,27xvwccz8kpmqsefjv2b2sc0o,0,9.8,61.2,2022-09-18T13:28:56.114Z,2022-09-18T23:43:45Z,3792183519,388,,3790515869,56,Back,,,,,,,,,,,,,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461940831,283,1,1,28,42,z1wbqtd0fz5t5eezjvrbld3h,1,72.9,25.7,2022-09-18T13:28:58.978Z,2022-09-18T23:43:45Z,3790516367,213,2.9,3792183767,178,,3790516369,1,,3790516363,141,38.2,3790516357,56,Back,3790516365,212,44.0,3790516361,140,31.8,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461940869,284,1,1,28,47,z1wbqtd0fz5t5eezjvrbld3h,1,28.2,41.1,2022-09-18T13:29:04.912Z,2022-09-18T23:43:44Z,3792183965,178,,3790516617,212,19.5,3790516619,213,5.2,3790516615,141,16.4,3790516611,56,Back,3790516613,140,37.6,,,,,,,cym4wbw14zw1jh4jsp3sbyk0l,S. Mandanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461940963,285,1,1,28,52,z1wbqtd0fz5t5eezjvrbld3h,1,36,21.2,2022-09-18T13:29:09.153Z,2022-09-18T23:43:43Z,3792184221,178,,3790517117,140,19.6,3790517119,141,41.8,3790517115,56,Back,3790517121,212,22.2,3790517123,213,2.5,,,,,,,49vfeofafswzu1f6rekqjbjhm,L. Ugochukwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941011,286,1,1,29,2,z1wbqtd0fz5t5eezjvrbld3h,1,22,48.6,2022-09-18T13:29:19.251Z,2022-09-18T23:43:41Z,3790517373,140,28.3,3790517371,56,Back,3790517375,141,86.0,3790517377,212,26.3,3790517379,213,1.3,3792184457,178,,3790517367,155,,,,,cym4wbw14zw1jh4jsp3sbyk0l,S. Mandanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941031,287,1,1,29,6,z1wbqtd0fz5t5eezjvrbld3h,1,34.8,90.1,2022-09-18T13:29:23.042Z,2022-09-18T23:43:40Z,3790517489,56,Back,3790517497,213,5.0,3790517493,141,74.1,3790517491,140,37.8,3790517495,212,11.3,3792184625,178,,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941067,288,1,1,29,6,z1wbqtd0fz5t5eezjvrbld3h,1,38.7,81,2022-09-18T13:29:23.730Z,2022-09-18T23:43:39Z,3790517677,140,22.0,3792184921,178,,3790517679,141,75.0,3790517675,56,Back,3790517681,212,18.0,3790517683,213,3.4,,,,,,,dzv5f93w5fsnfzohaev6e3rx0,D. Doué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941143,289,1,1,29,9,z1wbqtd0fz5t5eezjvrbld3h,1,21.9,77.3,2022-09-18T13:29:26.650Z,2022-09-18T23:43:39Z,3792185119,178,,3790518115,56,Back,3790518123,141,53.9,3790518129,213,4.5,3790518119,140,18.9,3790518127,212,16.2,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941217,290,1,1,29,14,z1wbqtd0fz5t5eezjvrbld3h,1,19.8,49.8,2022-09-18T13:29:31.339Z,2022-09-18T23:43:38Z,3790518509,141,89.7,3792185439,178,,3790518507,140,39.9,3790518513,213,0.9,3790518505,56,Back,3790518515,1,,3790518511,212,34.4,3790518503,155,,cym4wbw14zw1jh4jsp3sbyk0l,S. Mandanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941249,291,1,1,29,19,z1wbqtd0fz5t5eezjvrbld3h,1,41.8,89.3,2022-09-18T13:29:35.955Z,2022-09-18T23:43:37Z,3792185535,178,,3790518637,213,0.2,3790518629,56,Left,3790518633,141,94.4,3790518631,140,56.5,3790518635,212,15.8,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941275,292,1,1,29,20,z1wbqtd0fz5t5eezjvrbld3h,1,53.1,99.6,2022-09-18T13:29:37.107Z,2022-09-18T23:43:37Z,3790518801,140,57.5,3790518805,212,14.4,3790518803,141,79.6,3790518799,56,Left,3792185857,178,,3790518807,213,5.0,,,,,,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462271147,1313,83,1,29,23,27xvwccz8kpmqsefjv2b2sc0o,1,32.3,15.5,2022-09-18T13:29:40.583Z,2022-09-18T23:43:35Z,3792318599,399,494521,,,,,,,,,,,,,,,,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941325,293,1,1,29,23,z1wbqtd0fz5t5eezjvrbld3h,1,67.9,84.6,2022-09-18T13:29:40.619Z,2022-09-18T23:43:35Z,3790519097,141,79.7,3790519099,212,29.3,3790519101,213,6.2,3790519093,56,Left,3792186169,178,,3790519095,140,95.6,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941351,294,1,1,29,26,z1wbqtd0fz5t5eezjvrbld3h,0,96.5,81.2,2022-09-18T13:29:43.524Z,2022-09-18T23:43:34Z,3790519241,141,44.3,3790519245,213,4.5,3790519243,212,26.0,3790519239,140,90.1,3790519237,56,Center,3790519571,2,,3790519235,155,,3791539141,224,,9b7iei751ersl6ny0o0k8gn3d,M. Terrier,3792186369,178,3791539143,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941373,272,49,1,29,28,27xvwccz8kpmqsefjv2b2sc0o,1,11.3,57.6,2022-09-18T13:29:45.112Z,2022-09-18T23:43:34Z,,,,,,,,,,,,,,,,,,,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941413,273,3,1,29,28,27xvwccz8kpmqsefjv2b2sc0o,1,11.1,58.4,2022-09-18T13:29:45.916Z,2022-09-18T23:43:33Z,3790519583,285,,3790519581,56,Back,3790519585,233,295,3791539809,465,,3792187171,178,,,,,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941381,295,45,1,29,28,z1wbqtd0fz5t5eezjvrbld3h,0,88.9,41.6,2022-09-18T13:29:45.916Z,2022-09-18T23:43:33Z,3790519405,56,Center,3790519617,233,273,3790519407,286,,,,,,,,,,,,,,,,,xrh2szvp5808no7zm1et2zf9,H. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941451,274,1,1,29,32,27xvwccz8kpmqsefjv2b2sc0o,1,18.5,87,2022-09-18T13:29:49.906Z,2022-09-18T23:43:32Z,3790519861,212,17.0,3790519855,56,Back,3790519863,213,0.4,3790519857,140,33.5,3792187347,178,,3790519859,141,96.5,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941471,275,1,1,29,36,27xvwccz8kpmqsefjv2b2sc0o,1,28,90.7,2022-09-18T13:29:53.485Z,2022-09-18T23:43:30Z,3790519949,213,4.6,3790519935,56,Back,3790519937,140,27.2,3792187711,178,,3790519941,141,76.1,3790519945,212,10.0,,,,,,,bt2h27b7sfmsa5w6tnfp7lw4p,A. Harit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941515,276,1,1,29,38,27xvwccz8kpmqsefjv2b2sc0o,1,27.1,79.4,2022-09-18T13:29:55.079Z,2022-09-18T23:43:29Z,3790520223,213,5.8,3790520215,56,Back,3790520221,212,7.1,3790520217,140,33.0,3792188053,178,,3790520219,141,74.2,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941565,277,1,1,29,40,27xvwccz8kpmqsefjv2b2sc0o,1,37.8,67.4,2022-09-18T13:29:57.212Z,2022-09-18T23:43:28Z,3790520477,141,50.0,3790520479,212,13.1,3790520481,213,5.2,3790520475,140,43.2,3790520473,56,Back,3792188429,178,,,,,,,,bt2h27b7sfmsa5w6tnfp7lw4p,A. Harit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941691,278,1,1,29,43,27xvwccz8kpmqsefjv2b2sc0o,1,44.2,50.3,2022-09-18T13:30:00.304Z,2022-09-18T23:43:27Z,3790521123,141,17.4,3792188657,178,,3790521125,212,23.4,3790521121,140,37.8,3790521127,213,4.4,3790521119,56,Back,,,,,,,asvqr3i5wcjiajxipt1qvldyh,M. Guendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941719,279,1,1,29,49,27xvwccz8kpmqsefjv2b2sc0o,1,59.1,4.3,2022-09-18T13:30:06.838Z,2022-09-18T23:43:26Z,3790521253,56,Center,3790521257,141,26.8,3790521259,212,17.6,3790521255,140,67.3,3790521261,213,1.1,3792188923,178,,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941725,280,61,1,29,50,27xvwccz8kpmqsefjv2b2sc0o,0,65.3,22.8,2022-09-18T13:30:07.646Z,2022-09-18T23:43:26Z,3790521291,56,Center,3792189675,178,,,,,,,,,,,,,,,,,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941733,296,49,1,29,51,z1wbqtd0fz5t5eezjvrbld3h,1,39.7,86.7,2022-09-18T13:30:08.897Z,2022-09-18T23:43:25Z,,,,,,,,,,,,,,,,,,,,,,,,,dzv5f93w5fsnfzohaev6e3rx0,D. Doué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941761,281,45,1,29,53,27xvwccz8kpmqsefjv2b2sc0o,0,57.1,23.4,2022-09-18T13:30:10.213Z,2022-09-18T23:43:25Z,3790521497,56,Center,3790521939,233,297,3790521499,285,,,,,,,,,,,,,,,,,bt2h27b7sfmsa5w6tnfp7lw4p,A. Harit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941831,297,3,1,29,53,z1wbqtd0fz5t5eezjvrbld3h,1,42.9,76.6,2022-09-18T13:30:10.213Z,2022-09-18T23:43:24Z,3790521897,286,,3790521923,233,281,3790521895,56,Back,3791541041,464,,3792190395,178,,,,,,,,,,,dzv5f93w5fsnfzohaev6e3rx0,D. Doué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462304521,1633,83,1,29,53,27xvwccz8kpmqsefjv2b2sc0o,1,57,23.7,2022-09-18T13:30:10.243Z,2022-09-18T23:43:24Z,3792509029,399,570810,,,,,,,,,,,,,,,,,,,,,,bt2h27b7sfmsa5w6tnfp7lw4p,A. Harit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462267991,1084,43,1,29,54,z1wbqtd0fz5t5eezjvrbld3h,1,0,0,2022-09-18T13:30:11.505Z,2022-09-18T20:16:53Z,3792324567,144,82,3792301749,178,0,,,,,,,,,,,,,,,,,,,dzv5f93w5fsnfzohaev6e3rx0,D. Doué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941853,298,61,1,29,58,z1wbqtd0fz5t5eezjvrbld3h,0,67.9,49,2022-09-18T13:30:15.068Z,2022-09-18T23:43:22Z,3790521997,56,Center,3792190891,178,,,,,,,,,,,,,,,,,,,,dzv5f93w5fsnfzohaev6e3rx0,D. Doué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941933,282,61,1,29,58,27xvwccz8kpmqsefjv2b2sc0o,1,28.8,51.8,2022-09-18T13:30:15.387Z,2022-09-18T23:43:21Z,3792191159,178,,3790522333,56,Back,,,,,,,,,,,,,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461941937,283,49,1,30,1,27xvwccz8kpmqsefjv2b2sc0o,1,13.5,66.1,2022-09-18T13:30:18.527Z,2022-09-18T23:43:21Z,,,,,,,,,,,,,,,,,,,,,,,,,26atxu4fr8f87oi8mt6z70mhh,Pau López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461942073,284,1,1,30,3,27xvwccz8kpmqsefjv2b2sc0o,1,11,66,2022-09-18T13:30:20.181Z,2022-09-18T23:43:20Z,3792159343,178,,3790523013,141,78.4,3790523015,212,43.6,3790523011,140,51.7,3790523019,1,,3790523017,213,0.2,3790523055,189,,3790523009,56,Center,26atxu4fr8f87oi8mt6z70mhh,Pau López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461943059,285,68,1,31,1,27xvwccz8kpmqsefjv2b2sc0o,1,0,0,2022-09-18T13:31:18.348Z,2022-09-18T19:28:21Z,3790675745,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461943051,299,68,1,31,2,z1wbqtd0fz5t5eezjvrbld3h,0,0,0,2022-09-18T13:31:19.805Z,2022-09-18T19:28:20Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461971851,475,1,1,31,3,27xvwccz8kpmqsefjv2b2sc0o,1,49,50.4,2022-09-18T13:31:20.713Z,2022-09-18T23:43:20Z,3790676153,141,66.1,3790676151,140,40.5,3790676155,212,13.9,3792160707,178,,3790676157,213,2.3,3790676839,189,,3790676149,56,Back,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461943097,286,1,1,31,4,27xvwccz8kpmqsefjv2b2sc0o,1,41.6,65.3,2022-09-18T13:31:21.801Z,2022-09-18T23:43:20Z,3790528207,56,Back,3790528209,140,30.4,3790528211,141,52.5,3790528215,213,3.8,3792161407,178,,3790528213,212,14.6,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461943107,287,1,1,31,7,27xvwccz8kpmqsefjv2b2sc0o,1,34.4,47.4,2022-09-18T13:31:24.181Z,2022-09-18T23:43:19Z,3790528261,213,1.6,3790528257,141,70.0,3790528259,212,15.4,3790528255,140,33.4,3792183021,178,,3790528253,56,Back,,,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461943119,288,1,1,31,9,27xvwccz8kpmqsefjv2b2sc0o,1,33.6,72.6,2022-09-18T13:31:26.862Z,2022-09-18T23:43:18Z,3790528323,213,6.1,3790528315,56,Back,3790528321,212,11.1,3790528317,140,44.0,3790528319,141,70.0,3792183389,178,,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461943147,289,1,1,31,11,27xvwccz8kpmqsefjv2b2sc0o,1,46.9,74.9,2022-09-18T13:31:28.433Z,2022-09-18T23:43:18Z,3790528469,141,86.0,3792183621,178,,3790528467,140,56.7,3790528471,212,12.8,3790528465,56,Left,3790528473,213,0.6,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461943183,290,1,1,31,13,27xvwccz8kpmqsefjv2b2sc0o,1,58,83.5,2022-09-18T13:31:30.923Z,2022-09-18T23:43:17Z,3790528663,140,68.0,3790528667,212,14.5,3790528669,213,5.5,3790528661,56,Center,3790528665,141,68.8,3792183787,178,,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461943241,291,1,1,31,16,27xvwccz8kpmqsefjv2b2sc0o,1,68.7,64.7,2022-09-18T13:31:33.315Z,2022-09-18T23:43:17Z,3790528941,140,66.1,3790528945,212,33.9,3790528943,141,15.0,3790528939,56,Right,3792183959,178,,3790528947,213,4.6,3790528949,1,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461943349,292,1,1,31,20,27xvwccz8kpmqsefjv2b2sc0o,1,68.1,20.8,2022-09-18T13:31:37.218Z,2022-09-18T23:43:16Z,3790529507,56,Center,3790529509,140,65.5,3790529511,141,31.5,3790529515,213,1.9,3792184241,178,,3790529513,212,7.8,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461943387,293,1,1,31,28,27xvwccz8kpmqsefjv2b2sc0o,1,73.6,20.6,2022-09-18T13:31:45.359Z,2022-09-18T23:43:13Z,3790529691,213,0.6,3792186201,178,,3790529685,140,77.1,3790529689,212,4.6,3790529687,141,24.7,3790529683,56,Center,,,,,,,bt2h27b7sfmsa5w6tnfp7lw4p,A. Harit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461943459,294,1,1,31,28,27xvwccz8kpmqsefjv2b2sc0o,1,76.9,27,2022-09-18T13:31:45.816Z,2022-09-18T23:43:13Z,3790530073,141,20.9,3792186311,178,,3790530075,212,10.4,3790530077,213,3.6,3790530067,56,Right,3790530069,140,67.8,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461943509,295,1,1,31,34,27xvwccz8kpmqsefjv2b2sc0o,1,79.4,21.7,2022-09-18T13:31:51.873Z,2022-09-18T23:43:11Z,3790530373,213,5.7,3790530365,141,7.1,3790530361,56,Right,3790530363,140,92.4,3792186879,178,,3790530369,212,16.9,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461943583,296,1,1,31,38,27xvwccz8kpmqsefjv2b2sc0o,0,92,9.6,2022-09-18T13:31:54.968Z,2022-09-18T23:43:10Z,3790530759,141,50.7,3790530763,213,1.6,3791544223,224,,3790530757,140,92.5,3791544225,20,,3790530761,212,28.0,3792187263,178,,3790530753,155,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,3790530751,2,3790530755,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461943565,300,44,1,31,39,z1wbqtd0fz5t5eezjvrbld3h,1,6.7,49.1,2022-09-18T13:31:56.152Z,2022-09-18T23:43:10Z,3790530645,56,Back,3790530843,233,297,3790530647,285,,,,,,,,,,,,,,,,,otan631zzfnq2sektkl3ywo9,J. Rodon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461943587,297,44,1,31,39,27xvwccz8kpmqsefjv2b2sc0o,0,93.3,50.9,2022-09-18T13:31:56.153Z,2022-09-18T23:43:09Z,3790530797,286,,3790530969,233,300,3790530795,56,Center,,,,,,,,,,,,,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461943593,301,12,1,31,39,z1wbqtd0fz5t5eezjvrbld3h,1,5.9,49.3,2022-09-18T13:31:56.270Z,2022-09-18T23:43:09Z,3790530817,141,50.3,3790530809,56,Back,3790531421,15,,3792187875,388,,3790530813,140,5.6,3790530823,213,2.0,3790530821,212,0.7,,,,otan631zzfnq2sektkl3ywo9,J. Rodon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461946043,312,61,1,31,39,27xvwccz8kpmqsefjv2b2sc0o,1,93.7,50.7,2022-09-18T13:31:56.279Z,2022-09-18T23:43:09Z,3792188239,388,,3792188237,21,,3790544003,56,Center,,,,,,,,,,,,,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461943601,302,12,1,31,40,z1wbqtd0fz5t5eezjvrbld3h,1,7.4,41,2022-09-18T13:31:57.767Z,2022-09-18T23:43:08Z,3790530893,56,Back,3790531489,15,,3790530895,140,12.7,3790530899,141,28.1,3790530905,213,5.3,3792188497,388,,3790530903,212,10.4,,,,xrh2szvp5808no7zm1et2zf9,H. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461943667,303,12,1,31,42,z1wbqtd0fz5t5eezjvrbld3h,1,12.6,33.8,2022-09-18T13:31:59.228Z,2022-09-18T23:43:08Z,3790531263,213,6.2,3790531257,140,19.7,3790531259,141,32.4,3792188899,178,,3790531261,212,7.5,3790531255,56,Back,,,,,,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461943663,298,1,1,31,44,27xvwccz8kpmqsefjv2b2sc0o,0,80.1,65.8,2022-09-18T13:32:00.967Z,2022-09-18T23:43:07Z,3792189143,178,,3790531239,140,82.3,3790531243,212,24.3,3790531237,56,Left,3790531245,213,1.5,3790531241,141,100.0,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461943669,299,5,1,31,47,27xvwccz8kpmqsefjv2b2sc0o,0,82.3,101.6,2022-09-18T13:32:04.571Z,2022-09-18T19:35:55Z,3790531267,56,Left,3790531447,233,304,3790531269,347,,,,,,,,,,,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461943695,304,5,1,31,47,z1wbqtd0fz5t5eezjvrbld3h,1,17.7,-1.6,2022-09-18T13:32:04.571Z,2022-09-18T19:35:55Z,3790531405,56,Back,3790531439,233,299,3790531407,347,,,,,,,,,,,,,,,,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461944171,305,1,1,32,17,z1wbqtd0fz5t5eezjvrbld3h,0,24,0,2022-09-18T13:32:34.287Z,2022-09-18T23:43:07Z,3790533903,140,42.3,3790533899,107,,3790533901,56,Back,3790533905,141,8.1,3790533909,213,0.3,3790533907,212,20.4,,,,,,,xrh2szvp5808no7zm1et2zf9,H. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461944213,300,44,1,32,19,27xvwccz8kpmqsefjv2b2sc0o,1,56.8,89.7,2022-09-18T13:32:36.140Z,2022-09-18T23:43:06Z,3790534111,286,,3790534109,56,Left,3790534139,233,306,,,,,,,,,,,,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
