id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/15/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value
2527321209,16,1,1,0,36,e5hsx8fzufp57tv4oehbz0qht,1,32.5,75,2023-04-02T10:47:40.271Z,2023-04-02T10:47:42Z,4156760323,212,9.8,4156760317,56,Back,4156760319,140,36.8,4156760325,213,1.1,4156760321,141,87.8,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321227,17,1,1,0,38,e5hsx8fzufp57tv4oehbz0qht,0,37.7,88.6,2023-04-02T10:47:42.767Z,2023-04-02T10:47:44Z,4156760447,213,0.1,4156760437,155,,4156760443,141,95.3,4156760441,140,68.3,4156760449,1,,4156760445,212,32.5,4156760439,56,Left,,,,1loi315glota15qd57q6e0xrd,D. Egurrola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321277,6,1,1,0,42,2gmv49xieg3zee2hx0lhcp17u,1,26.9,3.7,2023-04-02T10:47:45.977Z,2023-04-02T10:47:47Z,4156760715,212,6.8,4156760707,3,,4156760711,140,32.6,4156760717,213,0.5,4156760709,56,Back,4156760713,141,8.5,,,,,,,6rcnj96do9ermnza1covi9ujt,E. Kouache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321283,7,49,1,0,43,2gmv49xieg3zee2hx0lhcp17u,1,33.3,4.6,2023-04-02T10:47:47.194Z,2023-04-02T10:47:47Z,,,,,,,,,,,,,,,,,,,,,,,,,cjgr7t23bk1l43hegrkmtslih,C. Gavory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321323,8,1,1,0,43,2gmv49xieg3zee2hx0lhcp17u,1,33.3,4.6,2023-04-02T10:47:47.401Z,2023-04-02T10:47:50Z,4156760961,212,10.9,4156760963,213,2.3,4156760959,141,16.2,4156760957,140,26.1,4156760955,56,Back,,,,,,,,,,cjgr7t23bk1l43hegrkmtslih,C. Gavory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321361,9,1,1,0,46,2gmv49xieg3zee2hx0lhcp17u,1,26,16.2,2023-04-02T10:47:50.120Z,2023-04-02T10:47:53Z,4156761137,213,5.3,4156761133,141,3.4,4156761135,212,10.3,4156761129,56,Back,4156761131,140,31.3,,,,,,,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321413,10,1,1,0,49,2gmv49xieg3zee2hx0lhcp17u,1,28.3,4,2023-04-02T10:47:53.289Z,2023-04-02T10:47:57Z,4156761379,140,9.7,4156761383,212,24.4,4156761381,141,25.5,4156761385,213,2.5,4156761377,56,Back,,,,,,,,,,cjgr7t23bk1l43hegrkmtslih,C. Gavory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321481,11,1,1,0,53,2gmv49xieg3zee2hx0lhcp17u,0,7.6,24.7,2023-04-02T10:47:56.985Z,2023-04-02T10:48:03Z,4156761747,212,43.3,4156761751,1,,4156761743,140,46.4,4156761741,56,Back,4156761745,141,3.1,4156761749,213,5.9,4156761739,157,,,,,dwjgtp47ky7v5as2a2jradihh,L. Philippe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321465,18,44,1,0,57,e5hsx8fzufp57tv4oehbz0qht,1,51,96,2023-04-02T10:48:00.879Z,2023-04-02T10:48:02Z,4156761663,56,Left,4156761807,286,,4156761803,233,12,,,,,,,,,,,,,,,,3x6baiktcpcjxxh258a5uebpx,P. Morroni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321485,12,44,1,0,57,2gmv49xieg3zee2hx0lhcp17u,0,49,4,2023-04-02T10:48:00.880Z,2023-04-02T11:05:46Z,4156761757,285,,4156761917,233,18,4156761755,56,Back,,,,,,,,,,,,,,,,6rcnj96do9ermnza1covi9ujt,E. Kouache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321501,19,1,1,0,57,e5hsx8fzufp57tv4oehbz0qht,1,48.7,95.7,2023-04-02T10:48:01.182Z,2023-04-02T10:48:03Z,4156761865,141,91.5,4156761869,213,6.1,4156761861,140,63.1,4156761855,56,Left,4156761851,3,,4156761867,212,15.4,,,,,,,3x6baiktcpcjxxh258a5uebpx,P. Morroni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321553,20,1,1,1,0,e5hsx8fzufp57tv4oehbz0qht,1,63.1,91.5,2023-04-02T10:48:03.983Z,2023-04-02T10:48:06Z,4156762097,212,8.2,4156762093,140,57.2,4156762095,141,83.5,4156762099,213,3.9,4156762091,56,Left,,,,,,,,,,407696aey55f3v0iy9xcr9plh,S. Däbritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321583,21,1,1,1,0,e5hsx8fzufp57tv4oehbz0qht,0,61.2,85.7,2023-04-02T10:48:04.671Z,2023-04-02T11:06:48Z,4156762245,213,2.9,4156762241,141,87.7,4156762243,212,6.0,4156762239,140,55.6,4156762237,56,Left,,,,,,,,,,pugk29yysi9369f969l2o1qt,A. Majri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321541,13,61,1,1,1,2gmv49xieg3zee2hx0lhcp17u,1,42.1,4.7,2023-04-02T10:48:05.391Z,2023-04-02T11:06:56Z,4156762051,56,Back,,,,,,,,,,,,,,,,,,,,,,6rcnj96do9ermnza1covi9ujt,E. Kouache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527340231,252,1,1,1,3,e5hsx8fzufp57tv4oehbz0qht,1,61,77.9,2023-04-02T10:48:06.903Z,2023-04-02T11:07:50Z,4156865395,212,5.6,4156865391,140,55.7,4156865397,213,3.1,4156865389,56,Center,4156865393,141,78.3,,,,,,,,,,1loi315glota15qd57q6e0xrd,D. Egurrola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321633,22,1,1,1,4,e5hsx8fzufp57tv4oehbz0qht,1,55.6,86,2023-04-02T10:48:08.495Z,2023-04-02T11:07:32Z,4156762545,213,4.4,4156762543,212,12.3,4156762539,141,68.7,4156762535,140,52.3,4156762531,56,Center,,,,,,,,,,pugk29yysi9369f969l2o1qt,A. Majri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321649,23,1,1,1,8,e5hsx8fzufp57tv4oehbz0qht,1,52.3,68.7,2023-04-02T10:48:12.782Z,2023-04-02T11:07:30Z,4156762655,212,25.3,4156762651,140,30.4,4156762657,213,2.7,4156762653,141,84.1,4156762649,56,Back,,,,,,,,,,b9mxbxkxacng270g0cs3w1jh1,D. Marozsán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321669,24,1,1,1,10,e5hsx8fzufp57tv4oehbz0qht,1,30.4,84.1,2023-04-02T10:48:13.839Z,2023-04-02T10:48:14Z,4156762757,141,96.0,4156762753,56,Back,4156762761,213,0.4,4156762759,212,19.2,4156762755,140,47.0,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321679,25,1,1,1,10,e5hsx8fzufp57tv4oehbz0qht,1,47,96,2023-04-02T10:48:14.750Z,2023-04-02T10:48:16Z,4156762841,141,70.5,4156762845,213,4.3,4156762843,212,19.1,4156762837,56,Back,4156762839,140,39.3,,,,,,,,,,3x6baiktcpcjxxh258a5uebpx,P. Morroni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321701,26,1,1,1,12,e5hsx8fzufp57tv4oehbz0qht,1,39.3,70.5,2023-04-02T10:48:16.143Z,2023-04-02T11:08:10Z,4156762965,140,56.7,4156762969,212,23.8,4156762961,56,Center,4156762967,141,48.1,4156762971,213,5.6,,,,,,,,,,pugk29yysi9369f969l2o1qt,A. Majri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321731,27,1,1,1,14,e5hsx8fzufp57tv4oehbz0qht,1,56.7,48.1,2023-04-02T10:48:17.967Z,2023-04-02T11:08:21Z,4156763131,213,2.8,4156763129,212,7.2,4156763127,141,51.9,4156763125,140,50.3,4156763123,56,Center,,,,,,,,,,407696aey55f3v0iy9xcr9plh,S. Däbritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321761,28,1,1,1,15,e5hsx8fzufp57tv4oehbz0qht,1,50.7,51.9,2023-04-02T10:48:19.374Z,2023-04-02T11:08:39Z,4156763317,212,36.5,4156763309,155,,4156763313,140,68.6,4156763321,1,,4156763315,141,5.9,4156763319,213,5.3,4156763311,56,Right,,,,b9mxbxkxacng270g0cs3w1jh1,D. Marozsán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321767,29,1,1,1,18,e5hsx8fzufp57tv4oehbz0qht,0,65.8,6.4,2023-04-02T10:48:22.303Z,2023-04-02T10:48:22Z,4156763345,140,67.3,4156763349,212,1.6,4156763347,141,7.1,4156763351,213,0.3,4156763343,56,Right,,,,,,,,,,41gek0vcr4hcrc5hg6zk4am3u,V. Becho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321797,14,61,1,1,19,2gmv49xieg3zee2hx0lhcp17u,1,36.7,93.8,2023-04-02T10:48:23.376Z,2023-04-02T11:08:46Z,4156763483,56,Back,,,,,,,,,,,,,,,,,,,,,,bly2raemyl0xp39jiktm4u5sl,S. Demeyere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321807,30,1,1,1,20,e5hsx8fzufp57tv4oehbz0qht,1,62.6,13.1,2023-04-02T10:48:24.319Z,2023-04-02T10:48:27Z,4156763575,140,64.2,4156763579,212,12.4,4156763573,56,Center,4156763577,141,31.2,4156763581,213,1.4,,,,,,,,,,41gek0vcr4hcrc5hg6zk4am3u,V. Becho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321819,31,1,1,1,23,e5hsx8fzufp57tv4oehbz0qht,0,64.2,31.2,2023-04-02T10:48:27.358Z,2023-04-02T11:09:12Z,4156763655,141,28.9,4156763657,212,17.0,4156763659,213,6.2,4156763651,56,Center,4156763653,140,80.3,,,,,,,,,,b9mxbxkxacng270g0cs3w1jh1,D. Marozsán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321865,15,49,1,1,27,2gmv49xieg3zee2hx0lhcp17u,1,32,77.6,2023-04-02T10:48:31.754Z,2023-04-02T10:48:31Z,,,,,,,,,,,,,,,,,,,,,,,,,5kg2obqjcypb3d2yt4d4xoo2x,R. Enguehard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321883,16,1,1,1,28,2gmv49xieg3zee2hx0lhcp17u,1,32,77.6,2023-04-02T10:48:31.944Z,2023-04-02T10:48:33Z,4156763963,140,38.8,4156763959,56,Back,4156763971,213,5.6,4156763967,141,69.0,4156763969,212,9.2,,,,,,,,,,5kg2obqjcypb3d2yt4d4xoo2x,R. Enguehard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321917,17,1,1,1,29,2gmv49xieg3zee2hx0lhcp17u,1,37.3,71.1,2023-04-02T10:48:33.080Z,2023-04-02T11:09:55Z,4156764179,212,16.2,4156764175,140,21.9,4156764173,56,Back,4156764181,213,3.1,4156764177,141,71.1,,,,,,,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321933,18,1,1,1,34,2gmv49xieg3zee2hx0lhcp17u,0,23.1,72.6,2023-04-02T10:48:37.833Z,2023-04-02T11:10:45Z,4156764281,212,11.6,4156764275,56,Back,4156764279,141,88.0,4156764277,140,27.9,4156764283,213,1.1,,,,,,,,,,2mo6msido3zv2vk24hed9rs9h,K. Gadéa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527343397,177,1,1,1,35,2gmv49xieg3zee2hx0lhcp17u,1,25.1,87.4,2023-04-02T10:48:39.457Z,2023-04-02T11:10:46Z,4156882985,212,12.4,4156882981,140,26.1,4156882987,213,4.8,4156882979,56,Back,4156882983,141,69.3,,,,,,,,,,5kg2obqjcypb3d2yt4d4xoo2x,R. Enguehard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527343363,176,61,1,1,36,2gmv49xieg3zee2hx0lhcp17u,0,27.8,72.8,2023-04-02T10:48:40.762Z,2023-04-02T11:10:48Z,4156883579,56,Back,,,,,,,,,,,,,,,,,,,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321967,32,49,1,1,39,e5hsx8fzufp57tv4oehbz0qht,1,69.8,38.6,2023-04-02T10:48:43.166Z,2023-04-02T10:48:43Z,,,,,,,,,,,,,,,,,,,,,,,,,407696aey55f3v0iy9xcr9plh,S. Däbritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527321999,33,1,1,1,39,e5hsx8fzufp57tv4oehbz0qht,1,68.8,33.1,2023-04-02T10:48:43.615Z,2023-04-02T10:48:46Z,4156764637,141,11.4,4156764641,213,4.3,4156764635,140,63.0,4156764639,212,16.0,4156764631,56,Right,,,,,,,,,,407696aey55f3v0iy9xcr9plh,S. Däbritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527322035,34,1,1,1,42,e5hsx8fzufp57tv4oehbz0qht,0,64.4,12.3,2023-04-02T10:48:46.079Z,2023-04-02T10:48:47Z,4156764761,212,50.3,4156764765,1,,4156764753,155,,4156764757,140,100.0,4156764763,213,0.7,4156764759,141,60.3,4156764755,56,Center,,,,15ueea8j21zale5d23rifkct1,J. Cayman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527322053,19,5,1,1,43,2gmv49xieg3zee2hx0lhcp17u,1,-0.8,37.3,2023-04-02T10:48:47.713Z,2023-04-02T11:43:18Z,4156764861,346,,4156764893,233,35,4156764859,56,Back,,,,,,,,,,,,,,,,5kg2obqjcypb3d2yt4d4xoo2x,R. Enguehard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527322041,35,5,1,1,43,e5hsx8fzufp57tv4oehbz0qht,0,100.8,62.7,2023-04-02T10:48:47.713Z,2023-04-02T10:48:50Z,4156764917,233,19,4156764795,56,Center,4156764799,346,,,,,,,,,,,,,,,,,15ueea8j21zale5d23rifkct1,J. Cayman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527322395,20,1,1,2,10,2gmv49xieg3zee2hx0lhcp17u,1,5.2,44.8,2023-04-02T10:49:14.392Z,2023-04-02T10:49:17Z,4156766813,1,,4156766817,74,,4156766801,155,,4156766805,140,26.5,4156766809,212,40.4,4156766799,124,,4156766803,56,Back,4156766807,141,94.2,dwjgtp47ky7v5as2a2jradihh,L. Philippe,4156766811,213,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
