id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2488794513,175,1,1,21,7,9s9jvki6htleffykj88qcpwpy,0,42.1,51.3,2022-12-03T13:51:22.618Z,2022-12-03T13:51:23Z,3932514383,141,67.8,3932514381,140,60.8,3932514385,212,22.6,3932514387,213,0.5,3932514379,56,Center,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488794581,183,61,1,21,14,114h4h9ekimxmk95iypp478kk,1,44.3,28.3,2022-12-03T13:51:29.690Z,2022-12-03T13:51:29Z,3932514747,56,Back,,,,,,,,,,,,,,,,,,,,,,9mo419gtk6dy5lhcvatcllkyy,J. Dufour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488794609,176,4,1,21,15,9s9jvki6htleffykj88qcpwpy,1,56.7,70.8,2022-12-03T13:51:30.574Z,2022-12-03T13:51:32Z,3932514877,265,,3932514871,13,,3932514879,286,,3932514875,152,,3932514873,56,Center,3932514933,233,184,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488794595,184,4,1,21,15,114h4h9ekimxmk95iypp478kk,0,43.3,29.2,2022-12-03T13:51:30.575Z,2022-12-03T13:51:33Z,3932514813,56,Back,3932514819,285,,3932514815,152,,3932514811,13,,3932514947,233,176,3932514817,265,,,,,,,,9mo419gtk6dy5lhcvatcllkyy,J. Dufour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488794825,185,17,1,21,18,114h4h9ekimxmk95iypp478kk,1,0,0,2022-12-03T13:51:33.887Z,2022-12-03T13:52:12Z,3932516107,31,,3932516109,244,,,,,,,,,,,,,,,,,,,,80dr0hzhre13aaavd0r4udpl,E. Palis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488794963,177,1,1,21,44,9s9jvki6htleffykj88qcpwpy,1,57.6,69.9,2022-12-03T13:51:59.322Z,2022-12-03T13:52:01Z,3932516853,152,,3932516865,1,,3932516863,213,4.6,3932516855,56,Right,3932516859,141,15.9,3932516851,5,,3932516861,212,36.8,3932516857,140,55.3,9rab5estxnvvhj8evql7j68rt,O. Saunier,,3932516889,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488794981,178,1,1,21,46,9s9jvki6htleffykj88qcpwpy,1,55.3,15.9,2022-12-03T13:52:01.674Z,2022-12-03T13:52:02Z,3932516933,141,48.2,3932516931,140,35.1,3932516929,56,Back,3932516935,212,30.5,3932516937,213,2.3,,,,,,,,,,6xu7shoi00qiogo7akqo1xsrt,C. Canon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795003,179,1,1,21,47,9s9jvki6htleffykj88qcpwpy,1,35.1,48.2,2022-12-03T13:52:02.602Z,2022-12-03T13:52:04Z,3932517021,141,73.0,3932517019,140,37.3,3932517023,212,17.0,3932517017,56,Back,3932517025,213,1.4,,,,,,,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795027,180,1,1,21,48,9s9jvki6htleffykj88qcpwpy,0,39.5,70.8,2022-12-03T13:52:04.043Z,2022-12-03T13:52:06Z,3932517197,140,73.8,3932517199,141,81.4,3932517205,1,,3932517195,56,Left,3932517193,155,,3932517201,212,36.7,3932517203,213,0.2,,,,5es3kc7x38rotmzzcs46kb3hm,É. Sévenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795059,186,1,1,21,51,114h4h9ekimxmk95iypp478kk,0,20.1,10.7,2022-12-03T13:52:06.912Z,2022-12-03T13:52:08Z,3932517339,3,,3932517343,140,32.3,3932517341,56,Back,3932517345,141,4.6,3932517347,212,13.5,3932517349,213,6.0,,,,,,,9mo419gtk6dy5lhcvatcllkyy,J. Dufour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795093,181,1,1,21,55,9s9jvki6htleffykj88qcpwpy,1,69.5,83,2022-12-03T13:52:10.521Z,2022-12-03T13:52:12Z,3932517535,141,60.2,3932517539,213,4.4,3932517537,212,16.1,3932517531,56,Center,3932517533,140,65.4,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795101,182,1,1,21,57,9s9jvki6htleffykj88qcpwpy,0,65.4,60.2,2022-12-03T13:52:12.380Z,2022-12-03T13:52:13Z,3932517575,56,Center,3932517579,141,69.1,3932517583,213,0.2,3932517573,155,,3932517577,140,89.7,3932517581,212,26.2,,,,,,,9rab5estxnvvhj8evql7j68rt,O. Saunier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795103,187,52,1,21,58,114h4h9ekimxmk95iypp478kk,1,10.5,35.8,2022-12-03T13:52:14.112Z,2022-12-03T13:52:14Z,,,,,,,,,,,,,,,,,,,,,,,,,alr6k5xokhqe1xi6a5kdyj7x1,M. Chavas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795149,188,1,1,22,2,114h4h9ekimxmk95iypp478kk,1,10.5,35.8,2022-12-03T13:52:17.584Z,2022-12-03T13:52:19Z,3932517827,140,20.8,3932517831,212,32.1,3932517829,141,80.3,3932517835,1,,3932517843,287,,3932517825,56,Back,3932517823,123,,3932517833,213,1.2,alr6k5xokhqe1xi6a5kdyj7x1,M. Chavas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795203,189,1,1,22,7,114h4h9ekimxmk95iypp478kk,1,21.9,86.3,2022-12-03T13:52:22.511Z,2022-12-03T13:52:24Z,3932518079,213,0.5,3932518075,141,94.5,3932518073,140,32.7,3932518077,212,12.6,3932518071,56,Back,,,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795225,190,1,1,22,9,114h4h9ekimxmk95iypp478kk,1,32.7,94.5,2022-12-03T13:52:24.432Z,2022-12-03T13:52:26Z,3932518203,212,8.5,3932518197,56,Back,3932518205,213,4.4,3932518201,141,82.7,3932518199,140,30.0,,,,,,,,,,bgywqsemj5lsfro2hc77q532t,D. Chatelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795255,191,1,1,22,11,114h4h9ekimxmk95iypp478kk,1,30,82.7,2022-12-03T13:52:26.400Z,2022-12-03T13:52:29Z,3932518341,213,2.2,3932518337,141,92.9,3932518335,140,25.3,3932518339,212,8.5,3932518333,56,Back,,,,,,,,,,jpx6k0db4qnb9akskhcwco2d,S. Folkertsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795271,192,1,1,22,13,114h4h9ekimxmk95iypp478kk,0,25.3,93.5,2022-12-03T13:52:28.992Z,2022-12-03T13:52:30Z,3932518433,141,87.1,3932518431,140,51.6,3932518429,56,Left,3932518427,155,,3932518435,212,28.0,3932518437,213,6.1,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795281,183,8,1,22,16,9s9jvki6htleffykj88qcpwpy,1,55.5,16.4,2022-12-03T13:52:31.529Z,2022-12-03T15:20:05Z,3932518483,56,Right,,,,,,,,,,,,,,,,,,,,,,9rab5estxnvvhj8evql7j68rt,O. Saunier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795305,184,49,1,22,17,9s9jvki6htleffykj88qcpwpy,1,30.3,22.8,2022-12-03T13:52:33.241Z,2022-12-03T13:52:33Z,,,,,,,,,,,,,,,,,,,,,,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795351,185,1,1,22,18,9s9jvki6htleffykj88qcpwpy,0,30.3,22.8,2022-12-03T13:52:33.514Z,2022-12-03T13:52:36Z,3932518795,141,20.4,3932518799,213,6.2,3932518801,1,,3932518793,140,65.4,3932518797,212,36.9,3932518789,157,,3932518791,56,Right,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795361,193,49,1,22,22,114h4h9ekimxmk95iypp478kk,1,39.9,85.6,2022-12-03T13:52:37.888Z,2022-12-03T13:52:38Z,,,,,,,,,,,,,,,,,,,,,,,,,jpx6k0db4qnb9akskhcwco2d,S. Folkertsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795389,194,1,1,22,23,114h4h9ekimxmk95iypp478kk,1,39.9,85.6,2022-12-03T13:52:38.528Z,2022-12-03T13:52:40Z,3932518983,212,8.6,3932518979,140,32.5,3932518985,213,2.7,3932518981,141,91.1,3932518977,56,Back,,,,,,,,,,jpx6k0db4qnb9akskhcwco2d,S. Folkertsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795423,195,1,1,22,24,114h4h9ekimxmk95iypp478kk,1,32.5,91.1,2022-12-03T13:52:40.080Z,2022-12-03T13:52:42Z,3932519159,213,4.4,3932519157,212,16.9,3932519155,141,67.3,3932519151,56,Back,3932519153,140,27.8,,,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795473,196,1,1,22,27,114h4h9ekimxmk95iypp478kk,1,27.7,53.7,2022-12-03T13:52:42.543Z,2022-12-03T13:52:48Z,3932519463,56,Back,3932519469,212,21.1,3932519471,213,5.1,3932519465,140,34.6,3932519467,141,24.6,,,,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795487,197,1,1,22,32,114h4h9ekimxmk95iypp478kk,0,74.4,8,2022-12-03T13:52:47.888Z,2022-12-03T13:52:49Z,3932519545,141,16.2,3932519549,213,1.1,3932519547,212,6.4,3932519541,56,Right,3932519543,140,77.3,,,,,,,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795491,186,8,1,22,34,9s9jvki6htleffykj88qcpwpy,1,26.5,81.5,2022-12-03T13:52:49.674Z,2022-12-03T13:52:49Z,3932519563,56,Back,,,,,,,,,,,,,,,,,,,,,,5es3kc7x38rotmzzcs46kb3hm,É. Sévenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795531,198,1,1,22,35,114h4h9ekimxmk95iypp478kk,1,71.3,9.2,2022-12-03T13:52:50.768Z,2022-12-03T13:52:55Z,3932519755,141,10.9,3932519757,212,11.7,3932519759,213,3.0,3932519753,140,60.2,3932519751,56,Right,,,,,,,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795535,199,3,1,22,39,114h4h9ekimxmk95iypp478kk,0,56.8,19.2,2022-12-03T13:52:54.992Z,2022-12-03T13:52:57Z,3932519777,56,Right,3932519779,286,,3932519827,233,187,,,,,,,,,,,,,,,,80dr0hzhre13aaavd0r4udpl,E. Palis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795541,187,7,1,22,39,9s9jvki6htleffykj88qcpwpy,0,43.2,80.8,2022-12-03T13:52:54.993Z,2022-12-03T13:52:56Z,3932519793,233,199,3932519789,285,,3932519787,56,Back,,,,,,,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795587,200,1,1,22,42,114h4h9ekimxmk95iypp478kk,1,53.1,42.1,2022-12-03T13:52:58.016Z,2022-12-03T13:52:59Z,3932520033,141,30.6,3932520031,140,44.3,3932520029,56,Back,3932520035,212,12.1,3932520037,213,3.8,,,,,,,,,,jpx6k0db4qnb9akskhcwco2d,S. Folkertsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795623,201,1,1,22,44,114h4h9ekimxmk95iypp478kk,1,44.3,30.6,2022-12-03T13:52:59.360Z,2022-12-03T13:53:01Z,3932520251,213,2.4,3932520243,56,Back,3932520245,140,33.2,3932520249,212,15.8,3932520247,141,46.3,,,,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795659,202,1,1,22,46,114h4h9ekimxmk95iypp478kk,1,24.9,50.6,2022-12-03T13:53:01.568Z,2022-12-03T13:53:04Z,3932520441,213,5.0,3932520437,141,29.1,3932520435,140,29.4,3932520439,212,15.4,3932520433,56,Back,,,,,,,,,,alr6k5xokhqe1xi6a5kdyj7x1,M. Chavas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795687,203,1,1,22,50,114h4h9ekimxmk95iypp478kk,1,34.4,24,2022-12-03T13:53:05.359Z,2022-12-03T13:53:06Z,3932520603,140,49.1,3932520609,213,0.2,3932520605,141,28.2,3932520601,56,Back,3932520607,212,15.7,,,,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795725,204,1,1,22,50,114h4h9ekimxmk95iypp478kk,1,49.1,28.2,2022-12-03T13:53:06.256Z,2022-12-03T13:53:09Z,3932520825,213,5.4,3932520823,212,19.4,3932520817,56,Right,3932520821,141,5.9,3932520819,140,60.7,,,,,,,,,,80dr0hzhre13aaavd0r4udpl,E. Palis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795763,205,1,1,22,54,114h4h9ekimxmk95iypp478kk,1,75.3,2.8,2022-12-03T13:53:09.503Z,2022-12-03T13:53:12Z,3932520989,213,1.3,3932520985,141,18.2,3932520983,140,77.6,3932520987,212,10.7,3932520981,56,Right,,,,,,,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795781,206,1,1,22,57,114h4h9ekimxmk95iypp478kk,0,77.6,18.2,2022-12-03T13:53:12.671Z,2022-12-03T13:53:13Z,3932521077,213,0.8,3932521059,56,Center,3932521063,140,92.7,3932521071,212,22.6,3932521067,141,41.8,,,,,,,,,,en70ces933pdy4dbgq0lgjhsl,Mélissa Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795795,188,52,1,23,0,9s9jvki6htleffykj88qcpwpy,1,8.6,60.3,2022-12-03T13:53:15.482Z,2022-12-03T13:53:15Z,,,,,,,,,,,,,,,,,,,,,,,,,dtl2shnzdg739pkag6fplb42y,M. Sieber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795843,189,1,1,23,3,9s9jvki6htleffykj88qcpwpy,1,9.9,57.5,2022-12-03T13:53:18.395Z,2022-12-03T13:53:21Z,3932521365,213,4.9,3932521357,56,Back,3932521359,140,13.4,3932521361,141,32.8,3932521363,212,17.2,3932521355,123,,,,,,,,dtl2shnzdg739pkag6fplb42y,M. Sieber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795913,190,1,1,23,5,9s9jvki6htleffykj88qcpwpy,1,15.9,23.1,2022-12-03T13:53:21.066Z,2022-12-03T13:53:26Z,3932521717,141,14.3,3932521721,213,6.0,3932521719,212,24.5,3932521715,140,38.5,3932521713,56,Back,,,,,,,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795919,191,50,1,23,10,9s9jvki6htleffykj88qcpwpy,1,34.8,12.2,2022-12-03T13:53:25.887Z,2022-12-03T13:53:28Z,3932521825,233,207,3932521755,56,Back,3932521757,286,,,,,,,,,,,,,,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795923,207,7,1,23,10,114h4h9ekimxmk95iypp478kk,1,65.2,87.8,2022-12-03T13:53:25.888Z,2022-12-03T13:53:28Z,3932521787,285,,3932521763,56,Left,3932521783,233,191,,,,,,,,,,,,,,,,38jzj5l4s56u8pbiutq2qa7f8,H. Diaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795927,208,49,1,23,12,114h4h9ekimxmk95iypp478kk,1,68.5,77,2022-12-03T13:53:27.344Z,2022-12-03T13:53:27Z,,,,,,,,,,,,,,,,,,,,,,,,,jpx6k0db4qnb9akskhcwco2d,S. Folkertsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795969,209,1,1,23,12,114h4h9ekimxmk95iypp478kk,1,68.5,77,2022-12-03T13:53:27.664Z,2022-12-03T13:53:30Z,3932521957,141,83.2,3932521961,213,0.4,3932521959,212,10.3,3932521955,140,77.5,3932521953,56,Left,,,,,,,,,,jpx6k0db4qnb9akskhcwco2d,S. Folkertsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795981,210,1,1,23,15,114h4h9ekimxmk95iypp478kk,1,77.5,83.2,2022-12-03T13:53:30.416Z,2022-12-03T13:53:32Z,3932522031,213,1.3,3932522023,56,Left,3932522021,168,,3932522025,140,79.1,3932522027,141,92.3,3932522029,212,6.4,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796039,211,3,1,23,16,114h4h9ekimxmk95iypp478kk,0,77,91.8,2022-12-03T13:53:32.266Z,2022-12-03T13:54:36Z,3932525977,233,192,3932522353,286,,3932522333,56,Left,,,,,,,,,,,,,,,,38jzj5l4s56u8pbiutq2qa7f8,H. Diaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488795997,192,7,1,23,16,9s9jvki6htleffykj88qcpwpy,1,23,8.2,2022-12-03T13:53:32.267Z,2022-12-03T13:54:38Z,3932525959,233,211,3932522141,285,,3932522139,56,Back,,,,,,,,,,,,,,,,6xu7shoi00qiogo7akqo1xsrt,C. Canon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796025,193,5,1,23,20,9s9jvki6htleffykj88qcpwpy,0,24,-1,2022-12-03T13:53:35.691Z,2022-12-03T13:53:48Z,3932522255,56,Back,3932522257,347,,3932522491,233,212,,,,,,,,,,,,,,,,6xu7shoi00qiogo7akqo1xsrt,C. Canon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796057,212,5,1,23,20,114h4h9ekimxmk95iypp478kk,1,76,101,2022-12-03T13:53:35.691Z,2022-12-03T13:55:02Z,3932522475,233,193,3932522449,56,Left,3932522451,347,,,,,,,,,,,,,,,,,38jzj5l4s56u8pbiutq2qa7f8,H. Diaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796159,213,1,1,23,27,114h4h9ekimxmk95iypp478kk,1,78.5,100,2022-12-03T13:53:43.184Z,2022-12-03T13:53:47Z,3932523089,141,88.3,3932523087,140,81.9,3932523091,212,9.5,3932523085,56,Left,3932523093,213,5.1,3932523083,107,,,,,,,,bgywqsemj5lsfro2hc77q532t,D. Chatelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796175,214,1,1,23,31,114h4h9ekimxmk95iypp478kk,0,81.9,92.7,2022-12-03T13:53:47.280Z,2022-12-03T13:53:49Z,3932523161,213,0,3932523157,141,92.7,3932523183,233,194,3932523155,140,83.8,3932523187,286,,3932523159,212,2.0,3932523153,56,Left,3932523181,236,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796163,194,74,1,23,32,9s9jvki6htleffykj88qcpwpy,1,26.4,4.7,2022-12-03T13:53:47.281Z,2022-12-03T13:53:49Z,3932523215,233,214,3932523107,56,Back,3932523111,285,,,,,,,,,,,,,,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796187,195,5,1,23,33,9s9jvki6htleffykj88qcpwpy,0,24.2,-1.3,2022-12-03T13:53:48.781Z,2022-12-03T13:53:53Z,3932523231,347,,3932523229,56,Back,3932523433,233,215,,,,,,,,,,,,,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796223,215,5,1,23,33,114h4h9ekimxmk95iypp478kk,1,75.8,101.3,2022-12-03T13:53:48.781Z,2022-12-03T13:55:02Z,3932523429,233,195,3932523423,347,,3932523421,56,Left,,,,,,,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796269,216,1,1,23,37,114h4h9ekimxmk95iypp478kk,1,81.7,100,2022-12-03T13:53:52.592Z,2022-12-03T13:53:57Z,3932523679,140,64.2,3932523675,107,,3932523685,213,3.5,3932523683,212,19.8,3932523677,56,Left,3932523681,141,90.5,,,,,,,bgywqsemj5lsfro2hc77q532t,D. Chatelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796283,217,1,1,23,41,114h4h9ekimxmk95iypp478kk,1,61.9,91.4,2022-12-03T13:53:57.280Z,2022-12-03T13:53:59Z,3932523757,140,46.9,3932523759,141,96.2,3932523761,212,16.1,3932523755,56,Back,3932523763,213,2.9,,,,,,,,,,jpx6k0db4qnb9akskhcwco2d,S. Folkertsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796297,218,1,1,23,43,114h4h9ekimxmk95iypp478kk,1,42.9,94.8,2022-12-03T13:53:59.008Z,2022-12-03T13:54:02Z,3932523887,212,17.5,3932523881,56,Back,3932523889,213,4.7,3932523885,141,69.1,3932523883,140,42.2,,,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796329,219,1,1,23,47,114h4h9ekimxmk95iypp478kk,1,46.4,42.7,2022-12-03T13:54:02.512Z,2022-12-03T13:54:04Z,3932524059,213,0.0,3932524057,212,22.2,3932524055,141,43.6,3932524051,56,Center,3932524053,140,67.5,,,,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796351,220,1,1,23,49,114h4h9ekimxmk95iypp478kk,1,67.5,43.6,2022-12-03T13:54:04.768Z,2022-12-03T13:54:06Z,3932524177,156,,3932524167,140,42.9,3932524169,141,18.6,3932524171,212,30.9,3932524165,56,Back,3932524173,213,3.7,,,,,,,80dr0hzhre13aaavd0r4udpl,E. Palis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796409,221,1,1,23,53,114h4h9ekimxmk95iypp478kk,1,47.3,12.6,2022-12-03T13:54:08.623Z,2022-12-03T13:54:11Z,3932524457,213,0.7,3932524447,155,,3932524449,56,Center,3932524455,212,31.2,3932524453,141,41.8,3932524451,140,70.2,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796447,196,45,1,23,56,9s9jvki6htleffykj88qcpwpy,0,27.4,62.6,2022-12-03T13:54:11.505Z,2022-12-03T13:54:14Z,3932524691,233,222,3932524613,285,,3932524609,56,Back,,,,,,,,,,,,,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796443,222,3,1,23,56,114h4h9ekimxmk95iypp478kk,1,72.6,37.4,2022-12-03T13:54:11.505Z,2022-12-03T13:54:14Z,3932524679,233,196,3932524601,286,,3932524599,56,Center,,,,,,,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796453,223,3,1,23,58,114h4h9ekimxmk95iypp478kk,0,72.7,38.8,2022-12-03T13:54:13.521Z,2022-12-03T13:54:14Z,3932524637,286,,3932524653,211,,3932524635,56,Center,,,,,,,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796473,197,49,1,24,0,9s9jvki6htleffykj88qcpwpy,1,25.2,56,2022-12-03T13:54:15.770Z,2022-12-03T13:54:15Z,,,,,,,,,,,,,,,,,,,,,,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796509,198,1,1,24,1,9s9jvki6htleffykj88qcpwpy,1,27.8,53,2022-12-03T13:54:16.410Z,2022-12-03T13:54:18Z,3932524915,213,5.9,3932524907,56,Back,3932524911,141,41.9,3932524909,140,46.3,3932524913,212,20.8,,,,,,,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796531,199,1,1,24,3,9s9jvki6htleffykj88qcpwpy,1,46.5,37.3,2022-12-03T13:54:18.859Z,2022-12-03T13:54:20Z,3932525013,140,34.4,3932525019,213,3.2,3932525015,141,36.1,3932525011,56,Back,3932525017,212,12.7,,,,,,,,,,56n1erg5gb7fq7ab8hz42bug9,A. Lamontagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796555,200,1,1,24,6,9s9jvki6htleffykj88qcpwpy,1,32.3,40,2022-12-03T13:54:22.250Z,2022-12-03T13:54:23Z,3932525131,140,41.6,3932525133,141,50.1,3932525137,213,0.6,3932525135,212,11.9,3932525129,56,Back,,,,,,,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796589,201,1,1,24,7,9s9jvki6htleffykj88qcpwpy,1,41.6,50.1,2022-12-03T13:54:23.098Z,2022-12-03T13:54:25Z,3932525323,212,13.5,3932525317,56,Back,3932525319,140,48.7,3932525321,141,66.6,3932525325,213,1.0,,,,,,,,,,9rab5estxnvvhj8evql7j68rt,O. Saunier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796595,202,1,1,24,9,9s9jvki6htleffykj88qcpwpy,1,48.7,66.6,2022-12-03T13:54:25.226Z,2022-12-03T13:55:00Z,3932525389,156,,3932525369,141,70.0,3932525367,140,32.7,3932525365,56,Back,3932525373,213,3.0,3932525371,212,17.0,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488796667,203,1,1,24,14,9s9jvki6htleffykj88qcpwpy,1,28.9,79,2022-12-03T13:54:29.722Z,2022-12-03T13:54:32Z,3932525795,212,14.1,3932525797,213,6.2,3932525789,56,Back,3932525791,140,42.3,3932525793,141,76.9,,,,,,,,,,5es3kc7x38rotmzzcs46kb3hm,É. Sévenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
