id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2473808133,143,49,1,12,32,97jxqfbi28yoeedjbbw5xqhyi,1,25.6,27.1,2022-10-18T11:29:22.322Z,2022-10-18T11:29:22Z,,,,,,,,,,,,,,,,,,,,,,,,,9k44thez31exd8pbq7i5wdbs9,M. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473808177,144,1,1,12,32,97jxqfbi28yoeedjbbw5xqhyi,1,28.6,26.8,2022-10-18T11:29:22.931Z,2022-10-18T11:29:28Z,3853634365,213,5.4,3853634361,141,8.0,3853634357,56,Back,3853634359,140,38.1,3853634363,212,16.2,,,,,,,,,,9k44thez31exd8pbq7i5wdbs9,M. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473808187,145,1,1,12,38,97jxqfbi28yoeedjbbw5xqhyi,1,58.9,13.7,2022-10-18T11:29:28.673Z,2022-10-18T11:29:30Z,3853634415,140,60.8,3853634419,212,7.7,3853634421,213,1.3,3853634417,141,24.7,3853634413,56,Center,,,,,,,,,,552lzdgzrbb27bech7ow3v9hx,C. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473808197,146,1,1,12,39,97jxqfbi28yoeedjbbw5xqhyi,0,63.6,28.2,2022-10-18T11:29:29.873Z,2022-10-18T11:29:31Z,3853634469,140,70.9,3853634471,141,30.3,3853634475,213,0.2,3853634473,212,7.8,3853634467,56,Center,,,,,,,,,,arw9e50in9zw8e9eoul9x8rje,S. Kassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473808209,125,8,1,12,42,9s9jvki6htleffykj88qcpwpy,1,26,63.6,2022-10-18T11:29:32.649Z,2022-10-18T11:29:32Z,3853634527,56,Back,,,,,,,,,,,,,,,,,,,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473808231,126,1,1,12,43,9s9jvki6htleffykj88qcpwpy,1,25.7,62.3,2022-10-18T11:29:33.481Z,2022-10-18T11:29:34Z,3853634605,213,1.0,3853634601,141,74.7,3853634597,56,Back,3853634603,212,10.0,3853634599,140,30.9,,,,,,,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473808233,127,49,1,12,44,9s9jvki6htleffykj88qcpwpy,1,30.9,74.7,2022-10-18T11:29:34.584Z,2022-10-18T11:29:35Z,,,,,,,,,,,,,,,,,,,,,,,,,9rab5estxnvvhj8evql7j68rt,O. Saunier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473808237,128,1,1,12,44,9s9jvki6htleffykj88qcpwpy,0,30.9,74.7,2022-10-18T11:29:34.809Z,2022-10-18T11:29:35Z,3853634617,140,44.2,3853634623,141,80.2,3853634613,56,Back,3853634627,212,14.5,3853634631,213,0.3,,,,,,,,,,9rab5estxnvvhj8evql7j68rt,O. Saunier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473808261,147,49,1,12,46,97jxqfbi28yoeedjbbw5xqhyi,1,58,17.1,2022-10-18T11:29:36.657Z,2022-10-18T11:29:36Z,,,,,,,,,,,,,,,,,,,,,,,,,3o1we6pb4axflmhkn1r0b01xx,E. Kamczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473808277,148,1,1,12,46,97jxqfbi28yoeedjbbw5xqhyi,1,59.2,16.1,2022-10-18T11:29:37.153Z,2022-10-18T11:29:38Z,3853634793,140,64.3,3853634797,212,5.4,3853634799,213,6.1,3853634795,141,14.7,3853634791,56,Right,,,,,,,,,,3o1we6pb4axflmhkn1r0b01xx,E. Kamczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473808283,149,1,1,12,48,97jxqfbi28yoeedjbbw5xqhyi,1,67.2,13.2,2022-10-18T11:29:38.276Z,2022-10-18T11:29:40Z,3853634827,140,75.6,3853634833,213,6.3,3853634825,56,Right,3853634831,212,8.8,3853634829,141,12.8,,,,,,,,,,arw9e50in9zw8e9eoul9x8rje,S. Kassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473808289,150,1,1,12,50,97jxqfbi28yoeedjbbw5xqhyi,0,75.6,12.8,2022-10-18T11:29:40.259Z,2022-10-18T11:29:43Z,3853634851,140,75.0,3853634853,141,16.4,3853634847,168,,3853634929,233,129,3853634861,212,2.5,3853634865,213,1.8,3853634849,56,Right,3853634935,286,,996uvthtn0ho4doic5mcty6z9,B. Louis,,3853634925,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473808303,129,74,1,12,50,9s9jvki6htleffykj88qcpwpy,1,25.7,80.2,2022-10-18T11:29:40.260Z,2022-10-18T11:33:41Z,3853634921,56,Back,3853634941,233,150,3853634923,285,,,,,,,,,,,,,,,,,5es3kc7x38rotmzzcs46kb3hm,É. Sévenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473808313,130,49,1,12,54,9s9jvki6htleffykj88qcpwpy,1,30.8,89.4,2022-10-18T11:29:44.856Z,2022-10-18T11:29:44Z,,,,,,,,,,,,,,,,,,,,,,,,,5orsug2d4b7zzjat6eh9ks2qd,C. Bornes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473808343,131,1,1,12,54,9s9jvki6htleffykj88qcpwpy,0,30.8,89.4,2022-10-18T11:29:45.098Z,2022-10-18T11:29:51Z,3853635099,141,77.2,3853635101,212,8.4,3853635095,56,Back,3853635103,213,4.5,3853635097,140,29.3,,,,,,,,,,5orsug2d4b7zzjat6eh9ks2qd,C. Bornes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473808347,151,4,1,12,57,97jxqfbi28yoeedjbbw5xqhyi,1,67.6,16.8,2022-10-18T11:29:48.084Z,2022-10-18T11:29:50Z,3853635119,152,,3853635121,265,,3853635115,13,,3853635117,56,Right,3853635163,233,132,3853635123,286,,,,,,,,3o1we6pb4axflmhkn1r0b01xx,E. Kamczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473808353,132,4,1,12,57,9s9jvki6htleffykj88qcpwpy,0,32.4,83.2,2022-10-18T11:29:48.085Z,2022-10-18T11:29:50Z,3853635153,152,,3853635157,285,,3853635171,233,151,3853635151,56,Back,3853635155,265,,3853635149,13,,,,,,,,5es3kc7x38rotmzzcs46kb3hm,É. Sévenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473808531,152,1,1,13,27,97jxqfbi28yoeedjbbw5xqhyi,0,65.8,12.3,2022-10-18T11:30:17.715Z,2022-10-18T11:30:21Z,3853635921,213,0.8,3853635919,212,55.5,3853635907,5,,3853635911,152,,3853635915,140,100.0,3853635913,56,Center,3853635905,2,,3853635923,1,,8lqbmqjrc7ikjm0me2fsdej11,M. Dafeur,,3853635917,141,72.9,3853635909,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473808537,133,5,1,13,30,9s9jvki6htleffykj88qcpwpy,1,-1.1,27.8,2022-10-18T11:30:21.165Z,2022-10-18T12:16:19Z,3853635945,346,,3853635965,233,153,3853635943,56,Back,,,,,,,,,,,,,,,,5es3kc7x38rotmzzcs46kb3hm,É. Sévenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473808533,153,5,1,13,30,97jxqfbi28yoeedjbbw5xqhyi,0,101.1,72.2,2022-10-18T11:30:21.165Z,2022-10-18T11:30:23Z,3853635925,56,Center,3853635975,233,133,3853635927,346,,,,,,,,,,,,,,,,,8lqbmqjrc7ikjm0me2fsdej11,M. Dafeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473808685,134,1,1,13,56,9s9jvki6htleffykj88qcpwpy,1,4.9,38.6,2022-10-18T11:30:47.129Z,2022-10-18T11:30:51Z,3853636707,213,5.9,3853636699,56,Back,3853636703,141,18.0,3853636701,140,39.2,3853636713,74,,3853636705,212,38.6,3853636709,1,,3853636697,124,,dtl2shnzdg739pkag6fplb42y,M. Sieber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473808731,135,1,1,14,1,9s9jvki6htleffykj88qcpwpy,1,36,18.2,2022-10-18T11:30:51.352Z,2022-10-18T11:30:59Z,3853636933,3,,3853636943,212,8.9,3853636937,56,Back,3853636939,140,43.0,3853636941,141,10.9,3853636945,213,5.7,3853636935,168,,,,,9rab5estxnvvhj8evql7j68rt,O. Saunier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473808737,136,4,1,14,5,9s9jvki6htleffykj88qcpwpy,1,40.6,6.2,2022-10-18T11:30:55.559Z,2022-10-18T11:30:59Z,3853636967,56,Back,3853637001,233,154,3853636965,13,,3853636969,152,,3853636973,286,,3853636971,265,,,,,,,,56n1erg5gb7fq7ab8hz42bug9,A. Lamontagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473808735,154,4,1,14,5,97jxqfbi28yoeedjbbw5xqhyi,0,59.4,93.8,2022-10-18T11:30:55.560Z,2022-10-18T11:31:00Z,3853636955,13,,3853636959,152,,3853636957,56,Left,3853637009,233,136,3853636963,285,,3853636961,265,,,,,,,,11249ix42zyb89ipxrymbb2tw,L. Baga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473808891,137,1,1,14,32,9s9jvki6htleffykj88qcpwpy,1,39.7,6.2,2022-10-18T11:31:23.130Z,2022-10-18T11:31:26Z,3853637607,152,,3853637619,1,,3853637611,140,73.2,3853637615,212,35.4,3853637603,5,,3853637613,141,12.2,3853637605,155,,3853637617,213,0.1,1fcucvr07kupgc9ivux6cf76c,Y. Hall,,3853637609,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473808909,138,1,1,14,35,9s9jvki6htleffykj88qcpwpy,0,73.2,12.2,2022-10-18T11:31:25.993Z,2022-10-18T11:31:27Z,3853637693,213,0.5,3853637691,212,22.4,3853637683,3,,3853637687,140,91.5,3853637689,141,29.1,3853637685,56,Center,,,,,,,56n1erg5gb7fq7ab8hz42bug9,A. Lamontagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473808905,155,52,1,14,37,97jxqfbi28yoeedjbbw5xqhyi,1,10.7,73.2,2022-10-18T11:31:27.459Z,2022-10-18T11:31:27Z,,,,,,,,,,,,,,,,,,,,,,,,,7ei82jx0voz3m7g64d9ewmggl,M. Heil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473808971,156,1,1,14,40,97jxqfbi28yoeedjbbw5xqhyi,1,11.5,70.9,2022-10-18T11:31:31.058Z,2022-10-18T11:31:38Z,3853638001,141,32.1,3853638005,213,5.1,3853638003,212,29.0,3853637999,140,23.0,3853637995,56,Back,3853637991,123,,,,,,,,7ei82jx0voz3m7g64d9ewmggl,M. Heil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473808985,157,1,1,14,47,97jxqfbi28yoeedjbbw5xqhyi,0,32.1,27.1,2022-10-18T11:31:37.986Z,2022-10-18T11:31:39Z,3853638061,212,57.6,3853638065,1,,3853638063,213,0.0,3853638053,155,,3853638057,140,86.9,3853638059,141,30.6,3853638055,56,Center,,,,9k44thez31exd8pbq7i5wdbs9,M. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473808995,139,52,1,14,50,9s9jvki6htleffykj88qcpwpy,1,10.6,68.5,2022-10-18T11:31:40.615Z,2022-10-18T11:31:49Z,,,,,,,,,,,,,,,,,,,,,,,,,dtl2shnzdg739pkag6fplb42y,M. Sieber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473809119,140,1,1,15,10,9s9jvki6htleffykj88qcpwpy,0,13,62.6,2022-10-18T11:32:00.599Z,2022-10-18T11:32:04Z,3853638593,199,,3853638605,1,,3853638601,212,33.7,3853638597,140,44.9,3853638603,213,0.1,3853638599,141,68.2,3853638595,56,Back,,,,dtl2shnzdg739pkag6fplb42y,M. Sieber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473809155,158,1,1,15,15,97jxqfbi28yoeedjbbw5xqhyi,1,54.1,34.3,2022-10-18T11:32:06.132Z,2022-10-18T11:33:03Z,3853639207,22,,3853638741,141,57.0,3853638735,3,,3853638739,140,78.0,3853639205,210,16,3853638747,213,0.6,3853638737,56,Center,3853638743,212,29.5,arw9e50in9zw8e9eoul9x8rje,S. Kassi,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2473809161,159,49,1,15,18,97jxqfbi28yoeedjbbw5xqhyi,1,78.5,59,2022-10-18T11:32:08.867Z,2022-10-18T11:32:09Z,,,,,,,,,,,,,,,,,,,,,,,,,1jlc387u7fdpnnus9nlsb179w,R. Kouassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473809183,160,16,1,15,20,97jxqfbi28yoeedjbbw5xqhyi,1,90.4,64.8,2022-10-18T11:32:10.545Z,2022-10-18T11:32:38Z,3853638845,22,,3853638847,64,,3853639235,231,56.9,3853639221,55,158,3853639215,72,,3853639243,375,15:19.485,3853639217,80,,3853638849,56,Center,1jlc387u7fdpnnus9nlsb179w,R. Kouassi,,3853639225,102,47.7,3853639231,328,,3853639219,29,3853639239,374,3853639227,103,14.6,,3853639233,230,96.4,,,,,,2022-10-18 12:32:09.690,,,,,,,,,,
2473809339,141,1,1,16,7,9s9jvki6htleffykj88qcpwpy,1,50.2,49.9,2022-10-18T11:32:57.610Z,2022-10-18T11:32:59Z,3853639507,141,56.9,3853639503,56,Back,3853639511,213,2.6,3853639513,279,G,3853639505,140,42.2,3853639509,212,9.7,,,,,,,56n1erg5gb7fq7ab8hz42bug9,A. Lamontagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473809343,142,1,1,16,9,9s9jvki6htleffykj88qcpwpy,1,42.1,53.3,2022-10-18T11:32:59.659Z,2022-10-18T11:33:01Z,3853639529,56,Back,3853639535,212,11.9,3853639531,140,38.1,3853639533,141,36.9,3853639537,213,4.4,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473809369,143,1,1,16,11,9s9jvki6htleffykj88qcpwpy,1,37.8,33.4,2022-10-18T11:33:01.418Z,2022-10-18T11:33:06Z,3853639607,56,Center,3853639615,213,0.7,3853639611,141,53.0,3853639613,212,20.8,3853639609,140,53.0,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473809379,144,1,1,16,16,9s9jvki6htleffykj88qcpwpy,1,52.8,41.2,2022-10-18T11:33:06.489Z,2022-10-18T11:33:09Z,3853639645,140,43.5,3853639649,212,23.1,3853639647,141,10.4,3853639643,56,Back,3853639651,213,4.3,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473809401,145,1,1,16,18,9s9jvki6htleffykj88qcpwpy,0,43.5,10.4,2022-10-18T11:33:08.889Z,2022-10-18T11:33:10Z,3853639711,141,4.4,3853639715,213,6.1,3853639707,56,Right,3853639709,140,60.5,3853639713,212,18.3,,,,,,,,,,dhmjb5r24tlk47urk93o5kj1m,M. Antoine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473809409,161,8,1,16,21,97jxqfbi28yoeedjbbw5xqhyi,1,31.9,96.6,2022-10-18T11:33:11.715Z,2022-10-18T11:33:11Z,3853639745,56,Back,,,,,,,,,,,,,,,,,,,,,,ejzz3wi6gxujl6idun7k9wmvp,M. Levasseur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473809419,146,5,1,16,22,9s9jvki6htleffykj88qcpwpy,1,64.9,-1.5,2022-10-18T11:33:12.320Z,2022-10-18T12:16:19Z,3853639783,347,,3853639785,233,162,3853639781,56,Right,,,,,,,,,,,,,,,,dhmjb5r24tlk47urk93o5kj1m,M. Antoine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473809413,162,5,1,16,22,97jxqfbi28yoeedjbbw5xqhyi,0,35.1,101.5,2022-10-18T11:33:12.320Z,2022-10-18T11:33:14Z,3853639799,233,146,3853639757,347,,3853639755,56,Back,,,,,,,,,,,,,,,,ejzz3wi6gxujl6idun7k9wmvp,M. Levasseur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473809481,147,1,1,16,31,9s9jvki6htleffykj88qcpwpy,1,65,0,2022-10-18T11:33:21.895Z,2022-10-18T11:33:25Z,3853640009,141,25.8,3853640005,56,Center,3853640013,213,1.8,3853640011,212,19.2,3853640003,107,,3853640007,140,60.9,,,,,,,1fcucvr07kupgc9ivux6cf76c,Y. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473809485,148,1,1,16,35,9s9jvki6htleffykj88qcpwpy,0,60.9,25.8,2022-10-18T11:33:25.513Z,2022-10-18T11:33:26Z,3853640025,141,34.8,3853640021,56,Center,3853640029,213,0.7,3853640027,212,9.3,3853640023,140,67.6,,,,,,,,,,9rab5estxnvvhj8evql7j68rt,O. Saunier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473809493,163,8,1,16,37,97jxqfbi28yoeedjbbw5xqhyi,1,28.4,74.8,2022-10-18T11:33:27.252Z,2022-10-18T11:33:27Z,3853640041,56,Back,,,,,,,,,,,,,,,,,,,,,,arw9e50in9zw8e9eoul9x8rje,S. Kassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473809501,164,49,1,16,38,97jxqfbi28yoeedjbbw5xqhyi,1,35.8,92.1,2022-10-18T11:33:28.676Z,2022-10-18T11:33:28Z,,,,,,,,,,,,,,,,,,,,,,,,,8lqbmqjrc7ikjm0me2fsdej11,M. Dafeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473809521,165,1,1,16,38,97jxqfbi28yoeedjbbw5xqhyi,0,35.8,92.1,2022-10-18T11:33:29.186Z,2022-10-18T11:33:33Z,3853640141,213,6.2,3853640135,140,100.0,3853640139,212,69.5,3853640137,141,80.8,3853640143,1,,3853640133,56,Left,,,,,,,8lqbmqjrc7ikjm0me2fsdej11,M. Dafeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473809527,149,5,1,16,43,9s9jvki6htleffykj88qcpwpy,1,-1.6,20,2022-10-18T11:33:33.323Z,2022-10-18T12:16:20Z,3853640155,346,,3853640153,56,Back,3853640165,233,166,,,,,,,,,,,,,,,,9rab5estxnvvhj8evql7j68rt,O. Saunier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473809523,166,5,1,16,43,97jxqfbi28yoeedjbbw5xqhyi,0,101.6,80,2022-10-18T11:33:33.323Z,2022-10-18T11:33:34Z,3853640147,346,,3853640145,56,Left,3853640171,233,149,,,,,,,,,,,,,,,,8lqbmqjrc7ikjm0me2fsdej11,M. Dafeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473809599,150,1,1,16,52,9s9jvki6htleffykj88qcpwpy,1,4.6,47.8,2022-10-18T11:33:42.903Z,2022-10-18T11:33:46Z,3853640449,141,29.2,3853640445,56,Back,3853640443,124,,3853640447,140,5.9,3853640453,213,4.8,3853640457,237,,3853640451,212,12.7,,,,dtl2shnzdg739pkag6fplb42y,M. Sieber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473809619,151,1,1,16,55,9s9jvki6htleffykj88qcpwpy,1,5.1,23.7,2022-10-18T11:33:45.977Z,2022-10-18T11:33:49Z,3853640513,140,11.2,3853640509,56,Back,3853640519,212,12.9,3853640521,213,5.2,3853640515,141,7.3,,,,,,,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473809635,152,1,1,16,58,9s9jvki6htleffykj88qcpwpy,1,11.2,7.1,2022-10-18T11:33:48.985Z,2022-10-18T11:33:52Z,3853640587,56,Back,3853640593,212,25.2,3853640589,140,32.3,3853640595,213,0.5,3853640591,141,24.7,,,,,,,,,,dhmjb5r24tlk47urk93o5kj1m,M. Antoine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473809661,153,1,1,17,1,9s9jvki6htleffykj88qcpwpy,1,32.3,24.7,2022-10-18T11:33:52.042Z,2022-10-18T11:33:54Z,3853640687,56,Back,3853640693,212,14.0,3853640695,213,4.2,3853640691,141,7.0,3853640689,140,25.4,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473809667,154,3,1,17,4,9s9jvki6htleffykj88qcpwpy,0,27.2,16,2022-10-18T11:33:54.679Z,2022-10-18T11:33:57Z,3853640803,233,167,3853640725,56,Back,3853640727,285,,,,,,,,,,,,,,,,,1fcucvr07kupgc9ivux6cf76c,Y. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473809681,167,7,1,17,4,97jxqfbi28yoeedjbbw5xqhyi,1,72.8,84,2022-10-18T11:33:54.680Z,2022-10-18T11:33:57Z,3853640779,286,,3853640793,233,154,3853640777,56,Left,,,,,,,,,,,,,,,,11249ix42zyb89ipxrymbb2tw,L. Baga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473809683,168,49,1,17,6,97jxqfbi28yoeedjbbw5xqhyi,1,74.6,89.3,2022-10-18T11:33:56.992Z,2022-10-18T11:33:57Z,,,,,,,,,,,,,,,,,,,,,,,,,8lqbmqjrc7ikjm0me2fsdej11,M. Dafeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473809691,169,1,1,17,7,97jxqfbi28yoeedjbbw5xqhyi,0,74.6,89.3,2022-10-18T11:33:57.442Z,2022-10-18T11:33:58Z,3853640813,140,73.4,3853640817,212,3.3,3853640819,213,4.3,3853640811,56,Left,3853640815,141,84.8,,,,,,,,,,8lqbmqjrc7ikjm0me2fsdej11,M. Dafeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473809697,155,8,1,17,8,9s9jvki6htleffykj88qcpwpy,1,24.2,18,2022-10-18T11:33:58.440Z,2022-10-18T11:33:58Z,3853640825,56,Back,,,,,,,,,,,,,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473809715,156,49,1,17,9,9s9jvki6htleffykj88qcpwpy,1,24.5,15.9,2022-10-18T11:33:59.640Z,2022-10-18T11:33:59Z,,,,,,,,,,,,,,,,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473809739,157,4,1,17,10,9s9jvki6htleffykj88qcpwpy,1,25.7,19.4,2022-10-18T11:34:00.505Z,2022-10-18T11:34:03Z,3853640887,13,,3853640893,152,,3853640927,233,170,3853640895,285,,3853640889,295,,3853640891,56,Back,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473809743,170,4,1,17,10,97jxqfbi28yoeedjbbw5xqhyi,0,74.3,80.6,2022-10-18T11:34:00.506Z,2022-10-18T11:34:04Z,3853640915,13,,3853640919,56,Left,3853640931,233,157,3853640921,152,,3853640917,295,,3853640923,286,,,,,,,,11249ix42zyb89ipxrymbb2tw,L. Baga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473809811,158,1,1,17,22,9s9jvki6htleffykj88qcpwpy,1,26.2,18,2022-10-18T11:34:13.050Z,2022-10-18T11:34:15Z,3853641169,56,Back,3853641165,5,,3853641167,152,,3853641175,212,12.7,3853641171,140,22.9,3853641173,141,36.0,3853641177,213,1.8,,,,dhmjb5r24tlk47urk93o5kj1m,M. Antoine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473809843,159,1,1,17,25,9s9jvki6htleffykj88qcpwpy,1,23.5,42.1,2022-10-18T11:34:15.786Z,2022-10-18T11:34:20Z,3853641307,141,75.3,3853641303,56,Back,3853641311,213,1.6,3853641305,140,23.5,3853641309,212,22.6,,,,,,,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473809877,160,1,1,17,30,9s9jvki6htleffykj88qcpwpy,1,33.9,80.9,2022-10-18T11:34:20.570Z,2022-10-18T11:34:25Z,3853641427,212,13.2,3853641423,141,64.2,3853641419,56,Back,3853641421,140,27.5,3853641429,213,4.2,,,,,,,,,,5es3kc7x38rotmzzcs46kb3hm,É. Sévenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473809893,161,1,1,17,35,9s9jvki6htleffykj88qcpwpy,1,27.4,60.6,2022-10-18T11:34:25.320Z,2022-10-18T11:34:27Z,3853641491,212,18.0,3853641493,213,4.8,3853641489,141,34.2,3853641485,56,Back,3853641487,140,29.0,,,,,,,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473809895,162,43,1,17,36,9s9jvki6htleffykj88qcpwpy,1,0,0,2022-10-18T11:34:27.114Z,2022-10-18T11:34:32Z,3853641499,285,0,3853641497,56,Back,3853641619,144,50,,,,,,,,,,,,,,,,dhmjb5r24tlk47urk93o5kj1m,M. Antoine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473809919,163,4,1,17,38,9s9jvki6htleffykj88qcpwpy,1,29.6,34.8,2022-10-18T11:34:29.127Z,2022-10-18T11:34:32Z,3853641587,152,,3853641583,13,,3853641585,56,Back,3853641589,265,,3853641625,233,171,3853641591,285,,,,,,,,dhmjb5r24tlk47urk93o5kj1m,M. Antoine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473809927,171,4,1,17,38,97jxqfbi28yoeedjbbw5xqhyi,0,70.4,65.2,2022-10-18T11:34:29.128Z,2022-10-18T11:34:33Z,3853641613,152,,3853641617,286,,3853641609,13,,3853641631,233,163,3853641615,265,,3853641611,56,Center,,,,,,,8lqbmqjrc7ikjm0me2fsdej11,M. Dafeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
