id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/17/value,qualifier/16/value
2480251743,109,1,1,10,45,2gmv49xieg3zee2hx0lhcp17u,1,44.5,30.3,2022-11-01T11:04:37.612Z,2022-11-01T11:04:40Z,3887755707,56,Right,3887755715,213,5.5,3887755711,141,10.0,3887755709,140,57.6,3887755713,212,19.5,,,,,,,,,,2mo6msido3zv2vk24hed9rs9h,K. Gadéa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480251751,110,1,1,10,48,2gmv49xieg3zee2hx0lhcp17u,0,59.6,9.8,2022-11-01T11:04:40.461Z,2022-11-01T11:04:41Z,3887755741,213,1.1,3887755733,56,Center,3887755735,140,65.5,3887755737,141,28.9,3887755739,212,14.4,,,,,,,,,,6rcnj96do9ermnza1covi9ujt,E. Kouache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480251755,95,8,1,10,50,9s9jvki6htleffykj88qcpwpy,1,39.8,74.2,2022-11-01T11:04:42.542Z,2022-11-01T11:04:42Z,3887755769,56,Back,,,,,,,,,,,,,,,,,,,,,,9rab5estxnvvhj8evql7j68rt,O. Saunier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480251767,96,50,1,10,52,9s9jvki6htleffykj88qcpwpy,1,39.2,79.6,2022-11-01T11:04:44.541Z,2022-11-01T11:04:46Z,3887755811,286,,3887755841,233,111,3887755809,56,Back,,,,,,,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480251775,111,7,1,10,52,2gmv49xieg3zee2hx0lhcp17u,1,60.8,20.4,2022-11-01T11:04:44.542Z,2022-11-01T11:04:46Z,3887755835,233,96,3887755829,285,,3887755827,56,Right,,,,,,,,,,,,,,,,5x0qvm5o4qbijkh8r8vs2ys45,E. Sumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480251787,112,1,1,10,53,2gmv49xieg3zee2hx0lhcp17u,0,55.5,15.9,2022-11-01T11:04:46.060Z,2022-11-01T11:04:48Z,3887755867,56,Right,3887755877,213,5.9,3887755871,141,9.1,3887755875,212,13.9,3887755869,140,68.0,,,,,,,,,,5kg2obqjcypb3d2yt4d4xoo2x,R. Enguehard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480251795,97,49,1,10,57,9s9jvki6htleffykj88qcpwpy,1,34.2,89.6,2022-11-01T11:04:49.807Z,2022-11-01T11:04:49Z,,,,,,,,,,,,,,,,,,,,,,,,,5orsug2d4b7zzjat6eh9ks2qd,C. Bornes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480251801,98,1,1,10,58,9s9jvki6htleffykj88qcpwpy,1,34.2,89.6,2022-11-01T11:04:50.447Z,2022-11-01T11:04:51Z,3887755907,56,Back,3887755915,213,4.0,3887755911,141,75.6,3887755909,140,27.1,3887755913,212,12.1,,,,,,,,,,5orsug2d4b7zzjat6eh9ks2qd,C. Bornes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480251821,99,1,1,10,59,9s9jvki6htleffykj88qcpwpy,1,27.1,75.6,2022-11-01T11:04:51.472Z,2022-11-01T11:04:54Z,3887755983,213,6.0,3887755973,155,,3887755979,141,68.1,3887755975,56,Back,3887755981,212,19.6,3887755977,140,45.1,,,,,,,5es3kc7x38rotmzzcs46kb3hm,É. Sévenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480251825,100,61,1,11,1,9s9jvki6htleffykj88qcpwpy,0,45.1,68.1,2022-11-01T11:04:53.871Z,2022-11-01T11:04:54Z,3887755989,56,Back,,,,,,,,,,,,,,,,,,,,,,56n1erg5gb7fq7ab8hz42bug9,A. Lamontagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480251831,113,49,1,11,2,2gmv49xieg3zee2hx0lhcp17u,1,67.2,27.4,2022-11-01T11:04:54.780Z,2022-11-01T11:04:54Z,,,,,,,,,,,,,,,,,,,,,,,,,5x0qvm5o4qbijkh8r8vs2ys45,E. Sumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480251847,114,1,1,11,2,2gmv49xieg3zee2hx0lhcp17u,0,67.2,27.4,2022-11-01T11:04:55.165Z,2022-11-01T11:04:57Z,3887756069,141,79.4,3887756073,213,0.8,3887756065,56,Left,3887756067,140,100.0,3887756075,1,,3887756071,212,50.2,3887756063,155,,,,,5x0qvm5o4qbijkh8r8vs2ys45,E. Sumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480251851,101,5,1,11,4,9s9jvki6htleffykj88qcpwpy,1,-1,26,2022-11-01T11:04:57.007Z,2022-11-01T11:46:02Z,3887756093,233,115,3887756087,346,,3887756085,56,Back,,,,,,,,,,,,,,,,56n1erg5gb7fq7ab8hz42bug9,A. Lamontagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480251849,115,5,1,11,4,2gmv49xieg3zee2hx0lhcp17u,0,101,74,2022-11-01T11:04:57.007Z,2022-11-01T11:04:58Z,3887756079,346,,3887756117,233,101,3887756077,56,Center,,,,,,,,,,,,,,,,5x0qvm5o4qbijkh8r8vs2ys45,E. Sumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480251955,102,1,1,11,33,9s9jvki6htleffykj88qcpwpy,0,5,38.8,2022-11-01T11:05:25.933Z,2022-11-01T11:05:28Z,3887756611,1,,3887756605,141,38.3,3887756601,56,Back,3887756607,212,33.3,3887756599,124,,3887756609,213,6.3,3887756613,74,,3887756603,140,36.7,dtl2shnzdg739pkag6fplb42y,M. Sieber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480251971,116,1,1,11,38,2gmv49xieg3zee2hx0lhcp17u,1,69.6,62.1,2022-11-01T11:05:30.989Z,2022-11-01T11:05:32Z,3887756687,213,3.4,3887756681,140,51.6,3887756685,212,19.3,3887756677,3,,3887756683,141,56.0,3887756679,56,Center,,,,,,,ah7sbrjt4lz1t4zww2l4sf1ex,L. Rueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480251975,117,49,1,11,40,2gmv49xieg3zee2hx0lhcp17u,1,51.6,56,2022-11-01T11:05:32.413Z,2022-11-01T11:05:32Z,,,,,,,,,,,,,,,,,,,,,,,,,5x0qvm5o4qbijkh8r8vs2ys45,E. Sumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480251977,118,1,1,11,40,2gmv49xieg3zee2hx0lhcp17u,1,51.6,56,2022-11-01T11:05:32.621Z,2022-11-01T11:05:34Z,3887756703,56,Center,3887756709,212,19.8,3887756707,141,78.1,3887756711,213,0.9,3887756705,140,63.9,,,,,,,,,,5x0qvm5o4qbijkh8r8vs2ys45,E. Sumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480251993,119,1,1,11,42,2gmv49xieg3zee2hx0lhcp17u,1,63.5,79.6,2022-11-01T11:05:34.509Z,2022-11-01T11:05:40Z,3887756841,212,27.9,3887756837,140,89.7,3887756835,56,Left,3887756843,213,0.2,3887756839,141,86.0,,,,,,,,,,5kg2obqjcypb3d2yt4d4xoo2x,R. Enguehard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480251999,120,3,1,11,48,2gmv49xieg3zee2hx0lhcp17u,0,95.2,93.6,2022-11-01T11:05:40.797Z,2022-11-01T11:05:42Z,3887756863,56,Left,3887756867,211,,3887756865,286,,,,,,,,,,,,,,,,,2pd1juglwcvhspyva4soomyy2,N. Ali Nadjim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252003,103,49,1,11,50,9s9jvki6htleffykj88qcpwpy,1,10.5,14.4,2022-11-01T11:05:42.863Z,2022-11-01T11:05:42Z,,,,,,,,,,,,,,,,,,,,,,,,,1fcucvr07kupgc9ivux6cf76c,Y. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252005,104,1,1,11,50,9s9jvki6htleffykj88qcpwpy,0,10.5,14.4,2022-11-01T11:05:43.023Z,2022-11-01T11:05:43Z,3887756879,140,12.1,3887756877,56,Back,3887756885,213,5.3,3887756881,141,10.9,3887756883,212,2.9,,,,,,,,,,1fcucvr07kupgc9ivux6cf76c,Y. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252009,121,1,1,11,52,2gmv49xieg3zee2hx0lhcp17u,1,90.7,83.9,2022-11-01T11:05:45.181Z,2022-11-01T11:05:46Z,3887756913,140,81.0,3887756917,212,10.8,3887756911,56,Left,3887756915,141,89.1,3887756919,213,2.8,,,,,,,,,,6rcnj96do9ermnza1covi9ujt,E. Kouache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252011,122,49,1,11,53,2gmv49xieg3zee2hx0lhcp17u,1,81,89.1,2022-11-01T11:05:46.382Z,2022-11-01T11:05:46Z,,,,,,,,,,,,,,,,,,,,,,,,,5kg2obqjcypb3d2yt4d4xoo2x,R. Enguehard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252019,123,1,1,11,55,2gmv49xieg3zee2hx0lhcp17u,0,81,89.1,2022-11-01T11:05:47.614Z,2022-11-01T11:05:50Z,3887756949,155,,3887756959,213,4.8,3887756951,56,Center,3887756955,141,52.1,3887756957,212,25.3,3887756953,140,83.7,,,,,,,5kg2obqjcypb3d2yt4d4xoo2x,R. Enguehard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252013,105,44,1,11,55,9s9jvki6htleffykj88qcpwpy,1,14.8,49.1,2022-11-01T11:05:48.078Z,2022-11-01T11:05:50Z,3887756973,233,124,3887756929,56,Back,3887756931,285,,,,,,,,,,,,,,,,,5orsug2d4b7zzjat6eh9ks2qd,C. Bornes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252021,124,44,1,11,55,2gmv49xieg3zee2hx0lhcp17u,0,85.2,50.9,2022-11-01T11:05:48.079Z,2022-11-01T11:05:51Z,3887756969,286,,3887756977,233,105,3887756967,56,Center,,,,,,,,,,,,,,,,88n7oswbclrfxt277vp6vpgd0,Kelsey Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252015,106,12,1,11,56,9s9jvki6htleffykj88qcpwpy,1,13.2,50.3,2022-11-01T11:05:48.573Z,2022-11-01T11:05:49Z,3887756965,15,,3887756939,212,21.2,3887756933,56,Back,3887756941,213,0.7,3887756935,140,28.4,3887756937,141,70.9,,,,,,,5orsug2d4b7zzjat6eh9ks2qd,C. Bornes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252027,125,1,1,11,59,2gmv49xieg3zee2hx0lhcp17u,1,77.4,51.3,2022-11-01T11:05:51.916Z,2022-11-01T11:05:53Z,3887757017,140,69.5,3887757021,212,9.5,3887757015,56,Center,3887757019,141,44.5,3887757023,213,3.7,,,,,,,,,,cjgr7t23bk1l43hegrkmtslih,C. Gavory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252037,126,1,1,12,1,2gmv49xieg3zee2hx0lhcp17u,1,69.5,44.5,2022-11-01T11:05:53.404Z,2022-11-01T11:05:56Z,3887757065,212,27.5,3887757061,140,88.2,3887757067,213,5.5,3887757059,56,Right,3887757063,141,16.2,,,,,,,,,,6rcnj96do9ermnza1covi9ujt,E. Kouache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252049,127,1,1,12,3,2gmv49xieg3zee2hx0lhcp17u,1,92.4,12.3,2022-11-01T11:05:55.950Z,2022-11-01T11:06:30Z,3887757119,56,Center,3887757115,2,,3887757117,155,,3887757673,154,,3887757123,141,64.0,3887757675,22,,3887757671,210,16,3887757129,1,,cjgr7t23bk1l43hegrkmtslih,C. Gavory,,3887757121,140,3887757125,212,3887757127,213,1.6,,,92.6,35.2,,,,,1,,,,,,,,,,,,,,,
2480252051,128,16,1,12,5,2gmv49xieg3zee2hx0lhcp17u,1,92.6,64.6,2022-11-01T11:05:58.252Z,2022-11-01T11:06:30Z,3887757703,230,99.4,3887757683,29,,3887757699,328,,3887757139,56,Center,3887757691,102,52.3,3887757685,154,,3887757687,55,127,3887757195,374,2022-11-01 11:05:57.496,ah7sbrjt4lz1t4zww2l4sf1ex,L. Rueda,,3887757705,231,3887757137,64,3887757135,22,,3887757695,214,53.8,,3887757697,108,,,,3887757681,76,3887757693,103,15.2,3887757199,375,12:05.095,3887757191,20,3887757701,136,,,
2480252207,107,1,1,12,51,9s9jvki6htleffykj88qcpwpy,1,49.9,50,2022-11-01T11:06:44.207Z,2022-11-01T11:07:19Z,3887757895,213,2.3,3887757891,141,57.8,3887757897,279,G,3887757887,56,Back,3887757893,212,7.1,3887757889,140,45.4,,,,,,,dsm8r3i2k45d7vlqkmzaog9w4,Z. Stiévenart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252213,108,1,1,12,54,9s9jvki6htleffykj88qcpwpy,1,45.1,54,2022-11-01T11:06:47.213Z,2022-11-01T11:06:49Z,3887757923,212,7.2,3887757919,140,39.0,3887757917,56,Back,3887757921,141,58.7,3887757925,213,2.7,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252217,109,1,1,12,56,9s9jvki6htleffykj88qcpwpy,0,37.4,56.9,2022-11-01T11:06:49.243Z,2022-11-01T11:06:52Z,3887757999,233,129,3887758003,286,,3887757943,141,54.8,3887757997,236,,3887757939,56,Back,3887757945,212,2.2,3887757941,140,39.0,3887757947,213,5.6,9rab5estxnvvhj8evql7j68rt,O. Saunier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252225,129,74,1,12,56,2gmv49xieg3zee2hx0lhcp17u,1,66.1,50.1,2022-11-01T11:06:49.244Z,2022-11-01T11:09:55Z,3887757991,285,,3887757989,56,Center,3887758005,233,109,,,,,,,,,,,,,,,,ah7sbrjt4lz1t4zww2l4sf1ex,L. Rueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252239,110,1,1,13,1,9s9jvki6htleffykj88qcpwpy,0,31.2,56.1,2022-11-01T11:06:53.516Z,2022-11-01T11:06:56Z,3887758039,157,,3887758051,1,,3887758043,140,49.1,3887758049,213,0.0,3887758047,212,18.8,3887758041,56,Back,3887758045,141,56.7,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252233,130,44,1,13,2,2gmv49xieg3zee2hx0lhcp17u,1,48.3,48.2,2022-11-01T11:06:54.685Z,2022-11-01T11:06:56Z,3887758029,285,,3887758027,56,Back,3887758079,233,111,,,,,,,,,,,,,,,,5x0qvm5o4qbijkh8r8vs2ys45,E. Sumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252245,111,44,1,13,2,9s9jvki6htleffykj88qcpwpy,0,51.7,51.8,2022-11-01T11:06:54.686Z,2022-11-01T11:06:56Z,3887758083,233,130,3887758087,286,,3887758075,56,Center,,,,,,,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252241,131,1,1,13,2,2gmv49xieg3zee2hx0lhcp17u,0,45.7,53.1,2022-11-01T11:06:55.165Z,2022-11-01T11:06:56Z,3887758063,212,15.9,3887758057,56,Center,3887758055,3,,3887758061,141,52.2,3887758065,213,6.2,3887758059,140,60.8,,,,,,,5x0qvm5o4qbijkh8r8vs2ys45,E. Sumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252255,112,1,1,13,7,9s9jvki6htleffykj88qcpwpy,0,54,33.6,2022-11-01T11:06:59.532Z,2022-11-01T11:07:00Z,3887758123,155,,3887758125,56,Center,3887758127,140,69.8,3887758133,213,0.1,3887758131,212,16.7,3887758129,141,35.8,,,,,,,9rab5estxnvvhj8evql7j68rt,O. Saunier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252265,132,49,1,13,10,2gmv49xieg3zee2hx0lhcp17u,1,24.2,66,2022-11-01T11:07:03.005Z,2022-11-01T11:07:03Z,,,,,,,,,,,,,,,,,,,,,,,,,2mo6msido3zv2vk24hed9rs9h,K. Gadéa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252271,133,1,1,13,10,2gmv49xieg3zee2hx0lhcp17u,1,24.2,66,2022-11-01T11:07:03.357Z,2022-11-01T11:07:06Z,3887758213,56,Back,3887758215,140,29.4,3887758221,213,4.9,3887758217,141,32.7,3887758219,212,23.3,,,,,,,,,,2mo6msido3zv2vk24hed9rs9h,K. Gadéa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252283,134,1,1,13,14,2gmv49xieg3zee2hx0lhcp17u,1,34,25.8,2022-11-01T11:07:06.877Z,2022-11-01T11:07:09Z,3887758279,212,16.0,3887758273,56,Back,3887758281,213,5.4,3887758277,141,7.1,3887758275,140,43.2,,,,,,,,,,6rcnj96do9ermnza1covi9ujt,E. Kouache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252285,135,1,1,13,17,2gmv49xieg3zee2hx0lhcp17u,0,43.2,7.1,2022-11-01T11:07:09.837Z,2022-11-01T11:07:10Z,3887758297,140,57.8,3887758301,212,16.8,3887758295,56,Right,3887758303,213,0.4,3887758299,141,17.1,,,,,,,,,,cjgr7t23bk1l43hegrkmtslih,C. Gavory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252289,113,8,1,13,18,9s9jvki6htleffykj88qcpwpy,1,44.8,78.2,2022-11-01T11:07:11.228Z,2022-11-01T11:07:11Z,3887758321,56,Back,,,,,,,,,,,,,,,,,,,,,,5es3kc7x38rotmzzcs46kb3hm,É. Sévenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252303,136,1,1,13,20,2gmv49xieg3zee2hx0lhcp17u,1,33.9,6.5,2022-11-01T11:07:12.717Z,2022-11-01T11:07:15Z,3887758379,56,Back,3887758383,141,39.1,3887758381,140,24.1,3887758385,212,24.4,3887758387,213,2.0,,,,,,,,,,5kg2obqjcypb3d2yt4d4xoo2x,R. Enguehard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252333,137,1,1,13,23,2gmv49xieg3zee2hx0lhcp17u,1,23.5,41.3,2022-11-01T11:07:15.549Z,2022-11-01T11:07:22Z,3887758503,213,1.3,3887758497,140,31.6,3887758495,56,Back,3887758499,141,79.4,3887758501,212,27.3,,,,,,,,,,2mo6msido3zv2vk24hed9rs9h,K. Gadéa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252337,138,1,1,13,30,2gmv49xieg3zee2hx0lhcp17u,0,39.6,76.4,2022-11-01T11:07:22.749Z,2022-11-01T11:07:23Z,3887758521,140,60.5,3887758525,212,22.1,3887758527,213,6.2,3887758523,141,72.9,3887758519,56,Center,,,,,,,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252343,114,8,1,13,32,9s9jvki6htleffykj88qcpwpy,1,38,24.9,2022-11-01T11:07:24.572Z,2022-11-01T11:07:24Z,3887758537,56,Back,,,,,,,,,,,,,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252349,115,49,1,13,33,9s9jvki6htleffykj88qcpwpy,1,26.9,24.3,2022-11-01T11:07:25.694Z,2022-11-01T11:07:25Z,,,,,,,,,,,,,,,,,,,,,,,,,1fcucvr07kupgc9ivux6cf76c,Y. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252359,116,1,1,13,33,9s9jvki6htleffykj88qcpwpy,1,26.2,29.4,2022-11-01T11:07:26.203Z,2022-11-01T11:07:30Z,3887758599,141,42.4,3887758597,140,22.8,3887758595,56,Back,3887758601,212,9.5,3887758603,213,2.0,,,,,,,,,,1fcucvr07kupgc9ivux6cf76c,Y. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252363,117,1,1,13,37,9s9jvki6htleffykj88qcpwpy,1,24.2,30.6,2022-11-01T11:07:30.252Z,2022-11-01T11:07:32Z,3887758623,213,5.0,3887758619,141,9.5,3887758621,212,14.9,3887758615,56,Back,3887758617,140,27.9,,,,,,,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252369,118,3,1,13,40,9s9jvki6htleffykj88qcpwpy,1,30.8,12.2,2022-11-01T11:07:32.431Z,2022-11-01T11:07:35Z,3887758653,285,,3887758651,56,Back,3887758661,233,139,,,,,,,,,,,,,,,,1fcucvr07kupgc9ivux6cf76c,Y. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252371,139,45,1,13,40,2gmv49xieg3zee2hx0lhcp17u,0,69.2,87.8,2022-11-01T11:07:32.431Z,2022-11-01T11:07:35Z,3887758657,56,Left,3887758669,286,,3887758665,233,118,,,,,,,,,,,,,,,,ah7sbrjt4lz1t4zww2l4sf1ex,L. Rueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252373,119,1,1,13,42,9s9jvki6htleffykj88qcpwpy,1,31.5,15.3,2022-11-01T11:07:34.732Z,2022-11-01T11:07:36Z,3887758683,213,5.1,3887758677,140,34.0,3887758681,212,6.3,3887758675,56,Back,3887758679,141,6.8,,,,,,,,,,1fcucvr07kupgc9ivux6cf76c,Y. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252375,120,1,1,13,44,9s9jvki6htleffykj88qcpwpy,1,36,6.8,2022-11-01T11:07:36.687Z,2022-11-01T11:07:37Z,3887758699,212,6.6,3887758701,213,1.3,3887758697,141,16.2,3887758695,140,37.6,3887758693,56,Back,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252387,121,1,1,13,44,9s9jvki6htleffykj88qcpwpy,1,37.6,16.2,2022-11-01T11:07:37.262Z,2022-11-01T11:07:39Z,3887758743,140,52.8,3887758749,213,5.8,3887758745,141,3.5,3887758741,56,Right,3887758747,212,18.1,,,,,,,,,,1fcucvr07kupgc9ivux6cf76c,Y. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252391,122,61,1,13,47,9s9jvki6htleffykj88qcpwpy,0,52.8,3.5,2022-11-01T11:07:39.837Z,2022-11-01T11:07:40Z,3887758757,56,Right,,,,,,,,,,,,,,,,,,,,,,dsm8r3i2k45d7vlqkmzaog9w4,Z. Stiévenart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252401,140,1,1,13,50,2gmv49xieg3zee2hx0lhcp17u,0,45,94.5,2022-11-01T11:07:43.135Z,2022-11-01T11:07:43Z,3887758799,141,100.0,3887758803,213,1.5,3887758795,56,Back,3887758797,140,45.1,3887758801,212,4.9,3887758805,1,,3887758793,157,,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252411,123,5,1,13,51,9s9jvki6htleffykj88qcpwpy,1,55.1,-1.8,2022-11-01T11:07:43.470Z,2022-11-01T11:46:02Z,3887758843,56,Right,3887758845,347,,3887758855,233,141,,,,,,,,,,,,,,,,dsm8r3i2k45d7vlqkmzaog9w4,Z. Stiévenart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252403,141,5,1,13,51,2gmv49xieg3zee2hx0lhcp17u,0,44.9,101.8,2022-11-01T11:07:43.470Z,2022-11-01T11:07:46Z,3887758807,56,Back,3887758859,233,123,3887758809,347,,,,,,,,,,,,,,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252433,124,1,1,13,57,9s9jvki6htleffykj88qcpwpy,1,56.6,0,2022-11-01T11:07:49.421Z,2022-11-01T11:07:50Z,3887758951,212,8.0,3887758943,107,,3887758949,141,10.0,3887758947,140,56.1,3887758945,56,Right,3887758953,213,1.6,,,,,,,1fcucvr07kupgc9ivux6cf76c,Y. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252445,125,1,1,13,58,9s9jvki6htleffykj88qcpwpy,1,56.1,8.8,2022-11-01T11:07:50.752Z,2022-11-01T11:07:54Z,3887759023,213,5.3,3887759019,141,5.3,3887759015,56,Right,3887759021,212,2.9,3887759017,140,57.7,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252447,126,1,1,14,2,9s9jvki6htleffykj88qcpwpy,0,63.6,3.7,2022-11-01T11:07:54.798Z,2022-11-01T11:07:55Z,3887759041,213,5.4,3887759033,140,66.1,3887759035,141,0.0,3887759031,56,Right,3887759037,212,4.2,,,,,,,,,,1fcucvr07kupgc9ivux6cf76c,Y. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252451,127,5,1,14,2,9s9jvki6htleffykj88qcpwpy,0,67.6,-1.6,2022-11-01T11:07:55.165Z,2022-11-01T11:46:02Z,3887759113,233,142,3887759049,56,Right,3887759053,347,,,,,,,,,,,,,,,,,1fcucvr07kupgc9ivux6cf76c,Y. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252457,142,5,1,14,2,2gmv49xieg3zee2hx0lhcp17u,1,32.4,101.6,2022-11-01T11:07:55.165Z,2022-11-01T11:07:59Z,3887759109,233,127,3887759097,347,,3887759095,56,Back,,,,,,,,,,,,,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252487,143,1,1,14,13,2gmv49xieg3zee2hx0lhcp17u,0,30.8,100,2022-11-01T11:08:05.565Z,2022-11-01T11:08:07Z,3887759237,141,89.3,3887759235,140,41.2,3887759231,107,,3887759239,212,13.9,3887759241,213,5.6,3887759233,56,Back,,,,,,,5kg2obqjcypb3d2yt4d4xoo2x,R. Enguehard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480252497,128,8,1,14,15,9s9jvki6htleffykj88qcpwpy,1,57.9,7.6,2022-11-01T11:08:07.407Z,2022-11-01T11:09:26Z,3887759291,56,Right,,,,,,,,,,,,,,,,,,,,,,1fcucvr07kupgc9ivux6cf76c,Y. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
