id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/16/value,qualifier/13/value
2526403423,404,5,1,34,28,97jxqfbi28yoeedjbbw5xqhyi,0,101.4,84.8,2023-04-01T12:20:56.427Z,2023-04-01T12:21:17Z,4151855639,346,,4151856725,233,336,4151855637,56,Left,,,,,,,,,,,,,,,,7mehuya25b282lf1aqllzc3px,C. Meffometou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526403827,337,1,1,34,52,axvm5zg0mk4bp06wpec9vw27e,1,5.1,39.1,2023-04-01T12:21:20.565Z,2023-04-01T12:21:23Z,4151857641,1,,4151857629,124,,4151857635,141,28.5,4151857633,140,43.0,4151857645,74,,4151857631,56,Back,4151857637,212,40.4,4151857639,213,6.1,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526403833,338,1,1,34,55,axvm5zg0mk4bp06wpec9vw27e,0,43,28.5,2023-04-01T12:21:23.604Z,2023-04-01T12:21:24Z,4151857655,3,,4151857663,141,26.1,4151857665,212,3.1,4151857657,168,,4151857659,56,Back,4151857667,213,5.7,4151857661,140,45.5,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526403887,405,49,1,34,58,97jxqfbi28yoeedjbbw5xqhyi,1,61.2,75.6,2023-04-01T12:21:26.698Z,2023-04-01T12:21:26Z,,,,,,,,,,,,,,,,,,,,,,,,,8lqbmqjrc7ikjm0me2fsdej11,M. Dafeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526404011,406,1,1,34,59,97jxqfbi28yoeedjbbw5xqhyi,0,60.8,70.5,2023-04-01T12:21:27.250Z,2023-04-01T12:21:41Z,4151858597,212,39.0,4151858589,155,,4151858593,140,92.2,4151858595,141,100.0,4151858591,56,Left,4151858601,1,,4151858599,213,0.6,,,,8lqbmqjrc7ikjm0me2fsdej11,M. Dafeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526403969,339,56,1,35,4,axvm5zg0mk4bp06wpec9vw27e,1,0,0,2023-04-01T12:21:32.532Z,2023-04-01T12:21:32Z,4151858331,56,Back,,,,,,,,,,,,,,,,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526404015,340,5,1,35,5,axvm5zg0mk4bp06wpec9vw27e,1,7.2,-1,2023-04-01T12:21:33.699Z,2023-04-01T12:21:36Z,4151858759,233,407,4151858613,347,,4151858611,56,Back,,,,,,,,,,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526404035,407,5,1,35,5,97jxqfbi28yoeedjbbw5xqhyi,0,92.8,101,2023-04-01T12:21:33.699Z,2023-04-01T12:27:07Z,4151858685,56,Left,4151858763,233,340,4151858691,347,,,,,,,,,,,,,,,,,8lqbmqjrc7ikjm0me2fsdej11,M. Dafeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526404175,341,1,1,35,14,axvm5zg0mk4bp06wpec9vw27e,0,7.6,0,2023-04-01T12:21:42.403Z,2023-04-01T12:21:44Z,4151859369,107,,4151859377,212,11.2,4151859375,141,8.8,4151859371,56,Back,4151859373,140,16.0,4151859379,213,0.7,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526404199,408,8,1,35,16,97jxqfbi28yoeedjbbw5xqhyi,1,87.1,87.8,2023-04-01T12:21:44.889Z,2023-04-01T12:21:45Z,4151859503,56,Left,,,,,,,,,,,,,,,,,,,,,,8lqbmqjrc7ikjm0me2fsdej11,M. Dafeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526404335,342,1,1,35,18,axvm5zg0mk4bp06wpec9vw27e,1,17.6,12.3,2023-04-01T12:21:46.291Z,2023-04-01T12:21:51Z,4151860167,140,20.2,4151860173,213,1.4,4151860169,141,34.0,4151860165,56,Back,4151860171,212,15.0,,,,,,,,,,7lqdu42zczlrnowx70hu12sb9,L. Declercq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526404357,343,1,1,35,23,axvm5zg0mk4bp06wpec9vw27e,1,27,37.4,2023-04-01T12:21:51.699Z,2023-04-01T12:21:53Z,4151860283,212,7.3,4151860285,213,4.2,4151860277,56,Back,4151860281,141,28.0,4151860279,140,23.7,,,,,,,,,,8jc8ndxlodfrhxxao3k1fknbo,K. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526404385,344,1,1,35,24,axvm5zg0mk4bp06wpec9vw27e,0,24.3,24.7,2023-04-01T12:21:52.947Z,2023-04-01T12:21:54Z,4151860439,140,30.4,4151860437,56,Back,4151860441,141,11.1,4151860445,213,5.3,4151860443,212,11.2,,,,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526404419,409,49,1,35,27,97jxqfbi28yoeedjbbw5xqhyi,1,72.7,77.8,2023-04-01T12:21:55.657Z,2023-04-01T12:21:55Z,,,,,,,,,,,,,,,,,,,,,,,,,8ls23zdsn7vn3bsx8o3gzwrh0,A. Fontaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526404489,410,1,1,35,29,97jxqfbi28yoeedjbbw5xqhyi,1,79.1,69.1,2023-04-01T12:21:57.568Z,2023-04-01T12:22:00Z,4151861029,212,20.2,4151861027,141,74.5,4151861031,213,0.2,4151861023,56,Center,4151861025,140,98.0,,,,,,,,,,8ls23zdsn7vn3bsx8o3gzwrh0,A. Fontaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526404563,411,1,1,35,31,97jxqfbi28yoeedjbbw5xqhyi,1,98.5,74.4,2023-04-01T12:21:59.994Z,2023-04-01T12:22:03Z,4151861469,155,,4151861475,141,37.3,4151861473,140,90.9,4151861467,2,,4151861477,212,26.5,4151861471,56,Center,4151861479,213,4.4,,,,8lqbmqjrc7ikjm0me2fsdej11,M. Dafeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526404569,412,61,1,35,35,97jxqfbi28yoeedjbbw5xqhyi,0,90.7,37.1,2023-04-01T12:22:03.738Z,2023-04-01T12:22:04Z,4151861507,56,Center,,,,,,,,,,,,,,,,,,,,,,996uvthtn0ho4doic5mcty6z9,B. Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526404583,345,61,1,35,36,axvm5zg0mk4bp06wpec9vw27e,1,8.3,55.7,2023-04-01T12:22:04.383Z,2023-04-01T12:22:04Z,4151861569,56,Back,,,,,,,,,,,,,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526404613,346,49,1,35,37,axvm5zg0mk4bp06wpec9vw27e,1,7.4,46.1,2023-04-01T12:22:05.909Z,2023-04-01T12:22:06Z,,,,,,,,,,,,,,,,,,,,,,,,,eko9p1p9gjg7gxjla6chb6i95,H. Fercocq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526404727,347,1,1,35,39,axvm5zg0mk4bp06wpec9vw27e,1,22.8,51.5,2023-04-01T12:22:07.667Z,2023-04-01T12:22:14Z,4151862303,212,7.1,4151862305,213,5.5,4151862301,141,44.3,4151862299,140,27.7,4151862297,56,Back,,,,,,,,,,eko9p1p9gjg7gxjla6chb6i95,H. Fercocq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526404837,348,1,1,35,46,axvm5zg0mk4bp06wpec9vw27e,1,55.6,38,2023-04-01T12:22:14.211Z,2023-04-01T12:22:22Z,4151862879,140,79.8,4151862881,141,12.6,4151862877,56,Right,4151862885,213,5.7,4151862883,212,30.7,,,,,,,,,,792nmu21pzzd6eak34jk1qlwq,M. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526404873,349,1,1,35,54,axvm5zg0mk4bp06wpec9vw27e,0,94,16.9,2023-04-01T12:22:22.084Z,2023-04-01T12:22:41Z,4151863103,213,0.9,4151863095,56,Center,4151863099,141,30.3,4151864089,233,413,4151863097,140,100.0,4151863101,212,11.5,4151863091,2,,,,,9k4n3testzamjmqoda5g4k3x1,María Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526404889,413,43,1,35,54,97jxqfbi28yoeedjbbw5xqhyi,1,0,0,2023-04-01T12:22:22.184Z,2023-04-01T12:22:38Z,4151863151,185,0,4151863155,56,Back,4151863251,233,349,4151864015,144,12,,,,,,,,,,,,,7mehuya25b282lf1aqllzc3px,C. Meffometou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526405123,350,5,1,35,56,axvm5zg0mk4bp06wpec9vw27e,0,101.2,21.4,2023-04-01T12:22:24.068Z,2023-04-01T12:22:56Z,4151864319,56,Center,4151865547,233,414,4151864321,346,,,,,,,,,,,,,,,,,9k4n3testzamjmqoda5g4k3x1,María Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526405021,414,5,1,35,56,97jxqfbi28yoeedjbbw5xqhyi,1,-1.2,78.6,2023-04-01T12:22:24.068Z,2023-04-01T12:27:07Z,4151863829,346,,4151865513,233,350,4151863827,56,Back,,,,,,,,,,,,,,,,7mehuya25b282lf1aqllzc3px,C. Meffometou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526405097,415,1,1,36,12,97jxqfbi28yoeedjbbw5xqhyi,1,2.9,47.8,2023-04-01T12:22:40.225Z,2023-04-01T12:22:41Z,4151864191,212,31.0,4151864189,141,21.8,4151864197,237,,4151864187,140,27.2,4151864193,213,5.7,4151864185,56,Back,4151864183,124,,,,,7ei82jx0voz3m7g64d9ewmggl,M. Heil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526405131,416,1,1,36,12,97jxqfbi28yoeedjbbw5xqhyi,1,27.2,21.8,2023-04-01T12:22:40.969Z,2023-04-01T12:22:42Z,4151864363,140,38.5,4151864365,141,4.3,4151864361,56,Back,4151864369,212,16.8,4151864373,213,5.5,,,,,,,,,,3taxlkn9lb7otwvgbx9gyo82x,J. Piga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526405203,417,1,1,36,14,97jxqfbi28yoeedjbbw5xqhyi,1,38.5,4.3,2023-04-01T12:22:42.568Z,2023-04-01T12:22:46Z,4151864727,212,13.8,4151864723,141,8.6,4151864717,56,Back,4151864719,140,25.7,4151864731,213,2.9,,,,,,,,,,9k44thez31exd8pbq7i5wdbs9,M. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526405267,418,1,1,36,18,97jxqfbi28yoeedjbbw5xqhyi,1,26.6,11.3,2023-04-01T12:22:46.041Z,2023-04-01T12:22:51Z,4151865061,141,49.1,4151865065,213,1.6,4151865063,212,25.7,4151865059,140,26.3,4151865057,56,Back,,,,,,,,,,3taxlkn9lb7otwvgbx9gyo82x,J. Piga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526405309,419,1,1,36,22,97jxqfbi28yoeedjbbw5xqhyi,1,28,64.6,2023-04-01T12:22:50.736Z,2023-04-01T12:22:53Z,4151865263,140,36.5,4151865265,141,93.5,4151865261,56,Back,4151865267,212,21.6,4151865269,213,1.1,,,,,,,,,,8lqbmqjrc7ikjm0me2fsdej11,M. Dafeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526405387,420,1,1,36,25,97jxqfbi28yoeedjbbw5xqhyi,1,36.5,93.5,2023-04-01T12:22:53.353Z,2023-04-01T12:22:57Z,4151865651,213,3.8,4151865645,141,84.5,4151865643,140,29.3,4151865647,212,9.7,4151865641,56,Back,,,,,,,,,,7mehuya25b282lf1aqllzc3px,C. Meffometou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526405409,421,1,1,36,29,97jxqfbi28yoeedjbbw5xqhyi,1,36.2,81.7,2023-04-01T12:22:57.744Z,2023-04-01T12:22:59Z,4151865759,213,4.9,4151865753,140,38.0,4151865755,141,63.6,4151865751,56,Back,4151865757,212,12.5,,,,,,,,,,cf88cbpwlbfw6ampeklh3kcbu,C. Swaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526405449,422,1,1,36,31,97jxqfbi28yoeedjbbw5xqhyi,1,38,63.6,2023-04-01T12:22:59.050Z,2023-04-01T12:23:01Z,4151865953,56,Back,4151865963,213,1.5,4151865957,140,38.4,4151865961,212,9.3,4151865959,141,77.3,,,,,,,,,,8lqbmqjrc7ikjm0me2fsdej11,M. Dafeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526405489,423,1,1,36,33,97jxqfbi28yoeedjbbw5xqhyi,1,38.9,76.7,2023-04-01T12:23:01.073Z,2023-04-01T12:23:04Z,4151866151,213,6.0,4151866145,140,63.1,4151866143,56,Center,4151866149,212,26.2,4151866147,141,67.3,,,,,,,,,,cf88cbpwlbfw6ampeklh3kcbu,C. Swaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526405495,424,50,1,36,35,97jxqfbi28yoeedjbbw5xqhyi,1,63.3,65.4,2023-04-01T12:23:03.890Z,2023-04-01T12:23:06Z,4151866345,233,351,4151866163,56,Center,4151866165,286,,,,,,,,,,,,,,,,,1jlc387u7fdpnnus9nlsb179w,R. Kouassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526405509,351,7,1,36,35,axvm5zg0mk4bp06wpec9vw27e,1,36.7,34.6,2023-04-01T12:23:03.891Z,2023-04-01T12:23:06Z,4151866235,56,Back,4151866237,285,,4151866307,233,424,,,,,,,,,,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526405519,352,49,1,36,37,axvm5zg0mk4bp06wpec9vw27e,1,48.4,34.3,2023-04-01T12:23:06.003Z,2023-04-01T12:23:06Z,,,,,,,,,,,,,,,,,,,,,,,,,7lqdu42zczlrnowx70hu12sb9,L. Declercq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526405549,353,1,1,36,38,axvm5zg0mk4bp06wpec9vw27e,1,48.4,34.3,2023-04-01T12:23:06.451Z,2023-04-01T12:23:08Z,4151866445,212,23.8,4151866429,140,26.1,4151866437,141,27.9,4151866453,213,3.3,4151866427,56,Back,,,,,,,,,,7lqdu42zczlrnowx70hu12sb9,L. Declercq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526405583,354,1,1,36,40,axvm5zg0mk4bp06wpec9vw27e,1,26.1,27.9,2023-04-01T12:23:08.532Z,2023-04-01T12:23:10Z,4151866605,141,61.2,4151866603,140,25.4,4151866607,212,22.7,4151866601,56,Back,4151866609,213,1.6,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526405607,355,1,1,36,42,axvm5zg0mk4bp06wpec9vw27e,1,26.6,63.1,2023-04-01T12:23:10.692Z,2023-04-01T12:23:12Z,4151866779,213,5.8,4151866771,56,Back,4151866777,212,19.9,4151866773,140,43.2,4151866775,141,49.0,,,,,,,,,,eko9p1p9gjg7gxjla6chb6i95,H. Fercocq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526405723,356,1,1,36,44,axvm5zg0mk4bp06wpec9vw27e,1,38.7,45.5,2023-04-01T12:23:12.723Z,2023-04-01T12:23:20Z,4151867341,141,39.4,4151867345,213,3.4,4151867343,212,15.4,4151867337,56,Back,4151867339,140,24.6,,,,,,,,,,8jc8ndxlodfrhxxao3k1fknbo,K. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526405743,357,1,1,36,52,axvm5zg0mk4bp06wpec9vw27e,0,30.1,35.1,2023-04-01T12:23:20.676Z,2023-04-01T12:23:22Z,4151867421,155,,4151867427,141,28.0,4151867433,1,,4151867429,212,45.7,4151867425,140,73.4,4151867423,56,Center,4151867431,213,6.2,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526405773,425,8,1,36,55,97jxqfbi28yoeedjbbw5xqhyi,1,31.2,77.9,2023-04-01T12:23:23.977Z,2023-04-01T12:23:24Z,4151867579,15,,4151867563,56,Back,,,,,,,,,,,,,,,,,,,cf88cbpwlbfw6ampeklh3kcbu,C. Swaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526405791,426,43,1,36,57,97jxqfbi28yoeedjbbw5xqhyi,1,0,0,2023-04-01T12:23:25.801Z,2023-04-01T12:23:30Z,4151868031,144,49,,,,,,,,,,,,,,,,,,,,,,7mehuya25b282lf1aqllzc3px,C. Meffometou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526405893,358,5,1,37,1,axvm5zg0mk4bp06wpec9vw27e,1,82.4,-1.8,2023-04-01T12:23:29.633Z,2023-04-01T12:27:07Z,4151868175,347,,4151868173,56,Right,4151868193,233,427,,,,,,,,,,,,,,,,9k4n3testzamjmqoda5g4k3x1,María Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526405853,427,5,1,37,1,97jxqfbi28yoeedjbbw5xqhyi,0,17.6,101.8,2023-04-01T12:23:29.633Z,2023-04-01T12:23:34Z,4151867957,347,,4151868211,233,358,4151867955,56,Back,,,,,,,,,,,,,,,,7mehuya25b282lf1aqllzc3px,C. Meffometou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526406031,359,1,1,37,14,axvm5zg0mk4bp06wpec9vw27e,1,89,0,2023-04-01T12:23:42.371Z,2023-04-01T12:23:46Z,4151868917,107,,4151868925,212,11.9,4151868923,141,15.6,4151869095,189,,4151868919,56,Right,4151868921,140,87.5,4151868927,213,1.7,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526406035,360,61,1,37,15,axvm5zg0mk4bp06wpec9vw27e,0,87.5,15.6,2023-04-01T12:23:43.716Z,2023-04-01T12:23:44Z,4151868947,189,,4151868935,56,Right,,,,,,,,,,,,,,,,,,,9k4n3testzamjmqoda5g4k3x1,María Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526406049,428,49,1,37,17,97jxqfbi28yoeedjbbw5xqhyi,1,22.3,84.5,2023-04-01T12:23:45.026Z,2023-04-01T12:23:45Z,,,,,,,,,,,,,,,,,,,,,,,,,7mehuya25b282lf1aqllzc3px,C. Meffometou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526406081,429,4,1,37,18,97jxqfbi28yoeedjbbw5xqhyi,1,15.4,86.3,2023-04-01T12:23:46.697Z,2023-04-01T12:24:23Z,4151869169,285,,4151869161,13,,4151871521,295,,4151869503,233,361,4151869165,152,,4151869163,56,Back,,,,,,,7mehuya25b282lf1aqllzc3px,C. Meffometou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526406153,361,4,1,37,18,axvm5zg0mk4bp06wpec9vw27e,0,84.6,13.7,2023-04-01T12:23:46.698Z,2023-04-01T12:24:18Z,4151869551,233,429,4151871117,295,,4151869439,152,,4151869431,13,,4151869445,286,,4151869435,56,Right,,,,,,,9k4n3testzamjmqoda5g4k3x1,María Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526406221,430,1,1,37,27,97jxqfbi28yoeedjbbw5xqhyi,1,18,88.9,2023-04-01T12:23:55.594Z,2023-04-01T12:23:57Z,4151869747,152,,4151869755,212,26.2,4151869753,141,54.2,4151869749,56,Back,4151869745,5,,4151869751,140,7.2,4151869757,213,4.3,,,,8lqbmqjrc7ikjm0me2fsdej11,M. Dafeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526406271,431,1,1,37,29,97jxqfbi28yoeedjbbw5xqhyi,1,7.4,51.6,2023-04-01T12:23:57.162Z,2023-04-01T12:24:03Z,4151870035,141,24.4,4151870031,140,14.6,4151870037,212,20.0,4151870039,213,5.1,4151870027,56,Back,,,,,,,,,,7ei82jx0voz3m7g64d9ewmggl,M. Heil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526406327,432,1,1,37,35,97jxqfbi28yoeedjbbw5xqhyi,1,27.1,22.8,2023-04-01T12:24:03.537Z,2023-04-01T12:24:07Z,4151870313,56,Back,4151870315,140,15.9,4151870323,212,20.6,4151870325,213,2.2,4151870319,141,47.6,,,,,,,,,,3taxlkn9lb7otwvgbx9gyo82x,J. Piga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526406359,433,1,1,37,39,97jxqfbi28yoeedjbbw5xqhyi,1,23.6,48.7,2023-04-01T12:24:07.480Z,2023-04-01T12:24:09Z,4151870475,212,9.0,4151870471,140,24.7,4151870473,141,61.8,4151870477,213,1.4,4151870469,56,Back,,,,,,,,,,7ei82jx0voz3m7g64d9ewmggl,M. Heil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526406423,434,1,1,37,42,97jxqfbi28yoeedjbbw5xqhyi,1,25.3,62.7,2023-04-01T12:24:10.456Z,2023-04-01T12:24:14Z,4151870821,213,4.1,4151870815,141,49.0,4151870813,140,18.7,4151870811,56,Back,4151870819,212,11.6,,,,,,,,,,cf88cbpwlbfw6ampeklh3kcbu,C. Swaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526406455,435,1,1,37,46,97jxqfbi28yoeedjbbw5xqhyi,1,22.7,52.1,2023-04-01T12:24:14.369Z,2023-04-01T12:24:16Z,4151871015,141,68.2,4151871005,56,Back,4151871017,212,12.1,4151871009,140,27.6,4151871019,213,1.1,,,,,,,,,,7ei82jx0voz3m7g64d9ewmggl,M. Heil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526406501,436,1,1,37,49,97jxqfbi28yoeedjbbw5xqhyi,1,28,69,2023-04-01T12:24:17.233Z,2023-04-01T12:24:20Z,4151871259,213,1.0,4151871245,56,Back,4151871253,141,94.4,4151871249,140,39.2,4151871257,212,20.9,,,,,,,,,,cf88cbpwlbfw6ampeklh3kcbu,C. Swaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526406559,437,1,1,37,51,97jxqfbi28yoeedjbbw5xqhyi,1,42.6,94.1,2023-04-01T12:24:19.850Z,2023-04-01T12:24:23Z,4151871503,213,3.7,4151871499,141,84.1,4151871497,140,31.6,4151871501,212,13.4,4151871495,56,Back,,,,,,,,,,7mehuya25b282lf1aqllzc3px,C. Meffometou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526406603,438,1,1,37,56,97jxqfbi28yoeedjbbw5xqhyi,0,38.7,78.5,2023-04-01T12:24:24.569Z,2023-04-01T12:24:26Z,4151871699,213,5.7,4151871697,212,39.6,4151871695,141,47.8,4151871691,56,Center,4151871693,140,70.7,4151871701,1,,,,,,,,cf88cbpwlbfw6ampeklh3kcbu,C. Swaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526406619,362,49,1,38,0,axvm5zg0mk4bp06wpec9vw27e,1,21.1,57.8,2023-04-01T12:24:28.132Z,2023-04-01T12:24:28Z,,,,,,,,,,,,,,,,,,,,,,,,,eko9p1p9gjg7gxjla6chb6i95,H. Fercocq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526406639,363,1,1,38,0,axvm5zg0mk4bp06wpec9vw27e,1,21.1,57.8,2023-04-01T12:24:28.692Z,2023-04-01T12:24:30Z,4151871887,56,Back,4151871889,140,14.5,4151871891,141,56.3,4151871893,212,7.0,4151871895,213,3.3,,,,,,,,,,eko9p1p9gjg7gxjla6chb6i95,H. Fercocq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526406683,364,1,1,38,2,axvm5zg0mk4bp06wpec9vw27e,1,14.5,56.3,2023-04-01T12:24:30.086Z,2023-04-01T12:24:33Z,4151872139,157,,4151872151,1,,4151872145,141,68.5,4151872143,140,41.0,4151872149,213,0.3,4151872141,56,Back,4151872147,212,29.0,,,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526406693,365,1,1,38,5,axvm5zg0mk4bp06wpec9vw27e,0,41.3,68.8,2023-04-01T12:24:33.349Z,2023-04-01T12:24:39Z,4151872199,212,5.3,4151872201,213,6.2,4151872189,3,,4151872197,141,67.8,4151872193,56,Back,4151872195,140,46.3,4151872191,168,,,,,792nmu21pzzd6eak34jk1qlwq,M. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526406697,439,49,1,38,6,97jxqfbi28yoeedjbbw5xqhyi,1,57.2,35.8,2023-04-01T12:24:34.251Z,2023-04-01T12:24:34Z,,,,,,,,,,,,,,,,,,,,,,,,,akldj20vfqfopuvurujsgtsd1,L. Le Garrec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526406781,440,1,1,38,6,97jxqfbi28yoeedjbbw5xqhyi,1,58.3,31.2,2023-04-01T12:24:34.793Z,2023-04-01T12:24:39Z,4151872629,213,4.6,4151872627,212,17.5,4151872623,140,55.7,4151872625,141,5.8,4151872621,56,Right,,,,,,,,,,akldj20vfqfopuvurujsgtsd1,L. Le Garrec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526406797,441,1,1,38,11,97jxqfbi28yoeedjbbw5xqhyi,0,58.4,6.8,2023-04-01T12:24:39.193Z,2023-04-01T12:24:40Z,4151872709,212,21.0,4151872707,141,21.8,4151872711,213,0.5,4151872703,56,Center,4151872705,140,75.9,,,,,,,,,,9k44thez31exd8pbq7i5wdbs9,M. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526406807,366,49,1,38,13,axvm5zg0mk4bp06wpec9vw27e,1,29.8,72.1,2023-04-01T12:24:41.269Z,2023-04-01T12:24:41Z,,,,,,,,,,,,,,,,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526406879,367,1,1,38,13,axvm5zg0mk4bp06wpec9vw27e,1,27.5,74.1,2023-04-01T12:24:41.780Z,2023-04-01T12:24:45Z,4151873125,141,42.4,4151873121,56,Back,4151873123,140,31.0,4151873127,212,21.9,4151873129,213,4.9,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
