id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value
2457887161,21,49,1,1,15,drnln5nhp7dqype6j3upkoiqp,1,31.2,47.5,2022-09-10T12:31:33.081Z,2022-09-10T12:31:33Z,,,,,,,,,,,,,,,,,,,,,,,,,eafhhlki76tgbbrwgeof4spyi,E. Jézéquel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887177,22,1,1,1,15,drnln5nhp7dqype6j3upkoiqp,1,31.2,47.5,2022-09-10T12:31:33.176Z,2022-09-10T12:31:34Z,3768997493,212,15.2,3768997489,140,32.2,3768997487,56,Back,3768997491,141,25.2,3768997495,213,4.8,,,,,,,,,,eafhhlki76tgbbrwgeof4spyi,E. Jézéquel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887267,23,1,1,1,17,drnln5nhp7dqype6j3upkoiqp,1,31.9,25,2022-09-10T12:31:34.777Z,2022-09-10T12:31:42Z,3768997919,140,42.0,3768997925,213,0.4,3768997921,141,32.4,3768997923,212,11.7,3768997917,56,Back,,,,,,,,,,c6wlz59l4w2pe0o5xj6nbks4q,S. Julini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457894935,115,1,1,1,22,drnln5nhp7dqype6j3upkoiqp,0,37.7,49.9,2022-09-10T12:31:39.483Z,2022-09-10T12:40:42Z,3769040761,233,10,3769038557,212,3.4,3769038553,140,40.9,3769040765,286,,3769038559,213,6.2,3769038555,141,49.3,3769038551,56,Back,3769040759,236,,eafhhlki76tgbbrwgeof4spyi,E. Jézéquel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887243,10,74,1,1,22,97jxqfbi28yoeedjbbw5xqhyi,1,62.2,57.8,2022-09-10T12:31:39.484Z,2022-09-10T12:42:34Z,3768997845,285,,3768997843,56,Center,3769040777,233,115,,,,,,,,,,,,,,,,akldj20vfqfopuvurujsgtsd1,L. Le Garrec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887269,24,61,1,1,25,drnln5nhp7dqype6j3upkoiqp,0,40.5,32.4,2022-09-10T12:31:42.617Z,2022-09-10T12:31:43Z,3768997977,189,,3768997929,56,Back,,,,,,,,,,,,,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887383,13,49,1,1,25,97jxqfbi28yoeedjbbw5xqhyi,1,30.9,35.8,2022-09-10T12:31:42.957Z,2022-09-10T12:31:54Z,,,,,,,,,,,,,,,,,,,,,,,,,9k44thez31exd8pbq7i5wdbs9,M. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887285,11,1,1,1,26,97jxqfbi28yoeedjbbw5xqhyi,1,38.5,42.7,2022-09-10T12:31:43.701Z,2022-09-10T12:31:45Z,3768998019,140,41.6,3768998025,213,0.5,3768998021,141,45.5,3768998023,212,3.8,3768998017,56,Back,,,,,,,,,,9k44thez31exd8pbq7i5wdbs9,M. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887289,12,61,1,1,27,97jxqfbi28yoeedjbbw5xqhyi,1,41.6,45.5,2022-09-10T12:31:44.997Z,2022-09-10T12:31:45Z,3768998043,56,Back,,,,,,,,,,,,,,,,,,,,,,7nogrzsn8zm4vsomb6ontb4k5,J. Yango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887447,25,1,1,1,28,drnln5nhp7dqype6j3upkoiqp,1,66.7,36.4,2022-09-10T12:31:46.008Z,2022-09-10T12:31:55Z,3768998863,212,21.1,3768998859,140,68.5,3768998857,56,Right,3768998861,141,5.5,3768998865,213,4.8,,,,,,,,,,jbxmumw5e6sad0zo1hljqnl5,S. Cambot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887455,26,61,1,1,38,drnln5nhp7dqype6j3upkoiqp,1,72.2,7,2022-09-10T12:31:55.509Z,2022-09-10T12:31:55Z,3768998885,56,Right,,,,,,,,,,,,,,,,,,,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887493,27,1,1,1,39,drnln5nhp7dqype6j3upkoiqp,1,66.8,12.3,2022-09-10T12:31:57.193Z,2022-09-10T12:31:58Z,3768999097,141,34.0,3768999093,140,61.8,3768999105,213,1.9,3768999089,56,Center,3768999101,212,15.7,,,,,,,,,,jbxmumw5e6sad0zo1hljqnl5,S. Cambot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887545,28,1,1,1,41,drnln5nhp7dqype6j3upkoiqp,1,61.8,39.8,2022-09-10T12:31:58.728Z,2022-09-10T12:32:02Z,3768999369,1,,3768999359,56,Right,3768999365,212,33.7,3768999361,140,84.4,3768999363,141,4.6,3768999367,213,5.5,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887555,29,3,1,1,43,drnln5nhp7dqype6j3upkoiqp,0,86.1,5.3,2022-09-10T12:32:00.755Z,2022-09-10T12:32:03Z,3768999399,286,,3768999397,56,Right,3768999499,233,14,,,,,,,,,,,,,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887543,14,7,1,1,43,97jxqfbi28yoeedjbbw5xqhyi,1,13.9,94.7,2022-09-10T12:32:00.756Z,2022-09-10T12:32:03Z,3768999355,56,Back,3768999357,285,,3768999353,167,,3768999469,233,29,,,,,,,,,,,,,ejzz3wi6gxujl6idun7k9wmvp,M. Levasseur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887547,15,5,1,1,44,97jxqfbi28yoeedjbbw5xqhyi,0,18.3,100.9,2022-09-10T12:32:02.133Z,2022-09-10T12:32:05Z,3768999375,347,,3768999373,56,Back,3768999559,233,30,,,,,,,,,,,,,,,,ejzz3wi6gxujl6idun7k9wmvp,M. Levasseur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887577,30,5,1,1,44,drnln5nhp7dqype6j3upkoiqp,1,81.7,-0.9,2022-09-10T12:32:02.133Z,2022-09-10T12:32:26Z,3768999511,56,Right,3768999519,233,15,3768999513,347,,,,,,,,,,,,,,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887793,31,1,1,2,2,drnln5nhp7dqype6j3upkoiqp,1,79.1,0,2022-09-10T12:32:19.816Z,2022-09-10T12:32:21Z,3769000535,213,2.1,3769000531,212,6.2,3769000527,141,6.2,3769000523,140,76.3,3769000519,56,Right,3769000515,107,,,,,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887843,32,1,1,2,6,drnln5nhp7dqype6j3upkoiqp,0,79.7,3.7,2022-09-10T12:32:23.673Z,2022-09-10T12:32:24Z,3769000811,213,0.4,3769000807,141,17.6,3769000803,56,Right,3769000809,212,24.7,3769000801,155,,3769000805,140,100.0,,,,,,,3vpsxb6kzdffwgumf9mfcmms5,A. Lahmari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887835,16,5,1,2,6,97jxqfbi28yoeedjbbw5xqhyi,1,-1,81.4,2022-09-10T12:32:23.941Z,2022-09-10T12:32:25Z,3769000729,56,Back,3769000901,233,33,3769000733,346,,,,,,,,,,,,,,,,,ejzz3wi6gxujl6idun7k9wmvp,M. Levasseur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457887855,33,5,1,2,6,drnln5nhp7dqype6j3upkoiqp,0,101,18.6,2022-09-10T12:32:23.941Z,2022-09-10T12:32:27Z,3769000863,56,Right,3769000867,346,,3769000919,233,16,,,,,,,,,,,,,,,,3vpsxb6kzdffwgumf9mfcmms5,A. Lahmari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457888273,17,1,1,2,29,97jxqfbi28yoeedjbbw5xqhyi,1,4.2,59,2022-09-10T12:32:47.238Z,2022-09-10T12:32:52Z,3769002897,140,47.9,3769002893,124,,3769002903,213,0.3,3769002901,212,48.3,3769002895,56,Back,3769002905,1,,3769002913,74,,3769002899,141,81.4,7ei82jx0voz3m7g64d9ewmggl,M. Heil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457888295,18,1,1,2,35,97jxqfbi28yoeedjbbw5xqhyi,1,47.9,81.4,2022-09-10T12:32:52.661Z,2022-09-10T12:33:03Z,3769003039,140,51.6,3769003035,168,,3769003041,141,73.9,3769003045,213,5.4,3769003043,212,6.4,3769003033,3,,3769003037,56,Center,,,,8lqbmqjrc7ikjm0me2fsdej11,M. Dafeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457888335,19,61,1,2,36,97jxqfbi28yoeedjbbw5xqhyi,0,43.9,95,2022-09-10T12:32:53.630Z,2022-09-10T12:34:01Z,3769003249,56,Back,,,,,,,,,,,,,,,,,,,,,,1jlc387u7fdpnnus9nlsb179w,R. Kouassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457888349,20,5,1,2,37,97jxqfbi28yoeedjbbw5xqhyi,0,45.8,101.5,2022-09-10T12:32:54.888Z,2022-09-10T12:34:51Z,3769003311,56,Back,3769003313,347,,3769003375,233,34,,,,,,,,,,,,,,,,1jlc387u7fdpnnus9nlsb179w,R. Kouassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457888281,34,5,1,2,37,drnln5nhp7dqype6j3upkoiqp,1,54.2,-1.5,2022-09-10T12:32:54.888Z,2022-09-10T12:34:00Z,3769002957,56,Right,3769002961,347,,3769003351,233,20,,,,,,,,,,,,,,,,2k7qjez21ghq91378ecc585w5,L. Teinturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457888453,35,1,1,2,44,drnln5nhp7dqype6j3upkoiqp,1,58,0,2022-09-10T12:33:01.465Z,2022-09-10T12:33:04Z,3769003847,141,4.7,3769003849,212,16.0,3769003823,107,,3769003845,140,72.7,3769003841,56,Right,3769003851,213,0.3,,,,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457888463,36,50,1,2,46,drnln5nhp7dqype6j3upkoiqp,1,73,5.8,2022-09-10T12:33:03.977Z,2022-09-10T12:33:09Z,3769003867,286,,3769004225,233,21,3769003865,56,Right,,,,,,,,,,,,,,,,2k7qjez21ghq91378ecc585w5,L. Teinturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457888511,21,7,1,2,46,97jxqfbi28yoeedjbbw5xqhyi,1,27,94.2,2022-09-10T12:33:03.978Z,2022-09-10T12:33:08Z,3769004111,285,,3769004217,233,36,3769004109,56,Back,,,,,,,,,,,,,,,,ejzz3wi6gxujl6idun7k9wmvp,M. Levasseur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457888519,22,49,1,2,50,97jxqfbi28yoeedjbbw5xqhyi,1,13.3,89.3,2022-09-10T12:33:08.118Z,2022-09-10T12:33:08Z,,,,,,,,,,,,,,,,,,,,,,,,,3taxlkn9lb7otwvgbx9gyo82x,J. Piga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
