id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2486911195,151,1,1,24,38,114h4h9ekimxmk95iypp478kk,1,28.5,0,2022-11-20T13:25:29.917Z,2022-11-20T13:25:31Z,3922559271,56,Back,3922559275,141,11.1,3922559277,212,10.5,3922559273,140,34.4,3922559269,107,,3922559279,213,0.9,,,,,,,ae68tqogc2yplitpd1yixky22,J. Karličić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486911209,152,1,1,24,39,114h4h9ekimxmk95iypp478kk,0,34.4,11.1,2022-11-20T13:25:31.134Z,2022-11-20T13:25:33Z,3922559341,212,10.4,3922559339,141,0.0,3922559343,213,4.1,3922559335,56,Back,3922559337,140,28.6,,,,,,,,,,bc1b4tkrsx8xsdqtoj198tg16,Amanda Gutierres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486911211,153,5,1,24,41,114h4h9ekimxmk95iypp478kk,0,30,-1.2,2022-11-20T13:25:33.386Z,2022-11-20T13:25:36Z,3922559345,56,Back,3922559347,347,,3922559425,233,274,,,,,,,,,,,,,,,,bc1b4tkrsx8xsdqtoj198tg16,Amanda Gutierres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486911221,274,5,1,24,41,ad9ip2f3tijbv4nqaayyqqkee,1,70,101.2,2022-11-20T13:25:33.386Z,2022-11-20T13:26:30Z,3922559419,347,,3922559417,56,Left,3922559421,233,153,,,,,,,,,,,,,,,,c7yhj2xdx8l773wfswykl9hat,R. Bachmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486911227,275,1,1,24,43,ad9ip2f3tijbv4nqaayyqqkee,1,68.5,100,2022-11-20T13:25:35.144Z,2022-11-20T13:25:36Z,3922559459,107,,3922559463,140,71.9,3922559469,213,5.2,3922559461,56,Left,3922559465,141,90.0,3922559467,212,8.3,,,,,,,c7yhj2xdx8l773wfswykl9hat,R. Bachmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486911241,276,1,1,24,44,ad9ip2f3tijbv4nqaayyqqkee,1,71.6,86.8,2022-11-20T13:25:36.316Z,2022-11-20T13:25:38Z,3922559547,213,1.9,3922559545,212,6.1,3922559541,140,69.5,3922559539,56,Left,3922559543,141,95.1,,,,,,,,,,dp5zny5ls8ys3ml75himru4et,K. Diani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486911243,277,1,1,24,46,ad9ip2f3tijbv4nqaayyqqkee,0,75.1,95.1,2022-11-20T13:25:37.951Z,2022-11-20T13:25:40Z,3922559579,233,154,3922559563,213,5.0,3922559559,141,94.5,3922559583,286,,3922559557,140,75.2,3922559577,236,,3922559555,56,Left,3922559561,212,0.4,dl1znxod6ohbi1zwq4iiu4qfp,J. Groenen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486911245,154,74,1,24,46,114h4h9ekimxmk95iypp478kk,1,21.9,3.8,2022-11-20T13:25:37.952Z,2022-11-20T13:31:46Z,3922559573,285,,3922559571,56,Back,3922559585,233,277,,,,,,,,,,,,,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486911247,155,61,1,24,48,114h4h9ekimxmk95iypp478kk,1,21.9,2.8,2022-11-20T13:25:40.165Z,2022-11-20T13:25:50Z,3922559589,56,Back,,,,,,,,,,,,,,,,,,,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486911255,156,5,1,24,48,114h4h9ekimxmk95iypp478kk,0,23.8,-1.4,2022-11-20T13:25:40.516Z,2022-11-20T13:26:30Z,3922559641,233,278,3922559621,347,,3922559619,56,Back,,,,,,,,,,,,,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486911251,278,5,1,24,48,ad9ip2f3tijbv4nqaayyqqkee,1,76.2,101.4,2022-11-20T13:25:40.516Z,2022-11-20T13:25:52Z,3922559605,347,,3922559625,233,156,3922559603,56,Left,,,,,,,,,,,,,,,,dl1znxod6ohbi1zwq4iiu4qfp,J. Groenen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486911285,279,1,1,24,54,ad9ip2f3tijbv4nqaayyqqkee,1,74.6,100,2022-11-20T13:25:45.806Z,2022-11-20T13:25:48Z,3922559771,56,Left,3922559775,141,93.3,3922559777,212,18.2,3922559779,213,3.4,3922559769,107,,3922559773,140,58.1,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486911309,280,1,1,24,56,ad9ip2f3tijbv4nqaayyqqkee,1,54.4,88.4,2022-11-20T13:25:47.936Z,2022-11-20T13:25:53Z,3922559923,56,Back,3922559933,1,,3922559929,212,44.1,3922559925,140,36.0,3922559927,141,30.1,3922559931,213,4.3,,,,,,,7eq281s0sa083qvx8tfwp7pat,E. Cascarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486911341,281,1,1,25,1,ad9ip2f3tijbv4nqaayyqqkee,1,33.9,24.6,2022-11-20T13:25:53.582Z,2022-11-20T13:25:56Z,3922560093,140,16.7,3922560099,213,2.4,3922560091,56,Back,3922560095,141,49.9,3922560097,212,24.9,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486911361,282,1,1,25,5,ad9ip2f3tijbv4nqaayyqqkee,1,18.5,50.6,2022-11-20T13:25:56.791Z,2022-11-20T13:25:59Z,3922560213,140,29.0,3922560219,213,5.1,3922560211,56,Back,3922560217,212,26.2,3922560215,141,15.6,,,,,,,,,,77eg5tabeeeyays2pilyq5jo5,S. Bouhaddi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486911385,283,1,1,25,9,ad9ip2f3tijbv4nqaayyqqkee,0,30.1,8.2,2022-11-20T13:26:01.085Z,2022-11-20T13:26:03Z,3922560335,140,64.9,3922560337,141,18.2,3922560331,155,,3922560341,213,0.2,3922560345,1,,3922560339,212,37.2,3922560333,56,Right,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486911393,157,49,1,25,12,114h4h9ekimxmk95iypp478kk,1,27.6,66.9,2022-11-20T13:26:04.399Z,2022-11-20T13:26:04Z,,,,,,,,,,,,,,,,,,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486911407,158,1,1,25,13,114h4h9ekimxmk95iypp478kk,0,28.1,66.4,2022-11-20T13:26:05.231Z,2022-11-20T13:26:06Z,3922560457,140,43.9,3922560455,56,Back,3922560465,1,,3922560461,212,17.3,3922560459,141,73.6,3922560463,213,0.3,3922560453,157,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486911421,284,1,1,25,17,ad9ip2f3tijbv4nqaayyqqkee,1,52.9,21.6,2022-11-20T13:26:08.874Z,2022-11-20T13:26:11Z,3922560557,56,Back,3922560559,140,47.2,3922560563,212,11.2,3922560561,141,35.5,3922560565,213,2.1,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486911423,285,49,1,25,19,ad9ip2f3tijbv4nqaayyqqkee,1,47,30.3,2022-11-20T13:26:10.878Z,2022-11-20T13:26:11Z,,,,,,,,,,,,,,,,,,,,,,,,,dl1znxod6ohbi1zwq4iiu4qfp,J. Groenen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486911481,286,1,1,25,20,ad9ip2f3tijbv4nqaayyqqkee,1,52.3,14.1,2022-11-20T13:26:11.948Z,2022-11-20T13:26:16Z,3922560853,140,61.3,3922560855,141,21.3,3922560857,212,10.6,3922560859,213,0.5,3922560851,56,Center,,,,,,,,,,dl1znxod6ohbi1zwq4iiu4qfp,J. Groenen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486911503,287,1,1,25,24,ad9ip2f3tijbv4nqaayyqqkee,1,61.7,29.5,2022-11-20T13:26:16.424Z,2022-11-20T13:26:17Z,3922560891,141,34.0,3922560889,140,66.2,3922560895,213,0.6,3922560893,212,5.6,3922560887,56,Center,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486911511,288,1,1,25,25,ad9ip2f3tijbv4nqaayyqqkee,1,67.2,36.7,2022-11-20T13:26:17.388Z,2022-11-20T13:26:18Z,3922560925,213,2.6,3922560917,56,Center,3922560921,141,40.0,3922560923,212,4.0,3922560919,140,64.0,,,,,,,,,,c7yhj2xdx8l773wfswykl9hat,R. Bachmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486911547,289,1,1,25,26,ad9ip2f3tijbv4nqaayyqqkee,1,65.6,45.5,2022-11-20T13:26:18.405Z,2022-11-20T13:26:22Z,3922561109,140,68.5,3922561113,212,28.5,3922561107,56,Left,3922561111,141,87.1,3922561115,213,1.5,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486911561,290,1,1,25,30,ad9ip2f3tijbv4nqaayyqqkee,1,67.7,88.4,2022-11-20T13:26:22.357Z,2022-11-20T13:26:25Z,3922561193,56,Left,3922561201,213,0.3,3922561197,141,91.7,3922561195,140,74.0,3922561199,212,7.0,,,,,,,,,,7eq281s0sa083qvx8tfwp7pat,E. Cascarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486911569,291,61,1,25,33,ad9ip2f3tijbv4nqaayyqqkee,0,72.5,97.2,2022-11-20T13:26:25.400Z,2022-11-20T13:26:25Z,3922561219,56,Left,,,,,,,,,,,,,,,,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486911583,159,5,1,25,34,114h4h9ekimxmk95iypp478kk,1,24.4,-1.2,2022-11-20T13:26:26.440Z,2022-11-20T13:26:31Z,3922561267,56,Back,3922561269,347,,3922561305,233,292,,,,,,,,,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486911577,292,5,1,25,34,ad9ip2f3tijbv4nqaayyqqkee,0,75.6,101.2,2022-11-20T13:26:26.440Z,2022-11-20T13:26:27Z,3922561251,56,Left,3922561315,233,159,3922561253,347,,,,,,,,,,,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486911669,160,1,1,25,46,114h4h9ekimxmk95iypp478kk,0,23.1,0,2022-11-20T13:26:38.286Z,2022-11-20T13:26:39Z,3922561763,189,,3922561723,140,35.0,3922561721,56,Back,3922561729,213,0.3,3922561727,212,13.2,3922561719,107,,3922561725,141,5.2,,,,ae68tqogc2yplitpd1yixky22,J. Karličić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486911687,293,49,1,25,49,ad9ip2f3tijbv4nqaayyqqkee,1,63.8,94.7,2022-11-20T13:26:40.972Z,2022-11-20T13:26:45Z,3922562027,189,,,,,,,,,,,,,,,,,,,,,,,dp5zny5ls8ys3ml75himru4et,K. Diani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486911703,294,1,1,25,49,ad9ip2f3tijbv4nqaayyqqkee,1,63.8,94.7,2022-11-20T13:26:41.078Z,2022-11-20T13:26:42Z,3922561911,212,18.3,3922561907,140,46.8,3922561913,213,3.4,3922561905,56,Back,3922561909,141,89.0,,,,,,,,,,dp5zny5ls8ys3ml75himru4et,K. Diani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486911723,295,1,1,25,50,ad9ip2f3tijbv4nqaayyqqkee,1,47.8,83.6,2022-11-20T13:26:42.143Z,2022-11-20T13:26:44Z,3922562001,212,19.3,3922561997,140,61.9,3922561995,56,Center,3922562003,213,5.6,3922561999,141,65.5,,,,,,,,,,7eq281s0sa083qvx8tfwp7pat,E. Cascarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486911745,296,1,1,25,54,ad9ip2f3tijbv4nqaayyqqkee,1,61.5,61.8,2022-11-20T13:26:45.886Z,2022-11-20T13:26:47Z,3922562125,56,Back,3922562127,140,47.7,3922562131,212,16.3,3922562133,213,3.6,3922562129,141,50.9,,,,,,,,,,dl1znxod6ohbi1zwq4iiu4qfp,J. Groenen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486911761,297,1,1,25,55,ad9ip2f3tijbv4nqaayyqqkee,1,46.1,49.1,2022-11-20T13:26:47.004Z,2022-11-20T13:26:49Z,3922562191,56,Center,3922562197,212,14.0,3922562195,141,66.7,3922562199,213,1.0,3922562193,140,53.0,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486911779,298,1,1,25,57,ad9ip2f3tijbv4nqaayyqqkee,1,55.2,68.2,2022-11-20T13:26:49.070Z,2022-11-20T13:26:51Z,3922562305,213,1.1,3922562301,141,94.8,3922562303,212,19.9,3922562297,56,Left,3922562299,140,63.2,,,,,,,,,,7eq281s0sa083qvx8tfwp7pat,E. Cascarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486911807,299,1,1,25,59,ad9ip2f3tijbv4nqaayyqqkee,1,62.5,92.7,2022-11-20T13:26:51.127Z,2022-11-20T13:26:55Z,3922562451,140,65.7,3922562449,56,Left,3922562457,213,5.1,3922562455,212,8.0,3922562453,141,82.0,,,,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486911843,300,1,1,26,3,ad9ip2f3tijbv4nqaayyqqkee,1,57.5,77.3,2022-11-20T13:26:55.760Z,2022-11-20T13:26:59Z,3922562641,141,44.3,3922562645,213,3.9,3922562635,155,,3922562637,56,Back,3922562639,140,36.9,3922562643,212,31.2,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486911883,301,1,1,26,7,ad9ip2f3tijbv4nqaayyqqkee,1,32.7,25.9,2022-11-20T13:26:59.665Z,2022-11-20T13:27:03Z,3922562869,212,15.4,3922562863,56,Back,3922562865,140,35.6,3922562867,141,3.7,3922562871,213,4.9,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486911887,302,1,1,26,11,ad9ip2f3tijbv4nqaayyqqkee,0,35.6,3.7,2022-11-20T13:27:03.313Z,2022-11-20T13:27:04Z,3922562893,212,17.8,3922562887,56,Back,3922562895,213,1.1,3922562891,141,27.4,3922562889,140,42.9,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486911907,161,1,1,26,13,114h4h9ekimxmk95iypp478kk,0,61,71.4,2022-11-20T13:27:05.470Z,2022-11-20T13:27:06Z,3922562999,141,65.7,3922562997,140,66.0,3922563001,212,6.5,3922562995,56,Center,3922563003,213,5.6,3922562993,3,,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486911915,303,2,1,26,16,ad9ip2f3tijbv4nqaayyqqkee,1,32.1,27.6,2022-11-20T13:27:07.777Z,2022-11-20T13:27:45Z,3922563463,7,dp5zny5ls8ys3ml75himru4et,3922563049,141,41.2,3922563045,56,Back,3922563047,140,47.3,,,,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486911955,163,55,1,26,16,114h4h9ekimxmk95iypp478kk,1,44,50.6,2022-11-20T13:27:07.778Z,2022-11-20T13:31:56Z,,,,,,,,,,,,,,,,,,,,,,,,,ae68tqogc2yplitpd1yixky22,J. Karličić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486911919,162,43,1,26,17,114h4h9ekimxmk95iypp478kk,1,0,0,2022-11-20T13:27:09.162Z,2022-11-20T13:28:10Z,3922563069,56,Center,3922565103,144,8,3922563087,15,0,,,,,,,,,,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486912029,164,1,1,26,31,114h4h9ekimxmk95iypp478kk,1,44.7,54.2,2022-11-20T13:27:23.230Z,2022-11-20T13:27:27Z,3922563593,212,37.6,3922563585,241,,3922563587,56,Center,3922563581,5,,3922563583,155,,3922563595,213,0.3,3922563597,1,,3922563589,140,79.1,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,3922563591,141,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486912033,165,3,1,26,36,114h4h9ekimxmk95iypp478kk,0,82.8,70.7,2022-11-20T13:27:27.838Z,2022-11-20T13:27:30Z,3922563619,56,Center,3922563621,286,,3922563717,233,304,,,,,,,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486912047,304,7,1,26,36,ad9ip2f3tijbv4nqaayyqqkee,1,17.2,29.3,2022-11-20T13:27:27.839Z,2022-11-20T13:27:30Z,3922563687,233,165,3922563681,285,,3922563679,56,Back,,,,,,,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486912049,305,49,1,26,38,ad9ip2f3tijbv4nqaayyqqkee,1,17.7,25.8,2022-11-20T13:27:29.980Z,2022-11-20T13:27:30Z,,,,,,,,,,,,,,,,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486912061,306,1,1,26,38,ad9ip2f3tijbv4nqaayyqqkee,1,17.7,25.8,2022-11-20T13:27:30.042Z,2022-11-20T13:27:31Z,3922563745,141,27.6,3922563747,212,6.3,3922563741,56,Back,3922563749,213,0.2,3922563743,140,23.6,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486912083,307,1,1,26,39,ad9ip2f3tijbv4nqaayyqqkee,1,25.9,27.9,2022-11-20T13:27:31.298Z,2022-11-20T13:27:34Z,3922563863,56,Back,3922563869,212,18.2,3922563871,213,1.3,3922563867,141,53.3,3922563865,140,31.3,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486912105,308,1,1,26,42,ad9ip2f3tijbv4nqaayyqqkee,1,31.7,60.9,2022-11-20T13:27:34.242Z,2022-11-20T13:27:39Z,3922564007,141,83.0,3922564005,140,49.2,3922564009,212,23.7,3922564011,213,0.7,3922564003,56,Back,,,,,,,,,,dl1znxod6ohbi1zwq4iiu4qfp,J. Groenen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486912129,166,45,1,26,47,114h4h9ekimxmk95iypp478kk,0,35.3,20.5,2022-11-20T13:27:38.951Z,2022-11-20T13:27:41Z,3922564153,233,309,3922564129,285,,3922564127,56,Back,,,,,,,,,,,,,,,,ae68tqogc2yplitpd1yixky22,J. Karličić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486912123,309,3,1,26,47,ad9ip2f3tijbv4nqaayyqqkee,1,64.7,79.5,2022-11-20T13:27:38.951Z,2022-11-20T13:27:41Z,3922564111,286,,3922564147,233,166,3922564109,56,Left,,,,,,,,,,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486912149,310,1,1,26,49,ad9ip2f3tijbv4nqaayyqqkee,0,66.8,74.8,2022-11-20T13:27:40.954Z,2022-11-20T13:27:44Z,3922564233,213,0.0,3922564229,141,75.1,3922564231,212,28.5,3922564225,56,Center,3922564227,140,93.9,,,,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486912175,167,12,1,26,54,114h4h9ekimxmk95iypp478kk,1,6.3,24.6,2022-11-20T13:27:45.782Z,2022-11-20T13:27:47Z,3922564357,213,4.6,3922564387,167,,3922564355,212,16.9,3922564351,140,4.9,3922564349,56,Back,3922564353,141,0.0,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486912179,168,5,1,26,54,114h4h9ekimxmk95iypp478kk,0,5.2,-0.9,2022-11-20T13:27:46.606Z,2022-11-20T13:27:48Z,3922564373,347,,3922564407,233,311,3922564371,56,Back,,,,,,,,,,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486912183,311,5,1,26,54,ad9ip2f3tijbv4nqaayyqqkee,1,94.8,100.9,2022-11-20T13:27:46.606Z,2022-11-20T13:27:48Z,3922564395,347,,3922564401,233,168,3922564393,56,Left,,,,,,,,,,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486912261,312,1,1,27,8,ad9ip2f3tijbv4nqaayyqqkee,0,94.6,100,2022-11-20T13:28:00.677Z,2022-11-20T13:28:01Z,3922564829,56,Left,3922564833,141,85.7,3922564827,107,,3922564837,213,4.2,3922564835,212,12.6,3922564831,140,88.4,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486912283,169,8,1,27,13,114h4h9ekimxmk95iypp478kk,1,9.6,14.6,2022-11-20T13:28:04.831Z,2022-11-20T13:28:04Z,3922564917,56,Back,,,,,,,,,,,,,,,,,,,,,,aqmo5o52e5mhbbzgdquivsm50,M. Dehri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486912289,170,6,1,27,13,114h4h9ekimxmk95iypp478kk,0,5.2,13.2,2022-11-20T13:28:05.630Z,2022-11-20T13:28:07Z,3922564933,56,Back,3922564951,73,,3922565011,233,313,,,,,,,,,,,,,,,,aqmo5o52e5mhbbzgdquivsm50,M. Dehri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486912295,313,6,1,27,13,ad9ip2f3tijbv4nqaayyqqkee,1,94.8,86.8,2022-11-20T13:28:05.630Z,2022-11-20T13:31:55Z,3922564967,73,,3922564963,56,Left,3922565001,233,170,,,,,,,,,,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486912459,314,1,1,27,44,ad9ip2f3tijbv4nqaayyqqkee,0,99.5,99.5,2022-11-20T13:28:35.908Z,2022-11-20T13:28:37Z,3922565911,212,33.7,3922565903,224,,3922565897,2,,3922565915,1,,3922565909,141,51.2,3922565899,6,,3922565901,155,,3922565905,56,Center,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,3922565907,140,92.2,,3922565913,213,,,,,,,,,,4.5,,,,,,,,,,,,,,,,
2486912465,171,12,1,27,45,114h4h9ekimxmk95iypp478kk,1,5.5,47.6,2022-11-20T13:28:37.679Z,2022-11-20T13:28:38Z,3922565943,213,5.7,3922565931,56,Back,3922565937,141,38.6,3922565957,15,,3922565933,140,14.5,3922565941,212,11.3,,,,,,,bc1b4tkrsx8xsdqtoj198tg16,Amanda Gutierres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486912849,181,61,1,27,48,114h4h9ekimxmk95iypp478kk,0,22.2,43.7,2022-11-20T13:28:39.943Z,2022-11-20T13:30:07Z,3922568709,56,Back,,,,,,,,,,,,,,,,,,,,,,ae68tqogc2yplitpd1yixky22,J. Karličić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486912477,315,3,1,27,49,ad9ip2f3tijbv4nqaayyqqkee,0,78.4,57.7,2022-11-20T13:28:41.461Z,2022-11-20T13:28:43Z,3922566061,233,172,3922566049,286,,3922566047,56,Center,,,,,,,,,,,,,,,,dl1znxod6ohbi1zwq4iiu4qfp,J. Groenen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486912479,172,7,1,27,49,114h4h9ekimxmk95iypp478kk,1,21.6,42.3,2022-11-20T13:28:41.462Z,2022-11-20T13:30:16Z,3922566055,233,315,3922566051,56,Back,3922566053,285,,,,,,,,,,,,,,,,,ae68tqogc2yplitpd1yixky22,J. Karličić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486912481,173,49,1,27,50,114h4h9ekimxmk95iypp478kk,1,20.8,50.9,2022-11-20T13:28:42.638Z,2022-11-20T13:28:43Z,,,,,,,,,,,,,,,,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486912495,174,1,1,27,50,114h4h9ekimxmk95iypp478kk,1,20.8,50.9,2022-11-20T13:28:42.756Z,2022-11-20T13:30:22Z,3922566131,141,50.7,3922566127,56,Back,3922566135,213,6.3,3922566133,212,6.7,3922566129,140,27.2,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486912497,175,1,1,27,52,114h4h9ekimxmk95iypp478kk,0,41.7,51.3,2022-11-20T13:28:44.607Z,2022-11-20T13:31:32Z,3922566141,140,34.0,3922566145,212,9.6,3922566147,213,2.6,3922566143,141,58.8,3922566139,56,Back,,,,,,,,,,ae68tqogc2yplitpd1yixky22,J. Karličić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486913103,194,45,1,27,53,114h4h9ekimxmk95iypp478kk,0,33.3,66.6,2022-11-20T13:28:45.229Z,2022-11-20T13:31:30Z,3922570961,285,,3922570987,233,344,3922570959,56,Back,,,,,,,,,,,,,,,,bc1b4tkrsx8xsdqtoj198tg16,Amanda Gutierres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
