id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,assist
2503648413,236,12,1,18,4,bdfjkux9o0vtsdig5zsbhtysq,1,10,55.8,2023-02-04T13:04:39.507Z,2023-02-04T13:04:41Z,4010841657,213,6.0,4010841649,56,Back,4010841653,141,48.7,4010841655,212,15.9,4010841651,140,24.4,4010841711,15,,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503648435,184,1,1,18,6,axvm5zg0mk4bp06wpec9vw27e,0,78.9,52.4,2023-02-04T13:04:41.106Z,2023-02-04T13:04:41Z,4010841759,140,79.5,4010841763,212,5.7,4010841765,213,1.5,4010841761,141,60.8,4010841757,56,Center,,,,,,,,,,desenv3bwtw96iiwqb1gnvth,R. Lavaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503648455,237,49,1,18,7,bdfjkux9o0vtsdig5zsbhtysq,1,25.1,34.3,2023-02-04T13:04:42.431Z,2023-02-04T13:04:42Z,,,,,,,,,,,,,,,,,,,,,,,,,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503648501,238,1,1,18,8,bdfjkux9o0vtsdig5zsbhtysq,0,28.4,31,2023-02-04T13:04:43.222Z,2023-02-04T13:04:44Z,4010842089,212,12.8,4010842085,140,40.5,4010842091,213,6.1,4010842087,141,28.2,4010842083,56,Back,,,,,,,,,,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503648535,185,8,1,18,10,axvm5zg0mk4bp06wpec9vw27e,1,59.2,81.8,2023-02-04T13:04:45.442Z,2023-02-04T13:17:57Z,4010842299,56,Left,,,,,,,,,,,,,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503648585,239,1,1,18,12,bdfjkux9o0vtsdig5zsbhtysq,0,43.4,29.5,2023-02-04T13:04:47.557Z,2023-02-04T13:04:48Z,4010842587,213,6.1,4010842573,56,Center,4010842583,212,20.7,4010842579,141,23.7,4010842575,140,62.8,,,,,,,,,,2n3sv3vt7ano86i5j9j3f8a95,M. Bourdieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503648645,186,49,1,18,15,axvm5zg0mk4bp06wpec9vw27e,1,32.7,66.1,2023-02-04T13:04:50.003Z,2023-02-04T13:04:50Z,,,,,,,,,,,,,,,,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503648713,187,1,1,18,15,axvm5zg0mk4bp06wpec9vw27e,1,31.6,66.3,2023-02-04T13:04:50.291Z,2023-02-04T13:04:52Z,4010843093,212,20.5,4010843087,56,Back,4010843089,140,14.9,4010843091,141,50.6,4010843095,213,3.7,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503648771,188,1,1,18,18,axvm5zg0mk4bp06wpec9vw27e,1,14.9,50.6,2023-02-04T13:04:52.707Z,2023-02-04T13:04:55Z,4010843393,141,30.9,4010843397,213,5.4,4010843389,56,Back,4010843391,140,25.2,4010843395,212,17.2,,,,,,,,,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503648813,189,1,1,18,20,axvm5zg0mk4bp06wpec9vw27e,0,25.2,30.9,2023-02-04T13:04:55.154Z,2023-02-04T13:04:57Z,4010843625,213,0.4,4010843621,141,39.1,4010843619,140,38.3,4010843623,212,14.8,4010843617,56,Back,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503648837,240,49,1,18,24,bdfjkux9o0vtsdig5zsbhtysq,1,63.6,36.4,2023-02-04T13:04:58.935Z,2023-02-04T13:04:59Z,,,,,,,,,,,,,,,,,,,,,,,,,2n3sv3vt7ano86i5j9j3f8a95,M. Bourdieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503648843,241,50,1,18,24,bdfjkux9o0vtsdig5zsbhtysq,1,62.5,47.8,2023-02-04T13:04:59.292Z,2023-02-04T13:05:02Z,4010843723,56,Center,4010843955,233,190,4010843725,286,,,,,,,,,,,,,,,,,2n3sv3vt7ano86i5j9j3f8a95,M. Bourdieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503648877,190,7,1,18,24,axvm5zg0mk4bp06wpec9vw27e,1,37.5,52.2,2023-02-04T13:04:59.293Z,2023-02-04T13:05:01Z,4010843901,56,Back,4010843951,233,241,4010843903,285,,,,,,,,,,,,,,,,,eko9p1p9gjg7gxjla6chb6i95,H. Fercocq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503648881,191,49,1,18,26,axvm5zg0mk4bp06wpec9vw27e,1,38.2,45.8,2023-02-04T13:05:01.219Z,2023-02-04T13:05:01Z,,,,,,,,,,,,,,,,,,,,,,,,,eko9p1p9gjg7gxjla6chb6i95,H. Fercocq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503648897,192,1,1,18,26,axvm5zg0mk4bp06wpec9vw27e,1,38.2,45.8,2023-02-04T13:05:01.283Z,2023-02-04T13:05:02Z,4010844003,56,Back,4010844011,213,2.2,4010844007,141,59.7,4010844005,140,32.3,4010844009,212,11.3,,,,,,,,,,eko9p1p9gjg7gxjla6chb6i95,H. Fercocq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503648941,193,1,1,18,27,axvm5zg0mk4bp06wpec9vw27e,1,32.3,59.7,2023-02-04T13:05:02.259Z,2023-02-04T13:05:05Z,4010844291,212,22.1,4010844285,56,Center,4010844289,141,57.2,4010844287,140,53.3,4010844293,213,6.2,,,,,,,,,,8jc8ndxlodfrhxxao3k1fknbo,K. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503649003,194,1,1,18,31,axvm5zg0mk4bp06wpec9vw27e,0,59.5,52.4,2023-02-04T13:05:05.699Z,2023-02-04T13:05:08Z,4010844629,141,35.1,4010844631,212,29.9,4010844625,56,Center,4010844627,140,85.7,4010844633,213,5.9,,,,,,,,,,7lqdu42zczlrnowx70hu12sb9,L. Declercq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503649039,242,59,1,18,34,bdfjkux9o0vtsdig5zsbhtysq,1,0,0,2023-02-04T13:05:09.051Z,2023-02-04T13:05:10Z,4010844817,56,Back,,,,,,,,,,,,,,,,,,,,,,2f1e295qn6s9l5d6v1degrizt,C. Nnadozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503649053,243,52,1,18,35,bdfjkux9o0vtsdig5zsbhtysq,1,13.8,67,2023-02-04T13:05:10.415Z,2023-02-04T13:05:10Z,,,,,,,,,,,,,,,,,,,,,,,,,2f1e295qn6s9l5d6v1degrizt,C. Nnadozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503649137,244,1,1,18,39,bdfjkux9o0vtsdig5zsbhtysq,1,13.4,64.9,2023-02-04T13:05:13.631Z,2023-02-04T13:05:16Z,4010845253,141,12.9,4010845307,287,,4010845257,213,4.9,4010845249,56,Back,4010845255,212,35.9,4010845251,140,19.5,4010845259,1,,4010845247,123,,2f1e295qn6s9l5d6v1degrizt,C. Nnadozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503649253,245,1,1,18,44,bdfjkux9o0vtsdig5zsbhtysq,1,27.7,17.4,2023-02-04T13:05:19.246Z,2023-02-04T13:05:21Z,4010845809,56,Back,4010845813,141,28.3,4010845815,212,7.6,4010845811,140,25.9,4010845817,213,1.8,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503649317,246,1,1,18,47,bdfjkux9o0vtsdig5zsbhtysq,1,26.9,30.6,2023-02-04T13:05:21.687Z,2023-02-04T13:05:24Z,4010846121,213,1.6,4010846113,56,Back,4010846115,140,27.0,4010846119,212,17.1,4010846117,141,55.7,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503649365,247,1,1,18,49,bdfjkux9o0vtsdig5zsbhtysq,1,29.3,58.1,2023-02-04T13:05:24.307Z,2023-02-04T13:05:26Z,4010846371,140,28.8,4010846375,212,18.1,4010846369,56,Back,4010846377,213,4.7,4010846373,141,31.5,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503649449,248,1,1,18,52,bdfjkux9o0vtsdig5zsbhtysq,1,30.1,30.7,2023-02-04T13:05:26.648Z,2023-02-04T13:05:30Z,4010846753,213,5.2,4010846749,141,9.1,4010846745,56,Back,4010846747,140,38.2,4010846751,212,17.0,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503649545,249,1,1,18,55,bdfjkux9o0vtsdig5zsbhtysq,0,38,9.1,2023-02-04T13:05:29.989Z,2023-02-04T13:05:35Z,4010847263,155,,4010847273,213,0.1,4010847271,212,43.7,4010847275,1,,4010847267,140,79.5,4010847265,56,Right,4010847269,141,14.3,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503649567,195,12,1,19,0,axvm5zg0mk4bp06wpec9vw27e,1,26.9,77.6,2023-02-04T13:05:35.395Z,2023-02-04T13:05:36Z,4010847413,56,Back,4010847417,141,100.0,4010847421,213,1.9,4010847499,167,,4010847415,140,21.2,4010847419,212,17.4,,,,,,,8jc8ndxlodfrhxxao3k1fknbo,K. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503649577,196,5,1,19,1,axvm5zg0mk4bp06wpec9vw27e,0,18.2,101,2023-02-04T13:05:35.939Z,2023-02-04T13:05:38Z,4010847461,347,,4010847459,56,Back,4010847657,233,250,,,,,,,,,,,,,,,,8jc8ndxlodfrhxxao3k1fknbo,K. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503649599,250,5,1,19,1,bdfjkux9o0vtsdig5zsbhtysq,1,81.8,-1,2023-02-04T13:05:35.939Z,2023-02-04T13:21:39Z,4010847633,233,196,4010847581,347,,4010847579,56,Right,,,,,,,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503649943,251,1,1,19,15,bdfjkux9o0vtsdig5zsbhtysq,1,81.1,0,2023-02-04T13:05:50.191Z,2023-02-04T13:05:55Z,4010849243,107,,4010849245,56,Right,4010849249,141,4.1,4010849255,213,0.4,4010849251,212,9.1,4010849247,140,89.0,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503649955,252,1,1,19,20,bdfjkux9o0vtsdig5zsbhtysq,0,97.8,4.3,2023-02-04T13:05:54.975Z,2023-02-04T13:05:56Z,4010849333,212,3.2,4010849491,233,197,4010849499,286,,4010849331,141,8.9,4010849335,213,1.7,4010849327,56,Right,4010849325,155,,4010849329,140,97.4,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,4010849323,2,,4010849487,236,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503649969,197,12,1,19,20,axvm5zg0mk4bp06wpec9vw27e,1,5.8,95.3,2023-02-04T13:05:55.075Z,2023-02-04T13:05:57Z,4010849405,185,,4010849543,233,252,4010849407,56,Back,,,,,,,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503649983,198,6,1,19,22,axvm5zg0mk4bp06wpec9vw27e,0,0,90.6,2023-02-04T13:05:56.691Z,2023-02-04T13:05:59Z,4010849585,73,,4010849515,56,Back,4010849767,233,253,,,,,,,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503650017,253,6,1,19,22,bdfjkux9o0vtsdig5zsbhtysq,1,100,9.4,2023-02-04T13:05:56.691Z,2023-02-04T13:11:31Z,4010849735,233,198,4010849705,56,Right,4010849707,75,,,,,,,,,,,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503650507,254,1,1,19,47,bdfjkux9o0vtsdig5zsbhtysq,1,99.5,0.5,2023-02-04T13:06:22.527Z,2023-02-04T13:10:53Z,4010853739,210,13,4010852271,224,,4010852275,140,87.5,4010852279,212,36.2,4010852281,213,1.9,4010852267,6,,4010852277,141,50.4,4010852269,155,,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,1,4010852265,2,,4010852273,56,Center,4010852283,1,,4010853741,154,,,,,,,,,,,,,,,,,,,,,
2503650513,255,13,1,19,51,bdfjkux9o0vtsdig5zsbhtysq,1,88.8,47.2,2023-02-04T13:06:26.357Z,2023-02-04T13:10:54Z,4010852309,17,,4010853813,154,,4010853807,77,,4010853821,103,72.2,4010853825,231,50.2,4010852311,56,Center,4010853823,230,98.9,4010853811,29,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,4010853819,102,62.7,4010853815,55,254,4010852793,25,,4010852795,15,4010852799,328,,,,,,,,,,,,,,,,,,,
2503650581,199,5,1,19,52,axvm5zg0mk4bp06wpec9vw27e,1,-1.2,41.6,2023-02-04T13:06:27.463Z,2023-02-04T13:21:40Z,4010852639,233,256,4010852611,56,Back,4010852613,346,,,,,,,,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503650519,256,5,1,19,52,bdfjkux9o0vtsdig5zsbhtysq,0,101.2,58.4,2023-02-04T13:06:27.463Z,2023-02-04T13:06:31Z,4010852657,233,199,4010852345,346,,4010852343,56,Center,,,,,,,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503650975,200,1,1,20,13,axvm5zg0mk4bp06wpec9vw27e,0,4.4,40.3,2023-02-04T13:06:48.290Z,2023-02-04T13:06:50Z,4010854649,212,33.8,4010854641,124,,4010854645,140,36.3,4010854651,213,6.2,4010854655,74,,4010854647,141,34.2,4010854653,1,,4010854643,56,Back,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503651003,257,61,1,20,16,bdfjkux9o0vtsdig5zsbhtysq,1,58.4,64.9,2023-02-04T13:06:51.357Z,2023-02-04T13:06:51Z,4010854761,56,Center,,,,,,,,,,,,,,,,,,,,,,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503651055,258,1,1,20,17,bdfjkux9o0vtsdig5zsbhtysq,1,61.8,60.9,2023-02-04T13:06:52.278Z,2023-02-04T13:06:53Z,4010855051,212,11.5,4010855047,140,72.2,4010855049,141,55.8,4010855045,56,Center,4010855053,213,6.0,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503651061,259,61,1,20,18,bdfjkux9o0vtsdig5zsbhtysq,1,72.2,55.8,2023-02-04T13:06:53.319Z,2023-02-04T13:06:53Z,4010855073,56,Center,,,,,,,,,,,,,,,,,,,,,,2n3sv3vt7ano86i5j9j3f8a95,M. Bourdieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503651133,201,1,1,20,20,axvm5zg0mk4bp06wpec9vw27e,1,34.4,40,2023-02-04T13:06:55.506Z,2023-02-04T13:06:56Z,4010855403,141,57.0,4010855399,56,Back,4010855401,140,29.8,4010855405,212,12.5,4010855407,213,2.0,,,,,,,,,,eko9p1p9gjg7gxjla6chb6i95,H. Fercocq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503651187,202,1,1,20,21,axvm5zg0mk4bp06wpec9vw27e,1,29.8,57,2023-02-04T13:06:56.386Z,2023-02-04T13:06:58Z,4010855717,213,1.3,4010855715,212,18.8,4010855711,141,83.6,4010855707,140,34.6,4010855705,56,Back,,,,,,,,,,8jc8ndxlodfrhxxao3k1fknbo,K. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503651229,203,1,1,20,24,axvm5zg0mk4bp06wpec9vw27e,1,34.6,83.6,2023-02-04T13:06:58.609Z,2023-02-04T13:07:00Z,4010855905,212,10.3,4010855901,140,44.4,4010855907,213,6.3,4010855899,56,Back,4010855903,141,83.3,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503651295,204,1,1,20,25,axvm5zg0mk4bp06wpec9vw27e,1,43.2,80.5,2023-02-04T13:07:00.562Z,2023-02-04T13:07:04Z,4010856227,141,70.2,4010856233,213,4.7,4010856225,140,43.0,4010856223,56,Back,4010856231,212,7.0,,,,,,,,,,3ck9n7pb3d1dc8qcdgkxm5m,J. Hellstrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503651307,205,3,1,20,29,axvm5zg0mk4bp06wpec9vw27e,1,40,64.4,2023-02-04T13:07:03.934Z,2023-02-04T13:07:05Z,4010856345,233,260,4010856297,56,Back,4010856301,286,,,,,,,,,,,,,,,,,eko9p1p9gjg7gxjla6chb6i95,H. Fercocq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503651289,260,45,1,20,29,bdfjkux9o0vtsdig5zsbhtysq,0,60,35.6,2023-02-04T13:07:03.934Z,2023-02-04T13:07:06Z,4010856197,56,Center,4010856369,233,205,4010856199,285,,,,,,,,,,,,,,,,,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503651457,206,1,1,20,30,axvm5zg0mk4bp06wpec9vw27e,1,47.9,50.1,2023-02-04T13:07:05.201Z,2023-02-04T13:07:12Z,4010857051,56,Right,4010857059,212,50.5,4010857055,140,86.4,4010857063,1,,4010857047,155,,4010857057,141,5.6,4010857061,213,5.6,,,,eko9p1p9gjg7gxjla6chb6i95,H. Fercocq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503651501,207,1,1,20,37,axvm5zg0mk4bp06wpec9vw27e,1,92.9,7.7,2023-02-04T13:07:12.545Z,2023-02-04T13:07:14Z,4010857347,56,Right,4010857351,141,8.9,4010857355,213,3.0,4010857349,140,87.6,4010857353,212,5.6,,,,,,,,,,9k4n3testzamjmqoda5g4k3x1,María Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503651561,208,1,1,20,40,axvm5zg0mk4bp06wpec9vw27e,1,86.7,5.6,2023-02-04T13:07:14.770Z,2023-02-04T13:07:34Z,4010859771,210,13,4010857743,140,94.1,4010857737,2,,4010857749,213,1.3,4010857745,141,44.5,4010857741,56,Center,4010857739,155,,4010857747,212,27.6,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,1,4010859773,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503651605,209,44,1,20,42,axvm5zg0mk4bp06wpec9vw27e,1,92.6,43,2023-02-04T13:07:17.541Z,2023-02-04T13:07:19Z,4010857963,286,,4010858047,233,261,4010857961,56,Center,,,,,,,,,,,,,,,,792nmu21pzzd6eak34jk1qlwq,M. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503651565,261,44,1,20,42,bdfjkux9o0vtsdig5zsbhtysq,0,7.4,57,2023-02-04T13:07:17.542Z,2023-02-04T13:07:20Z,4010858107,233,209,4010857781,285,,4010857779,56,Back,,,,,,,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503651609,210,13,1,20,43,axvm5zg0mk4bp06wpec9vw27e,1,93.1,43.7,2023-02-04T13:07:17.858Z,2023-02-04T13:07:34Z,4010859183,17,,4010857983,22,,4010859855,230,99.0,4010859851,103,20.8,4010859187,328,,4010859839,84,,4010859181,15,,4010857987,56,Center,792nmu21pzzd6eak34jk1qlwq,M. Roth,,4010859857,231,49.6,4010859843,154,,4010859841,29,,4010859849,102,4010859845,55,208,41.2,,,,,,,,,,,,,,,,,
2503651633,211,5,1,20,44,axvm5zg0mk4bp06wpec9vw27e,0,101.2,42.9,2023-02-04T13:07:19.071Z,2023-02-04T13:21:40Z,4010858133,346,,4010858209,233,262,4010858131,56,Center,,,,,,,,,,,,,,,,792nmu21pzzd6eak34jk1qlwq,M. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503651599,262,5,1,20,44,bdfjkux9o0vtsdig5zsbhtysq,1,-1.2,57.1,2023-02-04T13:07:19.071Z,2023-02-04T13:07:20Z,4010857939,346,,4010858187,233,211,4010857937,56,Back,,,,,,,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503651953,263,1,1,20,56,bdfjkux9o0vtsdig5zsbhtysq,1,5,63,2023-02-04T13:07:31.110Z,2023-02-04T13:07:33Z,4010859733,141,72.3,4010859729,56,Back,4010859725,124,,4010859737,213,0.7,4010859741,237,,4010859731,140,11.5,4010859735,212,9.3,,,,2f1e295qn6s9l5d6v1degrizt,C. Nnadozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503652059,264,1,1,20,59,bdfjkux9o0vtsdig5zsbhtysq,1,15.6,64.9,2023-02-04T13:07:33.846Z,2023-02-04T13:07:38Z,4010860291,213,4.9,4010860285,140,19.9,4010860289,212,22.6,4010860283,56,Back,4010860287,141,32.4,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503652143,265,1,1,21,4,bdfjkux9o0vtsdig5zsbhtysq,1,30,30.4,2023-02-04T13:07:38.782Z,2023-02-04T13:07:42Z,4010860713,141,53.9,4010860709,56,Back,4010860717,213,1.7,4010860715,212,16.1,4010860711,140,28.5,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503652193,266,1,1,21,8,bdfjkux9o0vtsdig5zsbhtysq,1,32.3,70.9,2023-02-04T13:07:42.767Z,2023-02-04T13:07:44Z,4010860957,140,32.7,4010860961,212,13.7,4010860965,213,1.5,4010860959,141,91.1,4010860955,56,Back,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503652285,267,1,1,21,9,bdfjkux9o0vtsdig5zsbhtysq,1,34.5,91.7,2023-02-04T13:07:44.566Z,2023-02-04T13:07:48Z,4010861437,213,4.1,4010861427,141,74.7,4010861423,56,Back,4010861433,212,14.6,4010861425,140,26.0,,,,,,,,,,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503652413,268,1,1,21,13,bdfjkux9o0vtsdig5zsbhtysq,1,26.5,71.2,2023-02-04T13:07:48.127Z,2023-02-04T13:07:53Z,4010862077,56,Back,4010862085,213,4.1,4010862079,140,18.9,4010862081,141,55.4,4010862083,212,13.4,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503652443,269,1,1,21,18,bdfjkux9o0vtsdig5zsbhtysq,1,25.3,43,2023-02-04T13:07:53.067Z,2023-02-04T13:07:54Z,4010862237,56,Back,4010862241,141,60.3,4010862245,213,1.1,4010862239,140,31.2,4010862243,212,13.3,,,,,,,,,,2f1e295qn6s9l5d6v1degrizt,C. Nnadozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503652553,270,1,1,21,21,bdfjkux9o0vtsdig5zsbhtysq,1,31.8,59,2023-02-04T13:07:56.287Z,2023-02-04T13:07:59Z,4010862797,141,44.5,4010862801,213,4.0,4010862795,140,23.0,4010862799,212,13.5,4010862793,56,Back,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503652629,272,1,1,21,26,bdfjkux9o0vtsdig5zsbhtysq,1,24,41.6,2023-02-04T13:08:00.718Z,2023-02-04T13:08:26Z,4010863209,141,38.0,4010863205,56,Back,4010863207,140,34.1,4010863213,213,6.1,4010863211,212,10.9,,,,,,,,,,2f1e295qn6s9l5d6v1degrizt,C. Nnadozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503652687,273,1,1,21,28,bdfjkux9o0vtsdig5zsbhtysq,1,32.1,34.9,2023-02-04T13:08:03.053Z,2023-02-04T13:08:06Z,4010863503,140,32.2,4010863505,141,23.4,4010863509,213,4.7,4010863501,56,Back,4010863507,212,7.8,,,,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503652757,274,1,1,21,31,bdfjkux9o0vtsdig5zsbhtysq,1,33.5,24.1,2023-02-04T13:08:05.947Z,2023-02-04T13:08:09Z,4010863825,56,Back,4010863829,141,63.7,4010863833,213,1.6,4010863827,140,33.3,4010863831,212,26.9,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503652847,275,1,1,21,34,bdfjkux9o0vtsdig5zsbhtysq,1,33.3,67.8,2023-02-04T13:08:09.262Z,2023-02-04T13:08:13Z,4010864217,212,11.5,4010864213,140,43.9,4010864211,56,Back,4010864219,213,0.3,4010864215,141,72.1,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
