id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/13/value,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2483523671,304,1,1,36,34,2gmv49xieg3zee2hx0lhcp17u,1,45,22.8,2022-11-09T07:46:34.565Z,2022-11-09T07:46:37Z,3904881613,212,39.5,3904881605,155,,3904881609,140,68.3,3904881607,56,Center,3904881615,213,0.9,3904881611,141,68.4,3904881617,1,,,,,5x0qvm5o4qbijkh8r8vs2ys45,E. Sumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483523673,305,1,1,36,38,2gmv49xieg3zee2hx0lhcp17u,1,68.9,67.8,2022-11-09T07:46:37.747Z,2022-11-09T07:46:39Z,3904881633,141,93.8,3904881629,56,Left,3904881637,213,1.2,3904881635,212,19.1,3904881631,140,75.7,,,,,,,,,,88n7oswbclrfxt277vp6vpgd0,Kelsey Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483523675,306,1,1,36,39,2gmv49xieg3zee2hx0lhcp17u,0,75.7,93.8,2022-11-09T07:46:38.947Z,2022-11-09T07:46:41Z,3904881653,213,6.1,3904881645,56,Left,3904881649,141,88.9,3904881647,140,90.8,3904881651,212,16.2,,,,,,,,,,5kg2obqjcypb3d2yt4d4xoo2x,R. Enguehard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483523679,341,49,1,36,41,97jxqfbi28yoeedjbbw5xqhyi,1,9.7,11,2022-11-09T07:46:41.567Z,2022-11-09T07:46:41Z,,,,,,,,,,,,,,,,,,,,,,,,,996uvthtn0ho4doic5mcty6z9,B. Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483523687,342,50,1,36,44,97jxqfbi28yoeedjbbw5xqhyi,1,10.6,8.4,2022-11-09T07:46:43.651Z,2022-11-09T07:46:44Z,3904881717,233,307,3904881699,56,Back,3904881701,285,,,,,,,,,,,,,,,,,996uvthtn0ho4doic5mcty6z9,B. Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483523689,307,7,1,36,44,2gmv49xieg3zee2hx0lhcp17u,0,89.4,91.6,2022-11-09T07:46:43.652Z,2022-11-09T07:46:44Z,3904881707,233,342,3904881705,286,,3904881703,56,Left,,,,,,,,,,,,,,,,88n7oswbclrfxt277vp6vpgd0,Kelsey Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483523695,343,1,1,36,46,97jxqfbi28yoeedjbbw5xqhyi,0,16.4,5.3,2022-11-09T07:46:46.351Z,2022-11-09T07:46:48Z,3904881743,140,18.2,3904881747,212,2.5,3904881761,286,,3904881741,56,Back,3904881749,213,0.7,3904881745,141,7.7,3904881757,233,308,3904881755,236,,7mehuya25b282lf1aqllzc3px,C. Meffometou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483523697,308,74,1,36,46,2gmv49xieg3zee2hx0lhcp17u,1,75.7,89.9,2022-11-09T07:46:46.352Z,2022-11-09T07:47:31Z,3904881751,56,Left,3904881763,233,343,3904881753,285,,,,,,,,,,,,,,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483523703,344,1,1,36,49,97jxqfbi28yoeedjbbw5xqhyi,0,18.4,4.6,2022-11-09T07:46:49.084Z,2022-11-09T07:46:50Z,3904881795,212,2.4,3904881791,140,20.7,3904881789,56,Back,3904881797,213,0.2,3904881793,141,5.2,,,,,,,,,,akldj20vfqfopuvurujsgtsd1,L. Le Garrec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483523705,309,61,1,36,50,2gmv49xieg3zee2hx0lhcp17u,1,75.3,89.1,2022-11-09T07:46:50.532Z,2022-11-09T07:46:50Z,3904881799,56,Left,,,,,,,,,,,,,,,,,,,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483523717,345,1,1,36,51,97jxqfbi28yoeedjbbw5xqhyi,1,15.8,6.4,2022-11-09T07:46:51.612Z,2022-11-09T07:46:55Z,3904881863,140,8.3,3904881867,212,15.2,3904881869,213,2.1,3904881865,141,25.6,3904881861,56,Back,,,,,,,,,,akldj20vfqfopuvurujsgtsd1,L. Le Garrec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483523721,346,1,1,36,55,97jxqfbi28yoeedjbbw5xqhyi,1,4.1,23.9,2022-11-09T07:46:54.959Z,2022-11-09T07:46:57Z,3904881883,56,Back,3904881885,140,1.4,3904881891,213,1.8,3904881889,212,11.6,3904881887,141,40.4,,,,,,,,,,3taxlkn9lb7otwvgbx9gyo82x,J. Piga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483523729,347,1,1,36,57,97jxqfbi28yoeedjbbw5xqhyi,1,1.8,40.1,2022-11-09T07:46:57.391Z,2022-11-09T07:47:01Z,3904881923,56,Back,3904881931,213,4.7,3904881927,141,10.9,3904881925,140,1.8,3904881929,212,19.9,,,,,,,,,,7ei82jx0voz3m7g64d9ewmggl,M. Heil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483523731,348,12,1,37,1,97jxqfbi28yoeedjbbw5xqhyi,1,1.7,8.5,2022-11-09T07:47:00.911Z,2022-11-09T07:47:02Z,3904881941,140,3.7,3904881965,167,,3904881945,212,6.9,3904881947,213,5.0,3904881943,141,0.0,3904881939,56,Back,,,,,,,3taxlkn9lb7otwvgbx9gyo82x,J. Piga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483523743,310,5,1,37,1,2gmv49xieg3zee2hx0lhcp17u,1,95.3,100.6,2022-11-09T07:47:01.515Z,2022-11-09T07:47:29Z,3904882021,347,,3904882025,233,349,3904882019,56,Left,,,,,,,,,,,,,,,,ah7sbrjt4lz1t4zww2l4sf1ex,L. Rueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483523733,349,5,1,37,1,97jxqfbi28yoeedjbbw5xqhyi,0,4.7,-0.6,2022-11-09T07:47:01.515Z,2022-11-09T07:47:08Z,3904881949,56,Back,3904881951,347,,3904882033,233,310,,,,,,,,,,,,,,,,3taxlkn9lb7otwvgbx9gyo82x,J. Piga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483523787,311,1,1,37,10,2gmv49xieg3zee2hx0lhcp17u,1,94.3,100,2022-11-09T07:47:10.516Z,2022-11-09T07:47:25Z,3904882241,213,4.9,3904882233,56,Left,3904882231,107,,3904882239,212,11.0,3904882235,140,96.1,3904882237,141,84.2,,,,,,,5kg2obqjcypb3d2yt4d4xoo2x,R. Enguehard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483523789,312,4,1,37,23,2gmv49xieg3zee2hx0lhcp17u,1,94.6,91,2022-11-09T07:47:23.620Z,2022-11-09T07:47:27Z,3904882249,56,Left,3904882247,10,,3904882251,152,,3904882253,286,,3904882273,233,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483523791,350,4,1,37,23,97jxqfbi28yoeedjbbw5xqhyi,0,5.4,9,2022-11-09T07:47:23.621Z,2022-11-09T07:47:27Z,3904882263,56,Back,3904882277,233,312,3904882265,152,,3904882261,10,,3904882267,285,,,,,,,,,,,996uvthtn0ho4doic5mcty6z9,B. Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483523871,313,1,1,38,14,2gmv49xieg3zee2hx0lhcp17u,0,91.7,91.8,2022-11-09T07:48:14.468Z,2022-11-09T07:48:16Z,3904882767,141,59.1,3904882769,212,22.5,3904882765,140,95.1,3904882761,152,,3904882763,56,Center,3904882757,5,,3904882755,2,,3904882771,213,4.9,cjgr7t23bk1l43hegrkmtslih,C. Gavory,,3904882759,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483523877,351,12,1,38,17,97jxqfbi28yoeedjbbw5xqhyi,1,2.3,39.7,2022-11-09T07:48:17.132Z,2022-11-09T08:04:50Z,3904882811,56,Back,3904882819,213,1.1,3904882815,141,74.4,3904882817,212,27.0,3904882813,140,14.8,3904882825,15,,,,,,,,8lqbmqjrc7ikjm0me2fsdej11,M. Dafeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483523889,352,49,1,38,21,97jxqfbi28yoeedjbbw5xqhyi,1,13.8,90,2022-11-09T07:48:21.420Z,2022-11-09T07:48:21Z,,,,,,,,,,,,,,,,,,,,,,,,,63atfboq056luh7gzplxooyui,O. Fulutudilu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483523895,353,1,1,38,23,97jxqfbi28yoeedjbbw5xqhyi,0,13.9,96.3,2022-11-09T07:48:23.182Z,2022-11-09T07:48:24Z,3904882903,56,Back,3904882913,1,,3904882911,213,0.2,3904882907,141,100.0,3904882909,212,24.9,3904882901,157,,3904882905,140,37.3,,,,63atfboq056luh7gzplxooyui,O. Fulutudilu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483523903,314,5,1,38,24,2gmv49xieg3zee2hx0lhcp17u,1,64.7,-1.8,2022-11-09T07:48:23.765Z,2022-11-09T07:48:26Z,3904882939,56,Right,3904882951,233,354,3904882941,347,,,,,,,,,,,,,,,,,88n7oswbclrfxt277vp6vpgd0,Kelsey Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483523897,354,5,1,38,24,97jxqfbi28yoeedjbbw5xqhyi,0,35.3,101.8,2022-11-09T07:48:23.765Z,2022-11-09T07:52:23Z,3904882917,56,Back,3904882919,347,,3904882957,233,314,,,,,,,,,,,,,,,,63atfboq056luh7gzplxooyui,O. Fulutudilu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483523929,315,1,1,38,38,2gmv49xieg3zee2hx0lhcp17u,1,67.9,0,2022-11-09T07:48:37.684Z,2022-11-09T07:48:41Z,3904883127,141,8.2,3904883129,212,12.0,3904883121,107,,3904883125,140,77.2,3904883131,213,0.6,3904883123,56,Right,,,,,,,6rcnj96do9ermnza1covi9ujt,E. Kouache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483523937,316,1,1,38,42,2gmv49xieg3zee2hx0lhcp17u,0,77.2,8.2,2022-11-09T07:48:41.668Z,2022-11-09T07:48:42Z,3904883177,233,355,3904883175,236,,3904883171,212,5.2,3904883173,213,2.5,3904883167,140,73.3,3904883165,56,Right,3904883169,141,12.8,3904883181,286,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483523933,355,74,1,38,42,97jxqfbi28yoeedjbbw5xqhyi,1,23.7,94.4,2022-11-09T07:48:41.669Z,2022-11-09T07:52:29Z,3904883195,233,316,3904883153,285,,3904883151,56,Back,,,,,,,,,,,,,,,,8ls23zdsn7vn3bsx8o3gzwrh0,A. Fontaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483523945,356,49,1,38,44,97jxqfbi28yoeedjbbw5xqhyi,1,26.2,90.8,2022-11-09T07:48:43.839Z,2022-11-09T07:48:43Z,,,,,,,,,,,,,,,,,,,,,,,,,3o1we6pb4axflmhkn1r0b01xx,E. Kamczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483523949,357,1,1,38,44,97jxqfbi28yoeedjbbw5xqhyi,1,26.2,90.8,2022-11-09T07:48:44.110Z,2022-11-09T07:48:45Z,3904883223,141,95.3,3904883219,56,Back,3904883227,213,2.5,3904883225,212,5.2,3904883221,140,22.2,,,,,,,,,,3o1we6pb4axflmhkn1r0b01xx,E. Kamczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483523953,358,1,1,38,45,97jxqfbi28yoeedjbbw5xqhyi,1,22.2,95.3,2022-11-09T07:48:45.248Z,2022-11-09T07:48:46Z,3904883241,212,10.6,3904883243,213,4.0,3904883235,56,Back,3904883239,141,83.3,3904883237,140,15.7,,,,,,,,,,ejzz3wi6gxujl6idun7k9wmvp,M. Levasseur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483523955,359,1,1,38,46,97jxqfbi28yoeedjbbw5xqhyi,1,15.7,83.3,2022-11-09T07:48:46.510Z,2022-11-09T07:48:49Z,3904883275,140,26.5,3904883279,212,14.6,3904883271,155,,3904883277,141,69.7,3904883273,56,Back,3904883281,213,5.6,,,,,,,cf88cbpwlbfw6ampeklh3kcbu,C. Swaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483523959,360,1,1,38,50,97jxqfbi28yoeedjbbw5xqhyi,0,27.2,70.3,2022-11-09T07:48:50.094Z,2022-11-09T07:48:50Z,3904883299,155,,3904883303,140,53.6,3904883301,56,Center,3904883305,141,55.4,3904883309,213,5.9,3904883307,212,29.5,,,,,,,akldj20vfqfopuvurujsgtsd1,L. Le Garrec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483523967,317,1,1,38,51,2gmv49xieg3zee2hx0lhcp17u,1,45.8,49.7,2022-11-09T07:48:51.236Z,2022-11-09T07:48:53Z,3904883373,140,64.7,3904883371,56,Center,3904883375,141,40.3,3904883379,212,20.8,3904883369,3,,3904883383,213,6.0,,,,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483523971,318,49,1,38,53,2gmv49xieg3zee2hx0lhcp17u,1,64.7,40.3,2022-11-09T07:48:53.076Z,2022-11-09T07:48:53Z,,,,,,,,,,,,,,,,,,,,,,,,,5x0qvm5o4qbijkh8r8vs2ys45,E. Sumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483523979,319,1,1,38,54,2gmv49xieg3zee2hx0lhcp17u,1,64.8,40.3,2022-11-09T07:48:54.052Z,2022-11-09T07:48:59Z,3904883449,56,Right,3904883447,155,,3904883453,141,11.9,3904883455,212,31.2,3904883451,140,88.1,3904883457,213,5.6,,,,,,,5x0qvm5o4qbijkh8r8vs2ys45,E. Sumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483523985,320,1,1,38,59,2gmv49xieg3zee2hx0lhcp17u,0,98.3,16.7,2022-11-09T07:48:59.572Z,2022-11-09T07:49:02Z,3904883489,2,,3904883495,140,95.6,3904883499,212,39.7,3904883491,155,,3904883497,141,75.0,3904883503,1,,3904883501,213,1.6,3904883493,56,Center,88n7oswbclrfxt277vp6vpgd0,Kelsey Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483523989,361,49,1,39,3,97jxqfbi28yoeedjbbw5xqhyi,1,1.8,23.6,2022-11-09T07:49:03.214Z,2022-11-09T07:49:03Z,,,,,,,,,,,,,,,,,,,,,,,,,7mehuya25b282lf1aqllzc3px,C. Meffometou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483523999,362,1,1,39,3,97jxqfbi28yoeedjbbw5xqhyi,1,1.8,23.6,2022-11-09T07:49:03.628Z,2022-11-09T07:49:08Z,3904883557,56,Back,3904883559,140,13.8,3904883561,141,11.1,3904883565,213,5.7,3904883563,212,15.2,,,,,,,,,,7mehuya25b282lf1aqllzc3px,C. Meffometou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483524001,363,3,1,39,9,97jxqfbi28yoeedjbbw5xqhyi,0,19.5,7.6,2022-11-09T07:49:08.815Z,2022-11-09T07:49:09Z,3904883571,285,,3904883569,56,Back,3904883573,211,,,,,,,,,,,,,,,,,996uvthtn0ho4doic5mcty6z9,B. Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483524003,321,49,1,39,10,2gmv49xieg3zee2hx0lhcp17u,1,71.2,75.6,2022-11-09T07:49:09.972Z,2022-11-09T07:49:10Z,,,,,,,,,,,,,,,,,,,,,,,,,5x0qvm5o4qbijkh8r8vs2ys45,E. Sumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483524005,322,1,1,39,10,2gmv49xieg3zee2hx0lhcp17u,1,71.2,75.6,2022-11-09T07:49:10.356Z,2022-11-09T07:49:12Z,3904883583,213,4.5,3904883581,212,9.8,3904883575,56,Center,3904883579,141,61.4,3904883577,140,69.4,,,,,,,,,,5x0qvm5o4qbijkh8r8vs2ys45,E. Sumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483524007,323,1,1,39,12,2gmv49xieg3zee2hx0lhcp17u,1,69.4,61.4,2022-11-09T07:49:11.972Z,2022-11-09T07:49:12Z,3904883589,140,64.1,3904883595,213,2.2,3904883591,141,72.3,3904883587,56,Center,3904883593,212,9.3,,,,,,,,,,cjgr7t23bk1l43hegrkmtslih,C. Gavory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483524011,324,1,1,39,13,2gmv49xieg3zee2hx0lhcp17u,1,64.1,72.3,2022-11-09T07:49:12.788Z,2022-11-09T07:49:15Z,3904883621,141,90.8,3904883625,213,0.6,3904883617,56,Left,3904883623,212,22.8,3904883619,140,82.2,,,,,,,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483524015,325,1,1,39,15,2gmv49xieg3zee2hx0lhcp17u,1,88.9,91.5,2022-11-09T07:49:15.093Z,2022-11-09T07:49:16Z,3904883641,213,3.7,3904883637,141,88.3,3904883635,140,85.8,3904883639,212,3.9,3904883633,56,Left,,,,,,,,,,5kg2obqjcypb3d2yt4d4xoo2x,R. Enguehard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483524021,326,1,1,39,16,2gmv49xieg3zee2hx0lhcp17u,1,86.6,91.2,2022-11-09T07:49:16.292Z,2022-11-09T07:49:19Z,3904883663,56,Center,3904883667,141,78.4,3904883669,212,8.7,3904883665,140,86.6,3904883671,213,4.7,,,,,,,,,,87fq93e9x1yy4thmeituciycq,S. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483524025,327,50,1,39,19,2gmv49xieg3zee2hx0lhcp17u,1,83.4,79.6,2022-11-09T07:49:18.927Z,2022-11-09T07:49:21Z,3904883681,286,,3904883715,233,364,3904883679,56,Left,,,,,,,,,,,,,,,,ah7sbrjt4lz1t4zww2l4sf1ex,L. Rueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483524027,364,7,1,39,19,97jxqfbi28yoeedjbbw5xqhyi,1,16.6,20.4,2022-11-09T07:49:18.928Z,2022-11-09T07:49:20Z,3904883709,233,327,3904883691,56,Back,3904883693,285,,,,,,,,,,,,,,,,,akldj20vfqfopuvurujsgtsd1,L. Le Garrec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483524031,365,49,1,39,20,97jxqfbi28yoeedjbbw5xqhyi,1,17.3,4,2022-11-09T07:49:20.206Z,2022-11-09T07:49:20Z,,,,,,,,,,,,,,,,,,,,,,,,,3o1we6pb4axflmhkn1r0b01xx,E. Kamczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483524035,366,1,1,39,20,97jxqfbi28yoeedjbbw5xqhyi,1,17.3,4,2022-11-09T07:49:20.479Z,2022-11-09T07:49:23Z,3904883731,140,21.2,3904883735,212,4.1,3904883737,213,6.1,3904883733,141,3.1,3904883729,56,Back,,,,,,,,,,3o1we6pb4axflmhkn1r0b01xx,E. Kamczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483524037,367,61,1,39,23,97jxqfbi28yoeedjbbw5xqhyi,0,19.5,1.7,2022-11-09T07:49:23.069Z,2022-11-09T07:49:23Z,3904883741,56,Back,,,,,,,,,,,,,,,,,,,,,,996uvthtn0ho4doic5mcty6z9,B. Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483524043,328,5,1,39,24,2gmv49xieg3zee2hx0lhcp17u,1,83,102,2022-11-09T07:49:24.429Z,2022-11-09T07:52:24Z,3904883769,56,Left,3904883771,347,,3904883777,233,368,,,,,,,,,,,,,,,,ah7sbrjt4lz1t4zww2l4sf1ex,L. Rueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483524045,368,5,1,39,24,97jxqfbi28yoeedjbbw5xqhyi,0,17,-2,2022-11-09T07:49:24.429Z,2022-11-09T07:49:26Z,3904883775,347,,3904883793,233,328,3904883773,56,Back,,,,,,,,,,,,,,,,996uvthtn0ho4doic5mcty6z9,B. Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483524061,329,1,1,39,26,2gmv49xieg3zee2hx0lhcp17u,1,86,100,2022-11-09T07:49:25.907Z,2022-11-09T07:49:32Z,3904883869,213,5.1,3904883865,141,85.1,3904883861,56,Left,3904883867,212,12.5,3904883863,140,90.8,3904883859,107,,,,,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483524065,330,4,1,39,32,2gmv49xieg3zee2hx0lhcp17u,1,88,89,2022-11-09T07:49:32.068Z,2022-11-09T07:49:41Z,3904883901,233,369,3904883881,286,,3904883873,13,,3904883875,56,Left,3904883877,152,,3904883983,295,,,,,,,,87fq93e9x1yy4thmeituciycq,S. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483524067,369,4,1,39,32,97jxqfbi28yoeedjbbw5xqhyi,0,12,11,2022-11-09T07:49:32.069Z,2022-11-09T07:49:43Z,3904883905,233,330,3904883891,13,,3904883899,285,,3904883895,152,,3904883893,56,Back,3904884007,295,,,,,,,,7mehuya25b282lf1aqllzc3px,C. Meffometou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483524129,331,1,1,40,8,2gmv49xieg3zee2hx0lhcp17u,0,87.6,88,2022-11-09T07:50:08.068Z,2022-11-09T07:50:09Z,3904884247,5,,3904884245,2,,3904884261,213,4.9,3904884249,155,,3904884257,141,49.6,3904884251,152,,3904884259,212,26.4,3904884255,140,91.3,cjgr7t23bk1l43hegrkmtslih,C. Gavory,,3904884253,56,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,
2483524131,370,12,1,40,10,97jxqfbi28yoeedjbbw5xqhyi,1,5.7,52.7,2022-11-09T07:50:10.492Z,2022-11-09T07:50:12Z,3904884265,140,19.2,3904884269,212,18.6,3904884267,141,34.9,3904884271,213,5.6,3904884273,15,,3904884263,56,Back,,,,,,,8ls23zdsn7vn3bsx8o3gzwrh0,A. Fontaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483524133,332,13,1,40,12,2gmv49xieg3zee2hx0lhcp17u,1,77.8,59.1,2022-11-09T07:50:12.116Z,2022-11-09T07:50:24Z,3904884449,230,98.9,3904884441,103,56.9,3904884279,18,,3904884443,215,,3904884451,231,50.9,3904884429,24,,3904884435,77,,3904884445,328,,88n7oswbclrfxt277vp6vpgd0,Kelsey Araújo,,3904884447,458,3904884281,56,Center,3904884439,102,3904884431,72,,,59.3,,,,,,,,,,,,,,,,,,,
2483524137,333,5,1,40,13,2gmv49xieg3zee2hx0lhcp17u,0,101.2,62,2022-11-09T07:50:13.405Z,2022-11-09T07:52:24Z,3904884295,346,,3904884317,233,371,3904884293,56,Center,,,,,,,,,,,,,,,,88n7oswbclrfxt277vp6vpgd0,Kelsey Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483524135,371,5,1,40,13,97jxqfbi28yoeedjbbw5xqhyi,1,-1.2,38,2022-11-09T07:50:13.405Z,2022-11-09T07:50:14Z,3904884291,346,,3904884289,56,Back,3904884313,233,333,,,,,,,,,,,,,,,,8ls23zdsn7vn3bsx8o3gzwrh0,A. Fontaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483524169,372,1,1,40,24,97jxqfbi28yoeedjbbw5xqhyi,1,4.9,43.6,2022-11-09T07:50:24.095Z,2022-11-09T07:50:29Z,3904884543,124,,3904884545,56,Back,3904884549,141,56.7,3904884547,140,14.0,3904884553,213,0.8,3904884551,212,13.1,3904884557,237,,,,,7ei82jx0voz3m7g64d9ewmggl,M. Heil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483524173,373,1,1,40,30,97jxqfbi28yoeedjbbw5xqhyi,1,25.2,56.7,2022-11-09T07:50:29.644Z,2022-11-09T07:50:33Z,3904884589,212,20.7,3904884591,213,4.5,3904884581,56,Back,3904884585,140,20.6,3904884587,141,27.1,,,,,,,,,,cf88cbpwlbfw6ampeklh3kcbu,C. Swaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483524175,374,1,1,40,33,97jxqfbi28yoeedjbbw5xqhyi,1,26.4,32.7,2022-11-09T07:50:33.163Z,2022-11-09T07:50:36Z,3904884653,141,67.0,3904884657,213,1.5,3904884655,212,23.5,3904884651,140,28.9,3904884649,56,Back,,,,,,,,,,3taxlkn9lb7otwvgbx9gyo82x,J. Piga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483524179,375,1,1,40,36,97jxqfbi28yoeedjbbw5xqhyi,1,30.9,66.9,2022-11-09T07:50:36.494Z,2022-11-09T07:50:41Z,3904884693,212,23.8,3904884689,140,30.5,3904884691,141,31.9,3904884695,213,4.7,3904884687,56,Back,,,,,,,,,,cf88cbpwlbfw6ampeklh3kcbu,C. Swaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483524185,376,1,1,40,41,97jxqfbi28yoeedjbbw5xqhyi,1,35.7,33.9,2022-11-09T07:50:40.972Z,2022-11-09T07:50:44Z,3904884723,140,44.8,3904884727,212,23.9,3904884721,56,Back,3904884725,141,66.1,3904884729,213,1.2,,,,,,,,,,3taxlkn9lb7otwvgbx9gyo82x,J. Piga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483524195,377,1,1,40,44,97jxqfbi28yoeedjbbw5xqhyi,1,47.3,66,2022-11-09T07:50:44.127Z,2022-11-09T07:50:53Z,3904884777,140,69.5,3904884779,141,96.0,3904884775,56,Left,3904884781,212,31.0,3904884783,213,0.7,,,,,,,,,,cf88cbpwlbfw6ampeklh3kcbu,C. Swaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483524197,378,1,1,40,53,97jxqfbi28yoeedjbbw5xqhyi,0,97.2,97.1,2022-11-09T07:50:53.040Z,2022-11-09T07:50:54Z,3904884799,213,4.5,3904884795,141,76.9,3904884791,56,Center,3904884797,212,14.0,3904884793,140,94.6,,,,,,,,,,ejzz3wi6gxujl6idun7k9wmvp,M. Levasseur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
