id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId
2483516673,170,45,1,21,7,axvm5zg0mk4bp06wpec9vw27e,0,19.1,75.4,2022-11-09T07:11:19.763Z,2022-11-09T07:11:23Z,3904845507,56,Back,3904845511,285,,3904845621,233,192,,,,,,,,,,,,,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483516691,192,3,1,21,7,9s9jvki6htleffykj88qcpwpy,1,80.9,24.6,2022-11-09T07:11:19.763Z,2022-11-09T07:11:39Z,3904845575,56,Center,3904845611,233,170,3904845577,286,,,,,,,,,,,,,,,,,dsm8r3i2k45d7vlqkmzaog9w4,Z. Stiévenart,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483516695,193,15,1,21,9,9s9jvki6htleffykj88qcpwpy,1,80.4,38.5,2022-11-09T07:11:22.085Z,2022-11-09T07:11:33Z,3904845597,18,,3904845819,78,,3904845827,102,51.8,3904845711,233,171,3904845823,55,191,3904845599,56,Center,3904845821,29,,3904845829,103,4.4,dsm8r3i2k45d7vlqkmzaog9w4,Z. Stiévenart,,3904845701,72,,3904845817,121,3904845833,146,3904845831,215,,3904845835,147,,99.3,48.9,3904845595,22,,,,,,,,,,
2483516709,171,10,1,21,9,axvm5zg0mk4bp06wpec9vw27e,1,0.9,49.9,2022-11-09T07:11:22.185Z,2022-11-09T07:11:28Z,3904845685,56,Back,3904845733,233,193,3904845681,179,,3904845683,182,,3904845679,173,,,,,,,,,,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483516713,172,6,1,21,11,axvm5zg0mk4bp06wpec9vw27e,0,0,0,2022-11-09T07:11:23.821Z,2022-11-09T07:54:12Z,3904845709,73,,3904845745,233,194,3904845707,56,Back,,,,,,,,,,,,,,,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483516701,194,6,1,21,11,9s9jvki6htleffykj88qcpwpy,1,0,0,2022-11-09T07:11:23.821Z,2022-11-09T07:11:28Z,3904845645,56,Center,3904845737,233,172,3904845647,73,,,,,,,,,,,,,,,,,dsm8r3i2k45d7vlqkmzaog9w4,Z. Stiévenart,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483516869,195,1,1,21,51,9s9jvki6htleffykj88qcpwpy,1,99.6,99.6,2022-11-09T07:12:04.461Z,2022-11-09T07:12:07Z,3904846475,140,81.2,3904846473,56,Left,3904846479,212,20.0,3904846471,6,,3904846481,213,3.4,3904846477,141,92.1,,,,,,,50k8dmb17hvqbq37ae3p90aju,S. Champagnac,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483516891,196,1,1,21,54,9s9jvki6htleffykj88qcpwpy,1,81.2,92.3,2022-11-09T07:12:07.477Z,2022-11-09T07:39:36Z,3904846607,141,55.5,3904846611,213,5.0,3904846599,2,,3904846609,212,26.1,3904846603,56,Center,3904846601,155,,3904846857,210,13,3904846605,140,88.1,5orsug2d4b7zzjat6eh9ks2qd,C. Bornes,1,3904846859,154,,,,,,,,,,,,,,,,,,,,,,,,,
2483516893,197,13,1,22,0,9s9jvki6htleffykj88qcpwpy,1,90.1,58.8,2022-11-09T07:12:12.907Z,2022-11-09T07:12:25Z,3904846879,230,98.2,3904846877,147,44.6,3904846771,15,,3904846619,17,,3904846867,55,196,3904846775,328,,3904846873,103,12.5,3904846777,153,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,3904846865,154,,3904846621,56,3904846861,75,3904846875,146,94.3,3904846863,29,Center,,,3904846881,231,50.7,3904846871,102,37.3,3904846769,25,,,,
2483516903,173,1,1,22,4,axvm5zg0mk4bp06wpec9vw27e,1,8.3,62,2022-11-09T07:12:17.692Z,2022-11-09T07:12:19Z,3904846701,141,53.4,3904846705,213,3.9,3904846695,3,,3904846697,56,Back,3904846703,212,8.6,3904846699,140,2.3,,,,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483516907,174,52,1,22,6,axvm5zg0mk4bp06wpec9vw27e,1,2.3,53.4,2022-11-09T07:12:19.451Z,2022-11-09T07:12:19Z,,,,,,,,,,,,,,,,,,,,,,,,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483516925,175,1,1,22,9,axvm5zg0mk4bp06wpec9vw27e,1,2.3,53.4,2022-11-09T07:12:22.092Z,2022-11-09T07:12:24Z,3904846827,123,,3904846835,212,21.7,3904846833,141,24.9,3904846829,56,Back,3904846837,213,5.2,3904846831,140,11.7,,,,,,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483516931,176,1,1,22,11,axvm5zg0mk4bp06wpec9vw27e,1,11.7,24.9,2022-11-09T07:12:24.428Z,2022-11-09T07:12:26Z,3904846887,56,Back,3904846895,213,0.5,3904846893,212,18.8,3904846891,141,38.5,3904846889,140,27.3,,,,,,,,,,3yjqr9srzz3p1xjgdgckqvtre,A. Soleilhet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483516957,177,1,1,22,13,axvm5zg0mk4bp06wpec9vw27e,1,27.2,38.5,2022-11-09T07:12:26.252Z,2022-11-09T07:12:29Z,3904846989,140,24.4,3904846991,141,7.9,3904846993,212,21.0,3904846995,213,4.6,3904846987,56,Back,,,,,,,,,,4x3fxr67fofstbqjpkoxra7rp,E. Tyryshkina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483516965,178,1,1,22,17,axvm5zg0mk4bp06wpec9vw27e,0,30.1,7.9,2022-11-09T07:12:29.851Z,2022-11-09T07:12:31Z,3904847029,213,6.3,3904847025,141,7.6,3904847023,140,53.7,3904847027,212,24.8,3904847021,56,Right,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483516979,198,1,1,22,21,9s9jvki6htleffykj88qcpwpy,0,48.9,95.4,2022-11-09T07:12:34.420Z,2022-11-09T07:12:34Z,3904847081,141,100.0,3904847077,140,56.7,3904847083,212,9.0,3904847085,213,0.4,3904847075,56,Left,,,,,,,,,,5orsug2d4b7zzjat6eh9ks2qd,C. Bornes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483516997,179,5,1,22,22,axvm5zg0mk4bp06wpec9vw27e,1,44.6,-1.5,2022-11-09T07:12:34.822Z,2022-11-09T07:54:07Z,3904847185,347,,3904847183,56,Back,3904847195,233,199,,,,,,,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483516981,199,5,1,22,22,9s9jvki6htleffykj88qcpwpy,0,55.4,101.5,2022-11-09T07:12:34.822Z,2022-11-09T07:12:38Z,3904847201,233,179,3904847091,347,,3904847089,56,Left,,,,,,,,,,,,,,,,5orsug2d4b7zzjat6eh9ks2qd,C. Bornes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517027,180,1,1,22,30,axvm5zg0mk4bp06wpec9vw27e,1,45.8,0,2022-11-09T07:12:43.484Z,2022-11-09T07:12:46Z,3904847351,212,19.6,3904847345,56,Center,3904847347,140,55.4,3904847353,213,1.0,3904847349,141,22.8,3904847343,107,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517031,181,61,1,22,33,axvm5zg0mk4bp06wpec9vw27e,0,55.4,22.8,2022-11-09T07:12:46.060Z,2022-11-09T07:12:46Z,3904847363,56,Center,,,,,,,,,,,,,,,,,,,,,,dvd7yfrkq6wl6de389go6r7ro,O. Hurtré,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517041,200,1,1,22,34,9s9jvki6htleffykj88qcpwpy,0,46.7,71.8,2022-11-09T07:12:46.860Z,2022-11-09T07:12:47Z,3904847401,56,Center,3904847409,212,12.4,3904847413,213,5.3,3904847403,140,53.5,3904847405,141,56.9,,,,,,,,,,50k8dmb17hvqbq37ae3p90aju,S. Champagnac,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517075,182,1,1,22,36,axvm5zg0mk4bp06wpec9vw27e,1,44.6,47.9,2022-11-09T07:12:49.163Z,2022-11-09T07:12:54Z,3904847533,212,25.9,3904847535,213,1.1,3904847527,56,Left,3904847531,141,82.4,3904847529,140,55.1,,,,,,,,,,eko9p1p9gjg7gxjla6chb6i95,H. Fercocq,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517079,183,3,1,22,41,axvm5zg0mk4bp06wpec9vw27e,1,65,74.5,2022-11-09T07:12:53.949Z,2022-11-09T07:12:56Z,3904847555,56,Center,3904847563,233,201,3904847557,286,,,,,,,,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517077,201,45,1,22,41,9s9jvki6htleffykj88qcpwpy,0,35,25.5,2022-11-09T07:12:53.949Z,2022-11-09T07:12:56Z,3904847551,56,Back,3904847553,285,,3904847569,233,183,,,,,,,,,,,,,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517093,184,1,1,22,42,axvm5zg0mk4bp06wpec9vw27e,1,70.5,68.2,2022-11-09T07:12:55.436Z,2022-11-09T07:13:08Z,3904847627,141,76.4,3904847629,212,21.3,3904847625,140,90.1,3904847631,213,0.3,3904847623,56,Center,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517099,185,1,1,22,47,axvm5zg0mk4bp06wpec9vw27e,0,90.1,76.4,2022-11-09T07:12:59.932Z,2022-11-09T07:13:01Z,3904847665,213,5.1,3904847655,155,,3904847661,141,51.8,3904847659,140,97.1,3904847663,212,18.3,3904847653,2,,3904847657,56,Center,,,,desenv3bwtw96iiwqb1gnvth,R. Lavaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517111,202,52,1,22,49,9s9jvki6htleffykj88qcpwpy,1,2.1,46.3,2022-11-09T07:13:02.005Z,2022-11-09T07:13:02Z,,,,,,,,,,,,,,,,,,,,,,,,,dtl2shnzdg739pkag6fplb42y,M. Sieber,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517125,203,1,1,22,49,9s9jvki6htleffykj88qcpwpy,1,2.1,46.3,2022-11-09T07:13:02.220Z,2022-11-09T07:13:05Z,3904847743,123,,3904847749,141,68.8,3904847747,140,22.5,3904847753,213,0.6,3904847745,56,Back,3904847751,212,26.3,,,,,,,dtl2shnzdg739pkag6fplb42y,M. Sieber,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517135,204,1,1,22,52,9s9jvki6htleffykj88qcpwpy,1,24.7,69.3,2022-11-09T07:13:05.380Z,2022-11-09T07:13:08Z,3904847791,56,Back,3904847795,141,65.8,3904847797,212,16.4,3904847793,140,40.2,3904847799,213,6.1,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517163,205,1,1,22,55,9s9jvki6htleffykj88qcpwpy,1,44.7,69,2022-11-09T07:13:08.452Z,2022-11-09T07:13:13Z,3904847911,213,0.7,3904847907,141,89.0,3904847903,56,Left,3904847905,140,60.9,3904847909,212,21.8,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517167,206,3,1,23,1,9s9jvki6htleffykj88qcpwpy,0,66,70.8,2022-11-09T07:13:13.811Z,2022-11-09T07:13:18Z,3904848013,233,186,3904847925,286,,3904847923,56,Center,,,,,,,,,,,,,,,,dsm8r3i2k45d7vlqkmzaog9w4,Z. Stiévenart,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517181,186,7,1,23,1,axvm5zg0mk4bp06wpec9vw27e,1,34,29.2,2022-11-09T07:13:13.812Z,2022-11-09T07:13:17Z,3904847999,233,206,3904847981,285,,3904847979,56,Back,,,,,,,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517187,187,49,1,23,4,axvm5zg0mk4bp06wpec9vw27e,1,32.5,26.7,2022-11-09T07:13:16.749Z,2022-11-09T07:13:17Z,,,,,,,,,,,,,,,,,,,,,,,,,dvd7yfrkq6wl6de389go6r7ro,O. Hurtré,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517223,188,1,1,23,4,axvm5zg0mk4bp06wpec9vw27e,1,32.5,26.7,2022-11-09T07:13:17.227Z,2022-11-09T07:13:24Z,3904848151,213,1.7,3904848145,140,30.9,3904848149,212,20.6,3904848143,56,Back,3904848147,141,56.9,,,,,,,,,,dvd7yfrkq6wl6de389go6r7ro,O. Hurtré,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517231,189,1,1,23,11,axvm5zg0mk4bp06wpec9vw27e,1,33.3,61.2,2022-11-09T07:13:24.620Z,2022-11-09T07:13:26Z,3904848187,56,Left,3904848195,213,0.6,3904848193,212,36.8,3904848197,1,,3904848189,140,61.4,3904848191,141,93.6,,,,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517247,190,1,1,23,13,axvm5zg0mk4bp06wpec9vw27e,1,61.4,93.8,2022-11-09T07:13:25.900Z,2022-11-09T07:13:29Z,3904848261,56,Center,3904848267,212,16.2,3904848263,140,53.6,3904848265,141,73.2,3904848269,213,4.2,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517255,191,1,1,23,16,axvm5zg0mk4bp06wpec9vw27e,0,53.8,70,2022-11-09T07:13:28.878Z,2022-11-09T07:13:30Z,3904848307,212,54.8,3904848311,1,,3904848301,56,Center,3904848309,213,5.8,3904848305,141,34.5,3904848299,155,,3904848303,140,100.0,,,,eko9p1p9gjg7gxjla6chb6i95,H. Fercocq,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517259,192,5,1,23,17,axvm5zg0mk4bp06wpec9vw27e,0,101,30.5,2022-11-09T07:13:30.124Z,2022-11-09T07:54:07Z,3904848317,56,Center,3904884599,233,207,3904848319,346,,,,,,,,,,,,,,,,,eko9p1p9gjg7gxjla6chb6i95,H. Fercocq,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517285,207,5,1,23,17,9s9jvki6htleffykj88qcpwpy,1,-1,69.5,2022-11-09T07:13:30.124Z,2022-11-09T07:50:33Z,3904884579,233,192,3904848417,56,Back,3904848419,346,,,,,,,,,,,,,,,,,dsm8r3i2k45d7vlqkmzaog9w4,Z. Stiévenart,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517365,208,1,1,23,35,9s9jvki6htleffykj88qcpwpy,1,5.4,51.8,2022-11-09T07:13:47.900Z,2022-11-09T07:13:51Z,3904848789,237,,3904848779,140,7.8,3904848783,212,15.6,3904848777,56,Back,3904848775,124,,3904848785,213,1.4,3904848781,141,74.5,,,,dtl2shnzdg739pkag6fplb42y,M. Sieber,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517371,209,1,1,23,39,9s9jvki6htleffykj88qcpwpy,1,19.1,75.9,2022-11-09T07:13:51.845Z,2022-11-09T07:13:53Z,3904848815,212,12.5,3904848813,141,94.1,3904848809,56,Back,3904848811,140,20.4,3904848817,213,1.5,,,,,,,,,,5es3kc7x38rotmzzcs46kb3hm,É. Sévenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517387,210,1,1,23,40,9s9jvki6htleffykj88qcpwpy,1,20.4,94.1,2022-11-09T07:13:53.077Z,2022-11-09T07:13:56Z,3904848919,212,10.2,3904848913,56,Back,3904848915,140,14.4,3904848921,213,4.0,3904848917,141,82.3,,,,,,,,,,5orsug2d4b7zzjat6eh9ks2qd,C. Bornes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517399,211,1,1,23,43,9s9jvki6htleffykj88qcpwpy,1,17.7,80.2,2022-11-09T07:13:55.948Z,2022-11-09T07:13:59Z,3904848959,56,Back,3904848963,141,41.0,3904848965,212,26.9,3904848961,140,14.4,3904848967,213,4.6,,,,,,,,,,5es3kc7x38rotmzzcs46kb3hm,É. Sévenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517413,212,1,1,23,46,9s9jvki6htleffykj88qcpwpy,1,21.1,34.9,2022-11-09T07:13:59.252Z,2022-11-09T07:14:04Z,3904849027,56,Back,3904849035,213,4.9,3904849033,212,19.5,3904849029,140,24.8,3904849031,141,6.8,,,,,,,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517423,213,1,1,23,51,9s9jvki6htleffykj88qcpwpy,1,25,6.7,2022-11-09T07:14:03.852Z,2022-11-09T07:14:06Z,3904849085,140,59.0,3904849091,213,0.4,3904849093,1,,3904849087,141,27.6,3904849083,56,Center,3904849089,212,38.4,,,,,,,6xu7shoi00qiogo7akqo1xsrt,C. Canon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517427,214,61,1,23,54,9s9jvki6htleffykj88qcpwpy,0,59,27.6,2022-11-09T07:14:06.773Z,2022-11-09T07:14:07Z,3904849111,56,Center,,,,,,,,,,,,,,,,,,,,,,56n1erg5gb7fq7ab8hz42bug9,A. Lamontagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517433,193,49,1,23,55,axvm5zg0mk4bp06wpec9vw27e,1,45.3,59.3,2022-11-09T07:14:08.653Z,2022-11-09T07:14:52Z,,,,,,,,,,,,,,,,,,,,,,,,,4x3fxr67fofstbqjpkoxra7rp,E. Tyryshkina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517449,194,1,1,23,56,axvm5zg0mk4bp06wpec9vw27e,1,45.6,58.2,2022-11-09T07:14:09.580Z,2022-11-09T07:14:51Z,3904849187,141,29.7,3904849189,212,21.4,3904849183,56,Center,3904849191,213,5.2,3904849185,140,54.3,,,,,,,,,,4x3fxr67fofstbqjpkoxra7rp,E. Tyryshkina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517481,195,1,1,24,3,axvm5zg0mk4bp06wpec9vw27e,1,55.3,28.6,2022-11-09T07:14:15.885Z,2022-11-09T07:14:19Z,3904849313,56,Right,3904849315,140,65.2,3904849319,212,17.8,3904849321,213,5.3,3904849317,141,7.4,,,,,,,,,,dz7lkt8gh069vrkmoflcm0fkl,R. Borgella,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517485,196,1,1,24,6,axvm5zg0mk4bp06wpec9vw27e,1,60.5,15.2,2022-11-09T07:14:19.564Z,2022-11-09T07:14:21Z,3904849345,141,31.8,3904849343,140,56.9,3904849349,213,1.9,3904849341,56,Center,3904849347,212,11.9,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517495,197,1,1,24,8,axvm5zg0mk4bp06wpec9vw27e,1,56.9,31.8,2022-11-09T07:14:21.069Z,2022-11-09T07:14:23Z,3904849387,56,Back,3904849395,212,12.0,3904849399,213,2.6,3904849391,141,41.0,3904849389,140,47.2,,,,,,,,,,4x3fxr67fofstbqjpkoxra7rp,E. Tyryshkina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517515,198,1,1,24,10,axvm5zg0mk4bp06wpec9vw27e,1,47.1,44,2022-11-09T07:14:22.956Z,2022-11-09T07:14:26Z,3904849473,141,67.2,3904849475,212,19.0,3904849469,56,Center,3904849477,213,1.0,3904849471,140,57.2,,,,,,,,,,eko9p1p9gjg7gxjla6chb6i95,H. Fercocq,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517521,199,1,1,24,13,axvm5zg0mk4bp06wpec9vw27e,0,57.2,67.2,2022-11-09T07:14:26.156Z,2022-11-09T07:14:27Z,3904849485,56,Center,3904849489,141,64.9,3904849491,212,17.5,3904849487,140,73.8,3904849493,213,6.2,,,,,,,,,,dvd7yfrkq6wl6de389go6r7ro,O. Hurtré,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517523,215,49,1,24,14,9s9jvki6htleffykj88qcpwpy,1,25.7,35.4,2022-11-09T07:14:27.444Z,2022-11-09T07:14:27Z,,,,,,,,,,,,,,,,,,,,,,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517557,216,1,1,24,17,9s9jvki6htleffykj88qcpwpy,1,37.8,33.4,2022-11-09T07:14:30.292Z,2022-11-09T07:14:36Z,3904849665,56,Back,3904849673,213,1.5,3904849667,140,39.8,3904849671,212,21.7,3904849669,141,65.1,,,,,,,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517579,217,1,1,24,23,9s9jvki6htleffykj88qcpwpy,1,60,70.9,2022-11-09T07:14:36.500Z,2022-11-09T07:14:40Z,3904849773,141,63.9,3904849775,212,22.5,3904849769,56,Center,3904849777,213,6.1,3904849771,140,80.9,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517585,218,1,1,24,27,9s9jvki6htleffykj88qcpwpy,1,80.9,63.9,2022-11-09T07:14:40.677Z,2022-11-09T07:14:42Z,3904849799,141,64.0,3904849801,212,13.4,3904849797,140,68.1,3904849795,56,Center,3904849803,213,3.1,,,,,,,,,,56n1erg5gb7fq7ab8hz42bug9,A. Lamontagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517589,219,1,1,24,29,9s9jvki6htleffykj88qcpwpy,0,68.1,64,2022-11-09T07:14:42.508Z,2022-11-09T07:39:39Z,3904849825,141,64.2,3904849859,286,,3904849821,56,Center,3904849853,236,,3904849823,140,69.6,3904849829,213,0.1,3904849855,233,200,3904849827,212,1.6,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517593,200,74,1,24,29,axvm5zg0mk4bp06wpec9vw27e,1,31.7,29.2,2022-11-09T07:14:42.509Z,2022-11-09T07:54:15Z,3904849837,56,Back,3904849869,233,219,3904849839,285,,,,,,,,,,,,,,,,,4x3fxr67fofstbqjpkoxra7rp,E. Tyryshkina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517607,220,1,1,24,32,9s9jvki6htleffykj88qcpwpy,1,47.3,85.4,2022-11-09T07:14:45.221Z,2022-11-09T07:14:46Z,3904849915,56,Left,3904849921,212,17.1,3904849923,213,0.3,3904849919,141,93.0,3904849917,140,62.8,,,,,,,,,,5es3kc7x38rotmzzcs46kb3hm,É. Sévenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517629,221,1,1,24,33,9s9jvki6htleffykj88qcpwpy,1,60.2,92.7,2022-11-09T07:14:46.684Z,2022-11-09T07:14:50Z,3904850015,140,40.4,3904850013,56,Back,3904850019,212,20.8,3904850021,213,3.1,3904850017,141,94.2,,,,,,,,,,5orsug2d4b7zzjat6eh9ks2qd,C. Bornes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517651,222,1,1,24,37,9s9jvki6htleffykj88qcpwpy,1,43.1,93.3,2022-11-09T07:14:50.396Z,2022-11-09T07:14:53Z,3904850093,213,6.1,3904850087,140,63.6,3904850089,141,86.2,3904850091,212,22.1,3904850085,56,Left,,,,,,,,,,5es3kc7x38rotmzzcs46kb3hm,É. Sévenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517663,223,1,1,24,40,9s9jvki6htleffykj88qcpwpy,0,63.6,85.4,2022-11-09T07:14:53.348Z,2022-11-09T07:14:55Z,3904850141,140,82.1,3904850139,56,Center,3904850147,213,5.9,3904850145,212,21.2,3904850143,141,73.0,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517679,201,49,1,24,45,axvm5zg0mk4bp06wpec9vw27e,1,20.9,33.4,2022-11-09T07:14:58.718Z,2022-11-09T07:49:27Z,,,,,,,,,,,,,,,,,,,,,,,,,3yjqr9srzz3p1xjgdgckqvtre,A. Soleilhet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517697,202,1,1,24,46,axvm5zg0mk4bp06wpec9vw27e,1,20.9,33.4,2022-11-09T07:14:58.941Z,2022-11-09T07:49:29Z,3904850303,213,5.9,3904850295,56,Back,3904850299,141,19.1,3904850305,1,,3904850293,157,,3904850297,140,47.5,3904850301,212,29.6,,,,3yjqr9srzz3p1xjgdgckqvtre,A. Soleilhet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517701,203,1,1,24,49,axvm5zg0mk4bp06wpec9vw27e,0,47.5,19.1,2022-11-09T07:15:01.981Z,2022-11-09T07:49:30Z,3904850325,141,15.3,3904850323,140,55.5,3904850319,168,,3904850329,213,6.0,3904850317,3,,3904850321,56,Right,3904850327,212,8.8,,,,dvd7yfrkq6wl6de389go6r7ro,O. Hurtré,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517715,224,8,1,24,52,9s9jvki6htleffykj88qcpwpy,1,59.3,76,2022-11-09T07:15:04.960Z,2022-11-09T07:39:40Z,3904850381,56,Center,,,,,,,,,,,,,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517713,204,5,1,24,52,axvm5zg0mk4bp06wpec9vw27e,1,42.4,-1.6,2022-11-09T07:15:05.366Z,2022-11-09T07:50:14Z,3904850377,56,Back,3904850425,233,225,3904850379,347,,,,,,,,,,,,,,,,,dvd7yfrkq6wl6de389go6r7ro,O. Hurtré,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483517723,225,5,1,24,52,9s9jvki6htleffykj88qcpwpy,0,57.6,101.6,2022-11-09T07:15:05.366Z,2022-11-09T07:54:07Z,3904850407,56,Left,3904850409,347,,3904850431,233,204,,,,,,,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,
