id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,assist
2552294749,431,44,1,45,28,2w4xxgpg4t4h5b3yl74egastz,0,64,27.4,2023-05-21T11:15:48.313Z,2023-05-21T11:15:51Z,4296616913,233,350,4296616679,56,Center,4296616681,286,,,,,,,,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552294789,351,1,1,45,29,2gmv49xieg3zee2hx0lhcp17u,0,39.1,73.8,2023-05-21T11:15:49.144Z,2023-05-21T11:16:48Z,4296616929,56,Back,4296616935,212,6.0,4296616949,233,432,4296616931,140,44.7,4296616937,213,0.2,4296616933,141,75.7,4296617805,3,,4296616927,168,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552294807,352,1,1,45,32,2gmv49xieg3zee2hx0lhcp17u,0,44.6,75.9,2023-05-21T11:15:52.055Z,2023-05-21T11:16:13Z,4296617019,56,Back,4296617025,212,2.9,4296617027,213,6.0,4296617021,140,47.3,4296617023,141,74.8,4296618299,233,432,4296618275,286,,4296618273,236,,bly2raemyl0xp39jiktm4u5sl,S. Demeyere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552294791,432,74,1,45,32,2w4xxgpg4t4h5b3yl74egastz,1,63.4,29.4,2023-05-21T11:15:52.056Z,2023-05-21T11:16:19Z,4296616975,233,352,4296616939,56,Center,4296616941,285,,,,,,,,,,,,,,,,,1n48nxf4v6reoxuyai88haw6i,M. Mpomé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552294833,433,4,1,45,34,2w4xxgpg4t4h5b3yl74egastz,1,58.6,31.6,2023-05-21T11:15:54.497Z,2023-05-21T11:15:57Z,4296617167,56,Center,4296617165,13,,4296617339,233,353,4296617169,152,,4296617171,265,,4296617173,286,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552294855,353,4,1,45,34,2gmv49xieg3zee2hx0lhcp17u,0,41.4,68.4,2023-05-21T11:15:54.498Z,2023-05-21T11:15:57Z,4296617279,56,Back,4296617285,285,,4296617345,233,433,4296617281,152,,4296617283,265,,4296617277,13,,,,,,,,2pd1juglwcvhspyva4soomyy2,N. Ali Nadjim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552295239,434,1,1,46,5,2w4xxgpg4t4h5b3yl74egastz,0,53.6,30.4,2023-05-21T11:16:25.648Z,2023-05-21T11:16:30Z,4296619317,5,,4296619337,212,38.1,4296619333,141,60.6,4296619329,140,84.2,4296619321,152,,4296619345,1,,4296619341,213,0.6,4296619325,56,Center,19awb0feelm6k12ooavqb5621,O. Deslandes,,4296619319,155,,,,,,,,,,,,,,,,,,,,,,,,,,
2552295269,354,12,1,46,9,2gmv49xieg3zee2hx0lhcp17u,1,14.9,42.7,2023-05-21T11:16:29.183Z,2023-05-21T11:16:31Z,4296619519,15,,4296619497,56,Back,4296619503,212,20.5,4296619501,141,24.6,4296619499,140,30.5,4296619505,213,5.6,,,,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552295297,355,30,1,46,15,2gmv49xieg3zee2hx0lhcp17u,1,0,0,2023-05-21T11:16:35.601Z,2023-05-21T11:16:44Z,4296619659,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552295299,435,30,1,46,15,2w4xxgpg4t4h5b3yl74egastz,1,0,0,2023-05-21T11:16:35.601Z,2023-05-21T11:16:47Z,4296619671,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552301507,356,32,2,45,0,2gmv49xieg3zee2hx0lhcp17u,1,0,0,2023-05-21T11:30:45.963Z,2023-05-21T11:30:46Z,4296651117,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552301515,436,32,2,45,0,2w4xxgpg4t4h5b3yl74egastz,1,0,0,2023-05-21T11:30:45.963Z,2023-05-21T11:30:47Z,4296651151,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552301537,357,1,2,45,0,2gmv49xieg3zee2hx0lhcp17u,1,49.9,50.5,2023-05-21T11:30:46.063Z,2023-05-21T11:31:55Z,4296651269,140,45.6,4296651271,141,52.2,4296651277,279,S,4296651273,212,4.7,4296651275,213,2.9,4296651267,56,Back,,,,,,,5x0qvm5o4qbijkh8r8vs2ys45,E. Sumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552301619,358,1,2,45,2,2gmv49xieg3zee2hx0lhcp17u,1,43.4,49.7,2023-05-21T11:30:48.956Z,2023-05-21T11:31:48Z,4296651661,140,68.1,4296651659,56,Right,4296651663,141,12.8,4296651667,213,5.5,4296652805,210,13,4296654607,1,,4296651665,212,36.1,4296651657,155,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552301753,361,3,2,45,8,2gmv49xieg3zee2hx0lhcp17u,1,84.2,26.8,2023-05-21T11:30:54.575Z,2023-05-21T11:31:12Z,4296652503,233,438,4296652305,56,Center,4296652307,286,,,,,,,,,,,,,,,,,2pd1juglwcvhspyva4soomyy2,N. Ali Nadjim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552301661,438,45,2,45,8,2w4xxgpg4t4h5b3yl74egastz,0,15.8,73.2,2023-05-21T11:30:54.575Z,2023-05-21T11:31:14Z,4296652517,233,361,4296651891,56,Back,4296651893,285,,,,,,,,,,,,,,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552301627,359,13,2,45,10,2gmv49xieg3zee2hx0lhcp17u,1,88.5,24,2023-05-21T11:30:56.666Z,2023-05-21T11:31:18Z,4296652855,29,,4296651705,56,Center,4296652857,55,358,4296652861,102,40.8,4296652863,103,40.3,4296652429,20,,4296651703,63,,4296651701,22,,2pd1juglwcvhspyva4soomyy2,N. Ali Nadjim,,4296652869,231,4296652853,87,,4296652867,230,99.8,4296652865,215,47.8,,,,,,,,,,,,,,,,,
2552301639,360,5,2,45,11,2gmv49xieg3zee2hx0lhcp17u,0,100.7,43.3,2023-05-21T11:30:57.544Z,2023-05-21T11:32:51Z,4296651769,346,,4296651829,233,437,4296651767,56,Center,,,,,,,,,,,,,,,,2pd1juglwcvhspyva4soomyy2,N. Ali Nadjim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552301621,437,5,2,45,11,2w4xxgpg4t4h5b3yl74egastz,1,-0.7,56.7,2023-05-21T11:30:57.544Z,2023-05-21T11:30:58Z,4296651821,233,360,4296651677,56,Back,4296651679,346,,,,,,,,,,,,,,,,,9gk2t1276n9yt0nvgakzr82c5,L. Petermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552301863,439,1,2,45,30,2w4xxgpg4t4h5b3yl74egastz,1,4.5,53.4,2023-05-21T11:31:16.575Z,2023-05-21T11:31:59Z,4296652815,141,39.8,4296652813,140,35.7,4296652817,212,34.0,4296652811,56,Back,4296652809,124,,4296652825,237,,4296652819,213,6.0,4296652821,1,,a6x0w263q3g772n9qk4u22rc9,R. Salvador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552301871,440,1,2,45,31,2w4xxgpg4t4h5b3yl74egastz,1,35.7,39.8,2023-05-21T11:31:17.543Z,2023-05-21T11:31:18Z,4296652879,212,14.8,4296652881,213,2.0,4296652875,140,30.4,4296652877,141,59.9,4296652873,56,Back,,,,,,,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552301901,441,1,2,45,32,2w4xxgpg4t4h5b3yl74egastz,1,30.4,59.9,2023-05-21T11:31:18.375Z,2023-05-21T11:31:20Z,4296653019,213,1.7,4296653015,141,89.4,4296653011,56,Back,4296653017,212,20.3,4296653013,140,27.4,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552301943,442,1,2,45,34,2w4xxgpg4t4h5b3yl74egastz,1,29,88.4,2023-05-21T11:31:20.567Z,2023-05-21T11:31:24Z,4296653187,213,4.6,4296653181,140,27.6,4296653183,141,63.7,4296653179,56,Back,4296653185,212,16.9,,,,,,,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552301999,443,1,2,45,38,2w4xxgpg4t4h5b3yl74egastz,1,29.5,63.7,2023-05-21T11:31:24.703Z,2023-05-21T11:31:28Z,4296653413,56,Back,4296653423,213,5.4,4296653421,212,22.9,4296653419,141,37.0,4296653415,140,42.8,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552302075,444,1,2,45,42,2w4xxgpg4t4h5b3yl74egastz,1,47.8,34.8,2023-05-21T11:31:28.655Z,2023-05-21T11:31:34Z,4296653805,212,21.1,4296653799,56,Right,4296653807,213,5.1,4296653801,140,56.1,4296653803,141,6.5,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552302087,445,1,2,45,48,2w4xxgpg4t4h5b3yl74egastz,1,56.1,6.5,2023-05-21T11:31:34.855Z,2023-05-21T11:31:36Z,4296653871,141,30.0,4296653873,212,16.1,4296653869,140,54.4,4296653875,213,1.7,4296653867,56,Center,,,,,,,,,,1n48nxf4v6reoxuyai88haw6i,M. Mpomé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552302099,446,1,2,45,50,2w4xxgpg4t4h5b3yl74egastz,0,54.4,30,2023-05-21T11:31:36.224Z,2023-05-21T11:31:44Z,4296653919,212,27.2,4296653909,56,Center,4296653921,213,0.0,4296653913,140,80.3,4296653917,141,30.4,4296653905,155,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552302089,362,49,2,45,50,2gmv49xieg3zee2hx0lhcp17u,1,19.6,80,2023-05-21T11:31:36.306Z,2023-05-21T11:31:36Z,,,,,,,,,,,,,,,,,,,,,,,,,664ior41q0qf71vnhq0tp1j9x,F. Hoarau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552302109,363,1,2,45,50,2gmv49xieg3zee2hx0lhcp17u,1,19.6,80,2023-05-21T11:31:36.434Z,2023-05-21T11:31:38Z,4296653969,140,18.2,4296653973,212,8.2,4296653971,141,68.2,4296653975,213,4.5,4296653967,56,Back,,,,,,,,,,664ior41q0qf71vnhq0tp1j9x,F. Hoarau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552302115,364,1,2,45,52,2gmv49xieg3zee2hx0lhcp17u,0,19.7,66.9,2023-05-21T11:31:38.051Z,2023-05-21T11:31:38Z,4296654005,212,31.7,4296653999,56,Back,4296654003,141,87.7,4296654007,213,0.5,4296654001,140,46.7,4296653997,155,,,,,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552302131,447,1,2,45,53,2w4xxgpg4t4h5b3yl74egastz,0,56.5,20.7,2023-05-21T11:31:39.336Z,2023-05-21T11:31:40Z,4296654079,141,41.5,4296654081,212,15.8,4296654083,213,1.1,4296654075,56,Center,4296654073,3,,4296654077,140,63.3,,,,,,,1n48nxf4v6reoxuyai88haw6i,M. Mpomé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552302187,365,1,2,45,56,2gmv49xieg3zee2hx0lhcp17u,1,36.1,68.1,2023-05-21T11:31:42.826Z,2023-05-21T11:31:45Z,4296654345,212,12.5,4296654339,56,Back,4296654341,140,27.4,4296654347,213,3.9,4296654343,141,55.5,,,,,,,,,,bly2raemyl0xp39jiktm4u5sl,S. Demeyere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552302247,366,1,2,45,59,2gmv49xieg3zee2hx0lhcp17u,1,27.1,51.5,2023-05-21T11:31:45.170Z,2023-05-21T11:31:50Z,4296654651,212,20.8,4296654653,213,3.4,4296654647,140,7.7,4296654645,56,Back,4296654649,141,45.1,,,,,,,,,,2mo6msido3zv2vk24hed9rs9h,K. Gadéa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552302277,367,1,2,46,4,2gmv49xieg3zee2hx0lhcp17u,1,9.1,43.1,2023-05-21T11:31:50.451Z,2023-05-21T11:31:53Z,4296654815,141,4.9,4296654819,213,5.0,4296654813,140,16.3,4296654817,212,27.1,4296654811,56,Back,,,,,,,,,,dwjgtp47ky7v5as2a2jradihh,L. Philippe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552302285,368,1,2,46,7,2gmv49xieg3zee2hx0lhcp17u,1,18.7,5.8,2023-05-21T11:31:53.707Z,2023-05-21T11:31:55Z,4296654877,56,Back,4296654879,140,29.1,4296654885,213,6.1,4296654881,141,3.2,4296654883,212,11.1,,,,,,,,,,5kg2obqjcypb3d2yt4d4xoo2x,R. Enguehard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552302321,369,1,2,46,9,2gmv49xieg3zee2hx0lhcp17u,1,30.2,3.8,2023-05-21T11:31:54.979Z,2023-05-21T11:31:58Z,4296655015,140,44.0,4296655017,141,3.5,4296655013,56,Back,4296655019,212,14.5,4296655021,213,6.3,,,,,,,,,,cjgr7t23bk1l43hegrkmtslih,C. Gavory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552302351,370,1,2,46,12,2gmv49xieg3zee2hx0lhcp17u,1,45,4.1,2023-05-21T11:31:58.339Z,2023-05-21T11:32:00Z,4296655117,56,Back,4296655119,140,40.4,4296655125,213,2.2,4296655121,141,13.5,4296655123,212,8.0,,,,,,,,,,5x0qvm5o4qbijkh8r8vs2ys45,E. Sumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552302367,371,1,2,46,14,2gmv49xieg3zee2hx0lhcp17u,1,41.8,14.1,2023-05-21T11:32:00.210Z,2023-05-21T11:32:01Z,4296655205,212,6.8,4296655207,213,4.7,4296655201,140,41.8,4296655203,141,4.1,4296655199,56,Back,,,,,,,,,,cjgr7t23bk1l43hegrkmtslih,C. Gavory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552302409,372,2,2,46,15,2gmv49xieg3zee2hx0lhcp17u,1,43,3.4,2023-05-21T11:32:01.372Z,2023-05-21T11:32:10Z,4296655405,56,Center,4296655409,141,37.0,4296655407,140,71.1,4296655401,7,2pd1juglwcvhspyva4soomyy2,4296655403,1,,,,,,,,,,,5x0qvm5o4qbijkh8r8vs2ys45,E. Sumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552302387,448,55,2,46,15,2w4xxgpg4t4h5b3yl74egastz,1,34.7,64.9,2023-05-21T11:32:01.373Z,2023-05-21T11:32:56Z,,,,,,,,,,,,,,,,,,,,,,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552302469,449,1,2,46,22,2w4xxgpg4t4h5b3yl74egastz,1,22.4,65.7,2023-05-21T11:32:08.743Z,2023-05-21T11:32:11Z,4296655671,213,5.1,4296655669,212,25.3,4296655665,140,32.0,4296655663,56,Back,4296655661,241,,4296655667,141,31.5,4296655659,5,,,,,a6x0w263q3g772n9qk4u22rc9,R. Salvador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552302585,450,1,2,46,31,2w4xxgpg4t4h5b3yl74egastz,1,43.2,33.6,2023-05-21T11:32:17.935Z,2023-05-21T11:32:20Z,4296656187,141,4.9,4296656183,56,Right,4296656185,140,58.0,4296656189,212,24.9,4296656191,213,5.4,,,,,,,,,,1n48nxf4v6reoxuyai88haw6i,M. Mpomé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552302603,451,1,2,46,34,2w4xxgpg4t4h5b3yl74egastz,1,58,4.9,2023-05-21T11:32:20.512Z,2023-05-21T11:32:22Z,4296656275,140,62.3,4296656277,141,18.9,4296656273,56,Right,4296656279,212,10.5,4296656281,213,1.1,,,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552302615,452,1,2,46,36,2w4xxgpg4t4h5b3yl74egastz,1,62.4,18.8,2023-05-21T11:32:22.001Z,2023-05-21T11:32:23Z,4296656335,56,Right,4296656339,141,5.9,4296656341,212,9.3,4296656343,213,5.1,4296656337,140,65.4,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552302629,453,1,2,46,37,2w4xxgpg4t4h5b3yl74egastz,1,65.4,5.9,2023-05-21T11:32:23.064Z,2023-05-21T11:32:24Z,4296656407,140,64.1,4296656405,56,Right,4296656413,213,1.7,4296656411,212,10.1,4296656409,141,20.6,,,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552302631,454,50,2,46,38,2w4xxgpg4t4h5b3yl74egastz,1,62.3,20,2023-05-21T11:32:24.047Z,2023-05-21T11:32:26Z,4296656417,56,Right,4296656495,233,373,4296656419,286,,,,,,,,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552302649,373,7,2,46,38,2gmv49xieg3zee2hx0lhcp17u,0,37.7,80,2023-05-21T11:32:24.048Z,2023-05-21T11:32:26Z,4296656469,56,Back,4296656471,285,,4296656485,233,454,,,,,,,,,,,,,,,,664ior41q0qf71vnhq0tp1j9x,F. Hoarau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552302639,455,61,2,46,38,2w4xxgpg4t4h5b3yl74egastz,1,64.1,20.6,2023-05-21T11:32:24.842Z,2023-05-21T11:32:24Z,4296656441,56,Right,,,,,,,,,,,,,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552302671,374,1,2,46,40,2gmv49xieg3zee2hx0lhcp17u,0,39.5,71.2,2023-05-21T11:32:26.467Z,2023-05-21T11:32:27Z,4296656557,141,69.6,4296656553,56,Back,4296656555,140,37.1,4296656621,286,,4296656615,236,,4296656567,213,3.5,4296656563,212,2.7,4296656617,233,456,bly2raemyl0xp39jiktm4u5sl,S. Demeyere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552302665,456,74,2,46,40,2w4xxgpg4t4h5b3yl74egastz,1,62.5,23.1,2023-05-21T11:32:26.468Z,2023-05-21T11:32:53Z,4296656533,56,Center,4296656637,233,374,4296656535,285,,,,,,,,,,,,,,,,,9gk2t1276n9yt0nvgakzr82c5,L. Petermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552302737,457,1,2,46,41,2w4xxgpg4t4h5b3yl74egastz,1,55.2,29.2,2023-05-21T11:32:27.935Z,2023-05-21T11:32:31Z,4296656869,212,5.0,4296656871,213,1.3,4296656861,56,Center,4296656867,141,36.3,4296656865,140,56.4,,,,,,,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552302743,458,49,2,46,45,2w4xxgpg4t4h5b3yl74egastz,1,54.5,34.2,2023-05-21T11:32:31.391Z,2023-05-21T11:32:31Z,,,,,,,,,,,,,,,,,,,,,,,,,dll89ri6yl7ufipj37pyfmzmd,C. Bilbault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552302809,459,1,2,46,45,2w4xxgpg4t4h5b3yl74egastz,1,54.5,34.2,2023-05-21T11:32:31.591Z,2023-05-21T11:32:37Z,4296657209,213,4.9,4296657201,56,Right,4296657203,140,57.6,4296657207,212,18.1,4296657205,141,8.0,,,,,,,,,,dll89ri6yl7ufipj37pyfmzmd,C. Bilbault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552302847,460,1,2,46,51,2w4xxgpg4t4h5b3yl74egastz,0,58.4,6.2,2023-05-21T11:32:37.409Z,2023-05-21T11:32:40Z,4296657367,56,Center,4296657365,155,,4296657375,213,0.4,4296657377,1,,4296657373,212,42.9,4296657371,141,29.7,4296657369,140,96.3,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552302883,375,43,2,46,52,2gmv49xieg3zee2hx0lhcp17u,1,0,0,2023-05-21T11:32:38.752Z,2023-05-21T11:33:27Z,4296660009,144,61,4296657509,56,Back,,,,,,,,,,,,,,,,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552302905,376,52,2,47,0,2gmv49xieg3zee2hx0lhcp17u,1,9.9,67.8,2023-05-21T11:32:46.068Z,2023-05-21T11:32:46Z,,,,,,,,,,,,,,,,,,,,,,,,,dwjgtp47ky7v5as2a2jradihh,L. Philippe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552302967,377,1,2,47,1,2gmv49xieg3zee2hx0lhcp17u,1,8.8,67.8,2023-05-21T11:32:47.603Z,2023-05-21T11:32:51Z,4296657857,56,Back,4296657855,123,,4296657899,287,,4296657865,213,4.8,4296657861,141,24.1,4296657863,212,29.9,4296657859,140,12.0,,,,dwjgtp47ky7v5as2a2jradihh,L. Philippe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552303023,378,1,2,47,6,2gmv49xieg3zee2hx0lhcp17u,1,13.4,24,2023-05-21T11:32:52.290Z,2023-05-21T11:32:54Z,4296658107,213,5.0,4296658101,141,6.5,4296658103,212,12.4,4296658093,56,Back,4296658097,140,16.8,,,,,,,,,,2mo6msido3zv2vk24hed9rs9h,K. Gadéa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552303039,379,1,2,47,8,2gmv49xieg3zee2hx0lhcp17u,0,18.2,5.3,2023-05-21T11:32:54.740Z,2023-05-21T11:32:55Z,4296658179,213,0.1,4296658175,141,8.3,4296658169,155,,4296658173,140,41.6,4296658177,212,24.7,4296658171,56,Back,,,,,,,5kg2obqjcypb3d2yt4d4xoo2x,R. Enguehard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552303057,461,49,2,47,10,2w4xxgpg4t4h5b3yl74egastz,1,54.5,94.2,2023-05-21T11:32:56.359Z,2023-05-21T11:32:56Z,,,,,,,,,,,,,,,,,,,,,,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552303117,462,1,2,47,11,2w4xxgpg4t4h5b3yl74egastz,1,54.5,94.2,2023-05-21T11:32:57.079Z,2023-05-21T11:33:01Z,4296658549,213,5.9,4296658545,141,78.4,4296658541,56,Center,4296658543,140,76.9,4296658547,212,25.9,4296658539,155,,,,,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552303131,463,1,2,47,15,2w4xxgpg4t4h5b3yl74egastz,1,74.8,68.1,2023-05-21T11:33:01.496Z,2023-05-21T11:33:02Z,4296658599,212,2.5,4296658595,140,72.5,4296658603,213,2.8,4296658597,141,69.3,4296658593,56,Center,,,,,,,,,,9gk2t1276n9yt0nvgakzr82c5,L. Petermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552303179,464,1,2,47,16,2w4xxgpg4t4h5b3yl74egastz,1,72.3,69.3,2023-05-21T11:33:02.616Z,2023-05-21T11:33:05Z,4296658783,212,12.5,4296658781,141,52.2,4296658785,213,4.3,4296658779,140,67.9,4296658777,56,Center,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552303187,465,49,2,47,19,2w4xxgpg4t4h5b3yl74egastz,1,67.8,61.1,2023-05-21T11:33:05.679Z,2023-05-21T11:33:06Z,,,,,,,,,,,,,,,,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552303193,466,1,2,47,19,2w4xxgpg4t4h5b3yl74egastz,0,67.8,61.1,2023-05-21T11:33:05.936Z,2023-05-21T11:33:06Z,4296658839,141,61.8,4296658841,212,10.8,4296658843,213,0.0,4296658835,56,Center,4296658837,140,78.1,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552303199,380,8,2,47,20,2gmv49xieg3zee2hx0lhcp17u,1,19.3,32.2,2023-05-21T11:33:06.796Z,2023-05-21T11:33:06Z,4296658851,56,Back,,,,,,,,,,,,,,,,,,,,,,2mo6msido3zv2vk24hed9rs9h,K. Gadéa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552303209,381,49,2,47,21,2gmv49xieg3zee2hx0lhcp17u,1,18.8,31.3,2023-05-21T11:33:07.332Z,2023-05-21T11:33:07Z,,,,,,,,,,,,,,,,,,,,,,,,,2mo6msido3zv2vk24hed9rs9h,K. Gadéa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552303239,382,1,2,47,21,2gmv49xieg3zee2hx0lhcp17u,1,18.7,30.7,2023-05-21T11:33:07.587Z,2023-05-21T11:33:09Z,4296659029,56,Back,4296659035,212,17.2,4296659037,213,2.8,4296659031,140,3.2,4296659033,141,38.9,,,,,,,,,,2mo6msido3zv2vk24hed9rs9h,K. Gadéa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552303293,383,1,2,47,24,2gmv49xieg3zee2hx0lhcp17u,0,4.8,40,2023-05-21T11:33:10.677Z,2023-05-21T11:33:23Z,4296659285,1,,4296659279,141,0.0,4296659281,212,66.8,4296659283,213,5.8,4296659275,56,Right,4296659273,157,,4296659277,140,62.4,,,,dwjgtp47ky7v5as2a2jradihh,L. Philippe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552303337,467,56,2,47,31,2w4xxgpg4t4h5b3yl74egastz,1,0,0,2023-05-21T11:33:17.305Z,2023-05-21T11:33:17Z,4296659473,56,Back,,,,,,,,,,,,,,,,,,,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
