id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,keyPass,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,assist,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2534570969,259,1,1,25,38,e5hsx8fzufp57tv4oehbz0qht,1,27.2,15.9,2023-04-16T13:25:57.905Z,2023-04-16T13:26:01Z,4195272001,140,33.4,4195271999,56,Back,4195272005,212,8.9,4195272007,213,5.5,4195272003,141,7.0,,,,,,,,,,cma46vvprpduachdlb2ruakx6,V. Gilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534570983,260,1,1,25,41,e5hsx8fzufp57tv4oehbz0qht,1,37.8,9.8,2023-04-16T13:26:01.392Z,2023-04-16T13:26:02Z,4195272095,140,29.3,4195272097,141,29.1,4195272093,56,Back,4195272103,213,2.2,4195272099,212,15.9,,,,,,,,,,3gu9gaz6w7eq79qnaqj3b7jdh,D. Cascarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534571045,261,1,1,25,43,e5hsx8fzufp57tv4oehbz0qht,1,30.6,35.2,2023-04-16T13:26:02.849Z,2023-04-16T13:26:07Z,4195272543,56,Back,4195272545,140,31.8,4195272551,213,1.5,4195272547,141,61.2,4195272549,212,17.7,,,,,,,,,,cma46vvprpduachdlb2ruakx6,V. Gilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534571111,262,1,1,25,48,e5hsx8fzufp57tv4oehbz0qht,1,39.3,68.8,2023-04-16T13:26:07.761Z,2023-04-16T13:26:11Z,4195272895,56,Center,4195272903,212,18.6,4195272905,213,6.2,4195272901,141,65.5,4195272899,140,56.9,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534571147,263,1,1,25,51,e5hsx8fzufp57tv4oehbz0qht,1,47.9,64.5,2023-04-16T13:26:11.282Z,2023-04-16T13:26:13Z,4195273071,56,Back,4195273091,213,4.1,4195273081,141,36.4,4195273087,212,22.9,4195273075,140,35.9,,,,,,,,,,7jux9gpb11yfbl8jj32n0zil1,E. Le Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534571209,264,1,1,25,53,e5hsx8fzufp57tv4oehbz0qht,1,36.4,33.9,2023-04-16T13:26:13.329Z,2023-04-16T13:26:15Z,4195273381,213,5.2,4195273369,140,45.0,4195273377,212,19.6,4195273373,141,8.3,4195273365,56,Back,,,,,,,,,,cma46vvprpduachdlb2ruakx6,V. Gilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534571255,265,1,1,25,55,e5hsx8fzufp57tv4oehbz0qht,1,45.3,8.3,2023-04-16T13:26:15.329Z,2023-04-16T13:26:17Z,4195273613,213,1.4,4195273605,141,35.5,4195273603,140,48.9,4195273609,212,18.9,4195273601,56,Back,,,,,,,,,,8dfe78e3mslilgxw4efeu295,E. Carpenter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534571329,266,1,1,25,57,e5hsx8fzufp57tv4oehbz0qht,0,48.9,35.5,2023-04-16T13:26:17.457Z,2023-04-16T13:26:21Z,4195274053,141,12.9,4195274049,56,Right,4195274055,212,43.4,4195274057,213,5.9,4195274051,140,87.6,4195274059,1,,,,,,,,b9mxbxkxacng270g0cs3w1jh1,D. Marozsán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534571379,225,49,1,26,3,bdfjkux9o0vtsdig5zsbhtysq,1,17.3,92.9,2023-04-16T13:26:23.543Z,2023-04-16T13:26:23Z,,,,,,,,,,,,,,,,,,,,,,,,,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534571455,226,1,1,26,5,bdfjkux9o0vtsdig5zsbhtysq,1,21.6,93.2,2023-04-16T13:26:25.591Z,2023-04-16T13:26:27Z,4195274695,140,33.3,4195274699,212,12.4,4195274701,213,0.1,4195274693,56,Back,4195274697,141,95.7,,,,,,,,,,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534571487,227,1,1,26,7,bdfjkux9o0vtsdig5zsbhtysq,1,33.7,96,2023-04-16T13:26:27.732Z,2023-04-16T13:26:30Z,4195274881,56,Back,4195274889,213,3.9,4195274913,156,,4195274885,141,87.4,4195274883,140,27.8,4195274887,212,8.5,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534571519,228,1,1,26,10,bdfjkux9o0vtsdig5zsbhtysq,1,27.7,87.4,2023-04-16T13:26:30.004Z,2023-04-16T13:26:31Z,4195275041,213,0.4,4195275033,56,Back,4195275035,140,40.7,4195275037,141,95.1,4195275039,212,14.6,,,,,,,,,,7d4y77nkrn4w4dht1c4vr28yx,D. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534571573,229,1,1,26,11,bdfjkux9o0vtsdig5zsbhtysq,1,40.7,95.1,2023-04-16T13:26:31.415Z,2023-04-16T13:26:34Z,4195275351,141,93.6,4195275347,56,Left,4195275355,213,6.2,4195275353,212,10.1,4195275349,140,50.3,,,,,,,,,,2n3sv3vt7ano86i5j9j3f8a95,M. Bourdieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534571581,230,61,1,26,14,bdfjkux9o0vtsdig5zsbhtysq,0,51.5,92.7,2023-04-16T13:26:34.183Z,2023-04-16T13:26:34Z,4195275389,56,Left,,,,,,,,,,,,,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534571625,267,49,1,26,16,e5hsx8fzufp57tv4oehbz0qht,1,36.1,18.2,2023-04-16T13:26:36.433Z,2023-04-16T13:26:36Z,,,,,,,,,,,,,,,,,,,,,,,,,cma46vvprpduachdlb2ruakx6,V. Gilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534571901,268,1,1,26,16,e5hsx8fzufp57tv4oehbz0qht,1,36.1,18.2,2023-04-16T13:26:36.625Z,2023-04-16T13:26:49Z,4195277065,212,12.5,4195277059,140,36.0,4195277067,213,1.6,4195277063,141,36.6,4195277057,56,Back,,,,,,,,,,cma46vvprpduachdlb2ruakx6,V. Gilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534571937,269,1,1,26,29,e5hsx8fzufp57tv4oehbz0qht,1,51.2,61.2,2023-04-16T13:26:49.137Z,2023-04-16T13:26:51Z,4195277227,140,51.8,4195277241,213,5.0,4195277235,212,2.4,4195277223,56,Center,4195277231,141,57.8,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534571973,270,1,1,26,31,e5hsx8fzufp57tv4oehbz0qht,1,56.3,62.7,2023-04-16T13:26:50.864Z,2023-04-16T13:26:52Z,4195277443,141,74.7,4195277445,212,13.2,4195277439,56,Center,4195277447,213,0.7,4195277441,140,66.2,,,,,,,,,,b9mxbxkxacng270g0cs3w1jh1,D. Marozsán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534572009,271,1,1,26,32,e5hsx8fzufp57tv4oehbz0qht,1,66.2,74.7,2023-04-16T13:26:52.528Z,2023-04-16T13:26:54Z,4195277605,56,Center,4195277613,141,72.1,4195277621,213,6.1,4195277617,212,8.5,4195277609,140,74.1,,,,,,,,,,7jux9gpb11yfbl8jj32n0zil1,E. Le Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534572065,272,1,1,26,34,e5hsx8fzufp57tv4oehbz0qht,1,74.1,72.1,2023-04-16T13:26:54.320Z,2023-04-16T13:26:57Z,4195277931,212,18.6,4195277929,141,93.5,4195277933,213,0.9,4195277927,140,85.2,4195277925,56,Left,,,,,,,,,,f30p9xqwupzhhiitqubpi79bd,S. Bacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534572075,231,45,1,26,37,bdfjkux9o0vtsdig5zsbhtysq,0,11.5,12.5,2023-04-16T13:26:57.265Z,2023-04-16T13:27:00Z,4195278001,285,,4195278223,233,273,4195277999,56,Back,,,,,,,,,,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534572103,273,3,1,26,37,e5hsx8fzufp57tv4oehbz0qht,1,88.5,87.5,2023-04-16T13:26:57.265Z,2023-04-16T13:26:59Z,4195278147,286,,4195278209,233,231,4195278145,56,Left,,,,,,,,,,,,,,,,3x6baiktcpcjxxh258a5uebpx,P. Morroni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534572195,274,1,1,26,39,e5hsx8fzufp57tv4oehbz0qht,1,92.1,75.9,2023-04-16T13:26:59.216Z,2023-04-16T13:27:03Z,4195278571,212,14.6,4195278569,141,57.5,4195278565,56,Center,4195278567,140,84.9,4195278573,213,4.2,,,,,,,,,,3x6baiktcpcjxxh258a5uebpx,P. Morroni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534572233,275,1,1,26,43,e5hsx8fzufp57tv4oehbz0qht,1,78.5,61.8,2023-04-16T13:27:03.729Z,2023-04-16T13:27:05Z,4195278763,56,Center,4195278767,141,56.1,4195278769,212,11.6,4195278771,213,3.5,4195278765,140,68.1,,,,,,,,,,f30p9xqwupzhhiitqubpi79bd,S. Bacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534572273,276,1,1,26,45,e5hsx8fzufp57tv4oehbz0qht,1,69.5,60,2023-04-16T13:27:05.696Z,2023-04-16T13:27:08Z,4195278981,141,68.5,4195278979,140,70.1,4195278985,213,1.5,4195278983,212,5.8,4195278977,56,Center,,,,,,,,,,b9mxbxkxacng270g0cs3w1jh1,D. Marozsán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534572373,277,1,1,26,48,e5hsx8fzufp57tv4oehbz0qht,1,67.8,73.8,2023-04-16T13:27:08.001Z,2023-04-16T13:27:13Z,4195279489,56,Center,4195279503,213,4.0,4195279497,141,47.9,4195279493,140,53.7,4195279501,212,23.0,,,,,,,,,,f30p9xqwupzhhiitqubpi79bd,S. Bacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534572399,278,1,1,26,53,e5hsx8fzufp57tv4oehbz0qht,1,54.7,39.4,2023-04-16T13:27:12.977Z,2023-04-16T13:27:14Z,4195279623,56,Center,4195279637,212,15.7,4195279627,140,65.8,4195279631,141,54.8,4195279643,213,0.7,,,,,,,,,,cma46vvprpduachdlb2ruakx6,V. Gilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534572433,279,1,1,26,54,e5hsx8fzufp57tv4oehbz0qht,1,65.8,54.8,2023-04-16T13:27:14.448Z,2023-04-16T13:27:16Z,4195279829,141,70.0,4195279831,212,17.6,4195279823,56,Center,4195279833,213,2.5,4195279827,140,52.2,,,,,,,,,,b9mxbxkxacng270g0cs3w1jh1,D. Marozsán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534572491,280,1,1,26,56,e5hsx8fzufp57tv4oehbz0qht,1,52.2,68.5,2023-04-16T13:27:16.273Z,2023-04-16T13:27:20Z,4195280205,213,0.0,4195280203,212,13.8,4195280199,140,65.3,4195280197,56,Center,4195280201,141,69.4,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534572649,281,2,1,27,0,e5hsx8fzufp57tv4oehbz0qht,1,67.4,79.6,2023-04-16T13:27:20.384Z,2023-04-16T13:27:28Z,4195281009,141,94.7,4195281003,7,3x6baiktcpcjxxh258a5uebpx,4195281007,140,78.3,4195281005,56,Left,,,,,,,,,,,,,f30p9xqwupzhhiitqubpi79bd,S. Bacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534572577,232,55,1,27,0,bdfjkux9o0vtsdig5zsbhtysq,1,20.9,7.9,2023-04-16T13:27:20.385Z,2023-04-16T13:29:21Z,,,,,,,,,,,,,,,,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534573003,233,1,1,27,23,bdfjkux9o0vtsdig5zsbhtysq,1,21.9,9.1,2023-04-16T13:27:42.936Z,2023-04-16T13:28:01Z,4195282795,212,13.6,4195282787,241,,4195282791,140,34.7,4195282793,141,5.8,4195282797,213,6.1,4195282785,5,,4195284505,189,,4195282789,56,Back,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534573021,234,1,1,27,24,bdfjkux9o0vtsdig5zsbhtysq,1,34.7,5.8,2023-04-16T13:27:43.896Z,2023-04-16T13:27:44Z,4195282885,141,9.1,4195282887,212,7.1,4195282883,140,28.3,4195282889,213,2.8,4195282881,56,Back,,,,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534573049,235,1,1,27,25,bdfjkux9o0vtsdig5zsbhtysq,1,28.3,9.1,2023-04-16T13:27:44.775Z,2023-04-16T13:27:47Z,4195283037,213,0.8,4195283035,212,12.2,4195283033,141,21.5,4195283029,56,Back,4195283031,140,36.7,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534573127,236,1,1,27,27,bdfjkux9o0vtsdig5zsbhtysq,1,34.6,25,2023-04-16T13:27:46.888Z,2023-04-16T13:27:51Z,4195283433,141,61.4,4195283427,140,28.1,4195283423,56,Back,4195283445,213,1.8,4195283439,212,25.7,,,,,,,,,,7d4y77nkrn4w4dht1c4vr28yx,D. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534573199,237,1,1,27,31,bdfjkux9o0vtsdig5zsbhtysq,1,29.8,73.9,2023-04-16T13:27:51.621Z,2023-04-16T13:27:55Z,4195283751,141,92.1,4195283745,56,Left,4195283753,212,25.4,4195283749,140,50.9,4195283755,213,0.5,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534573205,238,61,1,27,35,bdfjkux9o0vtsdig5zsbhtysq,0,49.6,91.4,2023-04-16T13:27:55.319Z,2023-04-16T13:27:55Z,4195283769,56,Back,,,,,,,,,,,,,,,,,,,,,,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534573201,282,49,1,27,35,e5hsx8fzufp57tv4oehbz0qht,1,41.6,6.5,2023-04-16T13:27:55.490Z,2023-04-16T13:27:55Z,,,,,,,,,,,,,,,,,,,,,,,,,3gu9gaz6w7eq79qnaqj3b7jdh,D. Cascarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534573249,239,45,1,27,36,bdfjkux9o0vtsdig5zsbhtysq,0,69.7,95.8,2023-04-16T13:27:56.114Z,2023-04-16T13:27:58Z,4195284013,286,,4195284095,233,283,4195284011,56,Left,,,,,,,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534573241,283,3,1,27,36,e5hsx8fzufp57tv4oehbz0qht,1,30.3,4.2,2023-04-16T13:27:56.114Z,2023-04-16T13:27:57Z,4195284049,233,239,4195283985,56,Back,4195283987,285,,,,,,,,,,,,,,,,,3gu9gaz6w7eq79qnaqj3b7jdh,D. Cascarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534573315,284,1,1,27,37,e5hsx8fzufp57tv4oehbz0qht,1,26.8,8.6,2023-04-16T13:27:57.137Z,2023-04-16T13:28:00Z,4195284367,212,18.6,4195284363,140,24.1,4195284369,213,1.7,4195284361,56,Back,4195284365,141,35.7,,,,,,,,,,3gu9gaz6w7eq79qnaqj3b7jdh,D. Cascarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534573415,285,1,1,27,40,e5hsx8fzufp57tv4oehbz0qht,1,24.1,35.7,2023-04-16T13:27:59.905Z,2023-04-16T13:28:05Z,4195284901,213,1.4,4195284893,56,Back,4195284897,141,60.0,4195284899,212,16.9,4195284895,140,27.3,,,,,,,,,,cma46vvprpduachdlb2ruakx6,V. Gilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534573493,286,1,1,27,45,e5hsx8fzufp57tv4oehbz0qht,1,31.5,51.5,2023-04-16T13:28:04.993Z,2023-04-16T13:28:09Z,4195285313,213,5.1,4195285307,140,36.7,4195285305,56,Back,4195285311,212,15.9,4195285309,141,29.5,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534573559,287,1,1,27,49,e5hsx8fzufp57tv4oehbz0qht,0,38.7,28.5,2023-04-16T13:28:09.331Z,2023-04-16T13:28:12Z,4195285609,140,79.6,4195285611,141,32.4,4195285617,1,,4195285615,213,0.1,4195285605,155,,4195285607,56,Center,4195285613,212,43.0,,,,cma46vvprpduachdlb2ruakx6,V. Gilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534573583,240,1,1,27,54,bdfjkux9o0vtsdig5zsbhtysq,1,20.9,71.5,2023-04-16T13:28:13.865Z,2023-04-16T13:28:25Z,4195285793,56,Back,4195286899,212,11.8,4195286895,140,26.2,4195286901,213,1.1,4195286893,3,,4195286897,141,86.8,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534573625,241,49,1,27,56,bdfjkux9o0vtsdig5zsbhtysq,1,18.3,90.3,2023-04-16T13:28:16.160Z,2023-04-16T13:28:16Z,,,,,,,,,,,,,,,,,,,,,,,,,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534573639,242,1,1,27,56,bdfjkux9o0vtsdig5zsbhtysq,0,18.3,90.3,2023-04-16T13:28:16.360Z,2023-04-16T13:28:18Z,4195286129,213,6.2,4195286121,56,Back,4195286247,236,,4195286125,141,89.6,4195286253,286,,4195286249,233,288,4195286127,212,3.9,4195286123,140,22.0,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534573643,288,74,1,27,56,e5hsx8fzufp57tv4oehbz0qht,1,77.5,8.8,2023-04-16T13:28:16.361Z,2023-04-16T13:29:23Z,4195286269,233,242,4195286137,285,,4195286135,56,Right,,,,,,,,,,,,,,,,3gu9gaz6w7eq79qnaqj3b7jdh,D. Cascarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534573651,243,5,1,27,57,bdfjkux9o0vtsdig5zsbhtysq,1,17.6,101.5,2023-04-16T13:28:17.380Z,2023-04-16T13:28:18Z,4195286193,347,,4195286191,56,Back,4195286311,233,289,,,,,,,,,,,,,,,,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534573659,289,5,1,27,57,e5hsx8fzufp57tv4oehbz0qht,0,82.4,-1.5,2023-04-16T13:28:17.380Z,2023-04-16T13:29:18Z,4195286219,56,Right,4195286315,233,243,4195286225,347,,,,,,,,,,,,,,,,,3gu9gaz6w7eq79qnaqj3b7jdh,D. Cascarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534573815,244,1,1,28,6,bdfjkux9o0vtsdig5zsbhtysq,0,14.6,100,2023-04-16T13:28:26.530Z,2023-04-16T13:28:28Z,4195287143,56,Back,4195287147,141,92.6,4195287151,213,5.6,4195287145,140,22.0,4195287141,107,,4195287149,212,9.8,,,,,,,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534573867,292,61,1,28,7,e5hsx8fzufp57tv4oehbz0qht,1,66.7,11.3,2023-04-16T13:28:27.477Z,2023-04-16T13:28:35Z,4195287439,56,Right,,,,,,,,,,,,,,,,,,,,,,8dfe78e3mslilgxw4efeu295,E. Carpenter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534573811,290,49,1,28,8,e5hsx8fzufp57tv4oehbz0qht,1,75.2,8.5,2023-04-16T13:28:28.082Z,2023-04-16T13:28:28Z,,,,,,,,,,,,,,,,,,,,,,,,,3gu9gaz6w7eq79qnaqj3b7jdh,D. Cascarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534573823,291,1,1,28,8,e5hsx8fzufp57tv4oehbz0qht,0,72.5,12.8,2023-04-16T13:28:28.673Z,2023-04-16T13:28:29Z,4195287195,140,75.9,4195287197,141,17.3,4195287201,213,0.7,4195287193,56,Right,4195287199,212,4.7,,,,,,,,,,3gu9gaz6w7eq79qnaqj3b7jdh,D. Cascarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534573957,246,49,1,28,11,bdfjkux9o0vtsdig5zsbhtysq,1,46.9,73.6,2023-04-16T13:28:31.448Z,2023-04-16T13:29:15Z,,,,,,,,,,,,,,,,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534573925,245,1,1,28,12,bdfjkux9o0vtsdig5zsbhtysq,1,21.5,80.2,2023-04-16T13:28:31.780Z,2023-04-16T13:29:04Z,4195287791,213,5.8,4195287779,141,65.1,4195287775,140,39.1,4195287785,212,21.1,4195287767,56,Back,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534573993,247,1,1,28,20,bdfjkux9o0vtsdig5zsbhtysq,1,48.7,73.6,2023-04-16T13:28:40.390Z,2023-04-16T13:28:41Z,4195288177,140,53.9,4195288175,56,Left,4195288183,213,1.2,4195288179,141,92.9,4195288181,212,14.2,,,,,,,,,,2n3sv3vt7ano86i5j9j3f8a95,M. Bourdieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534574065,248,1,1,28,22,bdfjkux9o0vtsdig5zsbhtysq,1,53.9,92.9,2023-04-16T13:28:41.800Z,2023-04-16T13:28:45Z,4195288533,213,5.6,4195288527,140,67.1,4195288525,56,Center,4195288529,141,77.8,4195288531,212,17.2,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534574069,249,1,1,28,25,bdfjkux9o0vtsdig5zsbhtysq,0,67.1,77.8,2023-04-16T13:28:45.255Z,2023-04-16T13:28:45Z,4195288541,56,Left,4195288549,213,0.3,4195288543,140,74.7,4195288547,212,8.4,4195288545,141,81.7,,,,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534574077,293,8,1,28,26,e5hsx8fzufp57tv4oehbz0qht,1,14.7,12,2023-04-16T13:28:45.889Z,2023-04-16T13:28:46Z,4195288567,56,Back,,,,,,,,,,,,,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534574193,250,4,1,28,31,bdfjkux9o0vtsdig5zsbhtysq,1,84.8,83,2023-04-16T13:28:51.729Z,2023-04-16T13:28:53Z,4195289127,56,Left,4195289133,286,,4195289125,13,,4195289129,152,,4195289131,265,,4195289211,233,294,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534574199,294,4,1,28,31,e5hsx8fzufp57tv4oehbz0qht,0,15.2,17,2023-04-16T13:28:51.730Z,2023-04-16T13:28:53Z,4195289173,152,,4195289177,285,,4195289235,233,250,4195289165,13,,4195289175,265,,4195289171,56,Back,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534575153,251,15,1,29,30,bdfjkux9o0vtsdig5zsbhtysq,1,84.6,80.6,2023-04-16T13:29:50.089Z,2023-04-16T13:29:59Z,4195295033,146,99.1,4195294277,26,,4195294281,56,Left,4195295025,103,1.3,4195295089,233,296,4195294279,69,,4195295023,102,51.3,4195295029,458,,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,4195295021,78,4195295035,147,4195294345,20,,,,,,,53.1,,,,,,,,,,,,,,,,,,,
2534575195,296,10,1,29,30,e5hsx8fzufp57tv4oehbz0qht,1,1.3,50,2023-04-16T13:29:50.189Z,2023-04-16T13:29:54Z,4195294473,182,,4195294469,177,,4195294471,180,,4195294579,233,251,4195294475,56,Back,,,,,,,,,,8f25wup5nyqxwx27pmtxth51x,C. Endler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534575185,295,52,1,29,31,e5hsx8fzufp57tv4oehbz0qht,1,1.3,50,2023-04-16T13:29:51.115Z,2023-04-16T13:29:53Z,,,,,,,,,,,,,,,,,,,,,,,,,8f25wup5nyqxwx27pmtxth51x,C. Endler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534576039,298,1,1,29,35,e5hsx8fzufp57tv4oehbz0qht,1,12.4,46.1,2023-04-16T13:29:55.178Z,2023-04-16T13:30:36Z,4195298687,213,0.8,4195298685,212,15.4,4195298677,140,22.4,4195298675,56,Back,4195298671,123,,4195298681,141,62.7,,,,,,,8f25wup5nyqxwx27pmtxth51x,C. Endler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534575555,297,2,1,29,49,e5hsx8fzufp57tv4oehbz0qht,1,30.6,66,2023-04-16T13:30:08.866Z,2023-04-16T13:49:56Z,4195296401,56,Left,4195296905,7,f30p9xqwupzhhiitqubpi79bd,4195296403,140,88.8,4195296413,1,,4195296405,141,85.0,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534575785,253,55,1,29,49,bdfjkux9o0vtsdig5zsbhtysq,1,19.3,8.3,2023-04-16T13:30:08.867Z,2023-04-16T13:46:44Z,,,,,,,,,,,,,,,,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
