id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,assist,qualifier/13/value,qualifier/15/value,qualifier/14/value
2497168557,517,1,2,55,38,e5hsx8fzufp57tv4oehbz0qht,1,63.1,14.1,2023-01-14T13:58:26.831Z,2023-01-14T13:58:29Z,3976799051,213,0.3,3976799045,140,77.0,3976799043,56,Center,3976799047,141,21.9,3976799049,212,15.5,,,,,,,,,,3c765kc3b4cmgie0qf84jh1hx,A. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497168575,518,1,2,55,41,e5hsx8fzufp57tv4oehbz0qht,1,77,21.9,2023-01-14T13:58:29.479Z,2023-01-14T13:58:32Z,3976799155,140,86.1,3976799161,213,5.6,3976799153,56,Right,3976799159,212,12.0,3976799157,141,11.3,,,,,,,,,,b9mxbxkxacng270g0cs3w1jh1,D. Marozsán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497168585,519,1,2,55,43,e5hsx8fzufp57tv4oehbz0qht,0,85.8,11.3,2023-01-14T13:58:32.112Z,2023-01-14T13:58:34Z,3976799225,213,0.5,3976799217,56,Right,3976799223,212,1.0,3976799219,140,86.6,3976799221,141,12.0,,,,,,,,,,el2jrhon9i915qbjdgi96uru2,A. Sombath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497168589,400,43,2,55,45,dgpni8xwxjhgekjmg0m8bb6nv,1,0,0,2023-01-14T13:58:33.493Z,2023-01-14T13:58:59Z,3976799237,141,88.7,3976799993,144,1,3976799239,212,0,3976799241,213,0,3976799233,56,Back,3976799235,140,13.9,,,,,,,aeoazf90glk79a2puhpm06pyh,D. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497168595,401,49,2,55,46,dgpni8xwxjhgekjmg0m8bb6nv,1,17.7,88.7,2023-01-14T13:58:35.142Z,2023-01-14T13:58:35Z,,,,,,,,,,,,,,,,,,,,,,,,,aeoazf90glk79a2puhpm06pyh,D. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497168609,402,1,2,55,50,dgpni8xwxjhgekjmg0m8bb6nv,0,12,94.2,2023-01-14T13:58:39.246Z,2023-01-14T13:58:39Z,3976799331,212,18.6,3976799333,213,0.3,3976799325,56,Back,3976799327,140,29.1,3976799329,141,100.0,,,,,,,,,,aeoazf90glk79a2puhpm06pyh,D. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497168611,403,5,2,55,51,dgpni8xwxjhgekjmg0m8bb6nv,0,27,101.2,2023-01-14T13:58:39.615Z,2023-01-14T13:58:42Z,3976799407,233,520,3976799341,56,Back,3976799343,347,,,,,,,,,,,,,,,,,aeoazf90glk79a2puhpm06pyh,D. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497168621,520,5,2,55,51,e5hsx8fzufp57tv4oehbz0qht,1,73,-1.2,2023-01-14T13:58:39.615Z,2023-01-14T13:58:43Z,3976799401,233,403,3976799367,56,Right,3976799369,347,,,,,,,,,,,,,,,,,el2jrhon9i915qbjdgi96uru2,A. Sombath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497168677,521,1,2,56,2,e5hsx8fzufp57tv4oehbz0qht,1,76.5,0,2023-01-14T13:58:51.032Z,2023-01-14T13:58:52Z,3976799615,140,85.6,3976799621,213,0.9,3976799613,56,Right,3976799611,107,,3976799617,141,15.6,3976799619,212,14.9,,,,,,,el2jrhon9i915qbjdgi96uru2,A. Sombath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497168701,522,1,2,56,4,e5hsx8fzufp57tv4oehbz0qht,1,85.6,15.6,2023-01-14T13:58:52.800Z,2023-01-14T13:58:55Z,3976799763,212,9.4,3976799759,140,78.2,3976799761,141,23.3,3976799757,56,Center,3976799765,213,2.5,,,,,,,,,,b9mxbxkxacng270g0cs3w1jh1,D. Marozsán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497168709,523,1,2,56,7,e5hsx8fzufp57tv4oehbz0qht,0,78.2,21.9,2023-01-14T13:58:55.776Z,2023-01-14T13:58:57Z,3976799825,155,,3976799835,213,1.0,3976799829,140,89.7,3976799827,56,Center,3976799831,141,52.7,3976799823,2,,3976799833,212,24.2,,,,3c765kc3b4cmgie0qf84jh1hx,A. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497168711,404,61,2,56,8,dgpni8xwxjhgekjmg0m8bb6nv,1,15,41.8,2023-01-14T13:58:57.045Z,2023-01-14T13:58:57Z,3976799841,56,Back,,,,,,,,,,,,,,,,,,,,,,a36nwipwjfluk0rjfjzdiflk9,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497168729,405,52,2,56,10,dgpni8xwxjhgekjmg0m8bb6nv,1,2.7,53.7,2023-01-14T13:58:58.758Z,2023-01-14T13:58:59Z,,,,,,,,,,,,,,,,,,,,,,,,,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497168797,406,1,2,56,23,dgpni8xwxjhgekjmg0m8bb6nv,0,15.3,35.8,2023-01-14T13:59:12.094Z,2023-01-14T14:00:33Z,3976800425,212,63.7,3976800421,140,75.9,3976800423,141,40.9,3976800427,213,0.1,3976800429,1,,3976800417,199,,3976800419,56,Center,3976800533,189,,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497168823,524,1,2,56,27,e5hsx8fzufp57tv4oehbz0qht,1,21.7,58.2,2023-01-14T13:59:15.575Z,2023-01-14T14:00:35Z,3976800561,3,,3976800571,213,1.6,3976800563,56,Back,3976800567,141,71.5,3976800569,212,9.0,3976800565,140,21.4,,,,,,,cma46vvprpduachdlb2ruakx6,V. Gilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497168829,525,49,2,56,28,e5hsx8fzufp57tv4oehbz0qht,1,19.9,76.9,2023-01-14T13:59:16.871Z,2023-01-14T13:59:17Z,,,,,,,,,,,,,,,,,,,,,,,,,f30p9xqwupzhhiitqubpi79bd,S. Bacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497168891,526,1,2,56,29,e5hsx8fzufp57tv4oehbz0qht,1,20,77.2,2023-01-14T13:59:17.695Z,2023-01-14T13:59:23Z,3976800899,157,,3976800907,212,22.5,3976800909,213,0.3,3976800911,1,,3976800901,56,Back,3976800903,140,40.6,3976800905,141,86.2,,,,f30p9xqwupzhhiitqubpi79bd,S. Bacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497168937,527,1,2,56,34,e5hsx8fzufp57tv4oehbz0qht,1,43.4,74.1,2023-01-14T13:59:23.080Z,2023-01-14T13:59:28Z,3976801153,212,22.6,3976801145,140,22.5,3976801141,56,Back,3976801155,213,3.4,3976801149,141,66.1,,,,,,,,,,407696aey55f3v0iy9xcr9plh,S. Däbritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497168965,528,1,2,56,39,e5hsx8fzufp57tv4oehbz0qht,1,24.5,59.1,2023-01-14T13:59:28.217Z,2023-01-14T13:59:32Z,3976801307,141,4.7,3976801309,212,40.3,3976801305,140,39.8,3976801311,213,5.1,3976801301,155,,3976801313,1,,3976801303,56,Back,,,,cma46vvprpduachdlb2ruakx6,V. Gilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497168975,529,1,2,56,43,e5hsx8fzufp57tv4oehbz0qht,1,40.7,6.1,2023-01-14T13:59:32.296Z,2023-01-14T13:59:33Z,3976801373,140,44.8,3976801371,56,Back,3976801375,141,15.0,3976801377,212,7.4,3976801379,213,1.0,,,,,,,,,,el2jrhon9i915qbjdgi96uru2,A. Sombath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497168993,530,1,2,56,45,e5hsx8fzufp57tv4oehbz0qht,1,44.8,15,2023-01-14T13:59:33.400Z,2023-01-14T13:59:36Z,3976801497,141,3.5,3976801499,212,8.0,3976801501,213,4.9,3976801495,140,46.4,3976801493,56,Back,,,,,,,,,,3c765kc3b4cmgie0qf84jh1hx,A. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497169035,531,1,2,56,48,e5hsx8fzufp57tv4oehbz0qht,1,53.8,4.6,2023-01-14T13:59:36.407Z,2023-01-14T13:59:40Z,3976801665,213,2.4,3976801657,56,Back,3976801661,141,24.9,3976801659,140,40.6,3976801663,212,19.6,,,,,,,,,,el2jrhon9i915qbjdgi96uru2,A. Sombath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497169081,532,1,2,56,52,e5hsx8fzufp57tv4oehbz0qht,1,45,36,2023-01-14T13:59:40.591Z,2023-01-14T13:59:46Z,3976801863,212,23.9,3976801861,141,68.7,3976801857,56,Center,3976801859,140,53.3,3976801865,213,1.2,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497169087,533,1,2,56,57,e5hsx8fzufp57tv4oehbz0qht,0,61.3,71.1,2023-01-14T13:59:46.343Z,2023-01-14T13:59:48Z,3976801957,233,407,3976801887,141,68.8,3976801889,212,1.6,3976801891,213,5.0,3976801961,286,,3976801885,140,61.7,3976801955,236,,3976801883,56,Center,cma46vvprpduachdlb2ruakx6,V. Gilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497169091,407,74,2,56,57,dgpni8xwxjhgekjmg0m8bb6nv,1,39.2,45.5,2023-01-14T13:59:46.344Z,2023-01-14T14:01:07Z,3976801897,56,Back,3976801899,285,,3976801965,233,533,,,,,,,,,,,,,,,,q195fj3dlx9i3r0zno98nhuc,A. Donnary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497169119,408,49,2,57,1,dgpni8xwxjhgekjmg0m8bb6nv,1,40.7,14.7,2023-01-14T13:59:49.919Z,2023-01-14T14:00:05Z,,,,,,,,,,,,,,,,,,,,,,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497169181,409,1,2,57,1,dgpni8xwxjhgekjmg0m8bb6nv,1,40.7,14.7,2023-01-14T13:59:50.110Z,2023-01-14T14:00:08Z,3976802421,56,Center,3976802423,140,76.5,3976802431,1,,3976802429,213,0.2,3976802427,212,38.1,3976802425,141,24.1,,,,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497169185,410,50,2,57,9,dgpni8xwxjhgekjmg0m8bb6nv,1,95.8,12.3,2023-01-14T13:59:57.678Z,2023-01-14T14:00:03Z,3976802657,233,534,3976802441,286,,3976802439,56,Right,,,,,,,,,,,,,,,,q195fj3dlx9i3r0zno98nhuc,A. Donnary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497169227,534,7,2,57,9,e5hsx8fzufp57tv4oehbz0qht,1,4.2,87.7,2023-01-14T13:59:57.679Z,2023-01-14T14:00:03Z,3976802567,167,,3976802569,56,Back,3976802571,285,,3976802617,233,410,,,,,,,,,,,,,cma46vvprpduachdlb2ruakx6,V. Gilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497169267,411,6,2,57,10,dgpni8xwxjhgekjmg0m8bb6nv,1,97.1,2.7,2023-01-14T13:59:59.101Z,2023-01-14T14:00:12Z,3976803099,73,,3976802807,56,Right,3976803105,233,535,,,,,,,,,,,,,,,,q195fj3dlx9i3r0zno98nhuc,A. Donnary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497169253,535,6,2,57,10,e5hsx8fzufp57tv4oehbz0qht,0,2.9,97.3,2023-01-14T13:59:59.101Z,2023-01-14T14:01:09Z,3976802691,56,Back,3976803093,233,411,3976802697,73,,,,,,,,,,,,,,,,,cma46vvprpduachdlb2ruakx6,V. Gilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497169669,412,1,2,57,56,dgpni8xwxjhgekjmg0m8bb6nv,0,99.4,0.5,2023-01-14T14:00:44.518Z,2023-01-14T14:00:54Z,3976804595,2,,3976804607,141,43.5,3976804609,212,29.3,3976804599,155,,3976804597,6,,3976804603,56,Center,3976804611,213,1.6,3976804605,140,98.3,1vj4sunehr71tbbpu6zsp6dw5,A. Clérac,3976804961,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497169699,536,44,2,58,0,e5hsx8fzufp57tv4oehbz0qht,1,2.4,61.1,2023-01-14T14:00:48.748Z,2023-01-14T14:00:50Z,3976804755,56,Back,3976804791,233,413,3976804757,285,,,,,,,,,,,,,,,,,3c765kc3b4cmgie0qf84jh1hx,A. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497169697,413,44,2,58,0,dgpni8xwxjhgekjmg0m8bb6nv,0,97.6,38.9,2023-01-14T14:00:48.749Z,2023-01-14T14:00:51Z,3976804743,56,Center,3976804809,233,536,3976804745,286,,,,,,,,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497169711,537,12,2,58,0,e5hsx8fzufp57tv4oehbz0qht,1,1.4,58.8,2023-01-14T14:00:48.800Z,2023-01-14T14:00:59Z,3976804825,212,3.3,3976804823,141,61.2,3976804821,140,0.0,3976804947,15,,3976804827,213,2.6,3976804879,167,,3976804819,56,Back,,,,3c765kc3b4cmgie0qf84jh1hx,A. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497169745,414,6,2,58,2,dgpni8xwxjhgekjmg0m8bb6nv,1,98.9,37.7,2023-01-14T14:00:50.386Z,2023-01-14T14:01:10Z,3976805023,56,Center,3976805025,75,,3976805187,233,538,,,,,,,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497169715,538,6,2,58,2,e5hsx8fzufp57tv4oehbz0qht,0,1.1,62.3,2023-01-14T14:00:50.386Z,2023-01-14T14:01:02Z,3976804847,73,,3976804845,56,Back,3976805191,233,414,,,,,,,,,,,,,,,,3c765kc3b4cmgie0qf84jh1hx,A. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497169983,415,1,2,58,29,dgpni8xwxjhgekjmg0m8bb6nv,1,99.5,0.5,2023-01-14T14:01:18.310Z,2023-01-14T14:01:51Z,3976806193,155,,3976806205,213,1.7,3976806197,56,Center,3976806203,212,49.6,3976806191,6,,3976806209,1,,3976806189,2,,3976806199,140,94.5,1vj4sunehr71tbbpu6zsp6dw5,A. Clérac,3976806201,141,3976807235,223,,,,,,,73.0,,,,,,,,,,,,,,,,,,,,,
2497170003,416,1,2,58,39,dgpni8xwxjhgekjmg0m8bb6nv,1,70.4,86.9,2023-01-14T14:01:27.366Z,2023-01-14T14:01:29Z,3976806305,56,Left,3976806311,212,10.5,3976806313,213,6.2,3976806307,140,80.3,3976806309,141,85.3,,,,,,,,,,a36nwipwjfluk0rjfjzdiflk9,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497170035,417,1,2,58,41,dgpni8xwxjhgekjmg0m8bb6nv,0,85.8,85.9,2023-01-14T14:01:29.478Z,2023-01-14T14:01:33Z,3976806453,155,,3976806451,2,,3976806463,213,5.0,3976806455,56,Center,3976806461,212,25.4,3976806457,140,92.3,3976806459,141,49.9,,,,3o5f01ay5uqzeb3xunhguvsyy,L. Pinot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497170081,539,12,2,58,46,e5hsx8fzufp57tv4oehbz0qht,1,6.7,34.9,2023-01-14T14:01:35.160Z,2023-01-14T14:01:37Z,3976806561,212,22.8,3976806559,141,2.0,3976806557,140,2.3,3976806563,213,4.5,3976806555,56,Back,,,,,,,,,,1loi315glota15qd57q6e0xrd,D. Egurrola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497170089,540,49,2,58,48,e5hsx8fzufp57tv4oehbz0qht,1,2.3,2,2023-01-14T14:01:37.112Z,2023-01-14T14:01:37Z,,,,,,,,,,,,,,,,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497170109,541,1,2,58,49,e5hsx8fzufp57tv4oehbz0qht,0,2.3,2,2023-01-14T14:01:37.728Z,2023-01-14T14:01:40Z,3976806705,286,,3976806659,212,1.6,3976806657,141,2.0,3976806701,233,418,3976806663,1,,3976806655,140,3.8,3976806661,213,0.0,3976806653,56,Back,3bo8lbyohd3djey9pbd08fvf9,W. Renard,3976806699,236,3976806651,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497170105,418,74,2,58,49,dgpni8xwxjhgekjmg0m8bb6nv,1,90.9,96.2,2023-01-14T14:01:37.729Z,2023-01-14T14:01:40Z,3976806639,285,,3976806727,233,541,3976806635,56,Left,,,,,,,,,,,,,,,,3o5f01ay5uqzeb3xunhguvsyy,L. Pinot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497170113,419,5,2,58,50,dgpni8xwxjhgekjmg0m8bb6nv,0,94.2,101.5,2023-01-14T14:01:39.061Z,2023-01-14T14:01:41Z,3976806815,233,542,3976806683,347,,3976806681,56,Left,,,,,,,,,,,,,,,,3o5f01ay5uqzeb3xunhguvsyy,L. Pinot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497170133,542,5,2,58,50,e5hsx8fzufp57tv4oehbz0qht,1,5.8,-1.5,2023-01-14T14:01:39.061Z,2023-01-14T14:02:47Z,3976806773,56,Back,3976806775,347,,3976806795,233,419,,,,,,,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497170407,543,18,2,59,22,e5hsx8fzufp57tv4oehbz0qht,1,0,0,2023-01-14T14:02:11.133Z,2023-01-14T14:02:11Z,3976808207,59,9,3976808205,44,Forward,3976808203,42,,3976808265,55,544,,,,,,,,,,,,,7jux9gpb11yfbl8jj32n0zil1,E. Le Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497170415,544,19,2,59,22,e5hsx8fzufp57tv4oehbz0qht,1,0,0,2023-01-14T14:02:11.134Z,2023-01-14T14:02:12Z,3976808251,292,9,3976808253,293,2,3976808243,42,,3976808255,44,Forward,3976808249,59,24,3976808247,145,10,3976808257,55,543,,,,2fg7mgljmrqedc61uiff36ytx,S. Bruun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497170531,545,18,2,59,31,e5hsx8fzufp57tv4oehbz0qht,1,0,0,2023-01-14T14:02:20.305Z,2023-01-14T14:02:21Z,3976808631,59,28,3976808687,55,546,3976808627,42,,3976808629,44,Forward,,,,,,,,,,,,,ct4fyrkcvk3i01xiz1wpsyuw9,M. Malard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497170537,546,19,2,59,31,e5hsx8fzufp57tv4oehbz0qht,1,0,0,2023-01-14T14:02:20.306Z,2023-01-14T14:02:21Z,3976808657,292,9,3976808659,293,1,3976808649,42,,3976808661,44,Forward,3976808655,59,27,3976808663,55,545,3976808653,145,11,,,,41gek0vcr4hcrc5hg6zk4am3u,V. Becho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497170783,547,1,2,59,50,e5hsx8fzufp57tv4oehbz0qht,1,6.3,0,2023-01-14T14:02:38.569Z,2023-01-14T14:02:41Z,3976809827,1,,3976809819,140,26.4,3976809817,56,Back,3976809825,213,0.1,3976809823,212,21.3,3976809815,107,,3976809821,141,2.5,,,,el2jrhon9i915qbjdgi96uru2,A. Sombath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497170787,548,61,2,59,53,e5hsx8fzufp57tv4oehbz0qht,0,25.7,2.5,2023-01-14T14:02:41.584Z,2023-01-14T14:02:41Z,3976809843,56,Back,,,,,,,,,,,,,,,,,,,,,,2fg7mgljmrqedc61uiff36ytx,S. Bruun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497170829,420,5,2,59,53,dgpni8xwxjhgekjmg0m8bb6nv,1,70.9,102,2023-01-14T14:02:41.894Z,2023-01-14T14:02:45Z,3976810021,347,,3976810023,233,549,3976810019,56,Left,,,,,,,,,,,,,,,,3o5f01ay5uqzeb3xunhguvsyy,L. Pinot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497170801,549,5,2,59,53,e5hsx8fzufp57tv4oehbz0qht,0,29.1,-2,2023-01-14T14:02:41.894Z,2023-01-14T14:02:47Z,3976809889,56,Back,3976809891,347,,3976810031,233,420,,,,,,,,,,,,,,,,2fg7mgljmrqedc61uiff36ytx,S. Bruun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497170863,421,1,2,59,58,dgpni8xwxjhgekjmg0m8bb6nv,1,68,100,2023-01-14T14:02:47.294Z,2023-01-14T14:02:49Z,3976810185,107,,3976810195,213,5.5,3976810189,140,78.6,3976810187,56,Left,3976810191,141,86.9,3976810193,212,15.1,,,,,,,3o5f01ay5uqzeb3xunhguvsyy,L. Pinot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497170885,422,1,2,60,0,dgpni8xwxjhgekjmg0m8bb6nv,1,78.4,86.8,2023-01-14T14:02:48.965Z,2023-01-14T14:02:50Z,3976810305,213,4.3,3976810301,141,77.3,3976810303,212,7.1,3976810299,140,75.6,3976810297,56,Center,,,,,,,,,,ds4tjev271co53fycw64y4kfe,F. Komé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497170891,423,43,2,60,1,dgpni8xwxjhgekjmg0m8bb6nv,1,0,0,2023-01-14T14:02:50.149Z,2023-01-14T14:02:57Z,3976810329,213,0.6,3976810327,212,4.1,3976810325,141,80.9,3976810321,56,Left,3976810323,140,78.6,3976810747,144,1,,,,,,,aeoazf90glk79a2puhpm06pyh,D. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497170903,424,3,2,60,2,dgpni8xwxjhgekjmg0m8bb6nv,0,80.6,84.2,2023-01-14T14:02:51.253Z,2023-01-14T14:02:59Z,3976810371,56,Left,3976810857,233,550,3976810373,286,,,,,,,,,,,,,,,,,aeoazf90glk79a2puhpm06pyh,D. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497170995,550,7,2,60,2,e5hsx8fzufp57tv4oehbz0qht,1,19.4,15.8,2023-01-14T14:02:51.254Z,2023-01-14T14:02:58Z,3976810789,285,,3976810833,233,424,3976810787,56,Back,,,,,,,,,,,,,,,,el2jrhon9i915qbjdgi96uru2,A. Sombath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497171003,551,4,2,60,6,e5hsx8fzufp57tv4oehbz0qht,1,20.6,12.5,2023-01-14T14:02:54.932Z,2023-01-14T14:02:59Z,3976810819,56,Back,3976810817,13,,3976810827,285,,3976810823,152,,3976810849,233,425,3976810825,265,,,,,,,,1loi315glota15qd57q6e0xrd,D. Egurrola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497170957,425,4,2,60,6,dgpni8xwxjhgekjmg0m8bb6nv,0,79.4,87.5,2023-01-14T14:02:54.933Z,2023-01-14T14:02:59Z,3976810605,13,,3976810611,265,,3976810613,286,,3976810609,152,,3976810607,56,Left,3976810871,233,551,,,,,,,ds4tjev271co53fycw64y4kfe,F. Komé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497171101,552,1,2,60,16,e5hsx8fzufp57tv4oehbz0qht,1,19.8,9.8,2023-01-14T14:03:04.696Z,2023-01-14T14:03:08Z,3976811283,56,Back,3976811281,152,,3976811285,140,18.8,3976811279,5,,3976811291,213,1.6,3976811289,212,19.6,3976811287,141,38.6,,,,cma46vvprpduachdlb2ruakx6,V. Gilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497171171,553,1,2,60,20,e5hsx8fzufp57tv4oehbz0qht,1,22.2,56.4,2023-01-14T14:03:08.521Z,2023-01-14T14:03:14Z,3976811609,212,27.2,3976811607,141,95.6,3976811611,213,1.4,3976811603,56,Back,3976811605,140,27.4,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497171213,554,1,2,60,25,e5hsx8fzufp57tv4oehbz0qht,1,42.4,86.2,2023-01-14T14:03:14.248Z,2023-01-14T14:03:17Z,3976811817,213,4.3,3976811809,56,Back,3976811815,212,18.4,3976811813,141,61.2,3976811811,140,35.8,,,,,,,,,,f30p9xqwupzhhiitqubpi79bd,S. Bacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497171293,555,1,2,60,29,e5hsx8fzufp57tv4oehbz0qht,1,36.7,61.1,2023-01-14T14:03:17.449Z,2023-01-14T14:03:26Z,3976812237,1,,3976812235,213,5.2,3976812229,140,56.2,3976812227,56,Right,3976812233,212,42.5,3976812231,141,6.4,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497171309,556,1,2,60,38,e5hsx8fzufp57tv4oehbz0qht,1,57.6,11.6,2023-01-14T14:03:26.745Z,2023-01-14T14:03:28Z,3976812319,140,41.7,3976812323,212,20.5,3976812317,56,Back,3976812321,141,29.2,3976812325,213,2.5,,,,,,,,,,b9mxbxkxacng270g0cs3w1jh1,D. Marozsán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497171337,557,1,2,60,40,e5hsx8fzufp57tv4oehbz0qht,1,42.3,30.9,2023-01-14T14:03:28.392Z,2023-01-14T14:03:30Z,3976812445,212,19.7,3976812441,140,46.7,3976812443,141,59.1,3976812439,56,Back,3976812447,213,1.3,,,,,,,,,,cma46vvprpduachdlb2ruakx6,V. Gilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497171375,558,1,2,60,42,e5hsx8fzufp57tv4oehbz0qht,1,48,59.7,2023-01-14T14:03:30.465Z,2023-01-14T14:03:33Z,3976812529,212,16.9,3976812527,141,74.5,3976812525,140,60.9,3976812523,56,Center,3976812531,213,0.6,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
