id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,keyPass,qualifier/12/value,qualifier/11/value,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist
2490318335,81,44,1,9,11,2w4xxgpg4t4h5b3yl74egastz,0,57.6,22.4,2022-12-11T11:55:08.695Z,2022-12-11T11:55:10Z,3940579723,56,Center,3940579785,233,96,3940579725,286,,,,,,,,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490318339,97,1,1,9,11,2gmv49xieg3zee2hx0lhcp17u,0,42.6,76.3,2022-12-11T11:55:08.838Z,2022-12-11T11:55:09Z,3940579741,3,,3940579743,168,,3940579745,56,Center,3940579751,212,12.2,3940579747,140,51.8,3940579749,141,65.4,3940579753,213,5.6,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490318345,82,49,1,9,13,2w4xxgpg4t4h5b3yl74egastz,1,44.4,28.6,2022-12-11T11:55:10.642Z,2022-12-11T11:55:10Z,,,,,,,,,,,,,,,,,,,,,,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490318357,83,1,1,9,13,2w4xxgpg4t4h5b3yl74egastz,1,44.4,28.6,2022-12-11T11:55:10.912Z,2022-12-11T11:55:13Z,3940579899,141,41.8,3940579893,155,,3940579903,213,0.4,3940579895,56,Center,3940579901,212,26.0,3940579897,140,67.6,,,,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490318361,84,1,1,9,16,2w4xxgpg4t4h5b3yl74egastz,0,67.6,41.8,2022-12-11T11:55:13.200Z,2022-12-11T11:55:13Z,3940579923,212,5.5,3940579921,141,40.6,3940579919,140,72.8,3940579917,56,Center,3940579915,3,,3940579925,213,6.1,,,,,,,4lj04oct1utmn4skdpqmnfn8q,C. Blanc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490318369,98,1,1,9,16,2gmv49xieg3zee2hx0lhcp17u,1,29.3,65.7,2022-12-11T11:55:13.798Z,2022-12-11T11:55:15Z,3940579957,212,4.0,3940579955,141,70.3,3940579959,213,0.9,3940579951,56,Back,3940579953,140,31.6,3940579949,3,,,,,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490318371,99,49,1,9,17,2gmv49xieg3zee2hx0lhcp17u,1,30.1,76.3,2022-12-11T11:55:15.094Z,2022-12-11T11:55:15Z,,,,,,,,,,,,,,,,,,,,,,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490318381,100,1,1,9,18,2gmv49xieg3zee2hx0lhcp17u,1,30.8,78.5,2022-12-11T11:55:15.686Z,2022-12-11T11:55:17Z,3940580015,213,2.5,3940580007,56,Back,3940580011,141,90.6,3940580009,140,19.3,3940580013,212,14.6,,,,,,,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490318407,101,1,1,9,20,2gmv49xieg3zee2hx0lhcp17u,1,19.3,90.6,2022-12-11T11:55:17.415Z,2022-12-11T11:55:23Z,3940580167,213,0.1,3940580157,155,,3940580161,140,34.1,3940580165,212,15.6,3940580163,141,92.0,3940580159,56,Back,,,,,,,5kg2obqjcypb3d2yt4d4xoo2x,R. Enguehard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490318437,102,1,1,9,26,2gmv49xieg3zee2hx0lhcp17u,1,29.2,86.6,2022-12-11T11:55:23.574Z,2022-12-11T11:55:30Z,3940580323,56,Back,3940580321,196,,3940580333,1,,3940580329,212,45.2,3940580319,155,,3940580327,141,21.2,3940580331,213,4.9,3940580325,140,36.8,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490318457,103,1,1,9,32,2gmv49xieg3zee2hx0lhcp17u,1,60.2,12.8,2022-12-11T11:55:30.006Z,2022-12-11T11:55:32Z,3940580429,56,Center,3940580433,141,27.1,3940580435,212,19.3,3940580437,213,0.5,3940580431,140,76.1,,,,,,,,,,6rcnj96do9ermnza1covi9ujt,E. Kouache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490318459,104,3,1,9,35,2gmv49xieg3zee2hx0lhcp17u,0,72.6,26,2022-12-11T11:55:32.470Z,2022-12-11T11:55:36Z,3940580449,56,Center,3940580451,286,,3940580521,233,85,,,,,,,,,,,,,,,,2pd1juglwcvhspyva4soomyy2,N. Ali Nadjim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490318477,85,7,1,9,35,2w4xxgpg4t4h5b3yl74egastz,1,27.4,74,2022-12-11T11:55:32.471Z,2022-12-11T11:55:35Z,3940580507,56,Back,3940580511,233,104,3940580509,285,,,,,,,,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490318479,86,49,1,9,37,2w4xxgpg4t4h5b3yl74egastz,1,31,73.5,2022-12-11T11:55:35.168Z,2022-12-11T11:55:35Z,,,,,,,,,,,,,,,,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490318499,87,1,1,9,38,2w4xxgpg4t4h5b3yl74egastz,1,31,73.5,2022-12-11T11:55:35.535Z,2022-12-11T11:55:40Z,3940580613,56,Back,3940580621,213,1.1,3940580619,212,9.6,3940580615,140,34.8,3940580617,141,86.3,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490318519,88,1,1,9,42,2w4xxgpg4t4h5b3yl74egastz,1,34.8,86.2,2022-12-11T11:55:40.047Z,2022-12-11T11:55:42Z,3940580685,213,3.8,3940580677,56,Back,3940580681,141,58.7,3940580679,140,10.6,3940580683,212,31.5,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490318551,89,1,1,9,44,2w4xxgpg4t4h5b3yl74egastz,1,10.9,58.5,2022-12-11T11:55:42.112Z,2022-12-11T11:55:49Z,3940580841,141,64.0,3940580843,212,66.4,3940580845,213,0.1,3940580839,140,74.0,3940580847,1,,3940580835,155,,3940580837,56,Center,,,,eysw04bv1brzlph7v3w06sm39,L. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490318553,90,50,1,9,51,2w4xxgpg4t4h5b3yl74egastz,1,75.2,69.4,2022-12-11T11:55:48.726Z,2022-12-11T11:55:50Z,3940580853,286,,3940580891,233,105,3940580851,56,Center,,,,,,,,,,,,,,,,bff3wb6l4epccig9p8zxewx9m,E. Mbakem-Niaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490318557,105,7,1,9,51,2gmv49xieg3zee2hx0lhcp17u,1,24.8,30.6,2022-12-11T11:55:48.727Z,2022-12-11T11:55:51Z,3940580873,233,90,3940580861,56,Back,3940580957,14,,3940580859,167,,3940580863,285,,,,,,,,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490318579,91,5,1,9,52,2w4xxgpg4t4h5b3yl74egastz,1,72.5,101.6,2022-12-11T11:55:49.398Z,2022-12-11T11:56:33Z,3940581005,233,106,3940580967,56,Left,3940580969,347,,,,,,,,,,,,,,,,,bff3wb6l4epccig9p8zxewx9m,E. Mbakem-Niaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490318561,106,5,1,9,52,2gmv49xieg3zee2hx0lhcp17u,0,27.5,-1.6,2022-12-11T11:55:49.398Z,2022-12-11T11:55:52Z,3940580871,347,,3940580869,56,Back,3940581019,233,91,,,,,,,,,,,,,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490318701,92,1,1,10,14,2w4xxgpg4t4h5b3yl74egastz,1,74.5,100,2022-12-11T11:56:11.951Z,2022-12-11T11:56:14Z,3940581637,213,4.8,3940581631,140,75.5,3940581627,107,,3940581635,212,10.2,3940581629,56,Left,3940581633,141,87.1,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490318703,93,1,1,10,17,2w4xxgpg4t4h5b3yl74egastz,0,74.4,85,2022-12-11T11:56:14.352Z,2022-12-11T11:56:15Z,3940581645,155,,3940581651,141,89.1,3940581647,56,Left,3940581649,140,76.3,3940581653,212,3.4,3940581655,213,0.9,,,,,,,4lj04oct1utmn4skdpqmnfn8q,C. Blanc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490318713,107,61,1,10,18,2gmv49xieg3zee2hx0lhcp17u,1,27.2,12,2022-12-11T11:56:16.079Z,2022-12-11T11:59:44Z,3940581709,56,Back,,,,,,,,,,,,,,,,,,,,,,5x0qvm5o4qbijkh8r8vs2ys45,E. Sumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490318721,94,5,1,10,19,2w4xxgpg4t4h5b3yl74egastz,1,75,101.6,2022-12-11T11:56:16.673Z,2022-12-11T11:56:17Z,3940581733,347,,3940581731,56,Left,3940581735,233,108,,,,,,,,,,,,,,,,4lj04oct1utmn4skdpqmnfn8q,C. Blanc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490318719,108,5,1,10,19,2gmv49xieg3zee2hx0lhcp17u,0,25,-1.6,2022-12-11T11:56:16.673Z,2022-12-11T11:56:33Z,3940581753,233,94,3940581727,56,Back,3940581729,347,,,,,,,,,,,,,,,,,5x0qvm5o4qbijkh8r8vs2ys45,E. Sumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490318749,95,1,1,10,22,2w4xxgpg4t4h5b3yl74egastz,0,75.6,100,2022-12-11T11:56:19.599Z,2022-12-11T11:56:22Z,3940581883,140,100.0,3940581879,107,,3940581889,213,5.8,3940581881,56,Left,3940581887,212,30.5,3940581885,141,80.6,3940581891,1,,,,,2by52fw1zojghjkbe3cj1yjmd,D. Škorvánková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490318753,96,5,1,10,25,2w4xxgpg4t4h5b3yl74egastz,0,101.2,78.8,2022-12-11T11:56:22.692Z,2022-12-11T11:56:24Z,3940581897,56,Center,3940581943,233,109,3940581899,346,,,,,,,,,,,,,,,,,2by52fw1zojghjkbe3cj1yjmd,D. Škorvánková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490318761,109,5,1,10,25,2gmv49xieg3zee2hx0lhcp17u,1,-1.2,21.2,2022-12-11T11:56:22.692Z,2022-12-11T11:56:34Z,3940581919,346,,3940581925,233,96,3940581917,56,Back,,,,,,,,,,,,,,,,5x0qvm5o4qbijkh8r8vs2ys45,E. Sumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490318957,110,1,1,10,54,2gmv49xieg3zee2hx0lhcp17u,0,5.1,46.7,2022-12-11T11:56:51.383Z,2022-12-11T11:56:54Z,3940582847,74,,3940582845,1,,3940582839,141,34.0,3940582837,140,45.8,3940582835,56,Back,3940582833,124,,3940582841,212,43.6,3940582843,213,6.1,dwjgtp47ky7v5as2a2jradihh,L. Philippe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490318969,97,1,1,10,58,2w4xxgpg4t4h5b3yl74egastz,0,59.1,69.4,2022-12-11T11:56:55.281Z,2022-12-11T11:56:56Z,3940582891,3,,3940582893,56,Center,3940582901,213,0.3,3940582897,141,73.3,3940582895,140,67.3,3940582899,212,9.0,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490318989,111,1,1,10,59,2gmv49xieg3zee2hx0lhcp17u,1,43.3,33,2022-12-11T11:56:56.774Z,2022-12-11T11:57:00Z,3940583009,213,5.4,3940583007,212,26.9,3940582999,155,,3940583005,141,3.7,3940583003,140,60.5,3940583001,56,Right,,,,,,,cjgr7t23bk1l43hegrkmtslih,C. Gavory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490319003,112,1,1,11,2,2gmv49xieg3zee2hx0lhcp17u,1,58,7,2022-12-11T11:57:00.118Z,2022-12-11T11:57:01Z,3940583077,212,7.4,3940583075,141,15.8,3940583079,213,2.2,3940583071,56,Right,3940583073,140,53.9,,,,,,,,,,88n7oswbclrfxt277vp6vpgd0,Kelsey Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490319011,113,1,1,11,4,2gmv49xieg3zee2hx0lhcp17u,0,54.2,16.2,2022-12-11T11:57:01.686Z,2022-12-11T11:57:04Z,3940583129,56,Right,3940583133,141,12.8,3940583135,212,22.2,3940583137,213,6.2,3940583131,140,75.2,,,,,,,,,,5x0qvm5o4qbijkh8r8vs2ys45,E. Sumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490319019,98,49,1,11,7,2w4xxgpg4t4h5b3yl74egastz,1,19.3,83.6,2022-12-11T11:57:04.993Z,2022-12-11T11:57:05Z,,,,,,,,,,,,,,,,,,,,,,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490319031,99,1,1,11,8,2w4xxgpg4t4h5b3yl74egastz,1,19.3,83.6,2022-12-11T11:57:05.231Z,2022-12-11T11:57:07Z,3940583203,56,Back,3940583211,213,3.8,3940583205,140,4.5,3940583207,141,64.8,3940583209,212,20.1,,,,,,,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490319065,100,1,1,11,9,2w4xxgpg4t4h5b3yl74egastz,0,4.1,64,2022-12-11T11:57:07.072Z,2022-12-11T11:57:10Z,3940583365,1,,3940583355,56,Back,3940583361,212,40.9,3940583357,140,42.3,3940583359,141,75.6,3940583353,157,,3940583363,213,0.2,,,,eysw04bv1brzlph7v3w06sm39,L. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490319081,114,1,1,11,13,2gmv49xieg3zee2hx0lhcp17u,0,54.2,29.2,2022-12-11T11:57:10.886Z,2022-12-11T11:57:12Z,3940583459,213,0.6,3940583461,1,,3940583457,212,23.7,3940583455,141,47.9,3940583453,140,73.2,3940583449,157,,3940583451,56,Center,,,,2mo6msido3zv2vk24hed9rs9h,K. Gadéa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490319099,101,1,1,11,16,2w4xxgpg4t4h5b3yl74egastz,0,26.5,37.7,2022-12-11T11:57:13.968Z,2022-12-11T11:57:14Z,3940583557,213,6.0,3940583555,212,16.5,3940583559,1,,3940583551,140,41.5,3940583547,157,,3940583553,141,30.7,3940583549,56,Back,,,,1n48nxf4v6reoxuyai88haw6i,M. Mpomé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490319107,115,1,1,11,18,2gmv49xieg3zee2hx0lhcp17u,0,56.1,65.4,2022-12-11T11:57:15.399Z,2022-12-11T11:57:19Z,3940583627,213,6.2,3940583611,56,Center,3940583615,140,65.3,3940583623,212,9.7,3940583609,3,,3940583619,141,64.9,,,,,,,5kg2obqjcypb3d2yt4d4xoo2x,R. Enguehard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490319113,102,44,1,11,19,2w4xxgpg4t4h5b3yl74egastz,1,34.7,34,2022-12-11T11:57:17.157Z,2022-12-11T11:57:18Z,3940583653,233,116,3940583645,56,Back,3940583647,285,,,,,,,,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490319111,116,44,1,11,19,2gmv49xieg3zee2hx0lhcp17u,0,65.3,66,2022-12-11T11:57:17.158Z,2022-12-11T11:57:19Z,3940583643,286,,3940583641,56,Center,3940583679,233,102,,,,,,,,,,,,,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490319117,103,1,1,11,20,2w4xxgpg4t4h5b3yl74egastz,1,34.5,32,2022-12-11T11:57:18.064Z,2022-12-11T12:34:06Z,3940583661,56,Back,3940583663,140,36.5,3940583659,3,,3940583667,212,2.3,3940583665,141,33.4,3940583669,213,0.4,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490319123,104,49,1,11,22,2w4xxgpg4t4h5b3yl74egastz,1,38.6,29.1,2022-12-11T11:57:19.264Z,2022-12-11T12:34:04Z,,,,,,,,,,,,,,,,,,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490319139,105,1,1,11,22,2w4xxgpg4t4h5b3yl74egastz,1,38.6,29.1,2022-12-11T11:57:19.615Z,2022-12-11T11:57:21Z,3940583787,56,Back,3940583795,212,17.3,3940583791,141,53.9,3940583799,213,1.8,3940583789,140,35.0,,,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490319151,106,1,1,11,24,2w4xxgpg4t4h5b3yl74egastz,1,35,53.9,2022-12-11T11:57:21.856Z,2022-12-11T11:57:22Z,3940583847,213,4.8,3940583841,140,36.4,3940583845,212,14.1,3940583839,56,Back,3940583843,141,33.3,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490319165,107,1,1,11,25,2w4xxgpg4t4h5b3yl74egastz,1,36.4,33.3,2022-12-11T11:57:22.703Z,2022-12-11T11:57:24Z,3940583879,140,27.2,3940583883,212,11.5,3940583885,213,2.6,3940583881,141,42.4,3940583877,56,Back,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490319167,108,1,1,11,27,2w4xxgpg4t4h5b3yl74egastz,0,27.1,42.5,2022-12-11T11:57:24.272Z,2022-12-11T11:57:24Z,3940583919,212,41.9,3940583917,141,35.2,3940583915,140,66.7,3940583913,56,Center,3940583923,1,,3940583911,155,,3940583921,213,6.2,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490319171,117,44,1,11,27,2gmv49xieg3zee2hx0lhcp17u,1,39.6,67.3,2022-12-11T11:57:24.710Z,2022-12-11T11:57:27Z,3940583939,285,,3940583999,233,109,3940583937,56,Back,,,,,,,,,,,,,,,,2mo6msido3zv2vk24hed9rs9h,K. Gadéa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490319185,109,44,1,11,27,2w4xxgpg4t4h5b3yl74egastz,0,60.4,32.7,2022-12-11T11:57:24.711Z,2022-12-11T11:57:27Z,3940583979,56,Center,3940583981,286,,3940584027,233,117,,,,,,,,,,,,,,,,bff3wb6l4epccig9p8zxewx9m,E. Mbakem-Niaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490319173,118,1,1,11,27,2gmv49xieg3zee2hx0lhcp17u,0,43,70,2022-12-11T11:57:24.837Z,2022-12-11T11:57:25Z,3940583949,212,8.1,3940583951,213,5.7,3940583947,141,63.7,3940583945,140,49.6,3940583943,56,Back,3940583941,3,,,,,,,,2mo6msido3zv2vk24hed9rs9h,K. Gadéa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490319191,119,1,1,11,30,2gmv49xieg3zee2hx0lhcp17u,0,43.3,34.3,2022-12-11T11:57:27.575Z,2022-12-11T11:57:28Z,3940584031,3,,3940584041,213,0.8,3940584033,56,Back,3940584035,140,49.0,3940584037,141,42.7,3940584039,212,8.3,,,,,,,6rcnj96do9ermnza1covi9ujt,E. Kouache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490319195,110,1,1,11,30,2w4xxgpg4t4h5b3yl74egastz,0,60.7,34.8,2022-12-11T11:57:28.128Z,2022-12-11T11:57:29Z,3940584065,56,Center,3940584073,213,1.4,3940584067,140,62.8,3940584071,212,18.1,3940584069,141,61.2,3940584063,3,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490319219,111,1,1,11,34,2w4xxgpg4t4h5b3yl74egastz,1,55.9,54.6,2022-12-11T11:57:32.127Z,2022-12-11T11:57:33Z,3940584213,56,Center,3940584221,213,5.8,3940584219,212,14.9,3940584215,140,68.6,3940584217,141,44.9,,,,,,,,,,4lj04oct1utmn4skdpqmnfn8q,C. Blanc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490319225,112,1,1,11,36,2w4xxgpg4t4h5b3yl74egastz,1,69,43.9,2022-12-11T11:57:33.423Z,2022-12-11T11:57:34Z,3940584233,56,Center,3940584241,213,3.2,3940584239,212,8.0,3940584237,141,43.7,3940584235,140,61.4,,,,,,,,,,bff3wb6l4epccig9p8zxewx9m,E. Mbakem-Niaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490319227,113,1,1,11,37,2w4xxgpg4t4h5b3yl74egastz,0,61.4,43.6,2022-12-11T11:57:34.415Z,2022-12-11T11:57:35Z,3940584251,212,29.7,3940584247,140,89.0,3940584245,56,Center,3940584253,213,6.1,3940584249,141,34.3,,,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490319233,120,54,1,11,40,2gmv49xieg3zee2hx0lhcp17u,1,13.5,69.9,2022-12-11T11:57:37.432Z,2022-12-11T11:57:37Z,3940584273,232,,,,,,,,,,,,,,,,,,,,,,,dwjgtp47ky7v5as2a2jradihh,L. Philippe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490319239,121,52,1,11,41,2gmv49xieg3zee2hx0lhcp17u,1,13.5,69.9,2022-12-11T11:57:38.487Z,2022-12-11T11:57:38Z,,,,,,,,,,,,,,,,,,,,,,,,,dwjgtp47ky7v5as2a2jradihh,L. Philippe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490319259,122,1,1,11,42,2gmv49xieg3zee2hx0lhcp17u,1,15.1,69.3,2022-12-11T11:57:39.879Z,2022-12-11T11:57:44Z,3940584389,212,20.3,3940584383,56,Back,3940584385,140,24.2,3940584391,213,1.1,3940584381,123,,3940584387,141,95.7,,,,,,,dwjgtp47ky7v5as2a2jradihh,L. Philippe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490319265,123,1,1,11,46,2gmv49xieg3zee2hx0lhcp17u,1,26.2,94.5,2022-12-11T11:57:43.958Z,2022-12-11T11:57:45Z,3940584427,212,10.0,3940584425,141,83.2,3940584429,213,5.4,3940584421,56,Back,3940584423,140,32.3,,,,,,,,,,5kg2obqjcypb3d2yt4d4xoo2x,R. Enguehard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490319279,124,1,1,11,48,2gmv49xieg3zee2hx0lhcp17u,0,32.3,83.2,2022-12-11T11:57:45.224Z,2022-12-11T11:57:47Z,3940584487,213,0.1,3940584477,155,,3940584481,140,70.9,3940584485,212,40.8,3940584483,141,90.5,3940584489,1,,3940584479,56,Left,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490319281,114,49,1,11,50,2w4xxgpg4t4h5b3yl74egastz,1,25.9,13.4,2022-12-11T11:57:47.872Z,2022-12-11T11:57:48Z,,,,,,,,,,,,,,,,,,,,,,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490319311,115,1,1,11,51,2w4xxgpg4t4h5b3yl74egastz,1,27.3,16.2,2022-12-11T11:57:48.974Z,2022-12-11T11:57:52Z,3940584625,212,27.4,3940584627,213,2.5,3940584619,56,Back,3940584621,140,7.2,3940584623,141,41.8,,,,,,,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490319337,116,1,1,11,55,2w4xxgpg4t4h5b3yl74egastz,0,9.7,40.3,2022-12-11T11:57:52.336Z,2022-12-11T11:57:55Z,3940584745,213,6.2,3940584739,140,66.5,3940584747,1,,3940584737,56,Center,3940584733,157,,3940584741,141,28.6,3940584743,212,60.2,,,,eysw04bv1brzlph7v3w06sm39,L. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490319329,125,61,1,11,58,2gmv49xieg3zee2hx0lhcp17u,0,41.1,78.5,2022-12-11T11:57:55.654Z,2022-12-11T11:57:59Z,3940584703,56,Back,,,,,,,,,,,,,,,,,,,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490319369,117,1,1,12,2,2w4xxgpg4t4h5b3yl74egastz,0,70.4,12.8,2022-12-11T11:57:59.503Z,2022-12-11T12:01:24Z,3940584863,141,40.2,3940584859,56,Center,3940584867,213,1.2,3940584861,140,77.2,3940584865,212,20.0,,,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490319377,126,49,1,12,4,2gmv49xieg3zee2hx0lhcp17u,1,25.4,60.9,2022-12-11T11:58:01.974Z,2022-12-11T11:58:02Z,,,,,,,,,,,,,,,,,,,,,,,,,2mo6msido3zv2vk24hed9rs9h,K. Gadéa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490319391,127,1,1,12,5,2gmv49xieg3zee2hx0lhcp17u,1,23.9,62.9,2022-12-11T11:58:02.535Z,2022-12-11T11:58:04Z,3940584963,140,26.3,3940584969,213,1.3,3940584967,212,11.3,3940584961,56,Back,3940584965,141,79.1,,,,,,,,,,2mo6msido3zv2vk24hed9rs9h,K. Gadéa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490319401,128,1,1,12,7,2gmv49xieg3zee2hx0lhcp17u,1,26.3,79.1,2022-12-11T11:58:04.567Z,2022-12-11T11:58:06Z,3940585023,141,78.4,3940585021,140,20.2,3940585019,56,Back,3940585025,212,6.4,3940585027,213,3.2,,,,,,,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
