id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value
2481646921,226,1,1,26,45,2w4xxgpg4t4h5b3yl74egastz,1,16.7,93.6,2022-11-05T12:57:01.732Z,2022-11-05T12:57:03Z,3895064017,212,16.8,3895064013,140,30.1,3895064019,213,5.7,3895064011,56,Back,3895064015,141,80.2,,,,,,,,,,cwudro7behcx3pta4l4na4a5m,I. Belloumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481646929,227,1,1,26,47,2w4xxgpg4t4h5b3yl74egastz,1,28.9,78.5,2022-11-05T12:57:03.525Z,2022-11-05T12:57:04Z,3895064055,140,23.3,3895064059,212,12.3,3895064053,56,Back,3895064061,213,2.1,3895064057,141,94.4,,,,,,,,,,2by52fw1zojghjkbe3cj1yjmd,D. Škorvánková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481646951,228,1,1,26,48,2w4xxgpg4t4h5b3yl74egastz,0,23.3,94.4,2022-11-05T12:57:04.517Z,2022-11-05T12:57:07Z,3895064199,212,29.2,3895064195,140,51.1,3895064201,213,6.2,3895064197,141,92.3,3895064193,56,Left,,,,,,,,,,cwudro7behcx3pta4l4na4a5m,I. Belloumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481646979,298,49,1,26,52,ad9ip2f3tijbv4nqaayyqqkee,1,51.1,7.6,2022-11-05T12:57:08.627Z,2022-11-05T12:57:08Z,,,,,,,,,,,,,,,,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647031,299,1,1,26,52,ad9ip2f3tijbv4nqaayyqqkee,1,51.1,7.6,2022-11-05T12:57:08.785Z,2022-11-05T12:57:13Z,3895064417,56,Back,3895064423,212,15.2,3895064419,140,37.2,3895064421,141,14.1,3895064425,213,2.8,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647059,300,1,1,26,57,ad9ip2f3tijbv4nqaayyqqkee,1,33.5,16.7,2022-11-05T12:57:13.586Z,2022-11-05T12:57:18Z,3895064599,213,2.3,3895064595,141,41.2,3895064591,56,Back,3895064597,212,22.9,3895064593,140,18.5,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647079,301,1,1,27,1,ad9ip2f3tijbv4nqaayyqqkee,1,21.8,40.1,2022-11-05T12:57:18.017Z,2022-11-05T12:57:20Z,3895064689,213,6.0,3895064685,141,36.0,3895064681,56,Back,3895064687,212,11.0,3895064683,140,31.9,,,,,,,,,,77eg5tabeeeyays2pilyq5jo5,S. Bouhaddi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647113,302,1,1,27,5,ad9ip2f3tijbv4nqaayyqqkee,1,35.2,32.4,2022-11-05T12:57:22.307Z,2022-11-05T12:57:25Z,3895064843,141,31.0,3895064847,213,3.3,3895064845,212,7.3,3895064839,56,Back,3895064841,140,28.3,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647141,303,1,1,27,8,ad9ip2f3tijbv4nqaayyqqkee,1,29.9,20.3,2022-11-05T12:57:25.170Z,2022-11-05T12:57:28Z,3895064983,140,47.1,3895064987,212,18.3,3895064985,141,16.1,3895064981,56,Back,3895064989,213,6.1,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647173,304,1,1,27,11,ad9ip2f3tijbv4nqaayyqqkee,1,42.2,17.6,2022-11-05T12:57:28.178Z,2022-11-05T12:57:34Z,3895065139,141,49.4,3895065135,56,Back,3895065137,140,34.6,3895065143,213,1.9,3895065141,212,23.0,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647177,305,4,1,27,18,ad9ip2f3tijbv4nqaayyqqkee,1,32.8,52.2,2022-11-05T12:57:34.338Z,2022-11-05T12:57:38Z,3895065201,295,,3895065219,233,229,3895065155,152,,3895065151,13,,3895065223,285,,3895065153,56,Back,,,,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. De Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647183,229,4,1,27,18,2w4xxgpg4t4h5b3yl74egastz,0,67.2,47.8,2022-11-05T12:57:34.339Z,2022-11-05T12:57:44Z,3895065169,295,,3895065175,286,,3895065171,56,Center,3895065193,233,305,3895065173,152,,3895065167,13,,,,,,,,eku11vja5c7dk4ijb1kzjjeuh,L. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647211,306,1,1,27,23,ad9ip2f3tijbv4nqaayyqqkee,1,28.6,49.1,2022-11-05T12:57:39.681Z,2022-11-05T12:57:42Z,3895065317,141,38.2,3895065313,56,Back,3895065319,212,9.5,3895065321,213,5.4,3895065309,5,,3895065311,152,,3895065315,140,34.2,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. De Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647225,307,1,1,27,25,ad9ip2f3tijbv4nqaayyqqkee,1,33.4,39.5,2022-11-05T12:57:41.970Z,2022-11-05T12:57:46Z,3895065377,212,14.7,3895065373,140,27.6,3895065379,213,2.0,3895065375,141,59.1,3895065371,56,Back,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647261,308,1,1,27,30,ad9ip2f3tijbv4nqaayyqqkee,1,30.6,58.8,2022-11-05T12:57:46.353Z,2022-11-05T12:57:50Z,3895065523,141,85.9,3895065525,212,19.4,3895065521,140,36.5,3895065519,56,Back,3895065527,213,1.2,,,,,,,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. De Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647269,309,1,1,27,34,ad9ip2f3tijbv4nqaayyqqkee,1,36.2,82.7,2022-11-05T12:57:50.369Z,2022-11-05T12:57:51Z,3895065561,212,10.4,3895065557,140,43.7,3895065563,213,5.6,3895065555,56,Back,3895065559,141,72.6,,,,,,,,,,dl1znxod6ohbi1zwq4iiu4qfp,J. Groenen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647283,310,1,1,27,35,ad9ip2f3tijbv4nqaayyqqkee,1,41.6,70.5,2022-11-05T12:57:51.394Z,2022-11-05T12:57:53Z,3895065607,140,59.0,3895065609,141,96.6,3895065611,212,25.5,3895065605,56,Left,3895065613,213,0.8,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647295,311,1,1,27,37,ad9ip2f3tijbv4nqaayyqqkee,1,59,96.6,2022-11-05T12:57:53.634Z,2022-11-05T12:57:55Z,3895065667,213,5.5,3895065659,56,Left,3895065663,141,83.3,3895065661,140,67.3,3895065665,212,12.6,,,,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647305,312,61,1,27,40,ad9ip2f3tijbv4nqaayyqqkee,0,71.9,84.5,2022-11-05T12:57:56.634Z,2022-11-05T12:58:01Z,3895065709,56,Left,,,,,,,,,,,,,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647307,230,49,1,27,41,2w4xxgpg4t4h5b3yl74egastz,1,13.3,13.1,2022-11-05T12:57:57.767Z,2022-11-05T12:57:57Z,,,,,,,,,,,,,,,,,,,,,,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647315,231,12,1,27,41,2w4xxgpg4t4h5b3yl74egastz,1,13.3,13.1,2022-11-05T12:57:58.261Z,2022-11-05T12:57:59Z,3895065763,167,,3895065727,56,Back,3895065733,212,10.3,3895065729,140,12.4,3895065735,213,4.6,3895065731,141,0.0,,,,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647321,232,5,1,27,42,2w4xxgpg4t4h5b3yl74egastz,0,15.2,-1.8,2022-11-05T12:57:58.912Z,2022-11-05T12:58:00Z,3895065753,56,Back,3895065833,233,313,3895065755,347,,,,,,,,,,,,,,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647327,313,5,1,27,42,ad9ip2f3tijbv4nqaayyqqkee,1,84.8,101.8,2022-11-05T12:57:58.912Z,2022-11-05T12:59:06Z,3895065775,56,Left,3895065777,347,,3895065825,233,232,,,,,,,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647357,314,1,1,27,47,ad9ip2f3tijbv4nqaayyqqkee,1,81.9,100,2022-11-05T12:58:03.922Z,2022-11-05T12:58:05Z,3895065975,212,6.6,3895065971,140,83.3,3895065969,56,Left,3895065967,107,,3895065977,213,4.9,3895065973,141,92.1,,,,,,,c7yhj2xdx8l773wfswykl9hat,R. Bachmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647359,315,2,1,27,48,ad9ip2f3tijbv4nqaayyqqkee,1,83.4,92,2022-11-05T12:58:05.201Z,2022-11-05T13:13:05Z,3895066617,7,c7yhj2xdx8l773wfswykl9hat,3895065995,140,83.4,3895065997,141,96.3,3895065993,56,Left,,,,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647443,233,55,1,27,48,2w4xxgpg4t4h5b3yl74egastz,1,10.1,11.7,2022-11-05T12:58:05.202Z,2022-11-05T13:13:12Z,,,,,,,,,,,,,,,,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647375,316,43,1,27,50,ad9ip2f3tijbv4nqaayyqqkee,1,0,0,2022-11-05T12:58:06.578Z,2022-11-05T12:58:31Z,3895066073,140,81.3,3895066079,213,4.0,3895066071,56,Left,3895066075,141,92.7,3895066077,212,3.7,3895066649,144,1,,,,,,,c7yhj2xdx8l773wfswykl9hat,R. Bachmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647385,317,43,1,27,51,ad9ip2f3tijbv4nqaayyqqkee,1,0,0,2022-11-05T12:58:07.393Z,2022-11-05T12:58:21Z,3895066127,140,79.6,3895066133,213,1.8,3895066399,144,1,3895066125,56,Left,3895066131,212,7.6,3895066129,141,100.0,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647387,318,43,1,27,51,ad9ip2f3tijbv4nqaayyqqkee,1,0,0,2022-11-05T12:58:07.821Z,2022-11-05T12:58:33Z,3895066685,144,5,3895066141,56,Left,3895066143,347,0,,,,,,,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647495,234,1,1,28,15,2w4xxgpg4t4h5b3yl74egastz,0,10.6,8.9,2022-11-05T12:58:31.589Z,2022-11-05T13:13:23Z,3895066693,155,,3895066703,212,51.5,3895066705,213,0.0,3895066701,141,10.1,3895066691,5,,3895066695,241,,3895066699,140,59.6,3895066707,1,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,3895066697,56,,,,,,,,,Right,,,,,,,,,,,,,,,,,,,,,,
2481647501,319,49,1,28,19,ad9ip2f3tijbv4nqaayyqqkee,1,37.4,84.2,2022-11-05T12:58:35.507Z,2022-11-05T12:58:35Z,,,,,,,,,,,,,,,,,,,,,,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. De Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647513,320,1,1,28,19,ad9ip2f3tijbv4nqaayyqqkee,1,37.6,82.6,2022-11-05T12:58:35.746Z,2022-11-05T12:58:39Z,3895066785,56,Back,3895066789,141,69.9,3895066793,213,4.2,3895066791,212,9.8,3895066787,140,33.2,,,,,,,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. De Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647523,321,1,1,28,22,ad9ip2f3tijbv4nqaayyqqkee,1,34.1,53.6,2022-11-05T12:58:38.930Z,2022-11-05T12:58:42Z,3895066843,213,5.1,3895066837,140,40.9,3895066841,212,17.5,3895066835,56,Back,3895066839,141,30.1,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647527,235,45,1,28,25,2w4xxgpg4t4h5b3yl74egastz,0,54,78.2,2022-11-05T12:58:41.905Z,2022-11-05T12:58:45Z,3895066947,233,322,3895066863,56,Center,3895066865,285,,,,,,,,,,,,,,,,,2by52fw1zojghjkbe3cj1yjmd,D. Škorvánková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647541,322,3,1,28,25,ad9ip2f3tijbv4nqaayyqqkee,1,46,21.8,2022-11-05T12:58:41.905Z,2022-11-05T12:58:44Z,3895066925,286,,3895066939,233,235,3895066923,56,Back,,,,,,,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647557,323,1,1,28,27,ad9ip2f3tijbv4nqaayyqqkee,1,45.3,27,2022-11-05T12:58:44.034Z,2022-11-05T12:58:46Z,3895066989,141,51.6,3895066985,56,Back,3895066991,212,16.9,3895066987,140,47.5,3895066993,213,1.4,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647587,324,1,1,28,30,ad9ip2f3tijbv4nqaayyqqkee,1,51.8,52.8,2022-11-05T12:58:46.738Z,2022-11-05T12:58:51Z,3895067137,1,,3895067127,56,Left,3895067133,212,33.0,3895067135,213,1.2,3895067131,141,97.7,3895067129,140,63.7,,,,,,,dl1znxod6ohbi1zwq4iiu4qfp,J. Groenen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647591,325,1,1,28,34,ad9ip2f3tijbv4nqaayyqqkee,1,63.7,95.6,2022-11-05T12:58:51.074Z,2022-11-05T12:58:51Z,3895067161,212,8.3,3895067157,140,68.1,3895067163,213,5.3,3895067155,56,Left,3895067159,141,85.4,,,,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647595,326,1,1,28,35,ad9ip2f3tijbv4nqaayyqqkee,1,68.1,85,2022-11-05T12:58:51.794Z,2022-11-05T12:58:52Z,3895067207,213,2.5,3895067203,141,89.0,3895067199,56,Left,3895067205,212,4.6,3895067201,140,64.6,,,,,,,,,,c7yhj2xdx8l773wfswykl9hat,R. Bachmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647603,327,1,1,28,36,ad9ip2f3tijbv4nqaayyqqkee,1,64.4,89.1,2022-11-05T12:58:52.658Z,2022-11-05T12:58:55Z,3895067271,141,70.3,3895067275,213,4.7,3895067269,140,64.3,3895067267,56,Center,3895067273,212,12.8,,,,,,,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. De Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647633,328,1,1,28,38,ad9ip2f3tijbv4nqaayyqqkee,1,55.2,54.6,2022-11-05T12:58:55.090Z,2022-11-05T12:58:59Z,3895067417,56,Center,3895067423,212,19.9,3895067419,140,68.1,3895067421,141,33.1,3895067425,213,5.5,,,,,,,,,,dl1znxod6ohbi1zwq4iiu4qfp,J. Groenen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647637,329,1,1,28,43,ad9ip2f3tijbv4nqaayyqqkee,0,71.1,43.3,2022-11-05T12:58:59.746Z,2022-11-05T12:59:01Z,3895067463,1,,3895067455,212,36.0,3895067451,140,100.0,3895067459,213,0.5,3895067449,56,Center,3895067453,141,68.7,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647657,236,5,1,28,44,2w4xxgpg4t4h5b3yl74egastz,1,-0.9,32.4,2022-11-05T12:59:01.261Z,2022-11-05T12:59:06Z,3895067559,346,,3895067557,56,Back,3895067561,233,330,,,,,,,,,,,,,,,,cwudro7behcx3pta4l4na4a5m,I. Belloumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647639,330,5,1,28,44,ad9ip2f3tijbv4nqaayyqqkee,0,100.9,67.6,2022-11-05T12:59:01.261Z,2022-11-05T12:59:04Z,3895067473,56,Center,3895067565,233,236,3895067475,346,,,,,,,,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647837,237,1,1,29,13,2w4xxgpg4t4h5b3yl74egastz,1,5.3,50,2022-11-05T12:59:30.021Z,2022-11-05T12:59:34Z,3895068349,155,,3895068353,140,46.3,3895068359,213,6.1,3895068351,56,Back,3895068355,141,40.9,3895068357,212,43.5,3895068365,74,,3895068361,1,,eysw04bv1brzlph7v3w06sm39,L. Schmitz,3895068347,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647845,238,1,1,29,18,2w4xxgpg4t4h5b3yl74egastz,1,46.3,40.9,2022-11-05T12:59:34.630Z,2022-11-05T12:59:36Z,3895068421,140,56.7,3895068415,3,,3895068425,212,13.1,3895068419,56,Center,3895068423,141,30.3,3895068417,168,,3895068427,213,5.7,,,,eku11vja5c7dk4ijb1kzjjeuh,L. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647857,239,1,1,29,19,2w4xxgpg4t4h5b3yl74egastz,1,57.2,27.1,2022-11-05T12:59:36.212Z,2022-11-05T12:59:37Z,3895068477,141,5.5,3895068473,56,Back,3895068481,213,4.1,3895068479,212,17.8,3895068475,140,47.7,,,,,,,,,,7xb0niqg08hrxk8i2nq8zvfth,N. Mondésir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647879,240,1,1,29,21,2w4xxgpg4t4h5b3yl74egastz,1,47.5,6.8,2022-11-05T12:59:37.652Z,2022-11-05T13:12:14Z,3895068569,56,Center,3895068571,140,53.2,3895068575,212,12.2,3895068573,141,22.4,3895068577,213,1.1,,,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647881,241,43,1,29,24,2w4xxgpg4t4h5b3yl74egastz,1,0,0,2022-11-05T12:59:40.373Z,2022-11-05T13:12:09Z,3895068581,56,Center,3895125809,144,10,3895125727,94,0,,,,,,,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647895,242,1,1,29,25,2w4xxgpg4t4h5b3yl74egastz,1,53,43.3,2022-11-05T12:59:41.909Z,2022-11-05T13:12:16Z,3895068641,56,Back,3895068645,141,26.1,3895068649,213,3.8,3895068643,140,39.3,3895068647,212,18.5,,,,,,,,,,eku11vja5c7dk4ijb1kzjjeuh,L. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647897,243,1,1,29,26,2w4xxgpg4t4h5b3yl74egastz,0,39.3,26.4,2022-11-05T12:59:42.949Z,2022-11-05T13:12:22Z,3895068653,56,Back,3895068661,213,5.6,3895068657,141,15.8,3895068655,140,47.8,3895068659,212,11.5,,,,,,,,,,4lj04oct1utmn4skdpqmnfn8q,C. Blanc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647903,331,49,1,29,27,ad9ip2f3tijbv4nqaayyqqkee,1,54,79.4,2022-11-05T12:59:44.228Z,2022-11-05T12:59:44Z,,,,,,,,,,,,,,,,,,,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647917,332,1,1,29,28,ad9ip2f3tijbv4nqaayyqqkee,1,53.8,79.7,2022-11-05T12:59:44.434Z,2022-11-05T12:59:45Z,3895068719,213,5.2,3895068711,56,Center,3895068715,141,74.4,3895068713,140,55.5,3895068717,212,4.0,,,,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647919,333,61,1,29,29,ad9ip2f3tijbv4nqaayyqqkee,0,56.1,72.6,2022-11-05T12:59:45.347Z,2022-11-05T12:59:45Z,3895068723,56,Center,,,,,,,,,,,,,,,,,,,,,,dl1znxod6ohbi1zwq4iiu4qfp,J. Groenen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647927,244,49,1,29,30,2w4xxgpg4t4h5b3yl74egastz,1,56.3,24.6,2022-11-05T12:59:46.517Z,2022-11-05T12:59:46Z,,,,,,,,,,,,,,,,,,,,,,,,,4lj04oct1utmn4skdpqmnfn8q,C. Blanc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647951,245,1,1,29,30,2w4xxgpg4t4h5b3yl74egastz,0,56.3,24.6,2022-11-05T12:59:46.804Z,2022-11-05T13:12:04Z,3895068867,140,69.4,3895068873,213,5.4,3895068871,212,22.7,3895068865,56,Right,3895068869,141,0.0,,,,,,,,,,4lj04oct1utmn4skdpqmnfn8q,C. Blanc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647959,246,43,1,29,32,2w4xxgpg4t4h5b3yl74egastz,1,0,0,2022-11-05T12:59:48.385Z,2022-11-05T13:01:16Z,3895068921,347,0,3895068919,56,Right,3895071537,144,5,,,,,,,,,,,,,,,,4lj04oct1utmn4skdpqmnfn8q,C. Blanc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481647965,334,43,1,29,33,ad9ip2f3tijbv4nqaayyqqkee,1,0,0,2022-11-05T12:59:49.666Z,2022-11-05T13:01:06Z,3895068943,347,0,3895068947,233,246,3895071365,144,5,3895068941,56,Back,,,,,,,,,,,,,dl1znxod6ohbi1zwq4iiu4qfp,J. Groenen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481651509,274,43,1,30,0,2w4xxgpg4t4h5b3yl74egastz,1,0,0,2022-11-05T13:00:16.438Z,2022-11-05T13:12:00Z,3895124867,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481651513,382,43,1,30,0,ad9ip2f3tijbv4nqaayyqqkee,1,0,0,2022-11-05T13:00:16.472Z,2022-11-05T13:12:00Z,3895124843,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481651517,275,43,1,30,0,2w4xxgpg4t4h5b3yl74egastz,1,0,0,2022-11-05T13:00:16.757Z,2022-11-05T13:11:59Z,3895124807,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481651483,379,43,1,30,0,ad9ip2f3tijbv4nqaayyqqkee,1,0,0,2022-11-05T13:00:16.971Z,2022-11-05T13:11:58Z,3895124711,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481651489,272,43,1,30,0,2w4xxgpg4t4h5b3yl74egastz,1,0,0,2022-11-05T13:00:17.053Z,2022-11-05T13:11:58Z,3895124669,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481651503,273,43,1,30,0,2w4xxgpg4t4h5b3yl74egastz,1,0,0,2022-11-05T13:00:17.246Z,2022-11-05T13:11:59Z,3895124737,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481648145,247,27,1,30,3,2w4xxgpg4t4h5b3yl74egastz,1,0,0,2022-11-05T13:00:19.469Z,2022-11-05T13:05:57Z,3895070045,233,335,3895070015,53,4lj04oct1utmn4skdpqmnfn8q,3895070013,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481648129,335,27,1,30,3,ad9ip2f3tijbv4nqaayyqqkee,1,0,0,2022-11-05T13:00:19.469Z,2022-11-05T13:00:25Z,3895070035,233,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481648315,248,28,1,30,26,2w4xxgpg4t4h5b3yl74egastz,1,0,0,2022-11-05T13:00:42.699Z,2022-11-05T13:06:00Z,3895070859,55,247,3895081709,233,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481648253,337,28,1,30,26,ad9ip2f3tijbv4nqaayyqqkee,1,0,0,2022-11-05T13:00:42.699Z,2022-11-05T13:03:49Z,3895081673,233,248,3895070539,55,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481648329,249,68,1,30,27,2w4xxgpg4t4h5b3yl74egastz,0,0,0,2022-11-05T13:00:43.502Z,2022-11-05T13:06:11Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481648267,338,68,1,30,27,ad9ip2f3tijbv4nqaayyqqkee,1,0,0,2022-11-05T13:00:44.243Z,2022-11-05T13:00:44Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
