id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/9/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2488812389,423,30,1,46,3,e5hsx8fzufp57tv4oehbz0qht,1,0,0,2022-12-03T14:16:46.129Z,2022-12-03T14:36:03Z,3932608553,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488820271,424,18,2,45,0,e5hsx8fzufp57tv4oehbz0qht,1,0,0,2022-12-03T14:31:45.563Z,2022-12-03T14:31:46Z,3932650339,44,Forward,3932650387,55,425,3932650341,59,20,3932650337,42,,,,,,,,,,,,,,3gu9gaz6w7eq79qnaqj3b7jdh,D. Cascarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488820275,425,19,2,45,0,e5hsx8fzufp57tv4oehbz0qht,1,0,0,2022-12-03T14:31:45.564Z,2022-12-03T14:31:46Z,3932650369,44,Midfielder,3932650361,145,10,3932650371,55,424,3932650367,293,3,3932650357,42,,3932650363,59,27,3932650365,292,7,,,,41gek0vcr4hcrc5hg6zk4am3u,V. Becho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488820313,426,18,2,45,0,e5hsx8fzufp57tv4oehbz0qht,1,0,0,2022-12-03T14:31:52.122Z,2022-12-03T14:31:52Z,3932650587,42,,3932650639,55,427,3932650591,59,26,3932650589,44,Midfielder,,,,,,,,,,,,,6ywkny98b9qzuvhqxwn9l0ogl,L. Horan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488820317,427,19,2,45,0,e5hsx8fzufp57tv4oehbz0qht,1,0,0,2022-12-03T14:31:52.123Z,2022-12-03T14:31:53Z,3932650609,145,4,3932650615,293,3,3932650613,292,7,3932650611,59,11,3932650619,55,426,3932650617,44,Midfielder,3932650605,42,,,,,1loi315glota15qd57q6e0xrd,D. Egurrola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488821515,303,32,2,45,0,axvm5zg0mk4bp06wpec9vw27e,1,0,0,2022-12-03T14:34:46.124Z,2022-12-03T14:34:46Z,3932657153,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488821517,428,32,2,45,0,e5hsx8fzufp57tv4oehbz0qht,1,0,0,2022-12-03T14:34:46.124Z,2022-12-03T14:34:48Z,3932657157,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488821529,304,1,2,45,0,axvm5zg0mk4bp06wpec9vw27e,1,49.9,49.7,2022-12-03T14:34:46.224Z,2022-12-03T14:34:48Z,3932657249,141,52.2,3932657251,212,12.1,3932657255,279,S,3932657247,140,38.5,3932657245,56,Back,3932657253,213,3.0,,,,,,,792nmu21pzzd6eak34jk1qlwq,M. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488821573,305,1,2,45,2,axvm5zg0mk4bp06wpec9vw27e,1,38.5,52.2,2022-12-03T14:34:48.644Z,2022-12-03T14:34:53Z,3932657525,1,,3932657523,213,5.5,3932657515,56,Right,3932657513,155,,3932657519,141,9.5,3932657517,140,68.7,3932657521,212,43.0,,,,4x3fxr67fofstbqjpkoxra7rp,E. Tyryshkina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488821579,306,61,2,45,7,axvm5zg0mk4bp06wpec9vw27e,0,68.7,9.5,2022-12-03T14:34:53.828Z,2022-12-03T14:34:54Z,3932657529,56,Right,,,,,,,,,,,,,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488821585,429,1,2,45,7,e5hsx8fzufp57tv4oehbz0qht,0,28.3,87.2,2022-12-03T14:34:53.957Z,2022-12-03T14:34:54Z,3932657537,56,Back,3932657541,141,86.9,3932657545,213,3.2,3932657539,140,19.6,3932657543,212,9.1,,,,,,,,,,3x6baiktcpcjxxh258a5uebpx,P. Morroni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488821633,307,1,2,45,10,axvm5zg0mk4bp06wpec9vw27e,1,81.1,12.2,2022-12-03T14:34:56.580Z,2022-12-03T14:34:58Z,3932657749,140,69.9,3932657751,141,10.9,3932657755,213,3.2,3932657747,56,Right,3932657753,212,11.8,,,,,,,,,,7ouo3qztrs5lytmtji95oesph,M. Terchoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488821691,308,1,2,45,17,axvm5zg0mk4bp06wpec9vw27e,1,61.2,10.4,2022-12-03T14:35:03.140Z,2022-12-03T14:35:03Z,3932657933,140,64.1,3932657935,141,17.0,3932657939,213,1.0,3932657931,56,Right,3932657937,212,5.4,,,,,,,,,,desenv3bwtw96iiwqb1gnvth,R. Lavaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488821719,309,1,2,45,17,axvm5zg0mk4bp06wpec9vw27e,1,64.1,17,2022-12-03T14:35:03.843Z,2022-12-03T14:35:05Z,3932657991,140,46.3,3932657997,213,3.2,3932657989,56,Back,3932657995,212,18.7,3932657993,141,15.3,,,,,,,,,,7ouo3qztrs5lytmtji95oesph,M. Terchoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488821729,310,1,2,45,18,axvm5zg0mk4bp06wpec9vw27e,1,45.7,14.9,2022-12-03T14:35:04.684Z,2022-12-03T14:35:47Z,3932658029,212,25.3,3932658027,141,18.9,3932658031,213,0.1,3932658023,56,Right,3932658025,140,69.7,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488821745,311,1,2,45,19,axvm5zg0mk4bp06wpec9vw27e,1,69.7,18.9,2022-12-03T14:35:05.580Z,2022-12-03T14:35:50Z,3932658051,140,74.7,3932658057,213,5.3,3932658049,56,Right,3932658055,212,10.2,3932658053,141,6.1,,,,,,,,,,7ouo3qztrs5lytmtji95oesph,M. Terchoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488821755,312,50,2,45,20,axvm5zg0mk4bp06wpec9vw27e,1,72.3,7,2022-12-03T14:35:07.003Z,2022-12-03T14:35:53Z,3932658067,286,,3932658065,56,Right,3932658103,233,430,,,,,,,,,,,,,,,,desenv3bwtw96iiwqb1gnvth,R. Lavaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488821715,430,7,2,45,20,e5hsx8fzufp57tv4oehbz0qht,1,27.7,93,2022-12-03T14:35:07.004Z,2022-12-03T14:35:52Z,3932658099,233,312,3932657985,285,,3932657983,56,Back,3932657981,167,,,,,,,,,,,,,,1loi315glota15qd57q6e0xrd,D. Egurrola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488821821,313,5,2,45,21,axvm5zg0mk4bp06wpec9vw27e,1,74.3,-1.2,2022-12-03T14:35:07.658Z,2022-12-03T14:36:01Z,3932658475,233,431,3932658473,347,,3932658471,56,Right,,,,,,,,,,,,,,,,desenv3bwtw96iiwqb1gnvth,R. Lavaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488821725,431,5,2,45,21,e5hsx8fzufp57tv4oehbz0qht,0,25.7,101.2,2022-12-03T14:35:07.658Z,2022-12-03T14:35:57Z,3932658479,233,313,3932658017,347,,3932658015,56,Back,,,,,,,,,,,,,,,,1loi315glota15qd57q6e0xrd,D. Egurrola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488821823,314,1,2,45,33,axvm5zg0mk4bp06wpec9vw27e,0,73.3,0,2022-12-03T14:35:19.259Z,2022-12-03T14:35:54Z,3932658487,140,77.5,3932658491,212,10.7,3932658489,141,13.5,3932658485,56,Right,3932658483,107,,3932658493,213,1.1,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488821835,432,8,2,45,36,e5hsx8fzufp57tv4oehbz0qht,1,26,89.9,2022-12-03T14:35:22.558Z,2022-12-03T14:35:22Z,3932658539,56,Back,,,,,,,,,,,,,,,,,,,,,,1loi315glota15qd57q6e0xrd,D. Egurrola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488821843,315,61,2,45,37,axvm5zg0mk4bp06wpec9vw27e,1,78.6,14.7,2022-12-03T14:35:23.567Z,2022-12-03T14:35:23Z,3932658559,56,Right,,,,,,,,,,,,,,,,,,,,,,792nmu21pzzd6eak34jk1qlwq,M. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488821897,433,1,2,45,38,e5hsx8fzufp57tv4oehbz0qht,0,16.8,84.8,2022-12-03T14:35:24.630Z,2022-12-03T14:35:28Z,3932658805,157,,3932658813,212,11.1,3932658807,56,Back,3932658815,213,6.3,3932658817,1,,3932658811,141,84.5,3932658809,140,27.4,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488821951,316,1,2,45,44,axvm5zg0mk4bp06wpec9vw27e,0,67.7,17.6,2022-12-03T14:35:30.725Z,2022-12-03T14:35:33Z,3932659091,155,,3932659099,212,21.2,3932659097,141,18.2,3932659101,213,0.0,3932659095,140,87.9,3932659093,56,Right,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488821973,434,12,2,45,46,e5hsx8fzufp57tv4oehbz0qht,1,9.8,73.6,2022-12-03T14:35:33.057Z,2022-12-03T14:35:38Z,3932659201,56,Back,3932659209,213,1.7,3932659207,212,19.5,3932659205,141,100.0,3932659361,167,,3932659203,140,6.7,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488821983,317,5,2,45,49,axvm5zg0mk4bp06wpec9vw27e,1,93.4,-1.5,2022-12-03T14:35:35.515Z,2022-12-03T14:36:02Z,3932659245,347,,3932659261,233,435,3932659243,56,Right,,,,,,,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488821979,435,5,2,45,49,e5hsx8fzufp57tv4oehbz0qht,0,6.6,101.5,2022-12-03T14:35:35.515Z,2022-12-03T14:35:36Z,3932659229,56,Back,3932659231,347,,3932659283,233,317,,,,,,,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488822065,318,1,2,45,57,axvm5zg0mk4bp06wpec9vw27e,1,92.2,0,2022-12-03T14:35:44.035Z,2022-12-03T14:35:45Z,3932659713,140,78.0,3932659721,212,20.0,3932659707,107,,3932659717,141,18.5,3932659723,213,2.4,3932659709,56,Right,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488822127,319,1,2,46,5,axvm5zg0mk4bp06wpec9vw27e,1,85.5,9.1,2022-12-03T14:35:51.411Z,2022-12-03T14:35:53Z,3932660029,212,9.3,3932660027,141,16.2,3932660031,213,0.5,3932660023,56,Right,3932660025,140,93.1,,,,,,,,,,desenv3bwtw96iiwqb1gnvth,R. Lavaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488822149,320,1,2,46,7,axvm5zg0mk4bp06wpec9vw27e,0,95.6,16.5,2022-12-03T14:35:53.747Z,2022-12-03T14:35:55Z,3932660157,140,95.0,3932660163,213,1.6,3932660159,141,40.4,3932660151,2,,3932660161,212,16.3,3932660155,56,Center,3932660153,155,,,,,7ouo3qztrs5lytmtji95oesph,M. Terchoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488822181,436,12,2,46,11,e5hsx8fzufp57tv4oehbz0qht,1,9.1,62.4,2022-12-03T14:35:57.550Z,2022-12-03T14:35:58Z,3932660323,141,29.4,3932660319,140,16.0,3932660333,213,5.0,3932660347,15,,3932660329,212,23.6,3932660317,56,Back,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488822201,321,1,2,46,14,axvm5zg0mk4bp06wpec9vw27e,1,85,83.2,2022-12-03T14:36:00.148Z,2022-12-03T14:36:01Z,3932660425,141,96.5,3932660417,56,Left,3932660421,140,79.4,3932660429,213,2.1,3932660427,212,10.8,,,,,,,,,,dvd7yfrkq6wl6de389go6r7ro,O. Hurtré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488822257,322,1,2,46,15,axvm5zg0mk4bp06wpec9vw27e,1,79.4,96.2,2022-12-03T14:36:01.427Z,2022-12-03T14:36:10Z,3932660749,140,86.5,3932660751,141,95.4,3932660755,213,6.2,3932660747,56,Left,3932660753,212,7.5,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488822281,323,1,2,46,24,axvm5zg0mk4bp06wpec9vw27e,1,79.3,94.4,2022-12-03T14:36:10.419Z,2022-12-03T14:36:11Z,3932660871,56,Left,3932660879,213,3.1,3932660877,212,6.7,3932660873,140,72.9,3932660875,141,94.5,,,,,,,,,,dvd7yfrkq6wl6de389go6r7ro,O. Hurtré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488822321,324,1,2,46,25,axvm5zg0mk4bp06wpec9vw27e,1,72.9,94.5,2022-12-03T14:36:11.828Z,2022-12-03T14:36:15Z,3932661071,140,55.1,3932661077,213,3.1,3932661069,56,Left,3932661075,212,18.7,3932661073,141,96.3,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488822333,325,1,2,46,29,axvm5zg0mk4bp06wpec9vw27e,1,55.2,96.2,2022-12-03T14:36:15.556Z,2022-12-03T14:36:16Z,3932661129,140,55.1,3932661131,141,71.4,3932661135,213,4.7,3932661133,212,16.9,3932661127,56,Center,,,,,,,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488822417,326,1,2,46,30,axvm5zg0mk4bp06wpec9vw27e,1,55.1,71.4,2022-12-03T14:36:16.755Z,2022-12-03T14:36:23Z,3932661437,213,3.0,3932661431,140,36.8,3932661433,141,75.6,3932661435,212,19.4,3932661429,56,Back,,,,,,,,,,4x3fxr67fofstbqjpkoxra7rp,E. Tyryshkina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488822437,327,1,2,46,37,axvm5zg0mk4bp06wpec9vw27e,1,32.9,56.4,2022-12-03T14:36:23.588Z,2022-12-03T14:36:26Z,3932661525,212,14.2,3932661523,141,35.8,3932661527,213,4.5,3932661519,56,Back,3932661521,140,30.5,,,,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488822465,328,1,2,46,40,axvm5zg0mk4bp06wpec9vw27e,1,29.4,35.2,2022-12-03T14:36:26.516Z,2022-12-03T14:36:28Z,3932661675,141,6.7,3932661673,140,39.9,3932661677,212,22.3,3932661671,56,Back,3932661679,213,5.2,,,,,,,,,,3yjqr9srzz3p1xjgdgckqvtre,A. Soleilhet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488822483,329,1,2,46,42,axvm5zg0mk4bp06wpec9vw27e,1,39.4,10.6,2022-12-03T14:36:28.756Z,2022-12-03T14:36:30Z,3932661763,140,37.1,3932661765,141,30.7,3932661767,212,13.9,3932661761,56,Back,3932661769,213,1.7,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488822521,330,1,2,46,44,axvm5zg0mk4bp06wpec9vw27e,1,37.1,30.7,2022-12-03T14:36:30.212Z,2022-12-03T14:36:35Z,3932661999,141,30.9,3932662001,212,10.4,3932661997,140,47.0,3932661995,56,Back,3932662003,213,0.0,,,,,,,,,,4x3fxr67fofstbqjpkoxra7rp,E. Tyryshkina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488822525,331,50,2,46,49,axvm5zg0mk4bp06wpec9vw27e,1,46.8,37.2,2022-12-03T14:36:35.332Z,2022-12-03T14:36:40Z,3932662019,56,Back,3932662211,233,437,3932662021,286,,,,,,,,,,,,,,,,,desenv3bwtw96iiwqb1gnvth,R. Lavaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488822529,437,7,2,46,49,e5hsx8fzufp57tv4oehbz0qht,0,53.2,62.8,2022-12-03T14:36:35.333Z,2022-12-03T14:36:40Z,3932662037,285,,3932662035,56,Center,3932662051,233,331,,,,,,,,,,,,,,,,1loi315glota15qd57q6e0xrd,D. Egurrola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488822589,332,1,2,46,54,axvm5zg0mk4bp06wpec9vw27e,1,38.6,71.1,2022-12-03T14:36:40.611Z,2022-12-03T14:36:43Z,3932662395,56,Left,3932662397,140,56.7,3932662401,212,25.1,3932662399,141,95.1,3932662403,213,0.7,,,,,,,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488822599,333,1,2,46,57,axvm5zg0mk4bp06wpec9vw27e,0,57.8,91.4,2022-12-03T14:36:43.189Z,2022-12-03T14:36:44Z,3932662455,212,23.2,3932662457,213,5.5,3932662453,141,68.1,3932662447,155,,3932662449,56,Center,3932662451,140,74.0,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488822623,438,1,2,46,59,e5hsx8fzufp57tv4oehbz0qht,0,19.7,22.1,2022-12-03T14:36:45.749Z,2022-12-03T14:36:46Z,3932662551,212,20.9,3932662545,56,Back,3932662543,3,,3932662549,141,25.8,3932662547,140,39.5,3932662553,213,0.1,,,,,,,cma46vvprpduachdlb2ruakx6,V. Gilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488822651,334,1,2,47,1,axvm5zg0mk4bp06wpec9vw27e,1,59.5,66.3,2022-12-03T14:36:47.380Z,2022-12-03T14:36:50Z,3932662661,212,19.5,3932662655,56,Left,3932662663,213,1.8,3932662659,141,94.4,3932662657,140,55.8,,,,,,,,,,4x3fxr67fofstbqjpkoxra7rp,E. Tyryshkina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488822691,335,1,2,47,4,axvm5zg0mk4bp06wpec9vw27e,1,55.5,93.2,2022-12-03T14:36:50.340Z,2022-12-03T14:36:52Z,3932662749,213,4.9,3932662741,56,Center,3932662745,141,75.6,3932662747,212,12.2,3932662743,140,57.9,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488822745,336,1,2,47,6,axvm5zg0mk4bp06wpec9vw27e,1,57.9,75.6,2022-12-03T14:36:52.180Z,2022-12-03T14:36:59Z,3932663047,140,28.3,3932663045,56,Back,3932663053,213,3.0,3932663049,141,83.9,3932663051,212,31.6,,,,,,,,,,4x3fxr67fofstbqjpkoxra7rp,E. Tyryshkina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488822763,337,1,2,47,12,axvm5zg0mk4bp06wpec9vw27e,1,30,83.9,2022-12-03T14:36:58.900Z,2022-12-03T14:37:01Z,3932663135,56,Back,3932663137,140,31.4,3932663141,212,9.2,3932663143,213,1.4,3932663139,141,97.2,,,,,,,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488822831,338,1,2,47,15,axvm5zg0mk4bp06wpec9vw27e,1,31.4,97.2,2022-12-03T14:37:01.332Z,2022-12-03T14:37:09Z,3932663451,141,81.4,3932663457,1,,3932663449,140,63.6,3932663447,56,Left,3932663453,212,35.5,3932663455,213,6.0,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488822847,339,43,2,47,22,axvm5zg0mk4bp06wpec9vw27e,1,0,0,2022-12-03T14:37:09.076Z,2022-12-03T14:37:22Z,3932663479,56,Left,3932663481,286,0,3932664051,144,3,3932663655,233,439,,,,,,,,,,,,,7ouo3qztrs5lytmtji95oesph,M. Terchoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488822875,439,43,2,47,22,e5hsx8fzufp57tv4oehbz0qht,1,0,0,2022-12-03T14:37:09.077Z,2022-12-03T14:37:23Z,3932663631,285,0,3932663629,56,Back,3932664173,144,7,,,,,,,,,,,,,,,,b9mxbxkxacng270g0cs3w1jh1,D. Marozsán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488822877,340,43,2,47,26,axvm5zg0mk4bp06wpec9vw27e,1,0,0,2022-12-03T14:37:12.180Z,2022-12-03T14:37:20Z,3932663639,347,0,3932664011,144,5,3932663691,233,440,3932663637,56,Left,,,,,,,,,,,,,7ouo3qztrs5lytmtji95oesph,M. Terchoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488822885,440,43,2,47,26,e5hsx8fzufp57tv4oehbz0qht,1,0,0,2022-12-03T14:37:12.842Z,2022-12-03T14:37:21Z,3932664035,144,5,3932663687,347,0,3932663685,56,Back,,,,,,,,,,,,,,,,b9mxbxkxacng270g0cs3w1jh1,D. Marozsán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488822985,341,4,2,47,37,axvm5zg0mk4bp06wpec9vw27e,1,58.6,93.8,2022-12-03T14:37:23.652Z,2022-12-03T14:37:26Z,3932664187,152,,3932664191,286,,3932664319,233,441,3932664189,265,,3932664185,56,Left,3932664183,13,,,,,,,,7ouo3qztrs5lytmtji95oesph,M. Terchoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488823003,441,4,2,47,37,e5hsx8fzufp57tv4oehbz0qht,0,41.4,6.2,2022-12-03T14:37:23.653Z,2022-12-03T14:37:26Z,3932664291,265,,3932664285,13,,3932664287,56,Back,3932664289,152,,3932664293,285,,3932664323,233,341,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488823093,342,1,2,47,49,axvm5zg0mk4bp06wpec9vw27e,0,59.9,94.7,2022-12-03T14:37:35.608Z,2022-12-03T14:37:37Z,3932664763,5,,3932664765,155,,3932664773,141,57.9,3932664775,212,37.6,3932664779,1,,3932664771,140,86.6,3932664767,152,,3932664769,56,Center,dvd7yfrkq6wl6de389go6r7ro,O. Hurtré,,3932664777,213,,,,,,,,,,5.6,,,,,,,,,,,,,,,,,,,,,
2488823105,442,12,2,47,52,e5hsx8fzufp57tv4oehbz0qht,1,14.3,44.3,2022-12-03T14:37:38.381Z,2022-12-03T14:37:39Z,3932664863,140,20.8,3932664865,141,74.8,3932664867,212,21.8,3932664861,56,Back,3932664869,213,1.3,3932664885,15,,,,,,,,cma46vvprpduachdlb2ruakx6,V. Gilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488823133,443,49,2,47,55,e5hsx8fzufp57tv4oehbz0qht,1,20.8,74.8,2022-12-03T14:37:41.402Z,2022-12-03T14:37:41Z,,,,,,,,,,,,,,,,,,,,,,,,,b9mxbxkxacng270g0cs3w1jh1,D. Marozsán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488823177,444,1,2,47,55,e5hsx8fzufp57tv4oehbz0qht,1,20.8,74.8,2022-12-03T14:37:41.886Z,2022-12-03T14:37:45Z,3932665139,212,15.0,3932665135,140,31.1,3932665137,141,90.0,3932665141,213,0.8,3932665133,56,Back,,,,,,,,,,b9mxbxkxacng270g0cs3w1jh1,D. Marozsán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488823227,445,1,2,47,58,e5hsx8fzufp57tv4oehbz0qht,1,27.1,91.1,2022-12-03T14:37:44.991Z,2022-12-03T14:37:48Z,3932665315,56,Back,3932665317,140,13.6,3932665321,212,14.8,3932665323,213,3.4,3932665319,141,84.8,,,,,,,,,,f30p9xqwupzhhiitqubpi79bd,S. Bacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488823245,446,1,2,48,1,e5hsx8fzufp57tv4oehbz0qht,1,13.6,84.8,2022-12-03T14:37:48.113Z,2022-12-03T14:37:50Z,3932665435,212,13.2,3932665433,141,67.3,3932665429,56,Back,3932665437,213,4.3,3932665431,140,8.1,,,,,,,,,,3x6baiktcpcjxxh258a5uebpx,P. Morroni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488823273,447,1,2,48,4,e5hsx8fzufp57tv4oehbz0qht,1,7.4,69.9,2022-12-03T14:37:50.347Z,2022-12-03T14:37:53Z,3932665543,141,92.7,3932665539,56,Back,3932665545,212,16.5,3932665541,140,12.7,3932665547,213,1.2,,,,,,,,,,2mgpfhn8c4e7gt4oce452j7x1,E. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488823297,448,1,2,48,7,e5hsx8fzufp57tv4oehbz0qht,1,11.5,92.1,2022-12-03T14:37:53.522Z,2022-12-03T14:37:55Z,3932665707,141,97.1,3932665709,212,18.9,3932665703,56,Back,3932665705,140,29.2,3932665711,213,0.2,,,,,,,,,,3x6baiktcpcjxxh258a5uebpx,P. Morroni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488823301,449,1,2,48,9,e5hsx8fzufp57tv4oehbz0qht,0,29.2,97.1,2022-12-03T14:37:55.771Z,2022-12-03T14:37:56Z,3932665743,140,29.0,3932665747,212,7.8,3932665745,141,85.6,3932665749,213,4.7,3932665741,56,Back,,,,,,,,,,f30p9xqwupzhhiitqubpi79bd,S. Bacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
