id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/16/value,qualifier/17/value
2534413663,25,43,1,1,15,ad9ip2f3tijbv4nqaayyqqkee,1,0,0,2023-04-16T10:31:33.769Z,2023-04-16T10:39:31Z,4194498935,144,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534413769,13,1,1,1,24,drnln5nhp7dqype6j3upkoiqp,1,47.2,57.2,2023-04-16T10:31:42.516Z,2023-04-16T10:31:44Z,4194470053,5,,4194470061,141,33.4,4194470059,140,47.5,4194470065,213,4.7,4194470055,152,,4194470063,212,16.2,4194470057,56,Back,,,,1eo54huy053pgofiws2n36s16,N. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534413793,14,1,1,1,26,drnln5nhp7dqype6j3upkoiqp,1,49.3,28.5,2023-04-16T10:31:44.596Z,2023-04-16T10:31:47Z,4194470171,140,70.5,4194470169,56,Right,4194470177,213,5.7,4194470173,141,5.6,4194470175,212,27.2,,,,,,,,,,3vpsxb6kzdffwgumf9mfcmms5,A. Lahmari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534413799,15,61,1,1,28,drnln5nhp7dqype6j3upkoiqp,0,63.9,12.8,2023-04-16T10:31:46.900Z,2023-04-16T10:31:47Z,4194470207,56,Right,,,,,,,,,,,,,,,,,,,,,,2k7qjez21ghq91378ecc585w5,L. Teinturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534413803,26,49,1,1,28,ad9ip2f3tijbv4nqaayyqqkee,1,36.6,77.5,2023-04-16T10:31:47.401Z,2023-04-16T10:31:47Z,,,,,,,,,,,,,,,,,,,,,,,,,53okfybfibe34k6hm6qzm9591,K. Hamraoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534413827,27,1,1,1,29,ad9ip2f3tijbv4nqaayyqqkee,1,36.6,77.5,2023-04-16T10:31:47.736Z,2023-04-16T10:31:49Z,4194470309,141,90.0,4194470305,56,Back,4194470311,212,10.7,4194470313,213,2.2,4194470307,140,30.4,,,,,,,,,,53okfybfibe34k6hm6qzm9591,K. Hamraoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534413843,28,1,1,1,30,ad9ip2f3tijbv4nqaayyqqkee,1,30.4,90,2023-04-16T10:31:48.953Z,2023-04-16T10:31:50Z,4194470421,213,4.4,4194470413,56,Back,4194470419,212,11.6,4194470417,141,73.9,4194470415,140,26.8,,,,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534413855,29,1,1,1,32,ad9ip2f3tijbv4nqaayyqqkee,1,26.8,73.9,2023-04-16T10:31:50.697Z,2023-04-16T10:31:51Z,4194470479,212,14.1,4194470473,56,Back,4194470475,140,36.3,4194470481,213,5.5,4194470477,141,59.3,,,,,,,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. de Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534413881,30,1,1,1,33,ad9ip2f3tijbv4nqaayyqqkee,1,35.2,59.4,2023-04-16T10:31:51.609Z,2023-04-16T10:31:54Z,4194470607,212,14.1,4194470601,56,Back,4194470605,141,42.5,4194470603,140,27.5,4194470609,213,4.1,,,,,,,,,,53okfybfibe34k6hm6qzm9591,K. Hamraoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534413903,31,1,1,1,36,ad9ip2f3tijbv4nqaayyqqkee,1,27.4,40.1,2023-04-16T10:31:54.713Z,2023-04-16T10:31:56Z,4194470697,212,17.5,4194470691,56,Back,4194470699,213,5.0,4194470693,140,32.2,4194470695,141,15.5,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534413917,32,1,1,1,38,ad9ip2f3tijbv4nqaayyqqkee,0,32.7,11.9,2023-04-16T10:31:56.537Z,2023-04-16T10:49:39Z,4194470787,141,0.0,4194470779,56,Right,4194470791,213,6.0,4194470789,212,30.0,4194470783,140,60.0,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534414043,16,5,1,1,40,drnln5nhp7dqype6j3upkoiqp,1,44.2,101.5,2023-04-16T10:31:58.692Z,2023-04-16T10:38:02Z,4194471355,347,,4194471353,56,Back,4194471397,233,33,,,,,,,,,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534413921,33,5,1,1,40,ad9ip2f3tijbv4nqaayyqqkee,0,55.8,-1.5,2023-04-16T10:31:58.692Z,2023-04-16T10:32:10Z,4194471431,233,16,4194470795,347,,4194470793,56,Right,,,,,,,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534414091,17,1,1,1,50,drnln5nhp7dqype6j3upkoiqp,1,40.7,100,2023-04-16T10:32:09.395Z,2023-04-16T10:49:58Z,4194471595,56,Left,4194471597,140,60.8,4194471603,213,6.1,4194471593,107,,4194539121,1,,4194471601,212,21.6,4194471599,141,94.6,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534414099,18,61,1,1,54,drnln5nhp7dqype6j3upkoiqp,0,61.4,91.2,2023-04-16T10:32:13.141Z,2023-04-16T10:32:13Z,4194471623,56,Left,,,,,,,,,,,,,,,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534414113,34,49,1,1,55,ad9ip2f3tijbv4nqaayyqqkee,1,35.1,4.4,2023-04-16T10:32:14.057Z,2023-04-16T10:32:14Z,,,,,,,,,,,,,,,,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534414141,35,1,1,1,55,ad9ip2f3tijbv4nqaayyqqkee,1,35.1,4.4,2023-04-16T10:32:14.313Z,2023-04-16T10:32:15Z,4194471801,140,27.9,4194471807,213,2.4,4194471799,56,Back,4194471805,212,10.3,4194471803,141,14.6,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534414155,36,1,1,1,57,ad9ip2f3tijbv4nqaayyqqkee,1,27.9,14.6,2023-04-16T10:32:15.513Z,2023-04-16T10:32:17Z,4194471847,141,7.7,4194471845,140,32.3,4194471843,56,Back,4194471853,213,5.5,4194471849,212,6.6,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
