id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2463792465,322,13,1,40,33,9s9jvki6htleffykj88qcpwpy,1,94.8,45.8,2022-09-24T13:11:44.228Z,2022-09-24T13:11:55Z,3800343687,72,,3800343689,74,,3800343699,102,45.9,3800343711,231,47.1,3800343709,230,99.0,3800343707,328,,3800343251,16,,3800343693,154,,b0a55g6cu6u3fl9vbuvynx05,M. Tarrieu,3800343705,108,,3800343253,56,Center,,3800343691,29,3800343701,103,3800343695,55,321,3800343703,214,,68.1,3800343247,22,,,,,,,,,,,,
2463792481,323,5,1,40,35,9s9jvki6htleffykj88qcpwpy,0,100.8,44.8,2022-09-24T13:11:45.675Z,2022-09-24T13:15:34Z,3800343305,346,,3800343363,233,340,3800343303,56,Center,,,,,,,,,,,,,,,,b0a55g6cu6u3fl9vbuvynx05,M. Tarrieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463792475,340,5,1,40,35,dgpni8xwxjhgekjmg0m8bb6nv,1,-0.8,55.2,2022-09-24T13:11:45.675Z,2022-09-24T13:11:46Z,3800343293,346,,3800343311,233,323,3800343291,56,Back,,,,,,,,,,,,,,,,3w9nqzmvm6df5becqtvypo5w5,C. Couturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463792737,341,1,1,40,58,dgpni8xwxjhgekjmg0m8bb6nv,1,4.9,56.4,2022-09-24T13:12:08.908Z,2022-09-24T13:12:15Z,3800344757,237,,3800344751,212,28.5,3800344753,213,5.0,3800344743,56,Back,3800344749,141,15.9,3800344739,124,,3800344747,140,12.0,,,,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463792753,342,1,1,41,5,dgpni8xwxjhgekjmg0m8bb6nv,1,13.8,14.7,2022-09-24T13:12:15.676Z,2022-09-24T13:12:17Z,3800344835,56,Back,3800344837,140,28.3,3800344839,141,30.6,3800344841,212,18.7,3800344843,213,0.6,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463792805,343,1,1,41,6,dgpni8xwxjhgekjmg0m8bb6nv,1,28.3,30.6,2022-09-24T13:12:16.876Z,2022-09-24T13:12:23Z,3800345091,213,3.6,3800345083,56,Back,3800345089,212,13.9,3800345087,141,21.9,3800345085,140,16.3,,,,,,,,,,q195fj3dlx9i3r0zno98nhuc,A. Donnary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463792827,344,1,1,41,13,dgpni8xwxjhgekjmg0m8bb6nv,1,4.8,13.1,2022-09-24T13:12:23.468Z,2022-09-24T13:12:25Z,3800345195,213,1.4,3800345191,141,27.0,3800345187,56,Back,3800345189,140,5.9,3800345193,212,9.5,,,,,,,,,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463792833,345,1,1,41,15,dgpni8xwxjhgekjmg0m8bb6nv,0,5.8,26.8,2022-09-24T13:12:25.532Z,2022-09-24T13:12:26Z,3800345213,140,8.7,3800345221,1,,3800345217,212,19.0,3800345211,56,Back,3800345219,213,4.9,3800345209,157,,3800345215,141,0.0,,,,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463792841,324,5,1,41,15,9s9jvki6htleffykj88qcpwpy,1,90.5,101.4,2022-09-24T13:12:26.246Z,2022-09-24T13:15:35Z,3800345255,56,Left,3800345281,233,346,3800345257,347,,,,,,,,,,,,,,,,,b0a55g6cu6u3fl9vbuvynx05,M. Tarrieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463792839,346,5,1,41,15,dgpni8xwxjhgekjmg0m8bb6nv,0,9.5,-1.4,2022-09-24T13:12:26.246Z,2022-09-24T13:12:27Z,3800345251,56,Back,3800345253,347,,3800345299,233,324,,,,,,,,,,,,,,,,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463792907,325,1,1,41,21,9s9jvki6htleffykj88qcpwpy,1,83.2,100,2022-09-24T13:12:32.210Z,2022-09-24T13:12:34Z,3800345603,107,,3800345607,140,73.1,3800345609,141,84.2,3800345611,212,15.6,3800345605,56,Left,3800345613,213,4.0,,,,,,,5orsug2d4b7zzjat6eh9ks2qd,C. Bornes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463792923,326,1,1,41,24,9s9jvki6htleffykj88qcpwpy,1,76.4,80.6,2022-09-24T13:12:34.819Z,2022-09-24T13:12:36Z,3800345695,213,4.9,3800345687,56,Center,3800345689,140,77.8,3800345693,212,7.2,3800345691,141,70.3,,,,,,,,,,9rab5estxnvvhj8evql7j68rt,O. Saunier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463792927,327,50,1,41,26,9s9jvki6htleffykj88qcpwpy,1,75.4,66,2022-09-24T13:12:36.564Z,2022-09-24T13:12:42Z,3800345711,56,Center,3800345913,233,348,3800345715,286,,,,,,,,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463792961,348,7,1,41,26,dgpni8xwxjhgekjmg0m8bb6nv,1,24.6,34,2022-09-24T13:12:36.565Z,2022-09-24T13:12:41Z,3800345893,56,Back,3800345895,285,,3800345899,233,327,,,,,,,,,,,,,,,,3w9nqzmvm6df5becqtvypo5w5,C. Couturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463792937,347,1,1,41,28,dgpni8xwxjhgekjmg0m8bb6nv,1,29.9,40.3,2022-09-24T13:12:38.908Z,2022-09-24T13:20:25Z,3800345763,212,3.3,3800345761,141,38.2,3800345757,56,Back,3800345759,140,27.1,3800345765,213,3.6,,,,,,,,,,q195fj3dlx9i3r0zno98nhuc,A. Donnary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463792987,349,50,1,41,34,dgpni8xwxjhgekjmg0m8bb6nv,1,36.6,60.9,2022-09-24T13:12:44.274Z,2022-09-24T13:12:45Z,3800346059,233,328,3800346011,56,Back,3800346013,286,,,,,,,,,,,,,,,,,3w9nqzmvm6df5becqtvypo5w5,C. Couturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463792983,328,7,1,41,34,9s9jvki6htleffykj88qcpwpy,0,63.4,39.1,2022-09-24T13:12:44.275Z,2022-09-24T13:12:45Z,3800346041,233,349,3800345999,56,Center,3800346051,285,,,,,,,,,,,,,,,,,9rab5estxnvvhj8evql7j68rt,O. Saunier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463793009,350,49,1,41,36,dgpni8xwxjhgekjmg0m8bb6nv,1,36.5,75.6,2022-09-24T13:12:47.244Z,2022-09-24T13:12:47Z,,,,,,,,,,,,,,,,,,,,,,,,,3edubak34lsocvkirgryo8vd,İ. Kaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463793071,351,1,1,41,39,dgpni8xwxjhgekjmg0m8bb6nv,1,33.2,74.1,2022-09-24T13:12:49.836Z,2022-09-24T13:12:52Z,3800346403,213,3.8,3800346397,140,14.2,3800346399,141,52.8,3800346401,212,24.7,3800346395,56,Back,,,,,,,,,,3edubak34lsocvkirgryo8vd,İ. Kaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463793107,352,1,1,41,42,dgpni8xwxjhgekjmg0m8bb6nv,1,14.4,51.6,2022-09-24T13:12:52.764Z,2022-09-24T13:12:56Z,3800346573,140,21.1,3800346571,56,Back,3800346577,212,20.3,3800346579,213,5.1,3800346575,141,23.6,,,,,,,,,,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463793137,353,1,1,41,46,dgpni8xwxjhgekjmg0m8bb6nv,1,22,17.9,2022-09-24T13:12:56.811Z,2022-09-24T13:13:01Z,3800346735,213,1.6,3800346733,212,19.9,3800346729,140,22.3,3800346727,56,Back,3800346731,141,47.2,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463793227,354,1,1,41,50,dgpni8xwxjhgekjmg0m8bb6nv,1,23.6,40.6,2022-09-24T13:13:00.988Z,2022-09-24T13:13:08Z,3800347143,140,33.3,3800347149,213,0.8,3800347147,212,15.1,3800347145,141,57.0,3800347141,56,Back,,,,,,,,,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463793277,355,1,1,41,57,dgpni8xwxjhgekjmg0m8bb6nv,1,53.5,34.2,2022-09-24T13:13:08.220Z,2022-09-24T13:13:13Z,3800347413,213,5.0,3800347405,56,Right,3800347411,212,15.6,3800347409,141,12.0,3800347407,140,57.4,,,,,,,,,,1vj4sunehr71tbbpu6zsp6dw5,A. Clérac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463793289,356,1,1,42,3,dgpni8xwxjhgekjmg0m8bb6nv,1,58.4,9.5,2022-09-24T13:13:13.277Z,2022-09-24T13:13:16Z,3800347493,212,24.5,3800347489,140,76.7,3800347487,56,Center,3800347491,141,31.9,3800347485,155,,3800347495,213,0.7,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463793307,357,1,1,42,5,dgpni8xwxjhgekjmg0m8bb6nv,1,84.9,29.8,2022-09-24T13:13:15.884Z,2022-09-24T13:13:17Z,3800347577,213,5.6,3800347575,212,14.0,3800347571,140,95.6,3800347569,56,Right,3800347573,141,17.4,,,,,,,,,,1vj4sunehr71tbbpu6zsp6dw5,A. Clérac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463793321,358,1,1,42,7,dgpni8xwxjhgekjmg0m8bb6nv,0,95.7,17.4,2022-09-24T13:13:17.629Z,2022-09-24T13:13:19Z,3800347663,56,Center,3800347669,141,47.0,3800347667,140,97.5,3800347659,155,,3800347671,212,20.2,3800347653,2,,3800347673,213,1.5,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463793331,329,52,1,42,10,9s9jvki6htleffykj88qcpwpy,1,5,54,2022-09-24T13:13:20.611Z,2022-09-24T13:13:20Z,,,,,,,,,,,,,,,,,,,,,,,,,dtl2shnzdg739pkag6fplb42y,M. Sieber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463793405,330,1,1,42,15,9s9jvki6htleffykj88qcpwpy,1,11.8,54.2,2022-09-24T13:13:25.971Z,2022-09-24T13:13:32Z,3800348185,212,10.0,3800348177,123,,3800348187,213,1.7,3800348181,140,10.5,3800348179,56,Back,3800348183,141,68.7,,,,,,,dtl2shnzdg739pkag6fplb42y,M. Sieber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463793439,331,1,1,42,21,9s9jvki6htleffykj88qcpwpy,1,22.6,70,2022-09-24T13:13:32.227Z,2022-09-24T13:13:36Z,3800348383,141,89.6,3800348381,140,19.6,3800348387,213,1.8,3800348385,212,13.7,3800348379,56,Back,,,,,,,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463793447,332,1,1,42,25,9s9jvki6htleffykj88qcpwpy,0,29.4,85.7,2022-09-24T13:13:35.891Z,2022-09-24T13:13:37Z,3800348435,56,Center,3800348445,1,,3800348433,155,,3800348443,213,5.8,3800348437,140,63.7,3800348441,212,41.1,3800348439,141,56.6,,,,5es3kc7x38rotmzzcs46kb3hm,É. Sévenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463793497,359,1,1,42,28,dgpni8xwxjhgekjmg0m8bb6nv,1,36.6,38.9,2022-09-24T13:13:38.620Z,2022-09-24T13:13:42Z,3800348675,3,,3800348685,213,1.3,3800348677,56,Back,3800348679,140,42.6,3800348681,141,77.5,3800348683,212,27.0,,,,,,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463793501,360,49,1,42,32,dgpni8xwxjhgekjmg0m8bb6nv,1,41.3,77.3,2022-09-24T13:13:42.268Z,2022-09-24T13:13:42Z,,,,,,,,,,,,,,,,,,,,,,,,,q195fj3dlx9i3r0zno98nhuc,A. Donnary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463793507,361,50,1,42,32,dgpni8xwxjhgekjmg0m8bb6nv,1,40.7,70.2,2022-09-24T13:13:43.165Z,2022-09-24T13:13:47Z,3800348725,56,Back,3800348727,286,,3800348915,233,333,,,,,,,,,,,,,,,,q195fj3dlx9i3r0zno98nhuc,A. Donnary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463793539,333,7,1,42,32,9s9jvki6htleffykj88qcpwpy,1,59.3,29.8,2022-09-24T13:13:43.166Z,2022-09-24T13:13:46Z,3800348901,233,361,3800348877,285,,3800348875,56,Center,,,,,,,,,,,,,,,,6xu7shoi00qiogo7akqo1xsrt,C. Canon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463793547,334,49,1,42,35,9s9jvki6htleffykj88qcpwpy,1,59.9,36.9,2022-09-24T13:13:46.020Z,2022-09-24T13:13:46Z,,,,,,,,,,,,,,,,,,,,,,,,,6xu7shoi00qiogo7akqo1xsrt,C. Canon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463793561,335,1,1,42,36,9s9jvki6htleffykj88qcpwpy,1,59.9,36.9,2022-09-24T13:13:46.610Z,2022-09-24T13:13:47Z,3800348945,56,Center,3800348953,213,5.7,3800348951,212,11.0,3800348947,140,68.5,3800348949,141,27.7,,,,,,,,,,6xu7shoi00qiogo7akqo1xsrt,C. Canon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463793577,336,1,1,42,37,9s9jvki6htleffykj88qcpwpy,0,68.5,27.7,2022-09-24T13:13:47.602Z,2022-09-24T13:13:48Z,3800348975,213,0.4,3800348971,141,34.6,3800348969,140,77.9,3800348967,56,Center,3800348973,212,10.9,,,,,,,,,,56n1erg5gb7fq7ab8hz42bug9,A. Lamontagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463793587,362,61,1,42,39,dgpni8xwxjhgekjmg0m8bb6nv,1,20.5,60.2,2022-09-24T13:13:49.485Z,2022-09-24T13:14:01Z,3800349023,56,Back,,,,,,,,,,,,,,,,,,,,,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463793631,363,1,1,42,40,dgpni8xwxjhgekjmg0m8bb6nv,0,21.5,56.9,2022-09-24T13:13:50.621Z,2022-09-24T13:14:45Z,3800349275,141,70.3,3800349269,157,,3800349279,213,1.2,3800349281,1,,3800349277,212,9.7,3800349271,56,Back,3800349273,140,24.8,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463793621,337,61,1,42,41,9s9jvki6htleffykj88qcpwpy,1,86.1,41.8,2022-09-24T13:13:52.005Z,2022-09-24T13:13:52Z,3800349217,56,Center,,,,,,,,,,,,,,,,,,,,,,b0a55g6cu6u3fl9vbuvynx05,M. Tarrieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463793735,338,5,1,42,41,9s9jvki6htleffykj88qcpwpy,0,70,-2,2022-09-24T13:13:52.227Z,2022-09-24T13:15:35Z,3800349799,347,,3800354689,233,364,3800349797,56,Right,,,,,,,,,,,,,,,,b0a55g6cu6u3fl9vbuvynx05,M. Tarrieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463793639,364,5,1,42,41,dgpni8xwxjhgekjmg0m8bb6nv,1,30,102,2022-09-24T13:13:52.227Z,2022-09-24T13:15:35Z,3800349287,56,Back,3800354657,233,338,3800349289,347,,,,,,,,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463793855,365,1,1,43,1,dgpni8xwxjhgekjmg0m8bb6nv,1,32.9,100,2022-09-24T13:14:11.356Z,2022-09-24T13:14:16Z,3800350439,107,,3800350447,212,10.0,3800350445,141,90.8,3800350441,56,Back,3800350449,213,5.4,3800350443,140,39.0,,,,,,,3o5f01ay5uqzeb3xunhguvsyy,L. Pinot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463793859,366,50,1,43,4,dgpni8xwxjhgekjmg0m8bb6nv,1,34.1,94.4,2022-09-24T13:14:14.818Z,2022-09-24T13:14:19Z,3800350465,56,Back,3800350467,286,,3800350607,233,339,,,,,,,,,,,,,,,,3w9nqzmvm6df5becqtvypo5w5,C. Couturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463793873,339,7,1,43,4,9s9jvki6htleffykj88qcpwpy,1,65.9,5.6,2022-09-24T13:14:14.819Z,2022-09-24T13:14:18Z,3800350549,285,,3800350547,56,Right,3800350573,233,366,3800350545,167,,,,,,,,,,,,,,6xu7shoi00qiogo7akqo1xsrt,C. Canon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463793879,340,5,1,43,7,9s9jvki6htleffykj88qcpwpy,0,63.5,-1.6,2022-09-24T13:14:17.501Z,2022-09-24T13:15:36Z,3800350563,347,,3800350615,233,367,3800350561,56,Right,,,,,,,,,,,,,,,,6xu7shoi00qiogo7akqo1xsrt,C. Canon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463793871,367,5,1,43,7,dgpni8xwxjhgekjmg0m8bb6nv,1,36.5,101.6,2022-09-24T13:14:17.501Z,2022-09-24T13:14:19Z,3800350601,233,340,3800350539,56,Back,3800350541,347,,,,,,,,,,,,,,,,,3w9nqzmvm6df5becqtvypo5w5,C. Couturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463794095,368,1,1,43,24,dgpni8xwxjhgekjmg0m8bb6nv,1,35.4,100,2022-09-24T13:14:34.461Z,2022-09-24T13:14:38Z,3800351685,212,25.8,3800351681,140,58.6,3800351687,213,5.9,3800351679,56,Left,3800351677,107,,3800351689,1,,3800351683,141,89.6,,,,3o5f01ay5uqzeb3xunhguvsyy,L. Pinot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463794099,369,50,1,43,27,dgpni8xwxjhgekjmg0m8bb6nv,1,54.8,95.8,2022-09-24T13:14:37.948Z,2022-09-24T13:14:41Z,3800351715,286,,3800351809,233,341,3800351713,56,Left,,,,,,,,,,,,,,,,aeoazf90glk79a2puhpm06pyh,D. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463794109,341,7,1,43,27,9s9jvki6htleffykj88qcpwpy,1,45.2,4.2,2022-09-24T13:14:37.949Z,2022-09-24T13:14:40Z,3800351759,167,,3800351801,233,369,3800351767,285,,3800351765,56,Back,,,,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463794113,342,5,1,43,28,9s9jvki6htleffykj88qcpwpy,0,43.4,-1.7,2022-09-24T13:14:38.925Z,2022-09-24T13:15:36Z,3800351775,347,,3800351885,233,370,3800351773,56,Back,,,,,,,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463794133,370,5,1,43,28,dgpni8xwxjhgekjmg0m8bb6nv,1,56.6,101.7,2022-09-24T13:14:38.925Z,2022-09-24T13:14:43Z,3800351865,56,Left,3800351867,347,,3800351881,233,342,,,,,,,,,,,,,,,,aeoazf90glk79a2puhpm06pyh,D. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463794187,371,1,1,43,37,dgpni8xwxjhgekjmg0m8bb6nv,1,57,100,2022-09-24T13:14:47.965Z,2022-09-24T13:14:49Z,3800352183,141,90.6,3800352177,107,,3800352187,213,3.6,3800352179,56,Back,3800352181,140,41.7,3800352185,212,17.7,,,,,,,aeoazf90glk79a2puhpm06pyh,D. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463794191,372,1,1,43,38,dgpni8xwxjhgekjmg0m8bb6nv,0,41.7,90.6,2022-09-24T13:14:49.117Z,2022-09-24T13:14:49Z,3800352209,212,18.2,3800352205,140,58.6,3800352207,141,84.4,3800352203,56,Left,3800352211,213,6.0,,,,,,,,,,3edubak34lsocvkirgryo8vd,İ. Kaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463794229,343,1,1,43,40,9s9jvki6htleffykj88qcpwpy,1,45.7,7.6,2022-09-24T13:14:51.218Z,2022-09-24T13:14:52Z,3800352419,212,11.6,3800352417,141,22.2,3800352421,213,2.1,3800352413,140,40.0,3800352409,56,Back,,,,,,,,,,6xu7shoi00qiogo7akqo1xsrt,C. Canon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463794235,344,49,1,43,42,9s9jvki6htleffykj88qcpwpy,1,40,22.2,2022-09-24T13:14:52.276Z,2022-09-24T13:14:52Z,,,,,,,,,,,,,,,,,,,,,,,,,9rab5estxnvvhj8evql7j68rt,O. Saunier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463794265,345,1,1,43,42,9s9jvki6htleffykj88qcpwpy,0,40,22.2,2022-09-24T13:14:52.579Z,2022-09-24T13:14:56Z,3800352569,213,6.2,3800352561,56,Right,3800352567,212,33.5,3800352563,140,71.7,3800352565,141,16.2,3800352571,1,,3800352559,157,,,,,9rab5estxnvvhj8evql7j68rt,O. Saunier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463794281,373,1,1,43,45,dgpni8xwxjhgekjmg0m8bb6nv,1,31.4,84.7,2022-09-24T13:14:56.109Z,2022-09-24T13:14:57Z,3800352639,212,5.4,3800352641,213,4.9,3800352637,141,76.9,3800352631,3,,3800352635,140,32.3,3800352633,56,Back,,,,,,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463794283,374,49,1,43,47,dgpni8xwxjhgekjmg0m8bb6nv,1,32.8,76.1,2022-09-24T13:14:57.660Z,2022-09-24T13:14:58Z,,,,,,,,,,,,,,,,,,,,,,,,,3edubak34lsocvkirgryo8vd,İ. Kaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463794309,375,1,1,43,47,dgpni8xwxjhgekjmg0m8bb6nv,1,32.8,76.1,2022-09-24T13:14:57.900Z,2022-09-24T13:15:00Z,3800352775,213,3.7,3800352769,140,14.6,3800352767,56,Back,3800352771,141,59.3,3800352773,212,22.3,,,,,,,,,,3edubak34lsocvkirgryo8vd,İ. Kaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463794353,376,1,1,43,50,dgpni8xwxjhgekjmg0m8bb6nv,1,12.8,60.3,2022-09-24T13:15:00.301Z,2022-09-24T13:15:04Z,3800353077,56,Back,3800353081,141,30.4,3800353079,140,19.3,3800353087,213,5.0,3800353083,212,21.4,,,,,,,,,,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463794369,377,1,1,43,54,dgpni8xwxjhgekjmg0m8bb6nv,1,19.1,30.1,2022-09-24T13:15:04.429Z,2022-09-24T13:15:06Z,3800353197,212,13.8,3800353191,141,9.8,3800353187,56,Back,3800353189,140,19.5,3800353201,213,4.7,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463794373,378,1,1,43,55,dgpni8xwxjhgekjmg0m8bb6nv,0,19.5,9.8,2022-09-24T13:15:05.884Z,2022-09-24T13:15:06Z,3800353219,212,15.9,3800353215,140,23.2,3800353217,141,32.4,3800353221,213,1.3,3800353213,56,Back,,,,,,,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463794399,346,8,1,43,57,9s9jvki6htleffykj88qcpwpy,1,73.3,68.8,2022-09-24T13:15:07.299Z,2022-09-24T13:18:50Z,3800353367,56,Center,,,,,,,,,,,,,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463794405,379,1,1,43,58,dgpni8xwxjhgekjmg0m8bb6nv,1,21.3,29.1,2022-09-24T13:15:09.004Z,2022-09-24T13:15:10Z,3800353393,56,Back,3800353401,213,1.2,3800353399,212,5.9,3800353397,141,37.1,3800353395,140,23.5,,,,,,,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463794475,380,1,1,44,0,dgpni8xwxjhgekjmg0m8bb6nv,1,24.3,36.6,2022-09-24T13:15:10.285Z,2022-09-24T13:15:17Z,3800353819,56,Back,3800353823,141,45.5,3800353827,213,0.5,3800353821,140,33.8,3800353825,212,11.7,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463794477,381,1,1,44,7,dgpni8xwxjhgekjmg0m8bb6nv,0,63.5,51.3,2022-09-24T13:15:17.421Z,2022-09-24T13:15:18Z,3800353833,140,74.6,3800353831,56,Center,3800353837,212,12.2,3800353835,141,46.0,3800353839,213,6.0,,,,,,,,,,1vj4sunehr71tbbpu6zsp6dw5,A. Clérac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463794489,347,61,1,44,8,9s9jvki6htleffykj88qcpwpy,1,26.6,51.8,2022-09-24T13:15:18.820Z,2022-09-24T13:15:18Z,3800353885,56,Back,,,,,,,,,,,,,,,,,,,,,,5es3kc7x38rotmzzcs46kb3hm,É. Sévenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463794495,348,49,1,44,9,9s9jvki6htleffykj88qcpwpy,1,26.6,51.8,2022-09-24T13:15:19.859Z,2022-09-24T13:15:20Z,,,,,,,,,,,,,,,,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
