id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2487750441,166,4,1,25,10,axvm5zg0mk4bp06wpec9vw27e,0,56.9,42.3,2022-11-26T13:55:50.620Z,2022-11-26T14:00:30Z,3926993859,295,,3926986341,56,Center,3926986339,13,,3926986347,285,,3926986343,152,,3926986507,233,166,,,,,,,4x3fxr67fofstbqjpkoxra7rp,E. Tyryshkina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750495,167,1,1,25,20,2gmv49xieg3zee2hx0lhcp17u,1,46.2,54.6,2022-11-26T13:56:00.484Z,2022-11-26T13:56:02Z,3926986651,212,32.5,3926986641,5,,3926986655,1,,3926986649,141,89.0,3926986645,56,Left,3926986643,152,,3926986653,213,0.8,3926986647,140,67.7,ik5uqc55sdiwjjzh28c21byt,N. Coton-Pélagie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750499,168,61,1,25,22,2gmv49xieg3zee2hx0lhcp17u,0,69.6,83.8,2022-11-26T13:56:02.388Z,2022-11-26T13:56:02Z,3926986665,56,Left,,,,,,,,,,,,,,,,,,,,,,88n7oswbclrfxt277vp6vpgd0,Kelsey Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750507,167,49,1,25,24,axvm5zg0mk4bp06wpec9vw27e,1,34,15,2022-11-26T13:56:04.380Z,2022-11-26T13:56:04Z,,,,,,,,,,,,,,,,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750509,168,1,1,25,24,axvm5zg0mk4bp06wpec9vw27e,1,34,15,2022-11-26T13:56:04.604Z,2022-11-26T13:56:05Z,3926986737,213,1.3,3926986733,141,32.4,3926986729,56,Back,3926986735,212,12.5,3926986731,140,37.7,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750511,169,1,1,25,25,axvm5zg0mk4bp06wpec9vw27e,1,37.7,32.4,2022-11-26T13:56:05.629Z,2022-11-26T13:56:07Z,3926986747,140,26.6,3926986753,213,3.4,3926986749,141,27.7,3926986745,56,Back,3926986751,212,12.1,,,,,,,,,,eko9p1p9gjg7gxjla6chb6i95,H. Fercocq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750521,170,1,1,25,27,axvm5zg0mk4bp06wpec9vw27e,1,26.6,27.7,2022-11-26T13:56:07.404Z,2022-11-26T13:56:10Z,3926986837,213,2.5,3926986829,56,Back,3926986833,141,47.9,3926986835,212,24.0,3926986831,140,7.9,,,,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750525,171,1,1,25,30,axvm5zg0mk4bp06wpec9vw27e,0,9.5,52.4,2022-11-26T13:56:10.156Z,2022-11-26T13:56:12Z,3926986865,1,,3926986863,213,0.9,3926986859,141,92.0,3926986855,56,Back,3926986861,212,35.1,3926986857,140,31.0,,,,,,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750527,169,49,1,25,33,2gmv49xieg3zee2hx0lhcp17u,1,75.5,22.8,2022-11-26T13:56:13.140Z,2022-11-26T13:56:13Z,,,,,,,,,,,,,,,,,,,,,,,,,87fq93e9x1yy4thmeituciycq,S. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750533,170,13,1,25,33,2gmv49xieg3zee2hx0lhcp17u,1,75.8,23,2022-11-26T13:56:14.004Z,2022-11-26T13:56:21Z,3926987017,102,36.3,3926987015,81,,3926986929,20,,3926987023,458,,3926986881,22,,3926987027,231,46.8,3926987019,103,43.1,3926987025,230,98.0,87fq93e9x1yy4thmeituciycq,S. Gordon,3926986885,56,3926986883,18,,3926987021,215,,,,,,,,,,,,,,,Center,,,,,,,
2487750537,171,5,1,25,35,2gmv49xieg3zee2hx0lhcp17u,0,101,36.9,2022-11-26T13:56:15.300Z,2022-11-26T13:56:16Z,3926986907,346,,3926986919,233,172,3926986905,56,Center,,,,,,,,,,,,,,,,87fq93e9x1yy4thmeituciycq,S. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750539,172,5,1,25,35,axvm5zg0mk4bp06wpec9vw27e,1,-1,63.1,2022-11-26T13:56:15.300Z,2022-11-26T13:56:23Z,3926986911,346,,3926986913,233,171,3926986909,56,Back,,,,,,,,,,,,,,,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750591,173,1,1,25,45,axvm5zg0mk4bp06wpec9vw27e,1,5,63,2022-11-26T13:56:25.372Z,2022-11-26T13:56:27Z,3926987173,213,5.4,3926987177,237,,3926987163,124,,3926987167,140,23.1,3926987171,212,28.8,3926987169,141,31.2,3926987165,56,Back,,,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750611,174,1,1,25,47,axvm5zg0mk4bp06wpec9vw27e,1,23.7,27.9,2022-11-26T13:56:27.117Z,2022-11-26T13:56:30Z,3926987269,141,4.9,3926987265,56,Back,3926987271,212,16.1,3926987267,140,27.4,3926987273,213,5.0,,,,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750617,175,1,1,25,50,axvm5zg0mk4bp06wpec9vw27e,0,29.1,2.9,2022-11-26T13:56:30.395Z,2022-11-26T13:56:33Z,3926987335,233,172,3926987339,286,,3926987333,236,,3926987281,56,Back,3926987293,212,4.6,3926987297,213,0.1,3926987289,141,3.8,3926987285,140,33.4,jzfnrsd8aixhycspwias4tii,M. Vairon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750623,172,74,1,25,50,2gmv49xieg3zee2hx0lhcp17u,1,62.8,95.9,2022-11-26T13:56:30.396Z,2022-11-26T14:00:21Z,3926987331,285,,3926987329,56,Left,3926987345,233,175,,,,,,,,,,,,,,,,88n7oswbclrfxt277vp6vpgd0,Kelsey Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750625,173,5,1,25,53,2gmv49xieg3zee2hx0lhcp17u,0,63.2,102,2022-11-26T13:56:33.332Z,2022-11-26T13:56:41Z,3926987341,56,Left,3926987595,233,176,3926987343,347,,,,,,,,,,,,,,,,,88n7oswbclrfxt277vp6vpgd0,Kelsey Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750665,176,5,1,25,53,axvm5zg0mk4bp06wpec9vw27e,1,36.8,-2,2022-11-26T13:56:33.332Z,2022-11-26T14:00:18Z,3926987577,347,,3926987579,233,173,3926987575,56,Back,,,,,,,,,,,,,,,,jzfnrsd8aixhycspwias4tii,M. Vairon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750675,177,1,1,26,1,axvm5zg0mk4bp06wpec9vw27e,0,35.1,0,2022-11-26T13:56:41.292Z,2022-11-26T13:56:42Z,3926987643,212,17.5,3926987639,140,48.7,3926987635,107,,3926987641,141,12.8,3926987637,56,Back,3926987645,213,0.6,,,,,,,jzfnrsd8aixhycspwias4tii,M. Vairon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750691,178,1,1,26,5,axvm5zg0mk4bp06wpec9vw27e,0,30.6,7.7,2022-11-26T13:56:45.565Z,2022-11-26T13:56:46Z,3926987731,213,0.4,3926987727,141,15.5,3926987723,56,Back,3926987725,140,42.1,3926987729,212,13.2,,,,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750693,174,1,1,26,6,2gmv49xieg3zee2hx0lhcp17u,0,49,87.5,2022-11-26T13:56:46.148Z,2022-11-26T13:56:46Z,3926987745,213,0.0,3926987737,56,Left,3926987741,141,88.0,3926987735,3,,3926987739,140,63.9,3926987743,212,15.6,,,,,,,664ior41q0qf71vnhq0tp1j9x,F. Hoarau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750709,179,44,1,26,8,axvm5zg0mk4bp06wpec9vw27e,1,32.4,12.2,2022-11-26T13:56:48.508Z,2022-11-26T13:56:49Z,3926987819,285,,3926987817,56,Back,3926987823,233,175,,,,,,,,,,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750707,175,44,1,26,8,2gmv49xieg3zee2hx0lhcp17u,0,67.6,87.8,2022-11-26T13:56:48.509Z,2022-11-26T13:56:50Z,3926987835,233,179,3926987801,286,,3926987799,56,Left,,,,,,,,,,,,,,,,ik5uqc55sdiwjjzh28c21byt,N. Coton-Pélagie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750719,180,1,1,26,9,axvm5zg0mk4bp06wpec9vw27e,0,26.6,9.1,2022-11-26T13:56:49.070Z,2022-11-26T13:56:50Z,3926987841,140,34.8,3926987837,3,,3926987845,212,8.8,3926987839,56,Back,3926987847,213,6.1,3926987843,141,6.8,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750749,176,1,1,26,11,2gmv49xieg3zee2hx0lhcp17u,0,62.3,91.7,2022-11-26T13:56:51.204Z,2022-11-26T14:05:47Z,3926987979,140,60.9,3926987983,212,17.5,3926987975,155,,3926987985,213,4.6,3926987977,56,Center,3926987981,141,66.1,,,,,,,88n7oswbclrfxt277vp6vpgd0,Kelsey Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750751,177,45,1,26,14,2gmv49xieg3zee2hx0lhcp17u,0,62.2,67.9,2022-11-26T13:56:54.572Z,2022-11-26T13:56:56Z,3926988023,233,181,3926987991,285,,3926987989,56,Center,,,,,,,,,,,,,,,,cjgr7t23bk1l43hegrkmtslih,C. Gavory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750753,181,3,1,26,14,axvm5zg0mk4bp06wpec9vw27e,1,37.8,32.1,2022-11-26T13:56:54.572Z,2022-11-26T13:56:56Z,3926987993,56,Back,3926988001,233,177,3926987995,286,,,,,,,,,,,,,,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750755,182,49,1,26,15,axvm5zg0mk4bp06wpec9vw27e,1,38.5,35.4,2022-11-26T13:56:55.597Z,2022-11-26T13:56:56Z,,,,,,,,,,,,,,,,,,,,,,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750763,183,1,1,26,16,axvm5zg0mk4bp06wpec9vw27e,1,38.5,35.4,2022-11-26T13:56:56.076Z,2022-11-26T13:57:01Z,3926988053,213,0.6,3926988047,140,57.4,3926988051,212,24.8,3926988045,56,Center,3926988049,141,57.3,,,,,,,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750777,184,50,1,26,18,axvm5zg0mk4bp06wpec9vw27e,1,54.6,50.3,2022-11-26T13:56:58.130Z,2022-11-26T13:57:00Z,3926988127,233,178,3926988109,286,,3926988107,56,Center,,,,,,,,,,,,,,,,7ouo3qztrs5lytmtji95oesph,M. Terchoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750771,178,7,1,26,18,2gmv49xieg3zee2hx0lhcp17u,1,45.4,49.7,2022-11-26T13:56:58.131Z,2022-11-26T13:57:00Z,3926988091,56,Back,3926988111,233,184,3926988093,285,,,,,,,,,,,,,,,,,2mo6msido3zv2vk24hed9rs9h,K. Gadéa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750773,179,49,1,26,18,2gmv49xieg3zee2hx0lhcp17u,1,48.1,52.2,2022-11-26T13:56:58.980Z,2022-11-26T13:56:59Z,,,,,,,,,,,,,,,,,,,,,,,,,2mo6msido3zv2vk24hed9rs9h,K. Gadéa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750781,180,1,1,26,19,2gmv49xieg3zee2hx0lhcp17u,1,48.1,52.2,2022-11-26T13:56:59.044Z,2022-11-26T13:57:00Z,3926988133,140,53.1,3926988137,212,7.9,3926988131,56,Center,3926988135,141,60.8,3926988139,213,0.8,,,,,,,,,,2mo6msido3zv2vk24hed9rs9h,K. Gadéa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750785,181,1,1,26,20,2gmv49xieg3zee2hx0lhcp17u,0,53.1,60.8,2022-11-26T13:57:00.452Z,2022-11-26T13:57:01Z,3926988157,140,50.5,3926988163,213,1.9,3926988155,56,Center,3926988159,141,71.1,3926988161,212,7.5,,,,,,,,,,cjgr7t23bk1l43hegrkmtslih,C. Gavory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750807,185,49,1,26,23,axvm5zg0mk4bp06wpec9vw27e,1,51.3,14,2022-11-26T13:57:03.852Z,2022-11-26T13:57:03Z,,,,,,,,,,,,,,,,,,,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750813,186,43,1,26,24,axvm5zg0mk4bp06wpec9vw27e,1,0,0,2022-11-26T13:57:04.092Z,2022-11-26T13:57:08Z,3926988293,286,0,3926988291,56,Right,3926988419,144,50,,,,,,,,,,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750843,187,1,1,26,25,axvm5zg0mk4bp06wpec9vw27e,1,51.3,14,2022-11-26T13:57:05.181Z,2022-11-26T13:57:09Z,3926988433,213,6.2,3926988429,141,8.8,3926988425,56,Right,3926988427,140,85.6,3926988423,155,,3926988435,1,,3926988431,212,36.2,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750861,188,1,1,26,29,axvm5zg0mk4bp06wpec9vw27e,1,89.7,12.3,2022-11-26T13:57:09.100Z,2022-11-26T13:57:12Z,3926988547,212,8.1,3926988543,140,97.2,3926988545,141,15.0,3926988549,213,0.2,3926988541,56,Right,,,,,,,,,,epgsg9k2x61xgkksj1kzdum6t,J. Dear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750869,189,1,1,26,32,axvm5zg0mk4bp06wpec9vw27e,0,98.2,14.6,2022-11-26T13:57:12.268Z,2022-11-26T13:57:29Z,3926988593,213,1.8,3926989021,286,,3926988587,140,97.0,3926988577,2,,3926988585,56,Center,3926988589,141,22.8,3926989015,236,,3926988591,212,5.7,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,3926988581,155,3926989017,233,182,,,,,,,,,,,,,,,,,,,,,,,,
2487750905,182,12,1,26,32,2gmv49xieg3zee2hx0lhcp17u,1,5.5,81.4,2022-11-26T13:57:12.368Z,2022-11-26T13:57:30Z,3926989049,233,189,3926989013,185,,3926988741,56,Back,,,,,,,,,,,,,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750923,183,6,1,26,33,2gmv49xieg3zee2hx0lhcp17u,0,4.2,79.3,2022-11-26T13:57:13.597Z,2022-11-26T13:57:36Z,3926988835,56,Back,3926988851,233,190,3926988837,75,,,,,,,,,,,,,,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487750915,190,6,1,26,33,axvm5zg0mk4bp06wpec9vw27e,1,95.8,20.7,2022-11-26T13:57:13.597Z,2022-11-26T14:00:19Z,3926988799,75,,3926988843,233,183,3926988797,56,Right,,,,,,,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487751067,191,1,1,26,59,axvm5zg0mk4bp06wpec9vw27e,1,99.5,0.5,2022-11-26T13:57:39.821Z,2022-11-26T13:57:47Z,3926989581,213,1.8,3926989567,6,,3926989571,225,,3926989565,2,,3926989569,155,,3926989573,56,Center,3926989577,141,63.7,3926989575,140,89.2,7ouo3qztrs5lytmtji95oesph,M. Terchoun,3926989583,1,3926989579,212,44.3,,,,,,,,,,,,,,,,,,,,,,,,
2487751071,192,61,1,27,7,axvm5zg0mk4bp06wpec9vw27e,0,89.2,63.7,2022-11-26T13:57:47.148Z,2022-11-26T13:57:47Z,3926989593,56,Center,,,,,,,,,,,,,,,,,,,,,,4x3fxr67fofstbqjpkoxra7rp,E. Tyryshkina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487751077,184,1,1,27,7,2gmv49xieg3zee2hx0lhcp17u,0,14.8,52.8,2022-11-26T13:57:47.861Z,2022-11-26T13:57:49Z,3926989631,212,18.8,3926989621,56,Back,3926989639,1,,3926989623,140,32.5,3926989627,141,56.9,3926989637,213,0.1,3926989619,157,,,,,bly2raemyl0xp39jiktm4u5sl,S. Demeyere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487751095,193,13,1,27,8,axvm5zg0mk4bp06wpec9vw27e,1,75.4,53,2022-11-26T13:57:48.989Z,2022-11-26T14:16:26Z,3927030421,20,,3927031769,215,,3927030425,153,,3927031779,231,49.8,3927031767,103,6.9,3926989717,56,Center,3927031763,73,,3927031765,102,76.6,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,3927031771,458,3926989715,18,,3927031777,230,99.3,3927031773,146,,3927031775,147,58.1,84.3,3927031761,25,,,,,,,,,,,,
2487751103,194,61,1,27,13,axvm5zg0mk4bp06wpec9vw27e,0,87.4,61.4,2022-11-26T13:57:53.228Z,2022-11-26T13:57:53Z,3926989777,56,Center,,,,,,,,,,,,,,,,,,,,,,7ouo3qztrs5lytmtji95oesph,M. Terchoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487751111,185,49,1,27,14,2gmv49xieg3zee2hx0lhcp17u,1,17.3,17.3,2022-11-26T13:57:54.932Z,2022-11-26T13:57:55Z,,,,,,,,,,,,,,,,,,,,,,,,,6rcnj96do9ermnza1covi9ujt,E. Kouache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487751129,186,1,1,27,15,2gmv49xieg3zee2hx0lhcp17u,1,17.2,12.5,2022-11-26T13:57:55.396Z,2022-11-26T13:57:57Z,3926989889,141,14.3,3926989885,56,Back,3926989893,213,0.0,3926989887,140,46.6,3926989891,212,30.9,,,,,,,,,,6rcnj96do9ermnza1covi9ujt,E. Kouache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487751133,187,3,1,27,17,2gmv49xieg3zee2hx0lhcp17u,0,44.1,15.6,2022-11-26T13:57:57.235Z,2022-11-26T13:58:00Z,3926989913,286,,3926989973,233,195,3926989911,56,Back,,,,,,,,,,,,,,,,87fq93e9x1yy4thmeituciycq,S. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487751145,195,7,1,27,17,axvm5zg0mk4bp06wpec9vw27e,1,55.9,84.4,2022-11-26T13:57:57.236Z,2022-11-26T13:58:00Z,3926989967,285,,3926989969,233,187,3926989965,56,Left,,,,,,,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487751147,196,49,1,27,19,axvm5zg0mk4bp06wpec9vw27e,1,61.4,87.8,2022-11-26T13:57:59.389Z,2022-11-26T13:57:59Z,,,,,,,,,,,,,,,,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487751161,197,1,1,27,21,axvm5zg0mk4bp06wpec9vw27e,0,67,96.5,2022-11-26T13:58:01.372Z,2022-11-26T13:58:01Z,3926990047,212,6.3,3926990043,140,71.5,3926990045,141,90.3,3926990049,213,5.6,3926990041,56,Left,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487751177,188,8,1,27,23,2gmv49xieg3zee2hx0lhcp17u,1,27.8,9.2,2022-11-26T13:58:03.188Z,2022-11-26T13:58:03Z,3926990129,56,Back,,,,,,,,,,,,,,,,,,,,,,6rcnj96do9ermnza1covi9ujt,E. Kouache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487751183,189,49,1,27,24,2gmv49xieg3zee2hx0lhcp17u,1,32.7,8.9,2022-11-26T13:58:04.868Z,2022-11-26T13:58:05Z,,,,,,,,,,,,,,,,,,,,,,,,,cjgr7t23bk1l43hegrkmtslih,C. Gavory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487751187,190,1,1,27,24,2gmv49xieg3zee2hx0lhcp17u,1,32.7,8.9,2022-11-26T13:58:04.980Z,2022-11-26T13:58:06Z,3926990181,213,5.9,3926990173,56,Back,3926990177,141,2.8,3926990179,212,10.9,3926990175,140,42.3,,,,,,,,,,cjgr7t23bk1l43hegrkmtslih,C. Gavory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487751237,191,3,1,27,26,2gmv49xieg3zee2hx0lhcp17u,1,46.8,4.5,2022-11-26T13:58:06.292Z,2022-11-26T13:58:15Z,3926990425,233,198,3926990421,56,Back,3926990423,286,,,,,,,,,,,,,,,,,87fq93e9x1yy4thmeituciycq,S. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487751201,198,45,1,27,26,axvm5zg0mk4bp06wpec9vw27e,0,53.2,95.5,2022-11-26T13:58:06.292Z,2022-11-26T13:58:16Z,3926990431,233,191,3926990229,285,,3926990227,56,Left,,,,,,,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487751249,192,1,1,27,34,2gmv49xieg3zee2hx0lhcp17u,1,59.9,3.2,2022-11-26T13:58:14.692Z,2022-11-26T13:58:17Z,3926990467,56,Right,3926990469,140,52.5,3926990471,141,5.5,3926990473,212,7.9,3926990475,213,2.9,,,,,,,,,,87fq93e9x1yy4thmeituciycq,S. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487751265,193,1,1,27,37,2gmv49xieg3zee2hx0lhcp17u,1,53.3,8.2,2022-11-26T13:58:17.508Z,2022-11-26T13:58:21Z,3926990555,212,19.7,3926990549,56,Back,3926990551,140,41.0,3926990557,213,2.3,3926990553,141,30.1,,,,,,,,,,6rcnj96do9ermnza1covi9ujt,E. Kouache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487751281,194,1,1,27,41,2gmv49xieg3zee2hx0lhcp17u,1,39.1,30.6,2022-11-26T13:58:21.684Z,2022-11-26T13:58:28Z,3926990641,213,1.3,3926990633,56,Back,3926990637,141,76.7,3926990643,1,,3926990635,140,46.2,3926990639,212,32.2,,,,,,,2mo6msido3zv2vk24hed9rs9h,K. Gadéa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487751291,195,1,1,27,48,2gmv49xieg3zee2hx0lhcp17u,0,55.7,80.8,2022-11-26T13:58:28.325Z,2022-11-26T13:58:30Z,3926990691,56,Center,3926990693,140,79.5,3926990697,212,27.4,3926990695,141,64.3,3926990699,213,5.9,3926990689,155,,,,,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487751317,199,1,1,27,52,axvm5zg0mk4bp06wpec9vw27e,1,20.2,23.7,2022-11-26T13:58:32.172Z,2022-11-26T13:58:33Z,3926990831,3,,3926990839,212,19.3,3926990835,140,31.7,3926990833,56,Back,3926990841,213,0.9,3926990837,141,45.8,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487751319,200,1,1,27,53,axvm5zg0mk4bp06wpec9vw27e,1,31.7,45.8,2022-11-26T13:58:33.100Z,2022-11-26T13:58:34Z,3926990857,213,3.1,3926990847,3,,3926990853,141,46.0,3926990855,212,23.2,3926990849,56,Back,3926990851,140,9.6,,,,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487751323,201,49,1,27,54,axvm5zg0mk4bp06wpec9vw27e,1,9.6,46,2022-11-26T13:58:34.604Z,2022-11-26T13:58:35Z,,,,,,,,,,,,,,,,,,,,,,,,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487751363,202,1,1,27,58,axvm5zg0mk4bp06wpec9vw27e,1,11.2,45.7,2022-11-26T13:58:38.061Z,2022-11-26T13:58:45Z,3926991075,212,15.5,3926991077,213,5.4,3926991073,141,28.0,3926991069,56,Back,3926991071,140,20.5,,,,,,,,,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487751375,203,1,1,28,5,axvm5zg0mk4bp06wpec9vw27e,0,28.1,17.3,2022-11-26T13:58:45.149Z,2022-11-26T13:58:48Z,3926991159,56,Back,3926991165,212,15.8,3926991161,140,43.1,3926991167,213,0.0,3926991163,141,17.9,,,,,,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487751387,196,8,1,28,11,2gmv49xieg3zee2hx0lhcp17u,1,62.2,83.3,2022-11-26T13:58:51.605Z,2022-11-26T13:58:51Z,3926991245,56,Left,,,,,,,,,,,,,,,,,,,,,,ik5uqc55sdiwjjzh28c21byt,N. Coton-Pélagie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487751399,197,49,1,28,12,2gmv49xieg3zee2hx0lhcp17u,1,69.7,86.8,2022-11-26T13:58:52.918Z,2022-11-26T13:58:53Z,,,,,,,,,,,,,,,,,,,,,,,,,ik5uqc55sdiwjjzh28c21byt,N. Coton-Pélagie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487751401,198,1,1,28,13,2gmv49xieg3zee2hx0lhcp17u,0,69.7,86.8,2022-11-26T13:58:53.044Z,2022-11-26T13:58:53Z,3926991311,213,5.5,3926991307,141,68.7,3926991303,56,Center,3926991305,140,80.6,3926991309,212,16.8,,,,,,,,,,ik5uqc55sdiwjjzh28c21byt,N. Coton-Pélagie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
