id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,keyPass,assist,qualifier/15/value,qualifier/17/value,qualifier/16/value
2486651515,98,49,1,17,12,dgpni8xwxjhgekjmg0m8bb6nv,1,44.9,37.3,2022-11-19T13:49:26.545Z,2022-11-19T13:49:26Z,,,,,,,,,,,,,,,,,,,,,,,,,e9e2sdrwd5g6m8kfpxpe8ml79,E. Kaabachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486651517,99,1,1,17,12,dgpni8xwxjhgekjmg0m8bb6nv,1,44.9,37.3,2022-11-19T13:49:26.905Z,2022-11-19T13:49:28Z,3921194133,141,46.1,3921194129,56,Center,3921194135,212,11.3,3921194137,213,0.6,3921194131,140,54.0,,,,,,,,,,e9e2sdrwd5g6m8kfpxpe8ml79,E. Kaabachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486651519,100,1,1,17,13,dgpni8xwxjhgekjmg0m8bb6nv,1,54.3,46.4,2022-11-19T13:49:28.034Z,2022-11-19T13:49:29Z,3921194143,140,49.9,3921194149,213,4.2,3921194145,141,33.3,3921194147,212,10.0,3921194141,56,Back,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486651541,101,1,1,17,14,dgpni8xwxjhgekjmg0m8bb6nv,1,49.9,33,2022-11-19T13:49:28.945Z,2022-11-19T13:52:55Z,3921194243,1,,3921194237,141,10.6,3921194239,212,34.0,3921194235,140,78.8,3921194241,213,5.8,3921194233,56,Right,,,,,,,e9e2sdrwd5g6m8kfpxpe8ml79,E. Kaabachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486651545,102,2,1,17,18,dgpni8xwxjhgekjmg0m8bb6nv,1,74.6,3.8,2022-11-19T13:49:32.449Z,2022-11-19T13:50:53Z,3921194277,56,Right,3921194279,140,83.5,3921194281,141,18.8,3921194469,7,ds4tjev271co53fycw64y4kfe,,,,,,,,,,,,,a52izyii7s44qihbp4upbukiy,J. Jinantuya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486651561,119,55,1,17,18,2w4xxgpg4t4h5b3yl74egastz,1,18.5,85.1,2022-11-19T13:49:32.450Z,2022-11-19T13:55:33Z,,,,,,,,,,,,,,,,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486651585,120,1,1,17,36,2w4xxgpg4t4h5b3yl74egastz,1,19.5,98.7,2022-11-19T13:49:50.476Z,2022-11-19T13:49:52Z,3921194531,140,17.7,3921194525,5,,3921194537,213,4.6,3921194529,56,Back,3921194527,241,,3921194535,212,13.3,3921194533,141,79.4,,,,cwudro7behcx3pta4l4na4a5m,I. Belloumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486651593,121,1,1,17,38,2w4xxgpg4t4h5b3yl74egastz,1,18.1,77.3,2022-11-19T13:49:52.453Z,2022-11-19T13:49:54Z,3921194605,141,42.1,3921194607,212,26.5,3921194601,56,Back,3921194603,140,29.0,3921194611,213,5.2,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486651597,122,1,1,17,40,2w4xxgpg4t4h5b3yl74egastz,1,29,41,2022-11-19T13:49:54.412Z,2022-11-19T13:49:56Z,3921194647,213,4.6,3921194645,212,20.5,3921194641,140,26.3,3921194639,56,Back,3921194643,141,11.1,,,,,,,,,,4lj04oct1utmn4skdpqmnfn8q,C. Blanc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486651603,123,1,1,17,41,2w4xxgpg4t4h5b3yl74egastz,1,26.3,11.1,2022-11-19T13:49:56.156Z,2022-11-19T13:49:58Z,3921194691,141,27.0,3921194689,140,30.3,3921194687,56,Back,3921194695,213,1.2,3921194693,212,11.6,,,,,,,,,,1n48nxf4v6reoxuyai88haw6i,M. Mpomé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486651625,124,1,1,17,44,2w4xxgpg4t4h5b3yl74egastz,1,30.3,27,2022-11-19T13:49:58.638Z,2022-11-19T13:50:01Z,3921194795,140,45.8,3921194793,56,Back,3921194797,141,4.9,3921194799,212,22.2,3921194791,155,,3921194801,213,5.5,,,,,,,4lj04oct1utmn4skdpqmnfn8q,C. Blanc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486651627,125,61,1,17,47,2w4xxgpg4t4h5b3yl74egastz,0,45.8,4.9,2022-11-19T13:50:01.429Z,2022-11-19T13:50:01Z,3921194805,56,Back,,,,,,,,,,,,,,,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486651635,103,49,1,17,49,dgpni8xwxjhgekjmg0m8bb6nv,1,57.6,95.9,2022-11-19T13:50:03.603Z,2022-11-19T13:50:03Z,,,,,,,,,,,,,,,,,,,,,,,,,3edubak34lsocvkirgryo8vd,İ. Kaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486651647,104,1,1,17,49,dgpni8xwxjhgekjmg0m8bb6nv,1,57.6,95.9,2022-11-19T13:50:03.882Z,2022-11-19T13:50:06Z,3921194909,213,4.5,3921194907,212,7.3,3921194901,56,Left,3921194903,140,56.3,3921194905,141,85.3,,,,,,,,,,3edubak34lsocvkirgryo8vd,İ. Kaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486651653,105,1,1,17,52,dgpni8xwxjhgekjmg0m8bb6nv,0,56.3,85.3,2022-11-19T13:50:06.665Z,2022-11-19T13:50:07Z,3921194935,140,69.6,3921194937,141,91.1,3921194939,212,14.5,3921194941,213,0.3,3921194933,56,Left,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486651661,126,49,1,17,53,2w4xxgpg4t4h5b3yl74egastz,1,32.7,11.9,2022-11-19T13:50:07.812Z,2022-11-19T13:50:07Z,,,,,,,,,,,,,,,,,,,,,,,,,1n48nxf4v6reoxuyai88haw6i,M. Mpomé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486651679,127,1,1,17,53,2w4xxgpg4t4h5b3yl74egastz,1,32.7,11.9,2022-11-19T13:50:08.228Z,2022-11-19T13:50:10Z,3921195057,141,25.3,3921195059,212,9.9,3921195055,140,29.0,3921195061,213,2.0,3921195053,56,Back,,,,,,,,,,1n48nxf4v6reoxuyai88haw6i,M. Mpomé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486651701,128,1,1,17,56,2w4xxgpg4t4h5b3yl74egastz,1,29,25.3,2022-11-19T13:50:10.428Z,2022-11-19T13:50:15Z,3921195177,56,Back,3921195185,213,1.8,3921195179,140,25.0,3921195183,212,22.5,3921195181,141,57.8,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486651719,129,1,1,18,1,2w4xxgpg4t4h5b3yl74egastz,0,33,60.3,2022-11-19T13:50:15.733Z,2022-11-19T13:50:21Z,3921195273,213,6.2,3921195263,155,,3921195267,140,81.0,3921195265,56,Center,3921195271,212,50.8,3921195269,141,50.7,3921195275,1,,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486651741,106,1,1,18,8,dgpni8xwxjhgekjmg0m8bb6nv,1,18.7,48.4,2022-11-19T13:50:22.961Z,2022-11-19T13:50:43Z,3921195383,56,Back,3921195393,1,,3921195385,140,45.1,3921195391,213,0.7,3921195381,157,,3921195387,141,85.1,3921195389,212,37.3,,,,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486651743,107,61,1,18,10,dgpni8xwxjhgekjmg0m8bb6nv,0,45.1,85.1,2022-11-19T13:50:24.737Z,2022-11-19T13:50:36Z,3921195399,56,Back,,,,,,,,,,,,,,,,,,,,,,aeoazf90glk79a2puhpm06pyh,D. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486651775,130,1,1,18,11,2w4xxgpg4t4h5b3yl74egastz,1,59.1,22.5,2022-11-19T13:50:25.292Z,2022-11-19T13:50:31Z,3921195553,3,,3921195555,56,Right,3921195561,212,10.7,3921195563,213,6.0,3921195559,141,18.5,3921195557,140,69.0,,,,,,,1n48nxf4v6reoxuyai88haw6i,M. Mpomé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486651783,131,1,1,18,16,2w4xxgpg4t4h5b3yl74egastz,1,72.4,8.9,2022-11-19T13:50:31.052Z,2022-11-19T13:50:34Z,3921195613,213,6.0,3921195605,56,Right,3921195607,140,84.6,3921195609,141,3.2,3921195611,212,13.4,,,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486651797,132,1,1,18,19,2w4xxgpg4t4h5b3yl74egastz,1,84.6,3.2,2022-11-19T13:50:34.244Z,2022-11-19T13:50:36Z,3921195697,213,1.3,3921195691,140,91.3,3921195689,56,Center,3921195687,155,,3921195695,212,25.9,3921195693,141,39.8,3921195685,2,,,,,1n48nxf4v6reoxuyai88haw6i,M. Mpomé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486651801,133,61,1,18,22,2w4xxgpg4t4h5b3yl74egastz,0,91.3,39.8,2022-11-19T13:50:36.420Z,2022-11-19T13:50:36Z,3921195705,56,Center,,,,,,,,,,,,,,,,,,,,,,7xb0niqg08hrxk8i2nq8zvfth,N. Mondésir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486651833,108,12,1,18,24,dgpni8xwxjhgekjmg0m8bb6nv,1,11.8,52.1,2022-11-19T13:50:39.130Z,2022-11-19T13:50:42Z,3921195875,140,51.2,3921195877,141,56.0,3921195879,212,41.5,3921195881,213,0.1,3921195873,56,Center,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486651835,134,1,1,18,26,2w4xxgpg4t4h5b3yl74egastz,1,50.7,47.6,2022-11-19T13:50:41.276Z,2022-11-19T13:50:43Z,3921195883,56,Center,3921195885,140,64.7,3921195891,213,0.6,3921195887,141,63.9,3921195889,212,18.4,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486651853,135,1,1,18,28,2w4xxgpg4t4h5b3yl74egastz,1,64.7,63.9,2022-11-19T13:50:43.004Z,2022-11-19T13:50:47Z,3921195997,213,2.4,3921195995,212,10.2,3921195991,140,57.5,3921195989,56,Center,3921195993,141,73.9,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486651885,136,1,1,18,32,2w4xxgpg4t4h5b3yl74egastz,1,57.5,74.2,2022-11-19T13:50:47.060Z,2022-11-19T13:50:53Z,3921196129,140,72.6,3921196135,213,0.1,3921196127,56,Center,3921196133,212,15.9,3921196131,141,75.4,,,,,,,,,,1n48nxf4v6reoxuyai88haw6i,M. Mpomé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486651889,137,1,1,18,39,2w4xxgpg4t4h5b3yl74egastz,1,72.2,72,2022-11-19T13:50:53.389Z,2022-11-19T13:50:55Z,3921196165,213,3.9,3921196157,141,57.3,3921196161,212,15.2,3921196149,56,Center,3921196153,140,61.3,,,,,,,,,,cwudro7behcx3pta4l4na4a5m,I. Belloumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486651895,138,1,1,18,41,2w4xxgpg4t4h5b3yl74egastz,0,61.3,57.3,2022-11-19T13:50:55.309Z,2022-11-19T13:50:57Z,3921196195,155,,3921196197,56,Center,3921196199,140,81.8,3921196203,212,23.9,3921196201,141,72.6,3921196205,213,0.5,,,,,,,eku11vja5c7dk4ijb1kzjjeuh,L. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486651925,109,1,1,18,45,dgpni8xwxjhgekjmg0m8bb6nv,1,18.4,25.9,2022-11-19T13:50:59.458Z,2022-11-19T13:51:01Z,3921196383,212,14.9,3921196371,3,,3921196377,140,27.2,3921196373,56,Back,3921196381,141,8.8,3921196387,213,5.4,,,,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486651927,110,49,1,18,47,dgpni8xwxjhgekjmg0m8bb6nv,1,27.2,8.8,2022-11-19T13:51:01.401Z,2022-11-19T13:51:01Z,,,,,,,,,,,,,,,,,,,,,,,,,a52izyii7s44qihbp4upbukiy,J. Jinantuya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486651943,111,1,1,18,47,dgpni8xwxjhgekjmg0m8bb6nv,0,27.2,8.8,2022-11-19T13:51:01.761Z,2022-11-19T13:51:02Z,3921196459,212,16.1,3921196457,141,25.2,3921196451,155,,3921196455,140,38.2,3921196461,213,0.8,3921196453,56,Back,,,,,,,a52izyii7s44qihbp4upbukiy,J. Jinantuya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486651945,139,49,1,18,49,2w4xxgpg4t4h5b3yl74egastz,1,56.3,74.8,2022-11-19T13:51:03.341Z,2022-11-19T13:51:03Z,,,,,,,,,,,,,,,,,,,,,,,,,eku11vja5c7dk4ijb1kzjjeuh,L. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486651973,140,1,1,18,50,2w4xxgpg4t4h5b3yl74egastz,1,59.9,80.9,2022-11-19T13:51:05.092Z,2022-11-19T13:51:06Z,3921196649,212,10.7,3921196647,141,96.3,3921196643,56,Left,3921196651,213,1.3,3921196645,140,62.2,,,,,,,,,,eku11vja5c7dk4ijb1kzjjeuh,L. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486652007,141,1,1,18,52,2w4xxgpg4t4h5b3yl74egastz,1,62.2,96.3,2022-11-19T13:51:06.300Z,2022-11-19T13:51:11Z,3921196833,141,68.2,3921196835,212,25.5,3921196829,56,Back,3921196831,140,46.1,3921196837,213,4.0,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486652045,142,1,1,18,56,2w4xxgpg4t4h5b3yl74egastz,1,53.3,49.1,2022-11-19T13:51:11.229Z,2022-11-19T13:51:17Z,3921197069,213,5.7,3921197067,212,43.2,3921197061,56,Right,3921197063,140,88.4,3921197071,1,,3921197059,155,,3921197065,141,15.9,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486652055,112,43,1,18,58,dgpni8xwxjhgekjmg0m8bb6nv,1,0,0,2022-11-19T13:51:12.561Z,2022-11-19T13:51:52Z,3921197135,285,0,3921198027,144,74,3921197149,233,143,3921197133,56,Back,,,,,,,,,,,,,3edubak34lsocvkirgryo8vd,İ. Kaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486652051,143,1,1,18,58,2w4xxgpg4t4h5b3yl74egastz,1,97,23,2022-11-19T13:51:13.076Z,2022-11-19T13:53:03Z,3921198593,154,,3921197109,212,1.1,3921197107,141,24.6,3921198595,22,,3921197103,56,Center,3921197111,213,1.7,3921197105,140,96.9,3921198591,210,16,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2486652115,144,16,1,18,59,2w4xxgpg4t4h5b3yl74egastz,1,87.4,28.4,2022-11-19T13:51:13.676Z,2022-11-19T13:53:03Z,3921198629,231,46.2,3921198271,374,2022-11-19 13:51:12.490,3921198613,29,,3921198615,154,,3921200541,79,,3921198267,20,,3921198275,375,18:58.206,3921198617,55,143,eku11vja5c7dk4ijb1kzjjeuh,L. Khelifi,3921197403,56,Center,3921198625,328,,3921197399,22,,3921198623,103,23.4,3921198627,230,99.0,3921198621,102,50.3,3921197401,63,,,,,,,,,,,,
2486652379,113,1,1,19,55,dgpni8xwxjhgekjmg0m8bb6nv,1,49.9,50,2022-11-19T13:52:09.681Z,2022-11-19T13:52:13Z,3921198931,56,Back,3921198939,213,2.5,3921198937,212,11.3,3921198933,140,41.0,3921198941,279,G,3921198935,141,59.3,,,,,,,ds4tjev271co53fycw64y4kfe,F. Komé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486652391,114,1,1,19,59,dgpni8xwxjhgekjmg0m8bb6nv,1,43.9,55.2,2022-11-19T13:52:13.682Z,2022-11-19T13:52:15Z,3921198973,141,20.1,3921198977,213,4.5,3921198975,212,24.3,3921198969,56,Back,3921198971,140,39.4,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486652397,115,1,1,20,1,dgpni8xwxjhgekjmg0m8bb6nv,1,38.7,20,2022-11-19T13:52:15.570Z,2022-11-19T13:52:17Z,3921199011,56,Center,3921199017,212,19.8,3921199019,213,0.2,3921199013,140,57.0,3921199015,141,27.0,,,,,,,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486652413,116,1,1,20,2,dgpni8xwxjhgekjmg0m8bb6nv,1,56.4,27,2022-11-19T13:52:16.969Z,2022-11-19T13:52:20Z,3921199113,213,0.3,3921199109,141,32.1,3921199105,56,Center,3921199107,140,66.1,3921199111,212,10.8,,,,,,,,,,a52izyii7s44qihbp4upbukiy,J. Jinantuya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486652419,117,1,1,20,6,dgpni8xwxjhgekjmg0m8bb6nv,0,66.4,35.1,2022-11-19T13:52:20.825Z,2022-11-19T13:52:21Z,3921199133,140,68.2,3921199131,56,Right,3921199135,141,0.0,3921199137,212,25.2,3921199139,213,4.8,,,,,,,,,,ds4tjev271co53fycw64y4kfe,F. Komé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486652425,118,5,1,20,7,dgpni8xwxjhgekjmg0m8bb6nv,0,67.6,-1.8,2022-11-19T13:52:21.554Z,2022-11-19T13:52:24Z,3921199223,233,145,3921199153,56,Right,3921199155,347,,,,,,,,,,,,,,,,,ds4tjev271co53fycw64y4kfe,F. Komé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486652433,145,5,1,20,7,2w4xxgpg4t4h5b3yl74egastz,1,32.4,101.8,2022-11-19T13:52:21.554Z,2022-11-19T13:55:36Z,3921199189,56,Back,3921199217,233,118,3921199191,347,,,,,,,,,,,,,,,,,eku11vja5c7dk4ijb1kzjjeuh,L. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486652577,146,1,1,20,28,2w4xxgpg4t4h5b3yl74egastz,1,43.3,100,2022-11-19T13:52:42.597Z,2022-11-19T13:52:46Z,3921199953,107,,3921199961,212,15.5,3921199955,56,Left,3921199963,213,5.7,3921199957,140,55.7,3921199959,141,89.1,,,,,,,cwudro7behcx3pta4l4na4a5m,I. Belloumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486652579,147,1,1,20,31,2w4xxgpg4t4h5b3yl74egastz,1,55.7,89.1,2022-11-19T13:52:46.077Z,2022-11-19T13:52:47Z,3921199971,141,96.8,3921199975,213,2.8,3921199969,140,41.2,3921199967,56,Back,3921199973,212,16.1,,,,,,,,,,4lj04oct1utmn4skdpqmnfn8q,C. Blanc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486652589,148,1,1,20,32,2w4xxgpg4t4h5b3yl74egastz,0,41.2,96.8,2022-11-19T13:52:46.997Z,2022-11-19T13:52:47Z,3921200011,141,86.8,3921200015,213,4.7,3921200013,212,6.8,3921200009,140,41.3,3921200007,56,Back,,,,,,,,,,cwudro7behcx3pta4l4na4a5m,I. Belloumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486652581,119,49,1,20,32,dgpni8xwxjhgekjmg0m8bb6nv,1,58.4,28.8,2022-11-19T13:52:47.018Z,2022-11-19T13:52:47Z,,,,,,,,,,,,,,,,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486652597,120,1,1,20,34,dgpni8xwxjhgekjmg0m8bb6nv,0,58.4,28.8,2022-11-19T13:52:48.586Z,2022-11-19T13:52:49Z,3921200083,140,57.5,3921200089,213,4.4,3921200087,212,3.5,3921200085,141,23.9,3921200081,56,Center,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486652603,149,4,1,20,37,2w4xxgpg4t4h5b3yl74egastz,1,43.2,83.8,2022-11-19T13:52:51.933Z,2022-11-19T13:52:54Z,3921200133,13,,3921200141,286,,3921200207,233,121,3921200135,56,Back,3921200137,152,,3921200139,265,,,,,,,,cwudro7behcx3pta4l4na4a5m,I. Belloumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486652611,121,4,1,20,37,dgpni8xwxjhgekjmg0m8bb6nv,0,56.8,16.2,2022-11-19T13:52:51.934Z,2022-11-19T13:55:14Z,3921200173,56,Right,3921200221,233,149,3921200171,13,,3921200177,265,,3921200175,152,,3921200179,285,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486652667,150,1,1,20,46,2w4xxgpg4t4h5b3yl74egastz,1,43.3,91.1,2022-11-19T13:53:00.685Z,2022-11-19T13:53:02Z,3921200483,213,4.3,3921200471,5,,3921200479,141,50.4,3921200477,140,31.1,3921200473,152,,3921200481,212,30.5,3921200475,56,Back,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486652683,151,1,1,20,48,2w4xxgpg4t4h5b3yl74egastz,1,31.1,50.4,2022-11-19T13:53:02.525Z,2022-11-19T13:53:04Z,3921200585,141,19.7,3921200587,212,21.1,3921200589,213,4.8,3921200581,56,Back,3921200583,140,33.7,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486652685,152,1,1,20,49,2w4xxgpg4t4h5b3yl74egastz,0,33.7,18.2,2022-11-19T13:53:04.012Z,2022-11-19T13:53:06Z,3921200607,212,25.1,3921200605,141,19.1,3921200609,213,0.0,3921200601,56,Right,3921200603,140,57.6,,,,,,,,,,1n48nxf4v6reoxuyai88haw6i,M. Mpomé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486652701,122,1,1,20,52,dgpni8xwxjhgekjmg0m8bb6nv,0,33,92.9,2022-11-19T13:53:07.257Z,2022-11-19T13:53:08Z,3921200699,213,0.0,3921200697,212,27.4,3921200695,141,93.8,3921200691,56,Left,3921200693,140,59.1,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486652705,153,1,1,20,54,2w4xxgpg4t4h5b3yl74egastz,1,39,14.3,2022-11-19T13:53:08.508Z,2022-11-19T13:53:10Z,3921200737,213,6.1,3921200731,140,65.4,3921200733,141,5.0,3921200729,56,Right,3921200735,212,28.4,,,,,,,,,,1n48nxf4v6reoxuyai88haw6i,M. Mpomé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486652709,154,2,1,20,56,2w4xxgpg4t4h5b3yl74egastz,1,68,5.5,2022-11-19T13:53:10.356Z,2022-11-19T13:53:44Z,3921200753,7,7xb0niqg08hrxk8i2nq8zvfth,3921200759,141,20.4,3921200757,140,78.4,3921200755,56,Right,,,,,,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486652713,123,55,1,20,56,dgpni8xwxjhgekjmg0m8bb6nv,1,21.4,61.8,2022-11-19T13:53:10.357Z,2022-11-19T13:55:34Z,,,,,,,,,,,,,,,,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486652841,124,1,1,21,25,dgpni8xwxjhgekjmg0m8bb6nv,1,24.4,75.6,2022-11-19T13:53:39.417Z,2022-11-19T13:53:49Z,3921201515,1,,3921201509,141,78.7,3921201507,140,68.7,3921201501,157,,3921201513,213,0.0,3921201499,5,,3921201511,212,46.6,3921201503,241,,7iuwrwcupehj978vpf8sep591,R. Munich,3921201505,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486652843,125,44,1,21,29,dgpni8xwxjhgekjmg0m8bb6nv,1,67.6,76.9,2022-11-19T13:53:43.532Z,2022-11-19T13:53:45Z,3921201523,233,155,3921201519,56,Center,3921201521,286,,,,,,,,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486652837,155,44,1,21,29,2w4xxgpg4t4h5b3yl74egastz,0,32.4,23.1,2022-11-19T13:53:43.533Z,2022-11-19T13:53:45Z,3921201479,56,Back,3921201527,233,125,3921201481,285,,,,,,,,,,,,,,,,,eku11vja5c7dk4ijb1kzjjeuh,L. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486652845,126,1,1,21,29,dgpni8xwxjhgekjmg0m8bb6nv,0,68.7,78.7,2022-11-19T13:53:43.705Z,2022-11-19T13:55:33Z,3921201555,140,89.7,3921201561,213,5.8,3921201553,56,Center,3921201549,3,,3921201557,141,61.1,3921201559,212,25.1,3921201551,168,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486652851,156,52,1,21,31,2w4xxgpg4t4h5b3yl74egastz,1,12.2,48.4,2022-11-19T13:53:45.982Z,2022-11-19T13:53:46Z,,,,,,,,,,,,,,,,,,,,,,,,,eysw04bv1brzlph7v3w06sm39,L. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
