id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/14/value,qualifier/12/value
2478406743,595,6,2,65,31,bdfjkux9o0vtsdig5zsbhtysq,0,1,17.8,2022-10-28T20:21:33.116Z,2022-10-28T20:22:17Z,3878002701,233,599,3878000673,56,Back,3878000675,73,,,,,,,,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478406819,599,6,2,65,31,2w4xxgpg4t4h5b3yl74egastz,1,99,82.2,2022-10-28T20:21:33.116Z,2022-10-28T20:22:17Z,3878001125,56,Left,3878002683,233,595,3878001383,73,,,,,,,,,,,,,,,,,cwudro7behcx3pta4l4na4a5m,I. Belloumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478407049,600,1,2,66,6,2w4xxgpg4t4h5b3yl74egastz,0,99.5,99.3,2022-10-28T20:22:07.910Z,2022-10-28T20:22:32Z,3878002369,155,,3878002371,223,,3878002379,212,37.4,3878002383,1,,3878002375,140,94.4,3878002367,6,,3878002373,56,Center,3878002365,2,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,3878002377,141,3878002381,213,,,,44.9,4.6,,,,,,,,,,,,,,,,,,,,
2478407107,596,12,2,66,8,bdfjkux9o0vtsdig5zsbhtysq,1,5.8,54.8,2022-10-28T20:22:10.284Z,2022-10-28T20:22:57Z,3878002755,140,26.9,3878002753,56,Back,3878002757,141,60.9,3878002775,15,,3878002761,213,0.2,3878002759,212,22.5,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478407083,601,13,2,66,13,2w4xxgpg4t4h5b3yl74egastz,1,81,42.3,2022-10-28T20:22:15.333Z,2022-10-28T20:23:18Z,3878005833,328,,3878005825,103,58.3,3878005827,215,,3878005817,25,,3878005821,85,,3878005839,231,52.5,3878002605,18,,3878005823,102,47.7,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,3878005835,458,3878002607,56,3878005837,230,99.5,,Center,3878005829,108,,,3878005819,72,,,,,,,,,,,,,,
2478407147,597,5,2,66,14,bdfjkux9o0vtsdig5zsbhtysq,1,-1.4,47.2,2022-10-28T20:22:16.262Z,2022-10-28T20:39:56Z,3878002975,346,,3878002973,56,Back,3878043555,233,602,,,,,,,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478407091,602,5,2,66,14,2w4xxgpg4t4h5b3yl74egastz,0,101.4,52.8,2022-10-28T20:22:16.262Z,2022-10-28T20:39:56Z,3878002643,56,Center,3878002645,346,,3878043559,233,597,,,,,,,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478407397,598,18,2,66,47,bdfjkux9o0vtsdig5zsbhtysq,1,0,0,2022-10-28T20:22:49.159Z,2022-10-28T20:22:54Z,3878004383,55,599,3878004297,59,9,3878004291,42,,3878004295,44,Forward,,,,,,,,,,,,,2n3sv3vt7ano86i5j9j3f8a95,M. Bourdieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478407403,599,19,2,66,47,bdfjkux9o0vtsdig5zsbhtysq,1,0,0,2022-10-28T20:22:49.160Z,2022-10-28T20:22:50Z,3878004329,59,28,3878004331,292,9,3878004337,55,598,3878004327,145,9,3878004335,44,Forward,3878004323,42,,3878004333,293,3,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478407511,600,1,2,66,56,bdfjkux9o0vtsdig5zsbhtysq,0,5.1,56.4,2022-10-28T20:22:58.285Z,2022-10-28T20:22:59Z,3878004961,124,,3878004969,212,37.2,3878004971,213,0.0,3878004963,56,Back,3878004965,140,40.5,3878004973,1,,3878004967,141,58.5,3878004975,74,,2f1e295qn6s9l5d6v1degrizt,C. Nnadozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478407531,603,8,2,66,59,2w4xxgpg4t4h5b3yl74egastz,1,58.9,37.9,2022-10-28T20:23:01.733Z,2022-10-28T20:23:02Z,3878005057,56,Center,3878005085,15,,,,,,,,,,,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478407581,604,1,2,67,5,2w4xxgpg4t4h5b3yl74egastz,1,69.9,39.2,2022-10-28T20:23:07.637Z,2022-10-28T20:23:25Z,3878005383,213,1.4,3878005381,212,12.9,3878005379,141,57.9,3878005377,140,72.1,3878005375,56,Center,,,,,,,,,,eku11vja5c7dk4ijb1kzjjeuh,L. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478407589,605,49,2,67,5,2w4xxgpg4t4h5b3yl74egastz,1,71.9,41.3,2022-10-28T20:23:07.670Z,2022-10-28T20:23:08Z,,,,,,,,,,,,,,,,,,,,,,,,,eku11vja5c7dk4ijb1kzjjeuh,L. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478407615,606,1,2,67,6,2w4xxgpg4t4h5b3yl74egastz,1,71.3,61.2,2022-10-28T20:23:08.693Z,2022-10-28T20:23:24Z,3878005551,213,0.8,3878005547,212,25.8,3878005543,141,87.1,3878005537,56,Left,3878005539,140,89.2,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478407633,607,1,2,67,8,2w4xxgpg4t4h5b3yl74egastz,1,91.7,87.5,2022-10-28T20:23:10.342Z,2022-10-28T20:23:13Z,3878005637,213,4.7,3878005627,155,,3878005625,2,,3878005635,212,29.9,3878005633,141,43.6,3878005629,56,Center,3878005631,140,92.7,,,,cwudro7behcx3pta4l4na4a5m,I. Belloumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478407635,608,61,2,67,10,2w4xxgpg4t4h5b3yl74egastz,0,92.7,43.6,2022-10-28T20:23:12.078Z,2022-10-28T20:23:17Z,3878005649,56,Center,,,,,,,,,,,,,,,,,,,,,,4lj04oct1utmn4skdpqmnfn8q,C. Blanc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478407641,601,12,2,67,11,bdfjkux9o0vtsdig5zsbhtysq,1,11.7,61.4,2022-10-28T20:23:13.532Z,2022-10-28T20:23:35Z,3878005703,15,,3878005685,212,30.6,3878005679,56,Back,3878005681,140,30.5,3878005683,141,95.8,3878005687,213,0.9,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478407703,602,50,2,67,19,bdfjkux9o0vtsdig5zsbhtysq,1,30.4,96.6,2022-10-28T20:23:21.013Z,2022-10-28T20:23:34Z,3878006145,233,609,3878006029,285,,3878006027,56,Back,,,,,,,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478407715,609,7,2,67,19,2w4xxgpg4t4h5b3yl74egastz,1,69.6,3.4,2022-10-28T20:23:21.014Z,2022-10-28T20:23:23Z,3878006105,286,,3878006103,56,Right,3878006101,167,,3878006135,233,602,,,,,,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478407743,610,43,2,67,21,2w4xxgpg4t4h5b3yl74egastz,1,0,0,2022-10-28T20:23:23.046Z,2022-10-28T20:23:29Z,3878006489,144,5,3878006277,347,0,3878006275,56,Right,,,,,,,,,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478407815,611,49,2,67,31,2w4xxgpg4t4h5b3yl74egastz,1,51.4,3.8,2022-10-28T20:23:33.318Z,2022-10-28T20:23:33Z,,,,,,,,,,,,,,,,,,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478407837,612,1,2,67,31,2w4xxgpg4t4h5b3yl74egastz,1,51.4,3.8,2022-10-28T20:23:33.339Z,2022-10-28T20:23:35Z,3878006761,140,41.6,3878006763,141,27.3,3878006765,212,19.0,3878006759,56,Back,3878006767,213,2.1,,,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478407857,613,1,2,67,33,2w4xxgpg4t4h5b3yl74egastz,1,41.7,28.6,2022-10-28T20:23:35.013Z,2022-10-28T20:23:36Z,3878006843,212,20.6,3878006837,56,Back,3878006841,141,58.2,3878006845,213,1.8,3878006839,140,37.4,,,,,,,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478407865,614,1,2,67,34,2w4xxgpg4t4h5b3yl74egastz,1,37.4,58.2,2022-10-28T20:23:36.485Z,2022-10-28T20:23:37Z,3878006901,140,41.7,3878006899,56,Back,3878006907,213,4.9,3878006903,141,22.8,3878006905,212,24.5,,,,,,,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478407871,615,1,2,67,35,2w4xxgpg4t4h5b3yl74egastz,0,41.7,22.7,2022-10-28T20:23:37.350Z,2022-10-28T20:23:38Z,3878006933,56,Right,3878006935,140,64.2,3878006939,212,25.0,3878006941,213,6.0,3878006937,141,10.9,,,,,,,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478407879,603,49,2,67,37,bdfjkux9o0vtsdig5zsbhtysq,1,30.6,83.3,2022-10-28T20:23:39.357Z,2022-10-28T20:23:39Z,,,,,,,,,,,,,,,,,,,,,,,,,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478407895,604,1,2,67,37,bdfjkux9o0vtsdig5zsbhtysq,0,30.6,83.3,2022-10-28T20:23:39.467Z,2022-10-28T20:23:40Z,3878007049,213,6.2,3878007047,212,11.0,3878007041,56,Back,3878007043,140,41.0,3878007045,141,81.8,,,,,,,,,,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478407913,616,49,2,67,41,2w4xxgpg4t4h5b3yl74egastz,1,61.1,26.1,2022-10-28T20:23:43.030Z,2022-10-28T20:23:43Z,,,,,,,,,,,,,,,,,,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478407927,617,1,2,67,41,2w4xxgpg4t4h5b3yl74egastz,1,62,27.4,2022-10-28T20:23:43.365Z,2022-10-28T20:23:46Z,3878007267,212,26.1,3878007257,56,Center,3878007269,213,1.6,3878007265,141,65.8,3878007261,140,62.2,,,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478407947,618,1,2,67,44,2w4xxgpg4t4h5b3yl74egastz,1,68.9,58.1,2022-10-28T20:23:46.629Z,2022-10-28T20:23:50Z,3878007357,141,36.0,3878007359,212,15.3,3878007361,213,4.5,3878007353,140,66.2,3878007351,56,Center,,,,,,,,,,cwudro7behcx3pta4l4na4a5m,I. Belloumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478407983,619,1,2,67,48,2w4xxgpg4t4h5b3yl74egastz,1,61,27.3,2022-10-28T20:23:50.197Z,2022-10-28T20:23:52Z,3878007527,141,5.2,3878007533,213,5.2,3878007523,140,69.4,3878007531,212,17.4,3878007521,56,Right,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478408039,620,1,2,67,50,2w4xxgpg4t4h5b3yl74egastz,1,69.7,5,2022-10-28T20:23:52.789Z,2022-10-28T20:23:55Z,3878007797,213,0.0,3878007789,56,Right,3878007793,141,5.3,3878007791,140,80.5,3878007795,212,11.3,,,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478408051,621,1,2,67,53,2w4xxgpg4t4h5b3yl74egastz,1,80.5,5.3,2022-10-28T20:23:55.829Z,2022-10-28T20:23:57Z,3878007861,140,72.9,3878007863,141,14.3,3878007865,212,10.1,3878007859,56,Right,3878007867,213,2.5,,,,,,,,,,7xb0niqg08hrxk8i2nq8zvfth,N. Mondésir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478408055,622,61,2,67,55,2w4xxgpg4t4h5b3yl74egastz,0,72.9,14.3,2022-10-28T20:23:56.982Z,2022-10-28T20:23:57Z,3878007871,56,Right,,,,,,,,,,,,,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478408091,605,61,2,67,58,bdfjkux9o0vtsdig5zsbhtysq,1,25.9,80.8,2022-10-28T20:24:00.521Z,2022-10-28T20:24:00Z,3878008015,56,Back,,,,,,,,,,,,,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478408099,606,1,2,67,59,bdfjkux9o0vtsdig5zsbhtysq,1,32,72.1,2022-10-28T20:24:01.628Z,2022-10-28T20:32:06Z,3878008045,56,Back,3878008053,213,2.2,3878008051,212,3.3,3878008047,140,30.3,3878008049,141,76.1,,,,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478408101,607,49,2,67,59,bdfjkux9o0vtsdig5zsbhtysq,1,31.6,73.3,2022-10-28T20:24:01.649Z,2022-10-28T20:24:02Z,,,,,,,,,,,,,,,,,,,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478408133,608,1,2,68,0,bdfjkux9o0vtsdig5zsbhtysq,1,27.2,83.3,2022-10-28T20:24:02.652Z,2022-10-28T20:32:04Z,3878008249,212,9.7,3878008247,141,71.8,3878008251,213,4.1,3878008243,56,Back,3878008245,140,21.8,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478408147,609,1,2,68,3,bdfjkux9o0vtsdig5zsbhtysq,0,21.8,71.8,2022-10-28T20:24:05.388Z,2022-10-28T20:24:06Z,3878008287,56,Back,3878008299,213,4.8,3878008289,140,23.6,3878008297,212,28.2,3878008293,141,30.4,,,,,,,,,,7ak0q2t9ex8rcov81012amuad,C. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478408153,623,49,2,68,5,2w4xxgpg4t4h5b3yl74egastz,1,77.2,62.3,2022-10-28T20:24:06.998Z,2022-10-28T20:24:07Z,,,,,,,,,,,,,,,,,,,,,,,,,cwudro7behcx3pta4l4na4a5m,I. Belloumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478408201,624,1,2,68,6,2w4xxgpg4t4h5b3yl74egastz,1,77.2,62.3,2022-10-28T20:24:08.309Z,2022-10-28T20:24:10Z,3878008527,140,86.6,3878008533,213,5.4,3878008525,56,Center,3878008529,141,45.5,3878008531,212,15.1,,,,,,,,,,cwudro7behcx3pta4l4na4a5m,I. Belloumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478408205,625,61,2,68,8,2w4xxgpg4t4h5b3yl74egastz,0,86.6,45.5,2022-10-28T20:24:09.926Z,2022-10-28T20:24:10Z,3878008545,56,Center,,,,,,,,,,,,,,,,,,,,,,7xb0niqg08hrxk8i2nq8zvfth,N. Mondésir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478408261,610,54,2,68,14,bdfjkux9o0vtsdig5zsbhtysq,1,8.4,47.3,2022-10-28T20:24:16.124Z,2022-10-28T20:24:46Z,3878009761,232,,,,,,,,,,,,,,,,,,,,,,,2f1e295qn6s9l5d6v1degrizt,C. Nnadozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478408265,611,52,2,68,14,bdfjkux9o0vtsdig5zsbhtysq,1,8.4,47.3,2022-10-28T20:24:16.556Z,2022-10-28T20:24:16Z,,,,,,,,,,,,,,,,,,,,,,,,,2f1e295qn6s9l5d6v1degrizt,C. Nnadozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478408351,612,1,2,68,30,bdfjkux9o0vtsdig5zsbhtysq,0,8.8,48.1,2022-10-28T20:24:32.636Z,2022-10-28T20:24:34Z,3878009375,140,46.3,3878009373,56,Back,3878009377,141,73.6,3878009381,213,0.4,3878009371,199,,3878009385,189,,3878009379,212,43.0,3878009383,1,,2f1e295qn6s9l5d6v1degrizt,C. Nnadozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478408353,626,1,2,68,34,2w4xxgpg4t4h5b3yl74egastz,1,55.1,2.3,2022-10-28T20:24:36.022Z,2022-10-28T20:31:53Z,3878009395,56,Center,3878009403,213,1.1,3878009397,140,61.4,3878009399,141,23.5,3878009401,212,15.9,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478408359,627,49,2,68,34,2w4xxgpg4t4h5b3yl74egastz,1,55.6,3.7,2022-10-28T20:24:36.039Z,2022-10-28T20:24:36Z,,,,,,,,,,,,,,,,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478408377,628,1,2,68,35,2w4xxgpg4t4h5b3yl74egastz,1,58.7,14.7,2022-10-28T20:24:36.933Z,2022-10-28T20:31:51Z,3878009507,213,0.8,3878009499,56,Center,3878009505,212,10.2,3878009501,140,65.6,3878009503,141,25.3,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478408381,629,1,2,68,36,2w4xxgpg4t4h5b3yl74egastz,0,65.6,25.6,2022-10-28T20:24:38.598Z,2022-10-28T20:24:39Z,3878009515,56,Center,3878009523,213,2.9,3878009521,212,1.1,3878009517,140,64.6,3878009519,141,25.9,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478408403,613,49,2,68,41,bdfjkux9o0vtsdig5zsbhtysq,1,45.3,64.3,2022-10-28T20:24:43.485Z,2022-10-28T20:24:43Z,,,,,,,,,,,,,,,,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478408407,614,1,2,68,41,bdfjkux9o0vtsdig5zsbhtysq,0,45.3,64.3,2022-10-28T20:24:43.517Z,2022-10-28T20:24:44Z,3878009639,141,53.7,3878009641,212,7.4,3878009637,140,43.8,3878009643,213,4.5,3878009635,56,Back,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478408467,630,1,2,68,44,2w4xxgpg4t4h5b3yl74egastz,1,56.5,45.1,2022-10-28T20:24:46.582Z,2022-10-28T20:24:49Z,3878009947,213,3.5,3878009945,212,9.6,3878009939,56,Back,3878009943,141,40.1,3878009941,140,47.9,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478408469,631,1,2,68,47,2w4xxgpg4t4h5b3yl74egastz,1,48,40.4,2022-10-28T20:24:49.350Z,2022-10-28T20:31:47Z,3878009957,141,63.5,3878009953,56,Back,3878009955,140,42.2,3878009959,212,16.8,3878009961,213,1.9,,,,,,,,,,4lj04oct1utmn4skdpqmnfn8q,C. Blanc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478408473,632,49,2,68,47,2w4xxgpg4t4h5b3yl74egastz,1,47.8,40.7,2022-10-28T20:24:49.397Z,2022-10-28T20:24:50Z,,,,,,,,,,,,,,,,,,,,,,,,,4lj04oct1utmn4skdpqmnfn8q,C. Blanc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478408497,633,1,2,68,48,2w4xxgpg4t4h5b3yl74egastz,1,42.5,65.5,2022-10-28T20:24:50.294Z,2022-10-28T20:31:45Z,3878010061,213,5.4,3878010059,212,21.5,3878010053,56,Center,3878010055,140,56.2,3878010057,141,42.1,,,,,,,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478408501,634,1,2,68,49,2w4xxgpg4t4h5b3yl74egastz,1,56.2,42.1,2022-10-28T20:24:51.046Z,2022-10-28T20:24:51Z,3878010085,212,6.1,3878010083,141,50.6,3878010079,56,Center,3878010081,140,54.3,3878010087,213,1.9,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478408533,635,1,2,68,49,2w4xxgpg4t4h5b3yl74egastz,1,54.3,50.6,2022-10-28T20:24:51.686Z,2022-10-28T20:24:54Z,3878010261,212,15.1,3878010255,56,Center,3878010263,213,0.5,3878010257,140,66.6,3878010259,141,62.1,,,,,,,,,,4lj04oct1utmn4skdpqmnfn8q,C. Blanc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478408567,636,1,2,68,52,2w4xxgpg4t4h5b3yl74egastz,1,67.5,64.8,2022-10-28T20:24:54.518Z,2022-10-28T20:24:58Z,3878010441,56,Left,3878010449,213,0.7,3878010445,141,90.5,3878010443,140,87.0,3878010447,212,26.9,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478408569,637,1,2,68,56,2w4xxgpg4t4h5b3yl74egastz,0,92.6,84.4,2022-10-28T20:24:58.582Z,2022-10-28T20:25:02Z,3878010465,213,4.7,3878010453,2,,3878010455,155,,3878010463,212,0.2,3878010675,233,615,3878010457,56,Left,3878010673,236,,3878010461,141,84.1,cwudro7behcx3pta4l4na4a5m,I. Belloumou,3878010679,286,3878010459,140,,,,,92.6,,,,,,,,,,,,,,,,,,,,
2478408601,615,12,2,68,56,bdfjkux9o0vtsdig5zsbhtysq,1,7.7,9.7,2022-10-28T20:24:58.682Z,2022-10-28T20:25:02Z,3878010653,56,Back,3878010651,185,,3878010683,233,637,,,,,,,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478408615,616,6,2,69,1,bdfjkux9o0vtsdig5zsbhtysq,0,3.4,12.4,2022-10-28T20:25:03.084Z,2022-10-28T20:25:07Z,3878010947,233,638,3878010719,73,,3878010715,56,Back,,,,,,,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478408649,638,6,2,69,1,2w4xxgpg4t4h5b3yl74egastz,1,96.6,87.6,2022-10-28T20:25:03.084Z,2022-10-28T20:31:20Z,3878010905,56,Left,3878010907,73,,3878010925,233,616,,,,,,,,,,,,,,,,cwudro7behcx3pta4l4na4a5m,I. Belloumou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478408959,639,1,2,69,33,2w4xxgpg4t4h5b3yl74egastz,1,99.5,99.5,2022-10-28T20:25:35.685Z,2022-10-28T20:25:38Z,3878012559,6,,3878012567,212,22.4,3878012569,213,3.7,3878012565,141,81.7,3878012563,140,81.5,3878012561,56,Left,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478408969,640,1,2,69,36,2w4xxgpg4t4h5b3yl74egastz,1,80.4,81.2,2022-10-28T20:25:38.085Z,2022-10-28T20:25:40Z,3878012637,141,90.2,3878012641,213,0.6,3878012639,212,11.7,3878012635,140,89.9,3878012633,56,Left,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478408995,641,1,2,69,38,2w4xxgpg4t4h5b3yl74egastz,0,90.8,90.3,2022-10-28T20:25:39.878Z,2022-10-28T20:25:43Z,3878012797,2,,3878012805,141,41.6,3878012799,155,,3878012801,56,Center,3878012803,140,90.9,3878012807,212,33.1,3878012811,1,,3878012809,213,4.7,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478409007,617,12,2,69,42,bdfjkux9o0vtsdig5zsbhtysq,1,10.4,53.6,2022-10-28T20:25:44.011Z,2022-10-28T20:25:45Z,3878012831,56,Back,3878012841,15,,3878012839,213,4.1,3878012835,141,37.0,3878012833,140,3.6,3878012837,212,13.4,,,,,,,7ak0q2t9ex8rcov81012amuad,C. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478409013,642,61,2,69,44,2w4xxgpg4t4h5b3yl74egastz,0,95.2,59.1,2022-10-28T20:25:46.182Z,2022-10-28T20:25:46Z,3878012861,56,Center,,,,,,,,,,,,,,,,,,,,,,7xb0niqg08hrxk8i2nq8zvfth,N. Mondésir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478409033,618,49,2,69,45,bdfjkux9o0vtsdig5zsbhtysq,1,2.3,33.6,2022-10-28T20:25:47.854Z,2022-10-28T20:25:48Z,,,,,,,,,,,,,,,,,,,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478409055,619,12,2,69,46,bdfjkux9o0vtsdig5zsbhtysq,1,2.8,33.8,2022-10-28T20:25:48.428Z,2022-10-28T20:25:54Z,3878013195,167,,3878013029,56,Back,3878013037,213,4.9,3878013031,140,8.0,3878013033,141,0.0,3878013035,212,24.2,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478409057,620,5,2,69,47,bdfjkux9o0vtsdig5zsbhtysq,0,9.6,-1.5,2022-10-28T20:25:49.735Z,2022-10-28T20:39:56Z,3878013039,56,Back,3878013057,233,643,3878013041,347,,,,,,,,,,,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
