id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/16/value
2463803487,423,8,2,50,40,drnln5nhp7dqype6j3upkoiqp,1,34.6,15,2022-09-24T13:39:35.341Z,2022-09-24T13:39:58Z,3800405139,15,,3800404259,56,Back,,,,,,,,,,,,,,,,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463803489,424,43,2,50,40,drnln5nhp7dqype6j3upkoiqp,1,0,0,2022-09-24T13:39:35.351Z,2022-09-24T13:39:57Z,3800405043,144,61,3800404265,56,Back,,,,,,,,,,,,,,,,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463803507,425,49,2,50,42,drnln5nhp7dqype6j3upkoiqp,1,39.4,16.1,2022-09-24T13:39:37.646Z,2022-09-24T13:39:37Z,,,,,,,,,,,,,,,,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463803515,426,1,2,50,42,drnln5nhp7dqype6j3upkoiqp,0,39.4,16.1,2022-09-24T13:39:37.862Z,2022-09-24T13:39:38Z,3800404353,213,0.3,3800404343,140,49.4,3800404341,56,Back,3800404345,141,20.1,3800404339,157,,3800404349,212,10.8,3800404359,1,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463803521,436,8,2,50,43,axvm5zg0mk4bp06wpec9vw27e,1,55.7,86.5,2022-09-24T13:39:39.123Z,2022-09-24T13:39:39Z,3800404377,56,Left,3800404393,15,,,,,,,,,,,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463803565,427,1,2,50,48,drnln5nhp7dqype6j3upkoiqp,1,36.6,24.1,2022-09-24T13:39:44.054Z,2022-09-24T13:39:45Z,3800404583,140,34.5,3800404591,213,4.4,3800404587,212,6.2,3800404581,56,Back,3800404585,141,15.5,,,,,,,,,,85cmw667ykiku1pzcj07jreg9,S. Daoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463803595,428,1,2,50,49,drnln5nhp7dqype6j3upkoiqp,1,34.5,14.6,2022-09-24T13:39:44.990Z,2022-09-24T13:39:48Z,3800404755,140,41.7,3800404759,212,9.9,3800404761,213,5.6,3800404757,141,5.2,3800404753,56,Back,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463803601,429,1,2,50,53,drnln5nhp7dqype6j3upkoiqp,0,42.9,2.9,2022-09-24T13:39:48.502Z,2022-09-24T13:39:49Z,3800404783,140,68.8,3800404789,213,0.1,3800404785,141,5.2,3800404781,56,Right,3800404787,212,27.2,,,,,,,,,,85cmw667ykiku1pzcj07jreg9,S. Daoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463803603,437,49,2,50,54,axvm5zg0mk4bp06wpec9vw27e,1,24.9,89.6,2022-09-24T13:39:50.129Z,2022-09-24T13:39:50Z,,,,,,,,,,,,,,,,,,,,,,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463803619,438,1,2,50,56,axvm5zg0mk4bp06wpec9vw27e,1,24.7,88.7,2022-09-24T13:39:51.473Z,2022-09-24T13:39:53Z,3800404887,140,30.2,3800404891,212,8.1,3800404889,141,97.1,3800404885,56,Back,3800404893,213,0.8,,,,,,,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463803645,439,1,2,50,57,axvm5zg0mk4bp06wpec9vw27e,1,30.2,97.1,2022-09-24T13:39:52.923Z,2022-09-24T13:39:57Z,3800405053,213,3.7,3800405047,140,21.5,3800405045,56,Back,3800405049,141,89.3,3800405051,212,10.6,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463803659,440,1,2,51,2,axvm5zg0mk4bp06wpec9vw27e,1,22.7,87.5,2022-09-24T13:39:57.314Z,2022-09-24T13:39:59Z,3800405157,56,Back,3800405159,140,36.3,3800405163,212,14.3,3800405161,141,89.1,3800405165,213,0.1,,,,,,,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463803673,441,1,2,51,3,axvm5zg0mk4bp06wpec9vw27e,1,36.4,88.1,2022-09-24T13:39:59.242Z,2022-09-24T13:40:01Z,3800405231,212,6.2,3800405229,141,97.2,3800405225,56,Back,3800405233,213,1.5,3800405227,140,36.7,,,,,,,,,,7lqdu42zczlrnowx70hu12sb9,L. Declercq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463803687,442,1,2,51,5,axvm5zg0mk4bp06wpec9vw27e,1,31.8,97.4,2022-09-24T13:40:00.898Z,2022-09-24T13:40:03Z,3800405299,141,92.7,3800405295,56,Back,3800405301,212,13.7,3800405303,213,6.0,3800405297,140,44.5,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463803691,443,50,2,51,8,axvm5zg0mk4bp06wpec9vw27e,1,41.4,95.1,2022-09-24T13:40:03.410Z,2022-09-24T13:40:05Z,3800405317,286,,3800405425,233,430,3800405315,56,Back,,,,,,,,,,,,,,,,7ouo3qztrs5lytmtji95oesph,M. Terchoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463803701,430,7,2,51,8,drnln5nhp7dqype6j3upkoiqp,1,58.6,4.9,2022-09-24T13:40:03.411Z,2022-09-24T13:40:05Z,3800405387,285,,3800405385,56,Right,3800405419,233,443,,,,,,,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463803703,431,49,2,51,9,drnln5nhp7dqype6j3upkoiqp,1,61.8,2.8,2022-09-24T13:40:04.367Z,2022-09-24T13:40:05Z,,,,,,,,,,,,,,,,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463803739,432,1,2,51,9,drnln5nhp7dqype6j3upkoiqp,1,61.8,2.8,2022-09-24T13:40:04.589Z,2022-09-24T13:40:09Z,3800405593,140,69.9,3800405601,212,13.6,3800405597,141,18.5,3800405603,213,0.9,3800405591,56,Right,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463803743,433,50,2,51,13,drnln5nhp7dqype6j3upkoiqp,1,65.8,23.6,2022-09-24T13:40:08.560Z,2022-09-24T13:40:10Z,3800405615,286,,3800405659,233,444,3800405613,56,Center,,,,,,,,,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463803733,444,7,2,51,13,axvm5zg0mk4bp06wpec9vw27e,0,34.2,76.4,2022-09-24T13:40:08.561Z,2022-09-24T13:40:10Z,3800405559,285,,3800405639,233,433,3800405557,56,Back,,,,,,,,,,,,,,,,7lqdu42zczlrnowx70hu12sb9,L. Declercq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463803753,434,1,2,51,15,drnln5nhp7dqype6j3upkoiqp,0,70.8,16.7,2022-09-24T13:40:10.373Z,2022-09-24T13:40:12Z,3800405737,233,445,3800405669,56,Right,3800405683,213,5.6,3800405681,212,2.8,3800405741,286,,3800405735,236,,3800405677,141,14.1,3800405673,140,72.9,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463803759,445,74,2,51,15,axvm5zg0mk4bp06wpec9vw27e,1,28.1,84.8,2022-09-24T13:40:10.374Z,2022-09-24T13:49:02Z,3800405703,56,Back,3800405743,233,434,3800405705,285,,,,,,,,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463803785,435,50,2,51,19,drnln5nhp7dqype6j3upkoiqp,1,66.2,8.3,2022-09-24T13:40:14.894Z,2022-09-24T13:40:17Z,3800405827,286,,3800405825,56,Right,3800405941,233,446,,,,,,,,,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463803799,446,7,2,51,19,axvm5zg0mk4bp06wpec9vw27e,1,33.8,91.7,2022-09-24T13:40:14.895Z,2022-09-24T13:40:17Z,3800405889,56,Back,3800405891,285,,3800405933,233,435,,,,,,,,,,,,,,,,7ouo3qztrs5lytmtji95oesph,M. Terchoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463803807,447,49,2,51,21,axvm5zg0mk4bp06wpec9vw27e,1,38.7,83.5,2022-09-24T13:40:16.361Z,2022-09-24T13:40:16Z,,,,,,,,,,,,,,,,,,,,,,,,,7ouo3qztrs5lytmtji95oesph,M. Terchoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463803839,448,1,2,51,22,axvm5zg0mk4bp06wpec9vw27e,1,39.9,79.1,2022-09-24T13:40:17.523Z,2022-09-24T13:40:21Z,3800406073,212,14.4,3800406067,56,Back,3800406069,140,38.5,3800406075,213,4.6,3800406071,141,58.1,,,,,,,,,,7ouo3qztrs5lytmtji95oesph,M. Terchoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463803857,449,1,2,51,25,axvm5zg0mk4bp06wpec9vw27e,1,43.5,54.6,2022-09-24T13:40:20.930Z,2022-09-24T13:40:23Z,3800406159,140,45.5,3800406163,212,16.7,3800406157,56,Back,3800406165,213,4.8,3800406161,141,30.3,,,,,,,,,,eko9p1p9gjg7gxjla6chb6i95,H. Fercocq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463803879,450,1,2,51,28,axvm5zg0mk4bp06wpec9vw27e,1,45.7,29.8,2022-09-24T13:40:23.442Z,2022-09-24T13:40:26Z,3800406269,213,5.4,3800406265,141,5.5,3800406261,56,Right,3800406263,140,57.9,3800406267,212,20.9,,,,,,,,,,dvd7yfrkq6wl6de389go6r7ro,O. Hurtré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463803891,451,1,2,51,31,axvm5zg0mk4bp06wpec9vw27e,1,55.5,4.7,2022-09-24T13:40:26.385Z,2022-09-24T13:40:28Z,3800406353,213,3.1,3800406347,140,34.7,3800406349,141,5.5,3800406345,56,Back,3800406351,212,21.8,,,,,,,,,,3ck9n7pb3d1dc8qcdgkxm5m,J. Hellstrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463803905,452,1,2,51,32,axvm5zg0mk4bp06wpec9vw27e,1,34.7,5.5,2022-09-24T13:40:27.946Z,2022-09-24T13:40:29Z,3800406413,56,Back,3800406417,141,20.4,3800406421,213,0.8,3800406419,212,13.9,3800406415,140,43.7,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463803919,453,1,2,51,33,axvm5zg0mk4bp06wpec9vw27e,1,43.7,20.4,2022-09-24T13:40:29.066Z,2022-09-24T13:40:31Z,3800406493,140,53.7,3800406497,212,14.7,3800406499,213,5.5,3800406491,56,Right,3800406495,141,5.3,,,,,,,,,,dvd7yfrkq6wl6de389go6r7ro,O. Hurtré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463803923,454,50,2,51,36,axvm5zg0mk4bp06wpec9vw27e,1,49.9,7.5,2022-09-24T13:40:31.803Z,2022-09-24T13:40:35Z,3800406597,233,436,3800406505,56,Back,3800406507,286,,,,,,,,,,,,,,,,,3ck9n7pb3d1dc8qcdgkxm5m,J. Hellstrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463803933,436,7,2,51,36,drnln5nhp7dqype6j3upkoiqp,1,50.1,92.5,2022-09-24T13:40:31.804Z,2022-09-24T13:40:34Z,3800406549,285,,3800406585,233,454,3800406545,56,Left,,,,,,,,,,,,,,,,9i6rsrclokuoxbbepiw0xehre,M. Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463803943,438,49,2,51,37,drnln5nhp7dqype6j3upkoiqp,1,56.1,91.5,2022-09-24T13:40:32.699Z,2022-09-24T13:41:04Z,,,,,,,,,,,,,,,,,,,,,,,,,9i6rsrclokuoxbbepiw0xehre,M. Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463803941,437,1,2,51,38,drnln5nhp7dqype6j3upkoiqp,1,54.3,84.5,2022-09-24T13:40:33.686Z,2022-09-24T13:41:17Z,3800406565,56,Left,3800406571,212,8.2,3800406569,141,94.2,3800406573,213,0.9,3800406567,140,59.0,,,,,,,,,,9i6rsrclokuoxbbepiw0xehre,M. Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463803977,439,1,2,51,39,drnln5nhp7dqype6j3upkoiqp,1,65.8,78.8,2022-09-24T13:40:34.869Z,2022-09-24T13:41:13Z,3800406769,56,Left,3800406771,140,84.8,3800406775,212,21.3,3800406777,213,0.4,3800406773,141,89.6,,,,,,,,,,jbxmumw5e6sad0zo1hljqnl5,S. Cambot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463803983,440,50,2,51,43,drnln5nhp7dqype6j3upkoiqp,1,82.8,90,2022-09-24T13:40:38.801Z,2022-09-24T13:40:41Z,3800406799,286,,3800406797,56,Left,3800406857,233,455,,,,,,,,,,,,,,,,7alrgsdv6ycykqgigqizax39x,M. Léger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463803979,455,7,2,51,43,axvm5zg0mk4bp06wpec9vw27e,1,17.2,10,2022-09-24T13:40:38.802Z,2022-09-24T13:40:40Z,3800406829,233,440,3800406781,56,Back,3800406783,285,,,,,,,,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463803985,456,49,2,51,44,axvm5zg0mk4bp06wpec9vw27e,1,20.7,10.7,2022-09-24T13:40:39.867Z,2022-09-24T13:40:40Z,,,,,,,,,,,,,,,,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463804045,457,1,2,51,46,axvm5zg0mk4bp06wpec9vw27e,1,19.1,10,2022-09-24T13:40:41.866Z,2022-09-24T13:40:48Z,3800407073,141,11.3,3800407077,213,0.0,3800407069,56,Back,3800407075,212,22.6,3800407071,140,40.6,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463804071,458,1,2,51,52,axvm5zg0mk4bp06wpec9vw27e,1,49.9,27.4,2022-09-24T13:40:47.866Z,2022-09-24T13:40:52Z,3800407215,140,46.8,3800407219,212,14.6,3800407221,213,1.8,3800407217,141,48.4,3800407213,56,Back,,,,,,,,,,dvd7yfrkq6wl6de389go6r7ro,O. Hurtré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463804109,459,1,2,51,57,axvm5zg0mk4bp06wpec9vw27e,1,48.2,43.4,2022-09-24T13:40:52.426Z,2022-09-24T13:40:57Z,3800407431,141,8.2,3800407435,213,5.1,3800407425,56,Right,3800407429,140,56.5,3800407433,212,25.5,,,,,,,,,,7lqdu42zczlrnowx70hu12sb9,L. Declercq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463804119,460,1,2,52,2,axvm5zg0mk4bp06wpec9vw27e,1,54.1,8.2,2022-09-24T13:40:57.507Z,2022-09-24T13:40:59Z,3800407483,212,24.6,3800407477,56,Back,3800407481,141,32.1,3800407485,213,2.4,3800407479,140,36.5,,,,,,,,,,3ck9n7pb3d1dc8qcdgkxm5m,J. Hellstrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463804153,461,1,2,52,3,axvm5zg0mk4bp06wpec9vw27e,1,36.4,33.3,2022-09-24T13:40:58.866Z,2022-09-24T13:41:04Z,3800407627,141,66.7,3800407623,56,Back,3800407625,140,29.2,3800407629,212,23.9,3800407631,213,1.9,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463804163,462,1,2,52,8,axvm5zg0mk4bp06wpec9vw27e,1,41.6,82.4,2022-09-24T13:41:04.107Z,2022-09-24T13:41:06Z,3800407683,140,45.5,3800407687,212,10.5,3800407685,141,96.6,3800407681,56,Back,3800407689,213,1.2,,,,,,,,,,eaxf4zra7v3sknq7wrdlk7g0l,C. Sandvej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463804175,463,1,2,52,11,axvm5zg0mk4bp06wpec9vw27e,1,45.5,96.6,2022-09-24T13:41:06.250Z,2022-09-24T13:41:07Z,3800407757,213,5.6,3800407751,140,52.7,3800407755,212,10.0,3800407749,56,Left,3800407753,141,86.9,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463804215,464,1,2,52,12,axvm5zg0mk4bp06wpec9vw27e,1,52.8,86.9,2022-09-24T13:41:07.491Z,2022-09-24T13:41:12Z,3800407919,213,0.7,3800407911,56,Left,3800407915,141,97.4,3800407917,212,10.5,3800407913,140,60.1,,,,,,,,,,7ouo3qztrs5lytmtji95oesph,M. Terchoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463804235,465,1,2,52,17,axvm5zg0mk4bp06wpec9vw27e,1,77.9,94.2,2022-09-24T13:41:12.345Z,2022-09-24T13:42:13Z,3800408097,212,17.6,3800410395,210,15,3800408093,140,75.6,3800408099,213,4.6,3800408091,56,Center,3800408095,141,68.5,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463804239,466,15,2,52,21,axvm5zg0mk4bp06wpec9vw27e,1,78.7,70.6,2022-09-24T13:41:16.898Z,2022-09-24T13:42:13Z,3800410449,230,99.4,3800408119,18,,3800410439,102,53.8,3800410503,233,441,3800409793,82,,3800410435,55,465,3800408117,22,,3800410441,103,19,7lqdu42zczlrnowx70hu12sb9,L. Declercq,3800409783,72,,,3800410451,231,3800410447,147,3800408121,56,3800410443,215,,64.8,3800410445,146,52.2,Center,3800410431,76,,3800410433,29,,,,,86.0,,,,,,,,,,,,,,
2463804251,441,10,2,52,21,drnln5nhp7dqype6j3upkoiqp,1,14.6,38.3,2022-09-24T13:41:16.998Z,2022-09-24T13:42:03Z,3800409863,233,466,3800408179,56,Back,3800408175,94,,,,,,,,,,,,,,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463804267,442,49,2,52,26,drnln5nhp7dqype6j3upkoiqp,1,5.1,32.4,2022-09-24T13:41:21.407Z,2022-09-24T13:41:21Z,,,,,,,,,,,,,,,,,,,,,,,,,2k7qjez21ghq91378ecc585w5,L. Teinturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463804283,443,1,2,52,26,drnln5nhp7dqype6j3upkoiqp,1,5.1,32.4,2022-09-24T13:41:21.702Z,2022-09-24T13:41:24Z,3800408301,212,16.6,3800408299,141,10.9,3800408295,56,Back,3800408297,140,12.5,3800408303,213,5.2,,,,,,,,,,2k7qjez21ghq91378ecc585w5,L. Teinturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463804287,444,1,2,52,27,drnln5nhp7dqype6j3upkoiqp,0,13.5,7.6,2022-09-24T13:41:22.382Z,2022-09-24T13:49:24Z,3800408323,140,17.7,3800408321,56,Back,3800408325,141,4.9,3800408329,213,5.9,3800408327,212,4.8,,,,,,,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463804279,467,61,2,52,28,axvm5zg0mk4bp06wpec9vw27e,1,83.1,91.7,2022-09-24T13:41:23.664Z,2022-09-24T13:41:23Z,3800408277,56,Left,,,,,,,,,,,,,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463804303,468,49,2,52,31,axvm5zg0mk4bp06wpec9vw27e,1,78.6,97.5,2022-09-24T13:41:26.610Z,2022-09-24T13:41:26Z,,,,,,,,,,,,,,,,,,,,,,,,,7lqdu42zczlrnowx70hu12sb9,L. Declercq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463804317,469,1,2,52,31,axvm5zg0mk4bp06wpec9vw27e,0,78.6,97.5,2022-09-24T13:41:27.011Z,2022-09-24T13:41:27Z,3800408427,141,90.9,3800408425,140,76.9,3800408429,212,4.8,3800408431,213,4.3,3800408423,56,Left,,,,,,,,,,7lqdu42zczlrnowx70hu12sb9,L. Declercq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463804329,445,8,2,52,32,drnln5nhp7dqype6j3upkoiqp,1,21.7,5,2022-09-24T13:41:27.485Z,2022-09-24T13:42:57Z,3800408509,56,Back,,,,,,,,,,,,,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463805117,480,49,2,52,33,axvm5zg0mk4bp06wpec9vw27e,1,93.3,94.6,2022-09-24T13:41:28.899Z,2022-09-24T13:44:30Z,,,,,,,,,,,,,,,,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463805121,481,1,2,52,35,axvm5zg0mk4bp06wpec9vw27e,1,92,96.9,2022-09-24T13:41:30.308Z,2022-09-24T13:44:52Z,3800414619,141,78.9,3800414615,56,Left,3800417029,210,15,3800417031,154,,3800414621,212,12.9,3800414623,213,4.4,3800414617,140,88.2,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463804347,470,15,2,52,36,axvm5zg0mk4bp06wpec9vw27e,1,85.7,69.7,2022-09-24T13:41:31.475Z,2022-09-24T13:44:52Z,3800417049,147,52.2,3800417035,29,,3800408599,56,Center,3800417047,146,98.8,3800417043,102,51.9,3800408597,64,,3800417039,55,481,3800417045,103,20.3,792nmu21pzzd6eak34jk1qlwq,M. Roth,3800408595,22,,,3800417037,154,3800416613,20,3800417219,233,3800417033,77,,,,,,446,,,,,,,,,,,,,,,,,,,,,,,,
2463804361,446,10,2,52,36,drnln5nhp7dqype6j3upkoiqp,1,2.1,48.7,2022-09-24T13:41:31.575Z,2022-09-24T13:44:52Z,3800417211,176,,3800417249,233,470,3800408667,178,,3800408669,182,,3800408671,56,Back,,,,,,,,,,3h1cw632st7suexo3fo6aremt,C. Perrault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463804387,447,52,2,52,41,drnln5nhp7dqype6j3upkoiqp,1,5,49.3,2022-09-24T13:41:37.118Z,2022-09-24T13:41:37Z,,,,,,,,,,,,,,,,,,,,,,,,,3h1cw632st7suexo3fo6aremt,C. Perrault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463804395,448,1,2,52,42,drnln5nhp7dqype6j3upkoiqp,1,4.7,48.2,2022-09-24T13:41:37.326Z,2022-09-24T13:49:16Z,3800408843,141,80.6,3800408863,287,,3800427173,1,,3800408837,123,,3800408847,213,0.7,3800408839,56,Back,3800408841,140,32.2,3800408845,212,36.3,3h1cw632st7suexo3fo6aremt,C. Perrault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463804407,449,1,2,52,44,drnln5nhp7dqype6j3upkoiqp,1,29.3,78.4,2022-09-24T13:41:40.078Z,2022-09-24T13:49:12Z,3800408933,56,Back,3800408937,140,45.0,3800408947,213,6.3,3800408945,212,16.5,3800408941,141,77.6,,,,,,,,,,9i6rsrclokuoxbbepiw0xehre,M. Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463804459,450,1,2,52,46,drnln5nhp7dqype6j3upkoiqp,1,45,77.6,2022-09-24T13:41:41.669Z,2022-09-24T13:41:46Z,3800409163,56,Back,3800409167,141,77.0,3800409165,140,36.8,3800409171,213,3.2,3800409169,212,8.6,,,,,,,,,,jbxmumw5e6sad0zo1hljqnl5,S. Cambot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
