id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/15/value,qualifier/16/value
2552295911,364,1,1,46,43,9s9jvki6htleffykj88qcpwpy,1,8.8,40.4,2023-05-21T11:17:35.642Z,2023-05-21T11:17:37Z,4296623049,140,9.6,4296623055,213,0.8,4296623045,3,,4296623053,212,1.3,4296623051,141,41.8,4296623047,56,Back,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552295923,365,44,1,46,44,9s9jvki6htleffykj88qcpwpy,1,8.6,43.9,2023-05-21T11:17:36.965Z,2023-05-21T11:17:38Z,4296623099,285,,4296623131,233,432,4296623097,56,Back,,,,,,,,,,,,,,,,dtl2shnzdg739pkag6fplb42y,M. Sieber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552295913,432,44,1,46,44,drnln5nhp7dqype6j3upkoiqp,0,91.4,56.1,2023-05-21T11:17:36.966Z,2023-05-21T11:17:38Z,4296623171,233,365,4296623063,286,,4296623061,56,Center,,,,,,,,,,,,,,,,3nahmpoi0glxeu95ip8hx8odm,A. Péniguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552295945,366,12,1,46,45,9s9jvki6htleffykj88qcpwpy,1,9.7,42.1,2023-05-21T11:17:37.450Z,2023-05-21T11:17:39Z,4296623241,213,5.2,4296623239,212,8.9,4296623233,56,Back,4296623237,141,30.7,4296623235,140,13.9,,,,,,,,,,dtl2shnzdg739pkag6fplb42y,M. Sieber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552295947,367,49,1,46,47,9s9jvki6htleffykj88qcpwpy,1,14.2,25,2023-05-21T11:17:39.403Z,2023-05-21T11:17:39Z,,,,,,,,,,,,,,,,,,,,,,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552296015,368,1,1,46,50,9s9jvki6htleffykj88qcpwpy,1,14.2,25,2023-05-21T11:17:42.666Z,2023-05-21T11:17:46Z,4296623605,213,6.0,4296623599,140,59.5,4296623607,1,,4296623601,141,6.2,4296623603,212,49.3,4296623597,56,Right,,,,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552296023,369,3,1,46,54,9s9jvki6htleffykj88qcpwpy,0,71.6,16.3,2023-05-21T11:17:46.730Z,2023-05-21T11:17:53Z,4296623645,286,,4296623643,56,Right,4296623905,233,433,,,,,,,,,,,,,,,,b0a55g6cu6u3fl9vbuvynx05,M. Tarrieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552296057,433,7,1,46,54,drnln5nhp7dqype6j3upkoiqp,1,28.4,83.7,2023-05-21T11:17:46.731Z,2023-05-21T11:17:53Z,4296623889,233,369,4296623847,56,Back,4296623849,285,,,,,,,,,,,,,,,,,2k7qjez21ghq91378ecc585w5,L. Teinturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552296063,434,49,1,47,0,drnln5nhp7dqype6j3upkoiqp,1,36.5,71.5,2023-05-21T11:17:52.301Z,2023-05-21T11:17:52Z,,,,,,,,,,,,,,,,,,,,,,,,,1eo54huy053pgofiws2n36s16,N. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552296073,435,1,1,47,0,drnln5nhp7dqype6j3upkoiqp,1,36.5,71.5,2023-05-21T11:17:52.314Z,2023-05-21T11:17:53Z,4296623927,56,Back,4296623935,213,5.2,4296623931,141,48.2,4296623933,212,18.1,4296623929,140,44.8,,,,,,,,,,1eo54huy053pgofiws2n36s16,N. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552296133,436,1,1,47,1,drnln5nhp7dqype6j3upkoiqp,1,44.8,48.2,2023-05-21T11:17:53.262Z,2023-05-21T11:18:02Z,4296624299,213,0.6,4296624291,56,Center,4296624293,140,63.0,4296624297,212,23.2,4296624295,141,67.5,,,,,,,,,,3vpsxb6kzdffwgumf9mfcmms5,A. Lahmari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552296139,437,50,1,47,8,drnln5nhp7dqype6j3upkoiqp,1,68.4,55.3,2023-05-21T11:18:00.713Z,2023-05-21T11:18:04Z,4296624335,56,Center,4296624421,233,370,4296624337,286,,,,,,,,,,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552296143,370,7,1,47,8,9s9jvki6htleffykj88qcpwpy,0,31.6,44.7,2023-05-21T11:18:00.714Z,2023-05-21T11:18:04Z,4296624403,233,437,4296624383,285,,4296624381,56,Back,,,,,,,,,,,,,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552296169,371,30,1,47,14,9s9jvki6htleffykj88qcpwpy,1,0,0,2023-05-21T11:18:06.619Z,2023-05-21T11:18:06Z,4296624509,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552296167,438,30,1,47,14,drnln5nhp7dqype6j3upkoiqp,1,0,0,2023-05-21T11:18:06.619Z,2023-05-21T11:43:06Z,4296624507,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552303389,372,32,2,45,0,9s9jvki6htleffykj88qcpwpy,1,0,0,2023-05-21T11:33:22.326Z,2023-05-21T11:33:22Z,4296659681,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552303399,439,32,2,45,0,drnln5nhp7dqype6j3upkoiqp,1,0,0,2023-05-21T11:33:22.326Z,2023-05-21T11:33:24Z,4296659713,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552303461,440,1,2,45,0,drnln5nhp7dqype6j3upkoiqp,1,50.1,49.9,2023-05-21T11:33:22.426Z,2023-05-21T11:33:27Z,4296659959,213,3.6,4296659957,212,30.7,4296659961,279,S,4296659951,56,Back,4296659953,140,23.9,4296659955,141,29.7,,,,,,,3nahmpoi0glxeu95ip8hx8odm,A. Péniguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552303487,441,1,2,45,4,drnln5nhp7dqype6j3upkoiqp,1,23.1,25.6,2023-05-21T11:33:27.106Z,2023-05-21T11:34:01Z,4296660101,56,Back,4296660103,140,28.1,4296660105,141,9.4,4296660111,213,5.2,4296660109,212,12.2,,,,,,,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552303507,442,1,2,45,6,drnln5nhp7dqype6j3upkoiqp,1,28.1,9.4,2023-05-21T11:33:29.234Z,2023-05-21T11:33:30Z,4296660181,212,11.5,4296660185,213,2.1,4296660175,140,22.4,4296660177,141,23.9,4296660173,56,Back,,,,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552303545,443,1,2,45,7,drnln5nhp7dqype6j3upkoiqp,1,22.4,24.4,2023-05-21T11:33:30.315Z,2023-05-21T11:33:33Z,4296660337,213,0.5,4296660331,140,34.3,4296660333,141,35.4,4296660329,56,Back,4296660335,212,14.6,,,,,,,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552303595,444,1,2,45,10,drnln5nhp7dqype6j3upkoiqp,1,30.9,40.6,2023-05-21T11:33:33.162Z,2023-05-21T11:33:37Z,4296660533,141,64.9,4296660531,140,24.4,4296660529,56,Back,4296660537,213,2.0,4296660535,212,17.9,,,,,,,,,,1eo54huy053pgofiws2n36s16,N. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552303619,445,1,2,45,14,drnln5nhp7dqype6j3upkoiqp,1,22.6,71.1,2023-05-21T11:33:37.234Z,2023-05-21T11:33:39Z,4296660655,212,27.0,4296660657,213,0.6,4296660651,140,44.1,4296660653,141,93.0,4296660649,56,Back,,,,,,,,,,eafhhlki76tgbbrwgeof4spyi,E. Jézéquel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552303647,446,1,2,45,17,drnln5nhp7dqype6j3upkoiqp,1,42.8,93.5,2023-05-21T11:33:39.378Z,2023-05-21T11:33:41Z,4296660771,213,4.6,4296660763,56,Back,4296660767,141,75.6,4296660765,140,41.3,4296660769,212,12.3,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552303693,447,1,2,45,19,drnln5nhp7dqype6j3upkoiqp,1,44.1,81.4,2023-05-21T11:33:41.330Z,2023-05-21T11:33:44Z,4296660979,56,Left,4296660983,141,97.4,4296660981,140,52.1,4296660987,213,0.9,4296660985,212,13.7,,,,,,,,,,1eo54huy053pgofiws2n36s16,N. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552303725,448,1,2,45,22,drnln5nhp7dqype6j3upkoiqp,1,43,91.2,2023-05-21T11:33:44.618Z,2023-05-21T11:33:46Z,4296661125,212,18.8,4296661121,140,25.3,4296661123,141,86.6,4296661127,213,3.3,4296661119,56,Back,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552303777,449,1,2,45,24,drnln5nhp7dqype6j3upkoiqp,1,25.3,86.6,2023-05-21T11:33:46.835Z,2023-05-21T11:33:49Z,4296661363,141,92.4,4296661361,140,38.9,4296661367,213,0.3,4296661365,212,14.8,4296661359,56,Back,,,,,,,,,,eafhhlki76tgbbrwgeof4spyi,E. Jézéquel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552303807,450,1,2,45,27,drnln5nhp7dqype6j3upkoiqp,1,34.2,73.3,2023-05-21T11:33:49.731Z,2023-05-21T11:33:52Z,4296661499,56,Back,4296661505,212,14.0,4296661503,141,88.3,4296661501,140,25.1,4296661507,213,2.3,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552303863,451,1,2,45,29,drnln5nhp7dqype6j3upkoiqp,1,25.6,85.6,2023-05-21T11:33:52.018Z,2023-05-21T11:33:55Z,4296661737,56,Left,4296661735,155,,4296661747,1,,4296661743,212,47.6,4296661741,141,87.4,4296661745,213,0.0,4296661739,140,70.9,,,,eafhhlki76tgbbrwgeof4spyi,E. Jézéquel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552303869,452,61,2,45,33,drnln5nhp7dqype6j3upkoiqp,0,76.9,93,2023-05-21T11:33:55.827Z,2023-05-21T11:33:56Z,4296661761,56,Left,,,,,,,,,,,,,,,,,,,,,,3nahmpoi0glxeu95ip8hx8odm,A. Péniguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552303887,373,5,2,45,34,9s9jvki6htleffykj88qcpwpy,1,21.2,-1.4,2023-05-21T11:33:56.417Z,2023-05-21T11:33:58Z,4296661805,347,,4296661893,233,453,4296661803,56,Back,,,,,,,,,,,,,,,,b0a55g6cu6u3fl9vbuvynx05,M. Tarrieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552303897,453,5,2,45,34,drnln5nhp7dqype6j3upkoiqp,0,78.8,101.4,2023-05-21T11:33:56.417Z,2023-05-21T11:42:53Z,4296661897,233,373,4296661847,347,,4296661843,56,Left,,,,,,,,,,,,,,,,3nahmpoi0glxeu95ip8hx8odm,A. Péniguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552304053,374,1,2,45,45,9s9jvki6htleffykj88qcpwpy,1,26.6,0,2023-05-21T11:34:08.158Z,2023-05-21T11:34:09Z,4296662535,107,,4296662537,56,Back,4296662545,213,0.8,4296662539,140,34.9,4296662541,141,12.9,4296662543,212,13.0,,,,,,,6xu7shoi00qiogo7akqo1xsrt,C. Canon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552304087,375,1,2,45,47,9s9jvki6htleffykj88qcpwpy,1,32.1,12.5,2023-05-21T11:34:09.582Z,2023-05-21T11:34:11Z,4296662703,213,4.1,4296662701,212,5.8,4296662699,141,5.5,4296662695,56,Back,4296662697,140,29.0,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552304111,376,1,2,45,48,9s9jvki6htleffykj88qcpwpy,0,28.4,6.2,2023-05-21T11:34:11.310Z,2023-05-21T11:34:12Z,4296662793,213,0.3,4296662791,212,4.3,4296662787,140,32.3,4296662785,56,Back,4296662789,141,7.9,4296662829,286,,4296662825,233,454,4296662823,236,,6xu7shoi00qiogo7akqo1xsrt,C. Canon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552304113,454,74,2,45,48,drnln5nhp7dqype6j3upkoiqp,1,66.5,94.2,2023-05-21T11:34:11.311Z,2023-05-21T11:43:40Z,4296662859,233,376,4296662795,56,Left,4296662797,285,,,,,,,,,,,,,,,,,jbxmumw5e6sad0zo1hljqnl5,S. Cambot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552304165,377,5,2,45,50,9s9jvki6htleffykj88qcpwpy,1,31.2,-1.4,2023-05-21T11:34:12.858Z,2023-05-21T11:42:53Z,4296663079,233,455,4296663031,56,Back,4296663033,347,,,,,,,,,,,,,,,,,6xu7shoi00qiogo7akqo1xsrt,C. Canon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552304123,455,5,2,45,50,drnln5nhp7dqype6j3upkoiqp,0,68.8,101.4,2023-05-21T11:34:12.858Z,2023-05-21T11:34:15Z,4296662863,56,Left,4296662865,347,,4296663091,233,377,,,,,,,,,,,,,,,,jbxmumw5e6sad0zo1hljqnl5,S. Cambot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552304247,378,1,2,45,57,9s9jvki6htleffykj88qcpwpy,1,33,0,2023-05-21T11:34:19.949Z,2023-05-21T11:34:21Z,4296663407,1,,4296663399,140,55.2,4296663403,212,24.4,4296663401,141,9.7,4296663405,213,0.3,4296663395,107,,4296663397,56,Right,,,,6xu7shoi00qiogo7akqo1xsrt,C. Canon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552304261,379,1,2,45,58,9s9jvki6htleffykj88qcpwpy,0,55.2,9.7,2023-05-21T11:34:21.247Z,2023-05-21T11:34:22Z,4296663447,212,6.6,4296663443,140,61.5,4296663441,56,Right,4296663445,141,9.4,4296663439,168,,4296663437,3,,4296663449,213,6.3,,,,b0a55g6cu6u3fl9vbuvynx05,M. Tarrieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552304267,456,8,2,45,59,drnln5nhp7dqype6j3upkoiqp,1,32.2,91.8,2023-05-21T11:34:22.036Z,2023-05-21T11:34:31Z,4296663477,56,Back,,,,,,,,,,,,,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552304295,457,49,2,46,2,drnln5nhp7dqype6j3upkoiqp,1,36.8,80.5,2023-05-21T11:34:24.602Z,2023-05-21T11:34:24Z,,,,,,,,,,,,,,,,,,,,,,,,,1eo54huy053pgofiws2n36s16,N. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552304355,458,1,2,46,2,drnln5nhp7dqype6j3upkoiqp,1,36.8,80.5,2023-05-21T11:34:24.650Z,2023-05-21T11:34:27Z,4296663889,212,16.7,4296663883,56,Back,4296663891,213,3.4,4296663887,141,73.9,4296663885,140,21.5,,,,,,,,,,1eo54huy053pgofiws2n36s16,N. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552304429,459,1,2,46,5,drnln5nhp7dqype6j3upkoiqp,1,22.6,72,2023-05-21T11:34:27.859Z,2023-05-21T11:34:35Z,4296664257,56,Back,4296664263,212,29.2,4296664261,141,29.7,4296664265,213,4.9,4296664259,140,27.4,,,,,,,,,,eafhhlki76tgbbrwgeof4spyi,E. Jézéquel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552304479,460,1,2,46,12,drnln5nhp7dqype6j3upkoiqp,1,53.4,24,2023-05-21T11:34:34.898Z,2023-05-21T11:34:37Z,4296664489,141,3.5,4296664483,56,Right,4296664491,212,15.8,4296664493,213,5.2,4296664485,140,60.4,,,,,,,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552304495,380,45,2,46,15,9s9jvki6htleffykj88qcpwpy,0,40.2,93.6,2023-05-21T11:34:37.650Z,2023-05-21T11:34:39Z,4296664591,285,,4296664697,233,461,4296664589,56,Back,,,,,,,,,,,,,,,,56n1erg5gb7fq7ab8hz42bug9,A. Lamontagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552304505,461,3,2,46,15,drnln5nhp7dqype6j3upkoiqp,1,59.8,6.4,2023-05-21T11:34:37.650Z,2023-05-21T11:34:38Z,4296664677,233,380,4296664629,56,Right,4296664631,286,,,,,,,,,,,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552304561,462,1,2,46,16,drnln5nhp7dqype6j3upkoiqp,1,56.2,15.2,2023-05-21T11:34:38.338Z,2023-05-21T11:34:41Z,4296664859,212,3.2,4296664855,140,57.1,4296664857,141,19.7,4296664853,56,Right,4296664861,213,1.3,,,,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552304589,463,1,2,46,19,drnln5nhp7dqype6j3upkoiqp,1,56.3,20.1,2023-05-21T11:34:41.347Z,2023-05-21T11:34:43Z,4296664977,141,14.9,4296664973,56,Back,4296664975,140,39.4,4296664981,213,3.3,4296664979,212,18.1,,,,,,,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552304615,464,1,2,46,20,drnln5nhp7dqype6j3upkoiqp,1,45,19.4,2023-05-21T11:34:43.290Z,2023-05-21T11:34:44Z,4296665075,56,Center,4296665077,140,58.7,4296665089,213,0.4,4296665079,141,29.5,4296665085,212,15.9,,,,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552304637,465,1,2,46,22,drnln5nhp7dqype6j3upkoiqp,1,58.7,29.5,2023-05-21T11:34:44.482Z,2023-05-21T11:34:46Z,4296665221,156,,4296665199,213,3.4,4296665197,212,24.5,4296665191,56,Back,4296665193,140,36.1,4296665195,141,20.7,,,,,,,1eo54huy053pgofiws2n36s16,N. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552304699,466,1,2,46,25,drnln5nhp7dqype6j3upkoiqp,1,36.1,23.1,2023-05-21T11:34:48.178Z,2023-05-21T11:34:50Z,4296665435,140,46.5,4296665437,141,49.4,4296665433,56,Back,4296665439,212,21.0,4296665441,213,1.0,,,,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552304755,467,1,2,46,28,drnln5nhp7dqype6j3upkoiqp,1,46.5,49.4,2023-05-21T11:34:50.396Z,2023-05-21T11:34:53Z,4296665655,56,Back,4296665663,213,4.3,4296665661,212,9.0,4296665657,140,43.4,4296665659,141,37.0,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552304815,468,1,2,46,31,drnln5nhp7dqype6j3upkoiqp,1,52.7,29.2,2023-05-21T11:34:53.738Z,2023-05-21T11:34:57Z,4296665931,56,Right,4296665933,140,65.4,4296665937,212,21.4,4296665935,141,4.6,4296665939,213,5.4,,,,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552304843,469,1,2,46,35,drnln5nhp7dqype6j3upkoiqp,1,67.8,5,2023-05-21T11:34:57.635Z,2023-05-21T11:34:59Z,4296666033,56,Right,4296666037,140,58.6,4296666039,141,17.3,4296666041,212,12.8,4296666043,213,2.4,,,,,,,,,,3vpsxb6kzdffwgumf9mfcmms5,A. Lahmari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552304859,470,1,2,46,37,drnln5nhp7dqype6j3upkoiqp,1,58.6,17.3,2023-05-21T11:34:59.787Z,2023-05-21T11:35:00Z,4296666107,212,8.9,4296666103,140,65.3,4296666101,56,Right,4296666105,141,9.2,4296666109,213,5.6,,,,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552304863,471,1,2,46,38,drnln5nhp7dqype6j3upkoiqp,0,65.3,9.2,2023-05-21T11:35:00.474Z,2023-05-21T11:35:00Z,4296666129,140,82.9,4296666133,212,18.5,4296666131,141,8.2,4296666135,213,6.2,4296666127,56,Right,,,,,,,,,,3vpsxb6kzdffwgumf9mfcmms5,A. Lahmari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552304873,381,49,2,46,38,9s9jvki6htleffykj88qcpwpy,1,24,84.5,2023-05-21T11:35:01.310Z,2023-05-21T11:35:01Z,,,,,,,,,,,,,,,,,,,,,,,,,50ph0tkxvrb3syo76y5bjbcut,A. Pierre-Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552304913,382,1,2,46,39,9s9jvki6htleffykj88qcpwpy,1,24,84.5,2023-05-21T11:35:01.629Z,2023-05-21T11:35:03Z,4296666357,212,6.7,4296666351,56,Back,4296666353,140,28.6,4296666355,141,91.4,4296666359,213,0.8,,,,,,,,,,50ph0tkxvrb3syo76y5bjbcut,A. Pierre-Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552304995,383,1,2,46,40,9s9jvki6htleffykj88qcpwpy,1,31.9,95.6,2023-05-21T11:35:03.134Z,2023-05-21T11:35:08Z,4296666705,140,34.9,4296666707,141,88.7,4296666703,56,Back,4296666709,212,5.7,4296666711,213,5.3,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552304999,384,50,2,46,45,9s9jvki6htleffykj88qcpwpy,1,58,89.7,2023-05-21T11:35:08.270Z,2023-05-21T11:35:10Z,4296666725,286,,4296666723,56,Left,4296666881,233,472,,,,,,,,,,,,,,,,50ph0tkxvrb3syo76y5bjbcut,A. Pierre-Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552305005,472,7,2,46,45,drnln5nhp7dqype6j3upkoiqp,0,42,10.3,2023-05-21T11:35:08.271Z,2023-05-21T11:35:09Z,4296666781,285,,4296666779,56,Back,4296666847,233,384,,,,,,,,,,,,,,,,2k7qjez21ghq91378ecc585w5,L. Teinturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552305065,385,1,2,46,47,9s9jvki6htleffykj88qcpwpy,1,54.4,88.4,2023-05-21T11:35:09.422Z,2023-05-21T11:35:12Z,4296667049,140,48.5,4296667053,212,6.2,4296667047,56,Back,4296667051,141,89.1,4296667055,213,3.1,,,,,,,,,,50ph0tkxvrb3syo76y5bjbcut,A. Pierre-Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552305075,386,1,2,46,50,9s9jvki6htleffykj88qcpwpy,0,55.9,87.8,2023-05-21T11:35:12.494Z,2023-05-21T11:35:13Z,4296667089,141,82.4,4296667091,212,4.3,4296667093,213,5.3,4296667087,140,58.0,4296667085,56,Left,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552305091,473,61,2,46,51,drnln5nhp7dqype6j3upkoiqp,1,38.5,16.7,2023-05-21T11:35:13.843Z,2023-05-21T11:35:13Z,4296667159,56,Back,,,,,,,,,,,,,,,,,,,,,,2k7qjez21ghq91378ecc585w5,L. Teinturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552305191,474,49,2,46,57,drnln5nhp7dqype6j3upkoiqp,1,34.2,48.5,2023-05-21T11:35:20.244Z,2023-05-21T11:35:20Z,,,,,,,,,,,,,,,,,,,,,,,,,jbxmumw5e6sad0zo1hljqnl5,S. Cambot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552305229,475,1,2,46,58,drnln5nhp7dqype6j3upkoiqp,1,34.2,48.5,2023-05-21T11:35:20.331Z,2023-05-21T11:35:21Z,4296667769,56,Back,4296667777,213,4.5,4296667773,141,32.4,4296667771,140,31.6,4296667775,212,11.3,,,,,,,,,,jbxmumw5e6sad0zo1hljqnl5,S. Cambot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552305245,476,1,2,46,59,drnln5nhp7dqype6j3upkoiqp,1,31.6,32.4,2023-05-21T11:35:21.843Z,2023-05-21T11:35:22Z,4296667839,56,Back,4296667845,212,17.1,4296667841,140,44.0,4296667843,141,48.8,4296667847,213,0.7,,,,,,,,,,1eo54huy053pgofiws2n36s16,N. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552305277,477,1,2,47,0,drnln5nhp7dqype6j3upkoiqp,0,44,48.8,2023-05-21T11:35:22.554Z,2023-05-21T11:35:29Z,4296668003,213,6.2,4296668001,212,3.9,4296667999,141,48.4,4296668059,236,,4296667997,140,47.7,4296668061,233,387,4296667995,56,Back,4296668065,286,,jbxmumw5e6sad0zo1hljqnl5,S. Cambot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552305285,387,74,2,47,0,9s9jvki6htleffykj88qcpwpy,1,52.1,53,2023-05-21T11:35:22.555Z,2023-05-21T11:43:40Z,4296668075,233,477,4296668041,56,Center,4296668043,285,,,,,,,,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
