id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2526111139,143,1,1,13,19,drnln5nhp7dqype6j3upkoiqp,0,29.5,81.4,2023-03-31T19:14:42.370Z,2023-03-31T19:14:45Z,4150328569,140,52.5,4150328575,213,0.4,4150328567,56,Left,4150328573,212,26.3,4150328571,141,96.9,,,,,,,,,,7oqvkyby3x041hlfoxo5bkxlg,W. Pacaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526111209,144,4,1,13,23,drnln5nhp7dqype6j3upkoiqp,1,47.2,96.6,2023-03-31T19:14:46.673Z,2023-03-31T19:14:51Z,4150328949,13,,4150328955,152,,4150329023,233,156,4150328951,294,,4150328957,286,,4150328953,56,Back,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526111215,156,4,1,13,23,bdfjkux9o0vtsdig5zsbhtysq,0,52.8,3.4,2023-03-31T19:14:46.674Z,2023-03-31T19:22:00Z,4150328969,13,,4150328977,285,,4150328973,56,Right,4150328971,294,,4150328975,152,,4150329167,233,144,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526111767,145,1,1,13,56,drnln5nhp7dqype6j3upkoiqp,0,47.1,97.8,2023-03-31T19:15:19.482Z,2023-03-31T19:15:21Z,4150331821,152,,4150331817,5,,4150331823,56,Center,4150331827,141,74.2,4150331819,155,,4150331825,140,81.6,4150331829,212,39.6,4150331833,1,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,4150331831,213,,,,,,,,,,,,5.9,,,,,,,,,,,,,,,,,
2526111835,157,1,1,13,58,bdfjkux9o0vtsdig5zsbhtysq,1,21.1,24.9,2023-03-31T19:15:22.157Z,2023-03-31T19:15:23Z,4150332155,212,16.3,4150332153,141,8.3,4150332157,213,5.5,4150332151,140,32.3,4150332149,56,Back,4150332147,3,,,,,,,,byu5qg9zlu5w1e234xl2058iy,C. Ould Hocine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526111857,158,1,1,14,0,bdfjkux9o0vtsdig5zsbhtysq,0,32.3,8.3,2023-03-31T19:15:23.502Z,2023-03-31T19:15:24Z,4150332275,56,Back,4150332279,141,5.5,4150332283,213,6.1,4150332277,140,42.3,4150332281,212,10.7,4150332273,3,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526111863,146,8,1,14,1,drnln5nhp7dqype6j3upkoiqp,1,53.3,96.8,2023-03-31T19:15:24.922Z,2023-03-31T19:15:25Z,4150332307,56,Left,,,,,,,,,,,,,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526111869,147,49,1,14,2,drnln5nhp7dqype6j3upkoiqp,1,54.6,95.9,2023-03-31T19:15:25.532Z,2023-03-31T19:15:25Z,,,,,,,,,,,,,,,,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526111903,148,3,1,14,3,drnln5nhp7dqype6j3upkoiqp,1,61.2,91.2,2023-03-31T19:15:26.610Z,2023-03-31T19:15:28Z,4150332507,286,,4150332675,233,159,4150332505,56,Left,,,,,,,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526111925,159,45,1,14,3,bdfjkux9o0vtsdig5zsbhtysq,0,38.8,8.8,2023-03-31T19:15:26.610Z,2023-03-31T19:22:21Z,4150332591,285,,4150332719,233,148,4150332589,56,Back,,,,,,,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526111913,149,3,1,14,4,drnln5nhp7dqype6j3upkoiqp,0,61.5,86.1,2023-03-31T19:15:27.372Z,2023-03-31T19:23:09Z,4150332547,286,,4150374567,233,161,4150332545,56,Left,,,,,,,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526112013,161,7,1,14,4,bdfjkux9o0vtsdig5zsbhtysq,0,38.5,13.9,2023-03-31T19:15:27.373Z,2023-03-31T19:23:08Z,4150333071,285,,4150374537,233,149,4150333069,56,Back,,,,,,,,,,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526111991,160,1,1,14,6,bdfjkux9o0vtsdig5zsbhtysq,0,31.8,25.6,2023-03-31T19:15:30.165Z,2023-03-31T19:23:23Z,4150332949,56,Back,4150332947,157,,4150332961,1,,4150332955,212,5.6,4150332951,140,36.7,4150332957,213,5.9,4150332953,141,22.2,,,,7d4y77nkrn4w4dht1c4vr28yx,D. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526111983,150,61,1,14,7,drnln5nhp7dqype6j3upkoiqp,1,55.9,78.5,2023-03-31T19:15:30.231Z,2023-03-31T19:23:48Z,4150332895,56,Center,,,,,,,,,,,,,,,,,,,,,,jbxmumw5e6sad0zo1hljqnl5,S. Cambot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526112083,151,1,1,14,8,drnln5nhp7dqype6j3upkoiqp,1,60.1,72.1,2023-03-31T19:15:31.690Z,2023-03-31T19:24:06Z,4150333465,141,61.2,4150333469,213,5.6,4150333463,140,69.4,4150333467,212,12.3,4150333461,56,Center,,,,,,,,,,7oqvkyby3x041hlfoxo5bkxlg,W. Pacaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526112107,152,1,1,14,11,drnln5nhp7dqype6j3upkoiqp,1,67.4,66.1,2023-03-31T19:15:34.809Z,2023-03-31T19:24:09Z,4150333579,212,6.7,4150333575,140,61.8,4150333573,56,Center,4150333581,213,2.6,4150333577,141,70.9,,,,,,,,,,3nahmpoi0glxeu95ip8hx8odm,A. Péniguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526122207,246,1,1,14,11,drnln5nhp7dqype6j3upkoiqp,0,61.5,67.2,2023-03-31T19:15:34.821Z,2023-03-31T19:26:17Z,4150390767,213,0,4150390763,141,67.2,4150390761,140,87.9,4150390765,212,27.7,4150390759,56,Center,,,,,,,,,,7oqvkyby3x041hlfoxo5bkxlg,W. Pacaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526112103,162,49,1,14,12,bdfjkux9o0vtsdig5zsbhtysq,1,13.8,27.6,2023-03-31T19:15:35.679Z,2023-03-31T19:15:35Z,,,,,,,,,,,,,,,,,,,,,,,,,2f1e295qn6s9l5d6v1degrizt,C. Nnadozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526112129,163,1,1,14,12,bdfjkux9o0vtsdig5zsbhtysq,1,11.7,32.8,2023-03-31T19:15:35.901Z,2023-03-31T19:25:08Z,4150382789,56,Back,4150382793,141,21.1,4150382797,213,5.3,4150382791,140,16.9,4150382795,212,9.6,,,,,,,,,,2f1e295qn6s9l5d6v1degrizt,C. Nnadozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526112131,164,1,1,14,12,bdfjkux9o0vtsdig5zsbhtysq,1,18.4,27.2,2023-03-31T19:15:36.045Z,2023-03-31T19:25:10Z,4150385191,213,2.1,4150385185,140,11.2,4150385189,212,14.1,4150385183,56,Back,4150385187,141,44.7,,,,,,,,,,byu5qg9zlu5w1e234xl2058iy,C. Ould Hocine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526112121,153,43,1,14,12,drnln5nhp7dqype6j3upkoiqp,1,0,0,2023-03-31T19:15:36.118Z,2023-03-31T19:25:24Z,4150333647,141,76.7,4150333643,56,Center,4150387009,144,1,4150333645,140,85.9,4150333649,212,25.6,4150333651,213,0.2,,,,,,,7oqvkyby3x041hlfoxo5bkxlg,W. Pacaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526112297,165,1,1,14,22,bdfjkux9o0vtsdig5zsbhtysq,1,14.1,53.6,2023-03-31T19:15:45.542Z,2023-03-31T19:15:47Z,4150334595,140,20.0,4150334607,213,1.2,4150334601,141,74.8,4150334605,212,15.7,4150334589,56,Back,,,,,,,,,,2f1e295qn6s9l5d6v1degrizt,C. Nnadozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526112385,166,1,1,14,24,bdfjkux9o0vtsdig5zsbhtysq,1,20.3,75.1,2023-03-31T19:15:47.534Z,2023-03-31T19:15:53Z,4150335131,56,Back,4150335137,212,20.6,4150335133,140,9.4,4150335139,213,4.1,4150335135,141,50.0,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526112417,167,1,1,14,29,bdfjkux9o0vtsdig5zsbhtysq,1,9,42.8,2023-03-31T19:15:52.973Z,2023-03-31T19:15:54Z,4150335297,140,25.6,4150335303,213,5.3,4150335301,212,31.6,4150335299,141,4.1,4150335295,56,Back,,,,,,,,,,2f1e295qn6s9l5d6v1degrizt,C. Nnadozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526112465,168,1,1,14,31,bdfjkux9o0vtsdig5zsbhtysq,1,25.6,4.1,2023-03-31T19:15:54.605Z,2023-03-31T19:15:57Z,4150335555,213,0.5,4150335549,140,32.4,4150335553,212,8.0,4150335551,141,9.5,4150335547,56,Back,,,,,,,,,,byu5qg9zlu5w1e234xl2058iy,C. Ould Hocine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526112495,169,1,1,14,34,bdfjkux9o0vtsdig5zsbhtysq,1,32.4,9.5,2023-03-31T19:15:57.261Z,2023-03-31T19:26:33Z,4150335715,213,4.8,4150335707,56,Back,4150335713,212,4.1,4150335709,140,32.7,4150335711,141,3.5,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526112557,170,1,1,14,35,bdfjkux9o0vtsdig5zsbhtysq,0,32.7,3.5,2023-03-31T19:15:58.807Z,2023-03-31T19:26:37Z,4150336031,56,Right,4150336037,141,18.6,4150336033,140,63.7,4150336051,1,,4150336029,155,,4150336047,213,0.3,4150336041,212,34.1,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526112581,154,49,1,14,39,drnln5nhp7dqype6j3upkoiqp,1,28.8,84.4,2023-03-31T19:16:02.339Z,2023-03-31T19:16:02Z,,,,,,,,,,,,,,,,,,,,,,,,,eafhhlki76tgbbrwgeof4spyi,E. Jézéquel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526112649,155,1,1,14,39,drnln5nhp7dqype6j3upkoiqp,1,28.8,84.4,2023-03-31T19:16:02.802Z,2023-03-31T19:16:05Z,4150336555,56,Back,4150336559,140,25.3,4150336565,212,13.8,4150336567,213,4.4,4150336563,141,64.9,,,,,,,,,,eafhhlki76tgbbrwgeof4spyi,E. Jézéquel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526112675,156,1,1,14,42,drnln5nhp7dqype6j3upkoiqp,1,23.3,48.7,2023-03-31T19:16:05.866Z,2023-03-31T19:16:07Z,4150336711,213,5.0,4150336705,140,29.1,4150336709,212,22.2,4150336703,56,Back,4150336707,141,17.3,,,,,,,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526112697,157,1,1,14,44,drnln5nhp7dqype6j3upkoiqp,1,29.1,17.3,2023-03-31T19:16:07.562Z,2023-03-31T19:16:09Z,4150336839,56,Back,4150336841,140,40.7,4150336847,213,5.7,4150336843,141,5.2,4150336845,212,14.7,,,,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526112707,158,1,1,14,45,drnln5nhp7dqype6j3upkoiqp,0,40.7,5.2,2023-03-31T19:16:09.130Z,2023-03-31T19:16:10Z,4150336893,140,40.9,4150336897,212,8.9,4150336891,56,Back,4150336899,213,1.5,4150336895,141,18.3,,,,,,,,,,2k7qjez21ghq91378ecc585w5,L. Teinturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526112717,171,49,1,14,47,bdfjkux9o0vtsdig5zsbhtysq,1,57.4,85.1,2023-03-31T19:16:10.894Z,2023-03-31T19:16:11Z,,,,,,,,,,,,,,,,,,,,,,,,,7d4y77nkrn4w4dht1c4vr28yx,D. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526112739,172,1,1,14,48,bdfjkux9o0vtsdig5zsbhtysq,0,57.1,85,2023-03-31T19:16:11.270Z,2023-03-31T19:16:11Z,4150337055,141,85.3,4150337053,140,58.9,4150337057,212,1.9,4150337051,56,Left,4150337061,213,0.1,,,,,,,,,,7d4y77nkrn4w4dht1c4vr28yx,D. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526112753,159,61,1,14,49,drnln5nhp7dqype6j3upkoiqp,1,36,14.1,2023-03-31T19:16:12.241Z,2023-03-31T19:16:12Z,4150337119,56,Back,,,,,,,,,,,,,,,,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526112799,160,5,1,14,49,drnln5nhp7dqype6j3upkoiqp,0,54.2,-2,2023-03-31T19:16:12.831Z,2023-03-31T19:49:44Z,4150337397,233,173,4150337329,347,,4150337327,56,Right,,,,,,,,,,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526112773,173,5,1,14,49,bdfjkux9o0vtsdig5zsbhtysq,1,45.8,102,2023-03-31T19:16:12.831Z,2023-03-31T19:16:15Z,4150337209,347,,4150337377,233,160,4150337207,56,Back,,,,,,,,,,,,,,,,7d4y77nkrn4w4dht1c4vr28yx,D. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526113063,174,1,1,15,3,bdfjkux9o0vtsdig5zsbhtysq,1,52.6,100,2023-03-31T19:16:27.093Z,2023-03-31T19:16:28Z,4150338819,213,5.5,4150338815,141,95.4,4150338813,140,56.8,4150338817,212,6.2,4150338811,56,Left,4150338809,107,,,,,,,,ocdptd87q86ed74lanyfdij8,L. Bogaert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526113085,175,1,1,15,4,bdfjkux9o0vtsdig5zsbhtysq,1,56.8,95.4,2023-03-31T19:16:27.989Z,2023-03-31T19:16:30Z,4150338945,140,51.0,4150338949,212,6.3,4150338951,213,2.9,4150338943,56,Left,4150338947,141,97.7,,,,,,,,,,1rsg1y7lx0ruqcwgj6c6oovdh,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526113155,176,1,1,15,7,bdfjkux9o0vtsdig5zsbhtysq,1,51,97.7,2023-03-31T19:16:30.245Z,2023-03-31T19:16:34Z,4150339299,212,13.9,4150339295,140,38.7,4150339301,213,3.5,4150339297,141,90.2,4150339293,56,Back,,,,,,,,,,ocdptd87q86ed74lanyfdij8,L. Bogaert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526113193,177,1,1,15,11,bdfjkux9o0vtsdig5zsbhtysq,1,36.8,77.2,2023-03-31T19:16:34.413Z,2023-03-31T19:16:37Z,4150339513,140,36.4,4150339517,212,25.5,4150339511,56,Back,4150339519,213,4.7,4150339515,141,39.7,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526113269,178,1,1,15,13,bdfjkux9o0vtsdig5zsbhtysq,1,36.5,36,2023-03-31T19:16:36.917Z,2023-03-31T19:16:41Z,4150339947,212,31.1,4150339943,140,58.4,4150339941,56,Right,4150339945,141,5.3,4150339949,213,5.5,,,,,,,,,,byu5qg9zlu5w1e234xl2058iy,C. Ould Hocine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526113339,179,1,1,15,18,bdfjkux9o0vtsdig5zsbhtysq,1,66,3.7,2023-03-31T19:16:41.437Z,2023-03-31T19:16:45Z,4150340315,213,6.3,4150340307,56,Right,4150340313,212,7.1,4150340311,141,3.5,4150340309,140,72.8,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526113375,180,43,1,15,22,bdfjkux9o0vtsdig5zsbhtysq,1,0,0,2023-03-31T19:16:45.510Z,2023-03-31T19:16:52Z,4150341089,144,3,4150340497,286,0,4150340495,56,Center,,,,,,,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526113381,181,61,1,15,23,bdfjkux9o0vtsdig5zsbhtysq,1,69.2,27.7,2023-03-31T19:16:46.947Z,2023-03-31T19:27:09Z,4150340513,56,Center,,,,,,,,,,,,,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526113435,182,1,1,15,24,bdfjkux9o0vtsdig5zsbhtysq,1,68.7,34,2023-03-31T19:16:48.054Z,2023-03-31T19:27:51Z,4150340765,213,0.3,4150340759,140,83.6,4150340757,56,Center,4150340763,212,16.4,4150340761,141,41.3,,,,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526113439,183,61,1,15,26,bdfjkux9o0vtsdig5zsbhtysq,0,85,41.9,2023-03-31T19:16:49.332Z,2023-03-31T19:27:57Z,4150340777,56,Center,,,,,,,,,,,,,,,,,,,,,,9qidpdp5vlw8ma2z9synky6ms,L. Ribadeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526113487,161,52,1,15,28,drnln5nhp7dqype6j3upkoiqp,1,6.2,61.2,2023-03-31T19:16:51.763Z,2023-03-31T19:16:51Z,,,,,,,,,,,,,,,,,,,,,,,,,3dfjmvoka2j9pw4s7z7vac0r9,S. Durand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526113723,162,80,1,15,39,drnln5nhp7dqype6j3upkoiqp,0,8.6,58.2,2023-03-31T19:17:02.698Z,2023-03-31T19:17:02Z,,,,,,,,,,,,,,,,,,,,,,,,,3dfjmvoka2j9pw4s7z7vac0r9,S. Durand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526113871,163,1,1,15,43,drnln5nhp7dqype6j3upkoiqp,0,12.4,57.6,2023-03-31T19:17:06.730Z,2023-03-31T19:17:10Z,4150342827,198,,4150342825,157,,4150342829,56,Back,4150342831,140,44.8,4150342837,213,0.5,4150342833,141,86.6,4150342839,1,,4150342835,212,39.3,3dfjmvoka2j9pw4s7z7vac0r9,S. Durand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526113893,184,44,1,15,46,bdfjkux9o0vtsdig5zsbhtysq,1,53.9,15.8,2023-03-31T19:17:09.242Z,2023-03-31T19:17:11Z,4150342977,56,Right,4150342987,233,164,4150342979,286,,,,,,,,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526113881,164,44,1,15,46,drnln5nhp7dqype6j3upkoiqp,0,46.1,84.2,2023-03-31T19:17:09.243Z,2023-03-31T19:17:12Z,4150343017,233,184,4150342895,56,Back,4150342897,285,,,,,,,,,,,,,,,,,3nahmpoi0glxeu95ip8hx8odm,A. Péniguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526113903,185,1,1,15,46,bdfjkux9o0vtsdig5zsbhtysq,0,52.6,18.3,2023-03-31T19:17:09.478Z,2023-03-31T19:55:39Z,4150343459,3,,4150343065,213,0.2,4150343059,140,59.9,4150343061,141,20.7,4150343057,56,Right,4150343063,212,7.8,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526113911,165,1,1,15,48,drnln5nhp7dqype6j3upkoiqp,0,26.8,79.9,2023-03-31T19:17:11.306Z,2023-03-31T19:17:11Z,4150343107,140,30.9,4150343103,3,,4150343113,213,0.0,4150343111,212,4.3,4150343109,141,80.0,4150343105,56,Back,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526113917,186,61,1,15,49,bdfjkux9o0vtsdig5zsbhtysq,1,59.6,20.6,2023-03-31T19:17:12.316Z,2023-03-31T19:17:12Z,4150343151,56,Right,,,,,,,,,,,,,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526113967,166,1,1,15,50,drnln5nhp7dqype6j3upkoiqp,0,25.2,85.6,2023-03-31T19:17:14.170Z,2023-03-31T19:17:14Z,4150343437,141,100.0,4150343433,56,Back,4150343439,212,15.2,4150343435,140,35.0,4150343441,213,0.8,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526113975,167,5,1,15,51,drnln5nhp7dqype6j3upkoiqp,0,39.6,101.7,2023-03-31T19:17:14.686Z,2023-03-31T19:17:16Z,4150343575,233,187,4150343467,347,,4150343465,56,Back,,,,,,,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526113993,187,5,1,15,51,bdfjkux9o0vtsdig5zsbhtysq,1,60.4,-1.7,2023-03-31T19:17:14.686Z,2023-03-31T19:49:44Z,4150343537,347,,4150343557,233,167,4150343535,56,Right,,,,,,,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526114055,188,1,1,15,57,bdfjkux9o0vtsdig5zsbhtysq,1,57.1,0,2023-03-31T19:17:20.821Z,2023-03-31T19:17:21Z,4150343865,56,Right,4150343869,141,5.0,4150343863,107,,4150343867,140,57.1,4150343871,212,4.4,4150343873,213,1.6,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526114073,189,1,1,15,58,bdfjkux9o0vtsdig5zsbhtysq,1,56.9,5.2,2023-03-31T19:17:21.789Z,2023-03-31T19:17:23Z,4150343971,56,Right,4150343977,212,2.2,4150343973,140,56.4,4150343979,213,4.5,4150343975,141,2.0,,,,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526114083,190,1,1,15,59,bdfjkux9o0vtsdig5zsbhtysq,0,56.4,2,2023-03-31T19:17:22.686Z,2023-03-31T19:17:24Z,4150344029,56,Right,4150344141,286,,4150344031,140,57.9,4150344137,233,168,4150344033,141,3.1,4150344037,213,0.4,4150344135,236,,4150344035,212,1.7,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526114093,168,74,1,15,59,drnln5nhp7dqype6j3upkoiqp,1,36.6,97.8,2023-03-31T19:17:22.687Z,2023-03-31T19:18:28Z,4150344085,285,,4150344151,233,190,4150344083,56,Back,,,,,,,,,,,,,,,,jbxmumw5e6sad0zo1hljqnl5,S. Cambot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526114123,169,5,1,16,0,drnln5nhp7dqype6j3upkoiqp,0,42,102,2023-03-31T19:17:23.846Z,2023-03-31T19:49:44Z,4150344227,347,,4150344325,233,191,4150344225,56,Back,,,,,,,,,,,,,,,,jbxmumw5e6sad0zo1hljqnl5,S. Cambot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526114095,191,5,1,16,0,bdfjkux9o0vtsdig5zsbhtysq,1,58,-2,2023-03-31T19:17:23.846Z,2023-03-31T19:17:26Z,4150344091,347,,4150344279,233,169,4150344089,56,Right,,,,,,,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526114275,192,1,1,16,10,bdfjkux9o0vtsdig5zsbhtysq,1,55.5,0,2023-03-31T19:17:33.766Z,2023-03-31T19:17:35Z,4150345103,56,Right,4150345119,212,7.2,4150345101,107,,4150345123,213,0.9,4150345105,140,59.9,4150345113,141,6.5,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526114321,193,1,1,16,12,bdfjkux9o0vtsdig5zsbhtysq,1,59.9,6.8,2023-03-31T19:17:35.469Z,2023-03-31T19:28:12Z,4150345361,213,3.5,4150345347,56,Right,4150345351,140,52.1,4150345357,212,8.7,4150345355,141,2.3,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526114421,194,1,1,16,14,bdfjkux9o0vtsdig5zsbhtysq,1,52.3,2.5,2023-03-31T19:17:37.694Z,2023-03-31T19:17:49Z,4150345917,213,2.2,4150345913,141,35.5,4150345911,140,37.4,4150345909,56,Back,4150345915,212,27.4,4150345907,155,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526114433,195,1,1,16,19,bdfjkux9o0vtsdig5zsbhtysq,0,45.5,51.6,2023-03-31T19:17:43.109Z,2023-03-31T19:17:48Z,4150345965,56,Center,4150345969,141,49.7,4150345973,213,6.1,4150345967,140,53.4,4150345971,212,8.4,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526114435,170,61,1,16,20,drnln5nhp7dqype6j3upkoiqp,1,46.3,50.9,2023-03-31T19:17:43.762Z,2023-03-31T19:17:43Z,4150345975,56,Back,,,,,,,,,,,,,,,,,,,,,,jbxmumw5e6sad0zo1hljqnl5,S. Cambot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
