id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/value,qualifier/16/value,assist,qualifier/12/value,keyPass,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2457935975,371,13,2,46,43,114h4h9ekimxmk95iypp478kk,1,69.9,26.8,2022-09-10T13:33:08.319Z,2022-09-10T13:35:49Z,3769269205,103,6.9,3769268133,20,,3769253059,22,,3769268135,18,,3769253063,56,Center,3769269201,84,,3769269203,102,41.0,3769269213,231,47.7,en70ces933pdy4dbgq0lgjhsl,Mélissa Gomes,3769269211,230,97.5,3769269207,215,3769269209,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457935971,344,5,2,46,44,2gmv49xieg3zee2hx0lhcp17u,1,-1.5,65.7,2022-09-10T13:33:09.096Z,2022-09-10T13:33:12Z,3769253043,56,Back,3769253339,233,372,3769253045,346,,,,,,,,,,,,,,,,,664ior41q0qf71vnhq0tp1j9x,F. Hoarau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457936025,372,5,2,46,44,114h4h9ekimxmk95iypp478kk,0,101.5,34.3,2022-09-10T13:33:09.096Z,2022-09-10T13:37:00Z,3769253293,56,Center,3769253297,346,,3769253357,233,344,,,,,,,,,,,,,,,,en70ces933pdy4dbgq0lgjhsl,Mélissa Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457936181,345,1,2,46,51,2gmv49xieg3zee2hx0lhcp17u,1,3.9,58.5,2022-09-10T13:33:15.791Z,2022-09-10T13:33:19Z,3769254027,124,,3769254033,140,10.1,3769254039,213,5.1,3769254031,56,Back,3769254037,212,19.3,3769254043,237,,3769254035,141,31.8,,,,dwjgtp47ky7v5as2a2jradihh,L. Philippe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457936215,346,1,2,46,54,2gmv49xieg3zee2hx0lhcp17u,1,11.4,30.3,2022-09-10T13:33:19.511Z,2022-09-10T13:33:21Z,3769254187,56,Back,3769254189,140,26.0,3769254191,141,26.5,3769254193,212,15.5,3769254195,213,6.1,,,,,,,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457936259,347,1,2,46,56,2gmv49xieg3zee2hx0lhcp17u,1,26,26.5,2022-09-10T13:33:21.111Z,2022-09-10T13:33:24Z,3769254485,212,16.7,3769254479,56,Back,3769254487,213,3.7,3769254481,140,12.7,3769254483,141,13.1,,,,,,,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457936373,348,1,2,46,59,2gmv49xieg3zee2hx0lhcp17u,1,12.6,13.1,2022-09-10T13:33:23.969Z,2022-09-10T13:33:28Z,3769255007,140,32.0,3769255003,155,,3769255009,141,24.3,3769255013,213,0.4,3769255011,212,21.7,3769255005,56,Back,,,,,,,664ior41q0qf71vnhq0tp1j9x,F. Hoarau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457936441,349,1,2,47,3,2gmv49xieg3zee2hx0lhcp17u,1,32,24.3,2022-09-10T13:33:28.631Z,2022-09-10T13:33:31Z,3769255339,56,Back,3769255345,212,17.5,3769255343,141,49.7,3769255341,140,29.3,3769255347,213,1.7,,,,,,,,,,cjgr7t23bk1l43hegrkmtslih,C. Gavory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457936469,350,1,2,47,5,2gmv49xieg3zee2hx0lhcp17u,0,33.9,62.7,2022-09-10T13:33:30.479Z,2022-09-10T13:36:10Z,3769255495,213,1.2,3769255487,56,Back,3769255489,140,38.1,3769255493,212,13.7,3769255491,141,81.7,,,,,,,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457936505,373,8,2,47,6,114h4h9ekimxmk95iypp478kk,1,62,20.6,2022-09-10T13:33:30.904Z,2022-09-10T13:36:08Z,3769255687,56,Right,,,,,,,,,,,,,,,,,,,,,,4y78x1atris45m06oqr7axbzd,M. Cardia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457936515,374,49,2,47,7,114h4h9ekimxmk95iypp478kk,1,62,20.6,2022-09-10T13:33:32.529Z,2022-09-10T13:36:16Z,,,,,,,,,,,,,,,,,,,,,,,,,4y78x1atris45m06oqr7axbzd,M. Cardia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457936693,375,4,2,47,8,114h4h9ekimxmk95iypp478kk,1,63.5,21.5,2022-09-10T13:33:33.271Z,2022-09-10T13:36:56Z,3769256649,13,,3769256693,233,351,3769256651,56,Center,3769256653,152,,3769256657,286,,3769258603,295,,,,,,,,4y78x1atris45m06oqr7axbzd,M. Cardia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457936569,351,4,2,47,8,2gmv49xieg3zee2hx0lhcp17u,0,36.5,78.5,2022-09-10T13:33:33.272Z,2022-09-10T13:36:03Z,3769256009,285,,3769256001,13,,3769256003,56,Back,3769256005,152,,3769256717,233,375,3769259499,295,,,,,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457937199,352,17,2,47,25,2gmv49xieg3zee2hx0lhcp17u,1,0,0,2022-09-10T13:33:50.639Z,2022-09-10T13:36:45Z,3769259139,31,,3769259143,13,243,3769259141,393,,,,,,,,,,,,,,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457937341,353,27,2,47,51,2gmv49xieg3zee2hx0lhcp17u,1,0,0,2022-09-10T13:34:16.272Z,2022-09-10T13:34:23Z,3769260345,233,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457937403,376,27,2,47,51,114h4h9ekimxmk95iypp478kk,1,0,0,2022-09-10T13:34:16.272Z,2022-09-10T13:34:22Z,3769260249,41,Injury,3769260251,53,4y78x1atris45m06oqr7axbzd,3769260323,233,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457937855,354,28,2,48,22,2gmv49xieg3zee2hx0lhcp17u,1,0,0,2022-09-10T13:34:47.136Z,2022-09-10T13:34:48Z,3769262709,233,377,3769262587,55,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457937843,377,28,2,48,22,114h4h9ekimxmk95iypp478kk,1,0,0,2022-09-10T13:34:47.136Z,2022-09-10T13:34:48Z,3769262673,233,354,3769262527,55,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457938267,378,43,2,48,45,114h4h9ekimxmk95iypp478kk,1,0,0,2022-09-10T13:35:10.081Z,2022-09-10T13:35:16Z,3769265253,144,49,,,,,,,,,,,,,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457938327,379,1,2,48,46,114h4h9ekimxmk95iypp478kk,0,60.1,23.3,2022-09-10T13:35:11.303Z,2022-09-10T13:35:19Z,3769265683,5,,3769264895,212,35.4,3769264885,56,Center,3769264873,2,,3769264879,155,,3769264897,213,0.5,3769264893,141,48.2,3769264899,1,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,3769264891,140,89.7,3769265685,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457938373,355,12,2,48,48,2gmv49xieg3zee2hx0lhcp17u,1,13.6,51,2022-09-10T13:35:13.007Z,2022-09-10T13:35:15Z,3769265087,141,18.8,3769265081,56,Back,3769265091,213,5.3,3769265089,212,26.3,3769265085,140,27.5,3769265105,15,,,,,,,,2mo6msido3zv2vk24hed9rs9h,K. Gadéa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457938405,356,49,2,48,51,2gmv49xieg3zee2hx0lhcp17u,1,28.7,14.9,2022-09-10T13:35:16.433Z,2022-09-10T13:35:16Z,,,,,,,,,,,,,,,,,,,,,,,,,cjgr7t23bk1l43hegrkmtslih,C. Gavory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457938491,357,1,2,48,52,2gmv49xieg3zee2hx0lhcp17u,0,30.2,12.6,2022-09-10T13:35:17.265Z,2022-09-10T13:35:20Z,3769265829,56,Right,3769265827,155,,3769265833,141,0.0,3769265831,140,66.4,3769265839,213,6.0,3769265835,212,39.3,3769265843,1,,,,,cjgr7t23bk1l43hegrkmtslih,C. Gavory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457938501,358,5,2,48,55,2gmv49xieg3zee2hx0lhcp17u,0,66.8,-1.5,2022-09-10T13:35:20.644Z,2022-09-10T13:35:23Z,3769265889,56,Right,3769265891,347,,3769266073,233,380,,,,,,,,,,,,,,,,cjgr7t23bk1l43hegrkmtslih,C. Gavory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457938525,380,5,2,48,55,114h4h9ekimxmk95iypp478kk,1,33.2,101.5,2022-09-10T13:35:20.644Z,2022-09-10T13:37:00Z,3769266059,233,358,3769266003,347,,3769266001,56,Back,,,,,,,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457938821,381,1,2,49,7,114h4h9ekimxmk95iypp478kk,1,36,100,2022-09-10T13:35:32.727Z,2022-09-10T13:35:36Z,3769267739,107,,3769267745,141,88.9,3769267749,213,5.5,3769267741,56,Back,3769267743,140,43.7,3769267747,212,11.7,,,,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457938869,382,1,2,49,10,114h4h9ekimxmk95iypp478kk,1,43.7,88.9,2022-09-10T13:35:35.334Z,2022-09-10T13:36:34Z,3769267971,140,34.1,3769267973,141,95.4,3769267977,213,2.7,3769267969,56,Back,3769267975,212,11.0,,,,,,,,,,84qomd74wlfrd9lpost35p4wk,M. Seguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457938889,383,1,2,49,11,114h4h9ekimxmk95iypp478kk,0,34.1,95.4,2022-09-10T13:35:36.080Z,2022-09-10T13:36:32Z,3769268075,157,,3769268081,141,100.0,3769268089,1,,3769268083,212,6.4,3769268077,56,Back,3769268085,213,0.7,3769268079,140,38.6,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457938863,359,5,2,49,12,2gmv49xieg3zee2hx0lhcp17u,1,62.6,-1.7,2022-09-10T13:35:36.794Z,2022-09-10T13:35:39Z,3769267945,347,,3769268155,233,384,3769267943,56,Right,,,,,,,,,,,,,,,,88n7oswbclrfxt277vp6vpgd0,Kelsey Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457938897,384,5,2,49,12,114h4h9ekimxmk95iypp478kk,0,37.4,101.7,2022-09-10T13:35:36.794Z,2022-09-10T13:37:01Z,3769268203,233,359,3769268123,347,,3769268121,56,Back,,,,,,,,,,,,,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457939119,360,1,2,49,20,2gmv49xieg3zee2hx0lhcp17u,1,60.6,0,2022-09-10T13:35:44.976Z,2022-09-10T13:35:50Z,3769269277,141,5.3,3769269279,212,12.8,3769269271,107,,3769269273,56,Right,3769269275,140,71.9,3769269281,213,0.4,,,,,,,6rcnj96do9ermnza1covi9ujt,E. Kouache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457939127,361,3,2,49,25,2gmv49xieg3zee2hx0lhcp17u,0,72.4,4.6,2022-09-10T13:35:50.368Z,2022-09-10T13:35:51Z,3769269329,286,,3769269325,56,Right,3769269349,211,,,,,,,,,,,,,,,,,88n7oswbclrfxt277vp6vpgd0,Kelsey Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457939145,385,49,2,49,26,114h4h9ekimxmk95iypp478kk,1,20.4,91.5,2022-09-10T13:35:51.423Z,2022-09-10T13:35:51Z,,,,,,,,,,,,,,,,,,,,,,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457939183,386,1,2,49,26,114h4h9ekimxmk95iypp478kk,1,20.4,91.5,2022-09-10T13:35:51.719Z,2022-09-10T13:35:53Z,3769269557,212,10.9,3769269559,213,4.0,3769269553,140,13.6,3769269551,56,Back,3769269555,141,79.3,,,,,,,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457939263,387,1,2,49,28,114h4h9ekimxmk95iypp478kk,1,13.6,79.3,2022-09-10T13:35:53.287Z,2022-09-10T13:35:56Z,3769269923,141,95.6,3769269921,140,12.5,3769269927,213,1.7,3769269919,56,Back,3769269925,212,11.1,,,,,,,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457939287,388,1,2,49,31,114h4h9ekimxmk95iypp478kk,0,12.5,95.6,2022-09-10T13:35:56.488Z,2022-09-10T13:35:59Z,3769270073,56,Back,3769270079,212,3.9,3769270077,141,90.5,3769270205,233,362,3769270081,213,5.2,3769270209,286,,3769270203,236,,3769270075,140,14.2,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457939311,362,74,2,49,31,2gmv49xieg3zee2hx0lhcp17u,1,86.6,7,2022-09-10T13:35:56.489Z,2022-09-10T13:36:55Z,3769270171,285,,3769270231,233,388,3769270169,56,Right,,,,,,,,,,,,,,,,ik5uqc55sdiwjjzh28c21byt,N. Coton-Pélagie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457939337,363,5,2,49,34,2gmv49xieg3zee2hx0lhcp17u,0,86.4,-1.8,2022-09-10T13:35:59.160Z,2022-09-10T13:37:01Z,3769270295,56,Right,3769270383,233,389,3769270299,347,,,,,,,,,,,,,,,,,ik5uqc55sdiwjjzh28c21byt,N. Coton-Pélagie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457939345,389,5,2,49,34,114h4h9ekimxmk95iypp478kk,1,13.6,101.8,2022-09-10T13:35:59.160Z,2022-09-10T13:36:00Z,3769270323,347,,3769270321,56,Back,3769270357,233,363,,,,,,,,,,,,,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457939447,390,1,2,49,36,114h4h9ekimxmk95iypp478kk,1,14.4,100,2022-09-10T13:36:01.263Z,2022-09-10T13:36:06Z,3769270809,140,20.3,3769270801,107,,3769270817,212,10.8,3769270819,213,5.3,3769270813,141,89.0,3769270805,56,Back,,,,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457939463,391,61,2,49,41,114h4h9ekimxmk95iypp478kk,0,24,87.1,2022-09-10T13:36:06.399Z,2022-09-10T13:36:06Z,3769270855,56,Back,,,,,,,,,,,,,,,,,,,,,,84qomd74wlfrd9lpost35p4wk,M. Seguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457939455,364,49,2,49,41,2gmv49xieg3zee2hx0lhcp17u,1,69.4,14.4,2022-09-10T13:36:06.592Z,2022-09-10T13:36:06Z,,,,,,,,,,,,,,,,,,,,,,,,,cjgr7t23bk1l43hegrkmtslih,C. Gavory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457939519,365,1,2,49,43,2gmv49xieg3zee2hx0lhcp17u,1,68,27.6,2022-09-10T13:36:08.712Z,2022-09-10T13:36:10Z,3769271119,56,Center,3769271125,212,7.1,3769271127,213,0.6,3769271121,140,73.4,3769271123,141,33.9,,,,,,,,,,cjgr7t23bk1l43hegrkmtslih,C. Gavory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457939549,366,1,2,49,45,2gmv49xieg3zee2hx0lhcp17u,1,73.4,33.9,2022-09-10T13:36:09.839Z,2022-09-10T13:36:11Z,3769271275,140,64.9,3769271281,213,2.9,3769271277,141,36.6,3769271273,56,Center,3769271279,212,9.1,3769271315,156,,,,,,,,ik5uqc55sdiwjjzh28c21byt,N. Coton-Pélagie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457939571,367,61,2,49,48,2gmv49xieg3zee2hx0lhcp17u,0,64.9,36.6,2022-09-10T13:36:12.953Z,2022-09-10T13:36:13Z,3769271425,56,Center,,,,,,,,,,,,,,,,,,,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457939589,392,49,2,49,48,114h4h9ekimxmk95iypp478kk,1,31,65.2,2022-09-10T13:36:13.751Z,2022-09-10T13:36:13Z,,,,,,,,,,,,,,,,,,,,,,,,,84qomd74wlfrd9lpost35p4wk,M. Seguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457939623,393,61,2,49,51,114h4h9ekimxmk95iypp478kk,0,32.2,64.6,2022-09-10T13:36:15.952Z,2022-09-10T13:36:16Z,3769271707,56,Back,,,,,,,,,,,,,,,,,,,,,,84qomd74wlfrd9lpost35p4wk,M. Seguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457939663,368,49,2,49,53,2gmv49xieg3zee2hx0lhcp17u,1,52.7,44,2022-09-10T13:36:17.856Z,2022-09-10T13:36:18Z,,,,,,,,,,,,,,,,,,,,,,,,,ik5uqc55sdiwjjzh28c21byt,N. Coton-Pélagie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457939697,369,1,2,49,53,2gmv49xieg3zee2hx0lhcp17u,1,52.7,44,2022-09-10T13:36:18.112Z,2022-09-10T13:36:19Z,3769272031,56,Back,3769272033,140,29.7,3769272037,212,25.1,3769272041,213,2.9,3769272035,141,54.0,,,,,,,,,,ik5uqc55sdiwjjzh28c21byt,N. Coton-Pélagie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457939715,370,1,2,49,54,2gmv49xieg3zee2hx0lhcp17u,1,29.7,54,2022-09-10T13:36:19.504Z,2022-09-10T13:36:20Z,3769272115,56,Back,3769272121,212,20.1,3769272123,213,1.3,3769272117,140,34.4,3769272119,141,82.7,,,,,,,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457939781,371,1,2,49,55,2gmv49xieg3zee2hx0lhcp17u,1,34.3,83,2022-09-10T13:36:20.767Z,2022-09-10T13:36:24Z,3769272485,213,0.3,3769272477,56,Left,3769272479,140,59.5,3769272483,212,27.7,3769272481,141,95.0,,,,,,,,,,664ior41q0qf71vnhq0tp1j9x,F. Hoarau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457939785,372,50,2,49,59,2gmv49xieg3zee2hx0lhcp17u,1,62.6,95.8,2022-09-10T13:36:24.482Z,2022-09-10T13:36:29Z,3769272959,233,394,3769272495,286,,3769272493,56,Left,,,,,,,,,,,,,,,,ah7sbrjt4lz1t4zww2l4sf1ex,L. Rueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457939849,394,7,2,49,59,114h4h9ekimxmk95iypp478kk,1,37.4,4.2,2022-09-10T13:36:24.483Z,2022-09-10T13:36:28Z,3769272865,167,,3769272941,233,372,3769272867,56,Back,3769272869,285,,,,,,,,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457939841,373,5,2,50,1,2gmv49xieg3zee2hx0lhcp17u,1,61.5,101.8,2022-09-10T13:36:26.169Z,2022-09-10T13:36:29Z,3769272797,347,,3769272989,233,395,3769272795,56,Left,,,,,,,,,,,,,,,,ah7sbrjt4lz1t4zww2l4sf1ex,L. Rueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457939865,395,5,2,50,1,114h4h9ekimxmk95iypp478kk,0,38.5,-1.8,2022-09-10T13:36:26.169Z,2022-09-10T13:37:01Z,3769272937,347,,3769273023,233,373,3769272935,56,Back,,,,,,,,,,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457939929,374,1,2,50,2,2gmv49xieg3zee2hx0lhcp17u,1,58.1,100,2022-09-10T13:36:27.601Z,2022-09-10T13:36:38Z,3769273319,107,,3769273325,141,83.5,3769273327,212,13.4,3769273321,56,Left,3769273329,213,5.1,3769273323,140,62.6,,,,,,,664ior41q0qf71vnhq0tp1j9x,F. Hoarau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457939947,375,1,2,50,7,2gmv49xieg3zee2hx0lhcp17u,0,62.6,83.5,2022-09-10T13:36:31.992Z,2022-09-10T13:36:33Z,3769273425,56,Left,3769273429,141,95.0,3769273427,140,84.8,3769273431,212,24.6,3769273433,213,0.3,,,,,,,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457939963,396,8,2,50,8,114h4h9ekimxmk95iypp478kk,1,19.9,7.9,2022-09-10T13:36:33.360Z,2022-09-10T13:36:33Z,3769273507,56,Back,,,,,,,,,,,,,,,,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457939973,397,49,2,50,9,114h4h9ekimxmk95iypp478kk,1,19.9,7.9,2022-09-10T13:36:34.039Z,2022-09-10T13:36:34Z,,,,,,,,,,,,,,,,,,,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457940101,398,1,2,50,11,114h4h9ekimxmk95iypp478kk,1,11.2,11.4,2022-09-10T13:36:36.055Z,2022-09-10T13:36:40Z,3769274255,212,19.0,3769274249,56,Back,3769274253,141,3.4,3769274251,140,28.5,3769274257,213,6.0,,,,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457940155,399,1,2,50,15,114h4h9ekimxmk95iypp478kk,1,28.5,3.4,2022-09-10T13:36:39.857Z,2022-09-10T13:36:42Z,3769274565,56,Back,3769274571,212,9.9,3769274573,213,2.8,3769274567,140,19.6,3769274569,141,8.2,,,,,,,,,,9mo419gtk6dy5lhcvatcllkyy,J. Dufour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457940171,400,1,2,50,17,114h4h9ekimxmk95iypp478kk,0,19.6,8.2,2022-09-10T13:36:42.073Z,2022-09-10T13:36:42Z,3769274675,213,6.2,3769274649,157,,3769274659,140,22.7,3769274655,56,Back,3769274671,212,3.3,3769274665,141,7.9,3769274677,1,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457940267,401,4,2,50,17,114h4h9ekimxmk95iypp478kk,1,29.3,7.5,2022-09-10T13:36:42.367Z,2022-09-10T13:36:50Z,3769275135,56,Back,3769275137,152,,3769275223,233,376,3769275133,10,,3769275139,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457940211,376,4,2,50,17,2gmv49xieg3zee2hx0lhcp17u,0,70.7,92.5,2022-09-10T13:36:42.368Z,2022-09-10T13:37:49Z,3769275543,233,401,3769274839,56,Left,3769274847,286,,3769274835,10,,3769274843,152,,,,,,,,,,,664ior41q0qf71vnhq0tp1j9x,F. Hoarau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457940613,402,1,2,50,34,114h4h9ekimxmk95iypp478kk,0,22.7,7.9,2022-09-10T13:36:59.143Z,2022-09-10T13:37:04Z,3769276805,140,68.5,3769276797,5,,3769276799,157,,3769276807,141,9.8,3769276809,212,48.1,3769276801,152,,3769276803,56,Right,3769276819,1,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,3769276813,213,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457940621,377,49,2,50,39,2gmv49xieg3zee2hx0lhcp17u,1,25.3,79.7,2022-09-10T13:37:04.090Z,2022-09-10T13:37:04Z,,,,,,,,,,,,,,,,,,,,,,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457940661,378,1,2,50,39,2gmv49xieg3zee2hx0lhcp17u,0,25.3,79.7,2022-09-10T13:37:04.442Z,2022-09-10T13:37:06Z,3769277085,56,Left,3769277095,212,34.2,3769277081,157,,3769277099,213,0.2,3769277091,141,91.7,3769277087,140,56.9,3769277103,1,,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457940717,403,1,2,50,43,114h4h9ekimxmk95iypp478kk,0,42.1,4.9,2022-09-10T13:37:08.239Z,2022-09-10T13:37:09Z,3769277357,56,Right,3769277359,140,54.4,3769277361,141,14.6,3769277363,212,14.5,3769277365,213,0.5,3769277355,3,,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457940881,379,2,2,50,46,2gmv49xieg3zee2hx0lhcp17u,1,50.1,96.9,2022-09-10T13:37:11.634Z,2022-09-10T13:37:31Z,3769278085,140,68.1,3769278087,141,87.2,3769278083,56,Left,3769278081,7,ik5uqc55sdiwjjzh28c21byt,,,,,,,,,,,,,5x0qvm5o4qbijkh8r8vs2ys45,E. Sumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
