id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,assist,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/14/value,qualifier/10/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2544261835,89,1,1,9,9,axvm5zg0mk4bp06wpec9vw27e,1,69.6,93.3,2023-05-06T11:40:44.556Z,2023-05-06T11:40:45Z,4253852321,141,95.3,4253852319,140,78.9,4253852325,213,0.1,4253852315,56,Left,4253852323,212,9.9,,,,,,,,,,dz7lkt8gh069vrkmoflcm0fkl,R. Borgella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544261865,90,1,1,9,10,axvm5zg0mk4bp06wpec9vw27e,0,78.9,95.3,2023-05-06T11:40:45.468Z,2023-05-06T12:04:27Z,4253852487,212,11.4,4253940063,233,107,4253852489,213,3.1,4253852481,56,Left,4253852483,140,68.1,4253852485,141,96.3,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544261845,106,8,1,9,11,e5hsx8fzufp57tv4oehbz0qht,1,28.3,5.2,2023-05-06T11:40:46.003Z,2023-05-06T11:40:46Z,4253852363,56,Back,,,,,,,,,,,,,,,,,,,,,,41gek0vcr4hcrc5hg6zk4am3u,V. Becho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544261867,91,1,1,9,12,axvm5zg0mk4bp06wpec9vw27e,0,68.1,96.3,2023-05-06T11:40:47.084Z,2023-05-06T11:40:50Z,4253852517,141,90.5,4253852519,212,3.9,4253852513,56,Left,4253852807,286,,4253852515,140,68.0,4253852799,236,,4253852521,213,4.7,4253852801,233,107,dz7lkt8gh069vrkmoflcm0fkl,R. Borgella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544261905,107,74,1,9,12,e5hsx8fzufp57tv4oehbz0qht,1,45.3,11.3,2023-05-06T11:40:47.085Z,2023-05-06T12:04:29Z,4253852741,285,,4253852739,56,Back,4253852861,233,91,,,,,,,,,,,,,,,,7jux9gpb11yfbl8jj32n0zil1,E. Le Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544261937,108,49,1,9,16,e5hsx8fzufp57tv4oehbz0qht,1,47,2.5,2023-05-06T11:40:51.202Z,2023-05-06T11:40:51Z,,,,,,,,,,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544262035,109,61,1,9,21,e5hsx8fzufp57tv4oehbz0qht,0,48.9,1.7,2023-05-06T11:40:56.595Z,2023-05-06T11:40:56Z,4253853429,56,Back,,,,,,,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544262027,92,5,1,9,22,axvm5zg0mk4bp06wpec9vw27e,1,52.6,102,2023-05-06T11:40:56.932Z,2023-05-06T11:41:13Z,4253853413,347,,4253853573,233,110,4253853411,56,Left,,,,,,,,,,,,,,,,dz7lkt8gh069vrkmoflcm0fkl,R. Borgella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544262057,110,5,1,9,22,e5hsx8fzufp57tv4oehbz0qht,0,47.4,-2,2023-05-06T11:40:56.932Z,2023-05-06T11:41:55Z,4253853579,233,92,4253853543,347,,4253853541,56,Back,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544262179,93,1,1,9,29,axvm5zg0mk4bp06wpec9vw27e,1,56.8,100,2023-05-06T11:41:04.012Z,2023-05-06T11:41:06Z,4253854161,107,,4253854169,212,8.3,4253854167,141,89.6,4253854163,56,Left,4253854171,213,4.5,4253854165,140,55.3,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544262197,94,1,1,9,30,axvm5zg0mk4bp06wpec9vw27e,1,55.3,89.6,2023-05-06T11:41:05.356Z,2023-05-06T11:41:06Z,4253854261,213,2.5,4253854251,56,Back,4253854255,141,97.7,4253854257,212,9.4,4253854253,140,48.1,,,,,,,,,,desenv3bwtw96iiwqb1gnvth,R. Lavaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544262245,95,1,1,9,31,axvm5zg0mk4bp06wpec9vw27e,1,48.1,97.7,2023-05-06T11:41:06.732Z,2023-05-06T11:41:09Z,4253854487,56,Back,4253854491,141,94.1,4253854493,212,22.1,4253854489,140,27.2,4253854495,213,3.3,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544262315,96,1,1,9,34,axvm5zg0mk4bp06wpec9vw27e,1,27.2,94.1,2023-05-06T11:41:09.372Z,2023-05-06T11:41:14Z,4253854867,213,4.8,4253854853,56,Back,4253854857,141,59.0,4253854855,140,28.1,4253854861,212,23.9,,,,,,,,,,eko9p1p9gjg7gxjla6chb6i95,H. Fercocq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544262349,97,1,1,9,39,axvm5zg0mk4bp06wpec9vw27e,0,37.5,43,2023-05-06T11:41:14.301Z,2023-05-06T11:41:16Z,4253855041,1,,4253855031,141,69.1,4253855029,140,81.3,4253855033,212,49.3,4253855027,56,Center,4253855037,213,0.4,4253855025,155,,,,,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544262391,111,12,1,9,43,e5hsx8fzufp57tv4oehbz0qht,1,22.1,40.6,2023-05-06T11:41:18.212Z,2023-05-06T11:41:19Z,4253855251,141,37.9,4253855249,140,28.8,4253855289,15,,4253855255,213,6.0,4253855253,212,7.3,4253855247,56,Back,,,,,,,cma46vvprpduachdlb2ruakx6,V. Gilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544262479,98,1,1,9,47,axvm5zg0mk4bp06wpec9vw27e,1,72.1,73.6,2023-05-06T11:41:22.092Z,2023-05-06T11:41:23Z,4253855729,140,87.0,4253855731,141,89.4,4253855727,56,Left,4253855733,212,19.0,4253855735,213,0.6,,,,,,,,,,792nmu21pzzd6eak34jk1qlwq,M. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544262501,99,1,1,9,48,axvm5zg0mk4bp06wpec9vw27e,0,87,89.4,2023-05-06T11:41:23.356Z,2023-05-06T11:41:24Z,4253855825,213,4.9,4253855817,56,Center,4253855823,212,20.9,4253855819,140,90.4,4253855811,2,,4253855815,155,,4253855821,141,59.1,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544262531,112,12,1,9,50,e5hsx8fzufp57tv4oehbz0qht,1,7.5,39.2,2023-05-06T11:41:25.187Z,2023-05-06T11:41:27Z,4253855983,213,0.9,4253855975,56,Back,4253855979,141,72.7,4253855977,140,24.0,4253855981,212,28.6,4253856015,15,,,,,,,,cma46vvprpduachdlb2ruakx6,V. Gilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544262549,113,49,1,9,52,e5hsx8fzufp57tv4oehbz0qht,1,23.7,76.9,2023-05-06T11:41:27.559Z,2023-05-06T11:41:27Z,,,,,,,,,,,,,,,,,,,,,,,,,pugk29yysi9369f969l2o1qt,A. Majri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544262587,114,1,1,9,53,e5hsx8fzufp57tv4oehbz0qht,1,22.6,82.6,2023-05-06T11:41:28.675Z,2023-05-06T11:41:30Z,4253856289,141,66.0,4253856295,212,11.4,4253856301,213,4.8,4253856285,140,23.8,4253856279,56,Back,,,,,,,,,,pugk29yysi9369f969l2o1qt,A. Majri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544262661,115,1,1,9,55,e5hsx8fzufp57tv4oehbz0qht,1,24.5,68.4,2023-05-06T11:41:30.659Z,2023-05-06T11:41:35Z,4253856649,56,Back,4253856661,212,17.6,4253856653,140,24.9,4253856665,213,4.7,4253856657,141,42.5,,,,,,,,,,407696aey55f3v0iy9xcr9plh,S. Däbritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544262727,116,1,1,10,0,e5hsx8fzufp57tv4oehbz0qht,1,24.7,40,2023-05-06T11:41:35.155Z,2023-05-06T11:41:38Z,4253856995,141,57.6,4253856989,155,,4253856993,140,46.8,4253856997,212,26.1,4253856991,56,Back,4253856999,213,0.5,,,,,,,b9mxbxkxacng270g0cs3w1jh1,D. Marozsán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544262773,117,1,1,10,3,e5hsx8fzufp57tv4oehbz0qht,1,48.2,48.4,2023-05-06T11:41:38.723Z,2023-05-06T11:41:41Z,4253857293,213,5.5,4253857285,56,Center,4253857289,141,25.5,4253857287,140,64.1,4253857291,212,22.8,,,,,,,,,,7jux9gpb11yfbl8jj32n0zil1,E. Le Sommer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544262873,118,1,1,10,6,e5hsx8fzufp57tv4oehbz0qht,0,64.1,26.5,2023-05-06T11:41:41.763Z,2023-05-06T11:41:58Z,4253857865,140,76.3,4253857867,141,7.9,4253857871,213,5.5,4253857863,56,Right,4253857869,212,18.0,,,,,,,,,,41gek0vcr4hcrc5hg6zk4am3u,V. Becho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544262811,100,8,1,10,9,axvm5zg0mk4bp06wpec9vw27e,1,19.9,89.3,2023-05-06T11:41:44.284Z,2023-05-06T11:41:44Z,4253857515,56,Back,,,,,,,,,,,,,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544262877,119,61,1,10,13,e5hsx8fzufp57tv4oehbz0qht,1,76,6.5,2023-05-06T11:41:48.179Z,2023-05-06T11:41:48Z,4253857891,56,Right,,,,,,,,,,,,,,,,,,,,,,8dfe78e3mslilgxw4efeu295,E. Carpenter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544262893,101,5,1,10,14,axvm5zg0mk4bp06wpec9vw27e,1,-0.8,84.2,2023-05-06T11:41:49.492Z,2023-05-06T11:41:55Z,4253857967,56,Back,4253858023,233,120,4253857969,346,,,,,,,,,,,,,,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544262889,120,5,1,10,14,e5hsx8fzufp57tv4oehbz0qht,0,100.8,15.8,2023-05-06T11:41:49.492Z,2023-05-06T11:41:51Z,4253857965,346,,4253857963,56,Right,4253858051,233,101,,,,,,,,,,,,,,,,8dfe78e3mslilgxw4efeu295,E. Carpenter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544263049,102,79,1,10,30,axvm5zg0mk4bp06wpec9vw27e,0,0,0,2023-05-06T11:42:05.087Z,2023-05-06T11:42:05Z,4253858937,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544263137,103,79,1,10,35,axvm5zg0mk4bp06wpec9vw27e,1,0,0,2023-05-06T11:42:10.428Z,2023-05-06T11:42:10Z,4253859351,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544263215,104,1,1,10,36,axvm5zg0mk4bp06wpec9vw27e,1,4.1,55.1,2023-05-06T11:42:11.836Z,2023-05-06T11:42:15Z,4253859765,212,46.6,4253859757,124,,4253859763,141,77.8,4253859777,74,,4253859759,56,Back,4253859767,213,0.3,4253859761,140,46.0,4253859769,1,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544263235,105,44,1,10,40,axvm5zg0mk4bp06wpec9vw27e,1,41.7,79.6,2023-05-06T11:42:15.533Z,2023-05-06T11:42:17Z,4253859855,56,Back,4253860041,233,121,4253859857,285,,,,,,,,,,,,,,,,,792nmu21pzzd6eak34jk1qlwq,M. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544263251,121,44,1,10,40,e5hsx8fzufp57tv4oehbz0qht,0,58.3,20.4,2023-05-06T11:42:15.534Z,2023-05-06T11:42:17Z,4253859925,286,,4253859923,56,Right,4253860057,233,105,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544263279,106,1,1,10,40,axvm5zg0mk4bp06wpec9vw27e,1,38.3,82.7,2023-05-06T11:42:15.836Z,2023-05-06T11:42:18Z,4253860083,56,Back,4253860085,140,47.7,4253860087,141,91.2,4253860091,213,0.5,4253860077,3,,4253860089,212,11.4,4253860081,168,,,,,792nmu21pzzd6eak34jk1qlwq,M. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544263323,107,1,1,10,42,axvm5zg0mk4bp06wpec9vw27e,1,47.7,91.2,2023-05-06T11:42:17.453Z,2023-05-06T11:42:20Z,4253860309,141,94.7,4253860307,140,37.1,4253860313,213,2.9,4253860311,212,11.4,4253860305,56,Back,,,,,,,,,,5rk18n26jpnvcmaavaz2uw7x0,C. Delacellery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544263335,108,1,1,10,44,axvm5zg0mk4bp06wpec9vw27e,0,34.5,96,2023-05-06T11:42:19.789Z,2023-05-06T11:42:20Z,4253860403,213,6.2,4253860405,1,,4253860399,141,91.4,4253860393,155,,4253860397,140,72.5,4253860395,56,Left,4253860401,212,40.0,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544263357,122,49,1,10,46,e5hsx8fzufp57tv4oehbz0qht,1,29,11.7,2023-05-06T11:42:21.316Z,2023-05-06T11:42:21Z,,,,,,,,,,,,,,,,,,,,,,,,,cma46vvprpduachdlb2ruakx6,V. Gilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544263421,123,1,1,10,46,e5hsx8fzufp57tv4oehbz0qht,1,29,11.7,2023-05-06T11:42:21.620Z,2023-05-06T11:42:24Z,4253860797,141,36.3,4253860799,212,21.6,4253860801,213,2.3,4253860793,56,Back,4253860795,140,16.0,,,,,,,,,,cma46vvprpduachdlb2ruakx6,V. Gilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544263481,124,1,1,10,49,e5hsx8fzufp57tv4oehbz0qht,1,15,36,2023-05-06T11:42:24.452Z,2023-05-06T11:42:29Z,4253861201,212,17.2,4253861197,140,22.0,4253861199,141,58.8,4253861195,56,Back,4253861203,213,1.1,,,,,,,,,,8f25wup5nyqxwx27pmtxth51x,C. Endler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544263503,125,1,1,10,54,e5hsx8fzufp57tv4oehbz0qht,1,29.8,62.6,2023-05-06T11:42:29.748Z,2023-05-06T11:42:31Z,4253861309,141,66.1,4253861313,213,0.2,4253861311,212,14.9,4253861303,56,Back,4253861305,140,43.8,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544263515,126,1,1,10,56,e5hsx8fzufp57tv4oehbz0qht,1,37.6,65.5,2023-05-06T11:42:31.668Z,2023-05-06T11:42:33Z,4253861411,56,Back,4253861419,141,77.9,4253861423,212,15.6,4253861415,140,25.1,4253861427,213,2.6,,,,,,,,,,407696aey55f3v0iy9xcr9plh,S. Däbritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544263621,127,1,1,10,58,e5hsx8fzufp57tv4oehbz0qht,1,23.6,84.2,2023-05-06T11:42:33.540Z,2023-05-06T11:42:39Z,4253861995,140,26.7,4253861993,56,Back,4253861999,212,24.8,4253862005,213,4.8,4253861997,141,48.1,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544263635,128,1,1,11,4,e5hsx8fzufp57tv4oehbz0qht,0,26.5,48.7,2023-05-06T11:42:38.917Z,2023-05-06T11:42:39Z,4253862069,1,,4253862059,56,Center,4253862061,140,56.4,4253862065,212,34.7,4253862067,213,0.4,4253862063,141,70.6,4253862057,155,,,,,cma46vvprpduachdlb2ruakx6,V. Gilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544263665,109,1,1,11,5,axvm5zg0mk4bp06wpec9vw27e,0,51.5,34,2023-05-06T11:42:40.156Z,2023-05-06T11:42:41Z,4253862209,140,73.7,4253862215,212,23.3,4253862207,56,Center,4253862211,141,32.1,4253862205,3,,4253862217,213,6.2,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544263683,129,1,1,11,6,e5hsx8fzufp57tv4oehbz0qht,0,21.9,80,2023-05-06T11:42:41.526Z,2023-05-06T11:42:42Z,4253862299,141,78.1,4253862297,140,35.8,4253862301,212,14.7,4253862303,213,6.2,4253862295,56,Back,4253862293,3,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544263693,110,61,1,11,8,axvm5zg0mk4bp06wpec9vw27e,1,66,27.3,2023-05-06T11:42:43.084Z,2023-05-06T11:42:43Z,4253862367,56,Center,,,,,,,,,,,,,,,,,,,,,,9k4n3testzamjmqoda5g4k3x1,María Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544263727,111,49,1,11,9,axvm5zg0mk4bp06wpec9vw27e,1,66.1,36.6,2023-05-06T11:42:44.685Z,2023-05-06T11:42:44Z,,,,,,,,,,,,,,,,,,,,,,,,,desenv3bwtw96iiwqb1gnvth,R. Lavaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544263735,112,50,1,11,10,axvm5zg0mk4bp06wpec9vw27e,1,67.5,28,2023-05-06T11:42:45.134Z,2023-05-06T11:42:50Z,4253862541,286,,4253862831,233,130,4253862539,56,Center,,,,,,,,,,,,,,,,desenv3bwtw96iiwqb1gnvth,R. Lavaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544263765,130,7,1,11,10,e5hsx8fzufp57tv4oehbz0qht,1,32.5,72,2023-05-06T11:42:45.135Z,2023-05-06T11:42:48Z,4253862785,233,112,4253862763,285,,4253862761,56,Back,,,,,,,,,,,,,,,,407696aey55f3v0iy9xcr9plh,S. Däbritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544263783,131,49,1,11,14,e5hsx8fzufp57tv4oehbz0qht,1,29.1,78.5,2023-05-06T11:42:49.220Z,2023-05-06T11:42:49Z,,,,,,,,,,,,,,,,,,,,,,,,,407696aey55f3v0iy9xcr9plh,S. Däbritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544263791,132,1,1,11,14,e5hsx8fzufp57tv4oehbz0qht,0,29.1,78.5,2023-05-06T11:42:49.268Z,2023-05-06T11:42:50Z,4253862909,213,0.4,4253862901,56,Back,4253862907,212,20.6,4253862903,140,46.8,4253862905,141,91.5,,,,,,,,,,407696aey55f3v0iy9xcr9plh,S. Däbritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544263809,113,49,1,11,16,axvm5zg0mk4bp06wpec9vw27e,1,47.1,24.7,2023-05-06T11:42:51.005Z,2023-05-06T11:42:51Z,,,,,,,,,,,,,,,,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544263867,114,1,1,11,16,axvm5zg0mk4bp06wpec9vw27e,1,47.1,24.7,2023-05-06T11:42:51.372Z,2023-05-06T11:42:54Z,4253863291,140,35.9,4253863297,213,2.1,4253863293,141,52.7,4253863289,56,Back,4253863295,212,22.4,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544263999,115,1,1,11,19,axvm5zg0mk4bp06wpec9vw27e,1,35.8,52.7,2023-05-06T11:42:54.125Z,2023-05-06T11:43:04Z,4253863979,212,21.8,4253863981,213,6.1,4253863973,56,Center,4253863977,141,47.2,4253863975,140,56.3,,,,,,,,,,eko9p1p9gjg7gxjla6chb6i95,H. Fercocq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544264009,116,4,1,11,24,axvm5zg0mk4bp06wpec9vw27e,1,51.4,51.3,2023-05-06T11:42:58.994Z,2023-05-06T11:43:19Z,4253864021,265,,4253864037,233,133,4253864015,13,,4253864019,152,,4253864023,286,,4253864017,56,Center,,,,,,,792nmu21pzzd6eak34jk1qlwq,M. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544263945,133,4,1,11,24,e5hsx8fzufp57tv4oehbz0qht,0,48.6,48.7,2023-05-06T11:42:58.995Z,2023-05-06T11:43:19Z,4253863675,13,,4253864061,233,116,4253863683,285,,4253863681,265,,4253863677,56,Back,4253863679,152,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544264339,117,1,1,11,45,axvm5zg0mk4bp06wpec9vw27e,0,53.5,50.7,2023-05-06T11:43:20.429Z,2023-05-06T11:43:21Z,4253865701,155,,4253865709,141,82.4,4253865715,1,,4253865713,213,0.7,4253865707,140,78.2,4253865711,212,33.7,4253865705,56,Left,4253865699,5,,7lqdu42zczlrnowx70hu12sb9,L. Declercq,,4253865703,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544264357,134,8,1,11,47,e5hsx8fzufp57tv4oehbz0qht,1,20.6,24.7,2023-05-06T11:43:21.988Z,2023-05-06T11:43:22Z,4253865799,56,Back,4253865859,15,,,,,,,,,,,,,,,,,,,,41gek0vcr4hcrc5hg6zk4am3u,V. Becho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544264511,118,1,1,11,50,axvm5zg0mk4bp06wpec9vw27e,0,70,94.2,2023-05-06T11:43:24.987Z,2023-05-06T11:43:27Z,4253866419,1,,4253866411,140,90.0,4253866417,213,5.4,4253866405,2,,4253866409,56,Center,4253866407,155,,4253866413,141,57.9,4253866415,212,32.4,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544264545,135,43,1,11,53,e5hsx8fzufp57tv4oehbz0qht,1,0,0,2023-05-06T11:43:28.596Z,2023-05-06T11:43:41Z,4253866561,141,39.5,4253866559,140,2.8,4253867689,144,12,4253866563,212,9.4,4253866557,56,Back,4253866619,15,0,4253866565,213,3.3,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544264587,136,43,1,11,56,e5hsx8fzufp57tv4oehbz0qht,1,0,0,2023-05-06T11:43:30.932Z,2023-05-06T11:43:35Z,4253867229,144,52,,,,,,,,,,,,,,,,,,,,,,8f25wup5nyqxwx27pmtxth51x,C. Endler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544264729,137,4,1,12,2,e5hsx8fzufp57tv4oehbz0qht,1,10.4,40.7,2023-05-06T11:43:36.875Z,2023-05-06T11:43:39Z,4253867533,56,Back,4253867555,233,119,4253867535,152,,4253867539,285,,4253867531,13,,4253867537,265,,,,,,,,8f25wup5nyqxwx27pmtxth51x,C. Endler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544264709,119,4,1,12,2,axvm5zg0mk4bp06wpec9vw27e,0,89.6,59.3,2023-05-06T11:43:36.876Z,2023-05-06T11:43:40Z,4253867403,265,,4253867399,152,,4253867579,233,137,4253867389,13,,4253867395,56,Center,4253867409,286,,,,,,,,dz7lkt8gh069vrkmoflcm0fkl,R. Borgella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544264821,138,1,1,12,7,e5hsx8fzufp57tv4oehbz0qht,1,10.5,37.9,2023-05-06T11:43:42.324Z,2023-05-06T11:43:45Z,4253867957,212,12.4,4253867951,56,Back,4253867959,213,5.6,4253867953,140,19.3,4253867947,5,,4253867955,141,25.8,4253867949,152,,,,,8f25wup5nyqxwx27pmtxth51x,C. Endler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544264841,139,1,1,12,10,e5hsx8fzufp57tv4oehbz0qht,0,19.7,26.7,2023-05-06T11:43:45.365Z,2023-05-06T11:43:46Z,4253868065,155,,4253868079,1,,4253868067,196,,4253868071,140,46.9,4253868077,213,1.0,4253868069,56,Back,4253868073,141,96.3,4253868075,212,55.3,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544264817,120,1,1,12,11,axvm5zg0mk4bp06wpec9vw27e,0,42.3,17.8,2023-05-06T11:43:46.084Z,2023-05-06T11:57:39Z,4253919827,1,,4253919513,140,75.1,4253919515,141,5.0,4253867941,56,Right,4253919517,212,35.5,4253919519,213,6.0,4253919511,3,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544264945,140,1,1,12,15,e5hsx8fzufp57tv4oehbz0qht,1,23.5,96,2023-05-06T11:43:50.564Z,2023-05-06T11:57:34Z,4253868701,213,4.6,4253868695,140,21.6,4253868693,56,Back,4253868697,141,73.8,4253868699,212,15.2,,,,,,,,,,f30p9xqwupzhhiitqubpi79bd,S. Bacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544265009,141,1,1,12,18,e5hsx8fzufp57tv4oehbz0qht,1,23.1,66.1,2023-05-06T11:43:53.219Z,2023-05-06T11:43:57Z,4253869063,213,5.0,4253869057,140,29.1,4253869055,56,Back,4253869059,141,35.5,4253869061,212,21.7,,,,,,,,,,3bo8lbyohd3djey9pbd08fvf9,W. Renard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
